,protected,name,verified,location,id,public_metrics,url,profile_image_url,username,description,entities,pinned_tweet_id
278802210,False,Julie Breeden,False,"Indianapolis, IN",,"{'followers_count': 461, 'following_count': 1297, 'tweet_count': 5952, 'listed_count': 10}",,https://pbs.twimg.com/profile_images/1147323675823263744/lFH9mkhk_normal.jpg,JulesBreeden,"""Tell me, what is it you plan to do
with your one wild and precious life?""--Mary Oliver",,
4442666836,False,The Otter Boleyn Gurl,False,"Philadelphia, PA",,"{'followers_count': 8542, 'following_count': 1067, 'tweet_count': 71197, 'listed_count': 0}",https://t.co/WGuh5hL539,https://pbs.twimg.com/profile_images/1468661585589772296/BVhGcdSG_normal.jpg,AlphaBrOtter,"#BLM; 31 Kinky Bi/Pan Gentleman Otter; Alpha Boy/Big Bro/DILF jr.; #EthicalSlut (=); Gin & Whiskey; Bowties, Butts, Socks, & Jocks; he/him; 🔞; $aaronmarks6","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WGuh5hL539', 'expanded_url': 'https://linktr.ee/AlphaBrOtter', 'display_url': 'linktr.ee/AlphaBrOtter'}]}, 'description': {'hashtags': [{'start': 0, 'end': 4, 'tag': 'BLM'}, {'start': 67, 'end': 79, 'tag': 'EthicalSlut'}]}}",1000064654285180930
113724851,False,S.NODDY,False,神奈川県の端っこ,,"{'followers_count': 693, 'following_count': 406, 'tweet_count': 143743, 'listed_count': 24}",https://t.co/4O2qf2nK1k,https://pbs.twimg.com/profile_images/692013032/blog_d6_normal.jpg,noddy_san,ネコ好き、菓子好き、ゲーム好き。見るだけならモタスポやサッカー、X-GAMESも。でも何より好きなのは時間と金の無駄遣い (;´ー｀)y-~,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4O2qf2nK1k', 'expanded_url': 'https://www.instagram.com/noddy_san/', 'display_url': 'instagram.com/noddy_san/'}]}}",
3237785569,False,Tchan C,False,Singapore,,"{'followers_count': 201, 'following_count': 752, 'tweet_count': 18834, 'listed_count': 1}",https://t.co/09WCnESYL0,https://pbs.twimg.com/profile_images/1376175163578875907/z7h65mCF_normal.jpg,tchancua,Avid traveller. Sometimes dances.  Sometimes writes. Takes pictures. History dork. Currently writing. In astronomy and cartography hell. 🗺️🦅❤️🔆👑,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/09WCnESYL0', 'expanded_url': 'http://tchancua.tumblr.com', 'display_url': 'tchancua.tumblr.com'}]}}",1384767906500599808
889283072536879104,False,+Kevin Tapia,False,Google+ Forever,,"{'followers_count': 678, 'following_count': 317, 'tweet_count': 72677, 'listed_count': 27}",https://t.co/GuENKxupep,https://pbs.twimg.com/profile_images/1411353231926579203/iKA23ZZn_normal.jpg,Kevin_Tapia__,"I am Kevin Tapia and I believe in Google+ supremacy
He/Him Real","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GuENKxupep', 'expanded_url': 'https://plus.google.com/113898190494413535537', 'display_url': 'plus.google.com/11389819049441…'}]}}",1181301049719545857
905034313766506496,False,we died in 2012,False,Know Where,,"{'followers_count': 1539, 'following_count': 443, 'tweet_count': 218801, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1491848003728162817/2PWd08hG_normal.jpg,MistrGill,cynic. nihilist.,,1336307010078466055
1258780485771198464,False,yamaisi 🇨🇺,False,"Charleston, SC",,"{'followers_count': 115, 'following_count': 222, 'tweet_count': 1870, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1509229119296442374/nrh9v9cD_normal.jpg,yamaisii,20-something in South Carolina | Finance Analyst | @uofsc alum | cubana |,"{'description': {'mentions': [{'start': 51, 'end': 57, 'username': 'uofsc'}]}}",
1308301236471394306,False,Jing,False,,,"{'followers_count': 17, 'following_count': 99, 'tweet_count': 9711, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1308309186673913857/aww7YEMz_normal.jpg,jingjiyoon,"Sticker Line "" tiggerjing "" | ชุดตรวจโควิด Hip biotech พร้อมส่ง",,
249159465,False,Jen 🇮🇪☘️🇺🇦🌻,False,Somewhere only we know ✨,,"{'followers_count': 1231, 'following_count': 1571, 'tweet_count': 49454, 'listed_count': 21}",,https://pbs.twimg.com/profile_images/1504360915264749570/paO37Fno_normal.jpg,shoegal4eva,"walker, reader, champagne drinker✨",,1229522633261223937
932131801,False,𝗙𝗮́𝘁𝗶𝗺𝗮 🐢 (𝘁𝗮𝘆𝗹𝗼𝗿'𝘀 𝘃𝗲𝗿𝘀𝗶𝗼𝗻).,False,stars hollow (or at 828✈️).,,"{'followers_count': 477, 'following_count': 712, 'tweet_count': 33818, 'listed_count': 7}",https://t.co/ctXKAlHP7t,https://pbs.twimg.com/profile_images/1519076427014062081/ogomGQmu_normal.jpg,FExtremaPereza,"los días más felices no han llegado. te prometo.ㅤㅤ
ㅤ— 23O718 🦋 281218 —  ↬ɢʀʏғғ ɢɪʀʟ.┆ swiftie.┆💡;  🗞️ periodismo, uma — usc.","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ctXKAlHP7t', 'expanded_url': 'https://www.facebook.com/F%C3%A1tima-Extremera-Photography-259471767886478/', 'display_url': 'facebook.com/F%C3%A1tima-Ex…'}]}}",1504881523887063057
1504901853166727175,False,its_Nicolee,False,,,"{'followers_count': 5, 'following_count': 316, 'tweet_count': 50, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1504911306121355265/88TQwHHE_normal.jpg,its_nicolee1317,,,
107005140,False,🌲Hiromi Sugie,False,tokyo,,"{'followers_count': 656, 'following_count': 941, 'tweet_count': 7465, 'listed_count': 14}",https://t.co/yPEoKM5AuR,https://pbs.twimg.com/profile_images/1333352755767873537/m1mI88og_normal.jpg,hiromisugie,フィヨルドブートキャンプでプログラミング勉強中。ロゴデザインとウェブ制作が好きです。書体、タイポグラフィ、犬、猫、漫画、Podcastが好きです。| Blog: https://t.co/YoAH5tgOoJ | note: https://t.co/zU3OPVoVpF | #fjordbootcamp 36期,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yPEoKM5AuR', 'expanded_url': 'http://hiromisugie.com/works', 'display_url': 'hiromisugie.com/works'}]}, 'description': {'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/YoAH5tgOoJ', 'expanded_url': 'http://sugie.co', 'display_url': 'sugie.co'}, {'start': 113, 'end': 136, 'url': 'https://t.co/zU3OPVoVpF', 'expanded_url': 'http://note.com/hiromisugie', 'display_url': 'note.com/hiromisugie'}], 'hashtags': [{'start': 139, 'end': 153, 'tag': 'fjordbootcamp'}]}}",1509684714642481154
522286530,False,Dmitry,False,Орел,,"{'followers_count': 1957, 'following_count': 1425, 'tweet_count': 83610, 'listed_count': 41}",https://t.co/Ou9dH8z7Xl,https://pbs.twimg.com/profile_images/979300147929714688/mTwH4gy2_normal.jpg,Kyschik,"Ничего вас устроит? #Футбол #РФПЛ #РПЛ #Биатлон #Biathlon #Football #Хоккей #Darts Развиваюсь, прогрессирую, деградирую","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ou9dH8z7Xl', 'expanded_url': 'https://vk.com/kyschik', 'display_url': 'vk.com/kyschik'}]}, 'description': {'hashtags': [{'start': 20, 'end': 27, 'tag': 'Футбол'}, {'start': 28, 'end': 33, 'tag': 'РФПЛ'}, {'start': 34, 'end': 38, 'tag': 'РПЛ'}, {'start': 39, 'end': 47, 'tag': 'Биатлон'}, {'start': 48, 'end': 57, 'tag': 'Biathlon'}, {'start': 58, 'end': 67, 'tag': 'Football'}, {'start': 68, 'end': 75, 'tag': 'Хоккей'}, {'start': 76, 'end': 82, 'tag': 'Darts'}]}}",1413183359052918788
1950226914,False,Saint Newson,False,"Connecticut, USA",,"{'followers_count': 542, 'following_count': 4998, 'tweet_count': 142744, 'listed_count': 10}",,https://pbs.twimg.com/profile_images/1343032106956574730/HhuCJ4CC_normal.jpg,860Newson,"#UCONN, #BeTheFight “Limits, Like Fears, Are Often Just An Illusion”","{'description': {'hashtags': [{'start': 0, 'end': 6, 'tag': 'UCONN'}, {'start': 8, 'end': 19, 'tag': 'BeTheFight'}]}}",1058933122828509184
1401526279996952577,False,rob.,False,20,,"{'followers_count': 462, 'following_count': 416, 'tweet_count': 2869, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1513304562819637251/N_RdcJ96_normal.jpg,robmossla,,,1508573334463782919
15304579,False,みつあみ,False,埼玉,,"{'followers_count': 884, 'following_count': 971, 'tweet_count': 227923, 'listed_count': 47}",https://t.co/qc39Tap8B7,https://pbs.twimg.com/profile_images/1176671228/Amicon_normal.jpg,amika32,"・プロ野球（DeNA）
・TBSラジオ実況 #tbsradio
・麻雀、Mリーグ（セガサミー、コナミ）
・ペンシルパズル（ニコリ）
・セッションはスタジオ自粛中。というか人と全然会ってない…。

FF外からの引用RTは「何だこいつは、失礼な…」と思ったら気軽にブロックします。","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qc39Tap8B7', 'expanded_url': 'http://twpf.jp/amika32', 'display_url': 'twpf.jp/amika32'}]}, 'description': {'hashtags': [{'start': 22, 'end': 31, 'tag': 'tbsradio'}]}}",1518220367285788675
300288188,False,EnriqueElNegroSantín - 🟡⚫️,False,BCN/BSL/BERlin/BINIdalí/MVD/,,"{'followers_count': 413, 'following_count': 2648, 'tweet_count': 4713, 'listed_count': 21}",,https://pbs.twimg.com/profile_images/465951018719916035/5zIL9etj_normal.jpeg,elNegroSantin,"TheFlame&MyReason ➡️Padre/Father;Sofía,Bruno,E.Matías/Filomena🐾/Life Gift!/Maravilloso Regalo de La Vida! #EnjoyingLife! Entrepreneur/RealState/StartUps/Sports","{'description': {'hashtags': [{'start': 106, 'end': 119, 'tag': 'EnjoyingLife'}]}}",
2638633397,False,Raquel🤷‍♀️,False,"Alcorcón, Spain",,"{'followers_count': 131, 'following_count': 384, 'tweet_count': 4220, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1505481488967553025/m4IJVLJt_normal.jpg,laraque64,"ama de casa a tiempo parcial, y un poco pingo🚶‍♀️",,1430221003423166464
1296152709142216709,False,Ellie,False,,,"{'followers_count': 12, 'following_count': 37, 'tweet_count': 31, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1484986698400337921/TQx3wbgZ_normal.jpg,eeeellieeeeee,wear a damn mask. ✨,,
54309350,False,Jonathan A. Mills (Dona Nobis Pacem),False,"Newark, Delaware",,"{'followers_count': 260, 'following_count': 490, 'tweet_count': 4506, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/1361694249192988675/ewfSG8os_normal.jpg,JonathanAMills,"Jesus-follower, husband, dad, pastor, Red Sox fan, reader, writer, he/him YouTube: https://t.co/YmXSLl8SSF…","{'description': {'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/YmXSLl8SSF', 'expanded_url': 'http://youtube.com/user/JonathanA', 'display_url': 'youtube.com/user/JonathanA'}]}}",
1264453544561672194,False,片栗粉,False,,,"{'followers_count': 593, 'following_count': 598, 'tweet_count': 1371, 'listed_count': 10}",https://t.co/wgw1SJAMBE,https://pbs.twimg.com/profile_images/1518320068190695424/KH-KIN3x_normal.jpg,mannmess___,17さい,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wgw1SJAMBE', 'expanded_url': 'https://youtube.com/playlist?list=PLJsVaFmxk6-NrLunCONpl95yoOKoILqtf', 'display_url': 'youtube.com/playlist?list=…'}]}}",1437657779183882241
1256526711103119360,False,isel,False,España,,"{'followers_count': 19, 'following_count': 167, 'tweet_count': 1070, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1492247735990468612/MXEFBnMD_normal.jpg,iselbaztan,,,
490250258,False,N,False,大宮勢,,"{'followers_count': 469, 'following_count': 220, 'tweet_count': 49397, 'listed_count': 3}",https://t.co/ZNiu0bbBtd,https://pbs.twimg.com/profile_images/1430754846609534976/71ErBl4X_normal.jpg,superninnikun,Necrodragon Bryzenaga https://t.co/xUTc9rEZSO Minecraft統合版サバイバル勢。 Minecraft友達を常に募集している。,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZNiu0bbBtd', 'expanded_url': 'http://ndekcreator.blog.fc2.com/', 'display_url': 'ndekcreator.blog.fc2.com'}]}, 'description': {'urls': [{'start': 22, 'end': 45, 'url': 'https://t.co/xUTc9rEZSO', 'expanded_url': 'http://twpf.jp/superninnikun', 'display_url': 'twpf.jp/superninnikun'}]}}",1485595677405376516
1976089086,False,Gen. Chief Sosa Patton,False,where you ain’t,,"{'followers_count': 338, 'following_count': 333, 'tweet_count': 6775, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1500963277752389633/LoHBlLCP_normal.jpg,thisaintdrew,1906❄️ wright state ‘22 ig: thisaintdrew CFC💙,,
63123430,False,logstn,False,"Seoul, Korea",,"{'followers_count': 1308, 'following_count': 1325, 'tweet_count': 24367, 'listed_count': 27}",https://t.co/I8EhgBFqwk,https://pbs.twimg.com/profile_images/1524320069/image_normal.jpg,logstn,"테슬라 모델3, 갤럭시 S21+, 갤럭시 와치3 .. 내 주머니 속 IT전시회","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/I8EhgBFqwk', 'expanded_url': 'https://brunch.co.kr/@logostein', 'display_url': 'brunch.co.kr/@logostein'}]}}",1476745474862649349
1374513021440040968,False,My secret BTS stan account,False,,,"{'followers_count': 535, 'following_count': 774, 'tweet_count': 9521, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/1510256387473002499/K9S9q9-Y_normal.jpg,Mybtsstanacct1,"This is my BTS stan account. I’m #dopeoldpeople. If you set out a thirst trap for me, I’ll happily fall into it. Look Here enthusiast. No minors, please!","{'description': {'hashtags': [{'start': 33, 'end': 47, 'tag': 'dopeoldpeople'}]}}",1384291962849685505
9859402,False,satlu,False,United States,,"{'followers_count': 316, 'following_count': 1335, 'tweet_count': 142, 'listed_count': 8}",,https://pbs.twimg.com/profile_images/824368796521492480/F7o8STZZ_normal.jpg,satlu,"Middle of the sea, thoughts unfiltered & mundane. Record of temporary mind space. Not righteous, wrongteous, often stupidteous. Be you w/o pretext. 🦂xv 🤙🏼",,
1258896298473857025,False,Pikachu,False,México,,"{'followers_count': 180, 'following_count': 133, 'tweet_count': 656, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1286366642600062978/ig0wdjy6_normal.jpg,Tarek_APA,Un Pikachu metido en la ciencia de datos pero no en su pokebola.,,1320185902619033612
1151685533816504320,False,TopRamen,False,,,"{'followers_count': 10, 'following_count': 99, 'tweet_count': 470, 'listed_count': 0}",https://t.co/e8HEtq8PiS,https://pbs.twimg.com/profile_images/1151685784724025345/UhhpBFap_normal.jpg,69Kanch,Subscribe to my youtube for regular content.,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/e8HEtq8PiS', 'expanded_url': 'https://www.youtube.com/channel/UCV3zbC2yBJFDujENKklfVCQ/featured?view_as=subscriber', 'display_url': 'youtube.com/channel/UCV3zb…'}]}}",
2355664884,False,Matthew Felix マシュー ・フィリックス,False,???,,"{'followers_count': 122, 'following_count': 747, 'tweet_count': 2078, 'listed_count': 6}",https://t.co/nPuQ0h22LT,https://pbs.twimg.com/profile_images/907715459356569600/JSmrWGhw_normal.jpg,starcrytas,"Retro gamer going for world records.
Guinness World Records 2014, 2016, 2017.","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nPuQ0h22LT', 'expanded_url': 'http://www.twingalaxies.com/member.php/31928-starcrytas', 'display_url': 'twingalaxies.com/member.php/319…'}]}}",
1173191296552325120,False,ねぎの踊り食い@愛が価値の成れ果て,False,横浜近辺のダンスサークル,,"{'followers_count': 178, 'following_count': 149, 'tweet_count': 2105, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1478949779275395074/WbMJMfxy_normal.jpg,vYvNEGIvYv,"足形が覚えられなくても、カウントが分からなくても、社交ダンスの曲を聞いて動いてるだけで楽しい。
そんなねぎを食べてください。
2018年2月社交ダンス開始。
ダンスアカのつもりだったが、アニメ好きなのが漏れ出し、囲碁も好きなので趣味垢になってきている。",,1357172278732025856
100057130,False,simona m,False,"London, England",,"{'followers_count': 1413, 'following_count': 2127, 'tweet_count': 114109, 'listed_count': 94}",,https://pbs.twimg.com/profile_images/1445127665497870344/6dzvgmPE_normal.jpg,simybv81,🌤☀️🌤☀️,,
1612698379,False,ttuncer,False,,,"{'followers_count': 39, 'following_count': 117, 'tweet_count': 131, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/378800000170526757/240f57f8f165aef9efa932ab46db544b_normal.jpeg,xx_tub,,,
1424616005096153091,False,alluka,False,"New York, NY",,"{'followers_count': 5, 'following_count': 35, 'tweet_count': 389, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1521344063433285632/8amahcjS_normal.jpg,nanikanotalluka,Daddy,,
807997310559023104,False,sofi 🎃♎️,False,"Chicago, IL",,"{'followers_count': 109, 'following_count': 344, 'tweet_count': 11730, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1517275131579670530/WyDoL2JQ_normal.jpg,xsofi_x,22 🕸 they/them,,
229689940,False,Mal,False,"Atlanta, GA",,"{'followers_count': 47, 'following_count': 205, 'tweet_count': 1311, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1503424158620950529/5vPiBv7F_normal.jpg,malisurpal,,,1461874699516928002
860762641,False,David Carruth,False,,,"{'followers_count': 49, 'following_count': 370, 'tweet_count': 819, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/2678771641/5375017da3a60a459a85ae55872eda10_normal.jpeg,DavidCarruthJr,taken,,
720402475358900224,False,annabelle,False,,,"{'followers_count': 119, 'following_count': 257, 'tweet_count': 1693, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1403406016381870080/AQH5q2Vb_normal.jpg,dearfriendannab,"avid pl fan😐 if i’m going to be a partner in a law firm by the time i’m 30, i need a boyfriend who’s not such a complete bonehead",,
761875804997509120,False,ঔৣ Spooky D4NI,False,"they/he/she, lui/lei",,"{'followers_count': 75, 'following_count': 474, 'tweet_count': 10774, 'listed_count': 3}",https://t.co/MKNrAM9q9b,https://pbs.twimg.com/profile_images/1448615718426189826/ZtxSx3Dz_normal.jpg,daniel_uggh,"I speak italian english and portuguese, in that order. fast-shitter. BLM. 19. gay and trans in other ways.

i may be fucking stupid but at least im not dumb.","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MKNrAM9q9b', 'expanded_url': 'https://onlyfans.com/daniel_uggh', 'display_url': 'onlyfans.com/daniel_uggh'}]}}",1273855789451694080
1347204015021555714,False,𝕊𝕙𝕖𝕣𝕣𝕚 𝕋𝕦𝕔𝕜𝕖𝕣,False,"New Orleans, LA",,"{'followers_count': 221, 'following_count': 399, 'tweet_count': 12405, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1347204308325064708/2UFcb7re_normal.jpg,SherriT66461375,Liberal Democrat. Not a socialist. Louisiana needs to emulate Georgia. We must all tend to our gardens. She/Her/We,,1353387090948579330
858433665025490944,False,Matt Harrington,False,"Washington, USA",,"{'followers_count': 141, 'following_count': 1589, 'tweet_count': 4936, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1383640305312796678/slq34bwn_normal.jpg,MattHarsoccer6,Proud Dad of four.  Married up!,,
19098724,False,PJ Graham,False,,,"{'followers_count': 699, 'following_count': 1889, 'tweet_count': 64597, 'listed_count': 37}",,https://pbs.twimg.com/profile_images/1496734950644584448/S9m6nVYe_normal.jpg,pjRN,"Mom, Daughter, Sister, Feminist, Democrat, Grandma!, MSN/RN/Informaticist, Core Adjunct Professor, Weimaraner-lover.#FactsMatter #ShePersisted #StillWithHer","{'description': {'hashtags': [{'start': 116, 'end': 128, 'tag': 'FactsMatter'}, {'start': 129, 'end': 142, 'tag': 'ShePersisted'}, {'start': 143, 'end': 156, 'tag': 'StillWithHer'}]}}",1279525448599232512
1268552640771682304,False,Hikari*@絵仕事募集中,False,ご依頼や趣味傾向についてくわしくは→,,"{'followers_count': 731, 'following_count': 554, 'tweet_count': 68403, 'listed_count': 11}",https://t.co/gOX0bO1yjz,https://pbs.twimg.com/profile_images/1521186239160139776/PP4NGNP5_normal.jpg,mkmt04,"◇イラストレーター◇ 
◆SDVX採用 ◆NU-KO10周年デザイン 
◆依頼受付中○
◆contact：hikari7268@gmail.com
◆HP:https://t.co/pGHu3oQmqf
◆Skeb:https://t.co/tPDjZ6RGrb
◆DDRがすき ◇無断転載禁止◇","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gOX0bO1yjz', 'expanded_url': 'https://maronnie.me/mkmt04/', 'display_url': 'maronnie.me/mkmt04/'}]}, 'description': {'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/pGHu3oQmqf', 'expanded_url': 'http://hikari7268.tumblr.com', 'display_url': 'hikari7268.tumblr.com'}, {'start': 108, 'end': 131, 'url': 'https://t.co/tPDjZ6RGrb', 'expanded_url': 'http://skeb.jp/@mkmt04', 'display_url': 'skeb.jp/@mkmt04'}]}}",1518797438496088065
26681924,False,Andrea Marie,False,"Denver, Colorado",,"{'followers_count': 4669, 'following_count': 4967, 'tweet_count': 99555, 'listed_count': 22}",https://t.co/RstQgbPmGV,https://pbs.twimg.com/profile_images/1497577374883332098/7x5r5yQQ_normal.jpg,DaniPayson,"I love traveling, my cats and a TV show. This is me.","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RstQgbPmGV', 'expanded_url': 'http://xfilesarchive.com', 'display_url': 'xfilesarchive.com'}]}}",1516534509755269121
848607667425873924,False,gabri 🫠,False,catalunya ,,"{'followers_count': 1008, 'following_count': 1615, 'tweet_count': 33090, 'listed_count': 9}",https://t.co/xThhwqtCvT,https://pbs.twimg.com/profile_images/1521226406419701766/6fKFxmuP_normal.jpg,gabrivreyes,🏳️‍⚧️🏳️‍🌈 | @privdegabri,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xThhwqtCvT', 'expanded_url': 'https://www.instagram.com/gabrivreyes/', 'display_url': 'instagram.com/gabrivreyes/'}]}, 'description': {'mentions': [{'start': 12, 'end': 24, 'username': 'privdegabri'}]}}",
924144960,False,4Women and kids #sexnotgender🇦🇺💜🤍💚 🟥,False,,,"{'followers_count': 1802, 'following_count': 3462, 'tweet_count': 42209, 'listed_count': 10}",,https://pbs.twimg.com/profile_images/1445850179794464778/XHdzFR2A_normal.jpg,And4women,"Women’s rights, children’s safeguarding, same SEX attraction.
Sex =binary, determined in utero, immutable. Gender is a prison whoever imposes it.
Typos -lots.",,1378484245161598976
387621297,False,Şen Süer♀️,False,,,"{'followers_count': 499, 'following_count': 749, 'tweet_count': 5268, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1449327163598163968/oFOJ4-yF_normal.jpg,shensuer,"Social pedagog, works with refugees
Sosyal pedagog, mültecilerle çalışıyor
""Bizi soyanlar göçmen ve yoksul değil, buralı ve zengin.""",,
1057257274216009728,False,Cup Finalist Teddy Bear Loyal🇬🇧🐻,False,The Darkness,,"{'followers_count': 1538, 'following_count': 1901, 'tweet_count': 22155, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1521419405871177728/qCo16vxX_normal.jpg,TeddyBearRFC,We shot ourselves BIG TIME! 🐻🇬🇧 Scottish Cup and Europa is our only hope atm 🤷🏻‍♂️🤦🏻‍♂️,,
1390399694627614721,False,Wyoming Bardem,False,"España, no conozco sitio mejor",,"{'followers_count': 377, 'following_count': 698, 'tweet_count': 6889, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1390400033984557059/gnw5UCb5_normal.jpg,BardemWyoming,Wellcome to the jungle.,,
30034322,False,Von Maharaj,False,,,"{'followers_count': 52, 'following_count': 164, 'tweet_count': 637, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/2362888739/qh89vw3v7te5z93a04q8_normal.jpeg,Vonstar23,,,
747320696,False,Valora,False,Konoha Hidden Leaf Village,,"{'followers_count': 114, 'following_count': 437, 'tweet_count': 20013, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1286297664435494917/y5OYObmQ_normal.jpg,thepardus,"fangirllük ve şikayet müessesesi. escapism’in kulu kölesi. #potterhead, #deangirl, #spn & #naruto fan. also, #misawa for life","{'description': {'hashtags': [{'start': 59, 'end': 70, 'tag': 'potterhead'}, {'start': 72, 'end': 81, 'tag': 'deangirl'}, {'start': 83, 'end': 87, 'tag': 'spn'}, {'start': 90, 'end': 97, 'tag': 'naruto'}, {'start': 109, 'end': 116, 'tag': 'misawa'}]}}",1250409607643701250
121415264,False,深森アリサ,False,世界標準時の国🇬🇧,,"{'followers_count': 215, 'following_count': 352, 'tweet_count': 157897, 'listed_count': 19}",,https://pbs.twimg.com/profile_images/1426269739647635461/R7nYcodg_normal.jpg,forest_alice,某専門職のひよこ（産育休＋駐妻で休業中）。ベースは関西、時々東海、UK贔屓でなうな人。アウェー鹿サポ（ゆるめ）。本媒体(小説マンガ二次創作NLBLGLドンと来い)、舞台(四季、GEAR、スリルミー、WEに通いたい)。RT多め。広告系はブロックします。,,1383215376129957890
50908425,False,John Hykes,False,"Hilliard, OH",,"{'followers_count': 511, 'following_count': 699, 'tweet_count': 30191, 'listed_count': 34}",https://t.co/YZh5NfcEmu,https://pbs.twimg.com/profile_images/1411898344235048961/n2eJZDew_normal.jpg,jahykes,Also known as @RunJohnBoyRun,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YZh5NfcEmu', 'expanded_url': 'https://mobileacs.org/303MH5B', 'display_url': 'mobileacs.org/303MH5B'}]}, 'description': {'mentions': [{'start': 14, 'end': 28, 'username': 'RunJohnBoyRun'}]}}",
336703887,False,Gareth Thompson,False,Cardiff,,"{'followers_count': 456, 'following_count': 1614, 'tweet_count': 15118, 'listed_count': 16}",,https://pbs.twimg.com/profile_images/1023974765877493760/fTFjXWea_normal.jpg,gareth_thmpsn,[Insert Witty Comment] Instagram: Gar3th69 Snapchat: gareth_thmpsn Facebook: Gareth Thompson,,
106021145,False,ヨウ@🐈の手も借りたい,False,日本 石川,,"{'followers_count': 608, 'following_count': 642, 'tweet_count': 71317, 'listed_count': 34}",https://t.co/gY2Sj04gmF,https://pbs.twimg.com/profile_images/1457890173350739968/FM7mvcP__normal.jpg,yangzi421,映画（中華圏・韓国・洋画）、甄子丹、박성웅、军师联盟、五月天Mayday、洋裁、布あつめ、ソーイングビー 、園芸、猫２匹。,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gY2Sj04gmF', 'expanded_url': 'http://ameblo.jp/akaibeko/', 'display_url': 'ameblo.jp/akaibeko/'}]}}",
849116392494428160,False,Azamat,False,Uzbekistan,,"{'followers_count': 146, 'following_count': 116, 'tweet_count': 12434, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1402138821072932871/OnXHmg1x_normal.jpg,nurumbetoff,Люблю любить))),,1435855696101355523
