id,name,url,protected,pinned_tweet_id,profile_image_url,username,public_metrics,description,entities,verified,location
26162746,Trent,,False,,https://pbs.twimg.com/profile_images/1417918868526440457/EwItQI2O_normal.jpg,trentswift,"{'followers_count': 202, 'following_count': 1882, 'tweet_count': 8872, 'listed_count': 3}",RTs = a tattoo I’m seriously considering. #heattwitter,"{'description': {'hashtags': [{'start': 42, 'end': 54, 'tag': 'heattwitter'}]}}",False,
1460307729713618944,Nᴀᴛʜᴀʟɪᴏ D¡ʟᴜᴄ ʜᴀᴠᴇʀ,,False,,https://pbs.twimg.com/profile_images/1511958136139272192/qXtWFmhv_normal.jpg,NathPinkWasabi,"{'followers_count': 31, 'following_count': 37, 'tweet_count': 484, 'listed_count': 0}","📚Supuesto estudiante de Historia📚『He/Him』
Soy como Pingu y 4⃣ test de internet lo avalan 🕶️ 21/04💕

Ձб años desperdiciados 📿『ENTP de esos』",,False,© fuureii
187361816,scutto,,False,,https://pbs.twimg.com/profile_images/1502068538776985607/5_ppbgRV_normal.jpg,weakminds,"{'followers_count': 315, 'following_count': 288, 'tweet_count': 33789, 'listed_count': 1}",$pruscutto,,False,"Lakewood, Ohio"
278192629,Dario,,False,,https://pbs.twimg.com/profile_images/434828990151680000/6OerMNTJ_normal.jpeg,dariosamartino,"{'followers_count': 22, 'following_count': 153, 'tweet_count': 3202, 'listed_count': 0}",,,False,Argentina
137188330,Michael Scott,,False,,https://pbs.twimg.com/profile_images/1374769970660450306/-iKfyz7N_normal.jpg,pd_rbld,"{'followers_count': 70, 'following_count': 188, 'tweet_count': 2147, 'listed_count': 1}",,,False,MTY
1108818152455049216,Moron Radar,,False,,https://pbs.twimg.com/profile_images/1188974398088318978/NAYZiIzi_normal.jpg,RadarMoron,"{'followers_count': 90, 'following_count': 89, 'tweet_count': 1953, 'listed_count': 2}",Long $TSLA!,"{'description': {'cashtags': [{'start': 5, 'end': 10, 'tag': 'TSLA'}]}}",False,
1353652223763308544,RolandDodge,https://t.co/8ZfGJLWEF4,False,1.5212391807218115e+18,https://pbs.twimg.com/profile_images/1490927008980684802/nhEXoVz4_normal.jpg,roland_dodge,"{'followers_count': 108, 'following_count': 1510, 'tweet_count': 1288, 'listed_count': 0}",| 🔞18+ only | 🏳️‍🌈 Adult content creator | Follow the link for all socials and content | Let’s film together,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8ZfGJLWEF4', 'expanded_url': 'https://linktr.ee/Roland.dodge', 'display_url': 'linktr.ee/Roland.dodge'}]}}",False,Colorado
88770981,Jack Cauthen,,False,,https://pbs.twimg.com/profile_images/1724877994/image_normal.jpg,mbjack0711,"{'followers_count': 33, 'following_count': 269, 'tweet_count': 783, 'listed_count': 0}",,,False,Jacksonville
109441087,Kevin Sumpter,,False,,https://pbs.twimg.com/profile_images/1355353171711946754/BOhD8AJ5_normal.jpg,SumptyDumpty,"{'followers_count': 357, 'following_count': 94, 'tweet_count': 17038, 'listed_count': 1}",27/Husband/Cat Dad/,,False,
1413175158,🇺🇾,,False,,https://pbs.twimg.com/profile_images/1515842327369207809/GgqpD_Tw_normal.jpg,Adan______,"{'followers_count': 1649, 'following_count': 152, 'tweet_count': 114683, 'listed_count': 21}","Que yo sé que no pero, ¿y si sí?",,False,
366397945,Hugal Ψ,,False,1.4697183161136087e+18,https://pbs.twimg.com/profile_images/1342254723974508544/qvAITep7_normal.jpg,SimkinHugo,"{'followers_count': 283, 'following_count': 217, 'tweet_count': 21182, 'listed_count': 1}","La vida es eso q pasa mientras yo estoy acá en Twitter.

Mis amigos dicen q mi gusto en Srtas es como Samid...el 👑 de la 🥩
-
RT doesn't mean endorsment",,False,
386458946,Fiendish Fitz,https://t.co/6Swqz3mniY,False,1.469326147573977e+18,https://pbs.twimg.com/profile_images/1268134798817714176/qBa2ab-R_normal.jpg,MikeAFitzgerald,"{'followers_count': 1781, 'following_count': 4983, 'tweet_count': 30637, 'listed_count': 64}","No-Budget Filmmaker, Husband to @MerisaFitzgera2
 and Father.  A He/Him without a clever bio. Pannapictagraphist. Quinquagenarian.","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6Swqz3mniY', 'expanded_url': 'https://www.ebay.com/usr/fiendish_films', 'display_url': 'ebay.com/usr/fiendish_f…'}]}, 'description': {'mentions': [{'start': 32, 'end': 48, 'username': 'MerisaFitzgera2'}]}}",False,"Liverpool, New York"
1499323399625064448,"mary ♡’s eva, kissy and ellie 15",https://t.co/NcE6cWM0bO,False,1.5109876603234796e+18,https://pbs.twimg.com/profile_images/1521129827268325377/iMvk18PC_normal.jpg,hrrysIoml,"{'followers_count': 922, 'following_count': 769, 'tweet_count': 9955, 'listed_count': 25}",͏͏͏͏͏͏⠀⠀⠀⠀⠀⠀ ͏͏͏͏͏͏ ⠀⠀𖥻 . . . hs lෆvebot 🍙🥡⠀⠀ ͏͏͏͏͏͏⠀⠀⠀⠀⠀⠀⠀⠀⠀ ͏͏͏͏͏͏⠀harry is my https://t.co/9LlY7jjeA5,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NcE6cWM0bO', 'expanded_url': 'http://homerries.xn--c6h', 'display_url': 'homerries.♡'}]}, 'description': {'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/9LlY7jjeA5', 'expanded_url': 'http://friend.xn--6ii/', 'display_url': 'friend.⠀'}]}}",False,she/her || solo harrie
264142762,Tom E,https://t.co/YW8odLYrfj,False,,https://pbs.twimg.com/profile_images/1194302749434888194/3HZiuC5T_normal.jpg,DrTommyT25,"{'followers_count': 1300, 'following_count': 4998, 'tweet_count': 10431, 'listed_count': 8}","Movies, Comedy, Indie Music, Red Dwarf, Neil Gaiman and Arsenal (these things are not mutually exclusive)
Liberal & funky homosapien","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YW8odLYrfj', 'expanded_url': 'https://letterboxd.com/tommyt26/', 'display_url': 'letterboxd.com/tommyt26/'}]}}",False,
122581584,"Acorn v1.5, Tree Nugget",,False,,https://pbs.twimg.com/profile_images/1481836221957435395/8cPr_N5J_normal.jpg,canuckacorn,"{'followers_count': 1081, 'following_count': 2115, 'tweet_count': 6441, 'listed_count': 5}","🇨🇦Military dilettante, OSINT watcher, bicycle fan, standard outdoorsy 🏳️‍🌈. Takes can be hot or otherwise. Woke AF Uses “please”/“thank you” #milflamingo","{'description': {'hashtags': [{'start': 141, 'end': 153, 'tag': 'milflamingo'}]}}",False,Somewhere near boots/backpack
41386857,Julio Luis,,False,,https://pbs.twimg.com/profile_images/1353444207772512256/KlUGW4ZT_normal.jpg,julio_di,"{'followers_count': 228, 'following_count': 222, 'tweet_count': 7352, 'listed_count': 10}",Diseño Industrial/Diseño Interior,,False,Caracas
21528221,Fabrizio DeCicco,,False,,https://pbs.twimg.com/profile_images/1834986164/knuckles_normal.jpg,Fab78,"{'followers_count': 122, 'following_count': 359, 'tweet_count': 1312, 'listed_count': 3}",,,False,
777272541861679104,Daniel Amyx,,False,,https://pbs.twimg.com/profile_images/1136093576063045633/Tiqu52WT_normal.jpg,DJDAmyx,"{'followers_count': 20, 'following_count': 103, 'tweet_count': 307, 'listed_count': 0}",,,False,
22240816,Honda Snob,,False,1.2614483287110328e+18,https://pbs.twimg.com/profile_images/1432082933691584521/cANrBwjk_normal.jpg,s_ridenour,"{'followers_count': 155, 'following_count': 77, 'tweet_count': 55160, 'listed_count': 25}",Almost did a thing once. Black lives matter. He/him. Perpetrator of @HideousRobots,"{'description': {'mentions': [{'start': 68, 'end': 82, 'username': 'HideousRobots'}]}}",False,A nearby port-a-potty
15225052,Johnny,,False,1.4371243621177344e+18,https://pbs.twimg.com/profile_images/1371289276441329665/JqQBrIhP_normal.jpg,johnny_williams,"{'followers_count': 1332, 'following_count': 1887, 'tweet_count': 82651, 'listed_count': 104}","INTP-T | Forza Azzurri | Real Madrid | Manchester United | Zumba | ZIN | Bad Boy | Horror

@jloveszumba on insta, snap, fb, and tumblr","{'description': {'mentions': [{'start': 91, 'end': 103, 'username': 'jloveszumba'}]}}",False,
25552669,Peter,https://t.co/Eud2mZ60D9,False,,https://pbs.twimg.com/profile_images/1424486397419851781/YvXUh1rZ_normal.jpg,PeterDMattson,"{'followers_count': 42, 'following_count': 66, 'tweet_count': 4174, 'listed_count': 1}","Producer, cohost of the S.I.F.T podcast.","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Eud2mZ60D9', 'expanded_url': 'http://anchor.fm/siftpod', 'display_url': 'anchor.fm/siftpod'}]}}",False,"Orlando, FL"
268063087,ゴロ助,,False,,https://pbs.twimg.com/profile_images/604913252145848320/v0mI0jlU_normal.jpg,gorosuke94,"{'followers_count': 61, 'following_count': 168, 'tweet_count': 23506, 'listed_count': 1}",よろしこ,,False,ｻｲﾀﾏｰ
24264519,FarmerSTR,,False,1.5126013722183475e+18,https://pbs.twimg.com/profile_images/2741940445/a311772c04b437995a89e9d91fd35607_normal.jpeg,MCIronMan,"{'followers_count': 527, 'following_count': 817, 'tweet_count': 31700, 'listed_count': 0}","Lover of my Savior Jesus, my wife and children, hilarity, math, sports (#Knicks, #Giants, #Yankees) & driving the American road | Proverbs 27:17 | #WordDrop","{'description': {'hashtags': [{'start': 72, 'end': 79, 'tag': 'Knicks'}, {'start': 81, 'end': 88, 'tag': 'Giants'}, {'start': 90, 'end': 98, 'tag': 'Yankees'}, {'start': 147, 'end': 156, 'tag': 'WordDrop'}]}}",False,Not in New York anymore
311484904,Tony Houle,https://t.co/O16xkfD1J4,False,,https://pbs.twimg.com/profile_images/756250672899555332/rcdxHvbf_normal.jpg,tphoule29,"{'followers_count': 104, 'following_count': 370, 'tweet_count': 919, 'listed_count': 2}",Realtor with The Kelly Realty Team brokered by EXP Realty in the Highland Lakes Region of Texas.,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/O16xkfD1J4', 'expanded_url': 'http://www.yourlakeliving.com', 'display_url': 'yourlakeliving.com'}]}}",False,"Horseshoe Bay, TX"
2295483284,Ryan,,False,1.5187144915879895e+18,https://pbs.twimg.com/profile_images/1497620700760317960/f74CC896_normal.jpg,RyMan113,"{'followers_count': 472, 'following_count': 3078, 'tweet_count': 18919, 'listed_count': 13}",He/Him. Wants to help all animals. Part-time vegetarian. Into sci-fi/fantasy movies and tv. Still love The Simpsons. Married to @Dixieannbaker,"{'description': {'mentions': [{'start': 128, 'end': 142, 'username': 'Dixieannbaker'}]}}",False,Ohio
22641054,Cristina Salazar Perdomo,https://t.co/VxHY2DiKQU,False,8.1902271229952e+17,https://pbs.twimg.com/profile_images/1411478798047002626/uz963fCS_normal.jpg,Crissalazarp,"{'followers_count': 3854, 'following_count': 3442, 'tweet_count': 91904, 'listed_count': 18}","Profesora de la Escuela Colombiana de Ingeniería y directora de su editorial.Mamá de CarValita;amo a Vito, Uma y Milo. Mi plan: ser divulgadora de divulgadores.","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VxHY2DiKQU', 'expanded_url': 'http://www.escuelaing.edu.co', 'display_url': 'escuelaing.edu.co'}]}}",False,"Bogotá, D.C."
1485815282715480064,h,,False,,https://pbs.twimg.com/profile_images/1521657357113376768/sj9s5zs5_normal.jpg,tastemeonyou,"{'followers_count': 23, 'following_count': 36, 'tweet_count': 1457, 'listed_count': 0}",wish i could build me a cute apartment one bedroom right where your heart is,,False,she/her
71799995,crimson151,,False,,https://pbs.twimg.com/profile_images/873872179410206720/UAjYqoaK_normal.jpg,crimson151,"{'followers_count': 2407, 'following_count': 2280, 'tweet_count': 230823, 'listed_count': 71}","Center-left politically, ex-Republican since 2016, love gardening, art, animals, #Outlander, #GH, and  the #CrimsonTide ""No DM's unless I know you""","{'description': {'hashtags': [{'start': 81, 'end': 91, 'tag': 'Outlander'}, {'start': 93, 'end': 96, 'tag': 'GH'}, {'start': 107, 'end': 119, 'tag': 'CrimsonTide'}]}}",False,"Knoxville, TN"
464895904,COLIN THIRD,,False,,https://pbs.twimg.com/profile_images/749503025522302976/04eaLRj__normal.jpg,COLINTHIRD1969,"{'followers_count': 163, 'following_count': 307, 'tweet_count': 3622, 'listed_count': 6}",Husband to Wendy and dad to Nicole and Keri. 10K to ultra runner. 20 marathons and 24 ultra marathons to date.,,False,Stonehaven
331718229,Adam,,False,1.416156848315568e+18,https://pbs.twimg.com/profile_images/2429735944/eyyax8dk1uf3kng3wefm_normal.jpeg,Lufc1203,"{'followers_count': 1767, 'following_count': 4965, 'tweet_count': 5976, 'listed_count': 1}","Leeds fan, psychopath (same thing). Played at Wembley once.",,False,"Leeds, England"
1487221480396308480,소복이,,False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,goyangijoayo,"{'followers_count': 0, 'following_count': 21, 'tweet_count': 104, 'listed_count': 0}",워들꼬들관심사들 뒤죽박죽,,False,
243766675,🙅🏼‍♂️,,False,,https://pbs.twimg.com/profile_images/1479936317614170112/ClsHreTE_normal.jpg,Zodacious,"{'followers_count': 164, 'following_count': 482, 'tweet_count': 4793, 'listed_count': 0}",I’m here to spoil your favorite movies and tv shows.,,False,
3064423209,Michael Hughes,,False,,https://pbs.twimg.com/profile_images/1412930151843778560/i_JGczrI_normal.jpg,MichaelHughes_1,"{'followers_count': 4613, 'following_count': 587, 'tweet_count': 8763, 'listed_count': 30}",,,False,"Minnesota, USA"
573574080,Calintz,,False,1.3406625412409713e+18,https://pbs.twimg.com/profile_images/1442247215884345344/tl0PbQFE_normal.jpg,Sibeerius,"{'followers_count': 335, 'following_count': 295, 'tweet_count': 18896, 'listed_count': 9}","Amalgama lovecraftiana, veterano de la guerra de los 16 bit, superviviente de la Nostromo, curtido en el Pelennor y con ganas de volver a Kioto. These Days.",,False,Madrid
872519283338690560,Terrell D. King,https://t.co/AZOQoLHsvq,False,1.2697449905252352e+18,https://pbs.twimg.com/profile_images/1520848985904267266/EIlOoweo_normal.jpg,NorthEastISDTK,"{'followers_count': 1282, 'following_count': 1503, 'tweet_count': 2291, 'listed_count': 2}",Executive Director of School Administration in North East ISD. Model what you expect; achieve what you inspect. | ΑΦΑ | #DiscoverNEISD #theNEISDway #CIDPWarrior,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AZOQoLHsvq', 'expanded_url': 'https://www.neisd.net/Page/1', 'display_url': 'neisd.net/Page/1'}]}, 'description': {'hashtags': [{'start': 120, 'end': 134, 'tag': 'DiscoverNEISD'}, {'start': 135, 'end': 147, 'tag': 'theNEISDway'}, {'start': 148, 'end': 160, 'tag': 'CIDPWarrior'}]}}",False,"San Antonio, TX"
1038228355,mitsuri in the anime 2023,,False,1.3959266302127677e+18,https://pbs.twimg.com/profile_images/1515340285202649089/LTM5yge1_normal.jpg,For_fox_sake11,"{'followers_count': 211, 'following_count': 415, 'tweet_count': 7896, 'listed_count': 3}","🍑🍓🧁🎂🍨🍬🍩🍪🍡🍦
Amanda, US, she/her, ♎",,False,
58573593,Fifi Haroon,https://t.co/ePg9tB5Aqf,False,8.929083884258386e+17,https://pbs.twimg.com/profile_images/1476552721314549762/IGMcziHQ_normal.jpg,fifiharoon,"{'followers_count': 91494, 'following_count': 1249, 'tweet_count': 172302, 'listed_count': 357}","Launched a TV channel, sang with a band called Junoon. Journalist forever. Views always my own/RTs not. Can be stirred but not shaken","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ePg9tB5Aqf', 'expanded_url': 'http://www.youtube.com/user/fifiharoon', 'display_url': 'youtube.com/user/fifiharoon'}]}}",True,London
57956951,Christian Escalona,,False,,https://pbs.twimg.com/profile_images/951951010523701250/t_2vkfJM_normal.jpg,XianEscalona,"{'followers_count': 146, 'following_count': 338, 'tweet_count': 369, 'listed_count': 2}","Instant MSK radiologist, just add coffee. ☕️                               Radiología musculoesquelética y frikadas / ñoñerías varias",,False,"Barcelona, Spain"
19465819,Ann Petrocelli,,False,,https://pbs.twimg.com/profile_images/431571314336604160/iB1MYfNd_normal.jpeg,annpetro12,"{'followers_count': 37, 'following_count': 113, 'tweet_count': 1095, 'listed_count': 0}",🐾☮️🎶,,False,"Franklin, KY"
377463883,Meigatrader,,False,,https://pbs.twimg.com/profile_images/1251931864941629442/n9qREBmO_normal.jpg,Meigatrader,"{'followers_count': 13521, 'following_count': 550, 'tweet_count': 133155, 'listed_count': 393}","Una Meiga en bolsa. Con mi dinero en movimiento. Arriesgada.Intento sacar un jornal.
Procuro no cerrar el día en negativo, aunque sea solo un euro",,False,VIGO - España
77136394,さえつき,,False,,https://pbs.twimg.com/profile_images/1112744076229500929/ZbK98stJ_normal.png,saetuki,"{'followers_count': 137, 'following_count': 252, 'tweet_count': 94828, 'listed_count': 11}","濫読者。
アナログ/デジタルやりこみ系ライトゲーマー",,False,
1471508727995912192,Richard Bush,,False,,https://pbs.twimg.com/profile_images/1473990737889054724/IwtR4pPD_normal.jpg,Richard71348330,"{'followers_count': 1358, 'following_count': 5005, 'tweet_count': 3175, 'listed_count': 1}",,,False,
1447253089241739264,solo mage,,False,1.5202107040616817e+18,https://pbs.twimg.com/profile_images/1512822329864343557/Rh-wMPlh_normal.jpg,lil_solo_mage,"{'followers_count': 44, 'following_count': 19, 'tweet_count': 1980, 'listed_count': 0}","hi, im castor

🎲 ttrpg fan 
✨ fantasy is pretty cool 
💭 they/them",,False,
20014436,Chino Tenshi,https://t.co/1UitCjFj7y,False,,https://pbs.twimg.com/profile_images/1481572004147118080/_xllEl-G_normal.jpg,chinotenshi,"{'followers_count': 763, 'following_count': 898, 'tweet_count': 44159, 'listed_count': 41}",VOTE OUT THE FASCISTS / English teacher in Japan / obsessed with Sailor Moon / 2 fluffy kitties / soft spot for old Pentax lenses / 英語教師 / セラムン / 猫派 / ペンタックス,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1UitCjFj7y', 'expanded_url': 'http://tookapic.com/chinotenshi', 'display_url': 'tookapic.com/chinotenshi'}]}}",False,"Hiroshima, Japan"
215149176,Bill Hoelzel,,False,,https://pbs.twimg.com/profile_images/1377615574679838733/6uvX-9Ad_normal.jpg,hozer723,"{'followers_count': 72, 'following_count': 1674, 'tweet_count': 958, 'listed_count': 1}",Dad/Geek/Sports Fan/Civil Servant,,False,New Jersey
