,entities,verified,description,profile_image_url,public_metrics,url,username,id,name,protected,pinned_tweet_id,location
484494985,,False,"Fan of obscure inter-war insults, politics, books, film and TV. RTs or links posted are interesting, not an endorsement.",https://pbs.twimg.com/profile_images/1318057012224086017/1awi9b3j_normal.jpg,"{'followers_count': 1155, 'following_count': 1236, 'tweet_count': 107776, 'listed_count': 28}",,MsMountebank,,Ms Mountebank,False,,"Melbourne, Australia"
937508422404231168,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JVf4VYxhsU', 'expanded_url': 'https://www.instagram.com/valenbarisch/', 'display_url': 'instagram.com/valenbarisch/'}]}}",False,andrew's real gf,https://pbs.twimg.com/profile_images/1508601153986072576/fWA-pJvS_normal.jpg,"{'followers_count': 301, 'following_count': 188, 'tweet_count': 19597, 'listed_count': 0}",https://t.co/JVf4VYxhsU,valenbarisch,,val,False,,s!her
165236660,,False,"物作りが趣味。料理と模型、気が向いたら手芸等。後は与太話を専門に呟いてます。
時折、仕事関連等で小難しい事を偉そうに書き込んでますが、基本は大雑把です。",https://pbs.twimg.com/profile_images/378800000720475109/8a51dd155ae8211511e4aa749e7699ac_normal.jpeg,"{'followers_count': 570, 'following_count': 601, 'tweet_count': 107320, 'listed_count': 4}",,MangekyoKareido,,本名です,False,,
353647095,,False,Yorkshire lass in London town.,https://pbs.twimg.com/profile_images/1125807783406919682/x7Wh2wxV_normal.jpg,"{'followers_count': 289, 'following_count': 1136, 'tweet_count': 3085, 'listed_count': 8}",,Lottieogorman,,Charlotte O'Gorman,False,,UK
228639420,,False,좋아하는 것도 많고 싫어하는 것도 많고,https://pbs.twimg.com/profile_images/1231533822543462400/rtkZjnDe_normal.png,"{'followers_count': 21, 'following_count': 188, 'tweet_count': 2013, 'listed_count': 0}",,soootang,,꿈별,False,,
895425659207651328,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2jQXw8c8yz', 'expanded_url': 'http://youtube.com', 'display_url': 'youtube.com'}]}}",False,,https://pbs.twimg.com/profile_images/1245958148143198208/mKqeJ0xE_normal.jpg,"{'followers_count': 16, 'following_count': 528, 'tweet_count': 771, 'listed_count': 0}",https://t.co/2jQXw8c8yz,kapteinsteven,,Stevez i guess,False,1175753516415143939,Local mcdonalds
19833807,,False,,https://pbs.twimg.com/profile_images/1487783558412394506/r7bJfTE6_normal.jpg,"{'followers_count': 23, 'following_count': 154, 'tweet_count': 543, 'listed_count': 0}",,Aldyth,,Ceci,False,,
36642027,,False,"Ex-Bballer, current and future law man, amateur singer and always up for a pint of Guinness. Tweets represent my own views.",https://pbs.twimg.com/profile_images/1281218191637831682/7p-Ie2Jd_normal.jpg,"{'followers_count': 184, 'following_count': 210, 'tweet_count': 236, 'listed_count': 2}",,Magic15,,Petrit Skenderi,False,,Jerusalem
16657607,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/VB4UPDQPMq', 'expanded_url': 'http://soysalvadoreno.blogsome.com', 'display_url': 'soysalvadoreno.blogsome.com'}]}}",False,"Vivo, trabajo y sueño en El Salvador",https://pbs.twimg.com/profile_images/1767045419/madmen_icon_ss_normal.jpg,"{'followers_count': 9290, 'following_count': 1330, 'tweet_count': 64720, 'listed_count': 120}",http://t.co/VB4UPDQPMq,soysalvadoreno,,Soy Salvadoreño,False,1282761223675809792,"San Salvador, El Salvador"
858283138396639233,,False,Sadece beni ilgilendiren mevzular ✍️,https://pbs.twimg.com/profile_images/1379147107953696769/FYgCJkQZ_normal.jpg,"{'followers_count': 120, 'following_count': 61, 'tweet_count': 5754, 'listed_count': 0}",,mrvs0202,,.,False,1375457838865219588,
312510728,,False,,https://pbs.twimg.com/profile_images/1477224042587381765/_coGNpnA_normal.jpg,"{'followers_count': 461, 'following_count': 719, 'tweet_count': 8557, 'listed_count': 1}",,gian_gianna,,gianna,False,,mosxato
1056794617855819777,,False,"‏‏‏‏‏שני כללים להצלחה בחיים:
1. אל תספר כל מה שאתה יודע",https://pbs.twimg.com/profile_images/1155967847601885185/BfngcArj_normal.jpg,"{'followers_count': 114, 'following_count': 233, 'tweet_count': 8070, 'listed_count': 0}",,skepticitis,,Erez Katzenelson,False,,
2980949780,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UWDp3CnJpm', 'expanded_url': 'https://orcid.org/0000-0002-8353-4061', 'display_url': 'orcid.org/0000-0002-8353…'}]}, 'description': {'hashtags': [{'start': 147, 'end': 152, 'tag': 'Ally'}]}}",False,"Physiotherapist Researcher connecting Neuro/MSK, Spine/Spinal Cord, brain/body, research/clinical expertise. Personal Acct: my views. She/her 🏳️‍🌈 #Ally",https://pbs.twimg.com/profile_images/1516057180704632832/InKLRxsG_normal.jpg,"{'followers_count': 715, 'following_count': 2684, 'tweet_count': 5399, 'listed_count': 12}",https://t.co/UWDp3CnJpm,DrMayaPanisset,,"Maya Panisset, MSPT, PhD",False,1487197904758476801,Melbourne
1853123516,,False,Vast Emptiness,https://pbs.twimg.com/profile_images/1289619760913604609/Fbf2Ixn6_normal.jpg,"{'followers_count': 327, 'following_count': 152, 'tweet_count': 1773, 'listed_count': 13}",,Yann2106,,Arin,False,1036583150485299201,"Sabah, Malaysia"
2894541076,,False,"Industrial Design Grad • Interested in Music (Rock & Metal Specially), Design, Science and Philosophy • Canadian-Iranian",https://pbs.twimg.com/profile_images/1303796749816008706/KapKh4O3_normal.jpg,"{'followers_count': 116, 'following_count': 863, 'tweet_count': 1446, 'listed_count': 0}",,OVahidi,,Omid Vahidi,False,1152274355273043969,"GTA, Ontario, Canada "
1521227618300960768,,False,Ser jugador de rugby 🏉,https://pbs.twimg.com/profile_images/1521227874472235008/BHr1-j8K_normal.jpg,"{'followers_count': 3, 'following_count': 34, 'tweet_count': 1, 'listed_count': 0}",,Pulga91cb,,Christian,False,,
3243887763,"{'description': {'urls': [{'start': 109, 'end': 132, 'url': 'https://t.co/ud3fNgifoP', 'expanded_url': 'http://instagram.com/victorpatox/', 'display_url': 'instagram.com/victorpatox/'}]}}",False,"Since 1992
There is a club
Which is making history
Seven years later, in 1999, it's still kicking
Pont Aeri!
https://t.co/ud3fNgifoP",https://pbs.twimg.com/profile_images/1471606491257917447/_nkYkHPu_normal.jpg,"{'followers_count': 60, 'following_count': 250, 'tweet_count': 8110, 'listed_count': 0}",,ReformedVictor,,Patillo,False,1427043040347271171,
1362156765920526337,"{'description': {'mentions': [{'start': 71, 'end': 81, 'username': 'amayitaaa'}]}}",False,Nueva cuenta. Gracias Twitter por suspender cuentas de la nada. Yo era @amayitaaa,https://pbs.twimg.com/profile_images/1362157085539127299/o4M_tZRT_normal.jpg,"{'followers_count': 462, 'following_count': 146, 'tweet_count': 3497, 'listed_count': 1}",,Amayita50656663,,Amayita,False,1466204235264147465,
219221996,,False,,https://pbs.twimg.com/profile_images/1367379061824253952/ufO81sMS_normal.jpg,"{'followers_count': 803, 'following_count': 1146, 'tweet_count': 28571, 'listed_count': 1}",,fbgoren,,füsun büyükgören,False,,
17912920,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uWDdzw80x8', 'expanded_url': 'http://ryukaiy.web.fc2.com/', 'display_url': 'ryukaiy.web.fc2.com'}]}, 'description': {'mentions': [{'start': 63, 'end': 70, 'username': 'miiyon'}]}}",False,変人大学生だった変人会社員。最近はかなり普通。電気屋さん。not社畜。定時退社おいしいですぅ^p^どっか旅したい。アイコンは @miiyon さんが描いてくれました。コーラ。※今はMR2に乗ってません。,https://pbs.twimg.com/profile_images/422955399361216512/AE1YIrI__normal.jpeg,"{'followers_count': 2392, 'following_count': 1702, 'tweet_count': 394802, 'listed_count': 236}",https://t.co/uWDdzw80x8,ryukaiy,,流景もちとち\n,False,,でんきのせかい
35736119,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ljZYo8yww5', 'expanded_url': 'https://m.youtube.com/#/channel/UCDPOFHzkuS_S59nABCUjipg', 'display_url': 'm.youtube.com/#/channel/UCDP…'}]}}",False,Tennis lover. Co-host of the RealzTenisFanz Podcast.,https://pbs.twimg.com/profile_images/1498471691428802573/U6I5HG2D_normal.jpg,"{'followers_count': 2112, 'following_count': 979, 'tweet_count': 185337, 'listed_count': 113}",https://t.co/ljZYo8yww5,JLR78,,Janina,False,855383772547645441,"Ohio, USA"
226534320,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FVdUdc2MCe', 'expanded_url': 'https://kuizy.net/user/hebihenge', 'display_url': 'kuizy.net/user/hebihenge'}]}}",False,"■MAGIC ; the gatheringが大好きです。
■日本庭園も好きです。クイズや将棋も好きです。
■最近はMTGクイズ作ってます。
■２人用「ババ抜きドラフト」の普及を目論んでいます。（固定されたツイートをご参照ください）",https://pbs.twimg.com/profile_images/1509661196403634206/BbcGE26a_normal.jpg,"{'followers_count': 1045, 'following_count': 1298, 'tweet_count': 16347, 'listed_count': 25}",https://t.co/FVdUdc2MCe,hebihenge,,へびへんげ,False,1173178059899326465,京都
1061788622549073920,,False,Gijonesa por el mundo que decidió volver a casa 💚Literally asturian. Cierra al salir🚪,https://pbs.twimg.com/profile_images/1376490019544764424/wyq1_ONz_normal.jpg,"{'followers_count': 408, 'following_count': 767, 'tweet_count': 9553, 'listed_count': 1}",,patriciagijon,,patriciagijon,False,,Gijón-Serendipity
130605726,,False,"Are we humans or are we dancers?

Food is love ❤️",https://pbs.twimg.com/profile_images/1064471439993118720/mrx7k7WB_normal.jpg,"{'followers_count': 446, 'following_count': 354, 'tweet_count': 44198, 'listed_count': 4}",,iFossettes,,Camel Toe Mafia,False,,Gotham(+254)
1095275376010514432,,False,"Morboso, versátil + pasivo... Siempre con ganas... Zona sureste Comunidad de Madrid.",https://pbs.twimg.com/profile_images/1157603388890210304/00Vn1sZY_normal.jpg,"{'followers_count': 1400, 'following_count': 379, 'tweet_count': 282, 'listed_count': 2}",,morb37,,Morb37Mad,False,,"Malaga, Spain"
701755756006219776,,False,💙💙,https://pbs.twimg.com/profile_images/1512458153115504644/zo8eSuE8_normal.jpg,"{'followers_count': 30, 'following_count': 51, 'tweet_count': 521, 'listed_count': 0}",,lukejakesmum,,Debbie,False,,"Peterborough, UK"
103572398,"{'description': {'hashtags': [{'start': 0, 'end': 4, 'tag': 'CFC'}]}}",False,"#CFC
insta: saskeyah_",https://pbs.twimg.com/profile_images/1457464255859601420/Pr_jCk6f_normal.jpg,"{'followers_count': 1406, 'following_count': 1041, 'tweet_count': 138368, 'listed_count': 34}",,saskeyyahh,,Petty LaBelle,False,824297623154724864,Cruisin In My '64 Impala
604900176,"{'description': {'hashtags': [{'start': 78, 'end': 97, 'tag': 'OspreylianAndProud'}, {'start': 98, 'end': 116, 'tag': 'OurBloodRunsBlack'}], 'mentions': [{'start': 8, 'end': 16, 'username': 'Ospreys'}]}}",False,"Devoted @Ospreys fan, running and cycling novice. These are100% my own views. #OspreylianAndProud #OurBloodRunsBlack",https://pbs.twimg.com/profile_images/1135103005383176192/I9Yq8DF3_normal.jpg,"{'followers_count': 150, 'following_count': 180, 'tweet_count': 1728, 'listed_count': 4}",,mwelectrician,,🏴󠁧󠁢󠁷󠁬󠁳󠁿 Matthew Williams 🇺🇦,False,,"Trefin, Wales"
83464744,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7Gnx3lReb1', 'expanded_url': 'http://instagram.com/muharrem_acar', 'display_url': 'instagram.com/muharrem_acar'}]}, 'description': {'hashtags': [{'start': 60, 'end': 64, 'tag': 'BTC'}], 'cashtags': [{'start': 65, 'end': 69, 'tag': 'MSU'}]}}",False,Eyy dokunmayın çok fenayım. So I'm never gonna dance again. #BTC $MSU,https://pbs.twimg.com/profile_images/1514202893490044933/cKXMgw8A_normal.jpg,"{'followers_count': 830, 'following_count': 683, 'tweet_count': 23093, 'listed_count': 6}",https://t.co/7Gnx3lReb1,muharrem_acar,,Muharrem Acar 🦅,False,923895830213480448,İstanbul
18793213,,False,Im a simple rabbit. I have my quirks but who doesn't. Born and raised NJ. Living in TX. He/Him,https://pbs.twimg.com/profile_images/1450930844789522438/KudX5HFe_normal.jpg,"{'followers_count': 235, 'following_count': 554, 'tweet_count': 7579, 'listed_count': 10}",,Riyoboi,,Riyo,False,,"Austin, TX"
49248537,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/V1vAEVGeKv', 'expanded_url': 'http://refresh.cocolog-nifty.com/notebook/', 'display_url': 'refresh.cocolog-nifty.com/notebook/'}]}, 'description': {'urls': [{'start': 85, 'end': 108, 'url': 'https://t.co/V1vAEVGeKv', 'expanded_url': 'http://refresh.cocolog-nifty.com/notebook/', 'display_url': 'refresh.cocolog-nifty.com/notebook/'}]}}",False,ランニング/ウォーキング/1日13000歩/ザスパクサツ群馬/NPBは無所属/城/構造物/建造物/石垣/煉瓦/国道/標識/マンホール/石碑/銅像/離島/群馬/高崎/横浜 https://t.co/V1vAEVGeKv,https://pbs.twimg.com/profile_images/419354497438076928/7TNko9vr_normal.jpeg,"{'followers_count': 359, 'following_count': 512, 'tweet_count': 15086, 'listed_count': 28}",https://t.co/V1vAEVGeKv,route507,,KATO＠5/7君津55K、5/28横須賀三浦100K、6/5高田城10K,False,1519348147863965697,横浜市、東京都、群馬県、他
526273353,"{'description': {'hashtags': [{'start': 0, 'end': 4, 'tag': 'UFC'}, {'start': 5, 'end': 13, 'tag': 'ACMILAN'}, {'start': 14, 'end': 20, 'tag': 'الفتح'}]}}",False,#UFC #ACMILAN #الفتح,https://pbs.twimg.com/profile_images/1376572155912192007/t6FmNUiz_normal.jpg,"{'followers_count': 168, 'following_count': 679, 'tweet_count': 19958, 'listed_count': 2}",,M7mdKR,,محمد,False,1443335552376397825,
224901602,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EcgrWRvcJG', 'expanded_url': 'http://www.techguide.com.au', 'display_url': 'techguide.com.au'}]}, 'description': {'mentions': [{'start': 142, 'end': 156, 'username': 'StephenFenech'}]}}",True,Tech Guide is the place to get updated & educated about the latest in consumer tech. Read the latest tech news and trusted reviews. Edited by @StephenFenech,https://pbs.twimg.com/profile_images/1218817876729090048/oGsTrE2I_normal.png,"{'followers_count': 11915, 'following_count': 4167, 'tweet_count': 11793, 'listed_count': 246}",https://t.co/EcgrWRvcJG,TechGuideAU,,Tech Guide,False,,
1451994649921458182,"{'description': {'hashtags': [{'start': 62, 'end': 79, 'tag': 'ActuallyAutistic'}, {'start': 116, 'end': 130, 'tag': 'SelfDXIsValid'}]}}",False,"Shy, sweet, bookish, Christian. Legally blind officially dx’d #ActuallyAutistic history professor & aspiring author #SelfDXIsValid",https://pbs.twimg.com/profile_images/1482073950578307072/4aKW-WYR_normal.jpg,"{'followers_count': 83, 'following_count': 176, 'tweet_count': 2838, 'listed_count': 1}",,AutieJoanOfArc,,✨Jehanne✨,False,1462898451138633737,
183786438,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aywcGPDyqX', 'expanded_url': 'https://vk.com/jgarriga', 'display_url': 'vk.com/jgarriga'}]}, 'description': {'mentions': [{'start': 54, 'end': 70, 'username': 'MediterraneoDGT'}]}}",False,"Consejo de redacción de Nihil Obstat / Colaborador en @MediterraneoDGT , La Emboscadura , Metainfos / Miembro fundador del IEG / ANTILIBERAL.",https://pbs.twimg.com/profile_images/1519059595985133570/Wt79YKhB_normal.jpg,"{'followers_count': 3412, 'following_count': 3497, 'tweet_count': 66366, 'listed_count': 14}",https://t.co/aywcGPDyqX,Jordigave,,Jordi Garriga Ⓩ🇪🇸🇷🇺🇨🇳,False,1506966169185619974,Polo Europeo
992286281240530948,,False,,https://pbs.twimg.com/profile_images/992289471457447937/EP2_WSUB_normal.jpg,"{'followers_count': 8, 'following_count': 74, 'tweet_count': 71, 'listed_count': 0}",,IhsanKelleci,,Ali İhsan Kelleci,False,,
1490810761173778432,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bxvzwjqopI', 'expanded_url': 'https://letterboxd.com/dantheboi/', 'display_url': 'letterboxd.com/dantheboi/'}]}}",False,"Hi, I'm Daniel! I mainly post my Wordle scores here, but I may still post about other stuff here and there, so feel free to check it out if you will!",https://pbs.twimg.com/profile_images/1490810867000172547/7lBkfGU1_normal.jpg,"{'followers_count': 9, 'following_count': 7, 'tweet_count': 92, 'listed_count': 0}",https://t.co/bxvzwjqopI,dannipp475,,Daniel the level 100,False,1490820042207997959,
729227982,,False,🇵🇭🇺🇸• RN👩🏻‍⚕️• BTS ARMY 💜 • Mainly lurk and re-twt • Pls get vaccinated and wear a 😷 • Ready for 2022.06.10,https://pbs.twimg.com/profile_images/1510122769660448771/NIcsXfuJ_normal.jpg,"{'followers_count': 64, 'following_count': 390, 'tweet_count': 27709, 'listed_count': 0}",,mll630,,Marissa⁷ 💜,False,,USA 
305547145,,False,"Muslim Turk Fenerbahçe fan...Economy, FX professional... movie geek, hard'n heavy freak...Dungeon Master...",https://pbs.twimg.com/profile_images/885794080902590470/qnEHxYj1_normal.jpg,"{'followers_count': 822, 'following_count': 397, 'tweet_count': 60659, 'listed_count': 27}",,Nezih_Dolmaci,,Ecar the Wild Stag,False,,İstanbul
1029108416713768962,,False,,https://pbs.twimg.com/profile_images/1322254588506968065/2g35ktSx_normal.jpg,"{'followers_count': 28, 'following_count': 44, 'tweet_count': 184, 'listed_count': 0}",,luumaa19,,Lucia Maireles,False,,"Lora de Estepa, España"
16382600,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cMbgAmeZfn', 'expanded_url': 'http://linktr.ee/ericmakesmusic', 'display_url': 'linktr.ee/ericmakesmusic'}]}}",False,"Multi Talented Producer, Songwriter & Sync Licensing Educator.  Lots of Music on TV | An Intellectual Creative | Author | Public Speaker | ""Great To Work With""",https://pbs.twimg.com/profile_images/1417604206060523529/VdecwabX_normal.jpg,"{'followers_count': 1327, 'following_count': 499, 'tweet_count': 7534, 'listed_count': 37}",https://t.co/cMbgAmeZfn,ericmakesmusic,,Eric Campbell,False,1451284821649641475,"Atlanta, GA"
43154631,,False,"Middleschool & high school Classics teacher, mother of H&S,godmother to H&J, aunt to D&F. Pronouns she/her Occasional personal rants.",https://pbs.twimg.com/profile_images/1497542994425229312/5M3oildk_normal.jpg,"{'followers_count': 1716, 'following_count': 4993, 'tweet_count': 63606, 'listed_count': 77}",,MenaiN,,Menai N 🦉🏺 #Talk2MeMH,False,461552814196416512,UK. Pronouns: she/her
552954695,,False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 10, 'following_count': 124, 'tweet_count': 161, 'listed_count': 0}",,TamaraCojocaru,,tamara,False,,
22983937,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VTRUP1Z443', 'expanded_url': 'http://www.techguide.com.au', 'display_url': 'techguide.com.au'}]}, 'description': {'mentions': [{'start': 36, 'end': 48, 'username': 'TechGuideAU'}, {'start': 138, 'end': 149, 'username': 'VoiceByte_'}]}}",True,"Technology journalist/commentator & @TechGuideAU editor and a regular on radio & TV where I talk about tech news, trends & products. Also @VoiceByte_ co-founder",https://pbs.twimg.com/profile_images/542570898587267072/QrOjJOz-_normal.jpeg,"{'followers_count': 10804, 'following_count': 6127, 'tweet_count': 20325, 'listed_count': 331}",https://t.co/VTRUP1Z443,StephenFenech,,Stephen Fenech,False,,"Sydney, Australia"
1234189880445390848,,False,"成人済 趣味垢 TL追えないがちなのでフォロバ控えめですm(*_ _)m 平沢 やきう 麻雀 らしぬほま 旅行 TRPG🔥 7年くらい前まで菊地真Pだった アイコン:お里ちゃん 
域238他S+ 通常全ステ160くらい
2022.02 🦑データ消えました",https://pbs.twimg.com/profile_images/1493238796904955905/ods-7zhI_normal.jpg,"{'followers_count': 440, 'following_count': 431, 'tweet_count': 38149, 'listed_count': 11}",,NP_chiroru,,ノーパンちろる,False,,携帯モード県ジャイロオフ市
1346178449287819265,"{'description': {'hashtags': [{'start': 0, 'end': 14, 'tag': 'ForaBolsonaro'}, {'start': 139, 'end': 150, 'tag': 'FuckCrypto'}, {'start': 151, 'end': 160, 'tag': 'FuckNFTs'}]}}",False,"#ForaBolsonaro
Qualquer pronome, não tô usando minha identidade real aqui mesmo | Any pronouns, I'm not using my real identity here anyway
#FuckCrypto #FuckNFTs",https://pbs.twimg.com/profile_images/1520074407821160448/PA8wRKJV_normal.jpg,"{'followers_count': 170, 'following_count': 1250, 'tweet_count': 41682, 'listed_count': 0}",,EverilCorwell,,Everil Corwell,False,1507504982505013249,Lindblum
1075499035274948609,"{'description': {'mentions': [{'start': 65, 'end': 73, 'username': 'iggdawg'}]}}",False,"I am a markov bot that tweets nonsense, lovingly hand crafted by @iggdawg.",https://pbs.twimg.com/profile_images/1075499156750381063/KM-PZI4Z_normal.jpg,"{'followers_count': 6, 'following_count': 5, 'tweet_count': 25970, 'listed_count': 0}",,iggdawg_ebooks,,iggdawg_ebooks,False,,The Internet
3180053790,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YektqvkZWe', 'expanded_url': 'http://padalecki.tumblr.com', 'display_url': 'padalecki.tumblr.com'}]}}",False,my only concern is jared padalecki & sam winchester ♡,https://pbs.twimg.com/profile_images/1518286411719446532/XvlldQi5_normal.jpg,"{'followers_count': 1173, 'following_count': 107, 'tweet_count': 56836, 'listed_count': 10}",https://t.co/YektqvkZWe,jarpads,,j.🪴,False,1368924851512180736,texas 
1425097189680984069,,False,"Iron Dog. Malvado otanista. Aficionado a la historia, en especial la historia militar. Lector y escuchante de podcasts.",https://pbs.twimg.com/profile_images/1511060438385143812/ToimcubP_normal.jpg,"{'followers_count': 192, 'following_count': 313, 'tweet_count': 8223, 'listed_count': 4}",,Derffl1nger,,Derfflinger 🇺🇦🌻🚜,False,1425532206722830337,"Salamanca, Castilla y León"
124289564,"{'description': {'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/aPRJgcM4nn', 'expanded_url': 'https://www.etsy.com/shop/BrightBeadedBaubles?ref=seller-platform-mcnav', 'display_url': 'etsy.com/shop/BrightBea…'}]}}",False,Emotionally detached and too emotional at the same time https://t.co/aPRJgcM4nn,https://pbs.twimg.com/profile_images/997229911730409472/Mq3HFhRG_normal.jpg,"{'followers_count': 91, 'following_count': 326, 'tweet_count': 3294, 'listed_count': 3}",,lcweiss13,,Laura Weiss,False,,"Washington, DC"
555957849,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9NsAluySdl', 'expanded_url': 'https://www.youtube.com/channel/UCgciiIYp2ScNmzdXvqAUrAQ', 'display_url': 'youtube.com/channel/UCgcii…'}]}, 'description': {'urls': [{'start': 118, 'end': 141, 'url': 'https://t.co/IXyX2GWf63', 'expanded_url': 'http://amazon.jp/hz/wishlist/ls', 'display_url': 'amazon.jp/hz/wishlist/ls'}]}}",False,"基本的にゲーマー。ニコニコ動画とYoutubeにて、しるひーという名で少しばかりゲーム実況とかやってたりする。最近はPSO2のship5にて活動中。
基本的に興味を持った人をフォローしているので、フォローバックは不要です。

喜ぶモノ https://t.co/IXyX2GWf63…?",https://pbs.twimg.com/profile_images/2143693974/ralphwalk2_normal.gif,"{'followers_count': 51, 'following_count': 220, 'tweet_count': 21493, 'listed_count': 4}",https://t.co/9NsAluySdl,Silfy06,,Silfy06,False,1378286152151535617,
1260227074746441728,,False,audrey horne in the streets nadine hurley in the sheets,https://pbs.twimg.com/profile_images/1511311884426915840/V8ZbEuB__normal.jpg,"{'followers_count': 87, 'following_count': 99, 'tweet_count': 8763, 'listed_count': 0}",,pictacat,,Josh Safdies Muse,False,,пиктакат
348337916,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/o7HfMUYFdm', 'expanded_url': 'http://gastrosofiadejavier.blogspot.com.es/?m=1', 'display_url': 'gastrosofiadejavier.blogspot.com.es/?m=1'}]}}",False,"Naci en el País del Bidasoa y vivo en Alicante. Ciudadano, padre y socialista, amante de la cocina, la lectura, la musica y el cine. Hablamos?",https://pbs.twimg.com/profile_images/918807890713919488/os8f83TA_normal.jpg,"{'followers_count': 2504, 'following_count': 2333, 'tweet_count': 30370, 'listed_count': 27}",https://t.co/o7HfMUYFdm,javiermacho65,,Javier Macho 🇪🇺🇪🇸🔻🇺🇦,False,1287502437662818309,Alicante
150972509,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xyJb5nHKQn', 'expanded_url': 'http://ikani.net', 'display_url': 'ikani.net'}]}}",False,1児のパパ、そしてサラリーマン。育児ツイート多めになってきた。,https://pbs.twimg.com/profile_images/419264098027573248/GE0x-0mb_normal.jpeg,"{'followers_count': 502, 'following_count': 629, 'tweet_count': 29730, 'listed_count': 14}",https://t.co/xyJb5nHKQn,oo_tougarashi,,ikani_dr,False,,如何に崇高な～『彼女』は出来ない。
924464073734946816,,False,my pronouns are she and her. overcommitted knitter and moderate cat lady,https://pbs.twimg.com/profile_images/1317734544221503490/zoTTYDaC_normal.jpg,"{'followers_count': 160, 'following_count': 321, 'tweet_count': 3285, 'listed_count': 1}",,CitizenChatNoir,,Autumndelightsme,False,,
1240770170433540103,"{'description': {'hashtags': [{'start': 0, 'end': 13, 'tag': 'andatemoyano'}, {'start': 14, 'end': 26, 'tag': 'moyanookupa'}]}}",False,"#andatemoyano #moyanookupa

afiliado al C.A.I  since 2009

RUSORODRIGUEZ (C) 2023",https://pbs.twimg.com/profile_images/1510243673438568458/z1jgHG8D_normal.jpg,"{'followers_count': 100, 'following_count': 278, 'tweet_count': 9478, 'listed_count': 0}",,Kun20211,,Alealejandro,False,1347920298604113920,Ramos city
73487188,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/V0DdvI3ysr', 'expanded_url': 'http://www.facebook.com/javibrunaremiro', 'display_url': 'facebook.com/javibrunaremiro'}]}}",False,Hola,https://pbs.twimg.com/profile_images/2967852752/a322f67d7e637af4b19011754e0cb9c2_normal.jpeg,"{'followers_count': 208, 'following_count': 292, 'tweet_count': 2351, 'listed_count': 2}",https://t.co/V0DdvI3ysr,javibruna,,Javier Bruna,False,,"Madrid, Comunidad de Madrid"
3104365183,,False,,https://pbs.twimg.com/profile_images/1451752417297637379/Is4qJdlV_normal.jpg,"{'followers_count': 113, 'following_count': 1025, 'tweet_count': 1829, 'listed_count': 1}",,AfgSantaClaus,,humanity above everything,False,,
3489282679,,False,"イギリス🇬🇧&BBC&ドイツ🇩🇪大好き　英語はBBCニュースをきちんと理解できるように！が目標です。ドイツ語🇩🇪を始めました(2022.3～)ポーランド語とアラビア語はお休み中。

白文鳥の柚子（男の子・10歳）と暮らしています",https://pbs.twimg.com/profile_images/1518438151005491200/SLyWuuIR_normal.jpg,"{'followers_count': 1533, 'following_count': 1534, 'tweet_count': 29884, 'listed_count': 12}",,Happy7033,,Happy,False,1497066635168944135,
459425284,,False,,https://pbs.twimg.com/profile_images/1222221744112570369/UGjWKKtz_normal.jpg,"{'followers_count': 90, 'following_count': 485, 'tweet_count': 2619, 'listed_count': 0}",,Tazzmania1992,,Drake Tassin,False,,"Louisiana, USA"
