id,lang,text,created_at,conversation_id,possibly_sensitive,context_annotations,public_metrics,source,author_id,reply_settings,in_reply_to_user_id,entities,referenced_tweets,attachments,geo
1521554591455846406,en,"Wordle 318 4/6

🟨⬜🟨⬜🟩
⬜🟩🟨⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T18:17:38.000Z,1521554591455846406,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,17493863,everyone,,,,,
1521554582933020675,en,"Balls 😂😂

Wordle 318 4/6

⬛⬛⬛🟨⬛
⬛🟩⬛⬛🟨
⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩",2022-05-03T18:17:36.000Z,1521554582933020675,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,1261669431077416960,everyone,,,,,
1521554581721063425,en,"Wordle 319 4/6

🟨⬛🟨⬛⬛
🟨🟨⬛🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",2022-05-03T18:17:36.000Z,1485829304689004544,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2681569279,everyone,2681569279,,"[{'type': 'replied_to', 'id': '1521161680746852352'}]",,
1521554557809184768,und,"#WordleCAT 123 5/6

⬜⬜⬜🟨🟩
🟨🟨⬜⬜🟩
🟨🟨🟨⬜🟩
🟩🟨🟨⬜🟩
🟩🟩🟩🟩🟩

https://t.co/L2ae6iLi7o",2022-05-03T18:17:30.000Z,1484840062831501312,False,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,561866056,everyone,561866056,"{'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/L2ae6iLi7o', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleCAT'}]}","[{'type': 'replied_to', 'id': '1521186299469778945'}]",,
1521554542911008774,en,"Wordle 318 4/6

🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",2022-05-03T18:17:26.000Z,1521554542911008774,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,233993633,everyone,,,,,
1521554507532054528,en,"Wordle Tildes #64 5/6

⬜⬜⬜🟨⬜⬜🟩
⬜🟩⬜⬜🟨🟩⬜
⬜⬜⬜⬜⬜⬜⬜
🟩⬜🟨⬜⬜⬜⬜
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/TYKVWyXle4",2022-05-03T18:17:18.000Z,1521554507532054528,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,884856064520454144,everyone,,"{'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/TYKVWyXle4', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,
1521554506663997440,en,"Wordle 319 4/6

⬜⬜⬜🟨⬜
🟨⬜🟨🟨⬜
🟩⬜🟨🟨⬜
🟩🟩🟩🟩🟩",2022-05-03T18:17:18.000Z,1506329582831427588,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,271453116,everyone,271453116,,"[{'type': 'replied_to', 'id': '1521434586462695426'}]",,
1521554496375205892,en,"Wordle 318 3/6

⬜🟨⬜⬜⬜
⬜⬜⬜🟩⬜
🟩🟩🟩🟩🟩",2022-05-03T18:17:15.000Z,1521554496375205892,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,48748581,everyone,,,,,
1521554490876477441,en,"Wordle 318 3/6

🟩⬜🟨🟩⬜
⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩",2022-05-03T18:17:14.000Z,1521554490876477441,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,400897240,everyone,,,,,
1521554456638550017,ja,"Wordle 319 4/6

⬛⬛⬛🟨⬛
🟩🟨🟨⬛⬛
🟩🟨⬛🟨🟩
🟩🟩🟩🟩🟩
なるほどなるほど？",2022-05-03T18:17:06.000Z,1521554456638550017,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,152140472,everyone,,,,,
1521554442428030978,ru,"4/6👌👍

⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩

#вордли 

Отгадайте слово на  https://t.co/CSleYmvjwN",2022-05-03T18:17:02.000Z,1521554442428030978,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,785490271035334656,everyone,,"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/CSleYmvjwN', 'expanded_url': 'https://wordle.belousov.one', 'display_url': 'wordle.belousov.one', 'status': 200, 'title': 'Игра Wordle (Вордли) на русском - Отгадайте слово дня онлайн!', 'description': 'Wordle (russian) #1 на русском языке. Более 100 000 человек играют каждый день. Отгадайте слово за 6 попыток в игре Вордли. Новые слова появляются ежедневно (сегодня)! Ответы и правила игры вордль.', 'unwound_url': 'https://wordle.belousov.one'}], 'hashtags': [{'start': 32, 'end': 39, 'tag': 'вордли'}]}",,,
1521554436698554370,en,"Wordle 318 5/6

⬛⬛⬛🟨🟩
⬛🟨🟨⬛🟩
🟩🟩⬛⬛🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T18:17:01.000Z,1499345606925508609,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1298600994369085440,everyone,1298600994369085440,,"[{'type': 'replied_to', 'id': '1521054844878004225'}]",,
1521554433330475008,ja,"えぇ…

ポケモンWordle 2/10

⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/7neLdhYubO
 #ポケモンWordle",2022-05-03T18:17:00.000Z,1521554433330475008,False,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,188730028,everyone,,"{'urls': [{'start': 35, 'end': 58, 'url': 'https://t.co/7neLdhYubO', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 60, 'end': 71, 'tag': 'ポケモンWordle'}]}",,,
1521554432382873600,ja,"ポケモンWordle 8/10

⬛⬛⬛⬛⬛  ⬛⬛⬛🟨⬛
⬛🟨⬛⬛⬛  ⬛⬛🟨⬛🟨
⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛🟨⬛
⬛⬛⬛⬛⬛

https://t.co/1qjbsJfssx
 #ポケモンWordle",2022-05-03T18:17:00.000Z,1521554432382873600,False,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,110652061,everyone,,"{'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/1qjbsJfssx', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 94, 'end': 105, 'tag': 'ポケモンWordle'}]}",,,
1521554426955186176,en,"Wordle 318 5/6

⬛⬛🟩⬛🟨
⬛🟩🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",2022-05-03T18:16:59.000Z,1521554426955186176,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1455162979721359361,everyone,,,,,
1521554411780141056,en,"Wordle 318 4/6

⬜⬜🟩⬜⬜
⬜🟨🟩⬜⬜
🟨⬜🟩🟩⬜
🟩🟩🟩🟩🟩 Average",2022-05-03T18:16:55.000Z,1521554411780141056,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,117849667,everyone,,,,,
1521554403530006528,en,"Wordle 318 X/6

⬜🟨🟨⬜⬜
🟨🟩⬜⬜⬜
⬜🟩🟨⬜⬜
⬜🟩⬜⬜🟨
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩 ⁦@JTor1ous⁩ haven’t been doing to good lately 😬",2022-05-03T18:16:53.000Z,1521554403530006528,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,958107286601392128,everyone,,"{'mentions': [{'start': 53, 'end': 62, 'username': 'JTor1ous', 'id': '33354178'}]}",,,
1521554385851105280,en,"Wordle 318 3/6

⬛⬛🟨⬛🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",2022-05-03T18:16:49.000Z,1521554385851105280,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1270985743855431680,everyone,,,,,
1521554384039071745,en,"Wordle 318 2/6

🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩",2022-05-03T18:16:48.000Z,1521554384039071745,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,1146612216034209792,everyone,,,,,
1521554378695802880,en,"Wordle (ES)  #117 5/6

⬜🟩⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/jszzBCt8l7",2022-05-03T18:16:47.000Z,1521554378695802880,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1349368159111958530,everyone,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/jszzBCt8l7', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521554376266948608,en,"Wordle 318 5/6

⬛🟨⬛🟨⬛
⬛⬛🟨🟨🟩
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T18:16:47.000Z,1521554376266948608,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1150397924,everyone,,,,,
1521554370550276097,en,"Wordle (ES)  #117 4/6

⬛⬛⬛🟨⬛
⬛🟩⬛🟨⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/yPdyR0EM7N",2022-05-03T18:16:45.000Z,1521554370550276097,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1416162505408274433,everyone,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/yPdyR0EM7N', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521554355056517121,en,"Wordle 318 2/6

🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩",2022-05-03T18:16:42.000Z,1521554355056517121,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,598387008,everyone,,,,,
1521554339080417280,en,"@nettie1969 Wordle 318 4/6

⬛⬛⬛🟨🟨
⬛⬛⬛⬛🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩

Beat ya.

Probably a one off though.",2022-05-03T18:16:38.000Z,1521538490063888384,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,386734271,everyone,20437421,"{'mentions': [{'start': 0, 'end': 11, 'username': 'nettie1969', 'id': '20437421'}]}","[{'type': 'replied_to', 'id': '1521538490063888384'}]",,
1521554331648016387,en,"Wordle 318 3/6

🟨⬜🟩⬜⬜
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩",2022-05-03T18:16:36.000Z,1521554331648016387,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,1214222649150173184,everyone,,,,,
1521554331161751552,ja,"Wordle 319 4/6

⬛⬛🟨⬛⬛
⬛🟨⬛🟨⬛
🟩🟩🟩🟨⬛
🟩🟩🟩🟩🟩
ゴーゴー",2022-05-03T18:16:36.000Z,1521554331161751552,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",beeter (β),35153056,everyone,,,,,
1521554322873634817,en,"Wordle 318 4/6

🟨⬜⬜🟨⬜
⬜🟩⬜⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T18:16:34.000Z,1521554322873634817,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,52813173,everyone,,,,,
1521554319383875584,en,"@JamesDBowie Sooooo close to the same!

Wordle 318 3/6*

🟩⬛🟨🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",2022-05-03T18:16:33.000Z,1521508912234733570,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,152296865,everyone,43338821,"{'mentions': [{'start': 0, 'end': 12, 'username': 'JamesDBowie', 'id': '43338821'}]}","[{'type': 'replied_to', 'id': '1521508912234733570'}]",,
1521554314577207297,en,"@Frozen_Raider Wordle 318 3/6*

⬛🟨⬛🟩⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩",2022-05-03T18:16:32.000Z,1521476068439474178,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,36669606,everyone,3229543531,"{'mentions': [{'start': 0, 'end': 14, 'username': 'Frozen_Raider', 'id': '3229543531'}]}","[{'type': 'replied_to', 'id': '1521476068439474178'}]",,
1521554310089351168,en,"@JillWineBanks Wordle 318 3/6

⬜🟩⬜⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T18:16:31.000Z,1521514041117757440,False,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1168834205960163329', 'name': 'Jill Wine-Banks', 'description': 'an American lawyer who was one of the prosecutors during the Watergate scandal'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,2777370805,everyone,454071012,"{'mentions': [{'start': 0, 'end': 14, 'username': 'JillWineBanks', 'id': '454071012'}]}","[{'type': 'replied_to', 'id': '1521514041117757440'}]",,
1521554298328469506,en,"Wordle 318 2/6*

🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩
Yup, defo my day!",2022-05-03T18:16:28.000Z,1521554298328469506,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,1469727321938669579,everyone,,,,,
1521554281341624322,es,"Wordle (ES)  #117 X/6

⬜🟨⬜⬜⬜
🟨⬜⬜🟨⬜
🟨⬜🟨⬜🟨
🟨🟨⬜🟨🟩
🟨🟩🟨⬜⬜
🟨🟩🟩⬜🟩

https://t.co/TFIKqL6GiB

Definitivamente este ya no es mi juego. 🥲",2022-05-03T18:16:24.000Z,1521554281341624322,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,563097399,everyone,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/TFIKqL6GiB', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1521554280003612672,en,"Wordle 318 5/6*

🟨⬛⬛🟩⬛
⬛⬛🟨🟩⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T18:16:24.000Z,1521554280003612672,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,370221021,everyone,,,,,
1521554271216447490,en,"Wordle 318 3/6

⬛🟨🟨⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",2022-05-03T18:16:22.000Z,1521554271216447490,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,18110235,everyone,,,,,
1521554266841698304,en,"Wordle 318 3/6*

⬛🟨🟩⬛⬛
🟨⬛🟩⬛⬛
🟩🟩🟩🟩🟩",2022-05-03T18:16:20.000Z,1521554266841698304,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,20494905,everyone,,,,,
1521554251117473794,en,"Wordle 318 3/6

🟨🟨⬛🟨⬛
🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩",2022-05-03T18:16:17.000Z,1521554251117473794,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,268571183,everyone,,,,,
1521554249598988289,en,"Wordle 319 5/6

⬜⬜🟩⬜⬜
⬜⬜⬜🟨🟩
⬜⬜🟨🟨🟨
⬜⬜⬜🟨🟩
🟩🟩🟩🟩🟩",2022-05-03T18:16:16.000Z,1521554249598988289,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,1441625862072246274,everyone,,,,,
1521554248835936256,en,"Wordle 319 6/6

⬛⬛🟨⬛🟨
⬛🟨🟨🟨🟨
🟩🟨🟨🟨⬛
🟩🟨🟨⬛🟨
🟩⬛🟨🟨⬛
🟩🟩🟩🟩🟩",2022-05-03T18:16:16.000Z,1521554248835936256,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,348244925,everyone,,,,,
1521554246038355969,en,"Wordle 319 3/6

⬛⬛⬛🟩⬛
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T18:16:16.000Z,1521554246038355969,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1289839773767491586,everyone,,,,,
1521554237574033412,en,"Wordle 318 6/6

⬜⬜⬜⬜⬜
⬜🟨🟨🟨⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T18:16:14.000Z,1521554237574033412,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,704791765061132288,everyone,,,,,
