,id,profile_image_url,url,public_metrics,username,protected,name,description,location,verified,entities,pinned_tweet_id
2985057210,,https://pbs.twimg.com/profile_images/1363223696652062728/pC1zCFJr_normal.jpg,https://t.co/Fzsx7Kuas6,"{'followers_count': 118, 'following_count': 454, 'tweet_count': 21561, 'listed_count': 2}",Blujay_Doodles,False,Jay S (limited edition),"DnD gremlin and occasional doodler. Nature enthusiast and spider advocate. Can't and won't shut up about my own OCs, sorry not sorry. she/her",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Fzsx7Kuas6', 'expanded_url': 'https://blujaydoodles.carrd.co/', 'display_url': 'blujaydoodles.carrd.co'}]}}",1150862038886957057
883353047996485632,,https://pbs.twimg.com/profile_images/1518270358842925056/0naouT9v_normal.jpg,,"{'followers_count': 216, 'following_count': 376, 'tweet_count': 8785, 'listed_count': 0}",laurieelliott_,False,𝕝𝕒𝕦𝕣𝕚𝕖 ☺︎︎ ♲ ︎☼,"kind, not nice ☯︎︎ ♈️♐️♉️ ☮︎ she/her",liminal spaces near you,False,,1360244357417287680
401067441,,https://pbs.twimg.com/profile_images/1314315442136199169/GkKqp6xX_normal.jpg,https://t.co/2FY6djpV22,"{'followers_count': 1878, 'following_count': 824, 'tweet_count': 38366, 'listed_count': 40}",DDCEddieCarifio,False,Edward Carifio,Sports editor @Daily_Chronicle. Runnin' through the house with a pickle in my mouth. DMs open. Email ecarifio at shawmedia dot com,"DeKalb, IL",True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2FY6djpV22', 'expanded_url': 'http://daily-chronicle.com', 'display_url': 'daily-chronicle.com'}]}, 'description': {'mentions': [{'start': 14, 'end': 30, 'username': 'Daily_Chronicle'}]}}",
408655711,,https://pbs.twimg.com/profile_images/1021167355588694017/KZ8itn0-_normal.jpg,,"{'followers_count': 1517, 'following_count': 3033, 'tweet_count': 62706, 'listed_count': 32}",BrandySims1,False,Brandy Sims,"she/her. Memphian who loves dogs, activism & BBQ. My tweets focus on a mix of reality tv & politics, which feel like reality tv. My opinions are mine only.","Memphis, TN",False,,
344751763,,https://pbs.twimg.com/profile_images/664908365458370560/4ZFi0WAc_normal.jpg,,"{'followers_count': 173, 'following_count': 659, 'tweet_count': 14793, 'listed_count': 11}",matt_roman,False,Matthew Roman 🔔⚖️🌺,"Husband, Cuse alum, Nats fan, libertarian, believer in personal responsibility & Rand's philosophy of Objectivisim. #WhoIsJohnGalt","Ashburn, VA",False,"{'description': {'hashtags': [{'start': 116, 'end': 130, 'tag': 'WhoIsJohnGalt'}]}}",1256818250769240064
579707307,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"{'followers_count': 56, 'following_count': 112, 'tweet_count': 1322, 'listed_count': 0}",NimishSutaria,False,Nimish Sutaria,,,False,,1388791549174030336
71475375,,https://pbs.twimg.com/profile_images/1516607601722732547/kx0HYMHg_normal.jpg,,"{'followers_count': 347, 'following_count': 281, 'tweet_count': 39135, 'listed_count': 6}",harshatj,False,TJ,Views expressed on Twitter are strictly my own and does not resemble the views of my employer by any mean or form.,,False,,1442804401488334850
894262129053782016,,https://pbs.twimg.com/profile_images/1496977322930487296/nJijnEDi_normal.jpg,,"{'followers_count': 200, 'following_count': 534, 'tweet_count': 6703, 'listed_count': 1}",Robken1961,False,Robert Kennedy,"Winnipeg Jets, tennis, Expos, Blue Bombers Ali was , is and will always be the greatest","Winnipeg, Manitoba",False,,
21945104,,https://pbs.twimg.com/profile_images/1446252956471398402/BJ3Z6pF2_normal.jpg,,"{'followers_count': 30295, 'following_count': 29513, 'tweet_count': 9109, 'listed_count': 28}",donnie_mercer,False,Donnie Mercer,Proudly Green Forest born and raised. Woo pig 🐗.,,False,,765745740098461696
1486513449261748224,,https://pbs.twimg.com/profile_images/1486513557307068418/NvyUKg8Z_normal.png,,"{'followers_count': 1, 'following_count': 47, 'tweet_count': 144, 'listed_count': 0}",qr8254,False,RV,,,False,,
69952025,,https://pbs.twimg.com/profile_images/567889993524604928/Cchg4nuo_normal.jpeg,,"{'followers_count': 228, 'following_count': 249, 'tweet_count': 16003, 'listed_count': 17}",alejosbr,False,alejandrosanchezb,"analista, entusiasta, enamorado, futuro maratonista, por el momento 10K 15K 21K","ÜT: -0.166451,-78.481905",False,,
897949060908204032,,https://pbs.twimg.com/profile_images/1492591336607956993/0g3jb5oB_normal.jpg,https://t.co/D2euanAfUu,"{'followers_count': 306, 'following_count': 816, 'tweet_count': 13332, 'listed_count': 0}",_hy_hz,False,henry hernandez ♡ (he/they),he/they || 18 || ut arlington ‘25 || #BlackLivesMatter #StopAsianHate,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/D2euanAfUu', 'expanded_url': 'http://instagram.com/_hy_hz', 'display_url': 'instagram.com/_hy_hz'}]}, 'description': {'hashtags': [{'start': 37, 'end': 54, 'tag': 'BlackLivesMatter'}, {'start': 55, 'end': 69, 'tag': 'StopAsianHate'}]}}",1468385904754626564
152055034,,https://pbs.twimg.com/profile_images/1183321438737952768/5ETK3Zty_normal.jpg,,"{'followers_count': 490, 'following_count': 1218, 'tweet_count': 108039, 'listed_count': 15}",6O_G9,False,人類衰退論者,"身心共に衰退した骸。
GGxrd,ST：イノ、恋姫：張遼
踊ってたかもしれない。
最近ホロライブばっかり見てる。
特に良く見てるV→SMOK🌸♌🌽
V応援する時にTLを荒らすので隔離：@6O_G9_forV",おーじ,False,"{'description': {'mentions': [{'start': 92, 'end': 103, 'username': '6O_G9_forV'}]}}",
11423952,,https://pbs.twimg.com/profile_images/1261844949508804608/26D5okeF_normal.jpg,https://t.co/5TNfUWJlBH,"{'followers_count': 2241, 'following_count': 1496, 'tweet_count': 118039, 'listed_count': 72}",Yousefzadeh,False,Pejman Yousefzadeh 🇺🇸 🇺🇦,Not your lawyer. Writer @BulwarkOnline. Pejmanissimo of the Pejmen. #Slytherclaw. Libertarian pragmatist. Aspiring Lamed Vavnik. https://t.co/icFrVJNgJg,I can let you know my momentum instead.,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5TNfUWJlBH', 'expanded_url': 'http://pejmanyousefzadeh.net', 'display_url': 'pejmanyousefzadeh.net'}]}, 'description': {'urls': [{'start': 129, 'end': 152, 'url': 'https://t.co/icFrVJNgJg', 'expanded_url': 'http://pejman.substack.com', 'display_url': 'pejman.substack.com'}], 'hashtags': [{'start': 68, 'end': 80, 'tag': 'Slytherclaw'}], 'mentions': [{'start': 24, 'end': 38, 'username': 'BulwarkOnline'}]}}",1496741223603834887
3309129566,,https://pbs.twimg.com/profile_images/1311158666062630912/YLKBrXI1_normal.jpg,,"{'followers_count': 84, 'following_count': 231, 'tweet_count': 1321, 'listed_count': 1}",ZandiPilot,False,Raymond Schultz,,,False,,1500351734069092353
4347948693,,https://pbs.twimg.com/profile_images/671949927648501761/f3BBil8Z_normal.png,,"{'followers_count': 151, 'following_count': 309, 'tweet_count': 9909, 'listed_count': 4}",francoispinche1,False,François Pinchemel,technocrate du développement durable (de lapin(çalinge)),banlieue de Roubaix,False,,
65715975,,https://pbs.twimg.com/profile_images/886615554886447105/TtJp8tkH_normal.jpg,,"{'followers_count': 123, 'following_count': 707, 'tweet_count': 2321, 'listed_count': 0}",AnaMaria_rm,False,Ana Maria,,Colombia,False,,
1400216459717062665,,https://pbs.twimg.com/profile_images/1503401374473764877/dkWUOpjb_normal.jpg,,"{'followers_count': 603, 'following_count': 318, 'tweet_count': 1280, 'listed_count': 2}",FitTenorPup,False,"Pup Baldur | No Clothes, All Sniffs",sing - lick - sniff ☀️ Aspiring MusclePup™️ Happily engayged to my human @SplashPatty. Service Pup belonging to @Alpha_Dynamo & @HeadSpaceTex. NSFW.,"Chicago, IL",False,"{'description': {'mentions': [{'start': 73, 'end': 85, 'username': 'SplashPatty'}, {'start': 112, 'end': 125, 'username': 'Alpha_Dynamo'}, {'start': 128, 'end': 141, 'username': 'HeadSpaceTex'}]}}",1474579630766104579
91055551,,https://pbs.twimg.com/profile_images/1359595764318691329/oY7cYTm2_normal.jpg,,"{'followers_count': 44, 'following_count': 465, 'tweet_count': 158, 'listed_count': 0}",aparajitha89,False,Aparajitha Vaidyanathan,Postdoctoral research scholar @NorthwesternU working on HIV,"Chicago, IL",False,"{'description': {'mentions': [{'start': 30, 'end': 44, 'username': 'NorthwesternU'}]}}",
240170475,,https://pbs.twimg.com/profile_images/1463567953119617030/QUHk0ANN_normal.jpg,,"{'followers_count': 337, 'following_count': 882, 'tweet_count': 2420, 'listed_count': 6}",SNgugih,False,👨‍🍳,"| live, love, life |Plane spotter |","Doha, Qatar",False,,1268029961526480897
2255122996,,https://pbs.twimg.com/profile_images/1518021105738555392/BK4o_Rz3_normal.jpg,https://t.co/37RIO9xdYB,"{'followers_count': 4205, 'following_count': 3517, 'tweet_count': 37236, 'listed_count': 21}",jakedc6,False,𝕁𝕒𝕜𝕠𝕓 🌟,19 | Editor for @ApolloHOU - follow them | my “we lost” tweets are a joke | fan of teams that bring me pain | it’s peña’s time,with a certain trophy ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/37RIO9xdYB', 'expanded_url': 'https://linktr.ee/ApolloHOU', 'display_url': 'linktr.ee/ApolloHOU'}]}, 'description': {'mentions': [{'start': 16, 'end': 26, 'username': 'ApolloHOU'}]}}",
42312985,,https://pbs.twimg.com/profile_images/1515954485826228228/UNCgsKOZ_normal.jpg,,"{'followers_count': 226, 'following_count': 217, 'tweet_count': 5628, 'listed_count': 3}",krishnachin,False,k r i s h n a.,probably asleep,lv,False,,1386445492905660416
54342048,,https://pbs.twimg.com/profile_images/1497032485447901187/WIy0DHk6_normal.jpg,,"{'followers_count': 138, 'following_count': 338, 'tweet_count': 18634, 'listed_count': 4}",nolan612,False,Nolan,#SJSharks #ResilientSF #Packers,"Mount Juliet, TN",False,"{'description': {'hashtags': [{'start': 0, 'end': 9, 'tag': 'SJSharks'}, {'start': 10, 'end': 22, 'tag': 'ResilientSF'}, {'start': 23, 'end': 31, 'tag': 'Packers'}]}}",
1468994415595335680,,https://pbs.twimg.com/profile_images/1505734269490143233/gLArly25_normal.jpg,https://t.co/ykCaCLoJho,"{'followers_count': 97, 'following_count': 602, 'tweet_count': 793, 'listed_count': 1}",thepopanalyst,False,the_pop_analyst,Funko Pop collector and sharing up coming news,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ykCaCLoJho', 'expanded_url': 'http://www.instagram.com/the_pop_analyst', 'display_url': 'instagram.com/the_pop_analyst'}]}}",
41348138,,https://pbs.twimg.com/profile_images/1407253740063580162/C2n4GuM9_normal.jpg,,"{'followers_count': 125, 'following_count': 361, 'tweet_count': 7419, 'listed_count': 2}",meckoni,False,icem@n,"Adrenaline Junkie, Petrolhead, Gym Rat",Mumbai,False,,
854995651364478976,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"{'followers_count': 2, 'following_count': 33, 'tweet_count': 12, 'listed_count': 0}",ashithaav,False,Ashitha,,,False,,
1161222248797220865,,https://pbs.twimg.com/profile_images/1371390230205435905/_WZEWUS0_normal.jpg,https://t.co/OlpMdnDzsV,"{'followers_count': 282, 'following_count': 243, 'tweet_count': 17443, 'listed_count': 3}",kitsunechan_13,False,Aradia 🐾,"Drama Queen 🌟Animales ña 🐾
Rock & metal 🤘🏻Videogames  🎮🕹 Juegos de mesa 🎲♠️
Owned & collared by  @Trece_kun💍💞
Me gusta el helado de nube 🍧",Rivia,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OlpMdnDzsV', 'expanded_url': 'https://curiouscat.me/MissSoftPaws', 'display_url': 'curiouscat.me/MissSoftPaws'}]}, 'description': {'mentions': [{'start': 97, 'end': 107, 'username': 'Trece_kun'}]}}",1475757410350473218
2305634083,,https://pbs.twimg.com/profile_images/1277682694311350272/eKc8Ossn_normal.jpg,https://t.co/MRgrPuVEt2,"{'followers_count': 258, 'following_count': 158, 'tweet_count': 1264, 'listed_count': 1}",MusicOfPlus,False,efryo,"Hi I'm efryo.
I make music.
IG: @hiimefryo
Banner: @lemonaught

NEW ALBUM ""The Potter Project"" OUT NOW:
https://t.co/l7nWbblQY2",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MRgrPuVEt2', 'expanded_url': 'https://youtube.com/efryo', 'display_url': 'youtube.com/efryo'}]}, 'description': {'urls': [{'start': 104, 'end': 127, 'url': 'https://t.co/l7nWbblQY2', 'expanded_url': 'http://musicofplus.bandcamp.com/album/the-potter-project', 'display_url': 'musicofplus.bandcamp.com/album/the-pott…'}], 'mentions': [{'start': 32, 'end': 42, 'username': 'hiimefryo'}, {'start': 51, 'end': 62, 'username': 'lemonaught'}]}}",1091429395519205378
1324417533777162240,,https://pbs.twimg.com/profile_images/1453153491422171137/VkeFodEk_normal.jpg,https://t.co/KEV7EVlRTW,"{'followers_count': 150, 'following_count': 335, 'tweet_count': 2876, 'listed_count': 1}",MNimhathuna,False,Mary McMahon Ciesielski,🇮🇪🇺🇸🇺🇦💚💚💚Proud Dub living in Maryland. Go Biden! No DMs,"Centreville, MD",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KEV7EVlRTW', 'expanded_url': 'http://www.longandfoster.com/MaryCiesielski', 'display_url': 'longandfoster.com/MaryCiesielski'}]}}",
19183874,,https://pbs.twimg.com/profile_images/529313650427691008/Xa6f_w8z_normal.png,https://t.co/dSVjjvj1Uv,"{'followers_count': 15479, 'following_count': 693, 'tweet_count': 62122, 'listed_count': 353}",cokelogic,False,COKELOGIC 🐈,Pronouns: It / That. Graphic Designer. Editor for Chip Chipperson. Animationeer. Radio listener.,Chicagoland,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dSVjjvj1Uv', 'expanded_url': 'http://www.cokelogic.com', 'display_url': 'cokelogic.com'}]}}",1453823409520103430
1128547067188662273,,https://pbs.twimg.com/profile_images/1411107820557127682/LbD4Htep_normal.png,https://t.co/XlhkOgkeN1,"{'followers_count': 58, 'following_count': 332, 'tweet_count': 6230, 'listed_count': 0}",Squinton271,False,Thus Spoke Sarahthustra,(she/her) Pan 💖💛💙 My twitter is just me whining about my life turn back now and never return.  Taken by @joshuachinlund ❤️🥰,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XlhkOgkeN1', 'expanded_url': 'https://www.redbubble.com/i/t-shirt/Ted-Cruz-Should-Resign-by-Squinton27/67581031.WFLAH', 'display_url': 'redbubble.com/i/t-shirt/Ted-…'}]}, 'description': {'mentions': [{'start': 104, 'end': 119, 'username': 'joshuachinlund'}]}}",1508897509455839237
3749636664,,https://pbs.twimg.com/profile_images/1250997557683240960/_jg39Nv__normal.jpg,https://t.co/CeUN66hEi3,"{'followers_count': 336, 'following_count': 371, 'tweet_count': 45419, 'listed_count': 22}",mtsplnmh,False,まつ,ぴよ/質問箱→https://t.co/ePNKQXYuuJ…… youtube→https://t.co/FpqSkzG12U,🥖🚀,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CeUN66hEi3', 'expanded_url': 'https://www.openrec.tv/user/mtmtdqx', 'display_url': 'openrec.tv/user/mtmtdqx'}]}, 'description': {'urls': [{'start': 7, 'end': 30, 'url': 'https://t.co/ePNKQXYuuJ', 'expanded_url': 'http://peing.net/ja/mtsplnmh?ev', 'display_url': 'peing.net/ja/mtsplnmh?ev'}, {'start': 41, 'end': 64, 'url': 'https://t.co/FpqSkzG12U', 'expanded_url': 'https://youtube.com/channel/UCeMfUANSVEiPtB7YRh93osQ', 'display_url': 'youtube.com/channel/UCeMfU…'}]}}",892019305872740356
1207757895028412419,,https://pbs.twimg.com/profile_images/1482912412495982599/uMqJBwko_normal.jpg,,"{'followers_count': 55, 'following_count': 163, 'tweet_count': 3782, 'listed_count': 0}",sidet0ne,False,eddie || parksborn truther,"“arrogant boy, love yourself so no one has to.” 🕸 harry osborn’s defense attorney",eddie / 19 / any prns,False,,1482349143448297475
1019425999,,https://pbs.twimg.com/profile_images/1485888501006675968/yWFUSCy8_normal.png,https://t.co/crCxS9uOIm,"{'followers_count': 21, 'following_count': 110, 'tweet_count': 2513, 'listed_count': 1}",jots_thoughts,False,Jot,"Amateur chiptune artist & strange internet person. He/him.

Happy Home Paradise portfolio ID: RA-4491-4238-0154","Wal-Mart County, Arkansas",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/crCxS9uOIm', 'expanded_url': 'https://steamcommunity.com/profiles/76561198001832988/', 'display_url': 'steamcommunity.com/profiles/76561…'}]}}",1486625143799562242
19268927,,https://pbs.twimg.com/profile_images/1517950292326858753/vOoiKh0L_normal.jpg,,"{'followers_count': 166, 'following_count': 469, 'tweet_count': 7122, 'listed_count': 2}",morkrazy,False,🤘ℳᎾℛᏦℛᎯℤᎽ🤘,"I hated Ted Nugent before hating Ted Nugent was cool, I’m like the coolest grandpa on the Internet or something.","Geneseo, Il",False,,961758327553261569
66014534,,https://pbs.twimg.com/profile_images/1409684534057213952/1FPvdh1o_normal.jpg,,"{'followers_count': 1014, 'following_count': 1215, 'tweet_count': 135893, 'listed_count': 68}",Rob_In_WI,False,Robert from Wisconsin,"You may not believe, and that’s cool, because we don’t know each other that well yet.",Madison,False,,
19008710,,https://pbs.twimg.com/profile_images/1268587313807925249/-9ZIaH1R_normal.jpg,https://t.co/WU0LtfPokr,"{'followers_count': 379, 'following_count': 561, 'tweet_count': 19448, 'listed_count': 13}",rowrowrowan,False,Rowan,"I tweet about nerdy stuff.

I WON CASHAPP GIVEAWAYS ON 2021/03/19 AND 2021/06/30!!

$rquinain",Chicago,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WU0LtfPokr', 'expanded_url': 'http://twitch.tv/rquinain', 'display_url': 'twitch.tv/rquinain'}]}}",1362689762067443712
940028878214504448,,https://pbs.twimg.com/profile_images/1369685690640789512/YUqNGzIn_normal.jpg,,"{'followers_count': 90, 'following_count': 167, 'tweet_count': 2529, 'listed_count': 0}",KingersGramma,False,Lee-Ann Snydal,"No talents other than I choose to be kind.  she/her, Lucifan first and foremost, new love for Outlander .","Winnipeg, Manitoba",False,,
1188392607862251522,,https://pbs.twimg.com/profile_images/1514572612126789632/Szaw7Ivs_normal.jpg,,"{'followers_count': 13, 'following_count': 82, 'tweet_count': 19733, 'listed_count': 0}",mackrabyulchi,False,( ᵕꈊᵕ )🎒가방,"논바 젠더플루이드 여성애자에 가까운 범성애자
장르가 몇 개인가요? 몰라요
사랑하는 여성이 몇 명인가요? 몰라요
아는 게 뭐예요? 그러게요
@bo_rabyul 맘무계",,False,"{'description': {'mentions': [{'start': 77, 'end': 87, 'username': 'bo_rabyul'}]}}",1513524015008485380
15374640,,https://pbs.twimg.com/profile_images/1505038498285318144/2SrLHvab_normal.jpg,https://t.co/6WT0ZMa43k,"{'followers_count': 5795, 'following_count': 1888, 'tweet_count': 86688, 'listed_count': 125}",cinatyte,False,Mac Wilson,"the world is going through difficult times, and america too, actually // he/him // all opinions are my own","Stillwater, MN",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6WT0ZMa43k', 'expanded_url': 'https://youtu.be/jOzl4fMdtAg?t=33', 'display_url': 'youtu.be/jOzl4fMdtAg?t=…'}]}}",1516401921438932992
275760284,,https://pbs.twimg.com/profile_images/1346563457974472707/jkv_Nnrr_normal.jpg,,"{'followers_count': 261, 'following_count': 318, 'tweet_count': 13057, 'listed_count': 5}",KDevNic,False,Devon,"Gay lady.🏳️‍🌈♿️ Law nerd. Prone to bouts of snark. Co-host of a queer lady tv podcast @GayGalsWatch, covering Gentleman Jack, Legends of Tomorrow, & Batwoman.",Texas,False,"{'description': {'mentions': [{'start': 86, 'end': 99, 'username': 'GayGalsWatch'}]}}",1163858661078446080
177713220,,https://pbs.twimg.com/profile_images/779011075358330880/rOEZ4jrY_normal.jpg,,"{'followers_count': 2007, 'following_count': 2022, 'tweet_count': 42548, 'listed_count': 0}",catharine69,False,キャサリン,メンヘラクソビッチデブ,1日1回おっぱいと呟きますね,False,,
490559323,,https://pbs.twimg.com/profile_images/1914052530/SojournerCamel_normal.jpg,,"{'followers_count': 1, 'following_count': 27, 'tweet_count': 599, 'listed_count': 0}",ASojourner,False,The Sojourner,,,False,,
568470978,,https://pbs.twimg.com/profile_images/420337232390545408/9Q1cR9JN_normal.jpeg,,"{'followers_count': 17, 'following_count': 240, 'tweet_count': 221, 'listed_count': 0}",AvrumK,False,AKCPA27,,,False,,
948194550455050240,,https://pbs.twimg.com/profile_images/1495195789055840256/h9r7Hn0q_normal.jpg,,"{'followers_count': 29, 'following_count': 542, 'tweet_count': 41, 'listed_count': 0}",coxtangent,False,cox,,"Veldhoven, Netherlands",False,,
913884622278283264,,https://pbs.twimg.com/profile_images/1515241490158694402/5XpFbqrG_normal.jpg,,"{'followers_count': 67, 'following_count': 958, 'tweet_count': 2048, 'listed_count': 0}",Jack101isdaboss,False,jack,he/him,yo mamas house 😼,False,,
21732128,,https://pbs.twimg.com/profile_images/1089746228273926144/rlTs_Zjj_normal.jpg,,"{'followers_count': 165, 'following_count': 204, 'tweet_count': 15864, 'listed_count': 1}",sweetauntfanny,False,SweetAuntFanny 🇺🇦💙💛🌻,"aka Neetz; no spring chicken, progressive, opinionated, hate a closed mind. Nerd. Fan of Dallas Cowboys, Dallas Mavericks, and Texas Rangers","Arlington, TX",False,,1496690116894547975
14199414,,https://pbs.twimg.com/profile_images/1477723282841518087/zmUc1fW9_normal.jpg,https://t.co/MvidQLZ2iH,"{'followers_count': 1692, 'following_count': 1430, 'tweet_count': 7313, 'listed_count': 54}",Texomatic,False,Tex from @TXFoundry 🎥🚛,I share my team’s video work and my thoughts and opinions here. DM’s answered for video business only.,Brazos Valley Texas,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MvidQLZ2iH', 'expanded_url': 'http://thetexasmediafoundry.com', 'display_url': 'thetexasmediafoundry.com'}]}}",1447693533603934209
64290918,,https://pbs.twimg.com/profile_images/1500261546768883715/tnCLOiOd_normal.jpg,,"{'followers_count': 383, 'following_count': 234, 'tweet_count': 19899, 'listed_count': 7}",lavenderwhimsy,False,Real Phony,"Y’know how some things are so sweet that they make other really sweet things not seem sweet after you’ve tasted them? I wanna be like that, but as a person.","Oklahoma, USA",False,,1499088506441932813
1436799097,,https://pbs.twimg.com/profile_images/1408791169430167552/uvoGU_YM_normal.jpg,,"{'followers_count': 12, 'following_count': 37, 'tweet_count': 257, 'listed_count': 0}",Berry1965Pete,False,Pete,,,False,,
2839163676,,https://pbs.twimg.com/profile_images/1520819081464606720/MSAydKJG_normal.jpg,https://t.co/ISOIyhiW2q,"{'followers_count': 212, 'following_count': 329, 'tweet_count': 156821, 'listed_count': 11}",ororon10,False,あと,日課はソラスです 自キャラのスクショなど→ https://t.co/kzgWe4RJJ4,チェックのスーツの中,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ISOIyhiW2q', 'expanded_url': 'http://twpf.jp/ororon10', 'display_url': 'twpf.jp/ororon10'}]}, 'description': {'urls': [{'start': 22, 'end': 45, 'url': 'https://t.co/kzgWe4RJJ4', 'expanded_url': 'http://ororon10.tumblr.com', 'display_url': 'ororon10.tumblr.com'}]}}",1311206860813262849
1604921550,,https://pbs.twimg.com/profile_images/1503613381525356556/k9f2dy9D_normal.jpg,,"{'followers_count': 131, 'following_count': 79, 'tweet_count': 30033, 'listed_count': 4}",StudiousRaven,False,:⋆ 𝓑𝓊𝓃𝓈 & 𝓗𝓊𝓃𝓈 ⋆:,Just a bun doin’ bun things | 25 | she/they | Reading too many webcomics and fanfics,"Bumfuck No Where, Minnesota",False,,1203910762839920640
2339193312,,https://pbs.twimg.com/profile_images/1508643211463606280/wzkGDV9W_normal.jpg,,"{'followers_count': 1462, 'following_count': 1328, 'tweet_count': 45112, 'listed_count': 5}",notaireona,False,aire,21 | 𝖘𝖍𝖊/𝖍𝖊𝖗 ❦,"Columbus, OH",False,,
1354059495647883270,,https://pbs.twimg.com/profile_images/1521200986248916993/9e2lhg2M_normal.jpg,https://t.co/Xn2rAbggkb,"{'followers_count': 471, 'following_count': 1032, 'tweet_count': 23021, 'listed_count': 1}",Luifer_MFC,False,Luifer Ⓜ️ (destruido por Vega),Fan del delantero más rimbombante del fpc,En mi puta casa,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Xn2rAbggkb', 'expanded_url': 'http://solomilloslks.com', 'display_url': 'solomilloslks.com'}]}}",1517335564361646080
691813,,https://pbs.twimg.com/profile_images/20670812/Cruse_Deuce-02_800x800_normal.jpg,,"{'followers_count': 1659, 'following_count': 124, 'tweet_count': 1127, 'listed_count': 20}",deuce,False,deuce,"Helping to make surgical robotics human-centered at @IntuitiveSurg. Father, husband, @IDEO alum.",,False,"{'description': {'mentions': [{'start': 52, 'end': 66, 'username': 'IntuitiveSurg'}, {'start': 85, 'end': 90, 'username': 'IDEO'}]}}",
331066093,,https://pbs.twimg.com/profile_images/1211031174350594050/QOT4T_sz_normal.jpg,,"{'followers_count': 123, 'following_count': 440, 'tweet_count': 1510, 'listed_count': 1}",TammyKingston,False,Tammy Kingston,I work so I can take vacations.,Alabama,False,,
217474388,,https://pbs.twimg.com/profile_images/1521804664051998720/mNK5xG5M_normal.jpg,,"{'followers_count': 4823, 'following_count': 472, 'tweet_count': 196930, 'listed_count': 17}",akajeck01,False,jek 💗🎀,"engineer by profession, cook by passion.","Quezon City, National Capital ",False,,1185884397263704064
594190703,,https://pbs.twimg.com/profile_images/1479910984982614023/zy1uwJdo_normal.jpg,https://t.co/hbvv7KrTXD,"{'followers_count': 912, 'following_count': 453, 'tweet_count': 43734, 'listed_count': 3}",Paulina_okis,False,P de Paulona 🧟‍♀️,una simple humana que hace ropa y accesorios,"Tucumán, Argentina",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hbvv7KrTXD', 'expanded_url': 'https://www.instagram.com/paulinagvmn/', 'display_url': 'instagram.com/paulinagvmn/'}]}}",
274271543,,https://pbs.twimg.com/profile_images/487831696583057408/Gkcfx1Pg_normal.jpeg,,"{'followers_count': 36, 'following_count': 268, 'tweet_count': 105, 'listed_count': 0}",bdub38771,False,B-Dub,Mississippi to Texas,"Ruleville, MS ",False,,
141600987,,https://pbs.twimg.com/profile_images/1507501305492910086/2axgqdVQ_normal.jpg,,"{'followers_count': 292, 'following_count': 149, 'tweet_count': 127285, 'listed_count': 33}",Jnitros,False,Jeff,"All around Cleveland fan, democrat, atheist. #Buckeyes #FuckTrump #BlackLivesMatter #JrNation",Florida,False,"{'description': {'hashtags': [{'start': 45, 'end': 54, 'tag': 'Buckeyes'}, {'start': 55, 'end': 65, 'tag': 'FuckTrump'}, {'start': 66, 'end': 83, 'tag': 'BlackLivesMatter'}, {'start': 84, 'end': 93, 'tag': 'JrNation'}]}}",
1151643751,,https://pbs.twimg.com/profile_images/963333037206507520/42kaNZKl_normal.jpg,,"{'followers_count': 55, 'following_count': 107, 'tweet_count': 2937, 'listed_count': 0}",SirMark_13,False,Mark Anthony,Sic Em Bears 🐻,,False,,
1203724066739253250,,https://pbs.twimg.com/profile_images/1498889468979609605/IIUhIWHr_normal.jpg,https://t.co/nWjDDzbWrK,"{'followers_count': 10, 'following_count': 146, 'tweet_count': 169, 'listed_count': 0}",_popillol,False,shiro,glad you found me,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nWjDDzbWrK', 'expanded_url': 'http://poly.work/reyjoshuamacarat', 'display_url': 'poly.work/reyjoshuamacar…'}]}}",1362059016357076995
