,name,url,protected,profile_image_url,id,username,public_metrics,description,verified,location,pinned_tweet_id,entities
1112015301762318336,🌱Needles,,False,https://pbs.twimg.com/profile_images/1438017348754083840/5CMJiXKF_normal.jpg,,Needles078,"{'followers_count': 244, 'following_count': 773, 'tweet_count': 4382, 'listed_count': 1}","PlayStation Trophy Hunter 🏆 Completionist 💯 PS5, PS4, PS3, PSVR, PS Vita 🎮 Trophy Level 484 ⭐️ 149 Platinums 🌟 He/him 🌵 Also on Xbox/Switch 🕹",False,#VitaIsland 🏝,1517681438577016834,
1329656433311240192,Instantgator 🐊Just Add Swamp Water🐊,https://t.co/hrAnyP709q,False,https://pbs.twimg.com/profile_images/1407145664862031872/jD9Dslf0_normal.jpg,,GatorInstant,"{'followers_count': 578, 'following_count': 2067, 'tweet_count': 11160, 'listed_count': 4}","Good grief, Mardonios, what kind of men did you lead us here to fight, who compete not for money but for excellence alone?",False,"Orange County, CA",1483245229335449600,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hrAnyP709q', 'expanded_url': 'https://cakedefi.com/?ref=635865', 'display_url': 'cakedefi.com/?ref=635865'}]}}"
34722152,follypdx,http://t.co/B0fikMmCaw,False,https://pbs.twimg.com/profile_images/179505473/follypdxtwt_normal.jpg,,follypdx,"{'followers_count': 986, 'following_count': 466, 'tweet_count': 11868, 'listed_count': 54}","https://t.co/X9YFJxAoA5
https://t.co/nVwdusAM9v
find me on facebook & Instagram @ follypdx",False,portland,,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/B0fikMmCaw', 'expanded_url': 'http://follypdx.com', 'display_url': 'follypdx.com'}]}, 'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/X9YFJxAoA5', 'expanded_url': 'http://follypdx.blogspot.com', 'display_url': 'follypdx.blogspot.com'}, {'start': 24, 'end': 47, 'url': 'https://t.co/nVwdusAM9v', 'expanded_url': 'http://follypdx.com', 'display_url': 'follypdx.com'}]}}"
70538418,Young Black Educator,,False,https://pbs.twimg.com/profile_images/1460429012556210177/YW5uPlH__normal.jpg,,peacchyy,"{'followers_count': 477, 'following_count': 246, 'tweet_count': 59909, 'listed_count': 5}","advocacy, education, politics, football and humor! Published Author. She/Her. 555",False,"Atlanta, GA",816527180733804544,
1165779847882452992,sam/mara,,False,https://pbs.twimg.com/profile_images/1507028704173740039/vTlJyYxt_normal.jpg,,marabako,"{'followers_count': 772, 'following_count': 1832, 'tweet_count': 21042, 'listed_count': 12}","mcsrtwt , autism haver",False,any pronouns,1399739156616683522,
49108680,Lawrence,,False,https://pbs.twimg.com/profile_images/1488698819554381826/m_7Nrmms_normal.jpg,,bohemiandork,"{'followers_count': 817, 'following_count': 525, 'tweet_count': 26307, 'listed_count': 77}","Queer Brooklynite living in Oakland with two art-school degrees, several bionic parts, and a golden Vespa. He/Him",False,"Oakland, CA",1300892097910800384,
1263565329889886209,Kenzie,https://t.co/ecPDPuzFS2,False,https://pbs.twimg.com/profile_images/1504548138362839044/yUyzJv6f_normal.jpg,,K3nzieArrowh3ad,"{'followers_count': 445, 'following_count': 411, 'tweet_count': 11648, 'listed_count': 6}",#OSAO: It’s always Megan Thee Stallion and never a job | Sonic brainrot right now,False,"she/her, lesbian, not short",1474491598855675909,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ecPDPuzFS2', 'expanded_url': 'https://www.youtube.com/channel/UCVgcxhm6kXXoj6pu6_CJm6g', 'display_url': 'youtube.com/channel/UCVgcx…'}]}, 'description': {'hashtags': [{'start': 0, 'end': 5, 'tag': 'OSAO'}]}}"
776978347473588225,ま っ か ゎ,https://t.co/Ggtw5cFoxy,False,https://pbs.twimg.com/profile_images/1233693036770512896/2BeeW2fr_normal.jpg,,QOL_0_,"{'followers_count': 211, 'following_count': 228, 'tweet_count': 15046, 'listed_count': 2}",フットワーク軽めでいきたい,False,菊71→防67,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ggtw5cFoxy', 'expanded_url': 'http://xn--p8jke3hlngb.com', 'display_url': 'てきとうになにか.com'}]}}"
3184527914,Gunnar Long,https://t.co/Awtm0ogwPG,False,https://pbs.twimg.com/profile_images/1508242433460641797/WfZVPKs6_normal.jpg,,YoungLink242,"{'followers_count': 144, 'following_count': 1127, 'tweet_count': 29658, 'listed_count': 7}",ACE OF SWORDS 1: https://t.co/vqWZ9nFtY6?… Writer and Artist. Creator of The Ace of Swords and Re:Becca,False,"Indiana, USA",1498309564504190983,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Awtm0ogwPG', 'expanded_url': 'https://www.webtoons.com/en/challenge/rebecca/list?title_no=313374', 'display_url': 'webtoons.com/en/challenge/r…'}]}, 'description': {'urls': [{'start': 17, 'end': 40, 'url': 'https://t.co/vqWZ9nFtY6', 'expanded_url': 'http://amazon.com/dp/B09KS8GDQ9', 'display_url': 'amazon.com/dp/B09KS8GDQ9'}]}}"
51241418,Tara Dublin 🇺🇦🌻,https://t.co/Bz356sGKHX,False,https://pbs.twimg.com/profile_images/1507829731252531200/3JZKMMRr_normal.jpg,,taradublinrocks,"{'followers_count': 91538, 'following_count': 19707, 'tweet_count': 363336, 'listed_count': 955}","Untapped writing goldmine. Mom of boys & cats. Democrat. PDX-Adjacent, Jersey Girl for life. Vaxxed/Boosted x2. She/Her. #FooFightersForever🖤 #SignTara ♉️✡️",True,"Portland, OR/Vansterdam",1519363709172260865,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Bz356sGKHX', 'expanded_url': 'https://medium.com/@taradublinrocks/hell-yeah-i-remember-440a8f63d20f', 'display_url': 'medium.com/@taradublinroc…'}]}, 'description': {'hashtags': [{'start': 121, 'end': 140, 'tag': 'FooFightersForever'}, {'start': 142, 'end': 151, 'tag': 'SignTara'}]}}"
81247153,みゆな。@れにちゃんに魂を抜かれています,,False,https://pbs.twimg.com/profile_images/1414591809917898752/S0rM8d7A_normal.jpg,,spicatosirius,"{'followers_count': 929, 'following_count': 940, 'tweet_count': 96573, 'listed_count': 26}",レッサーパンダに似ている。 好きなものはももクロちゃん（れにちゃん推し）、西川貴教（TMR）、アイマス（765プロ）、逆転裁判、90年代アニソン、せれちゅ、UNISON SQUARE GARDEN。ムダな行動力発揮することあり。とっちらかり気味。有益なことは言わない。,False,,699839385492062208,
2980040575,Cordelia,,False,https://pbs.twimg.com/profile_images/1488153172006866949/4AO0H9uy_normal.jpg,,DEdwardsSK,"{'followers_count': 98, 'following_count': 192, 'tweet_count': 960, 'listed_count': 0}","She/her. Crafter. Mom to one, aunt to many. Lover of Sci Fi, fantasy, and garbage reality TV.",False,"Saskatchewan, Canada",,
45046153,Save Democracy,,False,https://pbs.twimg.com/profile_images/837427858150731776/_MKLp4PM_normal.jpg,,savedemocracynw,"{'followers_count': 115, 'following_count': 521, 'tweet_count': 11336, 'listed_count': 1}",,False,United States,,
192273308,taurus wife ✿,,False,https://pbs.twimg.com/profile_images/1462701496454168580/ncVSCYeh_normal.jpg,,_obliviateme,"{'followers_count': 513, 'following_count': 445, 'tweet_count': 103318, 'listed_count': 7}",hi im alysha | bi | 24 | they/she | 🇵🇭🏳️‍🌈,False,san diego,1338909812428472321,
22487109,Ryan McVeigh,https://t.co/lUlpma3BMS,False,https://pbs.twimg.com/profile_images/1110848631496736769/sWGksceX_normal.jpg,,roasty88,"{'followers_count': 48, 'following_count': 506, 'tweet_count': 1769, 'listed_count': 2}",I'm Ryan/Roasty. I'm happily married to a Wonderful Woman. I'm Christian. I hate my job & would love to be a comic book writer full time. Link below to my work,False,Newtownards ,1474451598285934592,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lUlpma3BMS', 'expanded_url': 'http://www.comicsy.co.uk/talesofreturn', 'display_url': 'comicsy.co.uk/talesofreturn'}]}}"
45868080,Lynell George,https://t.co/8odOb1IEWX,False,https://pbs.twimg.com/profile_images/1059647094196060161/cyRJ9xO7_normal.jpg,,lynellgeorge,"{'followers_count': 3308, 'following_count': 2173, 'tweet_count': 14658, 'listed_count': 73}","journalist/essayist #la native | #nola roots. alum @latimes, @laweekly. #Grammy winner. #Hugo finalist—""A Handful of Earth, A Handful of Sky"" (@angelcitypress)",False,southland,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8odOb1IEWX', 'expanded_url': 'http://lynellgeorge.com', 'display_url': 'lynellgeorge.com'}]}, 'description': {'hashtags': [{'start': 20, 'end': 23, 'tag': 'la'}, {'start': 33, 'end': 38, 'tag': 'nola'}, {'start': 72, 'end': 79, 'tag': 'Grammy'}, {'start': 88, 'end': 93, 'tag': 'Hugo'}], 'mentions': [{'start': 51, 'end': 59, 'username': 'latimes'}, {'start': 61, 'end': 70, 'username': 'laweekly'}, {'start': 143, 'end': 158, 'username': 'angelcitypress'}]}}"
92572432,Ann Ford,,False,https://pbs.twimg.com/profile_images/1397606426873319431/hJjascSD_normal.jpg,,hardyfd,"{'followers_count': 519, 'following_count': 917, 'tweet_count': 57250, 'listed_count': 195}",Retired Educator JK-8 she/her,False,,,
998354556005253120,neirin,,False,https://pbs.twimg.com/profile_images/1456399270609883138/1HzeLsmJ_normal.jpg,,EneriNomer,"{'followers_count': 101, 'following_count': 156, 'tweet_count': 3695, 'listed_count': 1}","Estudiante de Psicología en la ULL.

Fan del atletismo",False,,,
3242700918,ほいげ,,False,https://pbs.twimg.com/profile_images/1458402812870955013/oJaLFEcI_normal.jpg,,NaGaRa48,"{'followers_count': 172, 'following_count': 277, 'tweet_count': 35372, 'listed_count': 15}",清純派 正体はほいげ,False,,1377588077326000134,
1241895344423620608,Kushina,,False,https://pbs.twimg.com/profile_images/1475759426598408192/A1_j2Uk2_normal.jpg,,misskoshka,"{'followers_count': 41, 'following_count': 25, 'tweet_count': 3869, 'listed_count': 0}",💚,False,Singapore,1517583682382733312,
962023450524241920,verö 🇦🇹,https://t.co/4nYsGGyNpn,False,https://pbs.twimg.com/profile_images/1502983173302624261/nUGhLO15_normal.jpg,,esposlitki,"{'followers_count': 674, 'following_count': 760, 'tweet_count': 51509, 'listed_count': 5}",de geminis como el Kun Agüero,False,LALI Y MAURO PELIROSA MIOS,1514368048060416000,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4nYsGGyNpn', 'expanded_url': 'https://youtu.be/wdd6gNFUY_s', 'display_url': 'youtu.be/wdd6gNFUY_s'}]}}"
374095165,Connor🪴🌿🌱,,False,https://pbs.twimg.com/profile_images/1511375764603633666/TP-W4qkk_normal.jpg,,Mac_D_Dad,"{'followers_count': 202, 'following_count': 440, 'tweet_count': 6056, 'listed_count': 1}","White cis ally,
he/him,
plant daddy",False,"San Diego, CA",1521517518237491200,
13762092,Rich Eddy,https://t.co/pvmYDa1Cky,False,https://pbs.twimg.com/profile_images/1503791718604234756/5JV_Z88c_normal.png,,richeddy,"{'followers_count': 1136, 'following_count': 2830, 'tweet_count': 16496, 'listed_count': 56}","I rant, therefore I am. • #libertarian #bitcoin",False,California,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pvmYDa1Cky', 'expanded_url': 'https://www.richeddy.com', 'display_url': 'richeddy.com'}]}, 'description': {'hashtags': [{'start': 26, 'end': 38, 'tag': 'libertarian'}, {'start': 39, 'end': 47, 'tag': 'bitcoin'}]}}"
245131685,Natalie Tull,,False,https://pbs.twimg.com/profile_images/1374506466057461763/WHgIQjhD_normal.jpg,,Flixtress,"{'followers_count': 155, 'following_count': 269, 'tweet_count': 11402, 'listed_count': 5}","Tweeting Horned Frogs, Rangers, Ticket shtick and more as the mood strikes.",False,"Fort Worth, TX",1039684047046422528,
145957142,せっきぃ,,False,https://pbs.twimg.com/profile_images/1320907060/62a03a78_normal.jpg,,mtsekkii,"{'followers_count': 374, 'following_count': 565, 'tweet_count': 35392, 'listed_count': 11}",いちおうIT系　ライブ行かなきゃ死ぬ病 ライブ/フェス/邦ロック/吹奏楽/ブラスバンド/トランペット/オーケストラ/宇宙/ミステリ/演劇/パズル,False,さいたま,,
357089613,Tammey Browne,,False,https://pbs.twimg.com/profile_images/1259112003450343424/9K6UUirW_normal.jpg,,tammeybrowne,"{'followers_count': 3, 'following_count': 38, 'tweet_count': 147, 'listed_count': 0}",~ one crazy bitch. nuff said.,False,"Texas, USA",,
93981868,Asher is asking you to refract ⋈,https://t.co/aiVXShKjmd,False,https://pbs.twimg.com/profile_images/1136673011690553344/wgC7Pvfn_normal.png,,Low_rax,"{'followers_count': 585, 'following_count': 1017, 'tweet_count': 44181, 'listed_count': 11}","""It breaks your heart. It is designed to break your heart."" Baseball über alles. | Writer over yonder on @PitcherList",False,"Brooklyn, NY",1516599632817795075,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aiVXShKjmd', 'expanded_url': 'https://www.pitcherlist.com/author/asher-dratel/', 'display_url': 'pitcherlist.com/author/asher-d…'}]}, 'description': {'mentions': [{'start': 105, 'end': 117, 'username': 'PitcherList'}]}}"
99339093,ニシオカキョウヘイ,https://t.co/MBEShelkVo,False,https://pbs.twimg.com/profile_images/1261843012142809090/02-OCfDC_normal.jpg,,kyohei240k,"{'followers_count': 1316, 'following_count': 2532, 'tweet_count': 235636, 'listed_count': 31}",美術と音楽。 アイコンとヘッダーはCYON（ @cyoooooon ）さんに描いていただいた「サテライト」のジャケットイメージです。試聴等はサイト欄URLから。通販は https://t.co/sYOZoK3s4L 。,False,石神井公園,1522243970335936513,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MBEShelkVo', 'expanded_url': 'https://www.youtube.com/channel/UCCIUECjaGZgiB4LrHvbFl9A/', 'display_url': 'youtube.com/channel/UCCIUE…'}]}, 'description': {'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/sYOZoK3s4L', 'expanded_url': 'http://kyohei240k.booth.pm', 'display_url': 'kyohei240k.booth.pm'}], 'mentions': [{'start': 23, 'end': 33, 'username': 'cyoooooon'}]}}"
897852654,出淤泥而不染,,False,https://pbs.twimg.com/profile_images/609982275363581952/Vitcgmk1_normal.png,,doku_musume,"{'followers_count': 92, 'following_count': 90, 'tweet_count': 69203, 'listed_count': 9}",蓮は泥より出でて泥に染まらず　たまに紫の煙を吐き出してます,False,,826913059285372932,
376066178,Laura Spicer,,False,https://pbs.twimg.com/profile_images/1039250680031195137/ngG6gwMb_normal.jpg,,laurajospicer,"{'followers_count': 27, 'following_count': 149, 'tweet_count': 310, 'listed_count': 0}",She/Her,False,,,
4321861,Akinobu Oda,,False,https://pbs.twimg.com/profile_images/1227893445517176832/dErHX7Ac_normal.jpg,,mapupnews,"{'followers_count': 3065, 'following_count': 2011, 'tweet_count': 23777, 'listed_count': 90}",map構成員として編集執筆（「渋谷のすみっこでベジ食堂」他）しつつ、レーベルcompare noteを主宰、対面型リソスタジオhand saw pressを運営・2019年京都店を開始したプロリソグラファー。また、なぎ食堂店主・料理人として、出町の山食音（火・水）や土曜朝のはまぐち商店で謎ヴィーガン料理を作っています。,False,ホホホ座内のhspKyotoと北白川界隈をうろうろ。,1307426597079674880,
266343724,😷💧Ron Dalby 🇦🇺🦘🐨💉💉💉🏳️‍🌈 Ⓥ 😷,,False,https://pbs.twimg.com/profile_images/1465443573197725697/QQBgeAIh_normal.jpg,,ronsondalby,"{'followers_count': 1099, 'following_count': 2645, 'tweet_count': 52630, 'listed_count': 19}","Blue Mountains AU. Live on Darug & Gundungurra Lands 
and #ProudUnionMember all my working life. #Vegan",False,Blue Mountains NSW Australia,,"{'description': {'hashtags': [{'start': 58, 'end': 75, 'tag': 'ProudUnionMember'}, {'start': 97, 'end': 103, 'tag': 'Vegan'}]}}"
1433572653084852225,MagicViewer100 🇺🇸 🇺🇦,,False,https://pbs.twimg.com/profile_images/1445588155499909126/zdHF-ooo_normal.jpg,,KHLover100,"{'followers_count': 10, 'following_count': 39, 'tweet_count': 263, 'listed_count': 0}",Just someone who wants to stay up to date on things,False,Most Pokemon Games,,
41896113,⚡️,,False,https://pbs.twimg.com/profile_images/888113944237268995/iMJDLgTp_normal.jpg,,MsArguer,"{'followers_count': 295, 'following_count': 581, 'tweet_count': 3747, 'listed_count': 2}",-quarantining- waiting to discover a new 🪐 with her 90s telescope 💫,False,,1014204079092924419,
375192087,Dorean,,False,https://pbs.twimg.com/profile_images/1505788067919110147/GQnjN1Hs_normal.jpg,,DoreanRose,"{'followers_count': 334, 'following_count': 334, 'tweet_count': 29657, 'listed_count': 4}",✊🏾 Communications Specialist | @HowardU alumna | R&B | Food | Shoes | Hello Kitty | she/her/queen 🤎🦋,False,,1259263263449272322,"{'description': {'mentions': [{'start': 31, 'end': 39, 'username': 'HowardU'}]}}"
21867371,Kyle Beynon,https://t.co/8h0OMa7Wc6,False,https://pbs.twimg.com/profile_images/1165277749583458304/OoriYJCb_normal.jpg,,Kyle_Beynon,"{'followers_count': 198, 'following_count': 505, 'tweet_count': 9939, 'listed_count': 4}","Sara. Scarlett & Harriet. Wrestling, Video Games, Comics and a bit of Sports. 🏴󠁧󠁢󠁷󠁬󠁳󠁿",False,"New Tredegar, South Wales",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8h0OMa7Wc6', 'expanded_url': 'http://wrestlingwithhistory.tumblr.com', 'display_url': 'wrestlingwithhistory.tumblr.com'}]}}"
1099772176650174466,Another Odd Bird,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,AnotherOddBird,"{'followers_count': 1, 'following_count': 27, 'tweet_count': 232, 'listed_count': 0}",I'm here mostly just to observe for now.,False,,,
3255383102,Evan 🌈,,False,https://pbs.twimg.com/profile_images/1519743435963613186/18j6BuiS_normal.jpg,,EvanPerc_,"{'followers_count': 302, 'following_count': 489, 'tweet_count': 5045, 'listed_count': 4}",JSoM ‘22 • percussionist • elections • cooking • urban design • many other things • he/him • 22 • 🏳️‍🌈 • single,False,PDX/Bloomington,,
1194047263724785666,loudnews.eth,https://t.co/f9JPNjGO2w,False,https://pbs.twimg.com/profile_images/1505223211264495616/NPr1LMrn_normal.jpg,,loudnewsnet,"{'followers_count': 3935, 'following_count': 1954, 'tweet_count': 31554, 'listed_count': 10}",Fuck influencers. Obnoxious yet unpopular. Run by The Mean. #hiphop #weed #music #crypto #movies #games #socialjustice 👉 👉 👉👉👇,False,Worldwide,1509909943486488580,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/f9JPNjGO2w', 'expanded_url': 'https://loudnewsnet.com/', 'display_url': 'loudnewsnet.com'}]}, 'description': {'hashtags': [{'start': 60, 'end': 67, 'tag': 'hiphop'}, {'start': 68, 'end': 73, 'tag': 'weed'}, {'start': 74, 'end': 80, 'tag': 'music'}, {'start': 81, 'end': 88, 'tag': 'crypto'}, {'start': 89, 'end': 96, 'tag': 'movies'}, {'start': 97, 'end': 103, 'tag': 'games'}, {'start': 104, 'end': 118, 'tag': 'socialjustice'}]}}"
1434104464760311811,julia,,False,https://pbs.twimg.com/profile_images/1521835276880039937/Q75CtkHG_normal.jpg,,juliamoooney,"{'followers_count': 46, 'following_count': 45, 'tweet_count': 745, 'listed_count': 0}",não sou eu,False,,,
18987622,☕️ Sarah Kanning,https://t.co/d7wc6U63yp,False,https://pbs.twimg.com/profile_images/1507072143690911758/y6Lr7bqU_normal.jpg,,skanning,"{'followers_count': 339, 'following_count': 1981, 'tweet_count': 1588, 'listed_count': 35}",The most powerful law in the universe is the law of unintended consequences. Writer of speculative fiction and other things.,False,"Portland, OR",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/d7wc6U63yp', 'expanded_url': 'http://www.sarahkanning.com', 'display_url': 'sarahkanning.com'}]}}"
1407509774,Unbearable Angeli🌹,,False,https://pbs.twimg.com/profile_images/958828998171099136/9dsionSC_normal.jpg,,angeli_y,"{'followers_count': 313, 'following_count': 165, 'tweet_count': 6710, 'listed_count': 1}",Mom come pick me up. #LFC,False,Somewhere,,"{'description': {'hashtags': [{'start': 21, 'end': 25, 'tag': 'LFC'}]}}"
85778252,おうたむ,https://t.co/8fZ1gt4oPh,False,https://pbs.twimg.com/profile_images/1013209233/Power-Armor-icon_normal.jpg,,woetumn,"{'followers_count': 233, 'following_count': 239, 'tweet_count': 38810, 'listed_count': 10}","ツイートの内訳はゲーム３割、飯３割、ネタ３割。
残りの91割は、もっとどうでもいい何か。",False,船殻破りを許さない町,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8fZ1gt4oPh', 'expanded_url': 'https://www.amazon.co.jp/hz/wishlist/ls/2XFTYXQBGHX3W', 'display_url': 'amazon.co.jp/hz/wishlist/ls…'}]}}"
14551226,LydiaF,,False,https://pbs.twimg.com/profile_images/1222634778555338753/xoabS1AW_normal.jpg,,LydiaF,"{'followers_count': 31, 'following_count': 187, 'tweet_count': 469, 'listed_count': 1}",,False,PNW,,
136449869,Sara Sumners,,False,https://pbs.twimg.com/profile_images/849094950/purple_girl_normal.jpg,,PurpleYing,"{'followers_count': 100, 'following_count': 217, 'tweet_count': 415, 'listed_count': 1}",GenX,False,,1500569287555260425,
2244534662,mikayla,,False,https://pbs.twimg.com/profile_images/1473729260443643905/GEZITOBG_normal.jpg,,mikaylareighn,"{'followers_count': 193, 'following_count': 379, 'tweet_count': 6399, 'listed_count': 3}",,False,"Michigan, USA",,
179509314,ユウスケ⚖,,False,https://pbs.twimg.com/profile_images/513931558021910529/UmUkCAA8_normal.jpeg,,yusuke591228,"{'followers_count': 44, 'following_count': 729, 'tweet_count': 3581, 'listed_count': 1}",,False,,,
2368347725,Jo,,False,https://pbs.twimg.com/profile_images/1212222677081038850/2CRl7jDH_normal.jpg,,joannaterry64,"{'followers_count': 1097, 'following_count': 1240, 'tweet_count': 12769, 'listed_count': 15}",Mouthy. Canadian. Little bit Liberal. Little bit hippie. She/Her,False,Hamilton ,,
1017246714439389184,juliæsolar,https://t.co/ELuTAwc9oI,False,https://pbs.twimg.com/profile_images/1511894213717340161/-luTJU3d_normal.jpg,,hyeriminhas,"{'followers_count': 2494, 'following_count': 2422, 'tweet_count': 111330, 'listed_count': 27}",how do i make this about loona?,False,ela/dela she/her,1517959647604445186,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ELuTAwc9oI', 'expanded_url': 'http://twitch.tv/felps', 'display_url': 'twitch.tv/felps'}]}}"
986187943852130305,たくを,,False,https://pbs.twimg.com/profile_images/1166897435081265153/lk2idyCq_normal.jpg,,takuwokuta,"{'followers_count': 205, 'following_count': 213, 'tweet_count': 1744, 'listed_count': 2}",振り出しに戻る,False,"Kyoto-fu, Japan",,
22851492,Lise Conde (she/her),,False,https://pbs.twimg.com/profile_images/1291770250841784320/W0Nz36xN_normal.jpg,,liseconde,"{'followers_count': 598, 'following_count': 1644, 'tweet_count': 29510, 'listed_count': 33}",Wants to be your Uncle Traveling Matt. Thought to have been Danish in a previous life. #topoli #ParkerTheCat | This is a personal account.,False,,1241544367552200706,"{'description': {'hashtags': [{'start': 87, 'end': 94, 'tag': 'topoli'}, {'start': 95, 'end': 108, 'tag': 'ParkerTheCat'}]}}"
101585049,Eric Hawkins,,False,https://pbs.twimg.com/profile_images/1129958725672996865/AaFaEuAi_normal.png,,CaptSnakearms,"{'followers_count': 20, 'following_count': 63, 'tweet_count': 1101, 'listed_count': 1}","I don't care; simultaneously, I love it.",False,,,
19629094,Lee 💉💉 💉 😀🐈🐈 🐈 🇭🇰,,False,https://pbs.twimg.com/profile_images/1408650243239944196/nnJlC_O9_normal.jpg,,shamblesuk,"{'followers_count': 77, 'following_count': 75, 'tweet_count': 3617, 'listed_count': 1}",Banker and keen coffee\cider\road cycling enthusiast,False,Hong Kong,,
1032373178734194688,Jennifer Regala,https://t.co/MTUyTC6jfk,False,https://pbs.twimg.com/profile_images/1075154155923218432/kuh-keOc_normal.jpg,,JenniferARegala,"{'followers_count': 4060, 'following_count': 5001, 'tweet_count': 9726, 'listed_count': 19}",⭐️ Director of Pubs/Executive Editor @AmerUrological ⭐️ Fluent in emoji 🤗😂💯💃🏼 “It’s free to be nice and to comb your hair”™️ All opinions are my own 😊,False,"Severna Park, MD",1506422958562156546,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MTUyTC6jfk', 'expanded_url': 'http://www.AUAnet.org', 'display_url': 'AUAnet.org'}]}, 'description': {'mentions': [{'start': 37, 'end': 52, 'username': 'AmerUrological'}]}}"
58037098,Rohan Lawrence,,False,https://pbs.twimg.com/profile_images/1482909862954684418/RRveLkMd_normal.jpg,,rohantheboss,"{'followers_count': 247, 'following_count': 251, 'tweet_count': 20584, 'listed_count': 6}","I'm nothing more than a human, battling the good and evil within",False,Jamaica,1316002555152007168,
916424920569171968,Chelsea Williams,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,chelseawill4,"{'followers_count': 1, 'following_count': 4, 'tweet_count': 3, 'listed_count': 0}",,False,,,
53362547,ゲェム右翼,,False,https://pbs.twimg.com/profile_images/825033835196715008/45N8NNyl_normal.jpg,,oyz7963,"{'followers_count': 608, 'following_count': 59, 'tweet_count': 14418, 'listed_count': 19}",オッサンにしては女子力高めです。業務用と聞くとジャンル問わず心躍ります。好きな言葉は「××放題」。嫌いな言葉は「従量課金」。,False,Tokio,,
1152189802487226368,キノパン🧶,https://t.co/9FdfORpbuy,False,https://pbs.twimg.com/profile_images/1520727091720818688/fEcF3_YF_normal.png,,Kinopanchan,"{'followers_count': 56, 'following_count': 413, 'tweet_count': 1614, 'listed_count': 0}",nickname Kino or Pan🍞【雜垢】 #JO1🦊🍓・ AKB ひぃちゃん・日プ関連とか｜無言フォロー失礼します｜2 垢 ༄@kurokinopan,False,よなるきの公約はどこ,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9FdfORpbuy', 'expanded_url': 'https://linktr.ee/Kinopan', 'display_url': 'linktr.ee/Kinopan'}]}, 'description': {'hashtags': [{'start': 26, 'end': 30, 'tag': 'JO1'}], 'mentions': [{'start': 68, 'end': 80, 'username': 'kurokinopan'}]}}"
280517279,lin ekrami 🏴,https://t.co/1R76C4nIl5,False,https://pbs.twimg.com/profile_images/693097086103891968/lYrFiwEm_normal.jpg,,linekrami,"{'followers_count': 233, 'following_count': 215, 'tweet_count': 7512, 'listed_count': 2}",,False,"Kuala Lumpur, Malaysia",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1R76C4nIl5', 'expanded_url': 'https://www.instagram.com/_fairycakes/', 'display_url': 'instagram.com/_fairycakes/'}]}}"
361913881,frostygurl23,https://t.co/4KLB2g2uKp,False,https://pbs.twimg.com/profile_images/995407911257100288/CI-fvocQ_normal.jpg,,frostygurl23,"{'followers_count': 2114, 'following_count': 4181, 'tweet_count': 25806, 'listed_count': 28}","Heathen witch,truth seeker,happily married to a wonderful woman,avid reader,former https://t.co/VuW9yBnoEv🛬IN.🏳️‍🌈🚴‍♀️
https://t.co/Do4PbHcQO5",False,"Indiana, USA",993676633734352896,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4KLB2g2uKp', 'expanded_url': 'http://PayPal.me/Simipup23', 'display_url': 'PayPal.me/Simipup23'}]}, 'description': {'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/VuW9yBnoEv', 'expanded_url': 'http://goalkeeper.MD', 'display_url': 'goalkeeper.MD'}, {'start': 119, 'end': 142, 'url': 'https://t.co/Do4PbHcQO5', 'expanded_url': 'https://www.amazon.com/hz/wishlist/ls/33AX51MJ', 'display_url': 'amazon.com/hz/wishlist/ls…'}]}}"
