id,conversation_id,lang,possibly_sensitive,text,author_id,entities,public_metrics,source,reply_settings,context_annotations,created_at,referenced_tweets,geo,in_reply_to_user_id,attachments,withheld
1521431399189954561,1521431399189954561,en,False,"RT @Madmaxxine: @albolt76 @dawardle Wordle 318 4/6

⬛⬛🟨⬛⬛
⬛⬛⬛🟨⬛
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩

WordHurdle 209 5/6 #wordhurdle

🖤💛🖤🖤💛🖤
🖤🖤🖤🖤💛💛
🖤🖤🖤💙💙💙
💙🖤🖤💙💙💙
💙💙…",1160130818678972416,"{'mentions': [{'start': 3, 'end': 14, 'username': 'Madmaxxine', 'id': '192651692'}, {'start': 16, 'end': 25, 'username': 'albolt76', 'id': '1160130818678972416'}, {'start': 26, 'end': 35, 'username': 'dawardle', 'id': '1165789231'}], 'hashtags': [{'start': 96, 'end': 107, 'tag': 'wordhurdle'}]}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:08:07.000Z,"[{'type': 'retweeted', 'id': '1521300811703373828'}]",,,,
1521431386657226752,1521431386657226752,tr,False,"Wordle Türkçe (7'li) #wordle7 #wordleTR 317 5/7

⬛🟨⬛⬛⬛⬛⬛
⬛⬛🟨🟩⬛⬛⬛
⬛⬛⬛🟩🟨🟩⬛
🟨⬛⬛🟩⬛🟩🟨
🟩🟩🟩🟩🟩🟩🟩

 https://t.co/ofwvHLV3jp",33484065,"{'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/ofwvHLV3jp', 'expanded_url': 'http://wordle7.acikbilim.com', 'display_url': 'wordle7.acikbilim.com'}], 'hashtags': [{'start': 21, 'end': 29, 'tag': 'wordle7'}, {'start': 30, 'end': 39, 'tag': 'wordleTR'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:08:04.000Z,,,,,
1521431366264815616,1521431366264815616,ja,True,"Wordle 🇯🇵 わーどる（Waadoru）
https://t.co/Eumi8pi2rA

⬛🟥⬛⬛🟥
🟦⬛🔴⬛🟩
🟩🟥🟥⬛🟩
🟩🟩🟩🟩🟩",103635497,"{'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/Eumi8pi2rA', 'expanded_url': 'https://skytomo221.github.io/waadoru/?challenge=a2lraW5hZ2FzdQ', 'display_url': 'skytomo221.github.io/waadoru/?chall…', 'status': 200, 'title': 'わーどる', 'description': '日本語の単語当てゲーム', 'unwound_url': 'https://skytomo221.github.io/waadoru/?challenge=a2lraW5hZ2FzdQ'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:59.000Z,,,,,
1521431362519146496,1521431362519146496,en,False,"Wordle 318 3/6

⬜⬜⬜⬜⬜
🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩",15477455,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:58.000Z,,,,,
1521431355443216384,1521431355443216384,en,False,"Wordle 318 3/6

⬛🟨⬛⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩",1384677539449249798,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:56.000Z,,,,,
1521431353832706049,1521431353832706049,en,False,"Wordle 318 6/6

⬜🟨🟨⬜⬜
⬜🟩⬜⬜🟨
⬜🟩⬜🟩🟨
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2956382158,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:56.000Z,,,,,
1521431352369102848,1521431352369102848,en,False,"Wordle 318 4/6

⬜🟩🟨⬜🟩
🟨⬜⬜⬜⬜
⬜🟨🟩⬜⬜
🟩🟩🟩🟩🟩",3899045480,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:55.000Z,,,,,
1521431347104989184,1521431347104989184,en,False,"Wordle 318 4/6

🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩",100280347,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:54.000Z,,,,,
1521431340855566337,1521431340855566337,en,False,"Wordle 318 4/6

🟨⬛🟨⬛🟩
⬛🟨⬛🟨⬛
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩",114554404,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:53.000Z,,,,,
1521431335566397440,1491651574396948483,en,False,"Wordle (ES)  #117 5/6

⬜⬜⬜⬜🟩
⬜⬜🟨🟨🟩
🟨🟩⬜⬜🟩
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩

Wordle 318 3/6

🟨⬛⬛⬛⬛
⬛🟩🟨⬛🟨
🟩🟩🟩🟩🟩

nerdlegame 104 4/6

⬛⬛⬛⬛🟪🟪🟪⬛
🟪⬛⬛⬛🟪🟪🟪⬛
🟩🟩⬛🟪🟪⬛🟩🟪
🟩🟩🟩🟩🟩🟩🟩🟩",1059130134802980865,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:51.000Z,"[{'type': 'replied_to', 'id': '1521069059189604353'}]",,1059130134802980865,,
1521431325018042368,1521431325018042368,en,False,"Wordle 318 5/6

⬛⬛🟩⬛⬛
🟨⬛🟨⬛⬛
🟨🟨🟩⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",206147128,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Оwly,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:49.000Z,,,,,
1521431324246089730,1521431324246089730,en,False,"Wordle 318 5/6

🟨⬛🟩⬛⬛
⬛⬛⬛🟩⬛
⬛⬛🟨⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",443007159,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:49.000Z,,,,,
1521431323889610752,1521431323889610752,en,False,"Wordle 318 5/6

🟨🟨🟩⬛⬛
🟨🟩⬛🟨⬛
⬛🟨⬛⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩

#WORDE #Wordle318",1341065380190711808,"{'hashtags': [{'start': 47, 'end': 53, 'tag': 'WORDE'}, {'start': 54, 'end': 64, 'tag': 'Wordle318'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:49.000Z,,,,,
1521431314855038977,1521431314855038977,en,False,"Wordle 318 5/6

⬛🟨⬛⬛⬛
⬛⬛🟨⬛⬛
🟩⬛⬛⬛🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",1097476627360088066,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:46.000Z,,,,,
1521431313273831430,1521431313273831430,en,False,"Wordle (ES)  #117 2/6

⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/PbrOGZlXWe",1147254723982102528,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/PbrOGZlXWe', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:46.000Z,,,,,
1521431304172195841,1521431304172195841,en,False,"Wordle (ES)  #117 5/6

⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/60ppEUJUb4",1413094695627075590,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/60ppEUJUb4', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:44.000Z,,,,,
1521431293300719616,1521431293300719616,en,False,"Wordle 318 4/6

⬛⬛⬛🟨⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",15789512,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:41.000Z,,,,,
1521431288997023744,1521431288997023744,en,False,"Wordle 318 4/6

⬛🟨⬛⬛🟨
🟨⬛🟩⬛⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩",89506217,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:40.000Z,,,,,
1521431288061718528,1521431288061718528,en,False,"Wordle 318 4/6

⬛🟨🟩⬛⬛
🟨⬛🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",20979003,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:40.000Z,,,,,
1521431282131034113,1521431282131034113,tr,False,"Wordle Türkçe 318 4/6

⬜⬜⬜⬜🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",233626137,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:39.000Z,,,,,
1521431280138833921,1521431280138833921,en,False,"Wordle 318 4/6

⬛🟨⬛⬛⬛
🟩⬛🟨⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",144803244,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:38.000Z,,,,,
1521431272953950210,1521431272953950210,es,False,"Uyy! Más que Regulinchi, súper difícil hoy! 
Wordle (ES)  #117 6/6

🟨⬜⬜⬜🟩
⬜⬜⬜⬜🟩
⬜🟨🟨⬜🟩
⬜⬜🟨🟨🟩
🟨⬜🟩🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/2RhqPg5RYj",1517541996860219392,"{'urls': [{'start': 105, 'end': 128, 'url': 'https://t.co/2RhqPg5RYj', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'annotations': [{'start': 13, 'end': 22, 'probability': 0.6705, 'type': 'Person', 'normalized_text': 'Regulinchi'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:36.000Z,,,,,
1521431267014848513,1521431267014848513,de,False,"Wördl 318 5/6 🔥5

⬛⬛⬛⬛🟩
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩

https://t.co/OAjJIoogBz",2153938801,"{'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/OAjJIoogBz', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:35.000Z,,,,,
1521431260681412609,1521431260681412609,en,False,"Wordle 318 5/6

🟨⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩",4835911497,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:34.000Z,,,,,
1521431259611860992,1521431259611860992,en,False,"Wordle (ES)  #117 4/6

⬜⬜⬜🟨🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/YV7ugSH5WM",1472685690,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/YV7ugSH5WM', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:33.000Z,,,,,
1521431251961450496,1521431251961450496,en,False,"Wordle 318 5/6

⬜⬜🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩",751944294,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:31.000Z,,,,,
1521431248316547072,1521431248316547072,en,False,"Wordle 318 5/6

🟨⬜🟩⬜⬜
⬜🟨🟩🟨⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1851420816,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:31.000Z,,,,,
1521431246747975680,1521416021940314112,en,False,"@PankeMaoh2 Madre di dio 😆
Wordle (ES)  #117 6/6

🟨⬜🟨⬜🟩
🟨🟨⬜⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/UsUSxCdxuk",1487426861151969285,"{'urls': [{'start': 87, 'end': 110, 'url': 'https://t.co/UsUSxCdxuk', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'PankeMaoh2', 'id': '1487435320698281985'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:30.000Z,"[{'type': 'replied_to', 'id': '1521416021940314112'}]",,1487435320698281985,,
1521431245888311296,1521431245888311296,en,False,"Wordle 318 6/6

⬛🟨⬛⬛⬛
🟨⬛🟨⬛⬛
⬛🟩🟨⬛⬛
⬛⬛🟨🟨⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",1335763778105798656,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:30.000Z,,,,,
1521431238875267072,1521431238875267072,en,False,"Wordle 318 3/6

🟨⬛⬛🟩⬛
⬛🟨🟨🟩⬛
🟩🟩🟩🟩🟩",3019713201,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:28.000Z,,,,,
1521431235473534976,1521431235473534976,en,False,"Wordle 318 6/6

🟨⬛🟩⬛⬛
⬛⬛⬛⬛⬛
⬛🟩⬛⬛🟩
⬛🟨⬛⬛🟨
⬛🟩🟩🟩🟩Geez, 4th one i thought i guessi
🟩🟩🟩🟩",1385789550497198080,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:28.000Z,,,,,
1521431228137811975,1521431228137811975,en,False,"Wordle 318 4/6

⬜⬜⬜🟨⬜
🟨⬜⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",47805845,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Echofon,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:26.000Z,,,,,
1521431226636136448,1521431226636136448,en,False,"Wordle (ES)  #117 4/6
⬜🟩🟨⬜🟩
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/oZg0cuNku1",1546965829,"{'urls': [{'start': 47, 'end': 70, 'url': 'https://t.co/oZg0cuNku1', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:25.000Z,,,,,
1521431225273098241,1521391620419035136,en,False,"@HertsSid Wordle 318 5/6

🟨⬜⬜🟨⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩 I saw your tweet &amp; went for gaily 4th - I apologise 😜😆 xx",217949658,"{'mentions': [{'start': 0, 'end': 9, 'username': 'HertsSid', 'id': '190820228'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:25.000Z,"[{'type': 'replied_to', 'id': '1521391620419035136'}]",,190820228,,
1521431225021480960,1521431225021480960,en,False,"Wordle 318 6/6

Nearly messed that one up 

⬜🟨⬜🟨⬜
🟨🟩⬜⬜🟩
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",309600825,"{'annotations': [{'start': 0, 'end': 15, 'probability': 0.5331, 'type': 'Product', 'normalized_text': 'Wordle 318 6/6'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:25.000Z,,,,,
1521431222337286144,1521431222337286144,en,False,"Wordle 318 2/6

🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",4832966404,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:24.000Z,,,,,
1521431212065177600,1521431212065177600,en,False,"Eeek! 

Wordle 318 6/6

🟨⬛⬛⬛⬛
⬛⬛🟨🟩⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",16546939,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitterrific for iOS,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:22.000Z,,,,,
1521431206528651264,1521431206528651264,en,False,"Wordle 318 6/6

🟨⬛🟩⬛⬛Geez! I thought i guessed it in 4th one but still got it in 5th. CLOSE ONE
⬛⬛⬛⬛⬛
⬛🟩⬛⬛🟩
⬛🟨⬛⬛🟨
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1385789550497198080,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:21.000Z,,,,,
1521431203689160705,1521431203689160705,en,False,"Wordle 318 3/6

⬜⬜⬜⬜🟩
⬜🟨⬜⬜🟩
🟩🟩🟩🟩🟩",1010878615586734086,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:20.000Z,,,,,
1521431203458473985,1521431203458473985,en,False,"🤪

Wordle (ES)  #117 4/6

⬜⬜🟨⬜⬜
🟨🟩⬜🟨⬜
🟨🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/Q81GkDohm2",185350906,"{'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/Q81GkDohm2', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:07:20.000Z,,,,,
