,name,url,protected,profile_image_url,id,username,public_metrics,description,verified,location,pinned_tweet_id,entities
1375990807426129922,yuh,,False,https://pbs.twimg.com/profile_images/1492934271132123139/41_KcjDZ_normal.jpg,,sw33t_disasterr,"{'followers_count': 1, 'following_count': 19, 'tweet_count': 277, 'listed_count': 0}",she/her,False,,,
241771628,Brian Dayton,,False,https://pbs.twimg.com/profile_images/1439067328361140229/g9cTu5-u_normal.jpg,,Brian_Dayton,"{'followers_count': 270, 'following_count': 634, 'tweet_count': 723, 'listed_count': 3}","Husband to Ashley, Father to Hudson and Oakley. @WVaChamber VP of Policy & Advocacy",False,"West Virginia, USA",,"{'description': {'mentions': [{'start': 48, 'end': 59, 'username': 'WVaChamber'}]}}"
4862961799,まよじゃが,,False,https://pbs.twimg.com/profile_images/707895310266183680/m5sA3lGr_normal.jpg,,mayojaga_neko,"{'followers_count': 17, 'following_count': 83, 'tweet_count': 4853, 'listed_count': 0}","毎日、平和にその日暮らし。ほぼ、何の役にも立たないつぶやきをします。
脳みそのスペックはCPU2Hz・GPUなし・メモリ2B・キャッシュなし・ストレージ64Bです。
鶏モモとフライドポテトと納豆とレタスとお茶があればなんとか生き延びます。人生の目的は体脂肪率100％減です。",False,,,
54132612,Mark Cruickshank,,False,https://pbs.twimg.com/profile_images/527580868924022784/jqv1qPyI_normal.jpeg,,MCruicky,"{'followers_count': 3270, 'following_count': 1957, 'tweet_count': 14645, 'listed_count': 32}","Learning something new every day, hopefully, make me stronger. Routines over Rollercoasters, Consistency over Controversy, Action not Excuses.",False,"Sydney, Australia",679505137400860673,
571701947,Tama,https://t.co/Nja04iIKpG,False,https://pbs.twimg.com/profile_images/1364852376927051778/hg6nEOv3_normal.jpg,,s_ai_tama,"{'followers_count': 349, 'following_count': 179, 'tweet_count': 3036, 'listed_count': 2}","Human, or maybe not.",False,Indonesia,462153897474134016,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Nja04iIKpG', 'expanded_url': 'https://septiantama.id', 'display_url': 'septiantama.id'}]}}"
845566826,Michael Link,,False,https://pbs.twimg.com/profile_images/1272362571442597888/Oqf7ACi9_normal.jpg,,MrMichaelLink,"{'followers_count': 142, 'following_count': 75, 'tweet_count': 6701, 'listed_count': 2}","Just trying to make myself a better person. One day at a time.

Opinions are my own. RT ≠ Endorsement",False,"Lititz, PA",,
1495787905121492994,Larry Cockburn,,False,https://pbs.twimg.com/profile_images/1495799975778959364/714BmmOz_normal.jpg,,meatcheeks34,"{'followers_count': 6, 'following_count': 15, 'tweet_count': 61, 'listed_count': 0}",Shaun Alexander 2005 rushing title,False,,,
1298359070018150400,Mag,,False,https://pbs.twimg.com/profile_images/1515287395377287178/1mEOAnfg_normal.jpg,,NOZOAMANO,"{'followers_count': 32, 'following_count': 92, 'tweet_count': 1969, 'listed_count': 1}",21 - She/Her,False,,1505749476878827527,
1327369936323235840,Ziegler and fire emoji stan 🔥🔥🔥,,False,https://pbs.twimg.com/profile_images/1327371468275994624/3vcLVIPg_normal.jpg,,rj175BURNER,"{'followers_count': 524, 'following_count': 1199, 'tweet_count': 23882, 'listed_count': 1}",Temporary account while I try to get my old one back. #FDT,False,,,"{'description': {'hashtags': [{'start': 54, 'end': 58, 'tag': 'FDT'}]}}"
324171278,Queen C 🦄,https://t.co/IFTKDnP8IL,False,https://pbs.twimg.com/profile_images/1489758599525982212/iFhZcmUP_normal.jpg,,ChandiniDeee,"{'followers_count': 402, 'following_count': 264, 'tweet_count': 44896, 'listed_count': 2}",curly-haired selenophile🌒🌓🌔🌕🌖🌗🌘🌑,False,🇸🇬,1324895830176800769,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IFTKDnP8IL', 'expanded_url': 'http://instagram.com/moonlight_bakes', 'display_url': 'instagram.com/moonlight_bakes'}]}}"
1059641783225892865,hill,,False,https://pbs.twimg.com/profile_images/1431814452953878531/Qn-xGByk_normal.jpg,,hillaryngvyen,"{'followers_count': 67, 'following_count': 70, 'tweet_count': 592, 'listed_count': 1}",probably crying,False,17 | they/them,,
28963599,Interesting Bitch Face,https://t.co/B374Tps02J,False,https://pbs.twimg.com/profile_images/1461783757195649031/kuQEQ3Tm_normal.jpg,,20m8ie,"{'followers_count': 214, 'following_count': 340, 'tweet_count': 8512, 'listed_count': 5}",she/her,False,,1117318287795183618,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/B374Tps02J', 'expanded_url': 'https://www.instagram.com/mercedez.williams/', 'display_url': 'instagram.com/mercedez.willi…'}]}}"
753898414383837185,Svenshendo,,False,https://pbs.twimg.com/profile_images/1469486937006215170/9HcqFhGo_normal.jpg,,StStStevoH,"{'followers_count': 265, 'following_count': 1182, 'tweet_count': 2155, 'listed_count': 3}",Ne'er - Do - Well Reprobate,False,Australia,1517060622793703425,
16548412,Lisa Lucas,,False,https://pbs.twimg.com/profile_images/808752757121413120/B_kszzgQ_normal.jpg,,likaluca,"{'followers_count': 78826, 'following_count': 4345, 'tweet_count': 106254, 'listed_count': 693}","Publisher, Pantheon & Schocken Books. Extracurriculars: Board @Nationalbook / Trustee @ThirteenWNET / National Council @Graywolfpress",True,Brooklyn,905905055550885889,"{'description': {'mentions': [{'start': 62, 'end': 75, 'username': 'Nationalbook'}, {'start': 86, 'end': 99, 'username': 'ThirteenWNET'}, {'start': 119, 'end': 133, 'username': 'Graywolfpress'}]}}"
15370387,jmctee,http://t.co/UmmRsgLn0B,False,https://pbs.twimg.com/profile_images/3615427501/74674054abb4f0540f41b0e2ef5db84b_normal.png,,jmctee,"{'followers_count': 363, 'following_count': 503, 'tweet_count': 24529, 'listed_count': 61}","Software Developer, Solar Subjugator, Game Player, Family Guy",False,"Colorado, USA",,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/UmmRsgLn0B', 'expanded_url': 'http://mcjoe.jeklsoft.com/', 'display_url': 'mcjoe.jeklsoft.com'}]}}"
16438292,Matt Michaels,,False,https://pbs.twimg.com/profile_images/1071997201281372160/OGflU-n2_normal.jpg,,MattAndAMic,"{'followers_count': 2802, 'following_count': 3827, 'tweet_count': 73025, 'listed_count': 72}","Professional gasbag, etc. @MizzouBaseball color guy / @MizzouRadio. Once of @KTGRBigShow. Mizzou '09. From the 630. All opinions are my own, RT ≠ endorsement.",False,Mid-Missouri,1515514226898571275,"{'description': {'mentions': [{'start': 26, 'end': 41, 'username': 'MizzouBaseball'}, {'start': 54, 'end': 66, 'username': 'MizzouRadio'}, {'start': 76, 'end': 88, 'username': 'KTGRBigShow'}]}}"
3029201817,はとまめ,https://t.co/h8AZuXnEyu,False,https://pbs.twimg.com/profile_images/1344994726286487554/KwMBelQq_normal.jpg,,hat_11_hat,"{'followers_count': 328, 'following_count': 258, 'tweet_count': 114594, 'listed_count': 0}",元M大情報工,False,盆地,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/h8AZuXnEyu', 'expanded_url': 'http://hat-k11.github.io', 'display_url': 'hat-k11.github.io'}]}}"
1119707152522805249,0.000001,,False,https://pbs.twimg.com/profile_images/1119725472974295040/QjCwYDWg_normal.png,,unoentremillon,"{'followers_count': 34, 'following_count': 63, 'tweet_count': 6890, 'listed_count': 0}",Uno entre un Millón: prácticamente insignificante.,False,"Madrid, Comunidad de Madrid",,
18143614,csc228,https://t.co/Ula92kRCIm,False,https://pbs.twimg.com/profile_images/1273519122156945409/0-g3kMfu_normal.jpg,,csc228,"{'followers_count': 273, 'following_count': 487, 'tweet_count': 13595, 'listed_count': 27}","Lived in CT for 11 years, been in No. Cal since. Proud Stanford grad, working in higher ed development since 1989. Love sports!  Opinions are my own.",False,San Francisco Bay Area,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ula92kRCIm', 'expanded_url': 'http://csc228.wordpress.com', 'display_url': 'csc228.wordpress.com'}]}}"
389141790,MJ,,False,https://pbs.twimg.com/profile_images/1102705252904722435/FSNA1S9D_normal.jpg,,MathieuPreston,"{'followers_count': 49, 'following_count': 454, 'tweet_count': 2068, 'listed_count': 0}",,False,,,
331255903,atkinsi 🏴,,False,https://pbs.twimg.com/profile_images/1424317302963585026/A-NSKLDo_normal.jpg,,kittyaski,"{'followers_count': 193, 'following_count': 860, 'tweet_count': 2602, 'listed_count': 0}",'no society can legitimately call itself civilised if a sick person is denied medical aid because of a lack of means' - Bevan,False,,,
1439785068,Jesse Wolff,,False,https://pbs.twimg.com/profile_images/1440705410537693186/UZztRN7l_normal.jpg,,WizeOldWolff,"{'followers_count': 447, 'following_count': 1106, 'tweet_count': 1571, 'listed_count': 2}",US Army vet. Father. Husband. Progressive. Ally. @SalesforceMil #MilitaryTrailblazers #Vetforce #AwesomeAdmin #SalesForce #3XRanger #5xSFCertified He/Him/His,False,"Turnersville, NJ",,"{'description': {'hashtags': [{'start': 64, 'end': 85, 'tag': 'MilitaryTrailblazers'}, {'start': 86, 'end': 95, 'tag': 'Vetforce'}, {'start': 96, 'end': 109, 'tag': 'AwesomeAdmin'}, {'start': 110, 'end': 121, 'tag': 'SalesForce'}, {'start': 122, 'end': 131, 'tag': '3XRanger'}, {'start': 132, 'end': 146, 'tag': '5xSFCertified'}], 'mentions': [{'start': 49, 'end': 63, 'username': 'SalesforceMil'}]}}"
861300191768567809,Deb Eiger,,False,https://pbs.twimg.com/profile_images/1501942783438831630/udxllaqg_normal.jpg,,deiger55,"{'followers_count': 14, 'following_count': 185, 'tweet_count': 186, 'listed_count': 0}","Birder, traveler, retired.....watching for the next adventure.",False,Varies. Cleveland Hgts is home,,
154826733,Rinaldi Suryo,,False,https://pbs.twimg.com/profile_images/433822722842304513/3Kx3cdHa_normal.jpeg,,aldirockstar,"{'followers_count': 388, 'following_count': 474, 'tweet_count': 73548, 'listed_count': 5}",still looking ....,False,"ÜT: -7.752175,110.39936",,
1025674680,pendragon,https://t.co/gbheRkFi7t,False,https://pbs.twimg.com/profile_images/1520475874512023556/XXmiBnCY_normal.jpg,,Yukinari11,"{'followers_count': 92, 'following_count': 301, 'tweet_count': 7911, 'listed_count': 4}",21 bi guy 🦭,False,what | he/him,1472368869138436098,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gbheRkFi7t', 'expanded_url': 'https://linktr.ee/sweetlobsterboy', 'display_url': 'linktr.ee/sweetlobsterboy'}]}}"
299677296,Carlos Alemán,https://t.co/wHebbBKKmd,False,https://pbs.twimg.com/profile_images/1497579661592829956/IYrOWbAn_normal.jpg,,CarlosJoelAP,"{'followers_count': 25727, 'following_count': 1008, 'tweet_count': 32592, 'listed_count': 27}","91. Géminis. Gaymer. Soy un gato. Nací el día de mi cumpleaños. Autodidacta de la vida. Humor picante. Vívelo, siéntelo y lo entenderás. @CandaJoelAP_ 🔞",False,"Málaga, España",1310498768555585539,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wHebbBKKmd', 'expanded_url': 'https://onlyfans.com/carlosjoelap', 'display_url': 'onlyfans.com/carlosjoelap'}]}, 'description': {'mentions': [{'start': 137, 'end': 150, 'username': 'CandaJoelAP_'}]}}"
45528953,Kirthi Lalbahadur,,False,https://pbs.twimg.com/profile_images/523428446639505409/RfP58OUL_normal.jpeg,,kirtz90,"{'followers_count': 163, 'following_count': 381, 'tweet_count': 1192, 'listed_count': 10}",Be kind to yourself and others 🌻,False,,,
824977441198321665,Chargers Aaron ⚡️🙌⚡️,,False,https://pbs.twimg.com/profile_images/1519295311222607874/zOmRw8ht_normal.jpg,,Chargers_Aaron,"{'followers_count': 328, 'following_count': 259, 'tweet_count': 10012, 'listed_count': 0}",Former WWE production runner and promoter with BTW. Chargers superfan ⚡️Multi-cancer survivor/fighter since 2011,False,Your head rent free,1507476863219814403,
388305954,José Luis 🇺🇦🕊,https://t.co/v0hPZZLoIE,False,https://pbs.twimg.com/profile_images/1521740331326320640/-FL-MpS4_normal.jpg,,jouescobar,"{'followers_count': 1503, 'following_count': 405, 'tweet_count': 10996, 'listed_count': 54}",Perfil Personal #believe V = (C+H) × A #capillitasevillano y #andaluz perfiles #pro @asesornube @tipibrand aficionado del @RealBetis y del @AFCRichmond,False,España,1511042852016566277,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/v0hPZZLoIE', 'expanded_url': 'https://tipibrand.com', 'display_url': 'tipibrand.com'}]}, 'description': {'hashtags': [{'start': 16, 'end': 24, 'tag': 'believe'}, {'start': 39, 'end': 58, 'tag': 'capillitasevillano'}, {'start': 61, 'end': 69, 'tag': 'andaluz'}, {'start': 79, 'end': 83, 'tag': 'pro'}], 'mentions': [{'start': 84, 'end': 95, 'username': 'asesornube'}, {'start': 96, 'end': 106, 'username': 'tipibrand'}, {'start': 122, 'end': 132, 'username': 'RealBetis'}, {'start': 139, 'end': 151, 'username': 'AFCRichmond'}]}}"
721907924,Lynne Stott 🐈🌄🌋,,False,https://pbs.twimg.com/profile_images/378800000147748804/f7b2e9a77c85cdb01d44c13bda65ec56_normal.jpeg,,StottLynne,"{'followers_count': 46, 'following_count': 268, 'tweet_count': 1438, 'listed_count': 0}",Homecare Provider.,False,Saddleworth,,
1546965829,María Paz🌵,https://t.co/gin3dQnFR4,False,https://pbs.twimg.com/profile_images/1483992199607902214/xSAJS6zu_normal.jpg,,tornaasol_,"{'followers_count': 2247, 'following_count': 2100, 'tweet_count': 45881, 'listed_count': 6}","UdeChile. ❤💙Dejando atrás sonrisas, sonrisas de papel.🌵",False,"Maipú, Chile",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gin3dQnFR4', 'expanded_url': 'http://instagram.com/_t0rn4s0l_', 'display_url': 'instagram.com/_t0rn4s0l_'}]}}"
22719005,Kristen Tracy,https://t.co/uKnC1wxFO1,False,https://pbs.twimg.com/profile_images/1511523894456246283/HgADCxAR_normal.jpg,,kristenmichele,"{'followers_count': 187, 'following_count': 489, 'tweet_count': 12247, 'listed_count': 12}",Aspiring screenwriter. TV junkie. Sports fanatic. Dog mom. Pop culture enthusiast. Lover of superhero movies. Country music aficionado.,False,Southern California,1508314667067723779,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uKnC1wxFO1', 'expanded_url': 'https://instagram.com/krismtracy', 'display_url': 'instagram.com/krismtracy'}]}}"
4456171,JG,https://t.co/LvRZO7xkxh,False,https://pbs.twimg.com/profile_images/1504573367420137473/lfuo3Nqc_normal.jpg,,jeff_grif,"{'followers_count': 221, 'following_count': 292, 'tweet_count': 5777, 'listed_count': 7}",Believer. Husband. Father. Son. Thinker. Pragmatist. #numbersgeek ~ Ne Vile Velis ~,False,Exactly where I need to be...,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LvRZO7xkxh', 'expanded_url': 'http://www.instagram.com/jeff_grif/', 'display_url': 'instagram.com/jeff_grif/'}]}, 'description': {'hashtags': [{'start': 53, 'end': 65, 'tag': 'numbersgeek'}]}}"
2970265979,pluviofil,,False,https://pbs.twimg.com/profile_images/901173111915237377/ikEd-yQ6_normal.jpg,,19F__07B,"{'followers_count': 63, 'following_count': 978, 'tweet_count': 738, 'listed_count': 3}","''Arsız güçlü olunca, haklı suçlu olurmuş”",False,"Saint-Usage, France",736402769763045376,
1242886111250259979,Feisty English Teacher,,False,https://pbs.twimg.com/profile_images/1379893877608476675/9q_zEn_a_normal.jpg,,LoveBozandJane,"{'followers_count': 1089, 'following_count': 1764, 'tweet_count': 9319, 'listed_count': 4}","Mom/Nana/humum to Boz&Lola/bardolator/advocate for kids/ ❤️lit  /retired educator & therapist / Penn Proud BLM,DACA, 🏳️‍🌈ally.🌊🚫DMs 🚫porn 🚫 lists 💉😷",False,USA,1502113228092063763,
2704927856,Surge135,https://t.co/s4rlQSj22c,False,https://pbs.twimg.com/profile_images/799691961666039812/0oHtAGJt_normal.jpg,,Surge135,"{'followers_count': 26, 'following_count': 461, 'tweet_count': 10513, 'listed_count': 5}","@MyNinfora member
Pokémon/Mario Kart/Fire Emblem fan",False,,793447178974949376,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/s4rlQSj22c', 'expanded_url': 'https://ninfora.com/forums/index.php?/profile/50-lt-surge/', 'display_url': 'ninfora.com/forums/index.p…'}]}, 'description': {'mentions': [{'start': 0, 'end': 10, 'username': 'MyNinfora'}]}}"
2772232881,Jeremy,http://t.co/AQvxRQqkRL,False,https://pbs.twimg.com/profile_images/898505518188077056/9kVwms3E_normal.jpg,,wormalito,"{'followers_count': 277, 'following_count': 506, 'tweet_count': 1573, 'listed_count': 2}",,False,Michigan,,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/AQvxRQqkRL', 'expanded_url': 'http://www.twitch.tv/wormalito', 'display_url': 'twitch.tv/wormalito'}]}}"
2238188622,Latifa Morrisette ♑🇺🇸🇳🇴😷,https://t.co/CrXSMiuMeM,False,https://pbs.twimg.com/profile_images/1231682025750482945/6d-uPArv_normal.jpg,,LatifaMorrisett,"{'followers_count': 1929, 'following_count': 4953, 'tweet_count': 183249, 'listed_count': 30}",Reader of Romance and Reviewer. Extreme book Lover. #TrumpFreeZone,False,"Killeen, Texas",1509303309466808321,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CrXSMiuMeM', 'expanded_url': 'https://www.paypal.me/LatifaMorrisette', 'display_url': 'paypal.me/LatifaMorriset…'}]}, 'description': {'hashtags': [{'start': 52, 'end': 66, 'tag': 'TrumpFreeZone'}]}}"
3834532821,nicole 🧡,https://t.co/2AA6lVBaUS,False,https://pbs.twimg.com/profile_images/1504574149515268100/eMZX1dXD_normal.jpg,,withalba_,"{'followers_count': 762, 'following_count': 379, 'tweet_count': 36702, 'listed_count': 6}",harta de la vida,False,madrid ,1256237984321605633,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2AA6lVBaUS', 'expanded_url': 'https://curiouscat.me/withalba_', 'display_url': 'curiouscat.me/withalba_'}]}}"
60993797,Ana May Zubiría,https://t.co/zjBDDb6W9h,False,https://pbs.twimg.com/profile_images/499916661583921152/Jlqcf6d5_normal.jpeg,,anamayzubiria,"{'followers_count': 378, 'following_count': 872, 'tweet_count': 14544, 'listed_count': 2}",Argenguaya o Urutina 🇦🇷🇺🇾 - Sayagués Laso por mi madre - Riverplatense de ley - Defensor Defensor,False,Argentina,1506048058693492741,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zjBDDb6W9h', 'expanded_url': 'http://www.expertosendivorcios.com.ar', 'display_url': 'expertosendivorcios.com.ar'}]}}"
972864608,Josué Sánchez,https://t.co/oLrsg3XkkL,False,https://pbs.twimg.com/profile_images/1511057477428727813/cRER1apU_normal.jpg,,Josuesanzb,"{'followers_count': 195, 'following_count': 394, 'tweet_count': 5267, 'listed_count': 2}",Colaborador en  https://t.co/oLrsg3XkkL - LOUD.PROUD.WARRIORS - Linkin Park #DubNation #GoNiners,False,Spain,737290778632986624,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oLrsg3XkkL', 'expanded_url': 'http://solotriples.com', 'display_url': 'solotriples.com'}]}, 'description': {'urls': [{'start': 16, 'end': 39, 'url': 'https://t.co/oLrsg3XkkL', 'expanded_url': 'http://solotriples.com', 'display_url': 'solotriples.com'}], 'hashtags': [{'start': 76, 'end': 86, 'tag': 'DubNation'}, {'start': 87, 'end': 96, 'tag': 'GoNiners'}]}}"
1355665893116825602,QueenDelmarva (she/her/hers/Mx. Jackson),https://t.co/HNvZib7jgO,False,https://pbs.twimg.com/profile_images/1477165055204642816/408aJuFT_normal.jpg,,DelmarvaQueen,"{'followers_count': 47, 'following_count': 442, 'tweet_count': 2374, 'listed_count': 1}","I don't deserve to live a no guac life 
🔍 True Crime enthusiast 🕵🏾‍♀️
🎨 Budding watercolor artist 👩🏾‍🎨
🐙 Splatoon aficionado 🔫
🤩 Dream job: Melon Lord",False,Ba Sing Se,1463497061060562949,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HNvZib7jgO', 'expanded_url': 'http://instagram.com/QueenDelmarva', 'display_url': 'instagram.com/QueenDelmarva'}]}}"
27195637,Rajesh Singh,https://t.co/v0zIZnGTEh,False,https://pbs.twimg.com/profile_images/280036499/shock_normal.gif,,shockdesign,"{'followers_count': 557, 'following_count': 1370, 'tweet_count': 10548, 'listed_count': 28}","Hardware geek, random programmer, husband and father. It's on. I do tech things for @WirelineAU, also CTO at @ratebeer. Views here are my own. He/him.",False,"Melbourne, Australia",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/v0zIZnGTEh', 'expanded_url': 'http://shockdesign.com.au', 'display_url': 'shockdesign.com.au'}]}, 'description': {'mentions': [{'start': 84, 'end': 95, 'username': 'WirelineAU'}, {'start': 109, 'end': 118, 'username': 'ratebeer'}]}}"
15175122,CK,,False,https://pbs.twimg.com/profile_images/870866664211873792/mLOKbJZa_normal.jpg,,izmo100,"{'followers_count': 303, 'following_count': 592, 'tweet_count': 26831, 'listed_count': 32}","Beer, Arsenal, Radio, Movie, Music & Electronics",False,"Yokohama, JAPAN",,
1278762732205072384,Rosa,,False,https://pbs.twimg.com/profile_images/1516886126426009600/SI9j3g0S_normal.jpg,,Rosawastooshort,"{'followers_count': 49, 'following_count': 290, 'tweet_count': 5726, 'listed_count': 3}",I just shit post,False,she/her,1360948992939540488,
29244555,Jack Wellborn,https://t.co/Z8yU7Qu8kF,False,https://pbs.twimg.com/profile_images/1327016475618631681/S--xheu__normal.jpg,,JackWellborn,"{'followers_count': 192, 'following_count': 195, 'tweet_count': 12111, 'listed_count': 18}",He/him. Product focused web coder who also blogs now and then.,False,"Austin, TX",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Z8yU7Qu8kF', 'expanded_url': 'https://jackwellborn.com', 'display_url': 'jackwellborn.com'}]}}"
225293144,Ale,,False,https://pbs.twimg.com/profile_images/1213976635323682816/fO1CAM47_normal.jpg,,alestaffieri,"{'followers_count': 547, 'following_count': 3514, 'tweet_count': 11323, 'listed_count': 3}","🎙️Periodista. 
💫La belleza atrae la mirada, pero tal placer es intelectual. 
😄Papá de Roman.",False,,1518739884277518336,
24324780,Kristin Whittlesey,,False,https://pbs.twimg.com/profile_images/697911850378387457/aV1kAq-z_normal.jpg,,KAWhittlesey,"{'followers_count': 993, 'following_count': 992, 'tweet_count': 40345, 'listed_count': 53}","I like live music, baking cookies, and armadillos. And pretty much anything sparkly.",False,Nashville,,
13712092,Andy Glover,https://t.co/4AptcI3bhD,False,https://pbs.twimg.com/profile_images/1500636549116928001/5RC4B1xp_normal.jpg,,andyglover,"{'followers_count': 511, 'following_count': 806, 'tweet_count': 11257, 'listed_count': 24}",“life is like a box of chocolates”,False,Seattle,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4AptcI3bhD', 'expanded_url': 'https://linktr.ee/andyglover', 'display_url': 'linktr.ee/andyglover'}]}}"
1190796955393437696,Campanita✨ 🇦🇷🖐🇦🇷,,False,https://pbs.twimg.com/profile_images/1256758401817890818/R0lPCW_p_normal.jpg,,Campani68330714,"{'followers_count': 5996, 'following_count': 4837, 'tweet_count': 4955, 'listed_count': 1}",🇦🇷 Lo que no mata Fortalece 🇦🇷 A seguir creyendo que somos muchos los honestos. 💙41%QueValeMillones💙,False,,,
34099083,Kayla,,False,https://pbs.twimg.com/profile_images/1251741133547294721/kHPxpNk2_normal.jpg,,KaylaHamel,"{'followers_count': 144, 'following_count': 567, 'tweet_count': 3617, 'listed_count': 6}","Pats/Sox/Celts/Bs/Terriers. Permanent Tom Brady stan. BU grad. I live with a cat named Momo. Triple vaxxed. Call delay of game penalties, you cowards! She/Her",False,"California, USA",1171213072385495041,
961670535464800256,Dai 🜲,,False,https://pbs.twimg.com/profile_images/1494343857915383808/SWRbFT5J_normal.jpg,,crossyourhoran,"{'followers_count': 350, 'following_count': 386, 'tweet_count': 10462, 'listed_count': 3}","Escuchando bad bunny con kar mientras juega al lol.
🏠//aXoZer//karchez//Ari//Lali//Niall",False,🤍🖤,1480924495720460295,
244281195,Asherr 💙,https://t.co/wHkCsaPosj,False,https://pbs.twimg.com/profile_images/1449916386000740354/U6SxaMIr_normal.jpg,,CallMe_Asherr,"{'followers_count': 1006, 'following_count': 348, 'tweet_count': 93369, 'listed_count': 3}",Tsundere • JSU Alum • ΖΦΒ SoSweet💙 • ΣAI🌹 Plato Genesis @markymarc__ |,False,"Fort Worth, TX",1226911636591644677,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wHkCsaPosj', 'expanded_url': 'http://asherrscreations.com', 'display_url': 'asherrscreations.com'}]}, 'description': {'mentions': [{'start': 56, 'end': 68, 'username': 'markymarc__'}]}}"
3040260159,soph 🫧• 96,https://t.co/Eiu8Ho0qmS,False,https://pbs.twimg.com/profile_images/1497342177835319298/kOGLGqAs_normal.jpg,,polaroidsoph,"{'followers_count': 1033, 'following_count': 312, 'tweet_count': 24634, 'listed_count': 7}","my personality is being a BTR, Wordle, and Padres baseball stan • ♒️",False,floating out of this universe ,1511015436015443971,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Eiu8Ho0qmS', 'expanded_url': 'http://google.com', 'display_url': 'google.com'}]}}"
1273980137642565643,Kt #DonateLife Richard,,False,https://pbs.twimg.com/profile_images/1514766244540563457/AnOpaoQR_normal.jpg,,katierichard_,"{'followers_count': 331, 'following_count': 907, 'tweet_count': 1103, 'listed_count': 3}",She/Her. Kidney Transplant Recipient 1/9/22. Disability Advocate. Vegan. #BLM #MedicareForAll #GetVaccinated #WearAMask #CancelAllStudentDebt #TaxTheRich,False,,1510269886513176579,"{'description': {'hashtags': [{'start': 73, 'end': 77, 'tag': 'BLM'}, {'start': 78, 'end': 93, 'tag': 'MedicareForAll'}, {'start': 94, 'end': 108, 'tag': 'GetVaccinated'}, {'start': 109, 'end': 119, 'tag': 'WearAMask'}, {'start': 120, 'end': 141, 'tag': 'CancelAllStudentDebt'}, {'start': 142, 'end': 153, 'tag': 'TaxTheRich'}]}}"
3299611384,diana soler 🏳️‍🌈,https://t.co/B00YGzWdmn,False,https://pbs.twimg.com/profile_images/1465113489215795203/I1lEx3DZ_normal.jpg,,mecaesmumal,"{'followers_count': 551, 'following_count': 492, 'tweet_count': 43784, 'listed_count': 9}",Historia del arte- UM🦋,False,she||her,1234598125161132035,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/B00YGzWdmn', 'expanded_url': 'http://instagram.com/dianasolermusic/', 'display_url': 'instagram.com/dianasolermusi…'}]}}"
1319540108203261952,Lusine Karapetyan,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,LusineK05375947,"{'followers_count': 3, 'following_count': 15, 'tweet_count': 67, 'listed_count': 0}",,False,,,
960262995732582401,Yllaona,,False,https://pbs.twimg.com/profile_images/1490789119588454412/xxT04Pv0_normal.jpg,,Yllaona2,"{'followers_count': 54, 'following_count': 124, 'tweet_count': 399, 'listed_count': 1}","Directora RRHH, abogada, compañera, amiga, esposa, madre, hija ...",False,"Barcelona, Cataluña",,
934392874996600837,NSunChan,,False,https://pbs.twimg.com/profile_images/1307323461438644224/FaQJkK4d_normal.jpg,,nate_social,"{'followers_count': 7, 'following_count': 460, 'tweet_count': 4421, 'listed_count': 0}",,False,"Underground, Australia",1293832375659503617,
