id,conversation_id,lang,possibly_sensitive,text,author_id,public_metrics,source,reply_settings,context_annotations,created_at,referenced_tweets,in_reply_to_user_id,entities,geo,attachments
1520131982239232000,1520131982239232000,und,False,"Uy! 😒

⬜🟨🟨🟨🟩
🟨🟨🟨⬜🟩
⬜🟨🟩🟩🟩
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/Hr0Yl9DGc2",37112680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,,2022-04-29T20:04:41.000Z,,,"{'urls': [{'start': 38, 'end': 61, 'url': 'https://t.co/Hr0Yl9DGc2', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520131978590584832,1520131978590584832,en,False,"Wordle 315 4/6

🟨⬛🟨⬛⬛
⬛⬛⬛🟨🟩
⬛🟨⬛⬛🟩
🟩🟩🟩🟩🟩",186777694,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:04:41.000Z,,,,,
1520131969060794368,1520131969060794368,en,False,"Wordle 314 4/6

⬜⬜⬜🟩🟨
⬜⬜⬜⬜⬜
🟨🟩⬜🟩⬜
🟩🟩🟩🟩🟩",2466632683,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:04:38.000Z,,,,,
1520131924118880257,1520131419745439744,tr,False,"@negsulym Wordle Azərbaycanca 
https://t.co/vzd4BplZFr 98 5/6
⬜🟨⬜⬜⬜
🟨⬜⬜🟨⬜
🟨🟨⬜🟩⬜
🟩🟨🟩🟩⬜
🟩🟩🟩🟩🟩",3291170111,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:04:28.000Z,"[{'type': 'replied_to', 'id': '1520131419745439744'}]",1361737805618180098,"{'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/vzd4BplZFr', 'expanded_url': 'http://sozutap.com', 'display_url': 'sozutap.com'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'negsulym', 'id': '1361737805618180098'}]}",,
1520131914308657152,1520131914308657152,ja,False,"ポケモンWordle 3/10

⬛🟨⬛⬛⬛
⬛🟨⬛⬛🟨
🟩🟩🟩🟩🟩

https://t.co/n5Ik535F1I
 #ポケモンWordle",368973024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-04-29T20:04:25.000Z,,,"{'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/n5Ik535F1I', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,
1520131911511080960,1520131911511080960,en,False,"Wordle 314 6/6

🟨⬜⬜⬜⬜
⬜⬜⬜🟩⬜
⬜🟨🟨🟨⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",104555717,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:04:25.000Z,,,,,
1520131865482518531,1520131865482518531,de,False,"Wördl 314 3/6 🔥1

⬛⬛🟨🟨🟩
🟨🟨🟨⬛🟩
🟩🟩🟩🟩🟩

#wordle",3256173880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:04:14.000Z,,,"{'hashtags': [{'start': 37, 'end': 44, 'tag': 'wordle'}]}",,
1520131846838919169,1520131846838919169,en,False,"Wordle 314 3/6

⬜🟩⬜⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",1051863554,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:04:09.000Z,,,,,
1520131836311220226,1520131836311220226,en,False,"Wordle (ES)  #113 4/6

🟨⬜⬜🟨🟩
⬜🟨⬜🟨🟩
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/akTc2aWF6B",399306218,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:04:07.000Z,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/akTc2aWF6B', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520131823170428930,1520131823170428930,en,False,"Wordle (ES)  #113 3/6

⬜⬜⬜⬜🟩
⬜🟨🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/iDhdIjMQyI",470448667,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:04:03.000Z,,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/iDhdIjMQyI', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",{'place_id': '8f754c4539126636'},
1520131804438671360,1520131804438671360,en,False,"Wordle 314 3/6

⬛🟨🟨🟨⬛
🟩⬛🟩🟩⬛
🟩🟩🟩🟩🟩

Still not PASTA. Ughhhh #wordle",1354884301788229635,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:59.000Z,,,"{'hashtags': [{'start': 59, 'end': 66, 'tag': 'wordle'}]}",,
1520131798193352706,1520131798193352706,en,False,"Wordle (ES)  #113 3/6

⬜⬜🟨⬜🟩
⬜🟨🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/t2q4ymwmhc",1483207154345689090,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:58.000Z,,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/t2q4ymwmhc', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520131794091520001,1520131794091520001,en,False,"Wordle 315 X/6

🟨⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟩🟩⬜⬜
⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
🟩⬜🟨🟩⬜",860010673,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:57.000Z,,,,,
1520131774394912771,1520131774394912771,en,False,"Wordle 314 2/6

🟩⬛🟩⬛🟨
🟩🟩🟩🟩🟩",40540776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:52.000Z,,,,,
1520131752143974400,1520131752143974400,en,False,"Wordle 315 4/6

🟨⬛⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟨⬛🟨⬛
🟩🟩🟩🟩🟩",1510138597391073283,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:47.000Z,,,,,
1520131706476711936,1520131706476711936,en,False,"Wordle 315 6/6

⬛⬛⬛🟨⬛
⬛🟨🟨⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",261646308,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:36.000Z,,,,,
1520131705016918019,1520131705016918019,en,False,"Wordle 314 2/6

⬜⬜🟨⬜🟩
🟩🟩🟩🟩🟩",26752175,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:35.000Z,,,,,
1520131703184011264,1520131703184011264,en,False,"Wordle (EN) #314 3/6

🟩🟨⬛⬛⬛
🟩⬛⬛⬛🟩
🟩🟩🟩🟩🟩

https://t.co/hOTEJC9Gmp",1308345226818392067,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:35.000Z,,,"{'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/hOTEJC9Gmp', 'expanded_url': 'https://www.nytimes.com/games/wordle/index.html', 'display_url': 'nytimes.com/games/wordle/i…'}]}",,
1520131678072901632,1485429563199045632,en,False,"Wordle 312 4/6

⬜⬜⬜⬜⬜
⬜⬜🟩⬜⬜
🟩🟨🟩⬜🟩
🟩🟩🟩🟩🟩

slay",1145486119133503488,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:29.000Z,"[{'type': 'replied_to', 'id': '1520131587211472896'}]",1145486119133503488,,,
1520131646950985731,1520131646950985731,en,False,"Wordle 314 5/6

⬜⬜🟩⬜⬜
🟨⬜⬜⬜🟨
🟨🟨🟩⬜🟨
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩",625043478,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:21.000Z,,,,,
1520131642060378117,1520131642060378117,en,False,"V american Wordle 314 2/6

⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩",72793571,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:20.000Z,,,,,
1520131636389625857,1520131636389625857,en,False,"Wordle 314 2/6

🟨🟩⬜🟩⬜
🟩🟩🟩🟩🟩
⁦@katwoman_81⁩ 
Yesssssssssssssssssss!",455000297,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:19.000Z,,,"{'mentions': [{'start': 29, 'end': 41, 'username': 'katwoman_81', 'id': '251880787'}]}",,
1520131619184529408,1520131619184529408,en,False,"Wordle 315 X/6

🟨⬜⬜⬜⬜
⬜⬜⬜⬜🟨
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩⬜🟨🟨
⬜🟩🟩🟨⬜",17210009,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:15.000Z,,,,,
1520131612364656640,1520131612364656640,en,False,"Wordle (ES)  #113 6/6

⬜🟨⬜⬜⬜
⬜⬜⬜🟨🟩
🟨🟨🟨⬜🟩
⬜🟨🟨🟨🟩
⬜🟨🟨🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/4HYXaoK7Az",1121115073513127944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:13.000Z,,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/4HYXaoK7Az', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520131599693938693,1520131599693938693,ja,False,"ワードスナイプ / 日本語Wordle https://t.co/VGm355wYVD
 No. 430
⬜🟨🟨🟧
🟧⬜🟨⬜
⬜⬜⬜🟨
🟨🟩🟧🟧
🟩🟩⬜🟨
⬜⬜⬜⬜
🟩🟩🟨🟨
🟩🟩🟩🟩",149448644,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10046397689', 'name': '仮面ライダーエグゼイド'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:10.000Z,,,"{'urls': [{'start': 20, 'end': 43, 'url': 'https://t.co/VGm355wYVD', 'expanded_url': 'http://inertia-yehu.github.io/wordsnipe', 'display_url': 'inertia-yehu.github.io/wordsnipe'}]}",,
1520131585487654913,1520131585487654913,en,False,"Wordle 314 4/6

🟨🟨🟨⬜⬜
🟩🟩⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",1721207222,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:07.000Z,,,,,
1520131582367084545,1520131582367084545,en,False,"Wordle 314 3/6

⬛🟨⬛🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩
Alrighttttttttttt",731890771486486528,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:06.000Z,,,,,
1520131580462874626,1520131580462874626,en,False,"Wordle (ES)  #113 4/6

⬜⬜⬜⬜🟩
⬜🟨⬜🟩🟩
⬜🟨🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/lFlHleCFgF",1048751588398039040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:06.000Z,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/lFlHleCFgF', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520131579531694081,1520131579531694081,en,False,"Happy with this ..

Wordle 314 2/6

🟩🟨⬜🟩⬜
🟩🟩🟩🟩🟩",260392599,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:05.000Z,,,,,
1520131571839541248,1520131571839541248,ja,False,"Wordle 315 6/6

⬜⬜⬜🟨⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩

時間かかった😅",1097428159786409984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:04.000Z,,,,,
1520131558245806082,1520131558245806082,en,False,"Wordle 315 X/6

🟨🟩⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩⬜⬜",100780676,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:03:00.000Z,,,,,
1520131551677321218,1520131551677321218,en,False,"Wordle 314 2/6

🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩

This is the Friday energy I’m here for!",18801678,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:02:59.000Z,,,,,
1520131542382780419,1520131542382780419,en,False,"Wordle 314 3/6

⬜⬜🟩⬜🟩
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩",18982225,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:02:57.000Z,,,,,
1520131535026147328,1485829304689004544,en,False,"Wordle 315 3/6

🟨⬛🟩⬛⬛
🟨⬛🟩🟨🟨
🟩🟩🟩🟩🟩",2681569279,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:02:55.000Z,"[{'type': 'replied_to', 'id': '1519750850612436992'}]",2681569279,,,
1520131523340423168,1520131523340423168,ja,False,"ポケモンWordle 4/10

⬛⬛⬛⬛⬛
🟨🟨⬛⬛⬛
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/Gq0LXq8Juq
 #ポケモンWordle",517305231,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-04-29T20:02:52.000Z,,,"{'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/Gq0LXq8Juq', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}]}",,
1520131514985422848,1479750690968797184,en,False,"@whenjenn @seanmurphy @adreyonce Wordle 314 4/6

⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩 
ooo🖕",16249137,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:02:50.000Z,"[{'type': 'replied_to', 'id': '1520007253432094720'}]",25840881,"{'mentions': [{'start': 0, 'end': 9, 'username': 'whenjenn', 'id': '25840881'}, {'start': 10, 'end': 21, 'username': 'seanmurphy', 'id': '24662593'}, {'start': 22, 'end': 32, 'username': 'adreyonce', 'id': '19040868'}]}",,
1520131507318591488,1520131507318591488,ja,False,"Wordle 315 4/6

🟨⬛⬛⬛⬛
⬛⬛⬛⬛🟨
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩

めちゃくちゃむずい、、、何回も試行した、、、",20966628,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:02:48.000Z,,,,,
1520131504638251009,1485429563199045632,en,False,"Wordle 310 6/6

⬜⬜🟨⬜🟨
🟨⬜⬜⬜🟨
⬜⬜🟨🟨⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩

FUCKED UP",1145486119133503488,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:02:48.000Z,"[{'type': 'replied_to', 'id': '1520131431112003591'}]",1145486119133503488,,,
