,verified,description,protected,url,public_metrics,location,profile_image_url,pinned_tweet_id,name,id,username,entities
183206085,False,無,False,,"{'followers_count': 339, 'following_count': 301, 'tweet_count': 205872, 'listed_count': 20}",,https://pbs.twimg.com/profile_images/1434637866202660864/_0uJpjoW_normal.jpg,,ばうむ,,baaaum_kuchen,
1082983105193947138,False,20↑雑食金カム垢作りました@yamanekoma 好きな物。金カム/モンハン／スプラ／Undertale／宝石石沼／ゲームとお絵描き流すアカウント。 友達とスプラエンジョイチームNSY*組んでます。ポケモンアルセウス買いました。やってます……？,False,,"{'followers_count': 83, 'following_count': 256, 'tweet_count': 11814, 'listed_count': 1}",ねぇこちゃぁん🐈,https://pbs.twimg.com/profile_images/1503894500493516801/ldudYLNl_normal.jpg,1499467714297233409,マツリカ*,,maturika266,"{'description': {'mentions': [{'start': 14, 'end': 25, 'username': 'yamanekoma'}]}}"
1246737746,False,"father. husband. crossfitter. ramen enthusiast. d&d dungeon master, IT samurai, security guard   #StopAsianHate",False,https://t.co/5yj1iPMhqc,"{'followers_count': 115, 'following_count': 203, 'tweet_count': 3082, 'listed_count': 0}","San Francisco, CA",https://pbs.twimg.com/profile_images/1403243266179420166/yA-3De6h_normal.jpg,,Alex from San Francisco,,alexstevenyoung,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5yj1iPMhqc', 'expanded_url': 'http://ramenobsessed.blogspot.com', 'display_url': 'ramenobsessed.blogspot.com'}]}, 'description': {'hashtags': [{'start': 97, 'end': 111, 'tag': 'StopAsianHate'}]}}"
115893649,False,"八木敬之。サラリーマン/ジャズテナーサックス吹き。Scott Kinsey, Steve Thornton等一流ミュージシャンと共演、New York録音、KL録音含む7枚のCDに参加。ここ数年はアジア各地での国際ジャズフェスに出演。マレーシアから最近日本に戻りました。ぼちぼち演奏再開。",False,,"{'followers_count': 352, 'following_count': 575, 'tweet_count': 2786, 'listed_count': 19}",,https://pbs.twimg.com/profile_images/1581721533/milesCafe_normal.jpg,,Hiroyuki Yagi,,yagi_bumpus,
151806000,False,"＊アイコンは茶狗さん( @tyaku30_i )のイメージであり実際のななまちとは異なります＊ 雑食エンジニア(日常垢)。映像制作とかの告知は @7machi_works
VOCALOID/ひなビタ♪/映像/シミュゲー
ENS: 7machi.eth",False,https://t.co/YJ9NXfmTq7,"{'followers_count': 568, 'following_count': 883, 'tweet_count': 29721, 'listed_count': 22}",SHK出身、倉野川市民、都民になった,https://pbs.twimg.com/profile_images/1494581461915078658/kaSMUXE9_normal.jpg,1493599659104874496,ななまち / Nanamachi,,town7_haruki,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YJ9NXfmTq7', 'expanded_url': 'https://7mc.me', 'display_url': '7mc.me'}]}, 'description': {'mentions': [{'start': 12, 'end': 22, 'username': 'tyaku30_i'}, {'start': 72, 'end': 85, 'username': '7machi_works'}]}}"
475408887,False,Mother of doggo. Auntie #1. Goalie extraordinaire. Batman enthusiast. Lover of all things bicycle.,False,,"{'followers_count': 785, 'following_count': 867, 'tweet_count': 17046, 'listed_count': 33}","Edmonton, AB",https://pbs.twimg.com/profile_images/1296243939687636994/hDSXsz6O_normal.jpg,,LJ Playoffs Monster 🥅,,LJ_Monster,
2617532036,False,スプラとかウマ娘とかマスターデュエルばっかりやってます。たまーーー にお絵描きの練習したりプラモ作ったりサイクリングしたりダイビングしてます。 アイコンはリアフレに描いてもらいました！,False,,"{'followers_count': 112, 'following_count': 234, 'tweet_count': 15000, 'listed_count': 4}",太陽系ですこ,https://pbs.twimg.com/profile_images/1491402875301666816/KzaelIhU_normal.jpg,1477073523743281154,リバイス,,remasterdaiya2,
184052652,False,東京のどっかで働いています。主婦でもあります。母でもあります。52歳になりました。最近の音楽は雑食→エレファントカシマシ／ザ・クロマニヨンズ／サカナクション／伊賀航（細野晴臣、星野源、冬にわかれて、三輪二郎バンド）,False,,"{'followers_count': 293, 'following_count': 371, 'tweet_count': 32015, 'listed_count': 3}",東京都足立区,https://pbs.twimg.com/profile_images/863760065085423616/nyRle8JM_normal.jpg,,ミカンズ🌻,,mikanz1969,
1416431230644416516,False,,False,,"{'followers_count': 0, 'following_count': 3, 'tweet_count': 13, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1423252447418478592/V5noa-e6_normal.jpg,,ain'tyourlady,,_ldynnnr,
2437771021,False,"Assoc Prof. @NTUphysics @ntusg : Spintronics: Editor Nano, IEEE Trans. Mag.: RTs aren't endorsements: Opinions=personal: Supporting @spacesscience",False,https://t.co/TPbZT7yErv,"{'followers_count': 1880, 'following_count': 378, 'tweet_count': 6341, 'listed_count': 14}",Singapore,https://pbs.twimg.com/profile_images/1456658168558153733/0Xu0tUXl_normal.jpg,1496434174408159235,Prem SN Piramanayagam,,PremNTU,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TPbZT7yErv', 'expanded_url': 'http://personal.ntu.edu.sg/prem/', 'display_url': 'personal.ntu.edu.sg/prem/'}]}, 'description': {'mentions': [{'start': 12, 'end': 23, 'username': 'NTUphysics'}, {'start': 24, 'end': 30, 'username': 'ntusg'}, {'start': 132, 'end': 146, 'username': 'spacesscience'}]}}"
4860005303,False,"Journalist, aspiring Public Policy Researcher @IIMKozhikode | Economic Times, The Pioneer | @ACJIndia 2017 | i believe in sonder",False,https://t.co/2J2XKWVxLy,"{'followers_count': 342, 'following_count': 802, 'tweet_count': 1512, 'listed_count': 3}","Chennai, India",https://pbs.twimg.com/profile_images/1426940094934437889/2ciiMvsM_normal.jpg,1466348312345210881,Chahak Mittal,,chahakness,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2J2XKWVxLy', 'expanded_url': 'https://cutt.ly/3bMhQzo', 'display_url': 'cutt.ly/3bMhQzo'}]}, 'description': {'mentions': [{'start': 46, 'end': 59, 'username': 'IIMKozhikode'}, {'start': 92, 'end': 101, 'username': 'ACJIndia'}]}}"
38852525,False,probably hiking somewhere in San Diego county...right now,False,,"{'followers_count': 198, 'following_count': 581, 'tweet_count': 4994, 'listed_count': 5}","32.733242,-117.204145",https://pbs.twimg.com/profile_images/214576498/Picture_8_-_Copy_normal.jpg,,John Mooney,,jr_mooney,
487468636,False,"Rock Photographer. Evolutionary Astrologer. Soul Sherpa. Visionary. Iconoclast. Sea nymph. PWC diva. Wiseass. The Howard Cosell of Bravo. 
♏=🌞 ♒=🌛 ♎=🌅",False,,"{'followers_count': 217, 'following_count': 579, 'tweet_count': 2557, 'listed_count': 8}","Rutherford, NJ",https://pbs.twimg.com/profile_images/603741432793460736/VxE7xUzw_normal.jpg,1235377937630797826,Christine Sixteen,,MavenPhotograph,
196970987,False,Не читає вас,False,,"{'followers_count': 907, 'following_count': 838, 'tweet_count': 45332, 'listed_count': 7}",Kyiv,https://pbs.twimg.com/profile_images/1389111329907257349/fBl6PInO_normal.jpg,1271022103450566656,є пригодонька🐸🐍,,all_zajebiscie,
518420800,False,"泣く子も鼻で笑う、ニンテンドーおじさん
ゲームをする時はね、誰にも邪魔されず自由でなんというか救われてなきゃあダメなんだ。独りで静かで豊かで……",False,,"{'followers_count': 55, 'following_count': 136, 'tweet_count': 53177, 'listed_count': 0}",積みゲー処理場(主にハイカラスクエア),https://pbs.twimg.com/profile_images/543005415269625856/VNyJi6YX_normal.png,,ネッヂー,,nedgy_nu,
1357293857692545025,False,👨‍🎤釈迦に𝙎𝘼𝙔 𝙃𝙊！🤘,False,https://t.co/FLSoZL7svU,"{'followers_count': 186, 'following_count': 286, 'tweet_count': 19281, 'listed_count': 3}",誕プレ♡→,https://pbs.twimg.com/profile_images/1509728119720095756/_hjnbUqS_normal.jpg,1370179412453298182,ファッティーダボ宮殿,,FatFantasy58,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FLSoZL7svU', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/32OD0PALLBJS8?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}}"
63959301,False,"お酒とおいしいものと野球、時々一人旅。酒は焼酎以外、野球はカープ！
イイネはカープちゃんネタストック用なんで押せなくてごめん
気づけばゲーム業界に長く居座っていますがびっくりするほど何もできません",False,,"{'followers_count': 657, 'following_count': 151, 'tweet_count': 50031, 'listed_count': 58}",コマゴメ一筋,https://pbs.twimg.com/profile_images/1423423015740612612/eeEcBjsq_normal.jpg,,daya,,ikdaya,
1208253684687097856,False,give up,False,,"{'followers_count': 61, 'following_count': 59, 'tweet_count': 105, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1498328548393689088/tgXzALnr_normal.jpg,1281865191223783424,syabil,,syahmiesyabil,
848269746437009408,False,"I'm Sandra, I sell #Vintage/#Antiques mainly for the service of food & drink, I also sell #HomeDecor at https://t.co/toS7wiwP0K",False,,"{'followers_count': 9738, 'following_count': 6328, 'tweet_count': 128605, 'listed_count': 61}",England,https://pbs.twimg.com/profile_images/1270790892476080128/WdE99FuZ_normal.jpg,1517058654565974016,TwoKingsVintageEmporium,,TwoKingsVE,"{'description': {'urls': [{'start': 104, 'end': 127, 'url': 'https://t.co/toS7wiwP0K', 'expanded_url': 'https://www.etsy.com/uk/shop/TwoKingsVintageEmp', 'display_url': 'etsy.com/uk/shop/TwoKin…'}], 'hashtags': [{'start': 19, 'end': 27, 'tag': 'Vintage'}, {'start': 28, 'end': 37, 'tag': 'Antiques'}, {'start': 90, 'end': 100, 'tag': 'HomeDecor'}]}}"
98140192,False,Level:40　ツイッタラーというよりは『リツイッタラー』　六火亭＠東中野 主催(2代目)　アナログゲーム中度中毒者：20140412～　音ゲー好き：ⅡDX AC四段／旧INF五段(専コン)　マイブームは謎解き　スポーツは観るのもするのも好き(ただし下手)最近はディスクゴルフめっちゃやってる　やってみたいのはペタンク,False,,"{'followers_count': 622, 'following_count': 739, 'tweet_count': 111499, 'listed_count': 31}",迷子、人生において。,https://pbs.twimg.com/profile_images/1112613039751065600/BirDyxkt_normal.jpg,1517360586107289601,RedWizard（あかまどうし）,,redwizard_ff5,
140452560,False,"Expecting Less , Achieving More....Living life this way.. Chartered Accountant..Gujju Guy..Happy Man..",False,,"{'followers_count': 369, 'following_count': 1137, 'tweet_count': 6304, 'listed_count': 15}","Ahmedabad,India",https://pbs.twimg.com/profile_images/1185917656253132800/I9MDYm7x_normal.jpg,,Nishant Mehta,,nishantkmehta,
39686624,False,Disclaimer: Pemecah Ummah. Daddy af. @AfizaAnuar's. Sedia untuk dibayar. Give me money and I'll do shit for you. #FreePalestine,False,,"{'followers_count': 26860, 'following_count': 1688, 'tweet_count': 452114, 'listed_count': 52}",Malaysia,https://pbs.twimg.com/profile_images/1461583432501260288/A5OYdqp0_normal.jpg,1466355157722038283,PU Nabil 🇲🇾 #Lawan,,NabilHussein,"{'description': {'hashtags': [{'start': 113, 'end': 127, 'tag': 'FreePalestine'}], 'mentions': [{'start': 37, 'end': 48, 'username': 'AfizaAnuar'}]}}"
1613325984,False,mpls. @icantkickflip ♡,False,,"{'followers_count': 160, 'following_count': 332, 'tweet_count': 1972, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1488952974827208705/p7T_iRvq_normal.jpg,,ayesha,,ayydubbzz,"{'description': {'mentions': [{'start': 6, 'end': 20, 'username': 'icantkickflip'}]}}"
22022748,False,"Affiliated to academia, but mostly tweet about everything else. Love greek yogurt. Views are personal.",False,,"{'followers_count': 602, 'following_count': 593, 'tweet_count': 47621, 'listed_count': 9}","Jakarta, Indonesia",https://pbs.twimg.com/profile_images/960466454293262337/EMQsP-1w_normal.jpg,925215313335009280,Masita Mandasari 🍓,,sitamanda,
2399861810,False,「ほら、見なさい……あれが器用貧乏ソフトウェアエンジニアの成れの果てよ」「アー……SRE……アー……」 / opinions are my own.,False,,"{'followers_count': 445, 'following_count': 293, 'tweet_count': 80085, 'listed_count': 16}",in the middle,https://pbs.twimg.com/profile_images/722434866139111425/_t7psiX7_normal.jpg,,Mt.Shadow,,shaman_univ,
356400407,False,"Well, Mr. Snelgrove, I happen to know that in the future I will not have the slightest use for algebra, and I speak from experience.",False,,"{'followers_count': 415, 'following_count': 584, 'tweet_count': 47568, 'listed_count': 20}",USA,https://pbs.twimg.com/profile_images/1479245710423994371/Cf0e51Yc_normal.jpg,1352040759034335236,Blue Smize,,GIFfyLoop,
993510712264736768,False,スプラトゥーン2好き！チームNSY* ゲームに関係ないことも呟きます。ヘッダーはマツリカから♡ ゲーム垢/スプラトゥーン2/スマブラSP/ポケモン剣/あつ森/MHRise/ ペット垢はこちら→@Alfort_family,False,,"{'followers_count': 123, 'following_count': 134, 'tweet_count': 12841, 'listed_count': 4}",チョコとビスケットの間,https://pbs.twimg.com/profile_images/1509932654908493824/7k7ske0J_normal.jpg,,アルフォート*,,toyman_alfort,"{'description': {'mentions': [{'start': 96, 'end': 110, 'username': 'Alfort_family'}]}}"
152961140,False,"Grind time Prime time (he/him) views are my own, likes/RT/QTs not endorsements",False,,"{'followers_count': 239, 'following_count': 123, 'tweet_count': 2752, 'listed_count': 1}",Republic of the Philippines,https://pbs.twimg.com/profile_images/1521795182676484096/IT9FtM6s_normal.jpg,1166166149714853888,Raffy,,RaffyBirthday,
14992328,False,特撮・ゲーム・その他くだらない話題をだらしなく。実況注意。,False,,"{'followers_count': 976, 'following_count': 1025, 'tweet_count': 90945, 'listed_count': 107}",未来悲しみが終わる場所,https://pbs.twimg.com/profile_images/1067519837/burapi_normal.jpg,,QTQ,,glow_Q,
236065840,False,Teacher of film and media. Former film assistant editor.,False,,"{'followers_count': 206, 'following_count': 711, 'tweet_count': 7847, 'listed_count': 16}",,https://pbs.twimg.com/profile_images/1326077778/image_normal.jpg,,Rus Ekkel,,rusekkel,
1366591925411807235,False,,False,,"{'followers_count': 1, 'following_count': 24, 'tweet_count': 34, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1505560973561655296/Xf7ja2oN_normal.jpg,,vimal bastin,,BastinVimal,
854108360341200896,False,ｳﾎﾞｫ-ｳﾎﾞｫ-ｳﾎﾞｫ- ｳﾎﾞｯ❤️ｳﾎﾞｯ❤️ｳﾎﾞｯ❤️ｳﾎﾞｯ❤️,False,https://t.co/6ydNfW4rzg,"{'followers_count': 147, 'following_count': 162, 'tweet_count': 18538, 'listed_count': 8}",,https://pbs.twimg.com/profile_images/1456518644004171776/K64Ii3Mg_normal.jpg,,きりん,,kirin_comaster,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6ydNfW4rzg', 'expanded_url': 'http://bit.ly/2mX3aII', 'display_url': 'bit.ly/2mX3aII'}]}}"
125730041,False,,False,,"{'followers_count': 254, 'following_count': 397, 'tweet_count': 25596, 'listed_count': 5}",behind you,https://pbs.twimg.com/profile_images/744680947325374464/3tXfzZKV_normal.jpg,,Jet,,jetpensy,
1241465995,False,Vリスナー、RT多め/コラボや雑談系、歌の配信、動画好き/最推し:あやめ嬢、シオンちゃん、Inaちゃん/ホロライブ箱推し/ポケモンWCS17DAY2/splatoon2:X/ウマ娘/物語、ゆゆゆ、ウマ娘、冴えカノ、アビス/↓はメンバーシップ,False,https://t.co/l3aodSEYwH,"{'followers_count': 2191, 'following_count': 2709, 'tweet_count': 73921, 'listed_count': 25}",😈🌙🐙🎣🐻🌲🍙👯‍♀️🔥☃️🎪🍃,https://pbs.twimg.com/profile_images/1459013702142017537/eqDxZWYo_normal.jpg,1307426648023736320,カントナグロス#三ノ輪銀😈🌙🐙🎣🐻🌲🍙👯‍♀️🔥☃️🎪🍃,,AuGUROSU,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/l3aodSEYwH', 'expanded_url': 'http://augurosucantona.hatenablog.com', 'display_url': 'augurosucantona.hatenablog.com'}]}}"
1135244831545077760,False,,False,,"{'followers_count': 2, 'following_count': 17, 'tweet_count': 270, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1471339514534768643/DvYZ9Fk4_normal.jpg,,jeffrey,,jefffreyyyyyyy,
1218868438782955520,False,|Aspiring Microbiologist||Star Wars Fan|| A little bit of a film critic||Phil of Sci🧠|| From a third world country so be nice. you can send me a tip.,False,,"{'followers_count': 28, 'following_count': 460, 'tweet_count': 313, 'listed_count': 0}",Nigeria,https://pbs.twimg.com/profile_images/1389834946106302467/OYMp0mXb_normal.jpg,1218880735429451776,Akanni,,Stuffium,
1268189470894907392,False,,False,,"{'followers_count': 1, 'following_count': 11, 'tweet_count': 48, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1268189654697734144/HF_zU191_normal.jpg,,million001,,million0012,
97228766,False,漫画描きです,False,,"{'followers_count': 3150, 'following_count': 137, 'tweet_count': 250679, 'listed_count': 176}",横浜,https://pbs.twimg.com/profile_images/847843050403450880/qWeIEMEZ_normal.jpg,1398193441310343172,ここのき奈緒,,kokonoki,
1105926499679563776,False,":) Solo tengo dos moods: 😭 y 😴 

No te voy a mentir mano ando un poco desanimao :(         -TSEAS BBY- Insta: @kampo_out",False,,"{'followers_count': 54, 'following_count': 179, 'tweet_count': 1624, 'listed_count': 0}","Comunidad de Madrid, España",https://pbs.twimg.com/profile_images/1472513146384531458/2nbA3Qu1_normal.jpg,1462527515105402884,DownTheField 🌄,,KampoOut,"{'description': {'mentions': [{'start': 110, 'end': 120, 'username': 'kampo_out'}]}}"
1301041074731794432,False,漫画とか育児とかの雑多なアカウント。ここしばらくQuizKnockが気になっている。最近はwordleをして翌日以降に経過を載せたりしたい。,False,,"{'followers_count': 1, 'following_count': 119, 'tweet_count': 170, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1313694384764854272/b6vEB42d_normal.jpg,,きむら,,mura5115,
871435452347109377,False,some idiot who does memes for a living,False,https://t.co/hAJkB1xeus,"{'followers_count': 110, 'following_count': 862, 'tweet_count': 1746, 'listed_count': 0}",Not here,https://pbs.twimg.com/profile_images/1438875917779013633/Nn9GnOr7_normal.jpg,1469393981523906560,Andy,,Green_Ink_,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hAJkB1xeus', 'expanded_url': 'https://www.youtube.com/channel/UCN4ZgyQQAarIgD81yQt25bA', 'display_url': 'youtube.com/channel/UCN4Zg…'}]}}"
152678463,False,オタクです。身近のとりとめのないことをつぶやきます。 内容は個人的なものです。2018年7月末で会社を退職しました。骨休め状態。,False,,"{'followers_count': 50, 'following_count': 198, 'tweet_count': 841, 'listed_count': 7}",横浜市,https://pbs.twimg.com/profile_images/1130382813/014_normal.jpeg,,しんじょ,,shinjo1959,
154569715,False,🇨🇦🚲🐈🏊‍♀️📖🕊🏳️‍🌈🏳️‍⚧️🇺🇦🎗️,False,,"{'followers_count': 52, 'following_count': 380, 'tweet_count': 49477, 'listed_count': 2}","Vancouver, British Columbia",https://pbs.twimg.com/profile_images/1493866125096255489/KdiCnRnt_normal.jpg,,뭉,,regnig__,
1416920120690085890,False,ahora y siempre,False,https://t.co/gqCym3s6Fd,"{'followers_count': 43, 'following_count': 45, 'tweet_count': 1173, 'listed_count': 0}","Buenos Aires, Argentina",https://pbs.twimg.com/profile_images/1521646575747010563/cS1fiJlk_normal.jpg,1476246199489470468,Luca,,LukitaaPerezz,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gqCym3s6Fd', 'expanded_url': 'https://www.instagram.com/lukita.perezz/', 'display_url': 'instagram.com/lukita.perezz/'}]}}"
550068026,False,,False,https://t.co/KRkrmmXH3o,"{'followers_count': 133, 'following_count': 152, 'tweet_count': 21658, 'listed_count': 3}",Ampang,https://pbs.twimg.com/profile_images/1493546722865266688/PiN1l_v__normal.jpg,,elisha,,vvvshaa,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KRkrmmXH3o', 'expanded_url': 'https://www.instagram.com/elvshaj/', 'display_url': 'instagram.com/elvshaj/'}]}}"
218143832,False,Aspiring Chef. Corporate Slave. Ilokano. ♓️,False,https://t.co/EpTscdkCvA,"{'followers_count': 1023, 'following_count': 1007, 'tweet_count': 28766, 'listed_count': 3}",Makati City,https://pbs.twimg.com/profile_images/1520942826732720128/5HjvsksV_normal.jpg,,🔟Vince🔟,,paulobong,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EpTscdkCvA', 'expanded_url': 'http://www.instagram.com/paulobong4', 'display_url': 'instagram.com/paulobong4'}]}}"
1231459309118078976,False,ja morant & lucki enthusiast,False,,"{'followers_count': 827, 'following_count': 1490, 'tweet_count': 27868, 'listed_count': 4}",he/him,https://pbs.twimg.com/profile_images/1522085970283089920/svUbDPlp_normal.jpg,1515792818739900416,🥷🏼,,jjjirony,
770456,False,"Me gustan la neurociencia,  los centros de arte, los columpios y el azahar.
 I like Neurosciences, art museums, swings and orange blossom.
Cis. Ella/She",False,,"{'followers_count': 927, 'following_count': 1597, 'tweet_count': 160127, 'listed_count': 19}",,https://pbs.twimg.com/profile_images/2242007838/stare_girl_copia_1_normal.jpeg,,Niha N N,,Niha,
1321453924620984320,False,@Palau4263の移行先です　ゲームやってるほう→@Palau4265,False,,"{'followers_count': 47, 'following_count': 72, 'tweet_count': 1489, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1321454256356880385/DbxVxuIZ_normal.jpg,,ぱらをえる,,Palau4264,"{'description': {'mentions': [{'start': 0, 'end': 10, 'username': 'Palau4263'}, {'start': 27, 'end': 37, 'username': 'Palau4265'}]}}"
3598690345,True,Emmy Nominated Editor | @Channel8ABC Photojournalist | adagostino@klkntv.com | Views and Expressions are my own and not reflective of Standard Media Group,False,https://t.co/gG2sFQsIfE,"{'followers_count': 920, 'following_count': 1339, 'tweet_count': 49006, 'listed_count': 8}","Lincoln, NE",https://pbs.twimg.com/profile_images/1120136571909550080/PC_W_leg_normal.jpg,,Anthony D'Agostino,,ADagostinoTV,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gG2sFQsIfE', 'expanded_url': 'http://klkntv.com', 'display_url': 'klkntv.com'}]}, 'description': {'mentions': [{'start': 24, 'end': 36, 'username': 'Channel8ABC'}]}}"
47560619,False,"Casino Surveillance Professional, Freelance writer, Player of games, Science Fiction & Fantasy fan, Part-titanium cyborg. He/him.",False,,"{'followers_count': 290, 'following_count': 935, 'tweet_count': 10810, 'listed_count': 13}",St. Louis ,https://pbs.twimg.com/profile_images/1864565050/41766_1153631055_5967_n_normal.jpg,,Dain Lybarger,,DainXB,
2341746877,False,,False,https://t.co/gdirAjlLi9,"{'followers_count': 296, 'following_count': 245, 'tweet_count': 18932, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1347841139785666563/odEuoQAf_normal.jpg,,Mojajing,,tanteomoja,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gdirAjlLi9', 'expanded_url': 'http://Instagram.com/mojajing', 'display_url': 'Instagram.com/mojajing'}]}}"
716243239926370304,False,"Estudié para ser Programador de Videojuegos.
Me encantan los Videojuegos, Manga, Anime, Series y Pelis.",False,https://t.co/Ce17lSINvb,"{'followers_count': 72, 'following_count': 140, 'tweet_count': 9699, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1285587992460099586/YnnorPk1_normal.jpg,1489698758824808451,Álazar,,alazarescape27,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ce17lSINvb', 'expanded_url': 'https://twitch.tv/alazarescape', 'display_url': 'twitch.tv/alazarescape'}]}}"
1225337608802201600,False,お父さんお母さんお姉ちゃんねこ,False,https://t.co/nt4Mc4dR6D,"{'followers_count': 4437, 'following_count': 2775, 'tweet_count': 27996, 'listed_count': 18}",日本,https://pbs.twimg.com/profile_images/1509114279097933828/yUIBiJ7b_normal.jpg,,ねこ,,neeeekoneeeeko,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nt4Mc4dR6D', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/P3L9YYJPJ8ET?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}}"
14939981,True,❓❤.y.at it me,False,https://t.co/IqyF2MDNlY,"{'followers_count': 3428500, 'following_count': 10029, 'tweet_count': 81648, 'listed_count': 18129}",Illadelph & Fi-Di NYC & 31Rock,https://pbs.twimg.com/profile_images/1402716027318935553/9cYZbr-3_normal.jpg,1468466793333329921,"?uesto Is The Army, Better Yet The Navy",,questlove,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IqyF2MDNlY', 'expanded_url': 'http://www.questlove.com', 'display_url': 'questlove.com'}]}}"
2666174329,False,Berisi celotehan random mas-mas biasa,False,,"{'followers_count': 311, 'following_count': 2936, 'tweet_count': 11417, 'listed_count': 0}",+62,https://pbs.twimg.com/profile_images/1497209162153226243/iwOBWNPu_normal.jpg,1494312848625139712,Warga setempat,,ngablouis,
401666039,False,,False,,"{'followers_count': 570, 'following_count': 1147, 'tweet_count': 23491, 'listed_count': 2}","Nebraska, USA",https://pbs.twimg.com/profile_images/635120778422259712/3M5VXy9V_normal.jpg,,Jenn N,,jennisjenn,
3420818807,False,don’t kill the vibes,False,,"{'followers_count': 46, 'following_count': 198, 'tweet_count': 608, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1500188349541142533/tzAnyljt_normal.jpg,,pre,,preloadiing,
983602455140122624,False,"if ur reading this i love you (threat) 
— 
pshs mc '26 
— 
loml : @reqs",False,https://t.co/OeFRVOCa8w,"{'followers_count': 157, 'following_count': 394, 'tweet_count': 8202, 'listed_count': 7}",im at ur kitchen u want sumn,https://pbs.twimg.com/profile_images/1521140448085311488/OLWlq8fD_normal.png,1513935072646541318,piss,,pissjaymorelike,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OeFRVOCa8w', 'expanded_url': 'https://chikadance.carrd.co/', 'display_url': 'chikadance.carrd.co'}]}, 'description': {'mentions': [{'start': 66, 'end': 71, 'username': 'reqs'}]}}"
214728131,False,artiste | tell em tha cows sent ya | ams | la onda | commissions open,False,https://t.co/OYJPGmfH0m,"{'followers_count': 1110, 'following_count': 811, 'tweet_count': 142362, 'listed_count': 3}","San Antonio, TX",https://pbs.twimg.com/profile_images/1515177653061533696/lJUf6Q5w_normal.jpg,1482566993404473347,soggy santana,,notcalvi,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OYJPGmfH0m', 'expanded_url': 'http://notcalvi.bigcartel.com', 'display_url': 'notcalvi.bigcartel.com'}]}}"
900641357366050816,False,夢を目指して || あなたの目的ょを求める || UPCM Class '26,False,,"{'followers_count': 236, 'following_count': 265, 'tweet_count': 3278, 'listed_count': 0}",ハルカミライ,https://pbs.twimg.com/profile_images/1519456034255155201/ILFAxroa_normal.jpg,1098069148507156480,perman,,dyeyefdyi,
966880398,False,#BlackLivesMatter #VoteForYourLives #BidenHarris #RealityTV #LetsGoPens,False,,"{'followers_count': 852, 'following_count': 1825, 'tweet_count': 27776, 'listed_count': 10}",Pittsburgh,https://pbs.twimg.com/profile_images/3544640806/33934fda88ed4b1d0f341c41750f2fb1_normal.jpeg,,John 💉 Vaccinated,,JohnCPgh,"{'description': {'hashtags': [{'start': 0, 'end': 17, 'tag': 'BlackLivesMatter'}, {'start': 18, 'end': 35, 'tag': 'VoteForYourLives'}, {'start': 36, 'end': 48, 'tag': 'BidenHarris'}, {'start': 49, 'end': 59, 'tag': 'RealityTV'}, {'start': 60, 'end': 71, 'tag': 'LetsGoPens'}]}}"
830040726264111105,False,,False,,"{'followers_count': 172, 'following_count': 173, 'tweet_count': 14475, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1521779656722059264/svOmT8Tp_normal.jpg,946394931286786048,nix,,nikapdf,
