id,in_reply_to_user_id,entities,lang,text,referenced_tweets,created_at,conversation_id,possibly_sensitive,context_annotations,public_metrics,source,author_id,reply_settings,geo,attachments
1521629345692852224,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/1VxLJi84hX', 'expanded_url': 'https://wordle.danielfrg.com/?s=08', 'display_url': 'wordle.danielfrg.com/?s=08'}]}",en,"Wordle (ES)  #117 5/6

⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/1VxLJi84hX",,2022-05-03T23:14:41.000Z,1521629345692852224,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,780572521263276032,everyone,,
1521629344736624643,,,en,"Wordle 318 2/6

⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩

ANOTHER FUCKING DUB",,2022-05-03T23:14:40.000Z,1521629344736624643,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,840766292684607488,everyone,,
1521629325161906182,,"{'mentions': [{'start': 3, 'end': 17, 'username': 'tyleroaks2000', 'id': '873383860326846464'}]}",en,"RT @tyleroaks2000: Wordle 318 6/6

⬜🟨⬜⬜⬜
⬜🟩⬜⬜🟨
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'type': 'retweeted', 'id': '1521629298167275526'}]",2022-05-03T23:14:36.000Z,1521629325161906182,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,873383860326846464,everyone,,
1521629310913810433,,"{'annotations': [{'start': 0, 'end': 15, 'probability': 0.4909, 'type': 'Product', 'normalized_text': 'Wordle 318 5/6'}]}",en,"Wordle 318 5/6

*internal screaming*

⬜⬜🟨🟩⬜
⬜🟩⬜🟩⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T23:14:32.000Z,1521629310913810433,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1323055679385542656,everyone,,
1521629309378580480,,"{'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/JpVBIFLRKa', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",ja,"ポケモンWordle 4/10

⬛🟨⬛⬛🟨
⬛⬛🟨🟩⬜
⬛🟨⬛🟩⬜
🟩🟩🟩🟩🟩

https://t.co/JpVBIFLRKa
 #ポケモンWordle",,2022-05-03T23:14:32.000Z,1521629309378580480,False,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,713982340129619969,everyone,,
1521629298255613952,,,en,"Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T23:14:29.000Z,1521629298255613952,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,985115482242953216,everyone,,
1521629298167275526,,,en,"Wordle 318 6/6

⬜🟨⬜⬜⬜
⬜🟩⬜⬜🟨
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T23:14:29.000Z,1521629298167275526,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,873383860326846464,everyone,,
1521629294472187909,,,en,"Wordle 318 3/6

🟩⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,2022-05-03T23:14:28.000Z,1521629294472187909,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,317466602,everyone,,
1521629287689986050,,,en,"Wordle 319 3/6

⬜⬜⬜🟨🟨
🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩",,2022-05-03T23:14:27.000Z,1521629287689986050,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,935014790,everyone,,
1521629287522398208,40835823,,en,"Wordle 319 3/6

🟨⬛⬛🟨⬛
🟩⬛🟨🟨⬛
🟩🟩🟩🟩🟩

😌😌😌","[{'type': 'replied_to', 'id': '1521221904845373440'}]",2022-05-03T23:14:27.000Z,1485801267163467777,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,40835823,everyone,,
1521629262725672960,,,en,"Wordle 319 2/6

⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩",,2022-05-03T23:14:21.000Z,1521629262725672960,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",Twitter for Android,1348171206910873600,everyone,,
1521629262226337793,,,en,"Wordle 319 3/6

⬛🟨⬛⬛🟨
⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩",,2022-05-03T23:14:21.000Z,1521629262226337793,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,44064158,everyone,,
1521629260473114624,,,en,"Wordle 319 4/6

⬜⬜🟩⬜⬜
⬜⬜🟩🟨🟨
⬜🟨🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T23:14:20.000Z,1521629260473114624,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,1317340166,everyone,,
1521629249316306944,,,en,"Wordle 319 4/6

🟨⬜⬜🟩⬜
⬜🟨🟨🟩⬜
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T23:14:18.000Z,1521629249316306944,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1166858378,everyone,,
1521629243796766720,,,en,"Wordle 319 4/6

🟨⬜⬜🟩⬜
⬜🟨🟨🟨⬜
🟩🟨⬜🟨🟩
🟩🟩🟩🟩🟩",,2022-05-03T23:14:16.000Z,1521629243796766720,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1320189536,everyone,,
1521629241749782529,,,en,"Wordle 319 4/6

⬛🟨⬛⬛⬛
🟨⬛🟨⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T23:14:16.000Z,1521629241749782529,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,20717708,everyone,,
1521629228063674368,18380602,,es,"Wordle Científico #51 4/6

⬜⬜🟨🟩⬜⬜🟩
🟨⬜⬜⬜⬜⬜🟩
⬜🟨🟨🟨⬜⬜🟩
🟩🟩🟩🟩🟩🟩🟩","[{'type': 'replied_to', 'id': '1521255339932463107'}]",2022-05-03T23:14:13.000Z,1506750876941275143,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,18380602,everyone,,
1521629220677554177,,,en,"Wordle 318 5/6

⬛⬛🟨🟩⬛
⬛⬛⬛⬛⬛
⬛🟨⬛⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T23:14:11.000Z,1521629220677554177,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,18970536,everyone,,
1521629211403771904,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/sg2ioeHSiy', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",en,"Wordle (ES)  #117 5/6

⬜⬜⬜⬜🟩
⬜⬜🟨⬜🟩
⬜🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/sg2ioeHSiy",,2022-05-03T23:14:09.000Z,1521629211403771904,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,33452323,everyone,,
1521629208505888769,,,ja,"これ好き

Wordle 319 4/6

⬜🟨⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",,2022-05-03T23:14:08.000Z,1521629208505888769,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,95970261,everyone,,
1521629206949638145,,"{'urls': [{'start': 115, 'end': 138, 'url': 'https://t.co/WUDXWOJwbR', 'expanded_url': 'https://twitter.com/davidoneacre/status/1521413296447840256', 'display_url': 'twitter.com/davidoneacre/s…'}]}",en,"Rhythm Heaven - #1 🎧 🟩⬛️⬛️⬛️⬛️

I am obsessed with wordle so this will be another game to add to the daily list :) https://t.co/WUDXWOJwbR","[{'type': 'quoted', 'id': '1521413296447840256'}]",2022-05-03T23:14:08.000Z,1521629206949638145,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPad,1357868939943047170,everyone,,
1521629202050863106,,,en,"Wordle 319 4/6

⬜⬜⬜🟩⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,2022-05-03T23:14:06.000Z,1521629202050863106,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,147135890,everyone,,
1521629188331307008,,"{'urls': [{'start': 130, 'end': 153, 'url': 'https://t.co/6dbrv1eOsL', 'expanded_url': 'https://www.nytimes.com/games/wordle/index.html', 'display_url': 'nytimes.com/games/wordle/i…'}]}",ja,"Wordle 319 4/6
3回目で行けるのか？と思ったら4回目でした。基本的にはより簡単な語彙を選択した方が良さそうですね。学習者には難易度が高いものの、生活では使う語彙がたまに出るのでそれは注意ですが。

🟩⬛⬛🟨⬛
🟩🟨⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
https://t.co/6dbrv1eOsL",,2022-05-03T23:14:03.000Z,1521629188331307008,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter for Android,1455039740638425089,everyone,,
1521629184199737347,,,en,"Wordle 318 4/6

⬜⬜⬜🟩⬜
🟨⬜⬜🟨⬜
⬜🟨🟨🟩⬜
🟩🟩🟩🟩🟩",,2022-05-03T23:14:02.000Z,1521629184199737347,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1146820038,everyone,,
1521629182471684097,,"{'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/nFeYxMhfVV', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",en,"31- Wordle (ES)  #116 6/6

⬜🟨⬜⬜⬜
⬜⬜🟨⬜🟨
🟨🟩🟨⬜⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩

https://t.co/nFeYxMhfVV",,2022-05-03T23:14:02.000Z,1521629182471684097,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,32312741,everyone,,
1521629161554845697,,,ja,"Wordle 319 4/6

⬜⬜🟩🟨⬜
🟨⬜🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩

生存確認になりそう",,2022-05-03T23:13:57.000Z,1521629161554845697,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,484790077,everyone,,
1521629155237969920,,,en,"Wordle 319 3/6

🟩⬜🟩🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,2022-05-03T23:13:55.000Z,1521629155237969920,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,588467259,everyone,,
1521629141631651840,,,en,"Wordle 319 3/6

🟨⬜⬜🟩⬜
⬜🟨🟨🟨🟨
🟩🟩🟩🟩🟩",,2022-05-03T23:13:52.000Z,1521629141631651840,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,540835835,everyone,,
1521629136095449088,,"{'hashtags': [{'start': 47, 'end': 57, 'tag': 'Wordle318'}, {'start': 93, 'end': 116, 'tag': 'TeacherAppreciationDay'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'ewolf411sped', 'id': '903735475155869696'}]}",en,"RT @ewolf411sped: Wordle 318 3/6 It almost got #Wordle318 today as I tried to figure it out.
#TeacherAppreciationDay 
#TeacherAppreciationW…","[{'type': 'retweeted', 'id': '1521627637403201536'}]",2022-05-03T23:13:51.000Z,1521629136095449088,False,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1511321884830273537', 'name': 'Teacher Appreciation Week 2022'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twister92i,3065751124,everyone,,
1521629121838735363,,,en,"Wordle 318 5/6

🟨⬛🟨⬛⬛
🟨🟩⬛⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T23:13:47.000Z,1521629121838735363,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1202845381,everyone,,
1521629115123650562,1583919936,,tr,"Wordle Türkçe 319 X/6*

⬛⬛⬛🟨⬛
⬛🟨⬛⬛🟨
🟩⬛⬛🟨⬛
🟩🟨⬛🟨⬛
🟩🟩⬛🟨🟨
🟩🟩⬛🟩🟩
😤","[{'type': 'replied_to', 'id': '1521561183635095552'}]",2022-05-03T23:13:46.000Z,1521161862292946947,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1583919936,everyone,,
1521629114284789767,,,en,"Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T23:13:46.000Z,1521629114284789767,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2407346438,everyone,,
1521629112430964743,,,en,"Wordle 319 3/6

🟩⬛🟨⬛⬛
🟩🟨⬛🟨🟩
🟩🟩🟩🟩🟩

LETS GOOO",,2022-05-03T23:13:45.000Z,1521629112430964743,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,3222082924,everyone,,
1521629110291808258,,,en,"Wordle 319 5/6

⬛🟨⬛⬛⬛
⬛🟩⬛🟨🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟨⬛
🟩🟩🟩🟩🟩",,2022-05-03T23:13:45.000Z,1521629110291808258,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,618166569,everyone,,
1521629108068773888,,"{'mentions': [{'start': 3, 'end': 14, 'username': 'rdwithleaf', 'id': '28563994'}]}",ja,"RT @rdwithleaf: Wordle 319 2/6

⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩
実は毎晩やってたんですが天才だということを改めて示しておく必要がありましてね？？","[{'type': 'retweeted', 'id': '1521521733496639494'}]",2022-05-03T23:13:44.000Z,1521629108068773888,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tweecha Lite,359526152,everyone,,
1521629099738992643,,,en,"Wordle 319 4/6*

⬜⬜🟨🟨⬜
🟩🟨🟨🟨⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T23:13:42.000Z,1521629099738992643,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,1119598497890799617,everyone,,
1521629097520246786,,,en,"Wordle 319 6/6

🟨⬜🟨⬜⬜
⬜⬜🟩⬜🟨
⬜⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩 🤣",,2022-05-03T23:13:42.000Z,1521629097520246786,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,3244974993,everyone,,
1521629096706560001,,"{'hashtags': [{'start': 48, 'end': 64, 'tag': 'SaveProdigalSon'}, {'start': 65, 'end': 82, 'tag': 'ALittleDangerous'}]}",en,"Wordle 319 5/6

⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩 

#SaveProdigalSon #ALittleDangerous",,2022-05-03T23:13:41.000Z,1521629096706560001,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,1395350932926484483,everyone,,
1521629093162278917,,,en,"Wordle 319 4/6

⬛🟩⬛🟨⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",,2022-05-03T23:13:40.000Z,1521629093162278917,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,86566685,everyone,,
1521629066595487744,,,ja,"Wordle 319 3/6

⬜⬜🟩🟨🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
うふふ。",,2022-05-03T23:13:34.000Z,1521629066595487744,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1423986074976538637,everyone,,
1521629048744853505,,,en,"Wordle 319 3/6

⬜🟨🟨⬜⬜
🟩⬜🟩🟨⬜
🟩🟩🟩🟩🟩",,2022-05-03T23:13:30.000Z,1521629048744853505,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,14723509,everyone,,
