id,profile_image_url,description,name,public_metrics,url,protected,verified,username,location,pinned_tweet_id,entities
489516765,https://pbs.twimg.com/profile_images/1508135456944369666/rW3_tha1_normal.jpg,"this happened one, two, three times too much",Carli ✨🏡✨,"{'followers_count': 601, 'following_count': 1400, 'tweet_count': 46380, 'listed_count': 10}",,False,False,quieroPepitas,Encarnación,,
135107292,https://pbs.twimg.com/profile_images/1503980029302108161/KqUOejm2_normal.jpg,漫画とアニメスキー。アイカツ！星宮いちご。ソレイユ。鋼（エド）。肉。チョコ。,まつり,"{'followers_count': 81, 'following_count': 453, 'tweet_count': 14865, 'listed_count': 3}",,False,False,MatsukoHINA,東京,,
1005398348,https://pbs.twimg.com/profile_images/1184372882261987329/4iZzUjxr_normal.jpg,"7歳、9歳の子供のいる主婦。
元活字中毒者。新本格とメフィストとSFで育った。
児童文学もすき。
レシピ集めが趣味。ワートリと果ての星通信を応援してます✨",広澤,"{'followers_count': 48, 'following_count': 139, 'tweet_count': 9910, 'listed_count': 2}",,False,False,tadanochii,野菜かご,,
113128662,https://pbs.twimg.com/profile_images/1509355470540226566/ex2dvkuN_normal.jpg,"Latter-Day Saint.Gym Unicorn .Cat Lady. West Virginian .Social Worker.A little Political.Don’t let the muggles get you down.Always grateful, never complacent.",🦄 ¢нєℓѕєα 💀,"{'followers_count': 888, 'following_count': 826, 'tweet_count': 20862, 'listed_count': 4}",,False,False,What_TheChel,,1.4854541552296387e+18,
324367658,https://pbs.twimg.com/profile_images/1141802101124808707/JQtJonql_normal.jpg,,Ian Bonfante,"{'followers_count': 443, 'following_count': 73, 'tweet_count': 83, 'listed_count': 1}",,False,False,ian_bonfante,,,
176724928,https://pbs.twimg.com/profile_images/653028145180741632/3vJe5L_V_normal.jpg,AARRSSEENNAALL,******,"{'followers_count': 157, 'following_count': 844, 'tweet_count': 137, 'listed_count': 4}",https://t.co/NQ7QBwzOPn,False,False,kkssmmtt,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NQ7QBwzOPn', 'expanded_url': 'http://sumally.com/kkssmmtt', 'display_url': 'sumally.com/kkssmmtt'}]}}"
1378937388861423616,https://pbs.twimg.com/profile_images/1521680208432095232/B301ub6I_normal.jpg,en/envy. m/w: @EUDlALYTE 🫰🤞,ajax / dominique,"{'followers_count': 233, 'following_count': 404, 'tweet_count': 63957, 'listed_count': 16}",https://t.co/roBMDdn0W7,False,False,aratakisbff,"17, he/they OK!!
rcbyf pls, im #srs
ic; @jellyflavor
i hate albedo /pp",1.5183907271092347e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/roBMDdn0W7', 'expanded_url': 'https://memory.xn--3-cjn', 'display_url': 'memory.‹3'}]}, 'description': {'mentions': [{'start': 14, 'end': 24, 'username': 'EUDlALYTE'}]}}"
146722731,https://pbs.twimg.com/profile_images/1441887052879077380/oD5ri1kZ_normal.jpg,Quemero para Siempre. Twitter me deja ser un poco de lo que quise ser.,Martín Costa,"{'followers_count': 1044, 'following_count': 790, 'tweet_count': 65586, 'listed_count': 18}",http://t.co/aPJiqdQdew,False,False,Martin_Costa,"Buenos Aires, Argentina",,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/aPJiqdQdew', 'expanded_url': 'http://quemeroparasiempre.blogspot.com', 'display_url': 'quemeroparasiempre.blogspot.com'}]}}"
1474888298837463040,https://pbs.twimg.com/profile_images/1502419731579551747/ngDsZ2Y8_normal.jpg,25 ⬆️ she/her. bi. Fanfic enthusiast and writer. HQ JJK and other Stan Twitter bs. multifandom. krtsk atshn skfs 5U multishipper 🔞No minors. English/Spanish,Bri,"{'followers_count': 22, 'following_count': 49, 'tweet_count': 5356, 'listed_count': 1}",,False,False,perennex,Not here ,1.479858057307992e+18,
969520100838723584,https://pbs.twimg.com/profile_images/969566654937096194/zh6FzxpU_normal.jpg,"Dr. en Ing. Eléctrica @uchile, del Colo, de Santiago Norte, aprobé",Lucho 🌳,"{'followers_count': 173, 'following_count': 271, 'tweet_count': 1675, 'listed_count': 0}",,False,False,castillofaune,"Recoleta, Chile",,"{'description': {'mentions': [{'start': 22, 'end': 29, 'username': 'uchile'}]}}"
139698286,https://pbs.twimg.com/profile_images/1219094035026989058/dti1l3DZ_normal.jpg,さっく/おさむらいさん #おさ友 /すじゅ しゃいに しくらうん せぶち/にこどう/とうけん /.5/あんな好きなんて宇宙に無い,樹ング,"{'followers_count': 230, 'following_count': 271, 'tweet_count': 66637, 'listed_count': 0}",,False,False,when_ituki,成人済,1.026483417955754e+18,"{'description': {'hashtags': [{'start': 12, 'end': 16, 'tag': 'おさ友'}]}}"
103847078,https://pbs.twimg.com/profile_images/1393852522314571778/Cb_glUbN_normal.jpg,"İnşaat mühendisi, kitesurf tutkunu, gezgin
Civil engineer, kitesurfer, traveller",Hakkı,"{'followers_count': 230, 'following_count': 249, 'tweet_count': 2696, 'listed_count': 2}",,False,False,gozener,Alaçatı,,
1364330665466978304,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Yeah,abby,"{'followers_count': 0, 'following_count': 19, 'tweet_count': 87, 'listed_count': 0}",,False,False,abby04434389,,,
33443716,https://pbs.twimg.com/profile_images/608112354740420609/JTLGHzV-_normal.jpg,#CatsResist #TheResistance #Resist #BlueWave #NeverTrump,Marlene Mills-Mar,"{'followers_count': 286, 'following_count': 1336, 'tweet_count': 24556, 'listed_count': 10}",,False,False,marleymm,,,"{'description': {'hashtags': [{'start': 0, 'end': 11, 'tag': 'CatsResist'}, {'start': 12, 'end': 26, 'tag': 'TheResistance'}, {'start': 27, 'end': 34, 'tag': 'Resist'}, {'start': 35, 'end': 44, 'tag': 'BlueWave'}, {'start': 45, 'end': 56, 'tag': 'NeverTrump'}]}}"
804172634560704512,https://pbs.twimg.com/profile_images/1522100473884381184/ZDrau8MD_normal.jpg,"路線図デザインで、公共交通がよりわかりやすく親しみのあるものになったら良いと考えています。。。。タイガースの虎マークをデザインした早川源一さんの研究をしています。
https://t.co/9RoBzLV1Sa…",design.tiger.railmap,"{'followers_count': 470, 'following_count': 1043, 'tweet_count': 4841, 'listed_count': 8}",https://t.co/MgfgY7C7Fj,False,False,RailmapD,,1.239916794179027e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MgfgY7C7Fj', 'expanded_url': 'https://toyokeizai.net/articles/amp/296504?display=b&amp_event=read-body', 'display_url': 'toyokeizai.net/articles/amp/2…'}]}, 'description': {'urls': [{'start': 82, 'end': 105, 'url': 'https://t.co/9RoBzLV1Sa', 'expanded_url': 'http://design-cu.jp/sakuhin_web/a/', 'display_url': 'design-cu.jp/sakuhin_web/a/'}]}}"
1437182215998386176,https://pbs.twimg.com/profile_images/1437907979093913604/iGv383hC_normal.jpg,Robotics & engineering professor with mission to diversify STEM by normalizing @BlackInRobotics @BlkInEngineerng  likes/retweets ≠ endorsement @NoireSTEMinist,"Carlotta A. Berry, PhD #PurposefulProfessor 👩🏾‍","{'followers_count': 3292, 'following_count': 3470, 'tweet_count': 30983, 'listed_count': 18}",https://t.co/54XvWmM96V,False,False,DrCarlottaBerry,"Indianapolis, IN",1.4379040935031767e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/54XvWmM96V', 'expanded_url': 'http://NoireSTEMinist.com', 'display_url': 'NoireSTEMinist.com'}]}, 'description': {'mentions': [{'start': 79, 'end': 95, 'username': 'BlackInRobotics'}, {'start': 96, 'end': 112, 'username': 'BlkInEngineerng'}, {'start': 143, 'end': 158, 'username': 'NoireSTEMinist'}]}}"
1384329101792759808,https://pbs.twimg.com/profile_images/1512906476154724365/-g-6_2JW_normal.jpg,"‧₊˚ anime, redactando en @HanamiDangos, rr.hh. ⠀⠀⠀⠀﹋﹋ 23, she/her, INFJ 6w5, chaotic bi. ༄ ⠀hablo de edelgard, ei y otras mujeres ficticias.",lau 🌸,"{'followers_count': 231, 'following_count': 185, 'tweet_count': 14891, 'listed_count': 2}",https://t.co/GyoKANt9lu,False,False,edeldawn,almería • @furiapaellosa ,1.4022552748959416e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GyoKANt9lu', 'expanded_url': 'http://www.hrsvlg.carrd.co', 'display_url': 'hrsvlg.carrd.co'}]}, 'description': {'mentions': [{'start': 25, 'end': 38, 'username': 'HanamiDangos'}]}}"
752543618288783360,https://pbs.twimg.com/profile_images/752545899306418176/OCbdEx7B_normal.jpg,"I love music, comic books, manga, anime, soap operas, and KDramas. 

Unapologetically Black and Atheist. Not here for the Squad. 

She/Her",Hip Hopkins 🥀😂🥀,"{'followers_count': 79, 'following_count': 234, 'tweet_count': 5938, 'listed_count': 1}",,False,False,MLHipHopkins,,1.5216693332099973e+18,
167698871,https://pbs.twimg.com/profile_images/1479126494345838592/pDIu4pev_normal.jpg,成人済。GX(十代)FF8(スコール)TO(赤毛)MHD(侍)DMC(ダンテ)が推し。TRPGはいいぞ！ネクロニカ/CoC/MM/シノビガミ/DX3/アマデウス。創作好き。百合が苦手。好き勝手に呟き、絵を流したりします。,琉亜,"{'followers_count': 310, 'following_count': 414, 'tweet_count': 33437, 'listed_count': 18}",,False,False,rua_abyss20,腰布の中,8.321400640459612e+17,
126857767,https://pbs.twimg.com/profile_images/1520950285023121408/VXkCdwni_normal.jpg,No bio. I like my privacy.,Abstract 🇬🇧🇦🇺💉💉💉,"{'followers_count': 0, 'following_count': 71, 'tweet_count': 133, 'listed_count': 0}",,False,False,Abstract475,On Ilkla Moor Baht 'at,,
171381968,https://pbs.twimg.com/profile_images/1387565851436486659/CuW9MzoY_normal.jpg,らみかんもしくはバレンシア｜ラグランジュポイント/ラディア戦記/無限航路/カピバラ/メットガール(五鍵)/IIDX 2585-2668/ミリシタ真壁P 2GDJNY6N/メルスト yh4xvhk/アルカラスト 63735813,らみかん,"{'followers_count': 159, 'following_count': 200, 'tweet_count': 30116, 'listed_count': 14}",https://t.co/byQNIVU3M1,False,False,rmkn_cmwy_flpy,ファイバーシティへの壁間構造区,1.1623978325584404e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/byQNIVU3M1', 'expanded_url': 'https://www.pixiv.net/member.php?id=10730694', 'display_url': 'pixiv.net/member.php?id=…'}]}}"
256952357,https://pbs.twimg.com/profile_images/1254576170/ID02_normal.jpg,狭いとこ薄暗いとこ古臭いもの好き。そして概ね腐れてます。,かしゅらって,"{'followers_count': 344, 'following_count': 612, 'tweet_count': 37651, 'listed_count': 6}",,False,False,cachelatte,路地裏，Nagoya,1.2377389668848312e+18,
728584645948903424,https://pbs.twimg.com/profile_images/1512272923477917706/MHl5sXr5_normal.jpg,free palestine,baba yaganoush نورا,"{'followers_count': 242, 'following_count': 460, 'tweet_count': 5457, 'listed_count': 0}",,False,False,JitteryMuslim,combination pizzahut&tacobell,1.3913779631831327e+18,
796546398,https://pbs.twimg.com/profile_images/1454836444607000579/pWv-eZ6L_normal.jpg,Works to be the spark💥 that ignites others to be bright. Video Producer 🎬. Animals are my spirit guides 🐺 I bite. Fighting for the soul of my nation!,Scarlet 🐈 #Resist✊🏽 #BLM #BelieveScience,"{'followers_count': 2193, 'following_count': 3638, 'tweet_count': 25814, 'listed_count': 7}",,False,False,OMGoshTosh,Nations Capitol,1.3587516300998902e+18,
1101010801601605632,https://pbs.twimg.com/profile_images/1169059069530791936/5_d6f-Ty_normal.jpg,Twitter!,Just Some Guy,"{'followers_count': 78, 'following_count': 665, 'tweet_count': 2223, 'listed_count': 1}",,False,False,HvR___,"Los Angeles, CA",1.4183989811393495e+18,
24115921,https://pbs.twimg.com/profile_images/1195355715810078726/aScvj129_normal.jpg,,sMarta,"{'followers_count': 53, 'following_count': 175, 'tweet_count': 539, 'listed_count': 2}",,False,False,marta_mac,"Austin, Tejas",,
454575955,https://pbs.twimg.com/profile_images/1502745602056081408/QQP8ygAv_normal.jpg,◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️◼️,g,"{'followers_count': 326, 'following_count': 800, 'tweet_count': 3794, 'listed_count': 27}",https://t.co/Adwd2JKDRR,False,False,anna_mall_,"Albuquerque, NM",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Adwd2JKDRR', 'expanded_url': 'https://wikipedia.org/wiki/Astral_projection', 'display_url': 'wikipedia.org/wiki/Astral_pr…'}]}}"
73863735,https://pbs.twimg.com/profile_images/1575207760/DSC02609_1_normal.JPG,,Ankur Arvind,"{'followers_count': 160, 'following_count': 545, 'tweet_count': 2290, 'listed_count': 2}",,False,False,ankurarvind,"Pune, Maharashtra",,
1470435284537921536,https://pbs.twimg.com/profile_images/1520867690793279488/hKqGNeJq_normal.jpg,Feeling dope with 0 others🍊,Sincere snail,"{'followers_count': 67, 'following_count': 209, 'tweet_count': 2381, 'listed_count': 0}",,False,False,Sincere_Snail,18,1.5171820162481725e+18,
1348424998046756864,https://pbs.twimg.com/profile_images/1514398538024644609/tl7xavEd_normal.jpg,She / Her,Amanda💗⚾️,"{'followers_count': 76, 'following_count': 572, 'tweet_count': 3240, 'listed_count': 0}",,False,False,Amanda_J_Mandy,,,
1138275007149137920,https://pbs.twimg.com/profile_images/1453362870176022535/W3tRdFUY_normal.jpg,혼자일기장💜,임라떼,"{'followers_count': 5, 'following_count': 35, 'tweet_count': 956, 'listed_count': 0}",,False,False,latte_s2s2,,,
495454545,https://pbs.twimg.com/profile_images/463758374648020992/pC9KBnaF_normal.jpeg,The child of Leslie Knope and Ben Wyatt.,Kyle - Christian SuperVillain,"{'followers_count': 370, 'following_count': 535, 'tweet_count': 14017, 'listed_count': 21}",,False,False,KyleCryan,Not Here,1.3993833315365192e+18,
1354602739062382592,https://pbs.twimg.com/profile_images/1521185549628829697/s0v6czkL_normal.png,@clintonleetattoos on IG,clinton,"{'followers_count': 127, 'following_count': 130, 'tweet_count': 185, 'listed_count': 4}",,False,False,CryptoClintro,"Colorado, USA",,"{'description': {'mentions': [{'start': 0, 'end': 18, 'username': 'clintonleetattoos'}]}}"
17929987,https://pbs.twimg.com/profile_images/718557498156957696/zB51DG0w_normal.jpg,"No soportamos propagandistas, populismo, ""estudios"" ""culturales"", conspiranoia ni escritura mediocre. Cricket, Eurovisión, YNWA, cultura. Is 1:18/Hch 2:40.",Andrés Sánchez,"{'followers_count': 8429, 'following_count': 3672, 'tweet_count': 123125, 'listed_count': 86}",,False,False,tropicalia115,"Bogotá, Colombia",1.5067824754727485e+18,
470305227,https://pbs.twimg.com/profile_images/1127012308377583617/8rJLpyUZ_normal.jpg,Westerner living in the East,Julie,"{'followers_count': 52, 'following_count': 52, 'tweet_count': 3212, 'listed_count': 0}",,False,False,1realmom,,,
288727432,https://pbs.twimg.com/profile_images/1432456007855316993/Mq2XWixZ_normal.jpg,"Wife, mother, teacher, energy healer; ❤️music, reading, crystals, dancing, meditating, working out. RTs are NOT endorsements. she/her #mentalhealth #resistance",Sam Murad 🧙🏽‍♀️🇵🇰🇺🇸,"{'followers_count': 765, 'following_count': 1526, 'tweet_count': 4559, 'listed_count': 20}",https://t.co/UfVAnvItHh,False,False,SDJasmine,Indiana,1.5182617178637353e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UfVAnvItHh', 'expanded_url': 'https://myramblings1122.wordpress.com', 'display_url': 'myramblings1122.wordpress.com'}]}, 'description': {'hashtags': [{'start': 134, 'end': 147, 'tag': 'mentalhealth'}, {'start': 148, 'end': 159, 'tag': 'resistance'}]}}"
1579048652,https://pbs.twimg.com/profile_images/1265559365014237185/6hkvYbLo_normal.jpg,,At sea,"{'followers_count': 2, 'following_count': 59, 'tweet_count': 206, 'listed_count': 0}",,False,False,kike_dioses,,,
1007656554,https://pbs.twimg.com/profile_images/1519287194548068352/Di5bmbhB_normal.jpg,Raised on fried plantain and Vybz Kartel. 🇯🇲🇳🇬,Goon Knight🌙,"{'followers_count': 2458, 'following_count': 1958, 'tweet_count': 36150, 'listed_count': 7}",https://t.co/RzgEfXplWB,False,False,duanepongo,Jamaica,1.2895811167943926e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RzgEfXplWB', 'expanded_url': 'http://instagram.com/duanepongo', 'display_url': 'instagram.com/duanepongo'}]}}"
3925699280,https://pbs.twimg.com/profile_images/1031793398917677056/Idre8WI8_normal.jpg,"gnōthi seautón, mēdén ágan, Engıa pára d'ate, E",David Lozant,"{'followers_count': 204, 'following_count': 989, 'tweet_count': 15586, 'listed_count': 3}",,False,False,DLozant,,1.5057969884695388e+18,
5939172,https://pbs.twimg.com/profile_images/1437165352300032009/2B-HLYYc_normal.jpg,"Sci-Fi Nerd, in Fandom for ages, currently obsessed with WBL, DeYi and SamYu",Elli,"{'followers_count': 210, 'following_count': 178, 'tweet_count': 11947, 'listed_count': 3}",,False,False,ellipirelli,Germany,1.4993667691898634e+18,
30648922,https://pbs.twimg.com/profile_images/1218047087092232192/MLqTonf6_normal.png,"Oneplus 8pro,  iPad pro 11inch",sashi,"{'followers_count': 198, 'following_count': 182, 'tweet_count': 26776, 'listed_count': 16}",,False,False,sash1nam1,"Hirosaki, Aomori, Japan",,
163754633,https://pbs.twimg.com/profile_images/1416467315739271171/acwnBVZE_normal.jpg,"Esto es sin miedo al éxito, papi.
Ahora me llaman Harina o Lostarina.",Andreuchis,"{'followers_count': 107, 'following_count': 694, 'tweet_count': 3777, 'listed_count': 3}",,False,False,Andrelones,comiendo algo,,
1355167782598569984,https://pbs.twimg.com/profile_images/1522214598706745350/70se_J0V_normal.jpg,I'm no superman. she/her.,ماھم,"{'followers_count': 1115, 'following_count': 588, 'tweet_count': 22608, 'listed_count': 3}",,False,False,kiyamusibathai,,1.509800882619269e+18,
147362909,https://pbs.twimg.com/profile_images/776842610463936512/D5uJBf1m_normal.jpg,,Marcela,"{'followers_count': 146, 'following_count': 243, 'tweet_count': 17494, 'listed_count': 8}",,False,False,Marcela_Sue,Somewhere out there,,
1481473123,https://pbs.twimg.com/profile_images/1472130761939890180/V3aTR95S_normal.jpg,,水槽のゾンビ,"{'followers_count': 270, 'following_count': 342, 'tweet_count': 28427, 'listed_count': 9}",,False,False,kumoica,水槽,,
1444452636527235072,https://pbs.twimg.com/profile_images/1478309584821719040/6u7rIHlU_normal.jpg,生活者,優しく,"{'followers_count': 4, 'following_count': 42, 'tweet_count': 156, 'listed_count': 0}",,False,False,yasasiku_ikiru,,,
1295355697584934912,https://pbs.twimg.com/profile_images/1315263348674424832/LSoPXFc-_normal.jpg,ラジオを聴きながら近所を徘徊しているOL,しょくぱん,"{'followers_count': 6, 'following_count': 64, 'tweet_count': 1185, 'listed_count': 0}",,False,False,3_shokupan,,,
1307721157802516480,https://pbs.twimg.com/profile_images/1377221775998644228/SO172-aP_normal.jpg,2022年は心理をさらに学ぶ民への進化を。変化の年！目指すは公認心理師。勉強もっともっとガチる。社会福祉士もガチ。心理/社会福祉/統計/TOEIC、Rは後回し中…,きゆ,"{'followers_count': 55, 'following_count': 90, 'tweet_count': 2668, 'listed_count': 1}",,False,False,k_psych_yu,,,
1202845381,https://pbs.twimg.com/profile_images/729717798889459712/PVLVXJmT_normal.jpg,"Woman, daughter, sister, wife, mother, friend, and WRITER",Coretta J Perkins,"{'followers_count': 115, 'following_count': 828, 'tweet_count': 1254, 'listed_count': 3}",,False,False,cookieblue14,,,
1144542491770703872,https://pbs.twimg.com/profile_images/1511808538938863616/uTIYwcQP_normal.jpg,"ぴえん超えてぱおん超えてねおん
YoutubeとTwitterをハブとして多種制作物を展開予定
Vっぽくない事をしたいピクセル描き
全年齢 #廻音描き 
R18 #廻音剥ぎ",錆繼 廻音@VTuber準備中,"{'followers_count': 46, 'following_count': 197, 'tweet_count': 1234, 'listed_count': 4}",https://t.co/jY7kG2Uyck,False,False,Sabitsuki_Neon,Amazonアソシエイトリンクを含みます,1.4899201158274376e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jY7kG2Uyck', 'expanded_url': 'https://www.youtube.com/channel/UCmXRJMUXcTQknNcYJvbmEmA', 'display_url': 'youtube.com/channel/UCmXRJ…'}]}, 'description': {'hashtags': [{'start': 70, 'end': 75, 'tag': '廻音描き'}, {'start': 81, 'end': 86, 'tag': '廻音剥ぎ'}]}}"
800233854682312704,https://pbs.twimg.com/profile_images/1509959506310361090/tnncTSXA_normal.jpg,"月の…森久保です…。
非公式…なんですけど、その…そういう森久保だと思って…よろしくお願いします…。
アイマス関係は…デレステしかやってないので…く、詳しくはわかりません…。
ごめんなさい…。
#月ぼのポエム",月の森久保,"{'followers_count': 312, 'following_count': 213, 'tweet_count': 101098, 'listed_count': 17}",https://t.co/cNsZ0B69fD,False,False,morikubo_moon,,8.295940250027991e+17,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cNsZ0B69fD', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/2UAHXE9QOPBUN?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}, 'description': {'hashtags': [{'start': 97, 'end': 104, 'tag': '月ぼのポエム'}]}}"
2582534371,https://pbs.twimg.com/profile_images/1163776179213496320/T5ziPvsT_normal.jpg,,Namitha Jacob,"{'followers_count': 8, 'following_count': 271, 'tweet_count': 104, 'listed_count': 0}",,False,False,namijacob,,,
2371236854,https://pbs.twimg.com/profile_images/1479226863578923009/HF0PuFN8_normal.jpg,,MJRi,"{'followers_count': 5, 'following_count': 452, 'tweet_count': 1427, 'listed_count': 0}",,False,False,MaJoRi44,,,
781306009,https://pbs.twimg.com/profile_images/1521812499917680641/CquEfha-_normal.jpg,,SUSAN #StandWithUkraine #BuildBackBetter,"{'followers_count': 64, 'following_count': 349, 'tweet_count': 11151, 'listed_count': 0}",,False,False,sballen17,,1.5222243682014822e+18,
15697848,https://pbs.twimg.com/profile_images/378800000253569975/5791f2d1325873d967e1c5ee8b191fb8_normal.jpeg,ドーモ！アラバスターです。みなさんFreeformは好きですか！◆ひょんなことからビール屋さんの雇われ店長◆曲も作る◆HardNRG Freeform◆お料理◆ラガー縛り用アカウント→@Alaba_Lager,Alabaster的ビアマン,"{'followers_count': 1181, 'following_count': 1169, 'tweet_count': 60613, 'listed_count': 59}",https://t.co/B2OqbMV9pW,False,False,Aria_Alaba,マイクロブリュワリー,1.2365566497220854e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/B2OqbMV9pW', 'expanded_url': 'https://soundcloud.com/ariaster', 'display_url': 'soundcloud.com/ariaster'}]}, 'description': {'mentions': [{'start': 92, 'end': 104, 'username': 'Alaba_Lager'}]}}"
1253294766537785344,https://pbs.twimg.com/profile_images/1253294994020073472/ynlVxPpP_normal.jpg,"Wife
Runner
Muay Thai enthusiast 
Lover of Dogs
Planner 
New Yorker turned GA Peach",Victoria Wilson,"{'followers_count': 33, 'following_count': 96, 'tweet_count': 1005, 'listed_count': 0}",,False,False,vikki_l_wilson,,,
201572223,https://pbs.twimg.com/profile_images/1286178872375906307/tPO0ETu3_normal.jpg,"相模湾越しに天城山が見える場所に中古の一軒家を買いました。
夫婦2人暮らし。",サワベ,"{'followers_count': 191, 'following_count': 1167, 'tweet_count': 767, 'listed_count': 0}",,False,False,sawabeee,神奈川県の西湘地区,,
1151951347211747328,https://pbs.twimg.com/profile_images/1451902397111050242/i9mkk9zc_normal.jpg,aaaaaaaasaaaaaaAa,mans,"{'followers_count': 7, 'following_count': 661, 'tweet_count': 323, 'listed_count': 0}",https://t.co/NcLu483krB,False,False,manslmao,"New York, USA",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NcLu483krB', 'expanded_url': 'http://twitch.tv/o2l_', 'display_url': 'twitch.tv/o2l_'}]}}"
839037450781544448,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,Sundarapandian j,"{'followers_count': 3, 'following_count': 33, 'tweet_count': 33, 'listed_count': 0}",,False,False,Sundara85008772,,,
1123954394,https://pbs.twimg.com/profile_images/1269855128758169600/ha6Sn0th_normal.jpg,officially 9 yrs of not so interesting tweets // Kimbra O5.24.14 | TDCC @ VL O4.22.16 & CC 16.11.19 | FTP O2.O6.14,widetalia,"{'followers_count': 576, 'following_count': 330, 'tweet_count': 10293, 'listed_count': 3}",https://t.co/9fsqCVCQVa,False,False,cigarsintheatre,Mexico,7.246603856057754e+17,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9fsqCVCQVa', 'expanded_url': 'http://natpontius.tumblr.com', 'display_url': 'natpontius.tumblr.com'}]}}"
121362426,https://pbs.twimg.com/profile_images/1342632275410825224/zyUd7HNq_normal.jpg,"I like D&D, Audrey Hepburn, Fangoria, Harry Houdini, and Croquet. I can’t swim, I can’t dance, and I don’t know Karate. Old.",JakeBrown,"{'followers_count': 87, 'following_count': 707, 'tweet_count': 2012, 'listed_count': 0}",,False,False,JakeJustJake89,"Charlotte, NC",,
828075840453869568,https://pbs.twimg.com/profile_images/841890012501270529/wjKT_BnX_normal.jpg,"screaming into the void.
she/her/hers",Beverly Brown,"{'followers_count': 72, 'following_count': 284, 'tweet_count': 36860, 'listed_count': 0}",,False,False,BeverlyB342,,,
345360953,https://pbs.twimg.com/profile_images/1189199582200123392/NBm0kns5_normal.jpg,さすらいのネトゲーマーさん。ネタを極めて実用と言い張ることに生きがいを見出す。 MTG:活動縮小中。地雷デッキの人、基本超カジュアルプレイ。 HorizonZeroDawn:ビル登り・山登りマニア。 FF11:21/01/25復帰。蹴鯖の変人。少人数活動特化。ダーツ上達しない人。,はるか,"{'followers_count': 86, 'following_count': 91, 'tweet_count': 9714, 'listed_count': 1}",,False,False,haruka_ksrg,,,
1410434297132158976,https://pbs.twimg.com/profile_images/1497376349329104899/HKSMTZMC_normal.jpg,"𝕽𝖊𝖙𝖚𝖗𝖓 𝖙𝖔 𝖙𝖍𝖊 𝖒𝖆𝖌𝖎𝖈
🦅𝒄𝒍𝒂𝒘 𝒑𝒐𝒓 𝑹𝒂𝒗𝒆𝒏
(uoı̣sɹǝꓥ s'ɹoןʎɐꓕ) ꓥꓕ",𝑷𝒊𝒏𝒊𝒏𝒇𝒂𝒓𝒊𝒏𝒂🧣,"{'followers_count': 14, 'following_count': 47, 'tweet_count': 678, 'listed_count': 0}",,False,False,dieclaw_,west ni norte ni sur west,1.42077581827661e+18,
731857716,https://pbs.twimg.com/profile_images/1520732131584278528/sw2O_8-O_normal.jpg,"""ギルドとらまる""GMの特異性信者。サモンズボードのディオネラドラがお気に入りです。最近はアークナイツのWちゃんとSwitchのゲームに遊ばれてます。アイコンは素晴らしき白き神@Akikumo_Coleusさんからの、ヘッダーは素敵な絵師の@AtheNa1673さんからの頂き物です。",【獣帝狂信者】森の龍@とらまるGM,"{'followers_count': 1392, 'following_count': 1308, 'tweet_count': 209466, 'listed_count': 0}",,False,False,drco0670,サモンズボード ギルドとらまる,1.5066027425379287e+18,"{'description': {'mentions': [{'start': 88, 'end': 103, 'username': 'Akikumo_Coleus'}, {'start': 120, 'end': 131, 'username': 'AtheNa1673'}]}}"
774667424331292672,https://pbs.twimg.com/profile_images/1199701965342568454/XU0WFTjZ_normal.png,ただのにわかヘビクイワシ。成人済。無言フォロー軽率なふぁぼりつすみません大好きです。鍵かけたりかけなかったりします。,しま,"{'followers_count': 4, 'following_count': 62, 'tweet_count': 1879, 'listed_count': 0}",,False,False,shimaaa_ya,,,
