,verified,description,profile_image_url,public_metrics,url,username,id,name,protected,pinned_tweet_id,location,entities
14820201,False,https://t.co/JlOMoAYPSV 。,https://pbs.twimg.com/profile_images/688210471854325760/OqQsKq5O_normal.jpg,"{'followers_count': 152, 'following_count': 356, 'tweet_count': 16622, 'listed_count': 4}",https://t.co/qkOf7c3Z1c,ignom,,いぐのむ,False,,神奈川県 川崎市,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qkOf7c3Z1c', 'expanded_url': 'http://toraneco.com/blog2/', 'display_url': 'toraneco.com/blog2/'}]}, 'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JlOMoAYPSV', 'expanded_url': 'https://www.flickr.com/photos/113958647@N08/', 'display_url': 'flickr.com/photos/1139586…'}]}}"
1407677989651845121,False,とある田舎で中高生に英語的な何かを教えたり一緒に遊んだりしている人。,https://pbs.twimg.com/profile_images/1407678425578360832/ml1CVPFP_normal.jpg,"{'followers_count': 18, 'following_count': 63, 'tweet_count': 100, 'listed_count': 0}",,t_here4u,,ばいきんまん@情報収集垢,False,,ハーヒフーヘホー,
60748411,False,Gray Jedi. Tech fan. Chi-Fil 🇵🇭🇭🇰 #Raichuneedslove,https://pbs.twimg.com/profile_images/1514890271468974083/dM-Nk3II_normal.jpg,"{'followers_count': 346, 'following_count': 1157, 'tweet_count': 24127, 'listed_count': 6}",,darth_yohan,,Ἰωάννης,False,,"15 Yemen Road, Yemen","{'description': {'hashtags': [{'start': 34, 'end': 50, 'tag': 'Raichuneedslove'}]}}"
130336488,False,Uso o sarcasmo porque matar é ilegal,https://pbs.twimg.com/profile_images/1462222998249906181/Um88PngR_normal.jpg,"{'followers_count': 328, 'following_count': 1033, 'tweet_count': 9869, 'listed_count': 6}",,mariafaul,,Só piora,False,,,
1190412202513248257,False,nos quedaran las noches de guerra fria,https://pbs.twimg.com/profile_images/1434113358085693440/agcbR7Us_normal.jpg,"{'followers_count': 195, 'following_count': 152, 'tweet_count': 7305, 'listed_count': 0}",,lacirculito,,silviaa🦩,False,1208133337946165248,"Soria, España",
3073399081,False,"Former SISD CNS Supervisor/Trainer
Passion: Leadership, customer service, empowering others. Learning new subjects.
Love: Plants, herbs, books, music.",https://pbs.twimg.com/profile_images/1521623327797768192/G2FyBumP_normal.jpg,"{'followers_count': 300, 'following_count': 719, 'tweet_count': 3700, 'listed_count': 19}",,SHolguin_OP,,Sylvia Holguin,False,,,
292883117,False,好きなことを呟くだけ。キャラヲタ・グッズ厨。 グヲタ。 進撃好き（腐、20↑） フィギュアスケート好き。 お笑い好き。本好き。,https://pbs.twimg.com/profile_images/916005342458167296/DTURx8x4_normal.png,"{'followers_count': 55, 'following_count': 96, 'tweet_count': 82091, 'listed_count': 8}",,jagamagatanpopo,,シロクマ🐻‍❄️しま,False,,地方民,
105240018,False,Un rural nacido en la urbe.,https://pbs.twimg.com/profile_images/1429257756721229833/WcXbjNSK_normal.jpg,"{'followers_count': 895, 'following_count': 398, 'tweet_count': 49125, 'listed_count': 2}",,UllianovP,,Ernesto Pérez,False,1403677696861913093,En un ATARI,
2807975641,False,Hi! :),https://pbs.twimg.com/profile_images/998977387709661184/VrTo2s1V_normal.jpg,"{'followers_count': 604, 'following_count': 284, 'tweet_count': 21608, 'listed_count': 4}",,dshruti97,,Shruti Desai,False,,India,
217019760,False,"Web-, JavaScript- and VR-developer. Father-of-3. Tweets about sci-fi, games, VR, tech, art, science, climate - he/him",https://pbs.twimg.com/profile_images/1457104912819658753/SSJPbrUA_normal.jpg,"{'followers_count': 262, 'following_count': 1289, 'tweet_count': 8858, 'listed_count': 53}",,my_kane,,Mark Kane ✊🌍💙💛,False,,München,
1704612247,False,21 he/they,https://pbs.twimg.com/profile_images/1515812732053950466/WNEWv0C4_normal.jpg,"{'followers_count': 352, 'following_count': 726, 'tweet_count': 24958, 'listed_count': 0}",https://t.co/yMMkQySdmu,colefrom5to7,,slop zero,False,1515812081186000899,"Nashville, TN","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yMMkQySdmu', 'expanded_url': 'https://boxd.it/BWXP', 'display_url': 'boxd.it/BWXP'}]}}"
49643848,False,Game/mtga/PoE/SFV/Fashion/etc.,https://pbs.twimg.com/profile_images/3689990814/a3487acd482ab0f76ab29a2c7a43d7ab_normal.jpeg,"{'followers_count': 180, 'following_count': 319, 'tweet_count': 20907, 'listed_count': 19}",,dysprosium66,,dysprosium66,False,,,
37866761,False,A nutritionist by profession. A teacher at heart. Tweets are just for random thoughts and interests. Note: Nutrition = Pemakanan (not nutrisi),https://pbs.twimg.com/profile_images/1421289823915024385/Rqq0grys_normal.jpg,"{'followers_count': 320, 'following_count': 508, 'tweet_count': 7247, 'listed_count': 13}",,pbkoon,,Bee Koon Poh,False,,,
181549180,False,"些末なことを考えるのが好き。
ほぼ間違いなく、アセクシュアルかつアロマンティック。
she / her / Asexual(probably) / Aromantic(probably)
本人写真は、髪の毛を染め直してから！",https://pbs.twimg.com/profile_images/1196507945/twitter38_normal.png,"{'followers_count': 22, 'following_count': 35, 'tweet_count': 1625, 'listed_count': 0}",https://t.co/uSmOXQclw0,shiino_f,,滝野　美沙(しーの),False,1516705736222724097,日本,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uSmOXQclw0', 'expanded_url': 'https://twitter.com/i/events/1434369627367219200', 'display_url': 'twitter.com/i/events/14343…'}]}}"
1236123479138799621,False,21 | 💛🖤 | (Casi) Once,https://pbs.twimg.com/profile_images/1236141436036419584/ri_4ah4k_normal.jpg,"{'followers_count': 18, 'following_count': 463, 'tweet_count': 320, 'listed_count': 0}",,TheAntonioFS,,Antonio FS 🇲🇽🇹🇼,False,1488574081184280577,,
185286830,False,"I have a business degree and a media degree. I have worked as a camera-man, garbage-man, movie extra and civil servant. So there...",https://pbs.twimg.com/profile_images/540568885242503169/ovfj67Kr_normal.jpeg,"{'followers_count': 105, 'following_count': 205, 'tweet_count': 1752, 'listed_count': 1}",https://t.co/pXF2vTnrnm,RandyHumorous,,Randy Hume 🇺🇦,False,1497230427991461891,"Chester, Nova Scotia, Canada","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pXF2vTnrnm', 'expanded_url': 'https://www.youtube.com/channel/UCCReSPjXIaZ4tl07anvQ2Uw', 'display_url': 'youtube.com/channel/UCCReS…'}]}}"
163784931,False,,https://pbs.twimg.com/profile_images/3560158317/1095130bd1e8aface5d24d464e77083d_normal.jpeg,"{'followers_count': 0, 'following_count': 113, 'tweet_count': 34, 'listed_count': 0}",,Mari_terere,,Maritere,False,,,
1660156986,False,,https://pbs.twimg.com/profile_images/1516472347049414656/nnph3V7E_normal.jpg,"{'followers_count': 703, 'following_count': 195, 'tweet_count': 871, 'listed_count': 0}",,AffaDirgantoro,,Affa,False,,Jakarta,
1168310701095641088,False,"hoy estudio diseño industrial, mañana quien sabe not a people person | he/him",https://pbs.twimg.com/profile_images/1508674571683176448/hALYSMy2_normal.jpg,"{'followers_count': 106, 'following_count': 204, 'tweet_count': 5699, 'listed_count': 0}",https://t.co/ZRibSRjgSx,juliogomro,,𝗝𝗨𝗟𝗜𝗢 🍂,False,1424934909475532808,"Aguascalientes, México","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZRibSRjgSx', 'expanded_url': 'https://instagram.com/juliogomro?utm_medium=copy_link', 'display_url': 'instagram.com/juliogomro?utm…'}]}}"
890028943109103616,False,#姫雀鬼 #ダンスラ #テトコネ #BlueProtocol #ポケモンWordle,https://pbs.twimg.com/profile_images/1440016804198289415/5ZHmZj2e_normal.jpg,"{'followers_count': 286, 'following_count': 316, 'tweet_count': 5643, 'listed_count': 3}",,DoSanKoPirka,,ぴりか,False,1438833922343796737,ちーとん ベトナム アンザン省,"{'description': {'hashtags': [{'start': 0, 'end': 4, 'tag': '姫雀鬼'}, {'start': 5, 'end': 10, 'tag': 'ダンスラ'}, {'start': 11, 'end': 16, 'tag': 'テトコネ'}, {'start': 17, 'end': 30, 'tag': 'BlueProtocol'}, {'start': 31, 'end': 42, 'tag': 'ポケモンWordle'}]}}"
4885368915,False,Un momento de relax es un momento Suntory.,https://pbs.twimg.com/profile_images/792071491600998400/T35976fc_normal.jpg,"{'followers_count': 93, 'following_count': 200, 'tweet_count': 4432, 'listed_count': 1}",,birrasybravas,,Birras y bravas 🍻,False,953233991267692544,Terrassa,
1251984298745327617,False,ᵗⁱⁿʸ  but  𝗟 𝗢 𝗨 𝗗 | she/her,https://pbs.twimg.com/profile_images/1276568699558756352/TEm4-vNr_normal.jpg,"{'followers_count': 31, 'following_count': 303, 'tweet_count': 2807, 'listed_count': 0}",,bbiedeb,,deb,False,,hopefully not hell,
71747148,False,,https://pbs.twimg.com/profile_images/399432190/fbp_normal.jpg,"{'followers_count': 30, 'following_count': 89, 'tweet_count': 83, 'listed_count': 0}",,boosmin,,Phuong Tuyen,False,,,
4896601879,False,Bukan Evan Dimas,https://pbs.twimg.com/profile_images/1514153132745699333/Xkln-eaK_normal.jpg,"{'followers_count': 110, 'following_count': 311, 'tweet_count': 11137, 'listed_count': 0}",,fandimas16,,Van Dee Mas,False,1296653778297348099,,
2666125297,False,Özel Eğitim Öğretmeni - Sporsever - Evli/Mutlu/Çocuklu,https://pbs.twimg.com/profile_images/1082029116277297153/y7_x8tUZ_normal.jpg,"{'followers_count': 44, 'following_count': 187, 'tweet_count': 957, 'listed_count': 0}",https://t.co/R3uzaz1QDM,BunuKimAldi,,Alican Kaşıkçı,False,1371084267535622150,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/R3uzaz1QDM', 'expanded_url': 'http://anitsayac.com', 'display_url': 'anitsayac.com'}]}}"
874602008891846656,False,"I just enjoy following celebrities. This is my private account from friends, family & coworkers so I can express my likes & dislikes w/out pissing someone off.",https://pbs.twimg.com/profile_images/1017580995556593664/x3-AltLI_normal.jpg,"{'followers_count': 1, 'following_count': 237, 'tweet_count': 640, 'listed_count': 0}",,NikaNadia,,Nika and Nadia 🦋,False,,,
2931807702,False,ランガサミです スト5 ヒットボックスユーザー 本田アルマス ブランカグラマス オロやっとこさマスター,https://pbs.twimg.com/profile_images/1221689465158062080/P56s0koF_normal.jpg,"{'followers_count': 250, 'following_count': 325, 'tweet_count': 2905, 'listed_count': 2}",,rangasamy100,,rangasamy,False,1403020524637233152,本田湯,
14177433,False,"He/Him. Managing News Editor, Drum Corps Planet",https://pbs.twimg.com/profile_images/1443893448394825728/biWP0nHT_normal.jpg,"{'followers_count': 4075, 'following_count': 2832, 'tweet_count': 99982, 'listed_count': 77}",https://t.co/LBRZQLTHnV,kevingamin,,Kevin Gamin,False,,"Medina, Ohio","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LBRZQLTHnV', 'expanded_url': 'http://www.medi-nerd.com/', 'display_url': 'medi-nerd.com'}]}}"
372297713,False,Raleigh native. LCMHC. UNC88. ❤️ dogs are the greatest gift. Avett Brothers fan. Ted Lasso is life. get vaxxed. Facts matter! #saylove 🤙🏼,https://pbs.twimg.com/profile_images/1461528170138591235/IzsASgx5_normal.jpg,"{'followers_count': 381, 'following_count': 2006, 'tweet_count': 17539, 'listed_count': 6}",,sanguine2021,,sanguine,False,,"North Carolina, USA","{'description': {'hashtags': [{'start': 126, 'end': 134, 'tag': 'saylove'}]}}"
50080725,False,"Luv poker, racing, bowling. Go Gauchos!",https://pbs.twimg.com/profile_images/1446176413833302018/ElH6aWFK_normal.jpg,"{'followers_count': 102, 'following_count': 99, 'tweet_count': 2526, 'listed_count': 2}",,DannyGeyser,,💙💛Danny Geyser,False,1416493995912359936,Southern California,
4286971339,False,"Dentist
Cricket Australia 🦘
Raina💛
Madras 💛",https://pbs.twimg.com/profile_images/1500825423776604162/bvAYI85Z_normal.jpg,"{'followers_count': 2766, 'following_count': 432, 'tweet_count': 41834, 'listed_count': 13}",,PreethaRaina3,,Preetha Ramanujam,False,903807646414774272,"West Mambalam,Chennai",
711103251945381888,False,漫画の話多め（単行本より連載で読む派 / 元Ingress AG / Working at AWS. All opinions are my own.,https://pbs.twimg.com/profile_images/992080649476390912/3HO0G-HI_normal.jpg,"{'followers_count': 436, 'following_count': 330, 'tweet_count': 16316, 'listed_count': 11}",,vmconverter,,vmconverter,False,,日本 東京,
19918138,False,Graduate of BOVTS. Professional Assistant Stage Manager working in theatre. She/her. *The views posted are my own*,https://pbs.twimg.com/profile_images/1164645454791028736/GWUC5Dts_normal.jpg,"{'followers_count': 641, 'following_count': 2656, 'tweet_count': 2002, 'listed_count': 11}",https://t.co/Dgv8dboXzL,emma_lang26,,Emma Lang,False,991844187610923009,"Cardiff, South Wales ","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Dgv8dboXzL', 'expanded_url': 'http://emmalang.webs.com/', 'display_url': 'emmalang.webs.com'}]}}"
982582949584388096,False,,https://pbs.twimg.com/profile_images/982592092701540353/DxHGp1Cu_normal.jpg,"{'followers_count': 8, 'following_count': 107, 'tweet_count': 393, 'listed_count': 0}",,kumatora6215,,くまとらひめ,False,,,
1016891270843621376,False,"| Here is 白狸WhiteRaccoon!
| Call me wr or 路路!
| Eng&中文👌
| HK🇭🇰
| 67y
| 凱婷大推💖Forever
| Vtuber | TENET | PGR(TW) | 原創 |",https://pbs.twimg.com/profile_images/1518269637418307584/1fwiYHv1_normal.jpg,"{'followers_count': 67, 'following_count': 750, 'tweet_count': 1233, 'listed_count': 0}",,WhiteRaccon987,,路²/狸wr,False,1496162910099447820,Toilet,
481132780,False,Engulfing pls,https://pbs.twimg.com/profile_images/1291066862382407680/LOmedw3B_normal.png,"{'followers_count': 172, 'following_count': 624, 'tweet_count': 3316, 'listed_count': 2}",,hovanon_mbes,,Average covid hater,False,,Indonesia,
439441079,False,"I joyfully sustain the First Presidency and Quorum of the Twelve Apostles of The Church of Jesus Christ of Latter-day Saints.

#LetGodPrevail",https://pbs.twimg.com/profile_images/1360254965285937152/tN6CS1kf_normal.jpg,"{'followers_count': 526, 'following_count': 192, 'tweet_count': 12981, 'listed_count': 1}",https://t.co/zhFuQRQZ4i,hawkeye_1276,,Sam Mitchell ☂,False,1048750660391383041,WA|SC|ID,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zhFuQRQZ4i', 'expanded_url': 'http://churchofjesuschrist.org', 'display_url': 'churchofjesuschrist.org'}]}, 'description': {'hashtags': [{'start': 127, 'end': 141, 'tag': 'LetGodPrevail'}]}}"
3391385249,False,"Heart of a lion, hungry as a hippo",https://pbs.twimg.com/profile_images/1477304372149293058/81_UKBB8_normal.jpg,"{'followers_count': 1137, 'following_count': 1987, 'tweet_count': 14936, 'listed_count': 0}",,Williamlbarr2,,Will,False,,,
2269012717,False,😘รักควีนนุ้ยยยยยยยยเหมือนเดิม☺️แซะเมนกูทำไมคร๊ อีดอก #วิดวะการบิน #ป้องกันประเทศ #Military รับรู้ทุกกระแส แต่เลือกแล้วว่า “อยู่ข้างสถาบันกษัตริย์” #WeLove๙๐๔💛,https://pbs.twimg.com/profile_images/1488864190500675592/piWJRmST_normal.jpg,"{'followers_count': 755, 'following_count': 904, 'tweet_count': 46248, 'listed_count': 8}",,NWSTFDMK,,💂🏻💜HS-NWH✈️👷🏻‍♀️,False,1476906193045966854,อยู่ไหนก็ได้ โตเป็นสาวแล้ว,"{'description': {'hashtags': [{'start': 53, 'end': 65, 'tag': 'วิดวะการบิน'}, {'start': 66, 'end': 80, 'tag': 'ป้องกันประเทศ'}, {'start': 81, 'end': 90, 'tag': 'Military'}, {'start': 147, 'end': 157, 'tag': 'WeLove๙๐๔'}]}}"
1181869603250561024,False,🐶🦊🌻🍚🐯🌪💚❤️ คิดถึง @kukuriboom อยู่เสมอนะ,https://pbs.twimg.com/profile_images/1183014866056908801/IKsaGmrb_normal.jpg,"{'followers_count': 60, 'following_count': 168, 'tweet_count': 68629, 'listed_count': 0}",,kukurinn_,,คุ​ คุ​ ริ​ น​ ♡,False,1185531965140692992,Somewhere over the rainbow 🌈 ,"{'description': {'mentions': [{'start': 17, 'end': 28, 'username': 'kukuriboom'}]}}"
2607438795,False,"Gay dude. Partnered 20+ yrs. Runner. Dem. 
Pfully Pfizered. FvckQAnon.
BB2-BB23(Team RealPlayerSuperPassDialUp)",https://pbs.twimg.com/profile_images/1322610335539408896/LqLIVtwD_normal.jpg,"{'followers_count': 291, 'following_count': 76, 'tweet_count': 39632, 'listed_count': 33}",,YourStankMule,,Interterrestrial Computer Stove,False,1519861330735505411,"Atlanta, GA",
209173780,False,,https://pbs.twimg.com/profile_images/1278361603629445125/Xm-SQbLC_normal.jpg,"{'followers_count': 27, 'following_count': 179, 'tweet_count': 20265, 'listed_count': 0}",,Almond_sojiro,,Almond_L,False,,,
760236870957568000,False,うさぎさんだよ！ アイコンはポスト氏【@post_TRPG】からいただきました！ありがとう！！ LineBotのcoHALをすこって！ https://t.co/JR0lWCq3Q1… ふせったー：https://t.co/WjiQGa7BNV,https://pbs.twimg.com/profile_images/1481960621159882753/Gq_z3t2y_normal.png,"{'followers_count': 178, 'following_count': 341, 'tweet_count': 23414, 'listed_count': 14}",,18us_,,そういうところマンうさぎさんと他100億人,False,1515348032996671488,"MacBook Air(13-inch, Mid 2012)","{'description': {'urls': [{'start': 68, 'end': 91, 'url': 'https://t.co/JR0lWCq3Q1', 'expanded_url': 'http://line.me/R/ti/p/mMKFzLA', 'display_url': 'line.me/R/ti/p/mMKFzLA'}, {'start': 99, 'end': 122, 'url': 'https://t.co/WjiQGa7BNV', 'expanded_url': 'http://fusetter.com/u/18us_', 'display_url': 'fusetter.com/u/18us_'}], 'mentions': [{'start': 19, 'end': 29, 'username': 'post_TRPG'}]}}"
74914854,False,"My eyes are crooked.

#soundtrack #indiegame

music for @KickBotGame
https://t.co/ta1BbikwlF
https://t.co/c6EUJtiBJs",https://pbs.twimg.com/profile_images/1403333941491384323/60GAvE1k_normal.jpg,"{'followers_count': 117, 'following_count': 617, 'tweet_count': 1217, 'listed_count': 4}",https://t.co/LQuTRDFpvO,jacobmercer,,Jake Mercer,False,1364016122765410306,"Louisville, KY","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LQuTRDFpvO', 'expanded_url': 'https://soundcloud.com/jake-mercer-5/sets/kickbot', 'display_url': 'soundcloud.com/jake-mercer-5/…'}]}, 'description': {'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/ta1BbikwlF', 'expanded_url': 'http://soundcloud.com/jake-mercer-music', 'display_url': 'soundcloud.com/jake-mercer-mu…'}, {'start': 93, 'end': 116, 'url': 'https://t.co/c6EUJtiBJs', 'expanded_url': 'http://twoscoopgames.com/kickbot/', 'display_url': 'twoscoopgames.com/kickbot/'}], 'hashtags': [{'start': 22, 'end': 33, 'tag': 'soundtrack'}, {'start': 34, 'end': 44, 'tag': 'indiegame'}], 'mentions': [{'start': 56, 'end': 68, 'username': 'KickBotGame'}]}}"
3136062250,False,Ben.,https://pbs.twimg.com/profile_images/1362640349647278082/5sczZFKm_normal.jpg,"{'followers_count': 19, 'following_count': 270, 'tweet_count': 321, 'listed_count': 0}",,gavazzzz,,orkun gavaz,False,,,
965341601768845312,False,he/she/they • 17,https://pbs.twimg.com/profile_images/1505723807876669443/rvZR3jHs_normal.jpg,"{'followers_count': 60, 'following_count': 312, 'tweet_count': 2493, 'listed_count': 0}",,moreiraavenus,,justice for maddy,False,1516608346840870914,out of your league,
536276286,False,37º 14’ 43.38’’ N 6º 57’ 13.82’’ W Enfermero 🏥💉,https://pbs.twimg.com/profile_images/1353501127996801027/qIuKLTAA_normal.jpg,"{'followers_count': 1742, 'following_count': 570, 'tweet_count': 100032, 'listed_count': 10}",https://t.co/pQjZI5hsoU,FranmRecre,,Fran,False,1253256678067372035,"Huelva, Spain","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pQjZI5hsoU', 'expanded_url': 'http://www.recreativohuelva.com', 'display_url': 'recreativohuelva.com'}]}}"
3239759461,False,Sigue bailando,https://pbs.twimg.com/profile_images/1518098034290479104/QR8NmPRC_normal.jpg,"{'followers_count': 240, 'following_count': 184, 'tweet_count': 20747, 'listed_count': 0}",https://t.co/aVvVCTuFUC,papatroiii,,stardenburdenhardenbart,False,1147137543915261953,cuba libre,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aVvVCTuFUC', 'expanded_url': 'https://open.spotify.com/playlist/4Ogtb11EtMYpCZVMvPQrnS?si=41WgV1HbTLm7ulNsVyvjUA', 'display_url': 'open.spotify.com/playlist/4Ogtb…'}]}}"
961986165355069441,False,정국이가 좋아요 #JJK 🐰💜 ♡ 정국바라기 | 아포방포 | 방무행알 ♡ Live Count: 6 | BVO Laserpointer,https://pbs.twimg.com/profile_images/1515693122130694156/nLp4ke-Y_normal.jpg,"{'followers_count': 4450, 'following_count': 182, 'tweet_count': 48617, 'listed_count': 50}",,19970901net_jk,,하나⁷,False,1380009821865275393,,"{'description': {'hashtags': [{'start': 9, 'end': 13, 'tag': 'JJK'}]}}"
1633348069,False,neverfold,https://pbs.twimg.com/profile_images/1478831841444601860/rlwIBJIW_normal.jpg,"{'followers_count': 14, 'following_count': 50, 'tweet_count': 194, 'listed_count': 0}",,kaptivitiy,,Kap soni,False,1220730407198646273,"Illinois, USA",
22135634,False,Actress 🎭🎥✨,https://pbs.twimg.com/profile_images/1501483560171192324/LgbAJvhU_normal.jpg,"{'followers_count': 1046, 'following_count': 250, 'tweet_count': 28106, 'listed_count': 9}",,ReaSegoati,,Mrs. Malematsa 💍,False,1249282569591574529,"Cape Town, South Africa",
81790769,False,Es mundus excrementi.,https://pbs.twimg.com/profile_images/1365257663504859138/SCd01f9O_normal.jpg,"{'followers_count': 481, 'following_count': 431, 'tweet_count': 9033, 'listed_count': 7}",,syazabi,,Sya,False,794515658100785153,behind you!,
942780744874778624,False,keep calm and act ✨🎭,https://pbs.twimg.com/profile_images/1519138290930176008/PYWX9XwH_normal.jpg,"{'followers_count': 476, 'following_count': 440, 'tweet_count': 33404, 'listed_count': 0}",https://t.co/at8FNcejEl,dominguezmaiaa,,Chupate una mandarina🐍,False,,Ciudad Autónoma de Buenos Aire,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/at8FNcejEl', 'expanded_url': 'https://www.instagram.com/dominguezmaiaa/?hl=es-la', 'display_url': 'instagram.com/dominguezmaiaa…'}]}}"
239553853,False,"スマブラ（SPプリン、64プリン）
ポケモン（剣盾ダブル、金銀VC）
ポケカ（スタンダード、旧裏）",https://pbs.twimg.com/profile_images/1064173074948313088/TAm7uBGt_normal.jpg,"{'followers_count': 794, 'following_count': 445, 'tweet_count': 36047, 'listed_count': 46}",https://t.co/BaCflJkgaV,HALspring1800,,HAL,False,1136992728191868928,宮城,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BaCflJkgaV', 'expanded_url': 'https://www.youtube.com/channel/UCUCCQczcXxcLc8KiDCRu0Fw', 'display_url': 'youtube.com/channel/UCUCCQ…'}]}}"
1347337282924249089,False,bismillahirrahmanirrahim kaliteye hoş geldiniz,https://pbs.twimg.com/profile_images/1505980092350189569/yhNGKtob_normal.jpg,"{'followers_count': 136, 'following_count': 127, 'tweet_count': 9590, 'listed_count': 0}",,isnotleviosa,,mrw,False,1464337767761076236,"İstanbul, Türkiye",
1041078043,False,"#River #Ford 
#SivoriBaja ⚪🔴⚪  #AsRoma 🦊
#Argentina 🇦🇷
Solamente con ganas de disfrutar de la vida 😍",https://pbs.twimg.com/profile_images/1457475272005935105/wKtZgxsE_normal.jpg,"{'followers_count': 392, 'following_count': 1468, 'tweet_count': 3581, 'listed_count': 2}",https://t.co/tlmEeFINHq,DOnofrio_ok,,𝑪𝒍𝒂𝒖𝒅𝒊𝒂 𝑫'𝑶𝒏𝒐𝒇𝒓𝒊𝒐,False,,villa del parque,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tlmEeFINHq', 'expanded_url': 'http://Instagram.com/mcd_ok', 'display_url': 'Instagram.com/mcd_ok'}]}, 'description': {'hashtags': [{'start': 0, 'end': 6, 'tag': 'River'}, {'start': 7, 'end': 12, 'tag': 'Ford'}, {'start': 14, 'end': 25, 'tag': 'SivoriBaja'}, {'start': 31, 'end': 38, 'tag': 'AsRoma'}, {'start': 41, 'end': 51, 'tag': 'Argentina'}]}}"
2412706339,False,,https://pbs.twimg.com/profile_images/1399822399907024897/ldufkdAs_normal.jpg,"{'followers_count': 44, 'following_count': 181, 'tweet_count': 1984, 'listed_count': 4}",,__KayEm__,,Kay 🏳️‍🌈✨,False,,Europe,
1297186523339608069,False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 11, 'following_count': 42, 'tweet_count': 2066, 'listed_count': 0}",,Rogertherabbi13,,Rogertherabbit,False,,,
2687263142,False,AMDG |  💙,https://pbs.twimg.com/profile_images/1500746786734227457/R4C3PQFj_normal.jpg,"{'followers_count': 7608, 'following_count': 181, 'tweet_count': 123729, 'listed_count': 29}",https://t.co/FFuvz3L6Uz,sorryIDGAF__,,BETCHAY #LeniRobredo2022,False,1517843998605737987,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FFuvz3L6Uz', 'expanded_url': 'https://www.youtube.com/everydaykath', 'display_url': 'youtube.com/everydaykath'}]}}"
283291944,False,"love knitting, cooking, learning, reading,",https://pbs.twimg.com/profile_images/896080248424550402/FgvFIcOB_normal.jpg,"{'followers_count': 23, 'following_count': 929, 'tweet_count': 564, 'listed_count': 0}",,eeliram1952,,luv 2 knit,False,,"Decatur, IL",
72541865,False,DSA126 (51-54) 40691 || CPE#26@KMUTT || Dev@MFEC,https://pbs.twimg.com/profile_images/1454870862830600197/P7JsAS-y_normal.jpg,"{'followers_count': 303, 'following_count': 4450, 'tweet_count': 214590, 'listed_count': 42}",,ThananonTH,,CPE の タナーノン  (´w`),False,,Samutsakhon & Bangkok,
824659956322500609,False,Librarian📚nature lover🏕fast biker🚲slow runner👟#ASL learner🤟hot/mess 🌁,https://pbs.twimg.com/profile_images/991918432793735168/iVA_6rPH_normal.jpg,"{'followers_count': 1415, 'following_count': 4453, 'tweet_count': 9175, 'listed_count': 12}",,MsDoreenReads,,Ms. Doreen🤓,False,1492921769325330433,"San Francisco, CA","{'description': {'hashtags': [{'start': 46, 'end': 50, 'tag': 'ASL'}]}}"
21307441,False,"Husband, Father, Son, Muso, Drummer, Producer, co-founder of Mongo Shakers, creator of Smash-Ups, Marketing Man, Friend, Enthusiast and Defender of the Snazz",https://pbs.twimg.com/profile_images/1446201257660764161/3LHLwTvJ_normal.jpg,"{'followers_count': 186, 'following_count': 984, 'tweet_count': 676, 'listed_count': 12}",https://t.co/Tq90Ya0pZA,mattbutton,,Matt Art Button,False,,London,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Tq90Ya0pZA', 'expanded_url': 'http://www.soundcloud.com/mattbutton', 'display_url': 'soundcloud.com/mattbutton'}]}}"
