,public_metrics,url,profile_image_url,protected,entities,verified,name,id,pinned_tweet_id,username,description,location
62,"{'followers_count': 222, 'following_count': 206, 'tweet_count': 7749, 'listed_count': 8}",https://t.co/Pohd2w1Y17,https://pbs.twimg.com/profile_images/1362806582740881412/FGEHJSNZ_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Pohd2w1Y17', 'expanded_url': 'http://www.nebulusvisions.com', 'display_url': 'nebulusvisions.com'}]}}",False,Radley,69654322,,spherx,Poly-hobbyist,
63,"{'followers_count': 187, 'following_count': 1539, 'tweet_count': 32565, 'listed_count': 0}",https://t.co/u6aCdXgWG4,https://pbs.twimg.com/profile_images/1508569773642338307/pPRq_6qB_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/u6aCdXgWG4', 'expanded_url': 'https://shayayankees.wixsite.com/swingandmisses/blog', 'display_url': 'shayayankees.wixsite.com/swingandmisses…'}]}, 'description': {'hashtags': [{'start': 138, 'end': 146, 'tag': 'Chronie'}]}}",False,shaya silberstein- #Getvaxxed.,877237991973978113,1501323136134008834,shayasilbers1,"Jewish. Yankees (18-7) , giants, nets,  Manchester city, new Jersey devils fan.
marvel geek. wrestling geek. harry Potter geek. RIP KOBE. #Chronie",
64,"{'followers_count': 4, 'following_count': 280, 'tweet_count': 1503, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1493707962845745153/9VymXNuf_normal.jpg,False,,False,VI,1476863373291757570,,_MrSeix,Mi avatar es la cara que se me queda cada vez que leo las tonterías que escribís en este vertedero.,
65,"{'followers_count': 296, 'following_count': 397, 'tweet_count': 171104, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1515680812368556035/Xy3bizbx_normal.jpg,False,,False,🍨 ૮(หนังหมบ)ა ft. busy,1110745839851335682,1357177048544862209,jjjidpk,꙳.🍅യ🍦•₊˚she/her ||| mintster×ot23,luhen-minno | jh-jen-lc-hdr
66,"{'followers_count': 773, 'following_count': 3832, 'tweet_count': 51643, 'listed_count': 12}",https://t.co/ARKtmreGkd,https://pbs.twimg.com/profile_images/963744240269275136/ixjQzFHx_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ARKtmreGkd', 'expanded_url': 'https://twitter.com/Geoglyph000/status/1272912907202777088', 'display_url': 'twitter.com/Geoglyph000/st…'}]}}",False,や,1331741851,1031082783827841025,Geoglyph000,シン・古今和歌集,ちくわ大明神
67,"{'followers_count': 1917, 'following_count': 1225, 'tweet_count': 22774, 'listed_count': 66}",https://t.co/KepjypAj3g,https://pbs.twimg.com/profile_images/714597141428178944/ntUR-Vyz_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KepjypAj3g', 'expanded_url': 'http://www.samuelotten.com', 'display_url': 'samuelotten.com'}]}, 'description': {'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/JLexOHusfL', 'expanded_url': 'http://MathEdPodcast.com', 'display_url': 'MathEdPodcast.com'}, {'start': 95, 'end': 118, 'url': 'https://t.co/o3pp2nsisV', 'expanded_url': 'http://MissingLettersBook.com', 'display_url': 'MissingLettersBook.com'}]}}",False,Samuel Otten,317135855,1454139835371950084,ottensam,Sam is an associate professor of math education. He hosts https://t.co/JLexOHusfL and authored https://t.co/o3pp2nsisV. Views here are his own. he/him,"Columbia, MO"
68,"{'followers_count': 75, 'following_count': 526, 'tweet_count': 3581, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/978266911308787714/kkG3Dxgu_normal.jpg,False,,False,ninee นางสาวตานี,133656296,,darthninee,arts :: coffee n’ cake :: sea type :: travel,Earth
69,"{'followers_count': 36, 'following_count': 191, 'tweet_count': 730, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1407815714648559624/60csSAM4_normal.jpg,False,,False,Justin Johnson,959170864209113090,1498186628367470593,JstnDjhnsn,Child of God | Worship Leader | Hillsong College,"Atlanta, GA"
70,"{'followers_count': 10, 'following_count': 156, 'tweet_count': 210, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1473534478752514053/UEJWSwuj_normal.jpg,False,,False,Agnt Twelfth,2568992866,,badger_victor,,"California, USA"
71,"{'followers_count': 81, 'following_count': 487, 'tweet_count': 3094, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1244255434938163201/1-KnmrD5_normal.jpg,False,,False,Rafia Malik,1032636931954429954,,RafiaMalik28,"“Silence isn’t empty, it’s full of answers.”",
72,"{'followers_count': 248, 'following_count': 508, 'tweet_count': 2461, 'listed_count': 3}",https://t.co/PNfNEt6nqP,https://pbs.twimg.com/profile_images/1460048487391899648/B6wt6pLk_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PNfNEt6nqP', 'expanded_url': 'https://www.instagram.com/thisisalehop_/', 'display_url': 'instagram.com/thisisalehop_/'}]}}",False,alehop,2832172972,1474366260599308295,_alecornejo,Motion Designer. That's just the way it goes 🌿,"Madrid, España"
73,"{'followers_count': 393, 'following_count': 456, 'tweet_count': 5107, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1319395433706344455/ZwyVqxHm_normal.jpg,False,"{'description': {'hashtags': [{'start': 0, 'end': 10, 'tag': 'ZeroCovid'}]}}",False,J Cochran,1277408003499704320,1490147731247140864,NanayCochran,#ZeroCovid,
74,"{'followers_count': 50, 'following_count': 313, 'tweet_count': 768, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1208090134673076230/RiA57Bn3_normal.jpg,False,,False,Hannyabal(Tigs),1698936493,,Tigs23,"Träumer, Chaot, Gamer","Wolfsburg, Germany"
75,"{'followers_count': 6, 'following_count': 73, 'tweet_count': 1523, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/2152696638/avatarpic-l_normal.PNG,False,,False,Dave L🇺🇦,534183622,,Mudplugger2010,Xbox Alpha-Ring Insider & LV Raiders Fan (Essex Raider - of the UK Raider Nation),U.K. 
76,"{'followers_count': 109, 'following_count': 211, 'tweet_count': 234, 'listed_count': 2}",https://t.co/40yBpI5eoc,https://pbs.twimg.com/profile_images/922242179623305216/e0r-IMvc_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/40yBpI5eoc', 'expanded_url': 'http://www.jcaptexas.org', 'display_url': 'jcaptexas.org'}]}}",False,Katya Dow,63244274,,kbgd,Attorney. Professor at UHLC. Director at Juvenile and Children’s Advocacy Project. Mom.,"Houston, TX"
77,"{'followers_count': 709, 'following_count': 2101, 'tweet_count': 19102, 'listed_count': 24}",https://t.co/2zHt0z6WRb,https://pbs.twimg.com/profile_images/1522340163166162947/oUA-hFrr_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2zHt0z6WRb', 'expanded_url': 'http://www.matthewlindley.net', 'display_url': 'matthewlindley.net'}]}}",False,May The Squatch Be With You,18927872,,MLindleyMusic,"I tweet about Music, Soccer, Rasslin and other things of the day.","Portland, OR"
78,"{'followers_count': 41, 'following_count': 100, 'tweet_count': 183, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1435247450114121740/iHOv2yAc_normal.jpg,False,,False,Mati Tamares,2300346648,,MatiasTamares,,
79,"{'followers_count': 467, 'following_count': 489, 'tweet_count': 77964, 'listed_count': 18}",https://t.co/WGZh6mJOF2,https://pbs.twimg.com/profile_images/1817712616/7989_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WGZh6mJOF2', 'expanded_url': 'http://penguin-dash.hatenablog.com', 'display_url': 'penguin-dash.hatenablog.com'}]}, 'description': {'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/96tKz4oP9L', 'expanded_url': 'http://twpf.jp/nagatoNLF', 'display_url': 'twpf.jp/nagatoNLF'}]}}",False,nagato@おでかけ,484642634,1091562147392286720,nagatoNLF,nagatoっていいます。社会の枠に戻りました。JR乗車率99.858%。鉄道/ポケモン/眼鏡っ娘/キハ183 詳細はツイプロhttps://t.co/96tKz4oP9L,日本
80,"{'followers_count': 197, 'following_count': 1311, 'tweet_count': 70331, 'listed_count': 32}",,https://pbs.twimg.com/profile_images/993840271799607297/Pn4Hd3b-_normal.jpg,False,,False,Woody,250161910,993838758540861440,plethora_pinata,"I've been workin' here about 9 days, been on time most of the time, even when it rains…Be cool…Opinions are my own. Fully vaccinated, you should be too.",
81,"{'followers_count': 545, 'following_count': 304, 'tweet_count': 53537, 'listed_count': 37}",https://t.co/Jk0OklcFET,https://pbs.twimg.com/profile_images/790574133717372928/JSyvCESh_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Jk0OklcFET', 'expanded_url': 'http://thetriniprincess.tumblr.com', 'display_url': 'thetriniprincess.tumblr.com'}]}}",False,TriniPrincess,15896024,698645365524930560,TriniPrincess,80's baby • 90's kid • around the way girl • work in progress • left of the middle • native new yorker • negrophile • yankees fan • political junkie • 🐶 mom,County of Kings
82,"{'followers_count': 101, 'following_count': 263, 'tweet_count': 2941, 'listed_count': 1}",https://t.co/sa3yjYXYNe,https://pbs.twimg.com/profile_images/1456111669873201155/haKjG-WY_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sa3yjYXYNe', 'expanded_url': 'https://conversationsalex.wixsite.com/conversations', 'display_url': 'conversationsalex.wixsite.com/conversations'}]}, 'description': {'mentions': [{'start': 13, 'end': 23, 'username': 'convoblog'}, {'start': 27, 'end': 31, 'username': 'LFC'}, {'start': 35, 'end': 44, 'username': 'CelticFC'}, {'start': 48, 'end': 61, 'username': 'chicagobulls'}, {'start': 65, 'end': 78, 'username': 'chicagobears'}]}}",False,billph,1043952127813603329,1473499564451799040,mallwhoreboing,he/him 22 // @convoblog // @LFC // @CelticFC // @chicagobulls // @chicagobears,iowa
83,"{'followers_count': 3855, 'following_count': 650, 'tweet_count': 47835, 'listed_count': 78}",,https://pbs.twimg.com/profile_images/1288158439068192768/NJ0e5lU0_normal.jpg,False,,False,Jemma Wilson,38224414,,JemWilson84,"An immigrant who loves dogs, proper grammar, craft beer, good wine, sarcasm & the SF Giants. Formerly Beer Communications, now Marketing Director for the ☀️","Paso Robles, CA"
84,"{'followers_count': 257, 'following_count': 942, 'tweet_count': 9264, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1330488127153201152/2EapYOjV_normal.jpg,False,,False,Drone Guy,390922747,,Tru3_Gr8n3ss,Harding Aerial Solutions,"North Carolina, USA"
85,"{'followers_count': 87, 'following_count': 237, 'tweet_count': 10073, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/479037480/n45104544_31832912_5558_normal.jpg,False,,False,Haley Lo,83510411,,HaleyL029,Grace. Wife. Daughter. Sister. Friend. Graphic Design. Journalism. Theatre.,
86,"{'followers_count': 1082, 'following_count': 826, 'tweet_count': 25049, 'listed_count': 0}",https://t.co/bUQ4bPVrPp,https://pbs.twimg.com/profile_images/1170382571915505666/tDtQASIW_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bUQ4bPVrPp', 'expanded_url': 'https://www.playgwent.com/invite-a-friend/JOIMGMUI93', 'display_url': 'playgwent.com/invite-a-frien…'}]}, 'description': {'mentions': [{'start': 18, 'end': 25, 'username': '1o__bi'}]}}",False,そーか,1086414680,1513498417565429768,FI2057__,"⚠雑多垢です！ アイコンはとびさん(@1o__bi)より。
バルサ、ミラン、アヤックス、チェルシー、鹿島。
モタスポ、ゲーム、アニメ、映画。あとロシア文学｡
Cushionmanです。
RedBull/AlphaTauri/Chelsea/ACMilan/FCB/Ajax/KashimaAntlers",🌍
87,"{'followers_count': 349, 'following_count': 222, 'tweet_count': 25321, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1480214625882763265/gEmMPqsH_normal.jpg,False,"{'description': {'hashtags': [{'start': 112, 'end': 141, 'tag': 'Iamnotthemeekandobedienttype'}]}}",False,Isobel 🇨🇦 #BeKind ..if nothing else 🥰,875422490993885184,1191402612202995714,Benligh1,"First go within...always ❤️ Inspired by the Universe, Outlander and the beautiful soul that is Caitriona Balfe  #Iamnotthemeekandobedienttype","British Columbia, Canada"
88,"{'followers_count': 566, 'following_count': 1730, 'tweet_count': 53210, 'listed_count': 37}",,https://pbs.twimg.com/profile_images/1514196986739703820/fO-AOAW-_normal.jpg,False,,False,nørdic låurå,434383205,1280878675936903169,NordicLaura,Having a sit down and a cup of tea. Addisonian. Watcher of sport. Maker of gravlax. chicken wrangler. Master baker. Traveller. Dutch bike rider.,"Not really sure, but about."
89,"{'followers_count': 2012, 'following_count': 579, 'tweet_count': 2951, 'listed_count': 6}",https://t.co/vtanXgHmwo,https://pbs.twimg.com/profile_images/1440735682134040585/niUE7kmM_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vtanXgHmwo', 'expanded_url': 'https://linktr.ee/tsimba', 'display_url': 'linktr.ee/tsimba'}]}, 'description': {'hashtags': [{'start': 0, 'end': 17, 'tag': 'FutureRootsSound'}]}}",False,USELESS OUT NOW ゴ ゴ,3301816501,1496949471787298818,tsimbabeats,#FutureRootsSound mgmt: omar@vibesmgmt.com booking: alex@abtouring.com brian@abtouring.com,"Atlanta, GA"
90,"{'followers_count': 42, 'following_count': 125, 'tweet_count': 705, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1499995905608585221/5AzKOnSF_normal.jpg,False,,False,KC3_Hunna,3394781361,,BBallxHype,Old account got hacked 🥲🙃,
91,"{'followers_count': 875, 'following_count': 370, 'tweet_count': 42158, 'listed_count': 11}",https://t.co/Vo0OYOeIQS,https://pbs.twimg.com/profile_images/1517005920772915205/PNkT9M6G_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Vo0OYOeIQS', 'expanded_url': 'https://instagram.com/outandabout_with_nina', 'display_url': 'instagram.com/outandabout_wi…'}]}, 'description': {'mentions': [{'start': 128, 'end': 136, 'username': 'toshogu'}]}}",False,"Nina, as it were",627771808,1466965752666222592,nina_in_LA,"DE, US, JP, LA🌅 •jeweler in training• been there done that•lgbtq+•she/her/they• frequently on a hike or bike on some trail with @toshogu •七転び八起き! •🏳️‍🌈• BLM!","Reseda, Los Angeles"
92,"{'followers_count': 19, 'following_count': 70, 'tweet_count': 3902, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1508912812252286976/yX5du_9q_normal.jpg,False,,False,spud,1466926153776525312,1515352576216244234,drunkrrry,i ❤️ me,he/him
93,"{'followers_count': 5, 'following_count': 71, 'tweet_count': 122, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1461029355379908615/EPsybWQO_normal.jpg,False,,False,Bülent Yücel,1461029170209824778,,bayucel65,Carbon based life form,
94,"{'followers_count': 742, 'following_count': 681, 'tweet_count': 4055, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1494639467889627149/6pNHSavk_normal.jpg,False,,False,KhirardU,619562196,,KhirardU_01,,El Salvador 🇸🇻
95,"{'followers_count': 509, 'following_count': 1499, 'tweet_count': 17631, 'listed_count': 6}",,https://pbs.twimg.com/profile_images/1484969587473104900/Mr3LCV7o_normal.jpg,False,,False,Bill Weyerich,1253091175,,weyerich,"Firefighter, Cardinal fan, ST LOUIS Rams fan, Blues fan, Mizzou fan. Most importantly Catholic, Husband and Father of 4.",
96,"{'followers_count': 495, 'following_count': 1508, 'tweet_count': 6505, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1276429293095129088/yJ1ltoF3_normal.jpg,False,,False,MARIA EGEA RODRÍGUEZ,423843429,,meryegea,Celadora Área Sanitaria Ferrol. Máster de Eneagrama e Inteligencia Relacional PNL. Feminismo. Uni Ferrol. Ni un paso atrás 🌹🌹❤️❤️,Ferrol
97,"{'followers_count': 35, 'following_count': 182, 'tweet_count': 1097, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1477858406866161664/0HtSIOSU_normal.jpg,False,,False,🙄 Roberta,722277844810727424,,Rgarrr,,Southern CA
98,"{'followers_count': 630, 'following_count': 886, 'tweet_count': 92086, 'listed_count': 46}",,https://pbs.twimg.com/profile_images/1480640572004175879/GMRRhROA_normal.jpg,False,,False,Enemies to Lovers Bird,33203882,,VerbalFlair,"""Two wrongs don't make a right."" ""🗣 But it make a difference!""",
99,"{'followers_count': 4992, 'following_count': 2721, 'tweet_count': 4563, 'listed_count': 6}",https://t.co/1RzMgXs9nA,https://pbs.twimg.com/profile_images/1508871173391765505/GxrWFi6I_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1RzMgXs9nA', 'expanded_url': 'http://www.afin.org.pe', 'display_url': 'afin.org.pe'}]}}",False,Leonie Roca,450312121,,lrocavb,Ocupada en buscar espacios de diálogo que mejoren la calidad de las políticas públicas en beneficio de la gente. Presidente de AFIN.,
221027159,"{'followers_count': 358, 'following_count': 356, 'tweet_count': 47593, 'listed_count': 3}",https://t.co/2bBQHeBYc4,https://pbs.twimg.com/profile_images/1455143587621089282/JTVP-2Pf_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2bBQHeBYc4', 'expanded_url': 'http://linktr.ee/idiotbrigade', 'display_url': 'linktr.ee/idiotbrigade'}]}, 'description': {'urls': [{'start': 112, 'end': 135, 'url': 'https://t.co/WoH9dASIKp', 'expanded_url': 'http://twitch.tv/idiotbrigade', 'display_url': 'twitch.tv/idiotbrigade'}]}}",False,IdiotBrigade - The cool tweets/twitch guy.,,1521181879302557701,IdiotBrigadier,"I spend most of my time on the internet. My mother does not approve. He/Him - DM if you need support/a buddy. 

https://t.co/WoH9dASIKp","Moncton, NB "
259921733,"{'followers_count': 443, 'following_count': 583, 'tweet_count': 21000, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1479234936938930182/X9_C-Drg_normal.jpg,False,,False,Ophelia Byrne,,,opheliabyrne,love Animals,Wicklow
86581877,"{'followers_count': 430, 'following_count': 570, 'tweet_count': 34613, 'listed_count': 7}",,https://pbs.twimg.com/profile_images/1360474908397101059/D2DGbjdz_normal.jpg,False,,False,KI,,949043573139365888,kihaza,Ball don't lie.,Lost in time and space
393565983,"{'followers_count': 228, 'following_count': 151, 'tweet_count': 41427, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1429943346429145090/lvpgZ8kp_normal.jpg,False,,False,La Rodríguez ⚡,,1272687772164333569,ireerodriguez98,"Todo pasa por algo 🤞🍀
Lo mejor es lo que viene 💫🔜",
