,protected,name,entities,id,description,username,url,verified,profile_image_url,public_metrics,location,pinned_tweet_id
761366887813017602,False,lloyd,,,痛み,patekked,,False,https://pbs.twimg.com/profile_images/1524183797947895810/cv-GS-nY_normal.jpg,"{'followers_count': 931, 'following_count': 961, 'tweet_count': 35773, 'listed_count': 10}",,
1122231573347229698,False,ConnemaraCeltic,,,"STH, Verging on being a Celtic Da! Glasgow will always be Green & White",CelticConnemara,,False,https://pbs.twimg.com/profile_images/1122234011311595521/HVqs2MR9_normal.jpg,"{'followers_count': 114, 'following_count': 505, 'tweet_count': 1695, 'listed_count': 0}","Scotland, United Kingdom",
727177349712756736,False,easytosay,"{'description': {'urls': [{'start': 115, 'end': 138, 'url': 'https://t.co/Uxh3HFJpw1', 'expanded_url': 'https://tinyurl.com/easylimits', 'display_url': 'tinyurl.com/easylimits'}]}}",,"NSFW. Kinky switch, sub to many, dom to some, cheeky to all. Puns are my fetish. DMs welcome. He/him.
BDSM limits: https://t.co/Uxh3HFJpw1",easytosaykinky,,False,https://pbs.twimg.com/profile_images/965224260389232640/Gdh5Tt6A_normal.jpg,"{'followers_count': 747, 'following_count': 505, 'tweet_count': 3476, 'listed_count': 5}","London, England",1318320105554661377
30668803,False,Mark Colburn,,,You don't have to put up with it you know. 🏳️‍🌈,colburnmark,,False,https://pbs.twimg.com/profile_images/1335740020846698498/xwDrssYp_normal.png,"{'followers_count': 147, 'following_count': 257, 'tweet_count': 8376, 'listed_count': 3}","Manchester, England",
52797124,False,Belinda Serrano,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/crCdxWpn7O', 'expanded_url': 'http://bellesrandomtales.blogspot.com', 'display_url': 'bellesrandomtales.blogspot.com'}]}}",,Trying my best to follow Jesus.,belleserrano,https://t.co/crCdxWpn7O,False,https://pbs.twimg.com/profile_images/1518002780438474757/z0Xsm61R_normal.jpg,"{'followers_count': 253, 'following_count': 676, 'tweet_count': 15209, 'listed_count': 5}",Texas,
2558832338,False,ラブラブカピバラ茶,"{'description': {'mentions': [{'start': 52, 'end': 66, 'username': 'Kinopi_Illust'}]}}",,美術史齧ってましたクソ雑魚営業です。雑多なのでどうせなら絵垢でも見てくれ(なんならフォローしてくれ)→ @Kinopi_Illust,guchihrk,,False,https://pbs.twimg.com/profile_images/1389554602496823312/1rE8UOcV_normal.jpg,"{'followers_count': 744, 'following_count': 1017, 'tweet_count': 15295, 'listed_count': 2}",ミュート推奨,1339590498957160451
1443954247524040743,False,Matt Loft,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Xash0mxCNM', 'expanded_url': 'https://mattloft.substack.com', 'display_url': 'mattloft.substack.com'}]}}",,,JamesMLoft,https://t.co/Xash0mxCNM,False,https://pbs.twimg.com/profile_images/1456455843722014724/-krjhuVG_normal.jpg,"{'followers_count': 121, 'following_count': 372, 'tweet_count': 2797, 'listed_count': 0}","Fort Worth, TX",1444268722693226500
799017701641506822,False,Joe Hetherington 🇺🇦🇪🇺,"{'description': {'hashtags': [{'start': 10, 'end': 15, 'tag': 'COYS'}, {'start': 17, 'end': 34, 'tag': 'BollocksToBrexit'}]}}",,"29, Chef, #COYS

#BollocksToBrexit

If you're Spurs and not a Tory I'll follow back ✌️",yeoj33,,False,https://pbs.twimg.com/profile_images/1411094254013792261/e_ZU_434_normal.jpg,"{'followers_count': 99, 'following_count': 416, 'tweet_count': 1030, 'listed_count': 0}","Basingstoke, England",
35618422,False,Bingo Lingfucker,"{'description': {'hashtags': [{'start': 72, 'end': 89, 'tag': 'translivesmatter'}]}}",,32. Birmingham. I can drain a bad bottle of red in half an hour. he/him #translivesmatter,dougalmcflurry,,False,https://pbs.twimg.com/profile_images/833780492021424128/nrlLpJuf_normal.jpg,"{'followers_count': 587, 'following_count': 1793, 'tweet_count': 17127, 'listed_count': 4}","Birmingham, England",763132578689933314
752180813513551873,False,ᴱᵛᵉ ♡,"{'description': {'mentions': [{'start': 5, 'end': 12, 'username': 'wolves'}, {'start': 15, 'end': 22, 'username': 'adwwfc'}, {'start': 25, 'end': 36, 'username': 'evesprivxo'}]}}",,19 | @wolves | @adwwfc | @evesprivxo,eve_elizabethxx,,False,https://pbs.twimg.com/profile_images/1500765889741869062/pmCQrkKV_normal.jpg,"{'followers_count': 1999, 'following_count': 1909, 'tweet_count': 11096, 'listed_count': 1}",molineux stadium ,1437478643912036353
54657070,False,αnn ⋆ 🐨🐥🚲,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fhInVpvLlV', 'expanded_url': 'https://archiveofourown.org/users/jooniepop/pseuds/jooniepop', 'display_url': 'archiveofourown.org/users/jooniepo…'}]}}",,Moonchild ☽⋆ Moonfairy🧚‍♂️⋆ Army ⟬⟭ ⋆ Atiny🏴‍☠️⋆ Namjoon Ships & Fics Are In My Pinned ⇩,jooniepop,https://t.co/fhInVpvLlV,False,https://pbs.twimg.com/profile_images/1522540382998966272/GG_P0zBM_normal.jpg,"{'followers_count': 1546, 'following_count': 845, 'tweet_count': 38100, 'listed_count': 45}",25+ ⋆ ㅜㅁ ㅜ ,1194621669199032320
824573772720144385,False,"Séamas, Ella, Xena, Ziggy Flowerdust, & Mylo",,,"I do not lead but walk beside me friend. Paranoia don't mean they ain't there. Sanity is a bourgeois meme.🇮🇪🇪🇺🇺🇦
Channeling Uncle Colm from Derry Girls",ExegeekPrime,,False,https://pbs.twimg.com/profile_images/1419292592345395200/Al7Wsh6z_normal.jpg,"{'followers_count': 154, 'following_count': 24, 'tweet_count': 18507, 'listed_count': 0}","Belfast, Northern Ireland",1248869339584966656
20977987,False,Annabel 💙🎧,,,"Music fanatic 🎧 Endometriosis, adenomyosis and PCOS fighter 💛",wdwfan1973,,False,https://pbs.twimg.com/profile_images/1511711569184440332/ON08fVyg_normal.jpg,"{'followers_count': 1680, 'following_count': 1592, 'tweet_count': 73619, 'listed_count': 20}",Schitt’s Creek,1517620918381649920
320148009,False,Carina🦖,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vaJflcxJhh', 'expanded_url': 'http://paypal.com/carinabigbutt', 'display_url': 'paypal.com/carinabigbutt'}]}}",,lvl 50 x. Gamer🎮,carinabigbutt,https://t.co/vaJflcxJhh,False,https://pbs.twimg.com/profile_images/1509683989577150465/JjGsg_sR_normal.jpg,"{'followers_count': 13462, 'following_count': 864, 'tweet_count': 99499, 'listed_count': 39}",,1516914940937973760
246541603,False,Paul Brennan,,,,BoomBoomBrennan,,False,https://pbs.twimg.com/profile_images/1154064121895227392/sTK5reHU_normal.jpg,"{'followers_count': 627, 'following_count': 614, 'tweet_count': 9675, 'listed_count': 6}",Kildare / Leeds,
217581291,False,Rosie Matthews,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9JWHTjyCUU', 'expanded_url': 'http://www.instagram.com/piercingsby_rosie', 'display_url': 'instagram.com/piercingsby_ro…'}]}}",,"Full time body piercer, part time fatty treat eater 🍩",wh0lelottarosie,https://t.co/9JWHTjyCUU,False,https://pbs.twimg.com/profile_images/1521039085984526342/xSeZm2h7_normal.jpg,"{'followers_count': 334, 'following_count': 686, 'tweet_count': 20381, 'listed_count': 2}","Chichester, England",1451956005416411149
62293591,False,Tara Breslin,,,Urban peasant. Unabashed Wordler. Novice Gaeilgeoir.,stationarygypsy,,False,https://pbs.twimg.com/profile_images/1020993500039598080/aE9PV8AW_normal.jpg,"{'followers_count': 665, 'following_count': 2396, 'tweet_count': 12203, 'listed_count': 12}",,
18380602,False,Kalruth,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/O1GQkSemkp', 'expanded_url': 'http://toxo.wordpress.com', 'display_url': 'toxo.wordpress.com'}]}}",,"Una planta.... dura en apariencia, blanda en su interior",Kalruth,https://t.co/O1GQkSemkp,False,https://pbs.twimg.com/profile_images/642662181599887360/GFn9-ZPJ_normal.jpg,"{'followers_count': 162, 'following_count': 407, 'tweet_count': 8343, 'listed_count': 17}","En La Coru, neno...",798292866040811520
244529488,False,メロンパン,,,美味しいもの好き、時々の旅行好き、ぬいぐるみ好き、謎解き好き。,Lillykkuma,,False,https://pbs.twimg.com/profile_images/473465945340391424/HHeEkDcH_normal.jpeg,"{'followers_count': 144, 'following_count': 225, 'tweet_count': 1876, 'listed_count': 4}","Yachiyo-shi, Chiba",
5489282,False,あおぼうず,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NBJfVlam6u', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/3J6G99EOPUPAW?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}, 'description': {'mentions': [{'start': 66, 'end': 74, 'username': 'Sunacha'}]}}",,プリパラ・プリチャンおじさん/ミュークルドリーミー毎週日曜朝10:30より絶賛放送中/ウマはマチカネフクキタル推し/ヘッダ:ふが6(@Sunacha)様作,aobouzu,https://t.co/NBJfVlam6u,False,https://pbs.twimg.com/profile_images/1480501345518243843/T_QV5cJQ_normal.png,"{'followers_count': 1087, 'following_count': 1440, 'tweet_count': 199145, 'listed_count': 68}",キラ宿,
296447916,False,HMHMat,,,多摩地区の自然に魅了されて郊外に居を移し、雑木林に囲まれて生きている個人事業主。,HMHMat,,False,https://pbs.twimg.com/profile_images/2097893187/HMHMat_normal.jpg,"{'followers_count': 191, 'following_count': 266, 'tweet_count': 1206, 'listed_count': 4}",ぎりぎり東京,
966803029122080768,False,harmattan rain,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IklZvA1KNo', 'expanded_url': 'https://sotxnye.disha.page/', 'display_url': 'sotxnye.disha.page'}]}}",,"Tired. Serotonin deficient. They/He. Grim, June, Midnight, and Reece's nini. 24.",Sotxnye,https://t.co/IklZvA1KNo,False,https://pbs.twimg.com/profile_images/1381578206373941250/_uiJL55b_normal.jpg,"{'followers_count': 647, 'following_count': 469, 'tweet_count': 43970, 'listed_count': 3}","Lagos, Nigeria",1473282627264294923
847220135370854403,False,Adrianz Wall 💙 #FBPE,,,"Adrian Barnes-White
'Free as a Bird' 🕊️
PAST: Alz. Soc.; MCA Trainer @ ERYC; NBF; WHCT; YRCC; Hull & Humbs CCs T's abt: Disability, Equality, ⚽ 🏉 🎬 📺 🎵📚 &",AdrianzWall,,False,https://pbs.twimg.com/profile_images/1087276644623093760/dYjXMsZJ_normal.jpg,"{'followers_count': 308, 'following_count': 424, 'tweet_count': 12931, 'listed_count': 2}",Somewhere in Yorkshire...,1066869609066840066
1283692967270612992,False,TreeBen77,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/s245KLhYNs', 'expanded_url': 'http://linktr.ee/treeben77', 'display_url': 'linktr.ee/treeben77'}]}, 'description': {'mentions': [{'start': 79, 'end': 95, 'username': 'TreeBen77Studio'}]}}",,I'm an Australian who can develop Discord bots & Roblox experiences. I founded @TreeBen77Studio,TreeBen77,https://t.co/s245KLhYNs,False,https://pbs.twimg.com/profile_images/1304704756472979456/iOIkF7ZI_normal.jpg,"{'followers_count': 8, 'following_count': 41, 'tweet_count': 151, 'listed_count': 0}","Queensland, Australia",
3259447171,False,Nathan VanDruff,,,"Class of 2023 ESL Gamer, Wrestling",naterhater12,,False,https://pbs.twimg.com/profile_images/1506688037710872580/TRIp0Min_normal.jpg,"{'followers_count': 40, 'following_count': 359, 'tweet_count': 598, 'listed_count': 1}","Kansas City, MO",
714285934343159809,False,りっち～,,,京大M1/日常と物思いとメモ/紅茶麻雀手芸ディストピア小説/弱点:低気圧、たまに病み(๑o̴̶̷̥᷅﹏o̴̶̷̥᷅๑),riririritchey00,,False,https://pbs.twimg.com/profile_images/972304186158153728/utodjDPt_normal.jpg,"{'followers_count': 482, 'following_count': 351, 'tweet_count': 30036, 'listed_count': 14}",,1430473191370027008
228333141,False,김EH,,,Absence is Presence,realgalpagos,,False,https://pbs.twimg.com/profile_images/1150413165177397248/xa9Nr1uw_normal.jpg,"{'followers_count': 199, 'following_count': 105, 'tweet_count': 38688, 'listed_count': 1}",4802-21-358294-212100107R,1434832418662334466
345707234,False,Michael Whitcombe,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/U0TB6cTalu', 'expanded_url': 'http://mipdatabase.com', 'display_url': 'mipdatabase.com'}]}, 'description': {'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/U0TB6cTalu', 'expanded_url': 'http://mipdatabase.com', 'display_url': 'mipdatabase.com'}]}}",,Chemist (organic and polymer chemistry) including molecularly imprinted polymers (MIPs). Owner of https://t.co/U0TB6cTalu,mike_whitcombe,https://t.co/U0TB6cTalu,False,https://pbs.twimg.com/profile_images/1470124539/mipdatabase_com_logo_mug-p1680654574985762152o3v5_500_normal.jpg,"{'followers_count': 78, 'following_count': 106, 'tweet_count': 248, 'listed_count': 1}",,
227079613,False,Dave W,,,Fan of music and cars from the late 1900s.,Sir56ALot,,False,https://pbs.twimg.com/profile_images/998682355240873985/_KreW9Ta_normal.jpg,"{'followers_count': 193, 'following_count': 584, 'tweet_count': 15450, 'listed_count': 3}","North Herts, United Kingdom",
47132222,False,jake,,,see you space cowboy…,_jkpnro,,False,https://pbs.twimg.com/profile_images/1521862798900346880/ifqYW6HA_normal.jpg,"{'followers_count': 640, 'following_count': 770, 'tweet_count': 29179, 'listed_count': 1}",he / him,1318305958024695811
4350577527,False,Z,,,,dazed1984,,False,https://pbs.twimg.com/profile_images/1347318623057154054/5UWs4qwW_normal.jpg,"{'followers_count': 27, 'following_count': 194, 'tweet_count': 1198, 'listed_count': 0}",London,
22807628,False,Nicola Lowe,,,,Nicolalowe_,,False,https://pbs.twimg.com/profile_images/1485987791989321740/p0APXswN_normal.jpg,"{'followers_count': 204, 'following_count': 381, 'tweet_count': 12133, 'listed_count': 2}","Nottingham, England",
45925469,False,Aygül Bilgi Cavusogl,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NeaBJivD6N', 'expanded_url': 'http://www.gezigurmeguzellik.com', 'display_url': 'gezigurmeguzellik.com'}]}}",,"interested in marketing,social media,marketing comm.now in Uk. Son zmnlarda sadece blog yazarı :)",AygulBilgi,https://t.co/NeaBJivD6N,False,https://pbs.twimg.com/profile_images/745647457556635649/4JM-swHc_normal.jpg,"{'followers_count': 637, 'following_count': 591, 'tweet_count': 15142, 'listed_count': 29}","Banbury, England",
894992481087082497,False,Megan Astley,,,INFJ-T,Megan_Astley_,,False,https://pbs.twimg.com/profile_images/895008366178828288/wbs2wLtE_normal.jpg,"{'followers_count': 19, 'following_count': 243, 'tweet_count': 1455, 'listed_count': 0}",,1107679689315926016
139700441,False,Boots,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YE7UoAjTLk', 'expanded_url': 'https://www.instagram.com/thiefree/', 'display_url': 'instagram.com/thiefree/'}]}, 'description': {'mentions': [{'start': 69, 'end': 81, 'username': 'WIANpodcast'}]}}",,building a new soul out of cardboard & sellotape / lvl34 / Cohost of @WIANpodcast / 🌱 🐘 🏺 / she/they,BootsMcGoot,https://t.co/YE7UoAjTLk,False,https://pbs.twimg.com/profile_images/1510016857801216010/uz2ckkSe_normal.jpg,"{'followers_count': 2768, 'following_count': 745, 'tweet_count': 114505, 'listed_count': 65}","Cardiff, UK",1203256197236834304
711233316649734145,False,まこぐる,,,"ゴ魔乙というか趣味垢。ギルド「おデの逆ディん！！」所属。ジギタリス推し。ガチャ運悪し。刺さった画像をやたらとRTしがち。
【トレーナー・プロデューサー兼任中】",AgentMkg9,,False,https://pbs.twimg.com/profile_images/1426524255622025219/pvXUUS7u_normal.jpg,"{'followers_count': 105, 'following_count': 313, 'tweet_count': 10365, 'listed_count': 3}",,
87518574,False,"Mastard, PT",,,Physiotherapist,Mastard3,,False,https://pbs.twimg.com/profile_images/1507658101595463682/y3kOh1L3_normal.jpg,"{'followers_count': 1881, 'following_count': 3623, 'tweet_count': 22361, 'listed_count': 1}",Malawi,1428094274881695746
175073006,False,🌺,,,,powerandrea,,False,https://pbs.twimg.com/profile_images/1518645626417864704/Ia322OgR_normal.jpg,"{'followers_count': 502, 'following_count': 619, 'tweet_count': 19932, 'listed_count': 4}",,
60429725,False,James 🇺🇦,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LDdJx7OyTr', 'expanded_url': 'https://www.flickr.com/photos/22783880@N00/', 'display_url': 'flickr.com/photos/2278388…'}]}, 'description': {'hashtags': [{'start': 82, 'end': 89, 'tag': 'AFGANG'}, {'start': 90, 'end': 100, 'tag': 'AllIsLove'}]}}",,MANICS. Music. Film. Everton. F1. PC gaming. Random stuff. Part-time misanthrope. #AFGANG #AllIsLove,archivesofjames,https://t.co/LDdJx7OyTr,False,https://pbs.twimg.com/profile_images/1499670954418577408/_vSwF_KI_normal.jpg,"{'followers_count': 879, 'following_count': 2842, 'tweet_count': 60252, 'listed_count': 20}",Sheffield,
44353174,False,DENISE SEIBEL (She/Her),"{'description': {'hashtags': [{'start': 131, 'end': 141, 'tag': 'TheSocial'}, {'start': 143, 'end': 158, 'tag': 'CTVYourMorning'}]}}",,Cancer Survivor I speak the truth I try to always support woman not tear them down tweets and opinions my own number one ☝️ fan of #TheSocial  #CTVYourMorning,novadee,,False,https://pbs.twimg.com/profile_images/1501877028475314178/5M7A-P89_normal.jpg,"{'followers_count': 2577, 'following_count': 3714, 'tweet_count': 48041, 'listed_count': 21}","Oakville, Ontario",
1358863568255537155,False,Frank Reiser 🌻🇺🇦💙💛,,,"Professionally, I design and implement software for real-time embedded systems. Outside of that, I play guitar and advocate for progressive causes.",FrankReiser2,,False,https://pbs.twimg.com/profile_images/1382421319371882503/ab3jGAVY_normal.jpg,"{'followers_count': 325, 'following_count': 307, 'tweet_count': 3054, 'listed_count': 0}","Maryland, USA",1512451091669176329
1002613478866157568,False,Katie Heyes,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DDJJ1xKchF', 'expanded_url': 'https://katieheyes.journoportfolio.com/', 'display_url': 'katieheyes.journoportfolio.com'}]}, 'description': {'hashtags': [{'start': 84, 'end': 101, 'tag': 'blacklivesmatter'}], 'mentions': [{'start': 29, 'end': 41, 'username': 'Sur_English'}, {'start': 42, 'end': 56, 'username': 'indie_pendent'}, {'start': 57, 'end': 73, 'username': 'empowordjournos'}]}}",,Freelance Writer | Words for @Sur_English @indie_pendent @empowordjournos & others  #blacklivesmatter,heyes_katie,https://t.co/DDJJ1xKchF,False,https://pbs.twimg.com/profile_images/1513258933523296263/ajfpPonZ_normal.jpg,"{'followers_count': 596, 'following_count': 538, 'tweet_count': 2850, 'listed_count': 3}","England, United Kingdom",1508573407994122265
62243217,False,vicky.,,,28//manchester,victoriajaneox,,False,https://pbs.twimg.com/profile_images/1070212837094645762/MSjLqd9q_normal.jpg,"{'followers_count': 827, 'following_count': 570, 'tweet_count': 116555, 'listed_count': 15}","manchester, uk",873911741989740545
36044034,False,Simon Watchorn,"{'description': {'hashtags': [{'start': 25, 'end': 38, 'tag': 'forgotten80s'}]}}",,"Nature, Music, Aviation. #forgotten80s",Simonwatchorn,,False,https://pbs.twimg.com/profile_images/1421755558571528194/IM8qx6Cl_normal.jpg,"{'followers_count': 166, 'following_count': 1016, 'tweet_count': 2446, 'listed_count': 4}","Walsall, West Midlands, UK",
490461041,False,Maggie,,,Orkney. Art. Baking. Reading. Dogs. Canary. RA. Life.,magwi68,,False,https://pbs.twimg.com/profile_images/1441432261048610819/121DGHCU_normal.jpg,"{'followers_count': 171, 'following_count': 468, 'tweet_count': 12069, 'listed_count': 3}",Scotland,
913136632072736769,False,Estelle⁷ attend le parpaing,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JKXytHoyZS', 'expanded_url': 'https://athenabyeol.carrd.co/', 'display_url': 'athenabyeol.carrd.co'}]}}",,Sometimes I write 📖 ✒️ Tolkien/Grishaverse/Genshin Impact/MDZS 🕊️ 🔞 minors DNI,AthenaByeol,https://t.co/JKXytHoyZS,False,https://pbs.twimg.com/profile_images/1522632435292422147/5UWwJKiY_normal.jpg,"{'followers_count': 1176, 'following_count': 688, 'tweet_count': 177917, 'listed_count': 32}",she/her,1359673479294054400
20903958,False,Mary Anderson,,,"married, 3 kids, slightly warped sense of humour but not the nasty kind",molltrot,,False,https://pbs.twimg.com/profile_images/1409582488696115203/DjKnMtjo_normal.jpg,"{'followers_count': 1296, 'following_count': 2096, 'tweet_count': 69913, 'listed_count': 32}",kilkenny,
55687338,False,Lisa MacCormack Raitt,,,"Now - Investment Banker. Before - Member of Parliament, Minister & Deputy Leader of Conservative Party of Canada. Always - Mum of 2, Caregiver to Alz Spouse",lraitt,,False,https://pbs.twimg.com/profile_images/1232828992228667392/Be0HqX4f_normal.jpg,"{'followers_count': 73317, 'following_count': 2169, 'tweet_count': 13067, 'listed_count': 593}","Moffat, ON",
2729546306,False,Patrick Scott,"{'description': {'hashtags': [{'start': 13, 'end': 26, 'tag': 'skatetwitter'}]}}",,530 to 510 • #skatetwitter • Wordle • Skateboarding • Video Games • San Jose Sharks • Oakland A's • Pizza • Beer • Booze,lazertits86,,False,https://pbs.twimg.com/profile_images/499560857471184898/7gAZ4m7u_normal.jpeg,"{'followers_count': 49, 'following_count': 618, 'tweet_count': 396, 'listed_count': 0}","San Leandro, CA",1489791888144044032
63150934,False,saina,,,22.04～通信制大学/税会3年編入。経理なお仕事。セキセイインコ飼い。ペン字教室通ってました。,yu_katan,,False,https://pbs.twimg.com/profile_images/698864510619156480/CuUyhtRQ_normal.jpg,"{'followers_count': 159, 'following_count': 386, 'tweet_count': 17955, 'listed_count': 5}",東京,
399896629,False,Ciarán O’Fearghail,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EhdrMfkq0l', 'expanded_url': 'http://hollywoodlakesgolfclub.com', 'display_url': 'hollywoodlakesgolfclub.com'}]}}",,,KieranMFarrell,https://t.co/EhdrMfkq0l,False,https://pbs.twimg.com/profile_images/1610883061/image_normal.jpg,"{'followers_count': 17, 'following_count': 60, 'tweet_count': 226, 'listed_count': 0}","lusk, co dublin",
819260315309404161,False,Lilith Ferreyra-Carroll,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5VL8TA1WQv', 'expanded_url': 'https://linktr.ee/lilithcarroll', 'display_url': 'linktr.ee/lilithcarroll'}]}, 'description': {'urls': [{'start': 121, 'end': 144, 'url': 'https://t.co/ZkafESs9dl', 'expanded_url': 'https://gofund.me/7c0aac1e', 'display_url': 'gofund.me/7c0aac1e'}]}}",,🏳️‍⚧️Sí/í🏳️‍🌈Personal not work account🇮🇪 ♻️s & ❤️s not endorsements🏴end direct provision✊sex work is work☂️surgery fund: https://t.co/ZkafESs9dl,trasinscneach,https://t.co/5VL8TA1WQv,False,https://pbs.twimg.com/profile_images/1494774220416499725/7_vQvbR5_normal.jpg,"{'followers_count': 2699, 'following_count': 1654, 'tweet_count': 14700, 'listed_count': 3}",Ireland,1399295896387571715
75562401,False,おがにく,,,"音ゲーと食べ物でできてます
メイン機種は弐寺(AC中伝6240-0009/INF中伝6901-0138-5859)、それ以外はノスタルジア(ベ3級リ3級)・ドラムマニア(赤グラ)・ダンスラをよく遊んでます
無言フォロー失礼します",oganik,,False,https://pbs.twimg.com/profile_images/1487666199760875520/PCqVqTqh_normal.jpg,"{'followers_count': 420, 'following_count': 541, 'tweet_count': 41033, 'listed_count': 15}",,
89784347,False,Tanausú Lord,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MuPDuePC4l', 'expanded_url': 'https://linktr.ee/tanausulord', 'display_url': 'linktr.ee/tanausulord'}]}, 'description': {'hashtags': [{'start': 59, 'end': 65, 'tag': 'Gamer'}, {'start': 66, 'end': 75, 'tag': 'Youtuber'}, {'start': 76, 'end': 85, 'tag': 'Streamer'}, {'start': 86, 'end': 93, 'tag': 'Gaymer'}]}}",,"En todas partes uso mi nombre tal cual o junto TanausuLord
#Gamer #Youtuber #Streamer #Gaymer",tanausulord,https://t.co/MuPDuePC4l,False,https://pbs.twimg.com/profile_images/1507672631528546309/Z6hSVDe5_normal.jpg,"{'followers_count': 131, 'following_count': 71, 'tweet_count': 12956, 'listed_count': 13}","Aranjuez, Madrid",1074535038769905665
768589926757695488,False,Sam Ingram 🇺🇦,"{'description': {'hashtags': [{'start': 28, 'end': 33, 'tag': 'COYS'}]}}",,"THFC since that goal in '81 #COYS 🤍💙 ⚽
Mum of 2.
Sport. Politics. Sci-Fi.",oBALEWan_Kenobi,,False,https://pbs.twimg.com/profile_images/1515523732953092098/NGmxZvrI_normal.jpg,"{'followers_count': 1445, 'following_count': 2103, 'tweet_count': 22746, 'listed_count': 0}","Southend, England",1213842064691154944
1378283246782414848,False,Neil Benson,,,I write and perform sketch comedy with Monkey Wedding and Chaos Theory. Support LFC.  Living with YOPD.  I mostly tweet things at night. Mostly,Neil_Benson1,,False,https://pbs.twimg.com/profile_images/1441759618212892678/xalRXbsU_normal.jpg,"{'followers_count': 52, 'following_count': 170, 'tweet_count': 411, 'listed_count': 0}","London, England",1384087548587216904
23232895,False,Fábio Gameiro,,,"Network Engineer, Tech Lover, Problem Solver and professional ranter",ravenfz,,False,https://pbs.twimg.com/profile_images/89957107/raven_vectorized_normal.png,"{'followers_count': 303, 'following_count': 608, 'tweet_count': 7136, 'listed_count': 2}","Lisboa-Leiria, Portugal",1171169490886901761
822501662300504064,False,agedebit 🕷️ 🕸️ 💙,,,Temporal contaminant,i0amillionairme,,False,https://pbs.twimg.com/profile_images/1508847016180391950/feLqp-aR_normal.jpg,"{'followers_count': 58, 'following_count': 492, 'tweet_count': 21449, 'listed_count': 0}",off,
1440891780849750023,False,ユージュ@勉強垢,"{'description': {'hashtags': [{'start': 50, 'end': 64, 'tag': 'QuizKnockと学ぼう'}, {'start': 65, 'end': 74, 'tag': 'QK学ぼうメイト'}]}}",,"QuizKnockふくらPが好き！！ HS1 勉強頑張りたい  メイトさん無言フォロー失礼します🙏✨#QuizKnockと学ぼう #QK学ぼうメイト

【目標】ITパスポート 漢検2級",Yu_ju_QK,,False,https://pbs.twimg.com/profile_images/1486459716079603714/jpjAaC-9_normal.jpg,"{'followers_count': 31, 'following_count': 50, 'tweet_count': 191, 'listed_count': 0}",,1508947468037558272
1104407582112923648,False,quinn loves lvm ❤️,"{'description': {'hashtags': [{'start': 0, 'end': 12, 'tag': 'thedarkling'}, {'start': 44, 'end': 51, 'tag': 'vision'}]}}",,"#thedarkling: fine, make me your villain // #vision: what is love, if not grief persevering?",midgetmessiah,,False,https://pbs.twimg.com/profile_images/1500170460117536769/t2oOT9ig_normal.jpg,"{'followers_count': 474, 'following_count': 1990, 'tweet_count': 15161, 'listed_count': 8}",|20| they/them,1500178494457798669
19025916,False,Bogwoppit,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/57HgzQHHaD', 'expanded_url': 'https://twitter.com/Bog_woppit', 'display_url': 'twitter.com/Bog_woppit'}]}}",,"Rarely recorded in England, and never since the 18th century. Breeds in Marshlands. Diet very restricted, consisting mainly of leaves of the aruncus wopitus.",Bog_woppit,https://t.co/57HgzQHHaD,False,https://pbs.twimg.com/profile_images/1350623397684908033/aqfCeN3A_normal.jpg,"{'followers_count': 116, 'following_count': 814, 'tweet_count': 7530, 'listed_count': 2}",Here... not there.,
1202547145565278208,False,koalatovmocktail,,,"A continuing quest to engage intelligent life… in politics, sport & reality TV. Tweets are to change your mind or to change or mine. Pls call out my hypocrisies",koalatovmoktail,,False,https://pbs.twimg.com/profile_images/1228502841800581120/8vHhNbbs_normal.jpg,"{'followers_count': 24, 'following_count': 37, 'tweet_count': 3406, 'listed_count': 0}",Australia,
