id,public_metrics,url,profile_image_url,protected,verified,name,pinned_tweet_id,username,description,location,entities
4875253769,"{'followers_count': 468, 'following_count': 451, 'tweet_count': 28478, 'listed_count': 2}",https://t.co/BAK1FnwFfk,https://pbs.twimg.com/profile_images/1509551431141007362/x2181fsm_normal.jpg,False,False,kay em,,KirstyMullan2,Ex-X-Rayer☢️; art history student; amateur card maker✂️; plethora of shenanigans; stuckosaurus. Vaxxed 💉💉💉; she/her 🏏🎨🎭📚🎬🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺🏳️‍🌈🏳️‍⚧️,Electric Ladyland,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BAK1FnwFfk', 'expanded_url': 'https://www.facebook.com/kmhandmadecards/', 'display_url': 'facebook.com/kmhandmadecard…'}]}}"
18345465,"{'followers_count': 464, 'following_count': 597, 'tweet_count': 22567, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1441031495884308482/mlhv0Jsi_normal.jpg,False,False,mike nichols,,dixi1960,"not waving, but drowning",market harborough,
783478195,"{'followers_count': 179, 'following_count': 887, 'tweet_count': 5366, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/2594549423/image_normal.jpg,False,False,Ken,,KenKenedwards,,,
786905959,"{'followers_count': 269, 'following_count': 762, 'tweet_count': 2731, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1482061826603069442/WaSRQ_3A_normal.jpg,False,False,BIN,,dogwh0,내가 어쩌다 독일에,Berlin,
1367931990,"{'followers_count': 286, 'following_count': 593, 'tweet_count': 23171, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1516391512845832201/N5beUlVd_normal.jpg,False,False,francisco,1.4776366770321572e+18,tironoliro,oxalá haja o que houver,,
260410693,"{'followers_count': 1738, 'following_count': 4930, 'tweet_count': 30241, 'listed_count': 35}",,https://pbs.twimg.com/profile_images/1421676578384359425/25qzvaT4_normal.jpg,False,False,Lois Eibl Thrice vaxxed,,fraueibl,"Yogi, runner, amateur chef, music lover, biker, retirée, voyageuse, oenophile, LGBTQ2S ally","Treaty 14, Turtle Island",
1160130818678972416,"{'followers_count': 15710, 'following_count': 15165, 'tweet_count': 292662, 'listed_count': 13}",,https://pbs.twimg.com/profile_images/1520897460129959936/zx1NoPer_normal.jpg,False,False,Jacko,,albolt76,🌹Sport ⚽ Music 🎵 Books 📚 Left of centre. Nostalgia Fi-Zee-Jacko hashtag games daily 2:30pm and 3:00pm on Sundays with @Zeddeee @rahhead01 + @MrFlibble72LFC🌹,,"{'description': {'mentions': [{'start': 118, 'end': 126, 'username': 'Zeddeee'}, {'start': 127, 'end': 137, 'username': 'rahhead01'}, {'start': 140, 'end': 155, 'username': 'MrFlibble72LFC'}]}}"
1143473906101174272,"{'followers_count': 2179, 'following_count': 2707, 'tweet_count': 17831, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1176895799906770951/xrXzzlcl_normal.jpg,False,False,Hollie Stafford 🇺🇦,,HollieStaffor12,"Mum of two, carer to my son who has autism. Trying to make the best of life regardless. Hate brexit, love crochet, knitting etc;","Redruth, Cornwall.",
68834847,"{'followers_count': 119, 'following_count': 70, 'tweet_count': 3187, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/2607376466/MTp6aE1n_normal,False,False,fuat malatyalı,,fuatmalatyali,,,
289478606,"{'followers_count': 139, 'following_count': 222, 'tweet_count': 5002, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1079428458499985408/8WbPv0rp_normal.jpg,False,False,King Kanté,,BlueToeNail,Football x eSports,,
1419751477581594624,"{'followers_count': 1217, 'following_count': 1181, 'tweet_count': 6856, 'listed_count': 3}",https://t.co/k9mhgUvKM3,https://pbs.twimg.com/profile_images/1449391721415069697/pYGsYijg_normal.jpg,False,False,Jo Mac 💙,1.5109141696919101e+18,jomacofficial,"Christian ❤️ Youth Work Manager. 
Promo Girl. Work at the football. 
Fan of Spurs ⚽️ and 3x3 🏀 
A lonely caterpillar 🐛 pretending to be a social butterfly 🦋",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/k9mhgUvKM3', 'expanded_url': 'http://www.instagram.com/jomacofficial', 'display_url': 'instagram.com/jomacofficial'}]}}"
446764989,"{'followers_count': 8210, 'following_count': 3507, 'tweet_count': 141533, 'listed_count': 74}",,https://pbs.twimg.com/profile_images/1516640638493933569/3owTYAYS_normal.jpg,False,False,Su Dharmapala,1.4746600176220529e+18,SuDharmapala,#Startup Founder @polipedia.com.au . Writer. Feminist. Mum. Squatting illegally in lands of Naarm.,"Melbourne, Victoria","{'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'Startup'}], 'mentions': [{'start': 17, 'end': 27, 'username': 'polipedia'}]}}"
4852062695,"{'followers_count': 1674, 'following_count': 1124, 'tweet_count': 17130, 'listed_count': 68}",,https://pbs.twimg.com/profile_images/1498623599154184194/6AHwLexQ_normal.jpg,False,False,Sivananthi Senthe Thanenthiran,,SivananthiT,Executive Director @ARROW_Women/ The New Normal needs to be feminist!,Global,"{'description': {'mentions': [{'start': 19, 'end': 31, 'username': 'ARROW_Women'}]}}"
25531035,"{'followers_count': 671, 'following_count': 202, 'tweet_count': 9647, 'listed_count': 30}",,https://pbs.twimg.com/profile_images/1500945584483614724/BzTsDISC_normal.jpg,False,False,John Tinsley,,johntins,I'm older than I used to be.,"Dublin, Ireland",
39785661,"{'followers_count': 116, 'following_count': 447, 'tweet_count': 1729, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/2496122501/image_normal.jpg,False,False,john o d,,teeattwo,retired,dublin,
1348036834819940352,"{'followers_count': 3, 'following_count': 14, 'tweet_count': 278, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1348037915176103936/9xa4aLsX_normal.jpg,False,False,Lazybone,,Lazybon49365879,175/73/39,,
1061283596,"{'followers_count': 193, 'following_count': 464, 'tweet_count': 3400, 'listed_count': 7}",,https://pbs.twimg.com/profile_images/1347866749644005381/jPli-hLP_normal.jpg,False,False,Maradonna_Kebab,,Maradonna_kebab,"Found beneath the waves.
I'm going to put loads of Brighton stuff here to prove how big a fan I am compared to others. #bhafc","Plymouth, England","{'description': {'hashtags': [{'start': 119, 'end': 125, 'tag': 'bhafc'}]}}"
268769503,"{'followers_count': 314, 'following_count': 392, 'tweet_count': 333136, 'listed_count': 27}",,https://pbs.twimg.com/profile_images/1496086332661465092/4Fi71CRn_normal.jpg,False,False,芹緒☄️,9.908567050754376e+17,hataka_mokuroku,企画以外のFF外からのリプ苦手です。基本の名前は芹緒(せりお)。名前変更癖有り。メインジャンルは創作。クソザコメンタルの下ネタマン RT等うるさいので注意 ポケモン/マイクラ/twst/FF14(5.5済！) 等好き 成人済 好きなものを好きだと言います ガラルオオタチいません アイコンは梨ちゃん(@ns_s_)より,,"{'description': {'mentions': [{'start': 150, 'end': 156, 'username': 'ns_s_'}]}}"
20511950,"{'followers_count': 1763, 'following_count': 3532, 'tweet_count': 68977, 'listed_count': 33}",https://t.co/qStU5pFNhU,https://pbs.twimg.com/profile_images/1479018956849569794/JIvIq-5c_normal.jpg,False,False,No. No I will not. 🇺🇦,1.0823602409921208e+18,ChrisGN,"It's cats all the way down. 

Professional geek, amateur guitarist, anti brexit. Tweets 92.7% cat. I have a pet dragon called Brian in my attic. He/him.",Somewhere in time,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qStU5pFNhU', 'expanded_url': 'http://www.nobody-much.blogspot.com', 'display_url': 'nobody-much.blogspot.com'}]}}"
1359045515883802624,"{'followers_count': 64, 'following_count': 164, 'tweet_count': 4236, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1484752229835890692/qLEiw981_normal.jpg,False,False,sills 🍂,1.4499028607334605e+18,sapphcthoughts,they/she » 17,🪲,
1479495757598281728,"{'followers_count': 55, 'following_count': 52, 'tweet_count': 3506, 'listed_count': 0}",https://t.co/U4mWWs2mXw,https://pbs.twimg.com/profile_images/1521934381002153987/-_s79m-L_normal.jpg,False,False,mango🥭,1.5167305081593774e+18,bluhaj,my girlfriend thinks im funny (sometimes),any 🥟 18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/U4mWWs2mXw', 'expanded_url': 'http://knockles.carrd.co', 'display_url': 'knockles.carrd.co'}]}}"
426975038,"{'followers_count': 484, 'following_count': 2356, 'tweet_count': 1763, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1344262849842073603/cO35WR9O_normal.jpg,False,False,Mark O'Dea,,aedokram,"Husband & Dad | AP1, Engineering teacher | ETTA Area 2 Chair | LCETB Board Member | SNN Spotter | Graduate @TA21PGCert | PGDip Tóraíocht | PGDip School Planning","Ennis, Co. Clare","{'description': {'mentions': [{'start': 107, 'end': 118, 'username': 'TA21PGCert'}]}}"
50327102,"{'followers_count': 2207, 'following_count': 2060, 'tweet_count': 12462, 'listed_count': 18}",,https://pbs.twimg.com/profile_images/1477690820123934727/-2e3wmqc_normal.jpg,False,False,Monica McNamara,1.4621240056583496e+18,monicamc2006,"Writer, incl books on the music/people in The Lobby Bar, Union Quay, Cork and A History of Cork Simon Community @Cork_Simon
Teacher @corkETB","Cork, Ireland","{'description': {'mentions': [{'start': 112, 'end': 123, 'username': 'Cork_Simon'}, {'start': 132, 'end': 140, 'username': 'corkETB'}]}}"
456590960,"{'followers_count': 2, 'following_count': 30, 'tweet_count': 43, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/2552497086/image_normal.jpg,False,False,かた,,TNKKTR09,reborn,,
102108300,"{'followers_count': 1046, 'following_count': 480, 'tweet_count': 13540, 'listed_count': 86}",,https://pbs.twimg.com/profile_images/634404895/b6ea_normal.gif,False,False,ぴよ隊長～やまもと　やすひろMD,,piyotaicho,"世田谷区の縁に沿って生活しているうだつのあがらない(産)婦人科医。
絶対に儲けのでないなんでも屋P4mohnet代表。",東京 目黒区,
4678001,"{'followers_count': 1030, 'following_count': 516, 'tweet_count': 28653, 'listed_count': 0}",https://t.co/IP9HnKBSQc,https://pbs.twimg.com/profile_images/813659484/paris_s2_normal.jpg,False,False,Arata Fujimura,,aratafuji,"Agile Practitioner / CSP-SM, CSP-PO(Certified Scrum Professional) / Modern Offshore Development / Vietnam / Paris Hilton / RareJob / BOOKOFF / Classmethod, Inc.","Kawasaki, Kanagawa","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IP9HnKBSQc', 'expanded_url': 'https://www.slideshare.net/aratafuji', 'display_url': 'slideshare.net/aratafuji'}]}}"
2160308025,"{'followers_count': 236, 'following_count': 430, 'tweet_count': 10414, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1456028209577877513/q8ZlxaXR_normal.jpg,False,False,Lee 🇮🇹 x 🇺🇦,1.5084063741994353e+18,LStradomsky,• DGR • Wolverhampton Wanderers FC • Infinity Initiatives FC #26 ⚽️ • 🇮🇹 Italia x Україна 🇺🇦,"Manchester, England",
988603796,"{'followers_count': 493, 'following_count': 205, 'tweet_count': 49342, 'listed_count': 8}",,https://pbs.twimg.com/profile_images/1522213190674776064/THAv9lYY_normal.jpg,False,False,Ｊｏｈｎ Ｃａｓｓｅｒｌｙ,,DLbi12John_boy,"Singer and guitar player, sometime song writer, but first and foremost, one of Jehovah's Witnesses. Happily married. 

🅑🅘🅣 🅞🅕 🅐 🅖🅔🅔🅚?",Warfield Berks UK,
974616272326545408,"{'followers_count': 3509, 'following_count': 649, 'tweet_count': 1520, 'listed_count': 13}",,https://pbs.twimg.com/profile_images/976387112034603008/nA0COmYb_normal.jpg,False,False,Kobna Holdbrook-Smith,,HoldbrooksMyth,"Film, TV, Theatre&Voice Actor | Olivier Winner | DMs neglected | All views expressed are my employer's | Self-employed | Insta: @kobnaholdbrooksmith",,"{'description': {'mentions': [{'start': 128, 'end': 148, 'username': 'kobnaholdbrooksmith'}]}}"
15202112,"{'followers_count': 2207, 'following_count': 1922, 'tweet_count': 39235, 'listed_count': 58}",https://t.co/1aKJ9gcCCQ,https://pbs.twimg.com/profile_images/1518194874234945537/m5bRVKe8_normal.jpg,False,False,Mark Gibbings-Jones 🇺🇦,,BrokenTV,"Data collator, occasional TV writer.",The Purple Zone,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1aKJ9gcCCQ', 'expanded_url': 'https://brokentv.medium.com/', 'display_url': 'brokentv.medium.com'}]}}"
1052215709055442944,"{'followers_count': 230, 'following_count': 207, 'tweet_count': 46038, 'listed_count': 7}",https://t.co/ZPn1XCX1GF,https://pbs.twimg.com/profile_images/1488912080833064961/593iQ_HG_normal.jpg,False,False,florence,1.495379021449859e+18,imfuckingballin,"hi there!!!

https://t.co/UbiiAwaiTW
blm bail funds - https://t.co/Q0QjPbyUAc
https://t.co/paTNZW4T3Y
https://t.co/UrV9Hngpnl",any pronouns 17 white autistic,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZPn1XCX1GF', 'expanded_url': 'http://boxd.it/1xBAh', 'display_url': 'boxd.it/1xBAh'}]}, 'description': {'urls': [{'start': 13, 'end': 36, 'url': 'https://t.co/UbiiAwaiTW', 'expanded_url': 'http://blacklivesmatters.carrd.co', 'display_url': 'blacklivesmatters.carrd.co'}, {'start': 54, 'end': 77, 'url': 'https://t.co/Q0QjPbyUAc', 'expanded_url': 'http://shorturl.at/wzGQX', 'display_url': 'shorturl.at/wzGQX'}, {'start': 78, 'end': 101, 'url': 'https://t.co/paTNZW4T3Y', 'expanded_url': 'http://blacktranslivesmatter.carrd.co', 'display_url': 'blacktranslivesmatter.carrd.co'}, {'start': 102, 'end': 125, 'url': 'https://t.co/UrV9Hngpnl', 'expanded_url': 'http://free-palestine.carrd.co', 'display_url': 'free-palestine.carrd.co'}]}}"
453282838,"{'followers_count': 1149, 'following_count': 1497, 'tweet_count': 124093, 'listed_count': 53}",,https://pbs.twimg.com/profile_images/378800000734061367/f8c9547b18815349e38260b7f97e31fd_normal.png,False,False,mostly-at-home-in-london,1.2311607819092337e+18,floweroflondon,Web Developer. Writer. Designer. Geek. Expect tweets about UK TV.,London,
21446228,"{'followers_count': 1209, 'following_count': 1612, 'tweet_count': 263972, 'listed_count': 52}",,https://pbs.twimg.com/profile_images/1464933589246787592/ni9W8H9Z_normal.jpg,False,False,Pegs,1.4204854479989187e+18,Miss_Peg,"She/her, feminist, gay 🏳️‍🌈 / I support 🏳️‍⚧️ & ✊🏿 ✊🏾 ✊🏽 / If it isn’t intersectional, you’re not doing it right. Mental health care matters.",UK,
1009337066419781632,"{'followers_count': 448, 'following_count': 696, 'tweet_count': 15054, 'listed_count': 7}",,https://pbs.twimg.com/profile_images/1334255256222502914/0F_h-w5c_normal.jpg,False,False,stefi,,manicfriedegg,pee,she/her 🏴󠁧󠁢󠁳󠁣󠁴󠁿,
482410591,"{'followers_count': 893, 'following_count': 860, 'tweet_count': 32118, 'listed_count': 7}",,https://pbs.twimg.com/profile_images/1500270195214061578/M9_9vuoa_normal.jpg,False,False,End Ukrainian genocide🌻 🇺🇦🌻🇺🇦🌻🇺🇦🌻🇺🇦,1.4344946752059556e+18,TheresaKl_,"Covid isn’t Over, Please Get the💉 and 😷. Protect our Children, our Health Professionals, our Teachers. Protect our Loved Ones. Protect our Planet.",KY USA,
178786887,"{'followers_count': 1975, 'following_count': 4292, 'tweet_count': 13196, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1127267265056051205/yqK-P32x_normal.jpg,False,False,Miss S 🙋‍♀️🦻📚🇪🇺,,sheparoo,"Comic Sans and Comic Sans MS walk into a bar. The barman says ""Get out! We don't serve your type here!"" Art grad, writer, tutor, former English NQT. HoH🦻🦻","Hertfordshire, England",
4817061,"{'followers_count': 1722, 'following_count': 1193, 'tweet_count': 171835, 'listed_count': 34}",https://t.co/XpWThO8H57,https://pbs.twimg.com/profile_images/857059231257833473/bOr0z0YG_normal.jpg,False,False,Fregan Blayr,1.2805373707990262e+18,mariocopinol,Audentes fortuna iuvat,El Salvador,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XpWThO8H57', 'expanded_url': 'http://copinapitli.blogspot.com/', 'display_url': 'copinapitli.blogspot.com'}]}}"
1095332672,"{'followers_count': 52, 'following_count': 240, 'tweet_count': 880, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/515606986810228736/U1sBpPTL_normal.jpeg,False,False,Liam in Tipp,,TippFan2,✝️=❤️,,
2198218170,"{'followers_count': 12, 'following_count': 48, 'tweet_count': 1197, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1246830003511320577/_Ifjsf6M_normal.jpg,False,False,Dilys,1.2997380254638694e+18,dilys_djm,"Strong, loyal, curious and adventurous","Ontario, Canada",
304975048,"{'followers_count': 3871, 'following_count': 3994, 'tweet_count': 91425, 'listed_count': 16}",https://t.co/BAy3JfZYGd,https://pbs.twimg.com/profile_images/1451830414289559556/CkZQ9tp3_normal.jpg,False,False,David Wells 🏳️‍🌈 🇺🇦,1.3548209391632015e+18,dagwells,Hi.,"Glasgow, Scotland","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BAy3JfZYGd', 'expanded_url': 'https://www.discogs.com/label/171174-Neon-Tetra-Records', 'display_url': 'discogs.com/label/171174-N…'}]}}"
705086132879564800,"{'followers_count': 476, 'following_count': 589, 'tweet_count': 6864, 'listed_count': 88}",,https://pbs.twimg.com/profile_images/1387526901531648001/FRzOtmzu_normal.jpg,False,False,Una Byrne,1.4658235580897772e+18,ubyrne,,,
1463528126932086784,"{'followers_count': 33, 'following_count': 87, 'tweet_count': 631, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1518162235213946880/SjvgZjFN_normal.jpg,False,False,بس هيرو6,1.519072125574955e+18,iluvpastasald,the never ending monologue. lactose tolerant. this is where i complain,,
989305348778528768,"{'followers_count': 2000, 'following_count': 1741, 'tweet_count': 8957, 'listed_count': 17}",https://t.co/h6IYdVtWh4,https://pbs.twimg.com/profile_images/1434181985291939842/oo5Asf48_normal.jpg,False,False,DomainAtmos 🌐 🚀,,DomainAtmos,"domain names 🌐 digital branding ✨ coffee ☕️

'Helping you reach greater heights'
#domains #powerofdomains #branding

Like a name? 👀 Reach out & let's talk! 😃",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/h6IYdVtWh4', 'expanded_url': 'https://dan.com/domain-seller/domainatmos', 'display_url': 'dan.com/domain-seller/…'}]}, 'description': {'hashtags': [{'start': 81, 'end': 89, 'tag': 'domains'}, {'start': 90, 'end': 105, 'tag': 'powerofdomains'}, {'start': 106, 'end': 115, 'tag': 'branding'}]}}"
1162817955811549184,"{'followers_count': 38, 'following_count': 458, 'tweet_count': 299, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1227004618527461376/O0i0SsnS_normal.jpg,False,False,AshtonPVFC,,AshtonPVFC,Port Vale Promotion Season 21/22 😉,,
110556023,"{'followers_count': 260, 'following_count': 505, 'tweet_count': 24024, 'listed_count': 3}",https://t.co/5yC4HVjHRe,https://pbs.twimg.com/profile_images/1520757389762301953/la6-WYJx_normal.jpg,False,False,Sol the Hero 히로 ☀️,1.5026633015110615e+18,JulionP,"On a heroic journey of self-improvement.
Obsessed with Final Fantasy. 
🎮🌏🇺🇸🇵🇷🇲🇽🇰🇷🇯🇵🇹🇭","Cheongju-si, Republic of Korea","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5yC4HVjHRe', 'expanded_url': 'https://www.youtube.com/channel/UCId-kSOVVzh507pDOyfMieQ', 'display_url': 'youtube.com/channel/UCId-k…'}]}}"
1941990332,"{'followers_count': 172, 'following_count': 253, 'tweet_count': 5346, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1451952309076889600/1DKwkHdj_normal.jpg,False,False,carina sciangula,,carinaaa14,hide your eyes we’re gonna shine tonight 🦔 (she/her),,
1374067917705338880,"{'followers_count': 62, 'following_count': 156, 'tweet_count': 25619, 'listed_count': 6}",https://t.co/fOGx5Jrrjs,https://pbs.twimg.com/profile_images/1521313570604072962/JNIyB8n8_normal.jpg,False,False,+coa⁷,1.502717524613505e+18,JlNSANITY,"love like you’ve never loved before, i’ll do that for you. i do love you.","they/them, 17, #2 seokjin lvr","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fOGx5Jrrjs', 'expanded_url': 'https://archiveofourown.org/works/38610180', 'display_url': 'archiveofourown.org/works/38610180'}]}}"
29040539,"{'followers_count': 304, 'following_count': 1055, 'tweet_count': 8967, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1220524164437725184/xKIjlErS_normal.jpg,False,False,Lionel 🇦🇷🇦🇹🇩🇪,1.379800579082498e+18,Lio86,"I'm a social guy, friendly and cooperative. Estudiante de Derecho en la Universidad Nacional de la Matanza (Que no es Harvard).",Buenos Aires- Argentina,
377966271,"{'followers_count': 76, 'following_count': 270, 'tweet_count': 5605, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1326998751538524160/wCeaDmdZ_normal.jpg,False,False,Si B,,TazDeCreations,Playstation gamer. #WNG Host. @WedsNightGames,UK,"{'description': {'hashtags': [{'start': 19, 'end': 23, 'tag': 'WNG'}], 'mentions': [{'start': 30, 'end': 45, 'username': 'WedsNightGames'}]}}"
2486966506,"{'followers_count': 1821, 'following_count': 4996, 'tweet_count': 13344, 'listed_count': 23}",https://t.co/FDdqmS6z2M,https://pbs.twimg.com/profile_images/1423743200225808388/9hz_dpU-_normal.jpg,False,False,Liam Around the May-Kavanagh,1.212390878909739e+18,LiamKavanagh17,"A screenwriter, columnist and all-round word-monkey.  Did #MyaGo for @rtejr and #BigTreeCity (Netflix, 2022)",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FDdqmS6z2M', 'expanded_url': 'http://www.facebook.com/liam.kavanagh.12', 'display_url': 'facebook.com/liam.kavanagh.…'}]}, 'description': {'hashtags': [{'start': 58, 'end': 64, 'tag': 'MyaGo'}, {'start': 80, 'end': 92, 'tag': 'BigTreeCity'}], 'mentions': [{'start': 69, 'end': 75, 'username': 'rtejr'}]}}"
56718978,"{'followers_count': 1139, 'following_count': 812, 'tweet_count': 17738, 'listed_count': 29}",,https://pbs.twimg.com/profile_images/855564489722404864/g2DHKMJW_normal.jpg,False,False,Laraine Hudson 💙,1.2894888862262354e+18,Pumplady55,"Wife/Mother/Grandmother/GreatGrandmother,I Love #Life #Family #Knitting #Music me & @firestarter2311 have 2 Miniature Dachshund Reggie & Ronnie",,"{'description': {'hashtags': [{'start': 48, 'end': 53, 'tag': 'Life'}, {'start': 54, 'end': 61, 'tag': 'Family'}, {'start': 62, 'end': 71, 'tag': 'Knitting'}, {'start': 72, 'end': 78, 'tag': 'Music'}], 'mentions': [{'start': 84, 'end': 100, 'username': 'firestarter2311'}]}}"
255619122,"{'followers_count': 8, 'following_count': 62, 'tweet_count': 562, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/610414680507596800/FqL2LrHt_normal.jpg,False,False,kim hempenstall,,runningwaitress,,Greystones  ireland,
409037754,"{'followers_count': 13, 'following_count': 70, 'tweet_count': 113, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/982071306232389633/dPQGRmit_normal.jpg,False,False,Keya_MohdNasir,,KeyaMohdNasir,Love yourself first and everything else falls into place,Malaysia,
1261630534687612928,"{'followers_count': 11, 'following_count': 151, 'tweet_count': 462, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1261630789260906496/VcT4YUxf_normal.jpg,False,False,Mrs O’D,,LynnODo43771425,,,
546637339,"{'followers_count': 51, 'following_count': 273, 'tweet_count': 337, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1428586307882831872/YPZtuqQs_normal.jpg,False,False,ThereisonlyoneEvannaNash,,evannanash,call me what you like 🧚🏼‍♀️ seaglassLover 💚🤍💙 panSexualGoddess 🏳️‍🌈🏳️‍⚧️ 18thCenturyTimeTraveller 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Hypnotherapist & YogaTeacher 🙏🏼,here&now,
4583529915,"{'followers_count': 231, 'following_count': 140, 'tweet_count': 13831, 'listed_count': 15}",,https://pbs.twimg.com/profile_images/1507521297496088579/ULus7gJS_normal.jpg,False,False,STEPHEN WALTER,,honeymonsta1958,"AVID theatre and gig goer, who on the 11th February 2016 got the cancer all clear. Back at work and gradually getting back to "" normality """,Stockport,
23487901,"{'followers_count': 14906, 'following_count': 1819, 'tweet_count': 196841, 'listed_count': 222}",https://t.co/0v3asodWAQ,https://pbs.twimg.com/profile_images/1514275705433079811/DxXIxRQV_normal.jpg,False,True,Son of Schmobson,1.489634573692592e+18,EddieRobson,"Scriptwriter & novelist. Welcome To Our Village Please Invade Carefully, Sarah & Duck, 2000AD, Doctor Who, etc. Rep'd by @berlinassocs @pew_literary he/him",Lancaster,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0v3asodWAQ', 'expanded_url': 'https://linktr.ee/EddieRobson', 'display_url': 'linktr.ee/EddieRobson'}]}, 'description': {'mentions': [{'start': 121, 'end': 134, 'username': 'berlinassocs'}, {'start': 135, 'end': 148, 'username': 'pew_literary'}]}}"
302602755,"{'followers_count': 16, 'following_count': 68, 'tweet_count': 882, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1664719622/img039_normal.jpg,False,False,Alison W,,muppet1901,Straddling the north/south divide isn’t always easy you know.,,
20197830,"{'followers_count': 477, 'following_count': 996, 'tweet_count': 23087, 'listed_count': 18}",,https://pbs.twimg.com/profile_images/1293272848606339072/FG2BTA2f_normal.jpg,False,False,Scott (🙃),1.3404492547547013e+18,scottberwick,A shaft of wit.,"Fife, Scotland",
358275448,"{'followers_count': 112, 'following_count': 222, 'tweet_count': 644, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1082892799584931840/RktHST9L_normal.jpg,False,False,Adrià Prat,,adria_prat,"iOS, Android & Python developer. TTRPG enthusiast. Tweets in Catalan, English and Spanish. He/him.",,
119439716,"{'followers_count': 258, 'following_count': 382, 'tweet_count': 4146, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1506205930949525506/2w0DZI3q_normal.jpg,False,False,𝕁𝕒𝕧𝕚𝔼𝕤𝕥𝕖𝕧𝕖𝕫🌱🇺🇾,1.5111669731068273e+18,javiestevez1976,"Buscando algo que no sé bien que es, pero convencido que hoy estoy más cerca que ayer y más lejos que mañana.
Ig javiestevez010 FB Javier Estévez",Sauce,
976166846859829248,"{'followers_count': 1197, 'following_count': 289, 'tweet_count': 8053, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1514879410943442949/LQtqTZhl_normal.jpg,False,False,Mahr,,mahrsbar,views my own but willing to share,"Dublin City, Ireland",
752180813513551872,"{'followers_count': 1980, 'following_count': 1892, 'tweet_count': 11035, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1500765889741869062/pmCQrkKV_normal.jpg,False,False,ᴱᵛᵉ ♡,1.4374786439120364e+18,eve_elizabethxx,19 | @wolves | @adwwfc | @evesprivxo,molineux stadium ,"{'description': {'mentions': [{'start': 5, 'end': 12, 'username': 'wolves'}, {'start': 15, 'end': 22, 'username': 'adwwfc'}, {'start': 25, 'end': 36, 'username': 'evesprivxo'}]}}"
1061831517536698368,"{'followers_count': 210, 'following_count': 433, 'tweet_count': 8601, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1446616989984829442/naUBgt_F_normal.jpg,False,False,bald man stan🇳🇱,1.493395271014826e+18,soircela,no rain no flowers. tweeting about a million different things 100% of the time,,
