,verified,description,protected,url,public_metrics,entities,profile_image_url,pinned_tweet_id,name,id,username,location
938192313255452672,False,"Monarchs, pollinators, Global Sanctuary for Elephants Brazil, seabirds, baseball, organic gardening, planetary cycles... and Yellow Labs...",False,,"{'followers_count': 865, 'following_count': 1384, 'tweet_count': 28368, 'listed_count': 10}",,https://pbs.twimg.com/profile_images/938195813502611456/Qt1CJX1G_normal.jpg,1068634836066332672,cd3k,,cd3k_,"""2nd star to the right and straight on 'til morning..."""
46582918,False,𝙃𝙖𝙡𝙖 𝙈𝙖𝙙𝙧𝙞𝙙.,False,https://t.co/Yt9gDcilWw,"{'followers_count': 417, 'following_count': 571, 'tweet_count': 28586, 'listed_count': 3}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Yt9gDcilWw', 'expanded_url': 'https://bit.ly/3KepEeE', 'display_url': 'bit.ly/3KepEeE'}]}}",https://pbs.twimg.com/profile_images/1518814375187951616/Ek9s4Tre_normal.jpg,,✞,,badger_honey23,The Moment 
839633787600400384,False,☼funny ☽sexy n mysterious ↑funny,False,https://t.co/5CQxzG0CEs,"{'followers_count': 276, 'following_count': 602, 'tweet_count': 19923, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5CQxzG0CEs', 'expanded_url': 'http://she.com/her', 'display_url': 'she.com/her'}]}}",https://pbs.twimg.com/profile_images/1455218478965829646/U15L-Nsu_normal.jpg,1488175188793597955,kelly kapoor🫶,,n_ucitaaa,"Barranquilla, Colombia"
27887101,False,,False,,"{'followers_count': 101, 'following_count': 686, 'tweet_count': 5142, 'listed_count': 11}",,https://pbs.twimg.com/profile_images/2962825554/4f549a43e56f4389d458859d7ec9b711_normal.jpeg,,Martin Kelly,,cwispas,"Bowen Island, BC"
1053674030157492229,False,,False,,"{'followers_count': 32, 'following_count': 77, 'tweet_count': 1065, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1336447539269292034/PnVFvI4H_normal.jpg,,starbabyphotography,,starbabyphotog1,
21380407,False,nyc. ⭐️ actor & activist. 🎭 she/her. late/progressive deafblind. 🤟🏼 everton fc. 💙,False,https://t.co/4eho638ALr,"{'followers_count': 2071, 'following_count': 1202, 'tweet_count': 24647, 'listed_count': 20}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4eho638ALr', 'expanded_url': 'https://linktr.ee/SamanthaColeman', 'display_url': 'linktr.ee/SamanthaColeman'}]}}",https://pbs.twimg.com/profile_images/1384192081829109770/RxTu8ftv_normal.jpg,,Samantha,,SamanthColeman,New York
216075550,False,"GCE L1 & 2🏴󠁧󠁢󠁳󠁣󠁴󠁿GCTrainer🏴󠁧󠁢󠁳󠁣Mote Ambassador🏴󠁧󠁢󠁳󠁣MIEE🏴󠁧󠁢󠁳󠁣󠁴󠁿Teaching ICT this year. Love Reading, walking, movies, food and Gin.",False,,"{'followers_count': 829, 'following_count': 1360, 'tweet_count': 2413, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/1390208402513698818/U6CV7moE_normal.jpg,,Mrs Waddell,,MrsWaddell38,"Glasgow, Scotland"
1137773472,False,i’m here to tell bad (good) jokes and sometimes yell. he/him,False,https://t.co/kJye30eERV,"{'followers_count': 287, 'following_count': 237, 'tweet_count': 7555, 'listed_count': 2}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kJye30eERV', 'expanded_url': 'http://wikipedia.org/', 'display_url': 'wikipedia.org'}]}}",https://pbs.twimg.com/profile_images/1190043675751043072/0wqAic1q_normal.jpg,853816785522409472,denim dazzler,,willyrose1313,Idaho
847839399148527616,False,"上田です。新規は要相談です。創作、支部企画、TRPGなど
最近はTRPG中心に動かしてる、卓が修羅い
ゲームネタバレ防止で軽率にミュートするよごめんな！
ヘッダーよその子おります
これ予定→https://t.co/4j7mQGz4gz…",False,https://t.co/ovRekzKNMn,"{'followers_count': 91, 'following_count': 123, 'tweet_count': 14644, 'listed_count': 6}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ovRekzKNMn', 'expanded_url': 'https://profcard.info/u/zNM8zExRvnTaK8n9nW64UqoKW592', 'display_url': 'profcard.info/u/zNM8zExRvnTa…'}]}, 'description': {'urls': [{'start': 95, 'end': 118, 'url': 'https://t.co/4j7mQGz4gz', 'expanded_url': 'http://freecalend.com/open/mem147728', 'display_url': 'freecalend.com/open/mem147728'}]}}",https://pbs.twimg.com/profile_images/1417405666805780480/b-MpMuTf_normal.jpg,1447490972967866372,ᓚᘏᗢ,,ueda_kikakuno,何かございましたらDMにお願いします！
123166097,False,夕食はカレーです。,False,,"{'followers_count': 472, 'following_count': 441, 'tweet_count': 20455, 'listed_count': 27}",,https://pbs.twimg.com/profile_images/1119957710370267136/uBLp6I6R_normal.jpg,,ポディ・マハッタヤ,,igomare,スリランカ
1135539635868897285,False,,False,,"{'followers_count': 2, 'following_count': 95, 'tweet_count': 380, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1505448165583040514/QttekctQ_normal.jpg,,B,,betm50,
409504828,False,,False,,"{'followers_count': 17, 'following_count': 122, 'tweet_count': 223, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/378800000848287820/1b991e68827de76dce48250cef1df513_normal.jpeg,,Rodrigo Pérez Urueña,,__RodrigoPerez,Quilmes
269397963,False,"she/her, 20+. JRPG multifandom, multishipping, mainly Tales/Pokemon/Promare.  header by @magnafortia icon by @defragmentise",False,,"{'followers_count': 100, 'following_count': 121, 'tweet_count': 78205, 'listed_count': 4}","{'description': {'mentions': [{'start': 88, 'end': 100, 'username': 'magnafortia'}, {'start': 109, 'end': 123, 'username': 'defragmentise'}]}}",https://pbs.twimg.com/profile_images/1322355782701223936/dQWSBU06_normal.jpg,1122307106504310790,quetz @ rune! factory!!!,,Quetzacotlchu,
124076531,False,"二次元･KinKi･ハロプロ･お笑いを愛するアラサー社会人
◆アニメ→CLANNAD･氷菓･銀魂･CCさくらetc
◆声優→中村悠一さん、下野紘さん、遊佐浩二さん、保志総一朗さんetc
◆ハロプロ→一生石田亜佑美推し･鞘石は永遠／羽賀朱音ちんの成長を見守り隊
◆わしゃがな
◆🇹🇭沼taynew･brightwin",False,,"{'followers_count': 116, 'following_count': 208, 'tweet_count': 57324, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/508428840104755200/NliVTRk8_normal.png,,ちい,,12chichan31,ルブランの屋根裏
1245444985,False,,False,,"{'followers_count': 327, 'following_count': 535, 'tweet_count': 96092, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/749598228740337664/vv9DrQ-6_normal.jpg,1085121043566489600,やぬ,,kitayanu02,大都会のサテライト
51723165,False,"Stars shine, with or without an audience.",False,,"{'followers_count': 234, 'following_count': 195, 'tweet_count': 20910, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/1327804551135543296/KPo0omNC_normal.jpg,1504107192621797385,beibei 🎀,,chiisaihimawari,"Hau'oli, Alola"
114519396,False,"Mom, Wife, Mom to 2 dogs and 3 cats all rescues.  DECE HWDSB, Feminist, lifelong learner, Coffee lover. she/her",False,,"{'followers_count': 417, 'following_count': 968, 'tweet_count': 8768, 'listed_count': 18}",,https://pbs.twimg.com/profile_images/1410531600203501570/OU0fO8ao_normal.jpg,,𝓈𝒽𝑒𝓁𝓁𝑒𝓎 𝓈𝓉𝒶𝒸𝑒𝓎 (she/her),,memory_motel,"Hamilton, Ontario Canada"
770953776844845056,False,デレマスとか音ゲとかプリコネとかアイプラとかごはんとか アイコン▶️@GAJIRABUTE1016,False,https://t.co/Rtbsufq2M2,"{'followers_count': 796, 'following_count': 775, 'tweet_count': 82146, 'listed_count': 49}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Rtbsufq2M2', 'expanded_url': 'https://twpf.jp/SANA_0___0_', 'display_url': 'twpf.jp/SANA_0___0_'}]}, 'description': {'mentions': [{'start': 34, 'end': 49, 'username': 'GAJIRABUTE1016'}]}}",https://pbs.twimg.com/profile_images/1511370530791645185/rQGG8wb4_normal.jpg,1357763463842467841,SANA,,SANA_0___0_,とろけるチーズの中
1510929218,False,Acerbic UofC Alum; can be witty AF. Schrodinger’s politics. Women of #ABpoli host @politicalRnD Biased against false statements & equivalencies.,False,https://t.co/3o0e5ZNT7T,"{'followers_count': 6214, 'following_count': 4519, 'tweet_count': 104479, 'listed_count': 78}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3o0e5ZNT7T', 'expanded_url': 'http://politicalrnd.ca', 'display_url': 'politicalrnd.ca'}]}, 'description': {'hashtags': [{'start': 69, 'end': 76, 'tag': 'ABpoli'}], 'mentions': [{'start': 82, 'end': 95, 'username': 'politicalRnD'}]}}",https://pbs.twimg.com/profile_images/1502471242212786183/Z0gVYL8M_normal.jpg,1520828006255644672,Deirdre Mitchell-MacLean,,Mitchell_AB,"Chestermere - Strathmore, AB"
429451941,False,,False,,"{'followers_count': 50, 'following_count': 90, 'tweet_count': 660, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1149630528502370306/o95h4Fi__normal.jpg,,Marta Pérez,,marta_312,
2581638337,False,,False,,"{'followers_count': 34, 'following_count': 153, 'tweet_count': 1396, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/642153758974083073/kKpYIAXd_normal.jpg,,Jason DeLoach,,jasondeloach71,
963452552401555456,False,,False,,"{'followers_count': 0, 'following_count': 56, 'tweet_count': 39, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,Vladimir,,Vladimir_098,
137917619,False,• ARMY • 21+ • playlist enthusiast • she/her • ➳ 180905 | 180906 | 190504 | 190505 | 191206 | 211127 | 211128 | 211201 | 211202 | 220416 ♥︎,False,https://t.co/VYWX5c1a0l,"{'followers_count': 711, 'following_count': 1608, 'tweet_count': 64712, 'listed_count': 7}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VYWX5c1a0l', 'expanded_url': 'http://capitxneo.carrd.co', 'display_url': 'capitxneo.carrd.co'}]}}",https://pbs.twimg.com/profile_images/1521934553677398016/3F5kC8bA_normal.jpg,1283977394110345217,erica⁷ 𝗣𝗥𝗢𝗢𝗙,,capitxnEO,2022.06.10
780535637472448513,False,"Navy Vet, retired from big DOD contractor, disability advocate, volunteer Best Buddies/Spec Olympics/ DS Indiana, a bit left of center, mostly DAD though.",False,,"{'followers_count': 180, 'following_count': 533, 'tweet_count': 8364, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1302044451016146947/fa2zElvL_normal.jpg,,Steve,,1980mgble,"Carmel, IN"
162784889,False,"✊🏽 ¡Festejar para sobrevivir!
🎵 Ska/Rock/Lo-fi/DeepHouse-Progressive/Indie 
🍔🍕🌮🍝🧀 Bajón
⚽️ 🇦🇷C.A. Boca Juniors/🇬🇧Arsenal F.C.",False,https://t.co/Zc9uWaqskm,"{'followers_count': 578, 'following_count': 1172, 'tweet_count': 49840, 'listed_count': 3}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Zc9uWaqskm', 'expanded_url': 'http://instagram.com/joan_lvp', 'display_url': 'instagram.com/joan_lvp'}]}}",https://pbs.twimg.com/profile_images/1424953732287057955/lGSaT5-N_normal.jpg,625173091312881664,Ƥıbe 👨🏻‍🚀,,Joan_LVP,"San Lorenzo, Argentina"
6013512,False,"Linux,Mac,iPhone,モバイル系ガジェットとか基板大好き。組み込み、制御、システムプログラム屋。",False,https://t.co/y9qXag2Dik,"{'followers_count': 79, 'following_count': 75, 'tweet_count': 4138, 'listed_count': 5}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/y9qXag2Dik', 'expanded_url': 'http://blog.browncat.org/', 'display_url': 'blog.browncat.org'}]}}",https://pbs.twimg.com/profile_images/938662760/image_normal.jpg,,nao,,yamap,"Osaka, Japan"
1124812324097884175,False,my thoughts are available for your viewing pleasure. i dj too.,False,,"{'followers_count': 141, 'following_count': 127, 'tweet_count': 5473, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1476712180250812419/s6F6amsZ_normal.jpg,,aka DJAudiTory,,AudiToryTheDJ,"Houston, TX"
45521586,False,"voracious reader, former B&N Children’s Lead, a lover of the written word, opinions are my own, she/her",False,,"{'followers_count': 468, 'following_count': 1992, 'tweet_count': 20960, 'listed_count': 17}",,https://pbs.twimg.com/profile_images/1476784094285496326/L6_btYOS_normal.jpg,,Holly Lawson,,brunettemermaid,"seattle, wa"
264483650,False,mom life is the best life.,False,,"{'followers_count': 36, 'following_count': 161, 'tweet_count': 1261, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/895842212784873474/Jp2QPFQ4_normal.jpg,1182124456417939457,Christina Sherman,,C_Sherman85,"Phoenixville, Pennsylvania"
768823197353578496,False,purgatory for my thoughts,False,,"{'followers_count': 145, 'following_count': 1620, 'tweet_count': 503, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1100277871564726272/d1CASlG4_normal.jpg,1481887721056579588,nate 🇺🇦,,nowherenate31,he/they
325705015,False,"🇮🇹,ingeniero nuclear, deja la ciencia para la cooperación, desde 2003 orgullosamente 🇧🇴, casado, 3 hijos, antifascista, genoano, agnóstico. W 🇳🇮 libre",False,,"{'followers_count': 836, 'following_count': 1766, 'tweet_count': 7397, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1372927596942532614/iXSbNga0_normal.jpg,,Alberto Schiappapietra,,AlbertoSchiappa,Lost in LatAm and Caribe
558976248,False,"Avid tweeter, RTweeter and supporter of #BringBackBanished. #BacZac",False,,"{'followers_count': 971, 'following_count': 1341, 'tweet_count': 44918, 'listed_count': 65}","{'description': {'hashtags': [{'start': 40, 'end': 58, 'tag': 'BringBackBanished'}, {'start': 60, 'end': 67, 'tag': 'BacZac'}]}}",https://pbs.twimg.com/profile_images/1179450597793308672/ZFGem4vt_normal.jpg,,Bernie Robinson 🇺🇦,,Wyres67,
893509274,False,"※税金は私達が汗水たらしてなけなしの給料だ　8億円の税金で元皇族の豪華生活？
秋篠宮は天皇には相応しくない
仕事や給料が減るのにたかが10万円すらすら貰えない
令和は無駄な税金を許さない　何故宮内庁は今上天皇両陛下無視",False,,"{'followers_count': 407, 'following_count': 713, 'tweet_count': 26637, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/1507780059448307715/grMQCX72_normal.jpg,1492570360578932736,べぇ子@がんば令和笑えばいいと思うよ皇族特権廃止【🍇it'was honor tobethere】,,takenokorunrun,東京都千代田区千代田１−１
36103879,False,"💙NYR❤️💙Mets🧡💙Preds💛
48 31 59 20 29 8 55 45
🏒⚾🥓🍫🌕🌌 🌊 
#Shesty4Vezina #Shesty4Hart 
#Josi4Norris #Jeannot4Calder 
Travis Jankowski Fan",False,,"{'followers_count': 687, 'following_count': 551, 'tweet_count': 105228, 'listed_count': 25}","{'description': {'hashtags': [{'start': 53, 'end': 67, 'tag': 'Shesty4Vezina'}, {'start': 68, 'end': 80, 'tag': 'Shesty4Hart'}, {'start': 82, 'end': 94, 'tag': 'Josi4Norris'}, {'start': 95, 'end': 110, 'tag': 'Jeannot4Calder'}]}}",https://pbs.twimg.com/profile_images/1510788707003031559/gEUOX8R0_normal.jpg,1469906854264328196,X-🏒💙♥️SHESTYORKIN FOR VEZINA 💙♥️🏒,,zanyNYR_NSHgirl, MSG Citi Smashville 
777864109060526080,False,ツタージャLove♡╏スマブラSP@ピカ窓,False,,"{'followers_count': 504, 'following_count': 296, 'tweet_count': 22095, 'listed_count': 13}",,https://pbs.twimg.com/profile_images/1515812466655363072/siAp_W-X_normal.jpg,1156154535305342977,スニャ̆̈イヴ,,Snyiv495,FC:SW-8292-2439-7020
2884432582,False,,False,,"{'followers_count': 253, 'following_count': 134, 'tweet_count': 63967, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1504985599815659523/-0782RZQ_normal.jpg,1272268249615470592,Joel,,Joel_10_10,
79737481,False,やよいたんO(≧∇≦)O 水瀬いのり(いのりまち町民、大阪最古参)、アイマス(アケ1.3でアイマス昇格、アイモバ赤505、デレステ、ミリシタそれなり)、DDR(へっぽこ)、nano.RIPE(47.186 20箇所)、ドラクエ10(ソロ)、MOTHER(ファンサイト運営)、同人(自サークルで縦シュー作成)、聖地巡礼など,False,https://t.co/VuOSJ13vDp,"{'followers_count': 604, 'following_count': 762, 'tweet_count': 237559, 'listed_count': 64}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VuOSJ13vDp', 'expanded_url': 'https://mna.net/', 'display_url': 'mna.net'}]}}",https://pbs.twimg.com/profile_images/594158197/yayoitan_icon5_normal.png,,MNA,,MNA_P,大阪ときどき徳島
1144122318165172224,False,"Ed Tech | Director of Religious Ed, M.R.E. | Deaf/HOH | 33. | Tequila, always. She/her.",False,https://t.co/KJGMF3g44h,"{'followers_count': 70, 'following_count': 67, 'tweet_count': 4316, 'listed_count': 2}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KJGMF3g44h', 'expanded_url': 'http://brandyburgess.com', 'display_url': 'brandyburgess.com'}]}}",https://pbs.twimg.com/profile_images/1476316102976163843/57ff49Ml_normal.jpg,,Brandy B,,ThisIsBrandyB,"Reno, NV"
721441798300835840,False,The most misanthropic socialist you'll ever meet. Sententious but still right 🤷🏻‍♀️ 21. She/her,False,,"{'followers_count': 64, 'following_count': 112, 'tweet_count': 4209, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1504245650397011976/8GUf2PfD_normal.jpg,,"Jolene, taking ur man (Olivia)",,yourmancalled,"London, England"
293020440,False,"6'5 with hazel eyes, and large thighs :)  Youth advocate, protector of mother earth. Professional Rec league athlete. Living the HUGLIFE",False,,"{'followers_count': 87, 'following_count': 194, 'tweet_count': 469, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/438611436814610433/kD07EgAO_normal.jpeg,,soren poulsen,,PoulsenSoren,
26074599,False,"I love art, magic and animals. I hate petro-chemical Capitalism and racists. PhD Medieval Art. Cat keeper. Novelist. Anti-Facist. #TransAlly #JohnsonOut",False,http://t.co/UbEVQip6t2,"{'followers_count': 579, 'following_count': 868, 'tweet_count': 6918, 'listed_count': 8}","{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/UbEVQip6t2', 'expanded_url': 'http://pernicioustit.wordpress.com/', 'display_url': 'pernicioustit.wordpress.com'}]}, 'description': {'hashtags': [{'start': 130, 'end': 140, 'tag': 'TransAlly'}, {'start': 141, 'end': 152, 'tag': 'JohnsonOut'}]}}",https://pbs.twimg.com/profile_images/1477628038808408064/fTVYwcfE_normal.png,1048312255404752896,Writing Wrongs 🏰 🐉 📚 ✒️,,felesroo,"London, England"
1358625422649524229,False,the unexaggerated swagger of a non-binary 6th grader,False,https://t.co/9wNbMbKSvC,"{'followers_count': 29, 'following_count': 122, 'tweet_count': 4374, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9wNbMbKSvC', 'expanded_url': 'https://www.gofundme.com/f/2euwjyc0m0?member=11795793', 'display_url': 'gofundme.com/f/2euwjyc0m0?m…'}]}}",https://pbs.twimg.com/profile_images/1491996274350043160/MVg0kstc_normal.jpg,,🍡,,ugIyenby,leo/aja | 19 | cfl 🇯🇲
332187082,False,"楽しいことだけしていたい
アイコンもヘッダも基本貰い物です、ありがたや",False,,"{'followers_count': 779, 'following_count': 665, 'tweet_count': 263112, 'listed_count': 30}",,https://pbs.twimg.com/profile_images/1509880307947737092/Xui9YYGW_normal.jpg,,鈴藤,,SacrificeFrog,おふとん
2906342666,False,"雑食の極み。
小スカ好きなのでそういう事呟きます。その他特殊性癖多めです。ご注意ください。
DIO受け中心アカ→@souun131
https://t.co/njv0132rSu←読んでね！！
お題箱(https://t.co/qX2PcsmHrQ)",False,https://t.co/uanmlNzvdJ,"{'followers_count': 509, 'following_count': 212, 'tweet_count': 88740, 'listed_count': 21}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uanmlNzvdJ', 'expanded_url': 'http://www.pixiv.net/member.php?id=1742895', 'display_url': 'pixiv.net/member.php?id=…'}]}, 'description': {'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/njv0132rSu', 'expanded_url': 'http://twpf.jp/souun151', 'display_url': 'twpf.jp/souun151'}, {'start': 101, 'end': 124, 'url': 'https://t.co/qX2PcsmHrQ', 'expanded_url': 'http://odaibako.net/u/souun151', 'display_url': 'odaibako.net/u/souun151'}], 'mentions': [{'start': 56, 'end': 65, 'username': 'souun131'}]}}",https://pbs.twimg.com/profile_images/1377647418099949568/oMHx6ePF_normal.jpg,,宗繧(水タイプ),,souun151,
163016277,False,なにもしてない人,False,,"{'followers_count': 277, 'following_count': 408, 'tweet_count': 43293, 'listed_count': 10}",,https://pbs.twimg.com/profile_images/378800000752439962/d20687854e76641b9f1c58651a72ca33_normal.png,,PP上海,,PPshanghai,
16516557,False,"Opinionated cuss, liberal, all sports, reader, potter #CongenitalDemocrat #Liverpool #Celtics #USWNT #EqualPayForBetterPlay #MoSalahSubject #GenerallyCrabby",False,,"{'followers_count': 2128, 'following_count': 2738, 'tweet_count': 91261, 'listed_count': 53}","{'description': {'hashtags': [{'start': 54, 'end': 73, 'tag': 'CongenitalDemocrat'}, {'start': 74, 'end': 84, 'tag': 'Liverpool'}, {'start': 85, 'end': 93, 'tag': 'Celtics'}, {'start': 94, 'end': 100, 'tag': 'USWNT'}, {'start': 101, 'end': 123, 'tag': 'EqualPayForBetterPlay'}, {'start': 124, 'end': 139, 'tag': 'MoSalahSubject'}, {'start': 140, 'end': 156, 'tag': 'GenerallyCrabby'}]}}",https://pbs.twimg.com/profile_images/1286078910388670465/EjM92ABA_normal.jpg,1521561955026231298,TitleIXBabyEsq: NoRacists NoRapists NoNazis MASKUP,,Titleixbaby,Middle Age.
2572375024,False,"""𝒍𝒐𝒗𝒆 𝒕𝒖𝒓𝒏𝒔 𝒕𝒉𝒆 𝒘𝒉𝒐𝒍𝒆 𝒕𝒉𝒊𝒏𝒈 𝒂𝒓𝒐𝒖𝒏𝒅""🕊",False,,"{'followers_count': 1648, 'following_count': 633, 'tweet_count': 32653, 'listed_count': 49}",,https://pbs.twimg.com/profile_images/1515438760883855360/_rmTkqCY_normal.jpg,1438362789412843521,kailey,,mutuaIwhy,she/her
1074344529732534273,False,MsCandySkull🍭 • Body Positive💕 • RP Account🖤 • Don’t like the content unfollow me✌🏻• Fashion Model/Pro Wrestler • praise be bitch,False,,"{'followers_count': 664, 'following_count': 654, 'tweet_count': 5382, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1520142078029844480/9cHM6lkK_normal.jpg,1518006511292796928,Katrina Rouyre🦋✨,,KatrinaRouyre,"New York, NY"
69694270,False,"Truth matters. Facts matter. Integrity matters. Do the right thing, even when it’s hard. Even when no one is looking. Live. Laugh. Travel. ☀️⛰🏕",False,,"{'followers_count': 535, 'following_count': 1040, 'tweet_count': 6345, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1486520700655579140/DhqAGP4E_normal.jpg,1449014790442127366,Shelly Dunlap,,shellydunlap,"Connecticut, USA"
94171913,False,Your visions will become clear only when you can look into your own heart. ~Carl Gustav Jung~,False,,"{'followers_count': 1965, 'following_count': 2326, 'tweet_count': 21174, 'listed_count': 71}",,https://pbs.twimg.com/profile_images/1518613668518375424/V0ZwGruK_normal.jpg,,Cristina Diaz-Pinés Sendra,,CDiazPines,Basel 
15088018,False,"math tutor, scrapbooker, reader",False,,"{'followers_count': 96, 'following_count': 286, 'tweet_count': 2946, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/1093002019978133504/q1JK_hnx_normal.jpg,,Kim Hewitt Saunders,,kimingvtx,Grapevine Texas
1126089062081867777,False,"Owner: Broadway Comedy Club - Santa Monica, Talent Manager. Former GM of The Laugh Factory, Off Bway Producer, & Platform Creator.",False,https://t.co/Cc7VfLf3Up,"{'followers_count': 331, 'following_count': 1907, 'tweet_count': 8895, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Cc7VfLf3Up', 'expanded_url': 'https://thecomedypass.com', 'display_url': 'thecomedypass.com'}]}}",https://pbs.twimg.com/profile_images/1379410887585501189/rXHWvCRE_normal.jpg,1359850177805352962,Pizza Dough Body Workout Coach,,DanTamayoMGMT,"Brooklyn, NY"
812399394,False,A blue dot in a very red state.,False,,"{'followers_count': 10, 'following_count': 243, 'tweet_count': 356, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1315409005112709120/NLdERD5N_normal.jpg,,WendyM,,wendy_mcnabb,
262312567,False,Web Developer for Heckford @HkfdAdvertising. My opinions are my own.,False,https://t.co/1pv6Dxwuz1,"{'followers_count': 299, 'following_count': 566, 'tweet_count': 4202, 'listed_count': 90}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1pv6Dxwuz1', 'expanded_url': 'http://www.rjrstudios.co.uk', 'display_url': 'rjrstudios.co.uk'}]}, 'description': {'mentions': [{'start': 27, 'end': 43, 'username': 'HkfdAdvertising'}]}}",https://pbs.twimg.com/profile_images/378800000101253338/4151e5e869d447ddfb29a9171243dcce_normal.jpeg,,Rob Randell,,RJRan,"Higher Penwortham, England"
2909994184,False,I'm just a simple man trying to make my way in the universe.,False,,"{'followers_count': 128, 'following_count': 1393, 'tweet_count': 3732, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1364747046838669313/oue5HQcM_normal.jpg,,Drew Wobser,,drewbwobser,
122210628,False,"※公式へのクソリプ、それに準じた行為を為さる方は御遠慮願います。
20↑rb-Aでらぶえと読む。任天堂/とうらぶなど
偽実況とか色々手をつけてます。特に地雷はないですが、一度ツイートログを見てからのフォローをおすすめいたします。",False,https://t.co/GihiESMQZs,"{'followers_count': 126, 'following_count': 126, 'tweet_count': 145078, 'listed_count': 4}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GihiESMQZs', 'expanded_url': 'https://marshmallow-qa.com/rb_a_25', 'display_url': 'marshmallow-qa.com/rb_a_25'}]}}",https://pbs.twimg.com/profile_images/1032199670146056192/YhwTvP1e_normal.jpg,,rb-A,,rb_A_25,ｲﾝ ｻﾞ ｵﾌﾄｩﾝ
327612006,False,"acuariana, doglover todo el rato, incondicional a mi gente. Te deseo el doble de lo que deseas para mi.",False,,"{'followers_count': 1085, 'following_count': 1933, 'tweet_count': 15428, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/1324482467252916225/Y9KPFIHo_normal.jpg,,Kika 🌳🇨🇱,,KikaSoza,Chile
777933715892690944,False,they/she 🏳️‍🌈,False,,"{'followers_count': 290, 'following_count': 639, 'tweet_count': 22807, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1485328918819266561/j4GT43uN_normal.jpg,1456788065117163533,Jordy! Jordi! Jordé!,,thejordyproject,INDY
729621990093553664,False,Go Gators,False,,"{'followers_count': 16, 'following_count': 95, 'tweet_count': 127, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/854099637296353280/ItK1i2JV_normal.jpg,,Jonathan Plowden,,name_user32,"West Palm Beach, FL"
