id,conversation_id,referenced_tweets,public_metrics,text,context_annotations,author_id,possibly_sensitive,created_at,source,lang,reply_settings,in_reply_to_user_id,entities,attachments,geo
1521576230276935681,1521576230276935681,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 318 6/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛🟨
🟩🟩⬛⬛⬛
🟩🟩🟨⬛⬛
⬛⬛⬛⬛🟨
🟩🟩🟩🟩🟩
what the fuck","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1266904876266565632,False,2022-05-03T19:43:37.000Z,Twitter for iPhone,en,everyone,,,,
1521576225424252929,1478032681590005763,"[{'type': 'replied_to', 'id': '1521118933817954305'}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬛⬛⬛🟩⬛
⬛⬛🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",117525648,False,2022-05-03T19:43:36.000Z,Twitter Web App,en,everyone,117525648,,,
1521576193270722560,1521576193270722560,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

🟨⬛⬛🟩⬛
⬛⬛🟨🟩⬛
⬛🟩⬛🟩🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",613871479,False,2022-05-03T19:43:28.000Z,Twitter for iPhone,en,everyone,,,,
1521576185276162048,1521576185276162048,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #117 6/6

⬜⬜⬜🟨⬜
🟨⬜⬜🟨⬜
⬜🟨⬜🟨🟨
⬜⬜🟨🟨🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/NpNatRlguB","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",231939038,False,2022-05-03T19:43:26.000Z,Twitter for Android,en,everyone,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/NpNatRlguB', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521576167978979338,1521576167978979338,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","😬😬😬Wordle 318 5/6*

⬜⬜🟨⬜⬜
⬜⬜⬜🟨⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1449336511,False,2022-05-03T19:43:22.000Z,Twitter for iPhone,en,everyone,,,,
1521576166901321728,1496908666804797440,"[{'type': 'replied_to', 'id': '1521174153453518848'}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@rhenellona_ Wordle 319 2/6

🟨⬜🟩⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",721726464,False,2022-05-03T19:43:22.000Z,Twitter Web App,en,everyone,721726464,"{'mentions': [{'start': 0, 'end': 12, 'username': 'rhenellona_', 'id': '542501762'}]}",,
1521576143434002433,1521576143434002433,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #117 6/6

⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/X1PhQwGmvA","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",431225199,False,2022-05-03T19:43:16.000Z,Twitter for iPhone,en,everyone,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/X1PhQwGmvA', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521576130901422080,1521576130901422080,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

⬛⬛⬛🟩⬛
⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",868167524,False,2022-05-03T19:43:13.000Z,Twitter for iPhone,en,everyone,,,,
1521576095547596806,1521576095547596806,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #117 5/6

⬜🟩🟩🟨⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/OUrjwvMGoa","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",44788765,False,2022-05-03T19:43:05.000Z,Twitter for Android,en,everyone,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/OUrjwvMGoa', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521576095018995712,1521576095018995712,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 6/6

⬛🟨🟨⬛⬛
⬛⬛⬛⬛⬛
⬛🟨⬛⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",33742748,False,2022-05-03T19:43:05.000Z,Twitter for iPhone,en,everyone,,,,
1521576023095078913,1521576023095078913,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

🟩⬛🟩🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",269007841,False,2022-05-03T19:42:48.000Z,Twitter for iPhone,en,everyone,,,,
1521576014186385408,1521576014186385408,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6
今日は平均点高そう
🟩⬛🟩⬛⬛
🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩

Mahjong Handle 91 4/6
https://t.co/ByikNaxvlt
🟩⬜⬜⬜⬜⬜⬜⬜⬜⬜⬜⬜🟨🟩
⬜⬜⬜⬜⬜⬜⬜⬜🟨🟨⬜🟨⬜⬜
🟩⬜⬜🟩🟨⬜⬜🟨⬜⬜⬜⬜🟩🟩
🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩","[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '872578743771963392', 'name': 'Tabletop gaming', 'description': 'Board Games'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1146508557044469760', 'name': 'Mahjong'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1175097393290735616', 'name': 'Traditional games', 'description': 'Traditional tabletop games like poker, chess, and mahjong.'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1207278297219919872,False,2022-05-03T19:42:45.000Z,Twitter for Android,ja,everyone,,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/ByikNaxvlt', 'expanded_url': 'https://mahjong-handle.update.sh/', 'display_url': 'mahjong-handle.update.sh'}]}",,
1521576001326702599,1521576001326702599,,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}","Wordle 318 3/6*

🟨⬜⬜🟩⬜
⬜🟨🟨🟩⬜
🟩🟩🟩🟩🟩
@feichfem @psh915","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2236467235,False,2022-05-03T19:42:42.000Z,Twitter for Android,en,everyone,,"{'mentions': [{'start': 35, 'end': 44, 'username': 'feichfem', 'id': '274069415'}, {'start': 45, 'end': 52, 'username': 'psh915', 'id': '43348700'}]}",,
1521575990446673922,1521575990446673922,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 318 5/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",889501769411297280,False,2022-05-03T19:42:40.000Z,Twitter for iPhone,en,everyone,,,,
1521575987846201345,1521521516382408704,"[{'type': 'replied_to', 'id': '1521521516382408704'}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@missmaplewolf Wordle 318 4/6

⬜⬜🟨🟩⬜
🟨⬜⬜🟩⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩

I also got it! :)","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",440014547,False,2022-05-03T19:42:39.000Z,Twitter for Android,en,everyone,1418247133279445002,"{'mentions': [{'start': 0, 'end': 14, 'username': 'missmaplewolf', 'id': '1418247133279445002'}]}",,
1521575982091714561,1521575982091714561,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

⬜🟩⬜🟨⬜
🟨🟩⬜⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1022464856182554624,False,2022-05-03T19:42:38.000Z,Twitter for Android,en,everyone,,,,
1521575981458223105,1521575981458223105,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 318 6/6

🟨🟨⬛⬛⬛
⬛⬛🟨🟩⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",633459678,False,2022-05-03T19:42:38.000Z,Twitter for iPhone,en,everyone,,,,
1521575961388539905,1521575961388539905,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","Wordle 318 X/6

⬛⬛⬛⬛🟩
⬛🟩🟨⬛🟩
🟨🟩⬛⬛🟩
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1466508255979577352,False,2022-05-03T19:42:33.000Z,Twitter Web App,en,everyone,,,,
1521575944250605571,1521575944250605571,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 318 4/6

⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩certainly was!","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",241438919,False,2022-05-03T19:42:29.000Z,Twitter for iPhone,en,everyone,,,,
1521575939997589509,1502633458832711683,"[{'type': 'replied_to', 'id': '1521221253209772032'}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","#WordleCAT 123 3/6

⬜🟨⬜⬜🟩
⬜🟩🟨🟨🟩
🟩🟩🟩🟩🟩

https://t.co/qfwvgshYLJ",,275219253,False,2022-05-03T19:42:28.000Z,Twitter for Android,und,everyone,275219253,"{'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleCAT'}], 'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/qfwvgshYLJ', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}]}",,
1521575929310584832,1521575929310584832,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #117 6/6

⬜⬜⬜🟨🟩
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/4TNB8HOfXo","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",230759097,False,2022-05-03T19:42:25.000Z,Twitter for iPad,en,everyone,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/4TNB8HOfXo', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,
1521575919445544963,1521575919445544963,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
⬜🟨🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",299445627,False,2022-05-03T19:42:23.000Z,Twitter for iPhone,en,everyone,,,,
1521575905902145536,1521575905902145536,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬛⬛⬛⬛⬛
🟨⬛🟩⬛⬛
⬛🟨🟨🟨⬛
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1546868503,False,2022-05-03T19:42:20.000Z,Twitter for Android,en,everyone,,,,
1521575895407812608,1521575895407812608,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

🟨⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",978727079628890112,False,2022-05-03T19:42:17.000Z,Twitter Web App,en,everyone,,,,
1521575894736850944,1521575894736850944,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 2/6

🟨⬛🟩⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",16225749,False,2022-05-03T19:42:17.000Z,Twitter for Android,en,everyone,,,,
1521575887556075521,1521575887556075521,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 2/6

🟩⬛⬛🟩🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",45603691,False,2022-05-03T19:42:15.000Z,Twitter Web App,en,everyone,,,,
1521575848817479680,1521575848817479680,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

🟩⬛⬛🟨⬛
🟩🟩🟨🟨⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",58451779,False,2022-05-03T19:42:06.000Z,Twitter for Android,en,everyone,,,,
1521575828395466752,1511202776692367362,"[{'type': 'replied_to', 'id': '1521491743081910277'}]","{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}","@jupixweb @AgustinDm @lolomey Fea palabra, creo que nunca la use 🤷🏻‍♀️
Wordle (ES)  #117 4/6

⬜🟨⬜⬜🟩
🟨⬜🟨⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/FeEw9iyiKO","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",835317269974626306,False,2022-05-03T19:42:01.000Z,Twitter for Android,es,everyone,50966307,"{'urls': [{'start': 119, 'end': 142, 'url': 'https://t.co/FeEw9iyiKO', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'jupixweb', 'id': '50966307'}, {'start': 10, 'end': 20, 'username': 'AgustinDm', 'id': '223026609'}, {'start': 21, 'end': 29, 'username': 'lolomey', 'id': '107855059'}]}",,
1521575827061805061,1521575827061805061,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
🟨🟨⬛⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3290498206,False,2022-05-03T19:42:01.000Z,Twitter for Android,en,everyone,,,,
1521575821642711042,1521575821642711042,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 5/6

🟩🟨⬛⬛🟨
🟩⬛⬛🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
Even the wordle is about my last week wtf","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1505796502970843136,False,2022-05-03T19:42:00.000Z,Twitter Web App,en,everyone,,,,
1521575792223924228,1521575792223924228,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Yesterday two,

today... Wordle 318 3/6

(but it was my son who got this one!)

⬜🟩⬜⬜🟨
⬜🟩🟨⬜🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",188357763,False,2022-05-03T19:41:53.000Z,Twitter Web App,en,everyone,,,,
1521575773597011970,1521575773597011970,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

🟩⬛⬛⬛⬛
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",57084520,False,2022-05-03T19:41:48.000Z,Twitter for iPhone,en,everyone,,,,
1521575771889938432,1521575771889938432,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

⬛⬛🟩⬛⬛
⬛⬛🟩🟨🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",99757207,False,2022-05-03T19:41:48.000Z,Twitter for Android,en,everyone,,,,
1521575768329011204,1521575768329011204,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #117 6/6

⬜⬜⬜🟨🟩
⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
⬜🟩⬜⬜🟩
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/zHwcs9kgpk","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2743588935,False,2022-05-03T19:41:47.000Z,Twitter for iPhone,en,everyone,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/zHwcs9kgpk', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521575767355838465,1521575767355838465,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬛⬛🟨⬛⬛
⬛🟨⬛🟨⬛
🟩🟩🟨⬛⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1460652805115449347,False,2022-05-03T19:41:47.000Z,Twitter for iPhone,en,everyone,,,,
1521575767011995651,1521575767011995651,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 318 5/6

🟨🟨⬛⬛⬛
⬛⬛🟨⬛🟩
⬛⬛🟩⬛⬛
⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩 ⁦@dy1antweets⁩ 🌴","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2739820793,False,2022-05-03T19:41:47.000Z,Twitter for iPhone,en,everyone,,"{'mentions': [{'start': 47, 'end': 59, 'username': 'dy1antweets', 'id': '1073591990594490372'}]}",,
1521575765933912064,1521575765933912064,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Tildes #64 4/6

🟨⬜🟨⬜⬜⬜⬜
🟩🟨⬜⬜⬜🟨⬜
🟩⬜⬜⬜🟨⬜🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/vkl3LVyO2u","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",237740331,False,2022-05-03T19:41:46.000Z,Twitter for Android,en,everyone,,"{'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/vkl3LVyO2u', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,{'place_id': '00f21e69264f3f1b'}
1521575749710487552,1521575749710487552,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

🟨⬛⬛🟩⬛
🟨🟩⬛⬛🟨
🟩🟩⬛⬛🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",44705949,False,2022-05-03T19:41:42.000Z,Twitter for iPhone,en,everyone,,,,
1521575725991886848,1521575725991886848,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 319 6/6

⬜⬜⬜⬜🟨
🟩🟩⬜⬜⬜
⬜⬜🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1518413014663262208,False,2022-05-03T19:41:37.000Z,Twitter for iPhone,en,everyone,,,,
1521575724775264267,1521267213466017793,"[{'type': 'replied_to', 'id': '1521267213466017793'}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@ArfurSmith Nice one. Sadly my tenuous grasp on reality let me down.

Wordle 318 4/6

🟨⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",22614685,False,2022-05-03T19:41:36.000Z,Twitter Web App,en,everyone,263340052,"{'mentions': [{'start': 0, 'end': 11, 'username': 'ArfurSmith', 'id': '263340052'}]}",,
