id,protected,name,description,username,url,verified,profile_image_url,pinned_tweet_id,public_metrics,location,entities
379840909,False,iyom,help me.,iQrom,,False,https://pbs.twimg.com/profile_images/1489404161523580929/V87EkMdR_normal.jpg,,"{'followers_count': 4321, 'following_count': 568, 'tweet_count': 10741, 'listed_count': 1}",,
93067053,False,Jon Kennaugh,Twitterer.,jonkennaugh,,False,https://pbs.twimg.com/profile_images/1072938721094311938/aPQG5kIv_normal.jpg,,"{'followers_count': 547, 'following_count': 490, 'tweet_count': 73092, 'listed_count': 9}",Wirral & Liverpool,
552079740,False,_Laine54,,_Laine54,,False,https://pbs.twimg.com/profile_images/724779044705722368/EKq9hDX2_normal.jpg,,"{'followers_count': 4, 'following_count': 269, 'tweet_count': 283, 'listed_count': 0}",,
2751766370,False,wilson,???,Alonsoxyz,https://t.co/N7rD8HzQuE,False,https://pbs.twimg.com/profile_images/1503853697264242688/_5ukn7Ff_normal.jpg,1.419670751448273e+18,"{'followers_count': 193, 'following_count': 344, 'tweet_count': 12896, 'listed_count': 1}",il cuore verde d'Italia 🇮🇹,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/N7rD8HzQuE', 'expanded_url': 'https://www.instagram.com/wilson.a.b', 'display_url': 'instagram.com/wilson.a.b'}]}}"
556390609,False,Missing Summer 😷 🇺🇸 🇺🇦 🌈,"mother of 4 adults, living liberal life in a rural RED red county, speaking out against stupidity&indignities, sociologist at heart, Pampered Chef on the side",gailann22,https://t.co/cTtt3baBr4,False,https://pbs.twimg.com/profile_images/1448650067187879938/2Ze_mgYr_normal.jpg,,"{'followers_count': 374, 'following_count': 988, 'tweet_count': 6939, 'listed_count': 3}",Thumb of Michigan,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cTtt3baBr4', 'expanded_url': 'http://pamperedchef.biz/gailann22', 'display_url': 'pamperedchef.biz/gailann22'}]}}"
1102540241364119552,False,ここび,"会社員ミドフォーワーママ。思春期娘２人に寄り添い育児模索中。次女は発達凸凹不登校。
食べるの大好き呑助。
空手歴３年、現在４級紫帯めざせ黒帯！
 #ミドフォー #ワーママ #思春期育児 #朝ドラ #空手 #女性空手愛好家と繋がりたい
無言フォローお許しください。",cocovikarate,,False,https://pbs.twimg.com/profile_images/1102540633456107521/jioRKA0E_normal.jpg,,"{'followers_count': 393, 'following_count': 392, 'tweet_count': 4026, 'listed_count': 2}",,"{'description': {'hashtags': [{'start': 73, 'end': 79, 'tag': 'ミドフォー'}, {'start': 80, 'end': 85, 'tag': 'ワーママ'}, {'start': 86, 'end': 92, 'tag': '思春期育児'}, {'start': 93, 'end': 97, 'tag': '朝ドラ'}, {'start': 98, 'end': 101, 'tag': '空手'}, {'start': 102, 'end': 116, 'tag': '女性空手愛好家と繋がりたい'}]}}"
822706978237677568,False,El Maximo™️,Biographical Editor @TheMutantFam • Co-Host #SaturdayFrightLive • Supreme Commander #ElMaximoCustoms (DM for details!) #MeetAMutant #MutantFam,RealElMaximo,,False,https://pbs.twimg.com/profile_images/1522062956401504256/CDTsegNz_normal.jpg,,"{'followers_count': 863, 'following_count': 1327, 'tweet_count': 23362, 'listed_count': 4}","Woodridge, IL","{'description': {'hashtags': [{'start': 44, 'end': 63, 'tag': 'SaturdayFrightLive'}, {'start': 84, 'end': 100, 'tag': 'ElMaximoCustoms'}, {'start': 119, 'end': 131, 'tag': 'MeetAMutant'}, {'start': 132, 'end': 142, 'tag': 'MutantFam'}], 'mentions': [{'start': 20, 'end': 33, 'username': 'TheMutantFam'}]}}"
34911430,False,Andy Sawers 🇺🇦,"Ex-journalist, active astronomy writer. Former chair @Flamsteed Astronomy Soc, Royal Observatory Greenwich. Fellow @RoyalAstroSoc 🇨🇦 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🇬🇧 🇪🇺",mr_numbers,,False,https://pbs.twimg.com/profile_images/1143062502928015361/Bfwn1oz-_normal.jpg,,"{'followers_count': 829, 'following_count': 766, 'tweet_count': 22331, 'listed_count': 35}",Orion Arm,"{'description': {'mentions': [{'start': 53, 'end': 63, 'username': 'Flamsteed'}, {'start': 115, 'end': 129, 'username': 'RoyalAstroSoc'}]}}"
109620496,False,あさののののの,ふらふらと旅をしていたら行き着いた海と山に囲まれた町で、ライターのお仕事しています。,Takuyaaaaa,,False,https://pbs.twimg.com/profile_images/378800000413697856/f9a2d876cf600f58159cff34bda75c0a_normal.jpeg,,"{'followers_count': 750, 'following_count': 202, 'tweet_count': 7098, 'listed_count': 60}",,
365997877,False,J-L McDonald,"23. @MCRFilmCritics Member. Words on Film/TV for @GetYourComicOn, @wehaveahulk and @CoastalHMedia. Gamer. Vegetarian. MA in Language and Linguistics. He/him.",ByJordanLuke,https://t.co/6gbtvqDKvY,True,https://pbs.twimg.com/profile_images/1434218704976367625/Kz-Jl1Y__normal.jpg,1.493994140899713e+18,"{'followers_count': 8736, 'following_count': 2047, 'tweet_count': 118268, 'listed_count': 117}",Manchester,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6gbtvqDKvY', 'expanded_url': 'https://linktr.ee/ByJordanLuke', 'display_url': 'linktr.ee/ByJordanLuke'}]}, 'description': {'mentions': [{'start': 4, 'end': 19, 'username': 'MCRFilmCritics'}, {'start': 49, 'end': 64, 'username': 'GetYourComicOn'}, {'start': 66, 'end': 78, 'username': 'wehaveahulk'}, {'start': 83, 'end': 97, 'username': 'CoastalHMedia'}]}}"
32285067,False,LilacMist,"into news, libraries, education, human rights. world traveler (not often enough). Christian. reading, gardening & music keep this introvert sane. she/her.",LilacMist,,False,https://pbs.twimg.com/profile_images/3504624789/a9d90014057ef7e81d9a1ddd6de74753_normal.png,,"{'followers_count': 307, 'following_count': 631, 'tweet_count': 37711, 'listed_count': 43}",NY,
2860660439,False,Laura Galán,El corazón tiene razones que la razón no entiende,lauragalan_10,,False,https://pbs.twimg.com/profile_images/1522076071193100289/kMOotcDG_normal.jpg,1.5216452717715005e+18,"{'followers_count': 540, 'following_count': 337, 'tweet_count': 110247, 'listed_count': 2}","Móstoles, España",
198139103,False,Damien Fortune,Music and football loving Londoner trying to find his place in the world... Glasto Veteran (x18)... Bit of a Parkrun addict!,damofortune,https://t.co/zO9kC5O0du,False,https://pbs.twimg.com/profile_images/1312994194563178499/5xDzMRoP_normal.jpg,,"{'followers_count': 201, 'following_count': 593, 'tweet_count': 2137, 'listed_count': 2}",London,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zO9kC5O0du', 'expanded_url': 'http://instagram.com/DamoFortune', 'display_url': 'instagram.com/DamoFortune'}]}}"
109796950,False,suraj shrestha (डा. सूरज श्रेष्ठ),"Visiting faculty at Central Department of Hydrology and Meteorology, TU, Nepal. PhD in Physical Geography (Hydrological modeling) at UCAS, China.",shrestha_suraj,https://t.co/1XWcc8Io19,False,https://pbs.twimg.com/profile_images/1420693801295773697/mYL4hHgT_normal.jpg,,"{'followers_count': 405, 'following_count': 788, 'tweet_count': 1853, 'listed_count': 0}",Nepal,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1XWcc8Io19', 'expanded_url': 'http://researchgate.net/profile/Suraj_Shrestha7', 'display_url': 'researchgate.net/profile/Suraj_…'}]}}"
2469036516,False,だねぽよ,だねぽよです。ウルトラ雑多。 https://t.co/KKdR9URz44 通販 https://t.co/PLmOgl05Yc 　ボンガ(シューターメイン)：Dane🍝A　ディスカバリー最後の🔴🩸まで見てます,danepoyo_111,https://t.co/Gt8ErCZ8Ev,False,https://pbs.twimg.com/profile_images/1519330764550459393/RVKz8Elb_normal.jpg,1.5189681398449316e+18,"{'followers_count': 674, 'following_count': 238, 'tweet_count': 73895, 'listed_count': 16}",アイコンは自作です,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Gt8ErCZ8Ev', 'expanded_url': 'http://twpf.jp/danepoyo_111', 'display_url': 'twpf.jp/danepoyo_111'}]}, 'description': {'urls': [{'start': 15, 'end': 38, 'url': 'https://t.co/KKdR9URz44', 'expanded_url': 'http://odaibako.net/u/danepoyo_111', 'display_url': 'odaibako.net/u/danepoyo_111'}, {'start': 42, 'end': 65, 'url': 'https://t.co/PLmOgl05Yc', 'expanded_url': 'http://dnp111.booth.pm', 'display_url': 'dnp111.booth.pm'}]}}"
1370757673042468864,False,Ndnd,"Sid's tattoo and hotdog parlour, how may I direct your call?",mistergrubbins,,False,https://pbs.twimg.com/profile_images/1493012250122235907/5amUlVKK_normal.jpg,1.5096447626845266e+18,"{'followers_count': 22, 'following_count': 113, 'tweet_count': 6558, 'listed_count': 0}",,
1489825535412817920,False,Irish Diplomacy,No one special,jag_smac,,False,https://pbs.twimg.com/profile_images/1489944384565096448/6U6ESM9x_normal.jpg,,"{'followers_count': 102, 'following_count': 281, 'tweet_count': 3246, 'listed_count': 1}",,
1520770407464587264,False,ﾕｰｽﾄﾚﾌﾟﾄｽﾎﾟﾝﾃﾞｨﾙｽⅡ世,"画像はアロサウルスです。
NFLが好きです。
推しチームはGB ARI LAC
推しPlayerはAaron Rodgers,Justin Herbertです。
タッチフットボールもやってます。東海のAltair所属",Eustrepto19,,False,https://pbs.twimg.com/profile_images/1520770649056477184/Pg_-SaCQ_normal.jpg,,"{'followers_count': 72, 'following_count': 145, 'tweet_count': 17, 'listed_count': 0}",,
528571296,False,なこの特級呪物🔮,なこが好き❕@SLN_nako,T_YamaAtsu0102,,False,https://pbs.twimg.com/profile_images/1515391461516509184/KUk_xEVh_normal.jpg,1.4974781699971645e+18,"{'followers_count': 616, 'following_count': 460, 'tweet_count': 72796, 'listed_count': 10}",21.07.01PersianStar,"{'description': {'mentions': [{'start': 6, 'end': 15, 'username': 'SLN_nako'}]}}"
140242388,False,Paola 🇨🇺🆓🧡🧡💙💛💙,Profe de Historia. Técnico en Turismo. Vamos por el naranja,martipaola,,False,https://pbs.twimg.com/profile_images/1460917400463884292/PsHM0JPh_normal.jpg,1.0789770482391122e+18,"{'followers_count': 157, 'following_count': 834, 'tweet_count': 5392, 'listed_count': 2}",Lobos,
2476450413,False,Murat Karadeniz,'02 SDU Beşiktaş aşığıdır Futboldan ve Futbolcudan ve yassı çelik ürünlerinden anlar kimine göre Demirci’dir,mrtkrdnz03,,False,https://pbs.twimg.com/profile_images/1484625162414735362/vaZZKL3m_normal.jpg,1.1221587475924009e+18,"{'followers_count': 116, 'following_count': 261, 'tweet_count': 6093, 'listed_count': 0}",Türkiye,
237096794,False,Kush Jones,"Ex-Former Charlie Kirk troll account, most recent relapse 10/05/21, still current frequenter of r/ToiletPaperUSA",Npoulos22,,False,https://pbs.twimg.com/profile_images/1389333558532116481/at3BQg1l_normal.jpg,,"{'followers_count': 540, 'following_count': 470, 'tweet_count': 9762, 'listed_count': 3}",Chicago,
745943515,False,Joanne Gallagher,Museum professional who believes we are an absolute disgrace of a species.  Prove me wrong.,JoGallagher70,,False,https://pbs.twimg.com/profile_images/1455085815940460545/UlHDhNL6_normal.jpg,,"{'followers_count': 297, 'following_count': 921, 'tweet_count': 3004, 'listed_count': 3}",Belfast ,
205452319,False,Carol Ramírez,"Extremeña de Madrid, nacida en un caluroso verano de 1987, fan de mi gata y mi perra, amante de los animales en general,  -Madridista 100 %- 🟢⚪⚫, 🔴🟡🟣",kletiya,,False,https://pbs.twimg.com/profile_images/1445854598690914304/X3qMm7_T_normal.jpg,9.316586806506209e+17,"{'followers_count': 290, 'following_count': 255, 'tweet_count': 31158, 'listed_count': 8}",Madrid - CdB,
1394762509719117824,False,ㄱkayley😵💙,ㄱ지성 알라뵤🐻‍❄️🐹~~‍ 짱드림💚🌈,jisung_cookie,https://t.co/fBOW0yaa9O,False,https://pbs.twimg.com/profile_images/1515648155290902536/TMHU1fuY_normal.jpg,1.511871800376021e+18,"{'followers_count': 42, 'following_count': 156, 'tweet_count': 2870, 'listed_count': 0}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fBOW0yaa9O', 'expanded_url': 'https://youtu.be/T3IkMH76XoA', 'display_url': 'youtu.be/T3IkMH76XoA'}]}}"
114561886,False,Juance,37. ~Que la vida me perdone las veces que no la viví.~,juanc_gs,https://t.co/FWBXtOGROz,False,https://pbs.twimg.com/profile_images/1258731318948638721/cSMW4E4Q_normal.jpg,,"{'followers_count': 339, 'following_count': 600, 'tweet_count': 14644, 'listed_count': 10}",Albaceteño en Madrid.,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FWBXtOGROz', 'expanded_url': 'https://www.linkedin.com/in/juan-carlos-garcia-sanchez', 'display_url': 'linkedin.com/in/juan-carlos…'}]}}"
52992783,False,IG: @mei_kho,"I sell local make up and skincare
But I tweet shit mostly🤭",meiisme,https://t.co/wB9PH2uZGa,False,https://pbs.twimg.com/profile_images/1513888229266702346/a2X2al_n_normal.jpg,1.4967864241960428e+18,"{'followers_count': 779, 'following_count': 460, 'tweet_count': 71319, 'listed_count': 6}","Pondokgede, Indonesia","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wB9PH2uZGa', 'expanded_url': 'https://shp.ee/56dzswt', 'display_url': 'shp.ee/56dzswt'}]}}"
4535619320,False,よんだ,健全な読書垢です,yonda672,,False,https://pbs.twimg.com/profile_images/1122825638505615360/pbbcLaVQ_normal.jpg,,"{'followers_count': 55, 'following_count': 90, 'tweet_count': 6833, 'listed_count': 1}",,
1431406765959094272,False,𝘈𝘉 🎲,sports fan. #DubNation | #GoHawks |,DubsGotNow,,False,https://pbs.twimg.com/profile_images/1520242051547164672/TgapsCD0_normal.jpg,,"{'followers_count': 122, 'following_count': 209, 'tweet_count': 1390, 'listed_count': 0}",,"{'description': {'hashtags': [{'start': 12, 'end': 22, 'tag': 'DubNation'}, {'start': 25, 'end': 33, 'tag': 'GoHawks'}]}}"
59369028,False,Rick Lindemann,"Christian, father, husband, book printer, runner...oh, and avid #Bears fan...",lindemrm,,False,https://pbs.twimg.com/profile_images/509198651759947776/D6kIfMGa_normal.jpeg,,"{'followers_count': 64, 'following_count': 159, 'tweet_count': 252, 'listed_count': 2}","Newton, Illinois","{'description': {'hashtags': [{'start': 64, 'end': 70, 'tag': 'Bears'}]}}"
3041236455,False,Cóndor Edu cochala💙🦷,Boliviano🇧🇴Bolivarista💙 Beisbolista ⚾y Cochala velando el futuro de mis hijos y de mi perro.,EduGM18,,False,https://pbs.twimg.com/profile_images/1465909639363579913/oJx9IU9c_normal.jpg,1.1634873154713272e+18,"{'followers_count': 1455, 'following_count': 1120, 'tweet_count': 28341, 'listed_count': 6}",,
543078502,False,Unnu,winged hearts,unnubelle,,False,https://pbs.twimg.com/profile_images/1344855177740763143/dojqc3jx_normal.jpg,,"{'followers_count': 277, 'following_count': 319, 'tweet_count': 6398, 'listed_count': 0}",,
2308309399,False,おみ,新しい地図を手にしなやかに生きる彼ら、かの地で我が道を行く彼らに幸多かれと願う者。本に埋もれ、映画を語れる日々が好物。,levine25kh,,False,https://pbs.twimg.com/profile_images/778815378906501120/U4yUddd6_normal.jpg,,"{'followers_count': 17, 'following_count': 170, 'tweet_count': 5560, 'listed_count': 0}",,
1305965847954022400,False,gaya,"published poet, mac main, co-founder of LTW",webmwithsound,,False,https://pbs.twimg.com/profile_images/1349239556340641793/ipgu-s2i_normal.jpg,,"{'followers_count': 71, 'following_count': 426, 'tweet_count': 3363, 'listed_count': 0}",,
111528549,False,Megan Masini,✌🏼💙🥂,MeganMasini,,False,https://pbs.twimg.com/profile_images/1063818217007788032/WJvLl04g_normal.jpg,,"{'followers_count': 260, 'following_count': 447, 'tweet_count': 9564, 'listed_count': 1}",RVA,
45002755,False,Sandy Hubbard 🌻 Marketing Strategist,"Marketing Strategist & B2B Writer for the Printing Industry • #PrintChat Co-Host • Founder @HelpPrintThrive • Serving People I Respect, in an Industry I Love",sandyhubbard,https://t.co/bOzkWdt9Lt,False,https://pbs.twimg.com/profile_images/1453486737259302913/o6EV4NHs_normal.jpg,1.5212467525269135e+18,"{'followers_count': 13819, 'following_count': 9871, 'tweet_count': 139189, 'listed_count': 878}","Sellwood / Portland, Oregon","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bOzkWdt9Lt', 'expanded_url': 'https://www.linkedin.com/in/sandyhubbardpublisher/', 'display_url': 'linkedin.com/in/sandyhubbar…'}]}, 'description': {'hashtags': [{'start': 62, 'end': 72, 'tag': 'PrintChat'}], 'mentions': [{'start': 91, 'end': 107, 'username': 'HelpPrintThrive'}]}}"
1452251601687568384,False,saboり,4月の壁を越えられたり、越えられなかったりします among us,sabo_rj,,False,https://pbs.twimg.com/profile_images/1475887565647785984/bZL7ki_D_normal.jpg,,"{'followers_count': 14, 'following_count': 21, 'tweet_count': 641, 'listed_count': 0}",てっぺんの前後,
100775929,False,ペマ,寝る時間とバレエのお稽古に行く時間を常に欲しています。,pearmango,,False,https://pbs.twimg.com/profile_images/1496347543/100775929_origin_normal.png,,"{'followers_count': 101, 'following_count': 177, 'tweet_count': 42507, 'listed_count': 4}",横浜辺り,
3039016299,False,Mara Young,,Denvillemom,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"{'followers_count': 4, 'following_count': 346, 'tweet_count': 192, 'listed_count': 0}","Denville, NJ",
1153434705590706176,False,Ezra Cornel Nkala🐧,"oh hey, it is a pandora's box 🧐
aaaaand, yeap ! 
hii🙋🏾‍♂️",cornel_ez,https://t.co/U8cnZtQlMP,False,https://pbs.twimg.com/profile_images/1515860388902055942/hqQuNGrT_normal.jpg,,"{'followers_count': 12, 'following_count': 204, 'tweet_count': 65, 'listed_count': 2}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/U8cnZtQlMP', 'expanded_url': 'https://ezrankala.github.io/', 'display_url': 'ezrankala.github.io'}]}}"
158190416,False,himahima 🐣,英語、植物、鳥さんが好き。フォロー返しはしていませんのであしからず。 来年度中には、英検受けたいな〜。,himawarikun555,,False,https://pbs.twimg.com/profile_images/1485042481658216449/CDcZJQz6_normal.jpg,,"{'followers_count': 359, 'following_count': 203, 'tweet_count': 12846, 'listed_count': 8}",日本,
93626365,False,ぎふ,【かなり】柴犬 / ラーメン / 恵比寿 / 阪神タイガース / 伊集院光 / オードリー / ゴールデンカムイ / 日吉 / 森博嗣 / 犬【ちょっと】自転車 / ダーツ / 釣り / 料理 / 畑 / 猫 / アーセナル,Giffff,,False,https://pbs.twimg.com/profile_images/1153318177176113155/jibkYLgI_normal.jpg,,"{'followers_count': 71, 'following_count': 160, 'tweet_count': 5922, 'listed_count': 9}",,
58694433,False,Nataraja,"An-ISFP with daddy issue. 
I have drag race issue as well I am too addicted to them.",Kirie_kun,,False,https://pbs.twimg.com/profile_images/1339204850530148352/Lmdp9o2__normal.jpg,1.425483456457306e+18,"{'followers_count': 372, 'following_count': 727, 'tweet_count': 19638, 'listed_count': 1}",Balikpapan,
153697388,False,risa,ヤバイTシャツ屋さん顧客です。藤井風も好き。ドラム。ヤバTの番組実況しながら即興でお絵描きします。,kawaeyabat,,False,https://pbs.twimg.com/profile_images/1310189797768454147/qXxHPATv_normal.jpg,1.2451990157061243e+18,"{'followers_count': 588, 'following_count': 567, 'tweet_count': 21440, 'listed_count': 6}",,
1479323105852260352,False,Talks about Wordle,,wordle_tmi_,,False,https://pbs.twimg.com/profile_images/1502666357518733316/UR-yaLqN_normal.jpg,,"{'followers_count': 0, 'following_count': 1, 'tweet_count': 80, 'listed_count': 0}",,
270661400,False,ゴン,TOEIC満点を目標に勉強しています。 韓国料理教室に通い始めたのをきっかけに韓国語も勉強中。 文字の練習も始めました。 好き→美味しいもの/ 散歩/ SMAP/ 映画/ ドラマ/ 読書💕 I tweet in both English & Japanese. アイコンはリト＠葉っぱ切り絵 さん,gonnoza,,False,https://pbs.twimg.com/profile_images/1515796115782004738/4X3C8e03_normal.jpg,,"{'followers_count': 625, 'following_count': 577, 'tweet_count': 12255, 'listed_count': 0}",Tokyo,
113759746,False,Alex Ho,"怪しい自営業と、まじめな仕事をしてます。どちらも同じ人物。
ROCKとModsをこよなく愛する。ロニーレインと違って愛してはいるが愛されていないかも。
あとマイケルJフォックスがHEROです。それからゾンビ映画が大好物。
アセロラとラランジーニャならラランジーニャがいいね。",COSTA20468561,,False,https://pbs.twimg.com/profile_images/1186206578908598273/77knPvp0_normal.jpg,1.1702751358461379e+18,"{'followers_count': 128, 'following_count': 484, 'tweet_count': 6426, 'listed_count': 7}",あなたの心の中,
309849804,False,🌻 Titanium House Ninja🌻,House Ninja. Google it yourself.  ⭐️ ⭐️ ⭐️⭐️⭐️ ⭐️ ELECTIONS MATTER ⭐️ ⭐️,TitaniumArtNerd,,False,https://pbs.twimg.com/profile_images/1514419162420031501/4olfMk_Q_normal.jpg,1.2779618370996756e+18,"{'followers_count': 2071, 'following_count': 2339, 'tweet_count': 52031, 'listed_count': 0}",Earth,
173259010,False,Vax Up 💉 and Pursue Justice!! ⚖️,"Working to reduce local air pollution. Wife, mom, wine-lover, and knitter. All opinions my own. “until we all matter, none of us do.” #BlackLivesMatter she/her",islandknitwit,,False,https://pbs.twimg.com/profile_images/1497410864965509120/2n000Oyx_normal.jpg,,"{'followers_count': 99, 'following_count': 180, 'tweet_count': 13957, 'listed_count': 4}","Bainbridge Island, WA","{'description': {'hashtags': [{'start': 134, 'end': 151, 'tag': 'BlackLivesMatter'}]}}"
2505645145,False,لــول,و تُهدينا الحياة أضواءً في آخر النفق، تدعونا كي ننسى ألمًا عشناه.,ImLuulu,https://t.co/C6IfoZG2Cu,False,https://pbs.twimg.com/profile_images/1521641565462183936/yyOHfETr_normal.jpg,7.105073036702556e+17,"{'followers_count': 2082, 'following_count': 1022, 'tweet_count': 13799, 'listed_count': 0}","Egypt, Nasr City","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/C6IfoZG2Cu', 'expanded_url': 'https://www.facebook.com/tachibanaLol', 'display_url': 'facebook.com/tachibanaLol'}]}}"
1433571676281716736,False,読んだ木,はてなブログ「読んだ木」の更新報告,yondaki_blog,,False,https://pbs.twimg.com/profile_images/1433572370103484424/M9l3zRJR_normal.jpg,,"{'followers_count': 9, 'following_count': 7, 'tweet_count': 189, 'listed_count': 0}",,
18602907,False,Patty123,Software Quality Manager (retired),Patty123,,False,https://pbs.twimg.com/profile_images/493026214563414019/ArN0ZH90_normal.jpeg,,"{'followers_count': 88, 'following_count': 292, 'tweet_count': 10828, 'listed_count': 2}",,
1467733431195140096,False,TinySweetFish,HIPHOP好きです。,Fish1Tiny,,False,https://pbs.twimg.com/profile_images/1467733778168643584/q14Ch7JJ_normal.jpg,,"{'followers_count': 8, 'following_count': 71, 'tweet_count': 318, 'listed_count': 0}",,
408257063,False,cookie,日本が好き🇯🇵旅が好き✈️自然が好き⛰🏝休肝日無し🤭🍶🍺🍸🍷テキーラ沼に片足を突っ込んだ状態…八重山病と共に不治の病かも？,belledejourJP,,False,https://pbs.twimg.com/profile_images/1510771691525656577/_uqR6qN1_normal.jpg,,"{'followers_count': 150, 'following_count': 327, 'tweet_count': 2121, 'listed_count': 1}",日本 東京,
327123433,False,Kristina Awdish,Chaldean Catholic.  Michigander. Lover of food and the Lord.,kristinayouaw,https://t.co/Lo6MwgClMH,False,https://pbs.twimg.com/profile_images/1424215197485522947/bEPwietz_normal.jpg,,"{'followers_count': 333, 'following_count': 319, 'tweet_count': 21590, 'listed_count': 5}", USA,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Lo6MwgClMH', 'expanded_url': 'https://bewareofchaldean.wordpress.com/', 'display_url': 'bewareofchaldean.wordpress.com'}]}}"
859013017320792064,False,jon b,A person,jonny2403,,False,https://pbs.twimg.com/profile_images/859017208722280448/5kHhEUDz_normal.jpg,,"{'followers_count': 89, 'following_count': 537, 'tweet_count': 1818, 'listed_count': 2}","England, United Kingdom",
2867453538,False,PTG Woman of the Year,"Life is an occasion, so rise to it.",Kenyatamondatta,,False,https://pbs.twimg.com/profile_images/1253536107842744320/W8vfE0TV_normal.jpg,,"{'followers_count': 175, 'following_count': 145, 'tweet_count': 3033, 'listed_count': 2}",,
1084227003824435200,False,Lion,"Sometimes I'm good for nothing, sometimes the best you've ever had ✨",Lionisoverparty,https://t.co/89eCJB9dei,False,https://pbs.twimg.com/profile_images/1387133329296740354/g888N9f7_normal.jpg,,"{'followers_count': 178, 'following_count': 246, 'tweet_count': 11014, 'listed_count': 0}","Buenos Aires, Argentina","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/89eCJB9dei', 'expanded_url': 'http://instagram.com/leon.es', 'display_url': 'instagram.com/leon.es'}]}}"
1483099394526580736,False,Jet,Mag- aaral ng ⚖ || Salus populi suprema lex.,JetfrMCMXCIV,,False,https://pbs.twimg.com/profile_images/1521457465753169921/rjwUJVdi_normal.jpg,,"{'followers_count': 0, 'following_count': 16, 'tweet_count': 1, 'listed_count': 0}",Republic of the Philippines,
1182776503966355456,False,Thiago Cabral,"👶🏻 Pai |
💻 Software architect |
🌊 Carioca |
🔴⚫ Rubro-negro |
🥁 Músico frustrado |
🤸🏻‍♂️ Pernalta |
🌹 Esquerda não-petista",thgcbrl,https://t.co/6Ytx4ZBPR0,False,https://pbs.twimg.com/profile_images/1184213548492308482/fB6l7KA6_normal.jpg,,"{'followers_count': 192, 'following_count': 319, 'tweet_count': 4273, 'listed_count': 0}","Rio de Janeiro, Brasil","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6Ytx4ZBPR0', 'expanded_url': 'https://www.instagram.com/thgcbrl/', 'display_url': 'instagram.com/thgcbrl/'}]}}"
856848091361816576,False,mary mary ♥️,"Steilydd Gwallt✂️sy'n hoffi Coffi ☕ 
Siswrn a Steil, Heol Islwyn,
Llanrhystud, Ceredigion
 ☎️ 01974 202096",mary_1264,,False,https://pbs.twimg.com/profile_images/1517208915724967937/7RRigP2P_normal.jpg,,"{'followers_count': 63, 'following_count': 157, 'tweet_count': 876, 'listed_count': 0}","Llannon, Ceredigion",
1376883991362596864,False,Motoafri,La fe és un do que encara no m’ha estat concedit,africanuri75,,False,https://pbs.twimg.com/profile_images/1513532351543926784/HISot5nw_normal.jpg,,"{'followers_count': 241, 'following_count': 453, 'tweet_count': 769, 'listed_count': 0}","Barcelona, España",
56951756,False,fauzan firdaus,Anak ke-3 dari 4,ozanf2,,False,https://pbs.twimg.com/profile_images/314538924/kulker1_normal.jpg,,"{'followers_count': 132, 'following_count': 241, 'tweet_count': 1013, 'listed_count': 10}",,
265802626,False,AYAKAtta,たま〜につぶやいたりな感じです。,AYAKAtta0319,,False,https://pbs.twimg.com/profile_images/1517423094587342848/Ujgan3Ro_normal.jpg,,"{'followers_count': 17, 'following_count': 165, 'tweet_count': 745, 'listed_count': 0}",,
4466230334,False,B.,blazing.,b_onevl,,False,https://pbs.twimg.com/profile_images/1519864384679518208/G01tUOgH_normal.jpg,1.4643316257188209e+18,"{'followers_count': 1070, 'following_count': 573, 'tweet_count': 14185, 'listed_count': 0}",The World That Never Was,
306199736,False,🍊つばさ☀,物語を書いたり書かなかったり。沼➡📻🎤💿🎚️📀🌰🥜🌉本・手帳・文具売り場なら1日中いられる。📖⇨https://t.co/kSYCioHg8D,tsubasa_tkmr,,False,https://pbs.twimg.com/profile_images/1477999813371502599/q7bI8ltB_normal.jpg,,"{'followers_count': 140, 'following_count': 501, 'tweet_count': 9742, 'listed_count': 3}",日本 関東地方、最近はヒスイ地方,"{'description': {'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/kSYCioHg8D', 'expanded_url': 'http://estar.jp/users/145142683', 'display_url': 'estar.jp/users/145142683'}]}}"
