id,referenced_tweets,entities,conversation_id,lang,possibly_sensitive,reply_settings,text,public_metrics,author_id,context_annotations,created_at,source,in_reply_to_user_id,geo,attachments
1522157380376711168,"[{'type': 'retweeted', 'id': '1522157007540736001'}]","{'mentions': [{'start': 3, 'end': 18, 'username': 'thejanasanchez', 'id': '14425872'}]}",1522157380376711168,en,False,everyone,"RT @thejanasanchez: Wordle 320 X/6 so frustrating and annoying 

⬜⬜⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1119392229263458309,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:54.000Z,Project Cortex,,,
1522157374252875777,"[{'type': 'retweeted', 'id': '1522156983306100736'}]","{'mentions': [{'start': 3, 'end': 16, 'username': 'bethanyhardy', 'id': '16275326'}]}",1522157374252875777,en,False,everyone,"RT @bethanyhardy: Wordle 320 X/6

⬛🟨⬛🟨⬛
⬛🟨⬛⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩I WOULD LIKE A WORD","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3433267936,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:52.000Z,twitter-workflow-engine,,,
1522157373443481600,,,1522157373443481600,en,False,everyone,"Wordle 320 X/6

⬜🟨⬜⬜🟨
⬜🟨⬜🟨⬜
🟨🟩⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩

Fucking bullshit","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",53736895,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:52.000Z,Twitter for iPhone,,,
1522157372067794944,,,1522157372067794944,en,False,everyone,"Wordle 320 5/6

⬛🟨⬛⬛🟨
⬛🟩⬛⬛⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1433017570135842819,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:52.000Z,Twitter for Android,,,
1522157368087175169,"[{'type': 'retweeted', 'id': '1522157327524286464'}]","{'mentions': [{'start': 3, 'end': 17, 'username': 'katebielinski', 'id': '273111306'}]}",1522157368087175169,en,False,everyone,"RT @katebielinski: Really? Wordle 320 X/6

🟨⬛⬛🟨⬛
🟨🟩⬛⬛🟨
⬛🟩🟨⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",351229472,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:51.000Z,Tweet Getter by Vee,,,
1522157364924882945,,,1522157364924882945,en,False,everyone,"Wordle 320 X/6

⬜🟨⬜⬜🟨
⬜🟨🟨⬜⬜
🟨⬜⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩ugh!!","{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",104921188,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:50.000Z,Twitter for iPhone,,,
1522157360386654209,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/F1Lo0zWevo', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1522157360386654209,en,False,following,"Wordle (ES)  #119 X/6

⬜⬜⬜⬜🟩
⬜⬜⬜🟨🟩
🟩⬜⬜⬜🟩
🟩🟩⬜🟨🟩
🟩🟩🟩⬜🟩
🟩🟩🟩⬜🟩
 https://t.co/F1Lo0zWevo","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",181357880,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:49.000Z,Twitter for iPhone,,,
1522157359493132288,,"{'urls': [{'start': 47, 'end': 70, 'url': 'https://t.co/MqFyweT2jM', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1522157359493132288,fi,False,everyone,"Wordle (ES)  #119 3/6 essa

🟨⬜⬜⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/MqFyweT2jM","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2961309610,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:49.000Z,Twitter for Android,,,
1522157355718557698,,,1522157355718557698,en,False,everyone,"Wordle 320 3/6

⬛🟩⬛🟨🟨
⬛⬛⬛🟨⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",370390663,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:48.000Z,Twitter for iPhone,,,
1522157354309017601,,"{'annotations': [{'start': 0, 'end': 5, 'probability': 0.7089, 'type': 'Person', 'normalized_text': 'HOMERO'}]}",1522157354309017601,en,False,everyone,"HOMERO??????
Wordle 320 5/6

⬜⬜⬜🟨⬜
🟨🟩⬜⬜⬜
🟨🟩⬜🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",453019354,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:48.000Z,Twitter for Android,,,
1522157352786567168,,,1522157352786567168,en,False,everyone,"going from magnificent to phew in a day

Wordle 320 6/6

⬜⬜⬜⬜🟨
⬜🟨🟨🟨⬜
🟨⬜🟨🟩🟩
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1123480609,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:47.000Z,Twitter Web App,,,
1522157350240591872,"[{'type': 'replied_to', 'id': '1521877195249045504'}]",,1484634610533384197,en,False,mentionedUsers,"Wordle 320 3/6*

🟩🟨⬜🟨⬜
🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",391015094,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:47.000Z,Twitter for Android,391015094,,
1522157346490925059,,,1522157346490925059,en,False,everyone,"Wordle 320 5/6

⬜⬜🟩⬜🟨
🟨⬜🟩🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",199438237,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:46.000Z,Twitter for iPhone,,,
1522157346222493699,"[{'type': 'replied_to', 'id': '1522065220621029377'}]","{'mentions': [{'start': 0, 'end': 9, 'username': 'JulieSax', 'id': '116848980'}, {'start': 10, 'end': 21, 'username': 'mslinative', 'id': '188410278'}, {'start': 22, 'end': 31, 'username': 'kellyv93', 'id': '20766576'}]}",1522065220621029377,en,False,everyone,"@JulieSax @mslinative @kellyv93 Wordle 320 6/6

⬛⬛⬛⬛🟨
⬛🟨🟨⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",3554081,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:46.000Z,Twitter for Android,116848980,,
1522157335233576961,,,1522157335233576961,en,False,everyone,"Wordle 320 5/6

⬜🟨⬜⬜🟨
⬜⬜🟨🟨⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",30542623,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:43.000Z,Twitter Web App,,,
1522157329780776960,,,1522157329780776960,en,False,everyone,"Wordle 320 X/6

⬜🟨⬜⬜⬜
⬜⬜⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜⬜⬜⬜🟨
⬜🟩⬜🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",829801447,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:42.000Z,Twitter for iPhone,,,
1522157327524286464,,,1522157327524286464,en,False,everyone,"Really? Wordle 320 X/6

🟨⬛⬛🟨⬛
🟨🟩⬛⬛🟨
⬛🟩🟨⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩","{'retweet_count': 1, 'reply_count': 7, 'like_count': 7, 'quote_count': 0}",273111306,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:41.000Z,Twitter for iPhone,,,
1522157320058421249,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/uBHGu2Wmq8', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1522157320058421249,en,False,everyone,"Wordle (ES)  #119 4/6

🟨⬜⬜⬜🟩
⬜⬜🟨⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/uBHGu2Wmq8","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",518658672,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:40.000Z,Twitter for iPhone,,,
1522157314194690049,,,1522157314194690049,en,False,everyone,"Wordle 320 X/6

⬛🟨🟨🟨⬛
⬛🟨🟨⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩

First time I've failed on hard mode. No way that the answer is a proper word.","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1269716305118183432,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:38.000Z,Twitter Web App,,,
1522157312324079616,,,1522157312324079616,en,False,everyone,"Wordle 320 X/6

⬜⬜🟨⬜🟨
⬜🟨⬜⬜⬜
⬜🟩🟨🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",56856013,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:38.000Z,Twitter for Android,,,
1522157311904694273,,,1522157311904694273,en,False,everyone,"Wordle 320 4/6

⬜🟩⬜⬜⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",28727324,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:38.000Z,Twitter for Android,,,
1522157308029161477,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/yvcE69JzNo', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1522157308029161477,en,False,everyone,"Wordle (ES)  #119 4/6

🟨⬜🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/yvcE69JzNo","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",911689826436599808,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:37.000Z,Twitter for iPhone,,,
1522157307802570754,,"{'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/nK9ss70k5y', 'expanded_url': 'https://wordle.belousov.one', 'display_url': 'wordle.belousov.one'}], 'hashtags': [{'start': 63, 'end': 70, 'tag': 'вордли'}]}",1522157307802570754,ru,False,everyone,"Игра Wordle (RU) День #119 5/6

⬜⬜⬜⬜⬜
⬜⬜🟨🟩🟩
⬜⬜⬜⬜⬜
🟩🟨🟩⬜🟩
🟩🟩🟩🟩🟩

#вордли 

Отгадайте слово на  https://t.co/nK9ss70k5y","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1075826904165433345,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:37.000Z,Twitter for Android,,,
1522157294703755265,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/vPniAhCoNT', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1522157294703755265,en,False,everyone,"Wordle (ES)  #119 5/6

⬜🟨⬜⬜🟨
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/vPniAhCoNT","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",208611400,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:34.000Z,Twitter for iPhone,,,
1522157293370068994,,,1522157293370068994,en,False,everyone,"Wordle 320 5/6

⬜⬜⬜⬜⬜
⬜🟨⬜⬜⬜
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1487061665984167940,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:33.000Z,Twitter for iPhone,,,
1522157290052222976,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/XWPZ8E1Uhs', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1522157290052222976,en,False,everyone,"Wordle (ES)  #119 4/6

⬜🟩⬜🟨⬜
⬜🟩⬜⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/XWPZ8E1Uhs","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2420919900,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:32.000Z,Twitter for Android,,,
1522157287120506880,,,1522157287120506880,en,False,everyone,"Wordle 320 4/6

⬜🟨🟨⬜⬜
🟨🟩⬜⬜🟨
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",19948644,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:32.000Z,Twitter for Android,,,
1522157275879718912,,,1522157275879718912,en,False,everyone,"Wordle 320 4/6

⬜⬜⬜🟩⬜
⬜⬜🟨🟨⬜
⬜🟨⬜🟨⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1073417787094241280,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:29.000Z,Twitter Web App,,,
1522157268346802179,"[{'type': 'retweeted', 'id': '1520318572844699648'}]","{'hashtags': [{'start': 17, 'end': 27, 'tag': 'WordleCAT'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'roser1pujol', 'id': '3183797859'}]}",1522157268346802179,ca,False,everyone,"RT @roser1pujol: #WordleCAT 120 5/6 M""ha costat molt!!!!! I no sabia que volia dir!!!! Genial!

🟨⬜⬜⬜🟩
🟨⬜🟨⬜🟩
⬜🟨⬜🟨🟩
⬜🟩⬜🟨🟩
🟩🟩🟩🟩🟩

https://t.co…","{'retweet_count': 41, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1522156635208417285,,2022-05-05T10:12:27.000Z,Twitter Web App,,,
1522157262231461892,,,1522157262231461892,en,False,everyone,"Wordle 320 5/6

⬜🟨🟨⬜🟨
⬜⬜⬜⬜⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",6215572,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:26.000Z,Twitter Web App,,,
1522157257529638913,,,1522157257529638913,en,False,everyone,"Wordle 320 6/6

⬜⬜⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜⬜⬜🟨⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1346185721938386946,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:25.000Z,Twitter for iPhone,,,
1522157257357766656,,,1522157257357766656,en,False,everyone,"G'morning and happy Friday Eve! 
I can 👀 the weekend from here. 
Wordle 320 3/6

⬜🟨⬜⬜🟨
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 3, 'like_count': 9, 'quote_count': 0}",1886146952,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '109', 'name': 'Reoccurring Trends', 'description': 'Twitter generated Trends that occur on a daily, weekly, monthly, or yearly basis'}, 'entity': {'id': '913872208669302784', 'name': '#HappyFriday', 'description': '#HappyFriday'}}]",2022-05-05T10:12:25.000Z,Twitter Web App,,,
1522157255935860736,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/Fx7Ow4HOGk', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1522157255935860736,ca,False,everyone,"Wordle (ES)  #119 2/6
La judith es la puta ama
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/Fx7Ow4HOGk","{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1502792140597964806,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:24.000Z,Twitter Web App,,,
1522157250726576128,"[{'type': 'replied_to', 'id': '1522091899288526848'}]","{'mentions': [{'start': 0, 'end': 7, 'username': '_rbtsv', 'id': '1437865575875743758'}]}",1522091899288526848,ru,False,everyone,"@_rbtsv WORDLE (RU) ДЕНЬ #119 5/6

⬜🟨🟨⬜⬜
🟨⬜🟩⬜🟩
⬜🟩🟩⬜🟩
⬜⬜🟩⬜🟩
🟩🟩🟩🟩🟩

Что-то затупил и ввёл не то слово на 4-м","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275614406,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:23.000Z,Twitter for iPhone,1437865575875743758,,
1522157250441273350,,"{'annotations': [{'start': 0, 'end': 21, 'probability': 0.6873, 'type': 'Product', 'normalized_text': 'Wordle 320 5/6 Go Cubs'}]}",1522157250441273350,en,False,everyone,"Wordle 320 5/6
Go Cubs!

⬜🟨🟨⬜🟨
⬜🟨🟨🟩⬜
🟩⬜⬜🟩🟩
🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",889991780,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:23.000Z,Twitter for iPhone,,,
1522157245772926976,,,1522157245772926976,en,False,everyone,"Wordle 320 4/6

⬜🟩⬜⬜🟨
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",22594980,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:22.000Z,Twitter for iPhone,,,
1522157243105480706,,"{'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/sVy5w67hkD', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",1522157243105480706,es,False,everyone,"Wordle Científico #53 3/6

⬜🟩🟨🟩⬜🟩
🟨🟩⬜🟩⬜🟩
🟩🟩🟩🟩🟩🟩
Increíble 🤸‍♀️ https://t.co/sVy5w67hkD","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",467825563,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:21.000Z,Twitter for iPhone,,,
1522157239196434432,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/tGTbosAELu', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1522157239196434432,en,False,everyone,"Wordle (ES)  #119 5/6

⬛🟨⬛🟨⬛
🟩🟩⬛⬛🟩
🟩🟩⬛⬛⬛
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/tGTbosAELu","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",375005898,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:12:20.000Z,Twitter for Android,,,
