id,profile_image_url,url,public_metrics,username,protected,name,description,location,verified,entities,pinned_tweet_id
180776083,https://pbs.twimg.com/profile_images/763395703116660736/TjjibbOv_normal.jpg,,"{'followers_count': 28, 'following_count': 172, 'tweet_count': 985, 'listed_count': 1}",renskidoo,False,renu dompor,,Singapore,False,,1.4915420365869793e+18
2320544926,https://pbs.twimg.com/profile_images/1506412091422433284/VS5QWjxg_normal.jpg,,"{'followers_count': 293, 'following_count': 166, 'tweet_count': 1101, 'listed_count': 3}",carmengs261197,False,CAR,find me under the palms,San Adrián - Zgz -Tenerife ,False,,1.1175133824694804e+18
129415322,https://pbs.twimg.com/profile_images/1161487223759540224/kPxO5TZq_normal.jpg,,"{'followers_count': 169, 'following_count': 129, 'tweet_count': 16350, 'listed_count': 2}",AlyssaVeggie,False,Alyssa (Taylor’s Version),why pay for therapy when Twitter is free,I'm never home. ,False,,1.316834620885926e+18
912289465049198592,https://pbs.twimg.com/profile_images/1273193065147228162/al1O3szV_normal.jpg,https://t.co/8QjIQsINHb,"{'followers_count': 1848, 'following_count': 1045, 'tweet_count': 37390, 'listed_count': 43}",CBlancowriter,False,Cristian Blanco 💀🍠🌰🎃👻,"Premio Montgomery Burns en el campo de la excelencia.
Escritor de terror.
La llamada de la luna
Doce meses y un año bisiesto @waveeditorial",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8QjIQsINHb', 'expanded_url': 'http://unaparejafriki.blogspot.com.es', 'display_url': 'unaparejafriki.blogspot.com.es'}]}, 'description': {'mentions': [{'start': 125, 'end': 139, 'username': 'waveeditorial'}]}}",1.458429570982482e+18
750074989,https://pbs.twimg.com/profile_images/1501015246470885376/_-8h1RG4_normal.jpg,https://t.co/M0DTOSAHmg,"{'followers_count': 959, 'following_count': 810, 'tweet_count': 33315, 'listed_count': 2}",ninabubblygum,False,nina 🪩,"22 and not feeling it • i tweet too much about tv shows & my fav people • lover of •friends• & grey's anatomy • 
cw: grey's & station 19","illinois, usa | honeymoon ave ",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/M0DTOSAHmg', 'expanded_url': 'http://pinterest.com/ninabubblygum', 'display_url': 'pinterest.com/ninabubblygum'}]}}",1.5158082739114066e+18
409215400,https://pbs.twimg.com/profile_images/854030830745866240/Eq3qEwfY_normal.jpg,,"{'followers_count': 334, 'following_count': 813, 'tweet_count': 11938, 'listed_count': 7}",gforcedme,False,G,Just your average testicular cancer surviving Superhero. Supposedly an adult but that’s no fun.,"Burnham-on-Sea, England",False,,
26074599,https://pbs.twimg.com/profile_images/1477628038808408064/fTVYwcfE_normal.png,http://t.co/UbEVQip6t2,"{'followers_count': 580, 'following_count': 868, 'tweet_count': 6923, 'listed_count': 8}",felesroo,False,Writing Wrongs 🏰 🐉 📚 ✒️,"I love art, magic and animals. I hate petro-chemical Capitalism and racists. PhD Medieval Art. Cat keeper. Novelist. Anti-Facist. #TransAlly #JohnsonOut","London, England",False,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/UbEVQip6t2', 'expanded_url': 'http://pernicioustit.wordpress.com/', 'display_url': 'pernicioustit.wordpress.com'}]}, 'description': {'hashtags': [{'start': 130, 'end': 140, 'tag': 'TransAlly'}, {'start': 141, 'end': 152, 'tag': 'JohnsonOut'}]}}",1.0483122554047529e+18
609490898,https://pbs.twimg.com/profile_images/649815105295794177/cjEh85Ff_normal.jpg,http://t.co/eJXVraHYpJ,"{'followers_count': 108, 'following_count': 286, 'tweet_count': 477, 'listed_count': 10}",LiquidCoke_,False,Karen S,"Canadian gal, lover of art, comics, film, photography, music, and life! Oh and sushi too!","Ontario, Canada",False,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/eJXVraHYpJ', 'expanded_url': 'http://www.karensantora.com/', 'display_url': 'karensantora.com'}]}}",
907794349,https://pbs.twimg.com/profile_images/1405212026884878337/GP2rkXxh_normal.jpg,https://t.co/wpozxB98NJ,"{'followers_count': 117, 'following_count': 109, 'tweet_count': 2632, 'listed_count': 1}",DNovase,False,Novase,Voici le Twitter de Novase. Entrez dans son monde unique et délirant et venez rire avec lui !,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wpozxB98NJ', 'expanded_url': 'http://www.youtube.com/user/TheDarknovase', 'display_url': 'youtube.com/user/TheDarkno…'}]}}",
1487006777447448576,https://pbs.twimg.com/profile_images/1487066881785614341/w1TAut1H_normal.jpg,,"{'followers_count': 0, 'following_count': 23, 'tweet_count': 1875, 'listed_count': 0}",robin65836627,False,robin,ひたすら閲覧&情報収集アカウントです。邪。,,False,,
894063450359558144,https://pbs.twimg.com/profile_images/1515896987173933056/SckgZoUo_normal.png,,"{'followers_count': 1141, 'following_count': 1048, 'tweet_count': 53336, 'listed_count': 4}",nest_op20ad,False,Nestor #ReformarConstitución,Me gusta opinar de política,,False,,1.4868835181102244e+18
316016828,https://pbs.twimg.com/profile_images/1289718447811821569/zmaK25Lx_normal.jpg,,"{'followers_count': 403, 'following_count': 365, 'tweet_count': 21445, 'listed_count': 1}",RedaNicholson,False,Dominican Princess🇩🇲👑,island gyal🤗 insta: reda_nicholson,,False,,
3081688736,https://pbs.twimg.com/profile_images/1454973876186779651/CDuF6DbL_normal.jpg,https://t.co/vgBmQKNm37,"{'followers_count': 1650, 'following_count': 507, 'tweet_count': 63998, 'listed_count': 25}",wtfKobra,False,noah,don't take my tweets/replies seriously - poker enthusiast and stock market investor - 2000+ subscribers⬇️⬇️ | @TheMob,"22, IN, he/him",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vgBmQKNm37', 'expanded_url': 'https://www.youtube.com/chaoticcobras', 'display_url': 'youtube.com/chaoticcobras'}]}, 'description': {'mentions': [{'start': 110, 'end': 117, 'username': 'TheMob'}]}}",1.346599287069823e+18
1473643694,https://pbs.twimg.com/profile_images/1473154981079437315/4o13nqpT_normal.jpg,,"{'followers_count': 46, 'following_count': 321, 'tweet_count': 2179, 'listed_count': 0}",Bandanaa420,False,Jon “Stingray” Gutierrez,"I’m deeply sorry for what you may see on my Twitter. I pride myself and think of myself as a man of faith, as theres a deep drive into left field by Castellanos","College Station, TX",False,,1.2767976201831096e+18
1027774634039668736,https://pbs.twimg.com/profile_images/1522050530041868288/utxdp9qC_normal.jpg,https://t.co/G1awKjvKgS,"{'followers_count': 418, 'following_count': 392, 'tweet_count': 2802, 'listed_count': 1}",yoxany_,False,yox :),i just say shit sometimes | 20 | 🏳️‍🌈,she/her | ut ‘24,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/G1awKjvKgS', 'expanded_url': 'http://instagram.com/yoxany.a', 'display_url': 'instagram.com/yoxany.a'}]}}",1.4435997512246436e+18
46306492,https://pbs.twimg.com/profile_images/1489248553935392773/neCDeWuB_normal.jpg,https://t.co/lkawBByW9R,"{'followers_count': 3701, 'following_count': 1361, 'tweet_count': 233463, 'listed_count': 27}",AlexBri_,False,Brittaz🌻🧚🏽‍♀️🧜🏽‍♀️🌴,Daughter of Robyn Fenty • Proud member of the Coconut Confederacy • Melyssa Ford’s protégé • Co-host of @talkthatpodcast 🎙 •  📍#VirginIslands 🇻🇮,"Virgin Islands, U.S.",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lkawBByW9R', 'expanded_url': 'http://www.alexbri.com', 'display_url': 'alexbri.com'}]}, 'description': {'hashtags': [{'start': 127, 'end': 141, 'tag': 'VirginIslands'}], 'mentions': [{'start': 104, 'end': 120, 'username': 'talkthatpodcast'}]}}",1.5209164960121733e+18
34680419,https://pbs.twimg.com/profile_images/1449647809024733187/b6wnHtA0_normal.jpg,,"{'followers_count': 643, 'following_count': 1553, 'tweet_count': 45721, 'listed_count': 6}",iamellimac9,False,𝐂𝐚𝐦𝐢𝐥𝐥𝐞𝐘𝐢𝐭𝐚 🌸🎀💗🌷🍀🌴🌾🥦,"GOBYERNONG TAPAT, ANGAT BUHAY LAHAT 🌸 #LENIKIKO2022 #LabanLeni2022 #10Robredo #7Pangilinan",✈️,False,"{'description': {'hashtags': [{'start': 38, 'end': 51, 'tag': 'LENIKIKO2022'}, {'start': 52, 'end': 66, 'tag': 'LabanLeni2022'}, {'start': 67, 'end': 77, 'tag': '10Robredo'}, {'start': 78, 'end': 90, 'tag': '7Pangilinan'}]}}",1.484075892716544e+18
920097743674032128,https://pbs.twimg.com/profile_images/1322833589667581953/-mxvlhTG_normal.jpg,https://t.co/ZveVyVflJt,"{'followers_count': 90, 'following_count': 1393, 'tweet_count': 12797, 'listed_count': 1}",fromaforest,False,wakanda4ever xclsr 🐳 (Kaleidoscope sanity engine),ever upward and onward to greater glory,177A Bleecker St,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZveVyVflJt', 'expanded_url': 'https://youtu.be/7-Cl-o4NCK0', 'display_url': 'youtu.be/7-Cl-o4NCK0'}]}}",1.2807840873142026e+18
25331898,https://pbs.twimg.com/profile_images/1428508709869604876/cjg7h-01_normal.png,,"{'followers_count': 1147, 'following_count': 466, 'tweet_count': 22317, 'listed_count': 17}",SueatBTM,False,Sue Crowe,"Chief Officer of a charity, BTM, passionate about accessible information, inclusion, true co-production - love family, friends & good wine! All opinions my own.",,False,,
51939538,https://pbs.twimg.com/profile_images/470946775763664896/JvGVm9ce_normal.jpeg,,"{'followers_count': 344, 'following_count': 967, 'tweet_count': 51934, 'listed_count': 13}",doemeg,False,Tigerlily,A wounded deer leaps the highest.  - Emily Dickinson,small town USA,False,,
197460512,https://pbs.twimg.com/profile_images/1429160414345039874/6Ee3FzYq_normal.jpg,,"{'followers_count': 1188, 'following_count': 647, 'tweet_count': 23676, 'listed_count': 15}",Eduard_Font,False,Eduard Font,"Locutor de ràdio, a SER Manresa, però aquí, a títol personalíssim! 
ANTITAURÍ, boig pels animals, i feliç company de viatge d'una parella de setters anglesos...",Catalunya central,False,,
19370405,https://pbs.twimg.com/profile_images/1223141891035815936/A_RM8Rh1_normal.jpg,,"{'followers_count': 85, 'following_count': 591, 'tweet_count': 5454, 'listed_count': 4}",paulluksza,False,Paul Luksza 💙💛,Product Developer making all kinds of paper based products to help make all of our lives better! Please note all views are my own.,,False,,
724517720,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"{'followers_count': 5, 'following_count': 62, 'tweet_count': 195, 'listed_count': 0}",BacksSuzanne,False,Suzanne Backhouse,,,False,,
1352048185926184960,https://pbs.twimg.com/profile_images/1498239449603342336/p6prkTmF_normal.jpg,,"{'followers_count': 6, 'following_count': 29, 'tweet_count': 1101, 'listed_count': 0}",i_am_golumolu,False,🅿️🅰️®️♈ℹ️,"I may not b special, but I’m definitely limited edition! 😊
I'm juz here 2 talk to myself & hope people r listening.👂
Angelic face, devilish thoughts. 😇😈","New Delhi, India",False,,1.5222409614425498e+18
973844820081987584,https://pbs.twimg.com/profile_images/1518626323111022592/s4aUPv6I_normal.jpg,https://t.co/9v6IRyVcTc,"{'followers_count': 1258, 'following_count': 187, 'tweet_count': 25728, 'listed_count': 18}",80smrcvry,False,silv !,,garden lodge ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9v6IRyVcTc', 'expanded_url': 'https://80smrcvry.carrd.co/', 'display_url': '80smrcvry.carrd.co'}]}}",
120814420,https://pbs.twimg.com/profile_images/513073979331215360/-7H_67Ta_normal.jpeg,,"{'followers_count': 224, 'following_count': 763, 'tweet_count': 10185, 'listed_count': 4}",feliupb,False,feliu parramon,Castellciutat,"Sant Julià de Lòria, Andorra",False,,
1224417606595153920,https://pbs.twimg.com/profile_images/1319753574725857281/6TJ5N1bo_normal.jpg,,"{'followers_count': 2195, 'following_count': 2973, 'tweet_count': 48118, 'listed_count': 4}",PitukoR,False,Pituko - Oligarca Ruso Autopercibido.,"La realidad imita a Twitter.

Comunista carnívoro, Bilardista en lo social, Monárquico del S. XVI, Publio Clodio Conducción, 戸川純 ファン アカウント","Argentuza, inepcia sofisticada",False,,1.322716012589011e+18
17482462,https://pbs.twimg.com/profile_images/1104032343029891073/tdNWs7NE_normal.png,https://t.co/gHy7pveY8r,"{'followers_count': 884, 'following_count': 497, 'tweet_count': 19056, 'listed_count': 32}",notken,False,Steve Owen 🇪🇺,"Technical Director at Games Press. Exec Producer of Lust For Love, Silk, Box Therapy & Mr Plastimime. 
BAFTA member and part of lefty liberal media conspiracy.","Laleham, Surrey",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gHy7pveY8r', 'expanded_url': 'http://www.gamespress.com', 'display_url': 'gamespress.com'}]}}",1.368142873556906e+18
1462562230147465216,https://pbs.twimg.com/profile_images/1522037818943582210/-7ZHTvj5_normal.jpg,https://t.co/5iH3nob3AN,"{'followers_count': 43, 'following_count': 61, 'tweet_count': 1233, 'listed_count': 0}",jiminfan69,False,ri.,"my personality is like my answers on an exam, always copied off someone else",eddy,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5iH3nob3AN', 'expanded_url': 'http://txti.es/jiminfan69-', 'display_url': 'txti.es/jiminfan69-'}]}}",
1517610420122570752,https://pbs.twimg.com/profile_images/1517758442454323201/HC3zTWdf_normal.jpg,,"{'followers_count': 9, 'following_count': 10, 'tweet_count': 58, 'listed_count': 0}",Toni_Segui_,False,El lector novato,"Pasaba por aquí, de casualidad...me tope con un libro y resultó ser una puerta hacia un mundo más extenso del que yo vivia","Cordova, Spain",False,,1.5177942658998764e+18
1122063965800976384,https://pbs.twimg.com/profile_images/1122066854514532352/B4j_CVQp_normal.jpg,https://t.co/dxkPgYCH6C,"{'followers_count': 289, 'following_count': 268, 'tweet_count': 59878, 'listed_count': 8}",Fucca_maple,False,F^−（ふっか）,あいてぃーえふ。日々19。 元THK筑波放送協会・ラジオ制作局。NAC所属。リムブロフォローはご自由に。フォローバックは気分次第。至らぬところが多いかと思いますが何卒ご容赦を。※ 発信内容は個人の見解であり所属組織を代表するものではありません,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dxkPgYCH6C', 'expanded_url': 'https://music.apple.com/jp/album/%E3%82%B0%E3%83%83%E3%83%89%E3%83%90%E3%82%A4/787025981?i=787025983', 'display_url': 'music.apple.com/jp/album/%E3%8…'}]}}",1.4946012794146284e+18
261995352,https://pbs.twimg.com/profile_images/1399146107641421848/Y8lHIyxO_normal.jpg,,"{'followers_count': 6267, 'following_count': 6187, 'tweet_count': 19041, 'listed_count': 6}",patargenta,False,Patricia Rodriguez,"Ingeniera Agrónoma. Técnica en Políticas Públicas, Posgrado en Gestión y Políticas Metropolitanas. Guardiana de la República. Concejal Juntos x el Cambio. 🇦🇷",Villa Bosch,False,,
714970459,https://pbs.twimg.com/profile_images/378800000370394653/98359f03b8f2fc68c6299dedef02c028_normal.jpeg,,"{'followers_count': 352, 'following_count': 1061, 'tweet_count': 2046, 'listed_count': 2}",Otero_MJ,False,Pequeña_libélula,Gaditana.Amante de los libros y la música electrónica.Vegetariana.Regaladora de sonrisas. Hago fotos de vez en cuando.♥️💜💙,"Dos Hermanas, España",False,,
1337296691834347520,https://pbs.twimg.com/profile_images/1512835365828239361/zKZe9sO8_normal.jpg,,"{'followers_count': 3924, 'following_count': 3607, 'tweet_count': 2950, 'listed_count': 1}",WilkenVictoria,False,"Victoria Wilken (she, her) Cis 🇺🇦","'Feeling lost, crazy & desperate belongs to a good life as much as optimism certainty & reason' A. D. Botton
#wsetdiplomastudent #intersectionalfeminist No DMs",East Sussex,False,"{'description': {'hashtags': [{'start': 109, 'end': 128, 'tag': 'wsetdiplomastudent'}, {'start': 129, 'end': 152, 'tag': 'intersectionalfeminist'}]}}",1.5080202804295352e+18
341010620,https://pbs.twimg.com/profile_images/957396291608293377/5jK_bBxf_normal.jpg,,"{'followers_count': 669, 'following_count': 819, 'tweet_count': 12775, 'listed_count': 4}",ianadams22,False,Ian Adams,,Bellshill,False,,
58381723,https://pbs.twimg.com/profile_images/1408553645507969025/q6LI3SKH_normal.jpg,https://t.co/77mnrMGgv4,"{'followers_count': 1939, 'following_count': 1933, 'tweet_count': 68130, 'listed_count': 50}",hanabilqisthi,False,Hana,"#bookstagram @hanabookreview (IG)
@hanabooktopia owner
 💌 hana.bilqisthi@gmail.com",anywhere where the books are,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/77mnrMGgv4', 'expanded_url': 'https://linktr.ee/hanabookreview', 'display_url': 'linktr.ee/hanabookreview'}]}, 'description': {'hashtags': [{'start': 0, 'end': 12, 'tag': 'bookstagram'}], 'mentions': [{'start': 13, 'end': 28, 'username': 'hanabookreview'}, {'start': 34, 'end': 48, 'username': 'hanabooktopia'}]}}",1.517356188727677e+18
3245133240,https://pbs.twimg.com/profile_images/1442850643555676160/g3jS9Y8d_normal.jpg,https://t.co/7jGiGfK641,"{'followers_count': 328, 'following_count': 212, 'tweet_count': 20295, 'listed_count': 3}",sirrenmunawar,False,mart,lovelive fan (derogatory),hey gaymers,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7jGiGfK641', 'expanded_url': 'https://www.youtube.com/channel/UCi5ZqOCGfmczvmnrAxKKVUw', 'display_url': 'youtube.com/channel/UCi5Zq…'}]}}",1.477877479641477e+18
68652454,https://pbs.twimg.com/profile_images/554131650/huruzonodainiti111_normal.jpg,,"{'followers_count': 108, 'following_count': 253, 'tweet_count': 3246, 'listed_count': 1}",aimotom,False,アイモト,"いろんなことをぼちぼちと。
苫米地英人の著作の読者です。",フォローアイランドin Japan,False,,
1734062856,https://pbs.twimg.com/profile_images/1141027222133694464/j8HyLqZF_normal.jpg,https://t.co/pj1WWejugh,"{'followers_count': 208, 'following_count': 645, 'tweet_count': 1058, 'listed_count': 0}",effex_ah,False,Freddie Xu ✌️😷✌️,"GGD PhD Student @Cornell, Noor Lab alum @DukeU, NSF GRFP Fellow // ~sex chromosomes, sex determination, and genetic conflict oh my~ (he/他/his)",in the flyroom,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pj1WWejugh', 'expanded_url': 'https://expeditionphd.weebly.com/', 'display_url': 'expeditionphd.weebly.com'}]}, 'description': {'mentions': [{'start': 16, 'end': 24, 'username': 'Cornell'}, {'start': 40, 'end': 46, 'username': 'DukeU'}]}}",1.297719076337451e+18
4903241764,https://pbs.twimg.com/profile_images/1514885150718447618/-X2vsexR_normal.jpg,https://t.co/itRsfRu9dq,"{'followers_count': 70, 'following_count': 236, 'tweet_count': 31183, 'listed_count': 1}",realipeje,False,peje || 🫀 Carlton the Deathbed Companion,"peje, 25. queer. 1312  || header by @friendkomori                        Terfs go die.                      I stream at https://t.co/9M2KTMZ7XJ",they/she,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/itRsfRu9dq', 'expanded_url': 'https://everskies.com/user/peje-2198550', 'display_url': 'everskies.com/user/peje-2198…'}]}, 'description': {'urls': [{'start': 120, 'end': 143, 'url': 'https://t.co/9M2KTMZ7XJ', 'expanded_url': 'http://twitch.tv/realipeje', 'display_url': 'twitch.tv/realipeje'}], 'mentions': [{'start': 36, 'end': 49, 'username': 'friendkomori'}]}}",1.4999519913463194e+18
2973627621,https://pbs.twimg.com/profile_images/689475790048739328/xjuAduHG_normal.jpg,,"{'followers_count': 61, 'following_count': 260, 'tweet_count': 495, 'listed_count': 1}",bestiari_urba,False,Pau Estanyol i Mola,El cor a l'Empordanet i la vida a Girona,,False,,
563792694,https://pbs.twimg.com/profile_images/1508756927404285952/BJ93sius_normal.jpg,https://t.co/UuCAHIktEL,"{'followers_count': 1378, 'following_count': 645, 'tweet_count': 36157, 'listed_count': 4}",unstxppable1,False,Keletso,"No Ordinary Being. Definitely not my tweets, o tlile go swaba.","Johannesburg, South Africa",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UuCAHIktEL', 'expanded_url': 'http://Instagram.com/unstxppable1', 'display_url': 'Instagram.com/unstxppable1'}]}}",1.210532260937638e+18
1511291672642334720,https://pbs.twimg.com/profile_images/1511292100733988865/U0nj2DrL_normal.jpg,,"{'followers_count': 0, 'following_count': 79, 'tweet_count': 252, 'listed_count': 0}",Viviidmiraculos,False,Vivid,,,False,,1.515001581045162e+18
119351939,https://pbs.twimg.com/profile_images/783798602124529664/NsaI8gYI_normal.jpg,,"{'followers_count': 7, 'following_count': 72, 'tweet_count': 89, 'listed_count': 0}",blueriderz,False,blueriderz,,"Osaka, Japan",False,,7.83730983812141e+17
62122270,https://pbs.twimg.com/profile_images/1142440097410932738/ux_0r5B7_normal.jpg,https://t.co/wtc9Pg7m1w,"{'followers_count': 1848, 'following_count': 1101, 'tweet_count': 138181, 'listed_count': 26}",callmemohamed,False,amaabacow,trying to capitalize letters less | bc i don’t fw capital.. I’m insufferable most of the time..pls don’t follow me,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wtc9Pg7m1w', 'expanded_url': 'https://www.gofundme.com/f/sadaqah-jariyah-for-ahmedshakur-ahmed-ali', 'display_url': 'gofundme.com/f/sadaqah-jari…'}]}}",1.20375925262148e+18
885192362917605376,https://pbs.twimg.com/profile_images/1193826873253519362/7wyjCPTa_normal.jpg,,"{'followers_count': 136, 'following_count': 284, 'tweet_count': 1337, 'listed_count': 0}",LeChou1876,False,Le Chou,o wad sum pow'r the giftie gie us tae see oursel's as ithers see us.,Nearby,False,,
126259046,https://pbs.twimg.com/profile_images/1287871520883212291/ngHJm5Sd_normal.jpg,https://t.co/UWPssjfpUo,"{'followers_count': 69, 'following_count': 167, 'tweet_count': 2752, 'listed_count': 0}",djjustintime10,False,Razor's Edge,I enjoy making stickers from time to time.,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UWPssjfpUo', 'expanded_url': 'https://www.redbubble.com/shop/ap/78489012', 'display_url': 'redbubble.com/shop/ap/784890…'}]}}",1.4894008389971272e+18
4798243280,https://pbs.twimg.com/profile_images/690877617008934913/eElVRRnZ_normal.jpg,,"{'followers_count': 13, 'following_count': 74, 'tweet_count': 523, 'listed_count': 1}",j_carr1013,False,JC,"loves - my mini's happiness, new low carb recipes, crafts for my mini person, 5ks, and NKOTB.","Pennsylvania, USA",False,,
432028142,https://pbs.twimg.com/profile_images/1500939331728519170/MyeuhZkq_normal.jpg,,"{'followers_count': 515, 'following_count': 405, 'tweet_count': 3294, 'listed_count': 1}",Manvir_Mann,False,MSM,26 | ⚔️ Keep it Khalistani | London | Chem Eng MEng 🎓,"London, England",False,,1.496795409213231e+18
1207278297219919872,https://pbs.twimg.com/profile_images/1509727957870292998/_kJvM4gK_normal.jpg,,"{'followers_count': 148, 'following_count': 318, 'tweet_count': 12932, 'listed_count': 5}",whousedamachine,False,なー💤💙.°,推し:ことのさん(@__kt127)、アイコン:うー玉先生(@usagon3333)//アニメ好きの凡人。ことのだち💤💙.゜ 幼女、うさぎ好き//今年の目標:自尊心·虚栄心を捨てる、脱マニピュレーター、平静、慈悲、感謝,,False,"{'description': {'mentions': [{'start': 9, 'end': 17, 'username': '__kt127'}, {'start': 30, 'end': 41, 'username': 'usagon3333'}]}}",
1905378398,https://pbs.twimg.com/profile_images/1518703757890142208/hH0vymqI_normal.jpg,,"{'followers_count': 387, 'following_count': 453, 'tweet_count': 24472, 'listed_count': 0}",xmj1967,False,XAVI 67 ☮️,"Montserrat, la meva muntanya, Catalunya el meu país.
Sentint menys, vivint més!
TEMPUS FUGIT!
#Catalunya
#empresa
#FCBarcelona","El Bruc, República  Catalunya",False,"{'description': {'hashtags': [{'start': 94, 'end': 104, 'tag': 'Catalunya'}, {'start': 105, 'end': 113, 'tag': 'empresa'}, {'start': 114, 'end': 126, 'tag': 'FCBarcelona'}]}}",
768825385849065472,https://pbs.twimg.com/profile_images/1137612930722275328/9CtbGLo8_normal.jpg,,"{'followers_count': 403, 'following_count': 475, 'tweet_count': 10407, 'listed_count': 4}",chrisslater199,False,Chris Slater,Sometimes porrada,Ingleby Barwick,False,,
942623328,https://pbs.twimg.com/profile_images/1422646952471285764/ycSAq8Em_normal.jpg,,"{'followers_count': 7, 'following_count': 1158, 'tweet_count': 1385, 'listed_count': 1}",KhazaMatt,False,Matt McLead,$KhazaMatt mangoBB,,False,,
1275208104146341888,https://pbs.twimg.com/profile_images/1472435209320550402/UQtB6Isi_normal.jpg,,"{'followers_count': 66, 'following_count': 198, 'tweet_count': 2535, 'listed_count': 3}",SlushWolf,False,SlushWolf,"💙She/her💙20💙I like Splatoon, FNAF, Valorant, cartoons, MLP and unicorns!! 🦄 💙Pfp: @_bigbobcat 💙",,False,"{'description': {'mentions': [{'start': 82, 'end': 93, 'username': '_bigbobcat'}]}}",1.5062603145050235e+18
244142834,https://pbs.twimg.com/profile_images/1228271248/Leo_617_normal.JPG,,"{'followers_count': 138, 'following_count': 469, 'tweet_count': 1398, 'listed_count': 0}",nohemi_morales,False,N🅾€Ⓜℹ ♏🅾®🅰l€⚡,Lectora compulsiva.,Principality of Asturias,False,,
2743588935,https://pbs.twimg.com/profile_images/500307524458151936/JqpoS68E_normal.jpeg,,"{'followers_count': 157, 'following_count': 159, 'tweet_count': 31933, 'listed_count': 2}",benjilau1980,False,LauraBenjilau,,,False,,1.0474299482591642e+18
16415036,https://pbs.twimg.com/profile_images/1172328796193579009/nefDnS_I_normal.jpg,https://t.co/em3mTF5Fy2,"{'followers_count': 19986, 'following_count': 580, 'tweet_count': 61703, 'listed_count': 180}",vexedinthecity,False,Corey Richardson,"Blocked by Popeye's Chicken. Pea and Boogie's dad. Author of ""We Used To Have Money, Now We Have You: A Dad's Bedtime Story.""","Chicago, IL",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/em3mTF5Fy2', 'expanded_url': 'https://fatherlynoir.com/', 'display_url': 'fatherlynoir.com'}]}}",9.997791040177889e+17
300952598,https://pbs.twimg.com/profile_images/1939876209/images__2__normal.jpeg,,"{'followers_count': 48, 'following_count': 217, 'tweet_count': 794, 'listed_count': 2}",vinamher,False,Marta Herrero,,,False,,
171877854,https://pbs.twimg.com/profile_images/1392577023474761728/5dWjv6oH_normal.jpg,,"{'followers_count': 108, 'following_count': 971, 'tweet_count': 857, 'listed_count': 1}",which_rahul,False,Rahul Kumar,,Mumbai,False,,
4727330597,https://pbs.twimg.com/profile_images/715965184523657216/3g878GCP_normal.jpg,,"{'followers_count': 8, 'following_count': 183, 'tweet_count': 260, 'listed_count': 0}",melihyildirimmy,False,melih yıldırım,,,False,,
3003083095,https://pbs.twimg.com/profile_images/1422113412373417987/tWMaPoix_normal.jpg,,"{'followers_count': 92, 'following_count': 312, 'tweet_count': 858, 'listed_count': 0}",RuthRRGN,False,Ruth,,,False,,
634889349,https://pbs.twimg.com/profile_images/1520280850402734080/rsVgm1oZ_normal.jpg,,"{'followers_count': 270, 'following_count': 1107, 'tweet_count': 14204, 'listed_count': 2}",megumixem,False,young-luv.com,"agresivo, miedoso and hot 247 / el pronombre q quieras mvv",he/him,False,,1.4992746183766958e+18
248810548,https://pbs.twimg.com/profile_images/897163072397291520/t6tBvHTo_normal.jpg,,"{'followers_count': 94, 'following_count': 1223, 'tweet_count': 591, 'listed_count': 0}",Ems2387,False,Emily Wragg,,,False,,
