,description,url,verified,profile_image_url,location,id,pinned_tweet_id,username,entities,name,protected,public_metrics
749589869626728448,トラフザメLOVE #トラフザメの生活が第一 / 九州のどっかにいる鷹の人 / どっかのカメラマンのマネージャーという設定,,False,https://pbs.twimg.com/profile_images/1163828144874201089/qOW3DqUd_normal.jpg,東長崎駅の西2km→長崎駅の東170km,,1371096414558691331,otm_one,"{'description': {'hashtags': [{'start': 10, 'end': 22, 'tag': 'トラフザメの生活が第一'}]}}",エノモト,False,"{'followers_count': 64, 'following_count': 111, 'tweet_count': 16643, 'listed_count': 3}"
2694956162,ごくごくたまーに呟きます。基本は見てるだけ。,,False,https://pbs.twimg.com/profile_images/934412058480730113/LkQwqG1F_normal.jpg,,,,kotochild,,kotochild,False,"{'followers_count': 10, 'following_count': 80, 'tweet_count': 232, 'listed_count': 0}"
1218971757043781632,spices Pisces,,False,https://pbs.twimg.com/profile_images/1520791239519399937/h59wfZXm_normal.jpg,,,,r0enuh,,⋆⁺₊⋆luna☁︎ ☾,False,"{'followers_count': 32, 'following_count': 43, 'tweet_count': 4784, 'listed_count': 0}"
60888066,"昭和６０年式。電気化学と無機化学にちょっと詳しい市民ランナー(仮)。
FEとAP合格。DB取ってもガッキーとは結婚できないのでモチベーション低下中。
寝ているだけで価値の上がるワインになりたい。",,False,https://pbs.twimg.com/profile_images/1165249572714643456/PRwhFCo1_normal.png,ちょるる県エコハ市の隣の市の微小領域dτ,,,Dr_Mask,,宇宙際シン・正竜:||,False,"{'followers_count': 175, 'following_count': 274, 'tweet_count': 16697, 'listed_count': 5}"
17277118,住宅・音楽・映画・自転車・コーヒー,https://t.co/CXvkXUBCjV,False,https://pbs.twimg.com/profile_images/1484807960345731076/TBUfipJ1_normal.jpg,乙訓郡,,1390320453093236739,TTPC,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CXvkXUBCjV', 'expanded_url': 'http://www.lowlife.info/', 'display_url': 'lowlife.info'}]}}",ゆるマッチョ先生,False,"{'followers_count': 3788, 'following_count': 3554, 'tweet_count': 205368, 'listed_count': 133}"
2245785211,バンブラPなどをやってます。 12月25日に開催されたフットバーしま〜す‼︎11にて、紅茶をテーマにしたSS本を出しました。通販やってます。,https://t.co/0X1mn6CRMr,False,https://pbs.twimg.com/profile_images/1190031683904561152/d5I5JpKZ_normal.jpg,,,1475444597505802246,gogotea_55t,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0X1mn6CRMr', 'expanded_url': 'https://note.com/gogotea_55t/n/n18337dc59e7e', 'display_url': 'note.com/gogotea_55t/n/…'}]}}",午後の紅茶 a.k.a MC-55T,False,"{'followers_count': 1003, 'following_count': 760, 'tweet_count': 96301, 'listed_count': 0}"
27997468,Killmonger was right. Magneto is right. Corona isn’t over.,https://t.co/NsjvWlwNqZ,False,https://pbs.twimg.com/profile_images/1015006695393808384/_LpMM9cO_normal.jpg,"Richton Park, IL",,,WeaponX2099,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NsjvWlwNqZ', 'expanded_url': 'http://www.facebook.com/#!/profile.php?id=1262285171', 'display_url': 'facebook.com/#!/profile.php…'}]}}",Detective BagaBitch,False,"{'followers_count': 333, 'following_count': 3407, 'tweet_count': 7599, 'listed_count': 8}"
17881560,"Social Marketing @DisneyChannel & @NatGeoTV ✨ 
Board Member @itsYRmedia 🎤 Formerly @POPSUGAR 💙 
Based in SF 🌯 + Santa Cruz Mountains 🌲",,True,https://pbs.twimg.com/profile_images/2938392655/98156cd08c96804877703bfdbbf8650a_normal.jpeg,"San Francisco, CA",,1422637072494391296,fudgekat,"{'description': {'mentions': [{'start': 17, 'end': 31, 'username': 'DisneyChannel'}, {'start': 34, 'end': 43, 'username': 'NatGeoTV'}, {'start': 60, 'end': 71, 'username': 'itsYRmedia'}, {'start': 83, 'end': 92, 'username': 'POPSUGAR'}]}}",Kat Malinowska (The Short Film),False,"{'followers_count': 357, 'following_count': 408, 'tweet_count': 1391, 'listed_count': 11}"
3252995363,twenty-one ♡ women lover x man hater ♡ (she/her) https://t.co/S6VHdaNjJW,https://t.co/7UZjziftqj,False,https://pbs.twimg.com/profile_images/1489943047794139136/klVzxJXP_normal.png,"port saint lucie, florida",,1476388083427905536,courtneygraben,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7UZjziftqj', 'expanded_url': 'https://www.youtube.com/c/CourtneyLaurenGraben', 'display_url': 'youtube.com/c/CourtneyLaur…'}]}, 'description': {'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/S6VHdaNjJW', 'expanded_url': 'http://courtneygrabenshop.com', 'display_url': 'courtneygrabenshop.com'}]}}",courtney ♡,False,"{'followers_count': 2182, 'following_count': 945, 'tweet_count': 44045, 'listed_count': 16}"
65508864,"あれもしたいこれもしたい
pellsonice@gmail.com",https://t.co/JcJR493Anp,False,https://pbs.twimg.com/profile_images/1277482338104913925/r0zMCDGn_normal.jpg,,,1522552168967917568,P_E_L_L,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JcJR493Anp', 'expanded_url': 'http://www.pixiv.net/member.php?id=17663', 'display_url': 'pixiv.net/member.php?id=…'}]}}",ペル,False,"{'followers_count': 2484, 'following_count': 748, 'tweet_count': 85786, 'listed_count': 103}"
14565726,乗らない自転車と草日記,https://t.co/0azU90PIhG,False,https://pbs.twimg.com/profile_images/873855825554546688/miAM21ga_normal.jpg,twitter.com/tanaka87154135,,479441847064870913,nameko_soup,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0azU90PIhG', 'expanded_url': 'https://meshishashin.tumblr.com/archive', 'display_url': 'meshishashin.tumblr.com/archive'}]}}",田中アーモンドファッジ,False,"{'followers_count': 957, 'following_count': 1804, 'tweet_count': 111865, 'listed_count': 23}"
726770758165364736,she/her | black,,False,https://pbs.twimg.com/profile_images/1477346634031939592/mPRVXNtk_normal.jpg,wherever you’re not ,,,gigi_yikes,,professional menace,False,"{'followers_count': 43, 'following_count': 71, 'tweet_count': 1683, 'listed_count': 0}"
145568850,"細胞を制御するきっと
Be brave, be curious, be determined, overcome the odds. It can be done.",,False,https://pbs.twimg.com/profile_images/1106522006764158976/GcC1CNzX_normal.png,城下町,,,dokkiripanda,,くぼーん,False,"{'followers_count': 627, 'following_count': 368, 'tweet_count': 29656, 'listed_count': 19}"
1105547440134987777,Tuiteando de chill,,False,https://pbs.twimg.com/profile_images/1501596868991721473/N6iEneGM_normal.jpg,Calle Gibraltar Español n°69,,1500114864722911232,AntonCroqueton,,Antón,False,"{'followers_count': 73, 'following_count': 96, 'tweet_count': 3594, 'listed_count': 0}"
774905309756174336,本名じゃないです。しそって呼ばれてる。腹痛は日課、スパイガジェットの民。エリア最高2512.6（なお2020年6月） 実際23くらい 他ゲーはミリシタ・FE・テトリス(全部エンジョイ),,False,https://pbs.twimg.com/profile_images/1415727061155475457/EpIm-8OP_normal.jpg,大阪府,,,seesaw_daisy,,seesaw@香椎総一郎,False,"{'followers_count': 67, 'following_count': 86, 'tweet_count': 21829, 'listed_count': 3}"
1426476732496846852,🇨🇦移住チャレンジ,,False,https://pbs.twimg.com/profile_images/1518780649079214080/W0iBTbZ5_normal.jpg,,,,XhqUwgZpJfGs,,Amelie,False,"{'followers_count': 1, 'following_count': 13, 'tweet_count': 57, 'listed_count': 0}"
1070855970501419008,@GearsForGuns D&D OOC | backup-acc @nvrm0r3 | m/w @lumitysbee | Trans Trio 🏳️‍⚧️,https://t.co/UGVewER3KH,False,https://pbs.twimg.com/profile_images/1515746918575525889/VRDICKad_normal.jpg, She/Nya | 17 | read carrd!,,1509572731901296657,FrxmShadxws,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UGVewER3KH', 'expanded_url': 'https://frxmshadxwss.carrd.co/', 'display_url': 'frxmshadxwss.carrd.co'}]}, 'description': {'mentions': [{'start': 0, 'end': 13, 'username': 'GearsForGuns'}, {'start': 35, 'end': 43, 'username': 'nvrm0r3'}, {'start': 50, 'end': 61, 'username': 'lumitysbee'}]}}",🔥Casey🔥 AJAYS #1 FAN,False,"{'followers_count': 515, 'following_count': 308, 'tweet_count': 49213, 'listed_count': 30}"
783744882,La vie est drôle. PSID HiRROROTAMUS,https://t.co/9E2TLPJlXr,False,https://pbs.twimg.com/profile_images/1266245350404153344/Gfn8YnXw_normal.jpg,,,1440961842428334083,hirrorotamus,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9E2TLPJlXr', 'expanded_url': 'https://peing.net/hirorotamasu7', 'display_url': 'peing.net/hirorotamasu7'}]}}",ヒロロタマス,False,"{'followers_count': 348, 'following_count': 258, 'tweet_count': 28421, 'listed_count': 2}"
229954666,,https://t.co/Q8gAS9wBVI,False,https://pbs.twimg.com/profile_images/1475742536421441536/3-xC9-1Y_normal.jpg,,,1475743443640983553,afrnrzm,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Q8gAS9wBVI', 'expanded_url': 'https://linktr.ee/strangebeauty.co', 'display_url': 'linktr.ee/strangebeauty.…'}]}}",𝓐𝓯𝓻𝓲𝓪𝓷𝓪,False,"{'followers_count': 459, 'following_count': 283, 'tweet_count': 31319, 'listed_count': 1}"
72305124,,,False,https://pbs.twimg.com/profile_images/1156271750/5131036640_4abbbb5414_m_normal.jpg,Hiroshima,,,jnmmr,,jun,False,"{'followers_count': 243, 'following_count': 1009, 'tweet_count': 41593, 'listed_count': 10}"
67057514,"“If a book is well written, I always find it too short.” Jane Austen",,False,https://pbs.twimg.com/profile_images/1510696842585014272/V1LYdlGK_normal.jpg,,,1019314977478283265,cardigangirl222,,CardiganGirl ⁷ ᴾʳᵒᵒᶠ 🥺,False,"{'followers_count': 535, 'following_count': 613, 'tweet_count': 36219, 'listed_count': 8}"
56413705,Head Writer for Chronofilm: the Web Series. From the moon of San Francisco.,https://t.co/jFzC9kKHmg,False,https://pbs.twimg.com/profile_images/1501318944711266308/9br3WKIx_normal.jpg,"modesto, ca",,,asburkum,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jFzC9kKHmg', 'expanded_url': 'http://facebook.com/podcastphoenix', 'display_url': 'facebook.com/podcastphoenix'}]}}",Andrew S Burkum,False,"{'followers_count': 134, 'following_count': 335, 'tweet_count': 2334, 'listed_count': 3}"
499914745,"Is toil leam seo gu mòr.
Taking baby steps into learning Gàidhlig with Duolingo. Currently Unit 2.
Also German, Unit 2 and Japanese, Unit 2.",,False,https://pbs.twimg.com/profile_images/685307650188247040/0Z8nNqaX_normal.jpg,"Shunan-shi, Yamaguchi, Japan",,,abairnabroad,,John Stevenson🏴󠁧󠁢󠁳󠁣󠁴󠁿🇯🇵,False,"{'followers_count': 108, 'following_count': 69, 'tweet_count': 5478, 'listed_count': 2}"
101991197,デレ：橘ありす・速水奏・miroir◆ミリ：桜守歌織・箱崎星梨花◆リステ：かえ・陽花・天葉◆絵を描いたりUnityとかPythonでなにか作ったりします,,False,https://pbs.twimg.com/profile_images/1512079548405682176/deQJxKbR_normal.jpg,愛知県蒲郡市,,,uskoo,,うすく,False,"{'followers_count': 750, 'following_count': 749, 'tweet_count': 62531, 'listed_count': 28}"
1490676860946051072,NieR／KH／十三機兵／ペルソナ／カリギュラとか🎮 ジャンル不定🕺 お友達募集中🎶 プレイ中：ゼノブレイド2,https://t.co/nY7oWO7Nav,False,https://pbs.twimg.com/profile_images/1507355450706055175/BeY9pjGk_normal.jpg,成人👶,,1515152238297051136,go_goo_ooohan,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nY7oWO7Nav', 'expanded_url': 'https://oo-ooo.hatenablog.com', 'display_url': 'oo-ooo.hatenablog.com'}]}}",ごはん,False,"{'followers_count': 50, 'following_count': 85, 'tweet_count': 3636, 'listed_count': 0}"
2204224086,"Husband, father, teacher, coach, advisor, awesome.",,False,https://pbs.twimg.com/profile_images/462669428258115584/P7DvufEi_normal.jpeg,"Body: Vegas, Heart: Detroit",,,CMHSMrWalters,,Walters,False,"{'followers_count': 222, 'following_count': 197, 'tweet_count': 8168, 'listed_count': 5}"
18205761,I belong on the Reasonable couch. *Rabid Steelers Fan* @ShilohCarnegie #TJAMS,,True,https://pbs.twimg.com/profile_images/1427324551709564932/ihSg2NeY_normal.jpg,Where I need to be,,798586751354830849,BiasedGirl,"{'description': {'hashtags': [{'start': 71, 'end': 77, 'tag': 'TJAMS'}], 'mentions': [{'start': 55, 'end': 70, 'username': 'ShilohCarnegie'}]}}",BiasedGirl,False,"{'followers_count': 27966, 'following_count': 7657, 'tweet_count': 514114, 'listed_count': 633}"
1499011743452102658,,,False,https://pbs.twimg.com/profile_images/1499020834740240386/pXNrmurs_normal.jpg,,,,mikazukiticket,,つ,False,"{'followers_count': 0, 'following_count': 26, 'tweet_count': 73, 'listed_count': 0}"
187475785,鷺沢さんもりくぼ千鶴歌鈴ちとせあきらふじともをエネルギー源として動くツイッターからくりロボ / 寺SP皆伝:DP九段 / 制作BMS倉庫 https://t.co/Jyjp3wrx4z… / ｻｳﾝﾖｸﾗｳﾖ https://t.co/C1YKjMkKeu,https://t.co/x0BBRuqGf9,False,https://pbs.twimg.com/profile_images/536217493631533057/ujZlWFNw_normal.png,多摩川川底,,669563455976792064,straw_owt,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/x0BBRuqGf9', 'expanded_url': 'http://twpf.jp/straw_owt', 'display_url': 'twpf.jp/straw_owt'}]}, 'description': {'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/Jyjp3wrx4z', 'expanded_url': 'http://dl.dropbox.com/u/41761207/mon', 'display_url': 'dl.dropbox.com/u/41761207/mon'}, {'start': 105, 'end': 128, 'url': 'https://t.co/C1YKjMkKeu', 'expanded_url': 'http://soundcloud.com/straw_owt', 'display_url': 'soundcloud.com/straw_owt'}]}}",ストロー,False,"{'followers_count': 303, 'following_count': 381, 'tweet_count': 46203, 'listed_count': 22}"
29219996,"Perpetual newbie with interests in programming (C#, mobile), running, sports, and music.",,False,https://pbs.twimg.com/profile_images/1360831574/pic_normal.jpg,"Mississauga, ON CANADA",,,Chitalia,,John Chitalia,False,"{'followers_count': 202, 'following_count': 417, 'tweet_count': 9479, 'listed_count': 33}"
3291839167,ムーミンのご先祖さまがかわいい。 ヘッダーの絵は森澤たきさん（@Morisawa_Taki）です。ぷらいべったー→ https://t.co/PsCmT6Ygwp 裏垢→@itoito_ice,https://t.co/PsCmT6Ygwp,False,https://pbs.twimg.com/profile_images/1244594802374529026/CTFBWa6c_normal.jpg,,,1454082363638444035,re_lavendeuuu,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PsCmT6Ygwp', 'expanded_url': 'http://privatter.net/u/re_lavendeuuu', 'display_url': 'privatter.net/u/re_lavendeuuu'}]}, 'description': {'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/PsCmT6Ygwp', 'expanded_url': 'http://privatter.net/u/re_lavendeuuu', 'display_url': 'privatter.net/u/re_lavendeuuu'}], 'mentions': [{'start': 31, 'end': 45, 'username': 'Morisawa_Taki'}, {'start': 85, 'end': 96, 'username': 'itoito_ice'}]}}",Itoito,False,"{'followers_count': 107, 'following_count': 104, 'tweet_count': 51833, 'listed_count': 1}"
1479886201,"うたをうたってくらしています
#おうたうたお でときどきうたってる
BUMP、ミセス、コーヒー、ファ、合唱、お菓子(食べる方)",,False,https://pbs.twimg.com/profile_images/1330482927801683968/Zu11Gb3Q_normal.jpg,お山の中,,1508743620387508224,outautao,"{'description': {'hashtags': [{'start': 15, 'end': 22, 'tag': 'おうたうたお'}]}}",ああああ(菩薩),False,"{'followers_count': 90, 'following_count': 165, 'tweet_count': 28163, 'listed_count': 1}"
109499289,"一期一会/ Will be a singer-songwriter, an illustrator, and a counselor within 2 years/ green & pink/ /iMac24inch,M1,2021/ iPadAir4/ iPhone12mini/ A5AA5A or a5aa5a",https://t.co/2o5EUp14mS,False,https://pbs.twimg.com/profile_images/1523092191648022528/RWmMaX_E_normal.jpg,"Matsue City, Shimane",,,A5AA5A,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2o5EUp14mS', 'expanded_url': 'http://amzn.to/3ucwdtD', 'display_url': 'amzn.to/3ucwdtD'}]}}",A5AA5A,False,"{'followers_count': 555, 'following_count': 478, 'tweet_count': 48745, 'listed_count': 31}"
84156258,,,False,https://pbs.twimg.com/profile_images/378800000615144883/8e30fdd68b97aba25a81c3ac13c90480_normal.jpeg,Seattle,,,lylehazle,,Lyle Hazle,False,"{'followers_count': 207, 'following_count': 737, 'tweet_count': 495, 'listed_count': 6}"
190990578,"20↑ 사수자리 후죠

🎲TRPG계: @Serini_ORPG",,False,https://pbs.twimg.com/profile_images/1503593088542928897/auDCLtnq_normal.jpg,Ubiquitous,,,Nitrogly_serin,"{'description': {'mentions': [{'start': 21, 'end': 33, 'username': 'Serini_ORPG'}]}}",니트로글리@세린,False,"{'followers_count': 144, 'following_count': 305, 'tweet_count': 55620, 'listed_count': 1}"
349456408,グリーンベイパッカーズと清水エスパルスをこよなく愛してます。のんびり長～く英語も勉強中😁,,False,https://pbs.twimg.com/profile_images/1515129170661371905/ao3Y0ZRw_normal.jpg,,,,TwitUrchin,,Urchin,False,"{'followers_count': 82, 'following_count': 72, 'tweet_count': 360, 'listed_count': 0}"
2416120322,is it crazy how saying sentences backwards creates sentences saying how crazy it is?,,False,https://pbs.twimg.com/profile_images/1414736017341358081/QqapwuwB_normal.jpg,"Seattle, WA",,1247244667244036097,yuyuswift,,Yung Magic,False,"{'followers_count': 107, 'following_count': 117, 'tweet_count': 1613, 'listed_count': 1}"
326644096,,,False,https://pbs.twimg.com/profile_images/1461333939461959680/9iN6Xpk4_normal.jpg,,,1483909476231311360,myrmidonxd,,미르미돈,False,"{'followers_count': 94, 'following_count': 120, 'tweet_count': 5133, 'listed_count': 1}"
301795752,열심히 게으름,https://t.co/sYdbmiCfIG,False,https://pbs.twimg.com/profile_images/1245367685698834438/F_L1KJdS_normal.jpg,지옥,,1018817713924263936,Ecryle,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sYdbmiCfIG', 'expanded_url': 'http://ecryle.postype.com/', 'display_url': 'ecryle.postype.com'}]}}",나삳믹,False,"{'followers_count': 340, 'following_count': 201, 'tweet_count': 214896, 'listed_count': 10}"
158673249,俺みたいになるな,,False,https://pbs.twimg.com/profile_images/587169287543988224/2H3HigPU_normal.jpg,,,,Mosaof,,ゆーた,False,"{'followers_count': 1524, 'following_count': 589, 'tweet_count': 172947, 'listed_count': 65}"
77625674,"脳細胞の7割を食べ物関連に費やす中年フリーター。
麺類と漫画が友達。美味しい物を作る人が好き。某チェーン店長だった。気が向くと絵描きと麺打ち。休日は麺食べ歩きとG街通い。奇食に飛びつく奇人。来世はトコブシになりたい。起業系アカウントは即ブロ。",https://t.co/bzwxEtqzlh,False,https://pbs.twimg.com/profile_images/428522842863329280/8EbpgY40_normal.png,多摩地区,,,mizuha_m,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bzwxEtqzlh', 'expanded_url': 'https://www.pixiv.net/member.php?id=342391', 'display_url': 'pixiv.net/member.php?id=…'}]}}",水原たつき@青梅ランド・サガ,False,"{'followers_count': 556, 'following_count': 1260, 'tweet_count': 53828, 'listed_count': 4}"
1284853417970548737,$BTC $ETH #自動運転 #宇宙 #AI #量子コンピュータ に投資。,https://t.co/zTK9PtRmWh,False,https://pbs.twimg.com/profile_images/1309509318404747264/srXmpDm3_normal.jpg,Tokyo,,1293565251305082880,jiijiipro,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zTK9PtRmWh', 'expanded_url': 'https://www.youtube.com/channel/UCxFf-AvOxoTZYEstOT2xXWg', 'display_url': 'youtube.com/channel/UCxFf-…'}]}, 'description': {'hashtags': [{'start': 10, 'end': 15, 'tag': '自動運転'}, {'start': 16, 'end': 19, 'tag': '宇宙'}, {'start': 20, 'end': 23, 'tag': 'AI'}, {'start': 24, 'end': 33, 'tag': '量子コンピュータ'}], 'cashtags': [{'start': 0, 'end': 4, 'tag': 'BTC'}, {'start': 5, 'end': 9, 'tag': 'ETH'}]}}",じいじ@ Bitcoin🚀AI🚀Quant🚀Space🚀,False,"{'followers_count': 1904, 'following_count': 233, 'tweet_count': 7937, 'listed_count': 38}"
108280907,アングラ趣味の教科書があったら1ページ目に載ってそうな人,,False,https://pbs.twimg.com/profile_images/1520719132747919360/Th5VMGKe_normal.jpg,deracine,,1477149561932349443,babysbreath1309,,ksm🦎,False,"{'followers_count': 149, 'following_count': 297, 'tweet_count': 10717, 'listed_count': 0}"
52058894,できますが!? ∥ 絵のみ垢▶︎@UOZA02 ∥ tumblr▶︎ https://t.co/52E60lzUzy ∥ skeb▶︎https://t.co/potNdxIZcB ∥ pixiv他▶︎🔗https://t.co/ISkcUzVuJp…,https://t.co/ySbooghNwV,False,https://pbs.twimg.com/profile_images/1509909252487655424/jZH4_rpN_normal.jpg,低温多湿,,1281457370078437377,kuroegg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ySbooghNwV', 'expanded_url': 'https://twitter.com/kuroegg/status/1281457370078437377?s=21', 'display_url': 'twitter.com/kuroegg/status…'}]}, 'description': {'urls': [{'start': 35, 'end': 58, 'url': 'https://t.co/52E60lzUzy', 'expanded_url': 'http://kuroegg.tumblr.com', 'display_url': 'kuroegg.tumblr.com'}, {'start': 67, 'end': 90, 'url': 'https://t.co/potNdxIZcB', 'expanded_url': 'http://skeb.jp/@kuroegg', 'display_url': 'skeb.jp/@kuroegg'}, {'start': 102, 'end': 125, 'url': 'https://t.co/ISkcUzVuJp', 'expanded_url': 'https://twitter.com/kuroegg/status', 'display_url': 'twitter.com/kuroegg/status'}], 'mentions': [{'start': 16, 'end': 23, 'username': 'UOZA02'}]}}",ｸﾛｽﾐ,False,"{'followers_count': 461, 'following_count': 363, 'tweet_count': 146785, 'listed_count': 0}"
939794343400841216,I help things come to life so you can enjoy them on the big screen. My tweets are random.,,False,https://pbs.twimg.com/profile_images/1520983792558632963/w6uWjT71_normal.jpg,Planet Earth ,,1003374819981709313,KatyKatStation,,She warned us🌻💛🐝,False,"{'followers_count': 909, 'following_count': 658, 'tweet_count': 46036, 'listed_count': 0}"
287674669,"ゲームをする。(悪役)銀髪ポンコツキャラがすきらしい。
Discord：Scarlet（うさ#0390",https://t.co/9KbzipvEoJ,False,https://pbs.twimg.com/profile_images/1313454308105416705/s2Ks0OKU_normal.png,,,1070998916554940416,scarlet_sakuya,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9KbzipvEoJ', 'expanded_url': 'https://sp12.iidx.app/sheets/3463-1673/hard', 'display_url': 'sp12.iidx.app/sheets/3463-16…'}]}}",Scarlet,False,"{'followers_count': 1041, 'following_count': 1314, 'tweet_count': 246114, 'listed_count': 57}"
38666451,民谷リオ。たまにドット絵る。ニンジャとか実況する。えふじーおーしえり175475953,,False,https://pbs.twimg.com/profile_images/3201934934/ae20f29d9bc03cedf1211e4b0d10d7a2_normal.gif,上,,,sierio,,SiERiO,False,"{'followers_count': 1013, 'following_count': 1852, 'tweet_count': 123903, 'listed_count': 71}"
4647699858,"成人済み仕事用▶@Gasyu0808
有償依頼受け付けてます【https://t.co/PJMueaz52k】
ポイピク▶https://t.co/rg4ciAYuNF…",https://t.co/76JJOwqMRT,False,https://pbs.twimg.com/profile_images/1498318621029720065/YQvRil8n_normal.jpg,,,,arudente08,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/76JJOwqMRT', 'expanded_url': 'https://profcard.info/u/iq4AxKajTSOLjdWgtmYRIbGechL2', 'display_url': 'profcard.info/u/iq4AxKajTSOL…'}]}, 'description': {'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/PJMueaz52k', 'expanded_url': 'http://coconala.com/users/2840834', 'display_url': 'coconala.com/users/2840834'}, {'start': 61, 'end': 84, 'url': 'https://t.co/rg4ciAYuNF', 'expanded_url': 'http://poipiku.com/MyIllustListPc', 'display_url': 'poipiku.com/MyIllustListPc'}], 'mentions': [{'start': 8, 'end': 18, 'username': 'Gasyu0808'}]}}",アルデンテ,False,"{'followers_count': 264, 'following_count': 559, 'tweet_count': 31650, 'listed_count': 9}"
2362542786,趣味は地名と文字,https://t.co/oc0oDXIeqp,False,https://pbs.twimg.com/profile_images/1094296413888888832/hNqS3KUA_normal.jpg,栗太,,1429301081859706886,atsatsatsa,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oc0oDXIeqp', 'expanded_url': 'http://atsatsatsa.livedoor.blog/', 'display_url': 'atsatsatsa.livedoor.blog'}]}}",アツジン,False,"{'followers_count': 318, 'following_count': 236, 'tweet_count': 53397, 'listed_count': 16}"
975360732,IDLE(あいどる) たいむ だかーぽ,,False,https://pbs.twimg.com/profile_images/758678138008113152/UMjzyF1Q_normal.jpg,unexpected EOF,,1462008418017832960,whimsy_morizho,,モリゾー,False,"{'followers_count': 174, 'following_count': 134, 'tweet_count': 27761, 'listed_count': 3}"
1010346413178290176,無能な凡人が才能に溢れた人間を潰すの本当に良くないと思う,https://t.co/ghdOsuILCK,False,https://pbs.twimg.com/profile_images/1509909132224073737/mh9dA8yg_normal.jpg,マロハ島,,1402931228815155202,Kane_gooner,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ghdOsuILCK', 'expanded_url': 'https://marshmallow-qa.com/tackn_soccer?utm_medium=url_text&utm_source=promotion', 'display_url': 'marshmallow-qa.com/tackn_soccer?u…'}]}}",🔴金本🐯,False,"{'followers_count': 835, 'following_count': 1193, 'tweet_count': 34453, 'listed_count': 6}"
2320997318,メモ用,,False,https://pbs.twimg.com/profile_images/546984293340164096/PIUQ1Po__normal.jpeg,とんぽけ,,1494292977866338304,ryoufufu_poke,,リョウフフぽけ,False,"{'followers_count': 374, 'following_count': 391, 'tweet_count': 1682, 'listed_count': 9}"
134641550,"小説投稿始めてます。その他色々趣味と独り言つぶやきますよ。

神が適当に俺を選んで異世界転移したが、スキル【想像錬金術】《イマジンアルケミー》が便利すぎて楽しい。

小説家になろう・カクヨムで投稿始めました。",https://t.co/cuWpv30u0s,False,https://pbs.twimg.com/profile_images/1187701033528463360/_e9ol0Lc_normal.jpg,元祖みかん,,1343444487134048257,pomin0215,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cuWpv30u0s', 'expanded_url': 'https://ncode.syosetu.com/n5853gn/', 'display_url': 'ncode.syosetu.com/n5853gn/'}]}}",ぽみん/藤倉ショウ@なろうとカクヨムで小説投稿してるトレーナー,False,"{'followers_count': 436, 'following_count': 244, 'tweet_count': 12143, 'listed_count': 4}"
1281394406495596545,#Tatsumi 🫂,https://t.co/8ZfzZ9mPKM,False,https://pbs.twimg.com/profile_images/1522777745998196736/4ZCsiJ7s_normal.jpg,he him ,,,swagbennett69,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8ZfzZ9mPKM', 'expanded_url': 'http://txti.es/kzhya', 'display_url': 'txti.es/kzhya'}]}, 'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'Tatsumi'}]}}",red,False,"{'followers_count': 75, 'following_count': 75, 'tweet_count': 32919, 'listed_count': 3}"
