,username,url,profile_image_url,location,id,verified,description,name,protected,public_metrics,pinned_tweet_id,entities
59,tmqsx316,,https://pbs.twimg.com/profile_images/1322445069937528834/qTLXnLXa_normal.jpg,Langen,828016343001735168,False,RF Systems for particle accelerators,Alexander Schnase,False,"{'followers_count': 13, 'following_count': 55, 'tweet_count': 567, 'listed_count': 0}",,
60,hibikilla30_x,,https://pbs.twimg.com/profile_images/1494097997411405825/7umfHriz_normal.jpg,,1484324199120662532,False,サブアカウント。web3やCrypto関連中心です。Not financial advice DYOR WAGMI,hbkl.x,False,"{'followers_count': 68, 'following_count': 289, 'tweet_count': 653, 'listed_count': 3}",,
61,and21ts,,https://pbs.twimg.com/profile_images/1520268021532852225/L-qeXPfG_normal.jpg,Jakarta Capital Region,47957135,False,"follow me not, a trap it is.",ANDRIΛN TΛUFIK S.,False,"{'followers_count': 258, 'following_count': 118, 'tweet_count': 4070, 'listed_count': 1}",,
62,Risham93,,https://pbs.twimg.com/profile_images/1418557510810734593/Ff_orYCz_normal.jpg,"Brampton, ON, Canada",270539974,False,,Risham Dulku,False,"{'followers_count': 14, 'following_count': 75, 'tweet_count': 298, 'listed_count': 0}",,
63,LTrctrc,,https://pbs.twimg.com/profile_images/1497949694860959751/PlF3PZ9W_normal.jpg,Florida Native now in E TX,3128689160,False,"Proud mom of Taylor and Tessa. Recovering from chemo for colon cancer. Now facing more health issues 🙏 
https://t.co/sf3irP0jfg Humbled by the support 😔",Just_Lisa fighting health issues 💜🏥🙏🇺🇦,False,"{'followers_count': 3772, 'following_count': 3882, 'tweet_count': 88733, 'listed_count': 8}",1516558259926282248,"{'description': {'urls': [{'start': 104, 'end': 127, 'url': 'https://t.co/sf3irP0jfg', 'expanded_url': 'https://gofund.me/c4a15316', 'display_url': 'gofund.me/c4a15316'}]}}"
64,27stix,,https://pbs.twimg.com/profile_images/681032767044386816/Shol8RHO_normal.jpg,Tempe AZ,104746937,False,"name is brandon professional nerd, whovian, avid poster of adorable kittens, etc etc...",Brandon Considine,False,"{'followers_count': 59, 'following_count': 306, 'tweet_count': 2064, 'listed_count': 2}",,
65,kawasaki_sumida,,https://pbs.twimg.com/profile_images/1286345377273151488/vShurPbY_normal.jpg,,2209054566,False,"MD,PhD。本業に専念しつつ投資はイナゴ生活をする事を決意。",🩸元血内🦗,False,"{'followers_count': 57, 'following_count': 139, 'tweet_count': 2302, 'listed_count': 3}",,
66,iam_Fidelio,,https://pbs.twimg.com/profile_images/1317106020972376064/fX6-_ADL_normal.jpg,"🔛🔝of the 🌍. Enugu, Nigeria",740260979943084032,False,"Not your regular ♍ guy 
Biotechnologist|
Singer and aspiring writer
@ChelseaFC 
I ❤️ the LORD|
Good life advocate 
*Not all RTs are endorsements*",Fidelis Chimankpam 🦁,False,"{'followers_count': 330, 'following_count': 1080, 'tweet_count': 4125, 'listed_count': 0}",1505661953867501569,"{'description': {'mentions': [{'start': 68, 'end': 78, 'username': 'ChelseaFC'}]}}"
67,untitledzoo,,https://pbs.twimg.com/profile_images/591752850/Image273_normal.jpg,猫の見下ろす先,7009352,False,,uz,False,"{'followers_count': 333, 'following_count': 446, 'tweet_count': 73449, 'listed_count': 0}",,
68,Submaster_movie,,https://pbs.twimg.com/profile_images/1475341378381291520/b9IUTDal_normal.jpg,,1317024035386007554,False,ポケモンと東方と物理 2021JPhO優良賞　質問箱→https://t.co/tMD3Ytaxmu,Submaster,False,"{'followers_count': 120, 'following_count': 355, 'tweet_count': 1220, 'listed_count': 0}",,"{'description': {'urls': [{'start': 27, 'end': 50, 'url': 'https://t.co/tMD3Ytaxmu', 'expanded_url': 'https://peing.net/ja/submaster_movie', 'display_url': 'peing.net/ja/submaster_m…'}]}}"
69,S_GENO,,https://pbs.twimg.com/profile_images/1213034292961394688/JnYGPqdH_normal.jpg,ゆかり王国埼玉県南西地区,288841546,False,"王国民
たまに模型作ってるよ",GENO |ω･`),False,"{'followers_count': 216, 'following_count': 354, 'tweet_count': 50207, 'listed_count': 9}",,
70,redhot56711,,https://pbs.twimg.com/profile_images/846717724952739840/TsLujoCL_normal.jpg,日本,4900458204,False,メタルとレッチリ好きなベーシストです,海鮮丼,False,"{'followers_count': 1562, 'following_count': 1911, 'tweet_count': 25917, 'listed_count': 5}",865539883472896000,
71,grumpycube,,https://pbs.twimg.com/profile_images/1199113521017044992/YDcLdbcM_normal.jpg,"Turin, Piedmont, Italy",984899466430963712,False,"Maurizio, ma non troppo.
Immaturo, ma in crisi di mezza età (ci stiamo lavorando).
Serio mai, troppo sarcastico per il suo bene.",GrumpyCube🇪🇺,False,"{'followers_count': 38, 'following_count': 75, 'tweet_count': 1582, 'listed_count': 0}",1026816975740313602,
72,sirokurokai,https://t.co/eC52lpCnOe,https://pbs.twimg.com/profile_images/1472918895954898945/sdRfgKL2_normal.jpg,よこはま,102028669,False,旅行行きたい ［アイマス（高垣楓・四条貴音・田中摩美々）、梶浦由記、平沢進 、チェル友、みのりんご隊 、横浜DeNAベイスターズ］楓さん六代目シンデレラガールおめでとう！！！！！！,しろくろ,False,"{'followers_count': 416, 'following_count': 782, 'tweet_count': 61517, 'listed_count': 0}",1218482002317340673,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eC52lpCnOe', 'expanded_url': 'http://www.yahoo.co.jp', 'display_url': 'yahoo.co.jp'}]}}"
73,Pop_Stop_2100,,https://pbs.twimg.com/profile_images/1520824088322875393/RJq-Loiu_normal.jpg,Deutschland,710650064620883968,False,"Physicist, Global North Population, Climate Crisis, Degrowth, Universal Basic Income #BLM 🏳️‍🌈",🇺🇦Friedrich💉💉💉💉Zywitza🇺🇦,False,"{'followers_count': 1006, 'following_count': 2017, 'tweet_count': 66896, 'listed_count': 70}",914488200143474688,"{'description': {'hashtags': [{'start': 85, 'end': 89, 'tag': 'BLM'}]}}"
74,bevelism,,https://pbs.twimg.com/profile_images/953775744580124672/6Aj2fKhM_normal.jpg,,952038341381206016,False,趣味とか、勉強のひとりごと。初心を忘れないこと！('Д'),ベベル,False,"{'followers_count': 11, 'following_count': 173, 'tweet_count': 386, 'listed_count': 0}",,
75,satsukiYuricha,,https://pbs.twimg.com/profile_images/932222680664702976/bxZcPuY8_normal.jpg,書のまち,3067684645,False,"アニメとアニソンを糧に生きているおばあちゃん
JAMproject/遠藤会/OxT/オートレース/ingressは青(でやってた)",ゆりちゃ,False,"{'followers_count': 265, 'following_count': 536, 'tweet_count': 14010, 'listed_count': 11}",,
76,yardsyards,,https://pbs.twimg.com/profile_images/1516029719552335882/xIHCLBge_normal.jpg,Sidray he/him 24,1167792961796460544,False,Manchild. Average Vidya Enjoyer.,Yardis 🚩 (🎮: Dead by Daylight),False,"{'followers_count': 165, 'following_count': 346, 'tweet_count': 6151, 'listed_count': 1}",1511317232865132549,
77,puchieda,,https://pbs.twimg.com/profile_images/1127248136253009920/-C0tJrD3_normal.jpg,"Hanoi, Vietnam",248956777,False,ハノイ2018年5月〜駐在4年目。🎺週末練習中。ベトナムはビール🍺が安くて最高。ベトナム料理美味しい😋。ベトナム関連の方、興味ある方フォロー大歓迎。無言フォローOK🙆‍♂️Everyone pls follow me!,ぷちにゃん🇻🇳@ハノイ,False,"{'followers_count': 389, 'following_count': 379, 'tweet_count': 7828, 'listed_count': 10}",,
78,GastroBerni,,https://pbs.twimg.com/profile_images/1382646573633564675/xLbPf7Ot_normal.jpg,Sevilla • Madrid • Zona Eo,458263159,False,"Divulgando lugares que visitar, hasta repetir, según mi criterio y siempre pagando.
Hablo de Marketing y Empresa en @JuanBerni_",𝕁𝕦𝕒𝕟 𝔹𝕖𝕣𝕟𝕚,False,"{'followers_count': 1165, 'following_count': 606, 'tweet_count': 16518, 'listed_count': 87}",,"{'description': {'mentions': [{'start': 116, 'end': 127, 'username': 'JuanBerni_'}]}}"
79,ubyrne,,https://pbs.twimg.com/profile_images/1387526901531648001/FRzOtmzu_normal.jpg,,705086132879564800,False,,Una Byrne,False,"{'followers_count': 476, 'following_count': 589, 'tweet_count': 6864, 'listed_count': 88}",1465823558089777152,
80,rairai7280,https://t.co/HbN4z1hWb4,https://pbs.twimg.com/profile_images/1159460650797563904/c1VwI7Ds_normal.jpg,National standing,54136713,False,"じもとで　とれた　ジョウモノ　ベジタブ

最近はVRにお熱
格ゲー（BBCF、GBVS、BBTAG他色々）、音楽（ギター・コントラバス）、バイク（GSX1300R）
''V''の写真は #rairai_vr_photo 
音楽関連は #rairai_music でまとめてます
PSID/VRCID:rairai7280",らいらい@VRChat,False,"{'followers_count': 687, 'following_count': 745, 'tweet_count': 21567, 'listed_count': 0}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HbN4z1hWb4', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/30H0MRSK6OLM?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}, 'description': {'hashtags': [{'start': 93, 'end': 109, 'tag': 'rairai_vr_photo'}, {'start': 117, 'end': 130, 'tag': 'rairai_music'}]}}"
81,ta2ya_t,,https://pbs.twimg.com/profile_images/1402757491/2011040308240001_normal.jpg,tokyo,107549043,False,クラフトビール。 観る将。 ランニング、ホームコースは隅田川テラス。 出身は愛媛、八幡浜。,ta2ya ワクチン3回接種済み,False,"{'followers_count': 211, 'following_count': 714, 'tweet_count': 3694, 'listed_count': 18}",,
82,kawaiiusagi1971,https://t.co/oTxFZuukDJ,https://pbs.twimg.com/profile_images/1203484666226864130/ry-g0yTI_normal.jpg,JRおでかけネット,1034420687530651648,False,うさぎ好き,ミチコ☺︎,False,"{'followers_count': 389, 'following_count': 350, 'tweet_count': 23209, 'listed_count': 4}",1479699478097821696,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oTxFZuukDJ', 'expanded_url': 'http://trafficinfo.westjr.co.jp/sp/kinki.html', 'display_url': 'trafficinfo.westjr.co.jp/sp/kinki.html'}]}}"
83,kkgiree,,https://pbs.twimg.com/profile_images/1493759208537604096/Hoy8EizQ_normal.jpg,,705471811115360256,False,"Rtd. from newspaper Press.🔄,♥️,links & # ARE NOT ENDORSEMENTS- they're for truth finding.
     43 years into Engg.

 Bharat Mataki Jai

Vande Mataram

Jai Hind",🇮🇳🕉️🕉️🕉️🇮🇳,False,"{'followers_count': 1277, 'following_count': 2908, 'tweet_count': 33795, 'listed_count': 15}",,
84,pomm_mmmm,,https://pbs.twimg.com/profile_images/1513811281228156928/KRBy39pz_normal.png,,3306903578,False,俳優林遣都さんが大好き。一生応援すると心に決めています。他に好きなもの→KinKiKids/キンプリ/椎名林檎/羽生結弦/サンリオ/ちいかわ/服/コスメ/ピンク/可愛い物ときめく物全部…💓好きな人や物が多すぎて見放されてしまいそうだ。好きが同じ方フォロリプ大歓迎！,🫧VegaAltair🫧,False,"{'followers_count': 1418, 'following_count': 734, 'tweet_count': 72751, 'listed_count': 7}",1259315584145059840,
85,matsuko0311,,https://pbs.twimg.com/profile_images/843071507/___normal.gif,,132775712,False,"Wordle、毎日やっています。

#Wordle",Matsuko,False,"{'followers_count': 16, 'following_count': 66, 'tweet_count': 230, 'listed_count': 0}",,"{'description': {'hashtags': [{'start': 18, 'end': 25, 'tag': 'Wordle'}]}}"
86,Julietagini,,https://pbs.twimg.com/profile_images/1495131644264603651/RlkUninZ_normal.jpg,"Río Gallegos, Argentina",120908049,False,"Abogada (UNR). Especialización en Derecho de las Familias. Potterhead. No esperen nada serio, uso twitter para boludear.",Julieta Gini ⚯͛▕⃝⃤,False,"{'followers_count': 912, 'following_count': 583, 'tweet_count': 16861, 'listed_count': 4}",,
87,julisosagz,https://t.co/ntHuGhVZJm,https://pbs.twimg.com/profile_images/1508237885530521606/iGCZg55r_normal.jpg,"Buenos Aires, Argentina",1225235635604205568,False,"si bajás, la corona sube como espuma d champagne",juju,False,"{'followers_count': 69, 'following_count': 97, 'tweet_count': 1873, 'listed_count': 0}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ntHuGhVZJm', 'expanded_url': 'https://instagram.com/julisosagz', 'display_url': 'instagram.com/julisosagz'}]}}"
88,Alexanderrm111,,https://pbs.twimg.com/profile_images/941477701235257344/oG-MFC1D_normal.jpg,,110781689,False,Nationally Board Certified teacher and Literacy Leadership Professional who voraciously reads all things related to literacy.,"Mrs. Alexander 111, NBCT",False,"{'followers_count': 179, 'following_count': 218, 'tweet_count': 7683, 'listed_count': 1}",,
89,StevenC_in_NYC,https://t.co/2ub5egFrab,https://pbs.twimg.com/profile_images/1198541024/IMG_0983LR_Edit_3_normal.jpg,NYC,83759359,False,"Happily married. Love food, photography, NYC, tech, running, friends, family. Med/sci/pharma communication consultant.",Steven Cohen,False,"{'followers_count': 296, 'following_count': 660, 'tweet_count': 15204, 'listed_count': 7}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2ub5egFrab', 'expanded_url': 'http://flickr.com/stevenc_in_nyc/sets', 'display_url': 'flickr.com/stevenc_in_nyc…'}]}}"
90,misalyne_,https://t.co/gdbDq8BD7r,https://pbs.twimg.com/profile_images/1515536462095306761/QezDEnc2_normal.jpg,19 she/her,1479442184743096320,False,chili cheese on my mind. gay. depressed. prius driver. lover of women. hater of sex.,mitski lover,False,"{'followers_count': 49, 'following_count': 50, 'tweet_count': 4899, 'listed_count': 1}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gdbDq8BD7r', 'expanded_url': 'http://jojosbizarrebby.carrd.co', 'display_url': 'jojosbizarrebby.carrd.co'}]}}"
91,ameershohaimay,,https://pbs.twimg.com/profile_images/1512982526473945092/tY0JsxVk_normal.jpg,,422176068,False,,#FreePalestine🇵🇸,False,"{'followers_count': 65, 'following_count': 925, 'tweet_count': 2526, 'listed_count': 0}",,
92,Romina18077,,https://pbs.twimg.com/profile_images/1471262770939064321/oDBRCtAh_normal.jpg,Argentina,316068709,False,Las cosas como son.//Bioquímica//EMBA-UCA// EPGTI-UNIVERSIDAD AUSTRAL,Ro,False,"{'followers_count': 462, 'following_count': 536, 'tweet_count': 16427, 'listed_count': 5}",1013319251942354944,
93,themightygk,https://t.co/no449gxciy,https://pbs.twimg.com/profile_images/2672894085/88f7198971a849a9dd7faf2c2542485b_normal.jpeg,"Hell, MI (Edison County)",856998781,False,"“Tragedy is a close-up; comedy, a long shot.” - Buster Keaton “Intelligent discontent is the torchbearer of civilization” - Eugene V.Debs",Protect Trans Kids,False,"{'followers_count': 84, 'following_count': 617, 'tweet_count': 9063, 'listed_count': 4}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/no449gxciy', 'expanded_url': 'http://Castigatridendomores.com', 'display_url': 'Castigatridendomores.com'}]}}"
94,DzejmiOlivera,,https://pbs.twimg.com/profile_images/1260636587559395330/6T4h8ois_normal.jpg,Belgrade,484007828,False,"UNDER CONSTRUCTION 
 AR",Olja,False,"{'followers_count': 1929, 'following_count': 407, 'tweet_count': 12688, 'listed_count': 23}",,
95,hattak,,https://pbs.twimg.com/profile_images/101604585/icon_normal.jpg,東京,19952492,False,,タケト,False,"{'followers_count': 10, 'following_count': 33, 'tweet_count': 125, 'listed_count': 0}",,
96,ahbard,,https://pbs.twimg.com/profile_images/1448501151746297856/uwVCnuQm_normal.jpg,Bunurong Country,112344344,False,Accidental advocate retired/getting a life writer speaker performer grandmother fortunate woman. Lost 10 years to the pokies https://t.co/jnM4KNaDd6,Anna Bardsley 💉💉💉,False,"{'followers_count': 780, 'following_count': 1811, 'tweet_count': 7042, 'listed_count': 1}",,"{'description': {'urls': [{'start': 125, 'end': 148, 'url': 'https://t.co/jnM4KNaDd6', 'expanded_url': 'http://threesidesofthecoin.org.au', 'display_url': 'threesidesofthecoin.org.au'}]}}"
97,B612_T_Bird,https://t.co/tFI2PCBzMc,https://pbs.twimg.com/profile_images/1521040578661994501/HR8ZV7ze_normal.jpg,고등학생 / 트친소 외 선팔 구독팔 간주,1496049388841730051,False,💚💙🧡❤ 그림계 @B612_A_Bird 알람자주씹힘,보송_메인트 신뢰커미션/트친소🕊,False,"{'followers_count': 513, 'following_count': 425, 'tweet_count': 6396, 'listed_count': 30}",1520726165518168065,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tFI2PCBzMc', 'expanded_url': 'https://peing.net/ko/bbosong9', 'display_url': 'peing.net/ko/bbosong9'}]}, 'description': {'mentions': [{'start': 9, 'end': 21, 'username': 'B612_A_Bird'}]}}"
98,OzRick_,,https://pbs.twimg.com/profile_images/1448496092430192644/NsrDeOJ-_normal.jpg,"they/them, he/him ",1422307000617213952,False,“Sic Parvis Magna” -Sir Francis Drake,God,False,"{'followers_count': 79, 'following_count': 241, 'tweet_count': 4995, 'listed_count': 1}",1515369197257334791,
99,_k__a__z__k,,https://pbs.twimg.com/profile_images/1516990753540435969/O7pugYGY_normal.jpg,Tokyo,91345175,False,"🚨🚨🚨お母さんのアカウント見ないで🚨🚨🚨
…しがない翻訳者です…",疲れたお母さん,False,"{'followers_count': 132, 'following_count': 217, 'tweet_count': 59420, 'listed_count': 8}",1516722588881285122,
1210296912173240320,AllHailLordTeTe,,https://pbs.twimg.com/profile_images/1441537886852059139/kG0H7c0-_normal.jpg,,,False,"BTS Stan Account
OT7",KingTaehyung,False,"{'followers_count': 2, 'following_count': 49, 'tweet_count': 234, 'listed_count': 0}",,
1345481478445162496,_plantdaddy,,https://pbs.twimg.com/profile_images/1412609575224815619/TjHWSpax_normal.jpg,super weenie hut jr,,False,toughen up betti spaghetti,a costco hotdog,False,"{'followers_count': 138, 'following_count': 276, 'tweet_count': 3033, 'listed_count': 0}",,
1050757476495355915,CBrielle5,https://t.co/egB2HtlpUq,https://pbs.twimg.com/profile_images/1513325521081442311/fRXNi-IM_normal.jpg,"Milwaukee, WI",,False,"I know I’m a handful, but that’s why you got two hands. Black Lawyers Matter. 1913. 🐘♥️ Owner of @TravelAgentCiCi! #CCOnTheRun #CCs50StatesTour ✈️🚢🏝","Holy Ma, Esq. 😇 ⛪️ 🙏🏾",False,"{'followers_count': 139, 'following_count': 259, 'tweet_count': 22046, 'listed_count': 0}",1220786089851486208,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/egB2HtlpUq', 'expanded_url': 'https://linktr.ee/theetravelingattorney', 'display_url': 'linktr.ee/theetravelinga…'}]}, 'description': {'hashtags': [{'start': 115, 'end': 126, 'tag': 'CCOnTheRun'}, {'start': 127, 'end': 143, 'tag': 'CCs50StatesTour'}], 'mentions': [{'start': 97, 'end': 113, 'username': 'TravelAgentCiCi'}]}}"
