id,referenced_tweets,in_reply_to_user_id,entities,conversation_id,lang,possibly_sensitive,reply_settings,text,public_metrics,author_id,context_annotations,created_at,source,attachments,geo,withheld
1521100892241498114,,,,1521100892241498114,en,False,everyone,"Wordle 317 3/6

🟩⬛⬛⬛🟨
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1468191921927561216,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:48.000Z,Twitter for Android,,,
1521100885098737665,,,,1521100885098737665,en,False,everyone,"Wordle 317 4/6

🟨⬛⬛🟨⬛
🟩⬛🟩⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",317877541,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:46.000Z,Twitter for iPhone,,,
1521100883026612224,,,,1521100883026612224,en,False,everyone,"Wordle 317 3/6

⬜🟨⬜⬜🟩
🟩⬜⬜⬜🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 3, 'like_count': 24, 'quote_count': 0}",867966382700240896,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:45.000Z,Twitter for iPhone,,,
1521100876466864133,,,"{'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/cDsAxpiZcT', 'expanded_url': 'https://wordle.belousov.one', 'display_url': 'wordle.belousov.one'}], 'hashtags': [{'start': 63, 'end': 70, 'tag': 'вордли'}]}",1521100876466864133,ru,False,everyone,"Игра Wordle (RU) День #116 5/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛⬛🟨⬛⬛
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩

#вордли 

Отгадайте слово на  https://t.co/cDsAxpiZcT","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2867914151,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:44.000Z,Twitter for Android,,,
1521100876303286272,,,"{'urls': [{'start': 75, 'end': 98, 'url': 'https://t.co/a0bn2Z8B8x', 'expanded_url': 'https://lordcris.github.io/wordle-bg/', 'display_url': 'lordcris.github.io/wordle-bg/', 'images': [{'url': 'https://pbs.twimg.com/news_img/1519788063353974784/RzBvrDHC?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1519788063353974784/RzBvrDHC?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Уърдли - Познай думата (Wordle на български 🇧🇬)', 'description': 'Имаш 6 опита да познаеш скритата дума. Нова загадка всеки ден.', 'unwound_url': 'https://lordcris.github.io/wordle-bg/'}]}",1521100876303286272,bg,False,everyone,"И чушка ставаше :( УЪРДЛИ 🇧🇬 101 X/6

⬜⬜🟨🟨⬜
🟨⬜⬜🟨⬜
⬜⬜🟨🟨⬜
⬜⬜🟨⬜🟩
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩

https://t.co/a0bn2Z8B8x","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",103252333,,2022-05-02T12:14:44.000Z,Twitter for Android,,{'place_id': '1ef1183ed7056dc1'},
1521100872050253827,,,"{'hashtags': [{'start': 46, 'end': 53, 'tag': 'Wordle'}, {'start': 54, 'end': 71, 'tag': 'StandWithUkraine'}]}",1521100872050253827,en,False,everyone,"Wordle 317 5/6

⬛⬛⬛⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩 #Wordle #StandWithUkraine 🇺🇦","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",63715809,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1484601166080081920', 'name': 'Russo-Ukrainian conflict'}}]",2022-05-02T12:14:43.000Z,Twitter for iPhone,,,
1521100870074744836,,,,1521100870074744836,en,False,everyone,"Wordle 317 2/6

🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1654127888,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:42.000Z,Twitter for Android,,,
1521100866102902785,,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/vgR4MGlP3v', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",1521100866102902785,ja,False,everyone,"ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/vgR4MGlP3v
 #ポケモンWordle

一文字目が分かると楽よね","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",731857716,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-02T12:14:41.000Z,Twitter for iPhone,,,
1521100856904585216,,,,1521100856904585216,en,False,everyone,"Wordle 317 4/6

🟨🟨⬜🟨⬜
🟩🟩🟨⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1487033441732419588,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:39.000Z,Twitter for iPhone,,,
1521100845168873472,,,,1521100845168873472,en,False,everyone,"Wordle 317 6/6

⬛🟨⬛⬛⬛
🟨🟨⬛⬛⬛
⬛⬛🟨🟨🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",903132876,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:36.000Z,Twitter Web App,,,
1521100841293434880,,,,1521100841293434880,en,False,everyone,"When guesses are closed, but not close enough:
Wordle 317 5/6

⬜🟨🟩🟨⬜
🟨⬜⬜⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 2, 'like_count': 7, 'quote_count': 0}",14908780,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:35.000Z,Twitter Web App,,,
1521100830858002432,,,,1521100830858002432,en,False,everyone,"Irritating      Wordle 317 5/6

🟨⬜⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4817946181,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:33.000Z,Twitter for Android,,,
1521100830602145793,"[{'type': 'replied_to', 'id': '1520256833159634945'}]",167906741,"{'urls': [{'start': 7, 'end': 30, 'url': 'https://t.co/IFS12Jx7J4', 'expanded_url': 'http://term.ooo', 'display_url': 'term.ooo'}]}",1481471508702711808,pt,False,everyone,"joguei https://t.co/IFS12Jx7J4 #120 *5/6 🔥 1

⬛🟨🟨⬛⬛
🟩🟩⬛🟨🟩
🟩🟩🟩⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩

Wordle 317 5/6*

⬛⬛⬛⬛🟨
⬛⬛🟩🟨⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

ontem foi dia do trabalhador, então eu descansei do termo e do wordle","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",167906741,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:33.000Z,Twitter Web App,,,
1521100830040297474,,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/C7zUvo2Znj', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1521100830040297474,en,False,everyone,"Wordle (ES)  #115 6/6

🟨⬜🟨⬜⬜
⬜🟩⬜⬜🟨
⬜🟩⬜🟩⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/C7zUvo2Znj","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1190796955393437696,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:33.000Z,Twitter for Android,,,
1521100814030446592,,,,1521100814030446592,en,False,everyone,"Wordle 317 3/6

⬜⬜⬜🟩⬜
🟩⬜⬜🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",451861723,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:29.000Z,Twitter Web App,,,
1521100813959053317,,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/ualkd2xagn', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1521100813959053317,en,False,everyone,"Wordle (ES)  #116 5/6

⬜⬜🟨⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜🟨
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/ualkd2xagn","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",600135658,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:29.000Z,Twitter for Android,,,
1521100811287343104,,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/DiUtxTFrWC', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",1521100811287343104,fr,False,everyone,"Le Mot (@WordleFR) #113 5/6

⬛🟩🟨🟨🟩
🟨🟩⬛🟨⬛
⬛🟩⬛⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/DiUtxTFrWC","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1189921946991022080,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:28.000Z,Twitter for Android,,,
1521100806350688256,,,,1521100806350688256,en,False,everyone,"Progress. Wordle 317 4/6

⬜⬜⬜⬜🟨
🟩⬜🟩⬜⬜
🟩⬜🟩⬜🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",948602698068365318,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:27.000Z,Twitter for Android,,,
1521100800809967620,,,,1521100800809967620,en,False,everyone,"Wordle 317 4/6

⬛⬛🟨⬛🟩
⬛⬛🟨🟨🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1162735470285115392,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:26.000Z,Twitter for Android,,,
1521100796477255685,,,,1521100796477255685,en,False,everyone,"Wordle 317 5/6

⬛⬛⬛⬛🟨
⬛🟨🟩⬛⬛
⬛⬛🟩🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",37037268,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:25.000Z,Fenix 2,,,
1521100792488419329,,,,1521100792488419329,en,False,everyone,"Wordle 317 3/6

⬛⬛⬛⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩
to make it up for yesterday lol","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1213247475940618240,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:24.000Z,Twitter for Android,,,
1521100788537659392,,,,1521100788537659392,en,False,everyone,"Wordle 317 2/6

WHAAAAAAAAT

🟩⬛⬛🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3183613295,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:23.000Z,Twitter for iPhone,,,
1521100782220849152,,,,1521100782220849152,en,False,everyone,"Wordle 317 2/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩

😎","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1473185450,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:21.000Z,Twitter for iPhone,,,
1521100782065823745,,,,1521100782065823745,ja,False,everyone,"Wordle 317 6/6

⬜⬜⬜⬜⬜
⬜🟨⬜⬜⬜
⬜⬜🟩🟨⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩
あぶあぶ","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",15003333,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:21.000Z,Tween,,,
1521100780316549125,,,,1521100780316549125,en,False,everyone,"Wordle 317 4/6

🟩⬛⬛⬛⬛
🟩🟩🟨⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",173983389,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:21.000Z,Twitter for iPhone,,,
1521100779121221632,,,,1521100779121221632,en,False,everyone,"Wordle 317 3/6

⬛⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",237088151,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:21.000Z,Twitter for iPhone,,,
1521100775354683393,,,,1521100775354683393,en,False,everyone,"Wordle 317 3/6

🟨⬛⬛🟩🟨
🟩⬛⬛🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",21698564,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:20.000Z,Twitter for iPhone,,,
1521100766190219264,,,,1521100766190219264,en,False,everyone,"Wordle 317 3/6

⬛🟨⬛🟨⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",81942346,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:18.000Z,Twitter for Android,,,
1521100764218810370,,,"{'urls': [{'start': 47, 'end': 70, 'url': 'https://t.co/lizMCv2gWO', 'expanded_url': 'https://twitter.com/ByDanaRieck/status/1521100764218810370/photo/1', 'display_url': 'pic.twitter.com/lizMCv2gWO', 'media_key': '16_1521100757134622723'}]}",1521100764218810370,en,False,everyone,"Wordle 317 5/6*

🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩 https://t.co/lizMCv2gWO","{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",569281381,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:17.000Z,Twitter for iPhone,{'media_keys': ['16_1521100757134622723']},,
1521100761790390275,,,,1521100761790390275,en,False,everyone,"Wordle 317 4/6

🟩⬛⬛⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",162755345,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:16.000Z,Twitter for iPad,,,
1521100761278558208,,,,1521100761278558208,ja,False,everyone,"ふむふむ。Wordle 317 3/6

⬜⬜🟩⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",107424539,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:16.000Z,Twitter for Android,,,
1521100754848731139,,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/zu1vZbY0zI', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1521100754848731139,en,False,everyone,"Wordle (ES)  #116 5/6

🟩⬜🟨⬜🟨
🟩🟨⬜🟨⬜
🟩🟩⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/zu1vZbY0zI","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",192077236,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:15.000Z,Twitter Web App,,,
1521100754722992129,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/osPYcIrvGl', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",1521100754722992129,en,True,everyone,"Wordle (ES)  #116 4/6

⬜⬜🟩🟨⬜
🟨🟩⬜🟩⬜
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/osPYcIrvGl","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",63855627,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:15.000Z,Twitter Web App,,,
1521100754479505408,,,,1521100754479505408,en,False,everyone,"Wordle 317 5/6

⬜⬜⬜⬜⬜
⬜🟨⬜🟨⬜
🟩🟩🟨⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",46185999,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:15.000Z,Twitter for Android,,,
1521100753632382978,,,,1521100753632382978,en,False,everyone,"Wordle 317 5/6

🟨🟨⬛⬛⬛
🟩⬛⬛🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",180602749,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:15.000Z,Twitter for iPhone,,,
1521100750025281539,,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/Dl9L2yaMYx', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1521100750025281539,en,False,everyone,"Wordle (ES)  #116 5/6

⬛🟨⬛⬛⬛
⬛⬛🟨⬛🟨
⬛🟩⬛🟩🟨
⬛🟩🟨🟩🟨
🟩🟩🟩🟩🟩

https://t.co/Dl9L2yaMYx","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",305130085,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:14.000Z,Twitter Web App,,,
1521100746510548993,"[{'type': 'replied_to', 'id': '1521097410847854592'}]",16139813,"{'mentions': [{'start': 0, 'end': 6, 'username': 'weers', 'id': '16139813'}]}",1521097410847854592,en,False,everyone,"@weers Wordle 317 3/6

⬛⬛⬛🟨⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",17115414,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:13.000Z,Twitter for Android,,,
1521100740852396033,,,,1521100740852396033,en,False,everyone,"Wordle 317 4/6

🟨🟨⬜⬜⬜
🟩⬜⬜🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2960216065,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:11.000Z,Twitter for iPhone,,,
1521100730861383680,,,,1521100730861383680,en,False,everyone,"Wordle 317 5/6

⬛⬛⬛⬛🟨
🟨⬛⬛⬛🟨
🟩🟨⬛⬛🟩
🟩🟨⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1442924179288825856,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:14:09.000Z,Twitter for Android,,,
