,protected,entities,verified,id,description,name,pinned_tweet_id,url,username,profile_image_url,public_metrics,location
1141723920523046912,False,,False,,"if I was you, I'd wanna be me too",constantly restless,,,roarr_rf,https://pbs.twimg.com/profile_images/1490312323793309697/qsBmN0gM_normal.jpg,"{'followers_count': 268, 'following_count': 39, 'tweet_count': 12043, 'listed_count': 0}",
567076965,False,"{'description': {'mentions': [{'start': 41, 'end': 55, 'username': 'BillanyMartin'}]}}",False,,"As Joe Gargery said, “what larks Pip!”   @BillanyMartin💔",Pippi😷🇪🇺,1400598995530141698,,Pippisell,https://pbs.twimg.com/profile_images/1521657139978289152/9DJ_HdoI_normal.jpg,"{'followers_count': 1374, 'following_count': 956, 'tweet_count': 49583, 'listed_count': 1}",East Yorkshire
1399350931301433349,False,,False,,仙台市内在住。生きてるうちにいろいろ挑戦しなくちゃいけないな。　ポケモンＧｏも細々とやっています。,TETZRO,,,TETZRO1,https://pbs.twimg.com/profile_images/1427516147927187459/w4cpH51B_normal.jpg,"{'followers_count': 11, 'following_count': 13, 'tweet_count': 247, 'listed_count': 0}",
2417738754,False,,False,,44. Fully vaccinated! All opinions are my own etc. etc. WEAR A MASK. He/him,Aaron Barry-Long,,,AaronChops,https://pbs.twimg.com/profile_images/1519296134254141440/KWnGQhc0_normal.jpg,"{'followers_count': 325, 'following_count': 1444, 'tweet_count': 6848, 'listed_count': 14}","Cork,Ireland"
15983625,False,"{'description': {'hashtags': [{'start': 142, 'end': 149, 'tag': 'HireMe'}]}}",False,,"She/Y'all. Job hunting, story loving, musical singing, sci-fi nerd, Excel enthusiast, data ""scientist,"" non-profit president, knitter & more. #HireMe","Jen and her droid, P2-K2tog",1397684502432948225,,unfettered_muse,https://pbs.twimg.com/profile_images/1464036876914868227/WBul4yE__normal.jpg,"{'followers_count': 439, 'following_count': 1375, 'tweet_count': 11981, 'listed_count': 26}","Los Osos, California"
94551170,False,,False,,"インド料理及び各国料理好き（自作/外食）/筋トレ/柔術（休会中）/格闘技  
iHerbコード・HIM917",シマ,,,shima_79,https://pbs.twimg.com/profile_images/919710277129486336/AH1DqSQn_normal.jpg,"{'followers_count': 1174, 'following_count': 636, 'tweet_count': 47429, 'listed_count': 47}",神奈川県
20557421,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2HL1lQ9Ycj', 'expanded_url': 'http://liverpoolfc.tv', 'display_url': 'liverpoolfc.tv'}]}}",False,,Proud Khoja. Mad about Liverpool FC - CHAMPIONS,Khoja,,https://t.co/2HL1lQ9Ycj,khoja,https://pbs.twimg.com/profile_images/2280925506/image_normal.jpg,"{'followers_count': 503, 'following_count': 2037, 'tweet_count': 8479, 'listed_count': 10}","ÜT: 51.502322,-0.191117"
1466859506999214081,False,,False,,Şanslı bir insan,Kursatkostu,,,kursatkostu,https://pbs.twimg.com/profile_images/1466860034919436289/YthDgH8O_normal.jpg,"{'followers_count': 20, 'following_count': 102, 'tweet_count': 30, 'listed_count': 0}",
1455258934218985481,False,,False,,,Steve Mink,,,SminkyMink,https://pbs.twimg.com/profile_images/1488628421731274760/0Z_UgwEt_normal.jpg,"{'followers_count': 1, 'following_count': 0, 'tweet_count': 109, 'listed_count': 0}",
49803836,False,"{'description': {'hashtags': [{'start': 0, 'end': 21, 'tag': 'JusticeForJohnnyDepp'}]}}",False,,#JusticeForJohnnyDepp,Lindsey,,,misslindsey21,https://pbs.twimg.com/profile_images/1347402978400075777/39iuGLSR_normal.jpg,"{'followers_count': 125, 'following_count': 526, 'tweet_count': 1788, 'listed_count': 0}",The North
109365092,False,"{'description': {'hashtags': [{'start': 54, 'end': 59, 'tag': 'MUFC'}, {'start': 60, 'end': 65, 'tag': 'MUST'}]}}",False,,"Saxamaphonist/Deteriosm’ist in a life less ordinary©, #MUFC #MUST “I love the sound of a marching band, preferably marching away from me”",𝕄𝕚𝕔𝕙𝕒𝕖𝕝 ℂ𝕠𝕝𝕝𝕚𝕟𝕤 🇮🇪 👹🎷,1375410884479176704,,psychosax,https://pbs.twimg.com/profile_images/1056506139087724545/_pKzbtzf_normal.jpg,"{'followers_count': 556, 'following_count': 849, 'tweet_count': 31363, 'listed_count': 28}",The Peoples Republic of Cork
1552816687,False,,False,,ミリオン/漫画/競馬(ウイン/キャロ)/スポーツ(野球/サッカー)/カメラ,K,1521485606865489920,,Mullally_sn,https://pbs.twimg.com/profile_images/1522483545612361728/vf4lDuUg_normal.jpg,"{'followers_count': 90, 'following_count': 88, 'tweet_count': 95096, 'listed_count': 3}",
1186944032,False,,False,,,Brian Bradley,,,bradley915,https://pbs.twimg.com/profile_images/1253742804276260865/mWnjfniE_normal.jpg,"{'followers_count': 206, 'following_count': 223, 'tweet_count': 41179, 'listed_count': 8}",
116472138,False,,False,,"Arsenal, laughing, living, sharing, giving, loving - Live your life be free xx",Lissa,,,listenliss,https://pbs.twimg.com/profile_images/1516198366862004225/-PYnLmqi_normal.jpg,"{'followers_count': 411, 'following_count': 2695, 'tweet_count': 3532, 'listed_count': 10}",Anywhere but here!
20960123,False,,False,,some boyo,Brian Maher,,,Brian_Maher,https://pbs.twimg.com/profile_images/378800000509697337/bb3cb6fa9993dd922c2d8be3444c2df8_normal.jpeg,"{'followers_count': 117, 'following_count': 513, 'tweet_count': 872, 'listed_count': 5}","Clonmel, Ireland"
109417380,False,,False,,,ana maria lebre,,,anamarialebre,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 10, 'following_count': 354, 'tweet_count': 147, 'listed_count': 0}",portugal
11019292,False,,False,,Vaguely polished turd. Kalsarikännit.,Mr Trousers,,,TrousersMr,https://pbs.twimg.com/profile_images/1481360627700572165/MbaK2ZJB_normal.jpg,"{'followers_count': 145, 'following_count': 416, 'tweet_count': 2069, 'listed_count': 1}",Purgatory
2185579787,False,,False,,,Roberto Hernando 🔻,1517191594964930565,,HernandoEspada,https://pbs.twimg.com/profile_images/1081595728726839297/FQSX_nXK_normal.jpg,"{'followers_count': 286, 'following_count': 779, 'tweet_count': 17844, 'listed_count': 8}",
20843245,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/45ycwoxJjL', 'expanded_url': 'https://www.twitter.com/RugbyEdinburgh', 'display_url': 'twitter.com/RugbyEdinburgh'}]}, 'description': {'mentions': [{'start': 87, 'end': 102, 'username': 'rugbyedinburgh'}]}}",False,,"Hawick girl in Embra. Love rugby, my horse, my cat, and holidays in the sun. Tweet for @rugbyedinburgh. DJ a bit.",Lynsey Paterson,,https://t.co/45ycwoxJjL,LynseyDiva,https://pbs.twimg.com/profile_images/779634816954273792/EsDk_XNY_normal.jpg,"{'followers_count': 865, 'following_count': 1303, 'tweet_count': 37551, 'listed_count': 25}",Edinburgh
83363011,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qlthRlZjbu', 'expanded_url': 'http://www.kzsuzuki.com/', 'display_url': 'kzsuzuki.com'}]}}",False,,Excel Conditional Formatting Evangelist (would-be). Software quality / testing. The opinions expressed here are ... *snip*,Kazu SUZUKI,708201667720650752,https://t.co/qlthRlZjbu,kz_suzuki,https://pbs.twimg.com/profile_images/1612319213/icon7_normal.jpg,"{'followers_count': 822, 'following_count': 341, 'tweet_count': 48673, 'listed_count': 0}",
88898380,False,,False,,matematik öğretmeni,hayatzor,,,bitsedegitsek__,https://pbs.twimg.com/profile_images/758023961095630848/-Lo8pQqh_normal.jpg,"{'followers_count': 462, 'following_count': 741, 'tweet_count': 1693, 'listed_count': 0}","İzmir, Türkiye"
92172881,False,,False,,Live from room 216 :),Ms.Cota,,,MsCota216,https://pbs.twimg.com/profile_images/2856854108/be8f56149f0121ecd83aa6f53658bf5e_normal.jpeg,"{'followers_count': 227, 'following_count': 1082, 'tweet_count': 4258, 'listed_count': 9}","Wilton, Connecticut "
1425579927483604993,False,,False,,"I'm probably too old to keep using the word ""Why?"" constantly but there's no chance of that changing...",Liz Albiston,,,AlbistonLiz,https://pbs.twimg.com/profile_images/1425581162718715912/YrI2KwLE_normal.jpg,"{'followers_count': 20, 'following_count': 106, 'tweet_count': 281, 'listed_count': 0}",
232238325,False,,False,,宮城県出身神奈川県在住 ベガルタ仙台を応援している 藍坊主/LastAllianceあたりをよく聴いている Mac/iPhone12 mini,Tak,,,takataka_p,https://pbs.twimg.com/profile_images/2814358180/b7dc90fdc1ba1a16bfe9622e773ab525_normal.jpeg,"{'followers_count': 183, 'following_count': 327, 'tweet_count': 7979, 'listed_count': 8}",神奈川県
51577213,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ohGN60ewXe', 'expanded_url': 'https://www.instagram.com/burnettski92/', 'display_url': 'instagram.com/burnettski92/'}]}, 'description': {'mentions': [{'start': 81, 'end': 94, 'username': 'burnettski92'}]}}",False,,"rideshare driver trying to be an actor
—
please help me – venmo/paypal/cash app: @burnettski92",Jeff Burnett,1513157350953086979,https://t.co/ohGN60ewXe,burnettski92,https://pbs.twimg.com/profile_images/925644499828830208/aON6Bip4_normal.jpg,"{'followers_count': 592, 'following_count': 1041, 'tweet_count': 125615, 'listed_count': 28}",Illinois
4178921,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mZY8XCufML', 'expanded_url': 'https://linktr.ee/urbaer', 'display_url': 'linktr.ee/urbaer'}]}, 'description': {'mentions': [{'start': 11, 'end': 21, 'username': 'MrsUrbaer'}, {'start': 31, 'end': 41, 'username': 'MeepleCon'}]}}",False,,"Husband of @MrsUrbaer, Father, @MeepleCon organiser, Melbourne Meeples Treasurer, board gamer, AFOL.",urbaer,,https://t.co/mZY8XCufML,urbaer,https://pbs.twimg.com/profile_images/51405718/photo_normal.jpg,"{'followers_count': 262, 'following_count': 354, 'tweet_count': 16000, 'listed_count': 0}",Preston
897526514849374208,False,,False,,"About fountain pens, rugby league, books and all things Leeds
Views entirely my own",Jayne Eyre,1031110229738631170,,BronteGoth,https://pbs.twimg.com/profile_images/975315663408500737/uMybFYgk_normal.jpg,"{'followers_count': 109, 'following_count': 288, 'tweet_count': 1524, 'listed_count': 0}",
974610177608437760,False,,False,,Sky、スプラトゥーン2、マイクラ、BotW、オーバークック2、日常雑多アカウントです。 クマサン商会のモーレツバイター！,ぽこぺん,1439963760312012806,,pocopen_n,https://pbs.twimg.com/profile_images/1521087261109932032/nRfgADIW_normal.jpg,"{'followers_count': 316, 'following_count': 303, 'tweet_count': 26066, 'listed_count': 7}",捨てられた地🦀丁目🍤号
612484218,False,,False,,"Teacher. Father. Grandfather. True believer in social justice for all. M.Ed., Dip.Ed., B.Comm.",Peter,,,AAAopinion,https://pbs.twimg.com/profile_images/1353500523362570240/lphifj5y_normal.jpg,"{'followers_count': 1423, 'following_count': 1038, 'tweet_count': 88448, 'listed_count': 30}",Armidale
1566622982,False,,False,,"Play games, not frames. (He/him)","A living, breathing, statistical impossibility!",1268671290203930627,,Charlen_92,https://pbs.twimg.com/profile_images/1357288344217137154/tlBZxxve_normal.jpg,"{'followers_count': 201, 'following_count': 1772, 'tweet_count': 28922, 'listed_count': 1}",
997583597379997697,False,"{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iZ7NuyrqV0', 'expanded_url': 'http://www.consell.republicat.cat', 'display_url': 'consell.republicat.cat'}]}}",False,,https://t.co/iZ7NuyrqV0.,WiccaescoladebruixesSEsteveRoures 🌚🧚🏽‍♂️🧚,,,Wiccaescoladeb1,https://pbs.twimg.com/profile_images/1358396197627719681/Z7VgSx21_normal.jpg,"{'followers_count': 4196, 'following_count': 5001, 'tweet_count': 215380, 'listed_count': 5}","Maine, USA"
65449634,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fOqOqwoyOE', 'expanded_url': 'http://forwinternights.wordpress.com', 'display_url': 'forwinternights.wordpress.com'}]}}",False,,"Loves books & blogs about them at For Winter Nights (est. 2011). Judge: HWA Gold Crown 2022 and other years. Crocheter, yarn addict. Jigsaws!",WDW Kate,1520797388469936129,https://t.co/fOqOqwoyOE,Wetdarkandwild,https://pbs.twimg.com/profile_images/378800000721289322/08bc69a8ad987ccfec9241262bda2faf_normal.jpeg,"{'followers_count': 4944, 'following_count': 1988, 'tweet_count': 166220, 'listed_count': 162}","Oxford, Europe"
4204699167,False,"{'description': {'urls': [{'start': 100, 'end': 123, 'url': 'https://t.co/OBnDoGgz11', 'expanded_url': 'https://youtu.be/Sdw7eaCSzhg', 'display_url': 'youtu.be/Sdw7eaCSzhg'}], 'hashtags': [{'start': 85, 'end': 97, 'tag': 'NazımHikmet'}]}}",False,,"hoş geldin bebek
yaşama sırası sende
senin yolunu gözlüyor sosyalizm komünizm filan.
#NazımHikmet 

https://t.co/OBnDoGgz11",Deniz,1501216780047556613,,_06Deniz66,https://pbs.twimg.com/profile_images/1517120258435428353/KweC512l_normal.jpg,"{'followers_count': 7422, 'following_count': 3324, 'tweet_count': 123131, 'listed_count': 3}",
1095013954248683520,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/b30krXEU00', 'expanded_url': 'https://thegragenda.carrd.co/', 'display_url': 'thegragenda.carrd.co'}]}, 'description': {'hashtags': [{'start': 5, 'end': 10, 'tag': 'GR63'}], 'mentions': [{'start': 16, 'end': 24, 'username': 'ENHYPEN'}]}}",False,,avid #GR63 fan🏎 @ENHYPEN she/her 19 y/o,Liv ♡ ᴇɴ-,1329866413494972417,https://t.co/b30krXEU00,russellhustIe,https://pbs.twimg.com/profile_images/1503897629238910977/DCT57Bxc_normal.jpg,"{'followers_count': 1309, 'following_count': 842, 'tweet_count': 19411, 'listed_count': 24}",Warwick | Durham Uni
36355951,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cIciyG6vvG', 'expanded_url': 'https://www.twitter.com/isangblacktupa', 'display_url': 'twitter.com/isangblacktupa'}]}, 'description': {'mentions': [{'start': 68, 'end': 83, 'username': 'willSKIDforyou'}]}}",False,,"They/Them. NSFW account constantly RT hot shit. Sheep lover that ♥s @willSKIDforyou, lives for adventure and works from home. ☺🏡 SW 8470-2525-8807",Alvin the Tupa ,1223283669676130304,https://t.co/cIciyG6vvG,isangblacktupa,https://pbs.twimg.com/profile_images/1448385924241313801/rchmnFG6_normal.jpg,"{'followers_count': 2571, 'following_count': 5001, 'tweet_count': 100346, 'listed_count': 32}",Las Piñas City
266618422,False,,False,,モフモフ全般  中学受験　高校受験,iamyoko,,,blackcatjiji2,https://pbs.twimg.com/profile_images/1393239876644995074/Ny0xm_VK_normal.jpg,"{'followers_count': 24, 'following_count': 453, 'tweet_count': 330, 'listed_count': 0}",tokyo
810860909103026177,False,,False,,,Osman Khan,,,MrOsmankhan97,https://pbs.twimg.com/profile_images/1397570486406627329/L_TwnP_G_normal.jpg,"{'followers_count': 13, 'following_count': 71, 'tweet_count': 120, 'listed_count': 0}",
117862613,False,,False,,1st place Spelling Bee - Lake Forest School. 1991,Macario,,,mac7755,https://pbs.twimg.com/profile_images/1509362806415577090/UGMojZEN_normal.jpg,"{'followers_count': 208, 'following_count': 576, 'tweet_count': 5203, 'listed_count': 0}","mostly Atlanta, GA"
1171111697156911104,False,,False,,,Aimes,,,aimeedayyy,https://pbs.twimg.com/profile_images/1515040165923803139/aVDBFGnf_normal.jpg,"{'followers_count': 19, 'following_count': 57, 'tweet_count': 820, 'listed_count': 0}",
100114838,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IGpXLPlhEX', 'expanded_url': 'https://www.jpswitchmania.com/', 'display_url': 'jpswitchmania.com'}]}, 'description': {'hashtags': [{'start': 89, 'end': 101, 'tag': 'SwitchCorps'}], 'mentions': [{'start': 11, 'end': 27, 'username': 'limitedrungames'}, {'start': 45, 'end': 60, 'username': 'SafeInOurWorld'}]}}",False,,Biz Dev at @limitedrungames | Ambassador for @SafeInOurWorld | Switch FC# 602024824157 | #SwitchCorps | I ❤️ physical games!,JP'S SWITCHMANIA,1520847095690932226,https://t.co/IGpXLPlhEX,JPSWITCHMANIA,https://pbs.twimg.com/profile_images/1498910222051688453/u73fFR29_normal.jpg,"{'followers_count': 31865, 'following_count': 5248, 'tweet_count': 69113, 'listed_count': 92}",switchland
5917632,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9Vjb7BsIma', 'expanded_url': 'https://www.geartics.com/lynx_gears', 'display_url': 'geartics.com/lynx_gears'}]}, 'description': {'mentions': [{'start': 37, 'end': 49, 'username': 'SaoriYuduki'}]}}",False,,アイスクリームが好き🍦 / VRCID:りんくす［Lynx］ / お砂糖:@SaoriYuduki,りんくす🐰@VRC,1521025766732955648,https://t.co/9Vjb7BsIma,i_lynx,https://pbs.twimg.com/profile_images/1452803193906155525/ed5fXGlv_normal.jpg,"{'followers_count': 768, 'following_count': 759, 'tweet_count': 58189, 'listed_count': 41}",プリズムワールド🌈
16249793,False,,False,,technology is cyclical,artychoke,,,artychoke,https://pbs.twimg.com/profile_images/80427921/artychike_normal.jpg,"{'followers_count': 104, 'following_count': 386, 'tweet_count': 3564, 'listed_count': 7}",Canada
26349394,False,,False,,,Corto de Breg,910986719754948608,,cortodebreg,https://pbs.twimg.com/profile_images/2213476681/image_normal.jpg,"{'followers_count': 329, 'following_count': 2028, 'tweet_count': 7702, 'listed_count': 23}","Cannon beach, OR"
3312174693,False,,False,,,Crn,1435733815419408391,,ceremonijia,https://pbs.twimg.com/profile_images/1435737287686557699/kOxs4Gh5_normal.jpg,"{'followers_count': 28, 'following_count': 180, 'tweet_count': 319, 'listed_count': 0}",
331623787,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/h3VO4YoF9Z', 'expanded_url': 'http://aliyasbars.carrd.co', 'display_url': 'aliyasbars.carrd.co'}]}}",False,,"#1 alexandra rotan fan | valkyrae, eurovision, fs & gym",rita ☀️ | 🇨🇿🇪🇸🇸🇪,1487611942135078913,https://t.co/h3VO4YoF9Z,aliyasbars,https://pbs.twimg.com/profile_images/1520935970274779136/EVwfW0e7_normal.jpg,"{'followers_count': 1832, 'following_count': 933, 'tweet_count': 108788, 'listed_count': 19}",she/her • 22 • europe
2230018860,False,,False,,Leftie who loves Lewis,A*y W*a*t*,1503076225698484227,,ILuvLewisHam,https://pbs.twimg.com/profile_images/1502441097418657796/jO4FWymE_normal.jpg,"{'followers_count': 911, 'following_count': 217, 'tweet_count': 167295, 'listed_count': 6}",
465936656,False,,False,,Her Tea Ladyship.....Australia,Coalition Tea Lady,,,ItsBouquet,https://pbs.twimg.com/profile_images/378800000471659424/a0023d83e601c6761542bf08a2cbda2c_normal.jpeg,"{'followers_count': 32330, 'following_count': 4890, 'tweet_count': 306930, 'listed_count': 248}",
1454662224262295556,False,"{'description': {'hashtags': [{'start': 62, 'end': 70, 'tag': 'Ingress'}, {'start': 71, 'end': 80, 'tag': 'FieldArt'}, {'start': 81, 'end': 88, 'tag': 'Pikmin'}, {'start': 89, 'end': 97, 'tag': 'Pokémon'}]}}",False,,Network Cabling Engineer from North Eastern Part of Thailand. #Ingress #FieldArt #Pikmin #Pokémon,Warodom,,,DomeDashDosh,https://pbs.twimg.com/profile_images/1454662472711901189/GFq7T1cU_normal.jpg,"{'followers_count': 16, 'following_count': 45, 'tweet_count': 186, 'listed_count': 0}","Khon Kaen, Thailand"
1419363408361791498,False,,False,,Slanted not enchanted.,Basil Lions,,,SquintyTrellis,https://pbs.twimg.com/profile_images/1429482449139027975/03ONlC8q_normal.jpg,"{'followers_count': 14, 'following_count': 56, 'tweet_count': 301, 'listed_count': 0}",
19671658,False,"{'description': {'hashtags': [{'start': 84, 'end': 94, 'tag': 'SBCAddict'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'England'}, {'start': 9, 'end': 23, 'username': 'SpursOfficial'}, {'start': 24, 'end': 32, 'username': 'RedBull'}, {'start': 33, 'end': 40, 'username': 'Eminem'}, {'start': 41, 'end': 50, 'username': 'Superdry'}, {'start': 51, 'end': 60, 'username': 'starwars'}, {'start': 61, 'end': 74, 'username': 'EASPORTSFIFA'}, {'start': 75, 'end': 83, 'username': 'packers'}]}}",False,,@England @SpursOfficial @RedBull @Eminem @Superdry @starwars @EASPORTSFIFA @packers #SBCAddict,DavidOddy,1126244318526746624,,davidoddy,https://pbs.twimg.com/profile_images/1413888972015734786/VN_CXSnN_normal.jpg,"{'followers_count': 495, 'following_count': 2226, 'tweet_count': 30198, 'listed_count': 6}",
14310583,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FKDcDUAbpi', 'expanded_url': 'https://derickrethans.nl', 'display_url': 'derickrethans.nl'}]}, 'description': {'mentions': [{'start': 33, 'end': 40, 'username': 'Xdebug'}, {'start': 54, 'end': 66, 'username': 'XdebugCloud'}, {'start': 68, 'end': 82, 'username': 'OpenStreetMap'}, {'start': 107, 'end': 118, 'username': 'PHPIntNews'}, {'start': 145, 'end': 153, 'username': 'BrentLD'}]}}",False,,"Making PHP debugging easier with @Xdebug, and through @XdebugCloud. @OpenStreetMap enthusiast, and host of @PHPIntNews podcast. Likes languages. @BrentLD 🔶",Derick Rethans,,https://t.co/FKDcDUAbpi,derickr,https://pbs.twimg.com/profile_images/1048547436887789569/CxjKr0mt_normal.jpg,"{'followers_count': 20389, 'following_count': 368, 'tweet_count': 48007, 'listed_count': 863}","London, Europe"
20601085,False,"{'description': {'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/9KGjcP59hk', 'expanded_url': 'https://www.twitch.tv/artbytuna', 'display_url': 'twitch.tv/artbytuna'}, {'start': 74, 'end': 97, 'url': 'https://t.co/iAmFVRYVM8', 'expanded_url': 'https://www.patreon.com/artbytuna/posts', 'display_url': 'patreon.com/artbytuna/posts'}], 'mentions': [{'start': 40, 'end': 47, 'username': 'tunayo'}]}}",False,,Avatar is a sketch drawn by the amazing @tunayo. https://t.co/9KGjcP59hk. https://t.co/iAmFVRYVM8,Gordon R,976762187313287170,,BeardedScot86,https://pbs.twimg.com/profile_images/1091042400963870720/tUPIlL9S_normal.jpg,"{'followers_count': 89, 'following_count': 108, 'tweet_count': 1317, 'listed_count': 1}","Scotland, United Kingdom"
3402654346,False,"{'description': {'hashtags': [{'start': 99, 'end': 116, 'tag': 'BlackLivesMatter'}, {'start': 117, 'end': 134, 'tag': 'TransLivesMatter'}, {'start': 135, 'end': 147, 'tag': 'CiswiththeT'}, {'start': 148, 'end': 156, 'tag': 'Teacher'}], 'mentions': [{'start': 81, 'end': 91, 'username': 'SequinSte'}]}}",False,,"Since 2009… 2nd acc. Ceraunophile. Men, Cats. Art, Sewing, Meditator. 🏳️‍🌈 insta @SequinSte he/him #BlackLivesMatter #TransLivesMatter #CiswiththeT #Teacher",♏️ Stephen 🕷🦂🏳️‍🌈🏳️‍⚧️🇪🇺🇺🇦,887784658771075072,,SequinSte,https://pbs.twimg.com/profile_images/1139653452361953282/q5Z0wetS_normal.png,"{'followers_count': 1365, 'following_count': 2159, 'tweet_count': 61330, 'listed_count': 0}","Arborfield Garrison, England"
21138231,False,,False,,Transplanted Texan,Sean Alexander ✝️✡️,,,RSA_TX,https://pbs.twimg.com/profile_images/1478570471218192386/EuTuhHbN_normal.jpg,"{'followers_count': 150, 'following_count': 252, 'tweet_count': 3865, 'listed_count': 0}","Louisville, KY"
128741109,False,"{'description': {'urls': [{'start': 12, 'end': 35, 'url': 'https://t.co/qWiyPgtzD0', 'expanded_url': 'http://twilog.org/moriruki', 'display_url': 'twilog.org/moriruki'}]}}",False,,でたとこしょうぶだ！！ https://t.co/qWiyPgtzD0,koujijijijimo,1333968702216097793,,moriruki,https://pbs.twimg.com/profile_images/1484631559/icon2257564612562148650110808_2300_001_normal.jpg,"{'followers_count': 400, 'following_count': 590, 'tweet_count': 22855, 'listed_count': 0}",おんせん県
25308528,False,,False,,,Jese Perez,937796407548891136,,jiperez9,https://pbs.twimg.com/profile_images/1113618143925161986/K9ylI8pk_normal.jpg,"{'followers_count': 166, 'following_count': 1231, 'tweet_count': 6761, 'listed_count': 3}","Chicago, IL"
2189523500,False,,False,,"Progressive Socialist. DFAT in China & PNG. Seeking honesty, ethics, & transparency in politics.",Lord Rivers of Beer & Antifa,,,MarekRivers,https://pbs.twimg.com/profile_images/414216544894214144/jujFdNCz_normal.png,"{'followers_count': 10413, 'following_count': 11353, 'tweet_count': 166477, 'listed_count': 79}",Eden Monaro NSW
3205410709,False,,False,,,Barbara Nazim,,,BasiaTheLegend,https://pbs.twimg.com/profile_images/1088213858941046784/FvyjChz__normal.jpg,"{'followers_count': 9, 'following_count': 174, 'tweet_count': 113, 'listed_count': 0}","Krakow, Poland"
10504682,False,,False,,"Antisistema, antiautoritario, antimonárquico, antimadridista y otras cosas que empiezan por anti. Licenciado en Derecho por la UCM.",John Silver 🔻 🏴‍☠️,1126068412805996544,,LOngJOhnS1lv3r,https://pbs.twimg.com/profile_images/1080277707605327872/jufEOBir_normal.jpg,"{'followers_count': 6775, 'following_count': 5945, 'tweet_count': 74123, 'listed_count': 27}","Las Palmas de Gran Canaria, Es"
952519772389875713,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ixjglyu6nW', 'expanded_url': 'http://hakouma.com', 'display_url': 'hakouma.com'}]}, 'description': {'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/9hxZvON9Ec', 'expanded_url': 'http://tennen-k.com', 'display_url': 'tennen-k.com'}]}}",False,,演劇を使ったSST講師をしています。呼んでもらえればどこでもやります。 お気軽にDMください。元劇団天然工房所属https://t.co/9hxZvON9Ec 就労移行支援施設パレット稲毛海岸・銚子・市原でSST中。アンジュルムが好きです。,林 拓郎,1520195452318392321,https://t.co/ixjglyu6nW,takuro_tennen,https://pbs.twimg.com/profile_images/1513003242476949505/oXEAICHm_normal.jpg,"{'followers_count': 348, 'following_count': 229, 'tweet_count': 3507, 'listed_count': 4}",千葉 流山市
22248414,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EEFeqoJd4v', 'expanded_url': 'http://castletownbere.ie', 'display_url': 'castletownbere.ie'}]}}",False,,Married-4 children. 6 Grandchildren. Cancer Survivor. Work in Film Accounts ‘Banshees of Inisherin’ ‘Foundation’'Wild Mountain Thyme’ ‘The Guard' to name a few.,Mary Martin-Sullivan,,https://t.co/EEFeqoJd4v,ctbere,https://pbs.twimg.com/profile_images/1452393657584308231/nTS38gyN_normal.jpg,"{'followers_count': 273, 'following_count': 922, 'tweet_count': 5705, 'listed_count': 8}",Castletownbere
1106734366783406080,False,,False,,Tomorrow is another day...,Patricia,,,Patrici24744309,https://pbs.twimg.com/profile_images/1508238722399150083/iGj-xPDR_normal.jpg,"{'followers_count': 13, 'following_count': 135, 'tweet_count': 1202, 'listed_count': 1}",Bolton UK.
992565116,False,,False,,,키키,,,sxxxdicky,https://pbs.twimg.com/profile_images/899899680468877313/1o6fIUO1_normal.jpg,"{'followers_count': 9, 'following_count': 65, 'tweet_count': 26158, 'listed_count': 0}",
17020638,False,,False,,"'Villains have straight hair. Idiots have curly hair.' - Oliver Reed. Eurovision, mostly. All views my own. He/him.",The Eurovisionary,663864962578821120,,Euro_Visionary,https://pbs.twimg.com/profile_images/882209354375733249/tjQ8jgc__normal.jpg,"{'followers_count': 192, 'following_count': 2363, 'tweet_count': 14390, 'listed_count': 8}",
825838136320196608,False,,False,,Gardener; reader til obsessed w/pkt computer 😏. Any country can elect a Trump but when elected reps don’t stop him THEY are responsible for the damage.,LauraSmith,,,LauraSm42191533,https://pbs.twimg.com/profile_images/921800201094008832/SVny-Ymg_normal.jpg,"{'followers_count': 73, 'following_count': 174, 'tweet_count': 3082, 'listed_count': 0}","New Jersey, USA"
