,location,verified,description,username,url,protected,pinned_tweet_id,name,id,public_metrics,profile_image_url,entities
445952045, Singapore,False,💖😜,apple_scotch,,False,1516380787980918786,Sahithya,,"{'followers_count': 272, 'following_count': 325, 'tweet_count': 12821, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1072913362198028293/YcfzS1Ek_normal.jpg,
256140598,台湾台中,False,"中国語/英語/日本語でしゃべる台湾人　
アリス九號.🎵 GYROAXIA🔥👑
ベース初心者🎸
犬派🐕　
最近はアルゴナプロジェクトハマってる",jyukas,,False,,じゅか♪,,"{'followers_count': 55, 'following_count': 196, 'tweet_count': 4122, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1464538038265323525/-RMARtDo_normal.jpg,
1485642572374720512,Georgia USA,False,"""Send me to hell or New York City
It'd be about the same to me!"" Hank Jr.",voteIDnow,,False,,Ultra-MAGA Malt Liquor,,"{'followers_count': 27, 'following_count': 87, 'tweet_count': 1305, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1523646777089531904/zH4ZBdMp_normal.jpg,
761021279713374209,,False,櫻坂46 日向坂46 森田ひかる 齊藤京子,azukisenpai17,,False,847871993558908928,chicken and bear,,"{'followers_count': 451, 'following_count': 231, 'tweet_count': 326133, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1518359242800959488/TiWhmYfp_normal.jpg,
420121519,Southern California,False,Author of the DEADGIRL horror-adventure series • Talks about nerd shit • Tragic INFP-T • Opinions made up on the spot • Everything's at https://t.co/XBrOzSz2bR,BobbyCJohnson,https://t.co/8RrDGO3wIw,False,1458940957848596480,"BC Johnson, Wordslinger",,"{'followers_count': 419, 'following_count': 243, 'tweet_count': 15652, 'listed_count': 11}",https://pbs.twimg.com/profile_images/1496993441003106336/GwvPGycV_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8RrDGO3wIw', 'expanded_url': 'http://ko-fi.com/bobbycjohnson', 'display_url': 'ko-fi.com/bobbycjohnson'}]}, 'description': {'urls': [{'start': 136, 'end': 159, 'url': 'https://t.co/XBrOzSz2bR', 'expanded_url': 'http://bc-johnson.com', 'display_url': 'bc-johnson.com'}]}}"
63948132,"ÜT: 14.6391593,121.1206911",False,"Anak, kapatid, kaibigan, mang-aawit, aktor, taga-lako ng teatro, pag-asa, pangarap. Nangangarap para sa Pilipinas! Ipaglalaban ang Pilipino.",jotaghealer,https://t.co/ncJtUdXXUZ,False,,Leni Kiko 2022! solid TROPA!,,"{'followers_count': 534, 'following_count': 811, 'tweet_count': 34642, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1516602033591111685/EH8Y2i2R_normal.png,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ncJtUdXXUZ', 'expanded_url': 'https://twitter.com/#!/jotaghealer', 'display_url': 'twitter.com/#!/jotaghealer'}]}}"
806356677511376896,"New Taipei City, Taiwan",False,What could I do to make myself happier and serener today？ #PermacultureInternDesigner #SongWriter #VegetarianCook #CosmosDancer,Denise13Yang,,False,,Denise Yang,,"{'followers_count': 6, 'following_count': 51, 'tweet_count': 173, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1501251103307886597/eZ1_-Egv_normal.jpg,"{'description': {'hashtags': [{'start': 58, 'end': 85, 'tag': 'PermacultureInternDesigner'}, {'start': 86, 'end': 97, 'tag': 'SongWriter'}, {'start': 98, 'end': 113, 'tag': 'VegetarianCook'}, {'start': 114, 'end': 127, 'tag': 'CosmosDancer'}]}}"
344260223,"Geyve, Sakarya",False,"Kartal Efe'nin Babası, Ümran Kaya Udül'ün Eşi...",izzetudul,,False,,izzet udül,,"{'followers_count': 252, 'following_count': 1030, 'tweet_count': 3261, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1239552947471683584/n52V_S1W_normal.jpg,
242641258,"Paranaque city, Philippines",False,"Gobyernong Tapat, Angat Buhay Lahat 💓#letLenilead #ipanalona10parasalahat",denchx,,False,1490842023779500034,dench,,"{'followers_count': 605, 'following_count': 1383, 'tweet_count': 8990, 'listed_count': 16}",https://pbs.twimg.com/profile_images/1521893861588561920/YP9WiiiP_normal.jpg,"{'description': {'hashtags': [{'start': 37, 'end': 49, 'tag': 'letLenilead'}, {'start': 50, 'end': 73, 'tag': 'ipanalona10parasalahat'}]}}"
790982672340422658,"Ohio, USA",False,@vanderdyt •👰🏻🖤5/2/20🖤🤵🏻•👼🏻 10 weeks •✨INFP-T✨,spoopylori,,False,,daddy donut 🍩,,"{'followers_count': 179, 'following_count': 416, 'tweet_count': 22228, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1508112915236274186/xdxQEnO8_normal.jpg,"{'description': {'mentions': [{'start': 0, 'end': 10, 'username': 'vanderdyt'}]}}"
1440541572156641281,,False,"Korean VGC Player (2021.5~) 
SSBU Kazuya Sora

S21 855th 1738
S22 587th 1742
S25 255th 1739

한국어, English, 日本語 
TN : 츠유
Her(Hope... In fact, not...)
22",tsuyuvgc,https://t.co/CDZ42RGva2,False,1492843080801992707,츠유,,"{'followers_count': 90, 'following_count': 100, 'tweet_count': 1565, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1495354277489184769/uxj-MYqe_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CDZ42RGva2', 'expanded_url': 'https://blog.naver.com/hakuru198', 'display_url': 'blog.naver.com/hakuru198'}]}}"
405827751,,False,Administradora de puentes y festivos ;),misiaLiliana,,False,,Lilipuchis⛱,,"{'followers_count': 46, 'following_count': 298, 'tweet_count': 813, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1466955994198679555/0T0abiy7_normal.jpg,
1647454550,SENDAI⇔TOKYO,False,"music, football, sports, books, sauna and vtubers. SENDAI GET THE GLORY! my works → @HKmusic1969 🎸🎹🇬🇧🪲🥾🇹🇭🚀⚽️🦅🏎🏇♨️🧖‍♂️▶️🎪🥐🍎⚔🔥🧪👯‍♀️🐿🌿☔️",vega_hanrock,,False,1512084613774344193,ハラコウサク:ﾀｼｭﾐﾆﾝｹﾞﾝ,,"{'followers_count': 1829, 'following_count': 3389, 'tweet_count': 92227, 'listed_count': 24}",https://pbs.twimg.com/profile_images/1505917421886259201/UrE_o5Es_normal.jpg,"{'description': {'mentions': [{'start': 84, 'end': 96, 'username': 'HKmusic1969'}]}}"
1109739916118757376,20,False,,naeemahap,,False,1281171375252635648,نعيمه,,"{'followers_count': 153, 'following_count': 88, 'tweet_count': 693, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1522393244419899393/LuQMYkHW_normal.jpg,
290763251,"San Jose, CA",False,"38 | Male/He | Furry fan/ artist | Artist (Commissions available) | Sports, Wrestling & Racing Fan | San Jose, CA | 🦊💍💞🐯@Sai_Tigress 💕|

18+ Only",SmSFoxx,,False,,A Sometimes Artistic SpotFoxx 🔞,,"{'followers_count': 220, 'following_count': 747, 'tweet_count': 12790, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1508113013978460161/5pHZky1-_normal.jpg,"{'description': {'mentions': [{'start': 120, 'end': 132, 'username': 'Sai_Tigress'}]}}"
3306951509,BE '99,False,"She/her, multi stan but mostly BTS, TXT and Enhypen
🇧🇪🏳️‍🌈 
art account: @anlearnsart",AnoukLovesBTS,https://t.co/xDaiuCvxmc,False,1388120584039567362,Anouk⁷ ✘🌈 IS SEEING ENHYPEN,,"{'followers_count': 283, 'following_count': 404, 'tweet_count': 2582, 'listed_count': 12}",https://pbs.twimg.com/profile_images/1509982786945523712/O6FOeXBd_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xDaiuCvxmc', 'expanded_url': 'https://www.youtube.com/c/AnLearnsArt', 'display_url': 'youtube.com/c/AnLearnsArt'}]}, 'description': {'mentions': [{'start': 73, 'end': 85, 'username': 'anlearnsart'}]}}"
962923804216369158,She/Her,False,🇵🇭🇦🇺19 // ye // https://t.co/75MLYp84GJ // https://t.co/uFrrc8LGBw // https://t.co/uJXu5qWUYR // #HallsSMP,Cowokie1,https://t.co/ZmjH9dWI80,False,1476328418744492036,COWOKIE✊🏽✊🏾✊🏿 OPEN COMMISSIONS,,"{'followers_count': 11205, 'following_count': 1271, 'tweet_count': 17818, 'listed_count': 116}",https://pbs.twimg.com/profile_images/1509520048569810945/1HuFNnOF_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZmjH9dWI80', 'expanded_url': 'https://cowokies.carrd.co/', 'display_url': 'cowokies.carrd.co'}]}, 'description': {'urls': [{'start': 16, 'end': 39, 'url': 'https://t.co/75MLYp84GJ', 'expanded_url': 'http://twitch.tv/kuwukie', 'display_url': 'twitch.tv/kuwukie'}, {'start': 43, 'end': 66, 'url': 'https://t.co/uFrrc8LGBw', 'expanded_url': 'http://ko-fi.com/kuwukie', 'display_url': 'ko-fi.com/kuwukie'}, {'start': 70, 'end': 93, 'url': 'https://t.co/uJXu5qWUYR', 'expanded_url': 'http://patreon.com/Cowokie', 'display_url': 'patreon.com/Cowokie'}], 'hashtags': [{'start': 97, 'end': 106, 'tag': 'HallsSMP'}]}}"
26535535,NC,False,I am the nerd you think I am. *she/her,AnyaLogan,https://t.co/Y7ZlDq8w3G,False,919269183099146240,Anya Logan,,"{'followers_count': 572, 'following_count': 1648, 'tweet_count': 46984, 'listed_count': 49}",https://pbs.twimg.com/profile_images/1230322872142438400/X7XMyza0_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Y7ZlDq8w3G', 'expanded_url': 'https://www.amazon.com/Haw-Sean-Jackson/dp/1941861067', 'display_url': 'amazon.com/Haw-Sean-Jacks…'}]}}"
256928284,"Barrie,Ontario",False,Proud Canadian 🇨🇦,samiOntario,,False,,rawn,,"{'followers_count': 22, 'following_count': 667, 'tweet_count': 2300, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1478018661231349772/RFhFQgqi_normal.jpg,
459248509,,False,"ぐるぐるさんです。MAZDA3。水樹奈々。高森藍子。(⌒,_ゝ⌒)。R6S。麻雀。渋谷ABEMAS。Liverpool。iPhone12 Pro。iPad Pro。Apple Watch。 #マクドナルド評論家 神絵師さま@kotaka2009 https://t.co/Nys7UPSmWI",em_bioclerk,,False,1499974721047175168,モノクロさん,,"{'followers_count': 283, 'following_count': 485, 'tweet_count': 246489, 'listed_count': 21}",https://pbs.twimg.com/profile_images/1514521562564636672/znE8pY2y_normal.jpg,"{'description': {'urls': [{'start': 123, 'end': 146, 'url': 'https://t.co/Nys7UPSmWI', 'expanded_url': 'http://shindanmaker.com/a/697111', 'display_url': 'shindanmaker.com/a/697111'}], 'hashtags': [{'start': 95, 'end': 105, 'tag': 'マクドナルド評論家'}], 'mentions': [{'start': 111, 'end': 122, 'username': 'kotaka2009'}]}}"
14912694,Canada,False,"🇨🇦
I rap...
Presents at x-mas.
Nerd and geek extrordonairre.
Proud Canadian.
Winnipeg, Canada
🇨🇦
#gojetsgo",jeffgerard,,False,,🇨🇦 OfHeathers 🇨🇦,,"{'followers_count': 1370, 'following_count': 2230, 'tweet_count': 25490, 'listed_count': 43}",https://pbs.twimg.com/profile_images/1496701408783044612/HZJRl9Zs_normal.jpg,"{'description': {'hashtags': [{'start': 97, 'end': 106, 'tag': 'gojetsgo'}]}}"
133629077,"Jakarta Selatan, DKI Jakarta",False,i promise to always be by your side. or under you. or on top.,LeonessaXX,,False,,roaring lioness,,"{'followers_count': 390, 'following_count': 95, 'tweet_count': 198, 'listed_count': 0}",https://pbs.twimg.com/profile_images/847998325110431744/XE9BNKgM_normal.jpg,
34422237,"Los Angeles, CA",False,From LA to Ann Arbor and back to LA. Go Blue!,JRheee,,False,,Justin Rhee,,"{'followers_count': 188, 'following_count': 464, 'tweet_count': 4889, 'listed_count': 5}",https://pbs.twimg.com/profile_images/3076843941/4720eb41432f428584140be0c280136a_normal.jpeg,
1027530012323270658,ゲームと生き物,False,12歳銀髪紫眼ロリ肉な人生。絵を描いていた。痩せろ。,becobecoham,https://t.co/KCKALGttIu,False,1475240376978243590,へ゛ぇこんはむ。🥓,,"{'followers_count': 122, 'following_count': 964, 'tweet_count': 29917, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1522673330926411777/3GC565NK_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KCKALGttIu', 'expanded_url': 'https://twpf.jp/becobecoham', 'display_url': 'twpf.jp/becobecoham'}]}}"
1040809463584706561,,False,闇,bdw7duaos,,False,1506623207951921152,さとの,,"{'followers_count': 149, 'following_count': 304, 'tweet_count': 46381, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1495809220373250049/taJUKe4Z_normal.jpg,
98024175,Letchworth Garden City,False,She/her ♥️🧡💛💚💙💜 32yo | Part of the @forgingfarrir D&D podcast | MA student of Medieval Englishes | English teacher | Kindness is everything 🌻,ohdearkatt,https://t.co/j4UDVoBB2h,False,,Katt 'ghosts and you might die',,"{'followers_count': 280, 'following_count': 406, 'tweet_count': 21756, 'listed_count': 10}",https://pbs.twimg.com/profile_images/1508531983395311619/UpruoCgf_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/j4UDVoBB2h', 'expanded_url': 'https://www.patreon.com/forgingfarrir', 'display_url': 'patreon.com/forgingfarrir'}]}, 'description': {'mentions': [{'start': 35, 'end': 49, 'username': 'forgingfarrir'}]}}"
125825871,Argentina ,False,"Vegetarian, single, from Buenos Aires, Argentina.",analiaprocopio,,False,,Nanu,,"{'followers_count': 31, 'following_count': 173, 'tweet_count': 489, 'listed_count': 0}",https://pbs.twimg.com/profile_images/771450655/DSCF1233_normal.JPG,
1477321533710553089,she/her,False,“Dream. May your trials end in full bloom.”,ughgela,,False,1508086118042193921,angela christine,,"{'followers_count': 39, 'following_count': 68, 'tweet_count': 1402, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1522887908012683265/o9KOgYQ__normal.jpg,
404935375,Brooklyn,False,digital marketing at @dominorecordco,CoreyZaloom,,False,,corey zaloom,,"{'followers_count': 404, 'following_count': 828, 'tweet_count': 5230, 'listed_count': 19}",https://pbs.twimg.com/profile_images/428667530081628161/GY9VNRTK_normal.jpeg,"{'description': {'mentions': [{'start': 21, 'end': 36, 'username': 'dominorecordco'}]}}"
351208016,Asturias,False,"Ante todo, persona. Músico, Melómano, Cinéfilo, Gamer aficionado.  G0DS scientist.",Pablo_VL93,https://t.co/FT8AbbTdIZ,False,,Pablo Villanueva,,"{'followers_count': 205, 'following_count': 384, 'tweet_count': 1390, 'listed_count': 5}",https://pbs.twimg.com/profile_images/2265210325/IMG00053-20110825-2119_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FT8AbbTdIZ', 'expanded_url': 'http://Instagram.com/shattered_time', 'display_url': 'Instagram.com/shattered_time'}]}}"
781275170,315,False,Future Educator | Grand Canyon University ‘22 👨🏻‍🏫🍎 Hilbert College Alumni🎓🦅,nich0lback,,False,,Will Nichols,,"{'followers_count': 411, 'following_count': 688, 'tweet_count': 11958, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1513288748129263621/USiPoUmD_normal.jpg,
1196619024,"Thane, India",False,Former development professional,SPadmanabhan3,,False,,S Padmanabhan,,"{'followers_count': 9, 'following_count': 51, 'tweet_count': 311, 'listed_count': 0}",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
379219484,Philippines ,False,"Kakampink 💝

laking Tundong Batangueño ..
Bitcoiner wannabe.",monm_,,False,,MonM,,"{'followers_count': 45, 'following_count': 177, 'tweet_count': 3081, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1522474814996647937/pv1rhscm_normal.jpg,
709916368490131456,Ecuador,False,una rubier q también habla de animangas =) ♡ ISFP 4w5,lissczz,https://t.co/56PNZMB3Lg,False,1509649984551010312,Liss🫧,,"{'followers_count': 276, 'following_count': 398, 'tweet_count': 8211, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1522876294211457025/Ur8uiN9t_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/56PNZMB3Lg', 'expanded_url': 'https://m.twitch.tv/lissczz', 'display_url': 'm.twitch.tv/lissczz'}]}}"
3142127484,pledis_17,False,#디에잇 : 여러분이 별이 되어주면 저는 밤이 되어 줄게요,hoIagurl,,False,1486677232353308682,𝒎𝒊𝒕𝒄𝒉 𖧷,,"{'followers_count': 331, 'following_count': 196, 'tweet_count': 20819, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1471508665739800576/I5t3XWoT_normal.jpg,"{'description': {'hashtags': [{'start': 0, 'end': 4, 'tag': '디에잇'}]}}"
509850647,ฺBangkok,False,Security guard @ Jinhit ent. & Heelift lab,meanniehyun,,False,1447264897222410242,ฅ^•ﻌ•^ฅ,,"{'followers_count': 173, 'following_count': 436, 'tweet_count': 310726, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1521037045678088192/2o7E-cbm_normal.jpg,
1428770786005831683,,False,🇮🇩 || She/her || YG stan since 2009 (support former and current) || multi-fan,pattxoxo91,,False,1511004871096680450,Patricia Budihardja,,"{'followers_count': 24, 'following_count': 172, 'tweet_count': 15134, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1511033009574916099/4LUWq7X__normal.jpg,
124019366,"Rochester, NY",False,Sith Lord. Cheesehead Connoisseur. All About That Nerd Life.,moonman9419,,False,,Dave The Rave,,"{'followers_count': 319, 'following_count': 957, 'tweet_count': 37679, 'listed_count': 11}",https://pbs.twimg.com/profile_images/507200439398727680/TzQXdM4Q_normal.jpeg,
636864966,空を飛んで見渡すこの町,False,⊂⊂⌒⊃･ω･)⊃←これ。遊戯王やってます。 遊戯王関連のつぶやきは@reco_duelもフォローしないとＴＬに流れません⊂⊂⌒⊃･ω･)⊃,recous_P,https://t.co/0Ple31gohO,False,1346327548142096385,れこー⊂⊂⌒⊃･ω･)⊃,,"{'followers_count': 287, 'following_count': 474, 'tweet_count': 87499, 'listed_count': 7}",https://pbs.twimg.com/profile_images/1132252408505962497/PD_nv1qt_normal.png,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0Ple31gohO', 'expanded_url': 'https://privatter.net/u/recous_P', 'display_url': 'privatter.net/u/recous_P'}]}, 'description': {'mentions': [{'start': 34, 'end': 44, 'username': 'reco_duel'}]}}"
134796894,In your heart,False,"☯︎ ι ʝυѕт тωєєт тнє νσι¢є ʝиѕι∂є му нєα∂. ∂σи'т ѕнσσт тнє мєѕѕєиgєя, ι'м ʝυѕт fяιєи∂ѕ ωιтн тнє мσиѕтєя ☯︎ | #ChelseaFC | Frank Lampard | #MI |",WhySoBeard,,False,,🥷🏼 丹乃卄乙,,"{'followers_count': 624, 'following_count': 556, 'tweet_count': 11702, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1403725761517817861/PXU4et3i_normal.jpg,"{'description': {'hashtags': [{'start': 108, 'end': 118, 'tag': 'ChelseaFC'}, {'start': 137, 'end': 140, 'tag': 'MI'}]}}"
1513423507,"Manchester, England",False,i think i’m quite funny,s4intlrnt,https://t.co/B5QyGk0jNG,False,1468399112026476544,ʀᴏsᴇ́ ☽,,"{'followers_count': 1856, 'following_count': 396, 'tweet_count': 53851, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1452946717729566722/0encNiUR_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/B5QyGk0jNG', 'expanded_url': 'http://www.instagram.com/rosy.wx', 'display_url': 'instagram.com/rosy.wx'}]}}"
26488151,"quezon city, philippines",False,Works for Altair Philippines as Manager of Software Quality Assurance Team,mela_sarenas,,False,,Mela,,"{'followers_count': 16, 'following_count': 33, 'tweet_count': 245, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1494135322405326848/Qa2QhyPh_normal.jpg,
1378010058,,False,Añadir biografía no autorizada aquí,TuteRouy,,False,,Mati,,"{'followers_count': 91, 'following_count': 415, 'tweet_count': 593, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1436417601492688925/flLiFZ5J_normal.jpg,
1189044145475612674,,False,A carat+RPS acc who often spam your timeline by being an RT bot (I retweet A LOT everyday) + full time snhnist (switch too).,hooniversestar,,False,1507278084172496902,syl ☼,,"{'followers_count': 243, 'following_count': 390, 'tweet_count': 152147, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1514965188184711175/7Ea-VgEC_normal.jpg,
11289422,,False,"liberal, educated, opinionated feminist!",birdseyeview,,False,,examwarrior,,"{'followers_count': 277, 'following_count': 703, 'tweet_count': 25465, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1431671191148789763/l_Z1pYsl_normal.jpg,
784811084855308288,"Santiago, Chile",False,24 años - Estudio ingeniería - SCL,antn_jr,https://t.co/SAX9hCnDMP,False,,Antonio Jara 𓆏,,"{'followers_count': 88, 'following_count': 94, 'tweet_count': 2980, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1473346612948725760/6p4lDNNb_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SAX9hCnDMP', 'expanded_url': 'http://instagram.com/an_tonioj', 'display_url': 'instagram.com/an_tonioj'}]}}"
1013471329260134400,"Santaella, España xdd",False,De España,MooyCalvinho,,False,1337783129029931014,Scott McLaughlin🇦🇱,,"{'followers_count': 73, 'following_count': 94, 'tweet_count': 21865, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1330566756650393600/RZUkO5pL_normal.jpg,
3064110528,,False,"taraba
。",bcacdb_taraba,,False,,たらば,,"{'followers_count': 102, 'following_count': 730, 'tweet_count': 28638, 'listed_count': 3}",https://pbs.twimg.com/profile_images/930833803165052929/QWm9IJW0_normal.jpg,
6268332,Ireland.,False,"If life was easy, we'd all do it.",superboreen,https://t.co/K7n6jAulvg,False,,superboreen 🇮🇪 ☘️,,"{'followers_count': 172, 'following_count': 763, 'tweet_count': 6386, 'listed_count': 9}",https://pbs.twimg.com/profile_images/1523369275616075776/iJ3jz6vd_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/K7n6jAulvg', 'expanded_url': 'https://rpubs.com/superboreen', 'display_url': 'rpubs.com/superboreen'}]}}"
3911846300,Sri Lanka,False,"26. all jokes, no traction. on a break. not really.",NethmieDee,https://t.co/2s2slid0LI,False,,Nemmie🦋,,"{'followers_count': 217, 'following_count': 152, 'tweet_count': 2054, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1521354854442352640/ZgchLzZ__normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2s2slid0LI', 'expanded_url': 'http://www.instagram.com/sansasings', 'display_url': 'instagram.com/sansasings'}]}}"
19838781,Okc,False,dj needing music...send me yours...djunity1@gmail.com,Djunity,https://t.co/hmhKeM6sp3,False,1253474364307144710,Scammer BBQ Lover,,"{'followers_count': 2555, 'following_count': 3377, 'tweet_count': 33534, 'listed_count': 51}",https://pbs.twimg.com/profile_images/1626644524/Black_N_White_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hmhKeM6sp3', 'expanded_url': 'https://linktr.ee/DjUnity', 'display_url': 'linktr.ee/DjUnity'}]}}"
231544932,,False,,AnaAnitaAnnuska,,False,,Ana Gallego,,"{'followers_count': 46, 'following_count': 222, 'tweet_count': 406, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1484233336109375497/XxBpkwrG_normal.jpg,
827184922808954883,"Antarctica, Antarctica ",False,27 | Low-effort girl account 💛 | Catholic🇻🇦| Striving for sainthood 😤 | 9w1 | ISFP | Phleg-san | Civil engineer 👷‍♀️| Pro-baby 👶🏻,IowaKatholic,https://t.co/gItGx8oOnt,False,856303793872482304,"Alex, St. Jerome Respecter",,"{'followers_count': 940, 'following_count': 406, 'tweet_count': 14267, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1490162246173011972/OZWS8N6__normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gItGx8oOnt', 'expanded_url': 'https://curiouscat.qa/IowaKatholic', 'display_url': 'curiouscat.qa/IowaKatholic'}]}}"
547209132,,False,"I love movies, comics, videogames and music. I love Marvel and DC. Love Star Wars. I also live stream on twitch at https://t.co/FzGN8ZeGcB",spiderdude97,,False,1062080315047448576,Jeremy Wilkinson,,"{'followers_count': 424, 'following_count': 3632, 'tweet_count': 34476, 'listed_count': 3}",https://pbs.twimg.com/profile_images/849845965733453824/X3EUEKQg_normal.jpg,"{'description': {'urls': [{'start': 115, 'end': 138, 'url': 'https://t.co/FzGN8ZeGcB', 'expanded_url': 'https://twitch.tv/spiderdude97', 'display_url': 'twitch.tv/spiderdude97'}]}}"
545514943,,False,i know i'm funny haha | she/her | berkeley '21,ferrariuh,,False,,ruby,,"{'followers_count': 489, 'following_count': 473, 'tweet_count': 19852, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1508155238330503169/w2ssu5G3_normal.jpg,
1491648865103396865,Asia AR59,False,"AR tua tapi masih belum bisa build karakter dengan benar || 80% genshin, 20% random",cheezcakeyy,,False,,Zinn,,"{'followers_count': 131, 'following_count': 132, 'tweet_count': 2092, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1504316046462767104/WVHXfcN2_normal.jpg,
11690822,Bangalore,False,"Communications @bankbazaar.
Obsessed with personal finance.
Cricket hack in previous life.
Past: @Yahoo @IndiaToday @NDTV @HTTweets @IIMC_India.
Views personal.",arhemant,,False,,AR Hemant,,"{'followers_count': 1177, 'following_count': 831, 'tweet_count': 6101, 'listed_count': 22}",https://pbs.twimg.com/profile_images/1472839376367353856/rnaNt40l_normal.jpg,"{'description': {'mentions': [{'start': 15, 'end': 26, 'username': 'bankbazaar'}, {'start': 97, 'end': 103, 'username': 'Yahoo'}, {'start': 104, 'end': 115, 'username': 'IndiaToday'}, {'start': 116, 'end': 121, 'username': 'NDTV'}, {'start': 122, 'end': 131, 'username': 'HTTweets'}, {'start': 132, 'end': 143, 'username': 'IIMC_India'}]}}"
714118499472392192,,False,,tana_1903,,False,,Luigi,,"{'followers_count': 17, 'following_count': 155, 'tweet_count': 111, 'listed_count': 0}",https://pbs.twimg.com/profile_images/771731260066631680/IZ-CR62N_normal.jpg,
39153776,Oregon and California,False,"Engineer. Progressive. Birder. Loves science, nature, literature, and the environment. No wars! Free college! Medicare For All! Freedom for Palestine!",Scrumhalf1,,False,,West Coast Birder,,"{'followers_count': 1286, 'following_count': 1343, 'tweet_count': 25071, 'listed_count': 21}",https://pbs.twimg.com/profile_images/1519050760893259776/y800gT1X_normal.jpg,
96390736,Arizona,False,artist + writer + creative troublemaker. see @suzucreative for any of these professional services.🎨🖊️✨,suzspetals,https://t.co/LfY10c203K,False,1523719751817568256,Suz🌻,,"{'followers_count': 770, 'following_count': 736, 'tweet_count': 72346, 'listed_count': 45}",https://pbs.twimg.com/profile_images/1445910805942128645/Vinjz93z_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LfY10c203K', 'expanded_url': 'http://suzucreative.com', 'display_url': 'suzucreative.com'}]}, 'description': {'mentions': [{'start': 45, 'end': 58, 'username': 'suzucreative'}]}}"
51232910,Newfoundland,False,,ChrisSharpeCP,,False,,Chris Sharpe 🇺🇦,,"{'followers_count': 756, 'following_count': 2573, 'tweet_count': 11306, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1297933786039156738/QSFwkeYc_normal.jpg,
