id,protected,name,entities,description,username,url,verified,profile_image_url,public_metrics,location,pinned_tweet_id
79027048.0,False,Sarah Barnard,,,sarah_augostini,,False,https://pbs.twimg.com/profile_images/1418561393679286276/kEPG0G21_normal.jpg,"{'followers_count': 488, 'following_count': 463, 'tweet_count': 16559, 'listed_count': 3}",Niagara U & St.Bona’s Alum,1.1073250128459653e+18
398974774.0,False,Alistair 🇺🇦 🌻,,Dog-walker. Cat-feeder. Tree-hugger. he/him 🏳️‍🌈🏳️‍⚧️ All my jokes are original. That's why they're so infrequent!,Al_toMyFriends,,False,https://pbs.twimg.com/profile_images/1513086624753762304/Xtvpt9ub_normal.jpg,"{'followers_count': 4494, 'following_count': 5000, 'tweet_count': 212911, 'listed_count': 92}",Ireland,1.5047301429286912e+18
99159479.0,False,iBamf 🔛 IvánN Díaz,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/S2daF1KDiG', 'expanded_url': 'http://hemerotecaxmen.blogspot.com/', 'display_url': 'hemerotecaxmen.blogspot.com'}]}}",Bibliotecario de Sunnydale a punto de morir aplastado por la pila de cómics y libros que tiene pendientes de leer.,GraymalkinLane,https://t.co/S2daF1KDiG,False,https://pbs.twimg.com/profile_images/1477216695530004482/-PCs3VPS_normal.jpg,"{'followers_count': 582, 'following_count': 1053, 'tweet_count': 23944, 'listed_count': 13}",Entre Krakoa y Sunnydale,1.477304139835134e+18
263867710.0,False,Raúl Yuste - actor,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JduGyskSLA', 'expanded_url': 'https://www.cuentocontigoagencia.com/raul-yuste', 'display_url': 'cuentocontigoagencia.com/raul-yuste'}]}, 'description': {'hashtags': [{'start': 0, 'end': 14, 'tag': 'LaNoviaGitana'}, {'start': 15, 'end': 25, 'tag': 'LaFortuna'}, {'start': 26, 'end': 32, 'tag': 'Parot'}, {'start': 33, 'end': 47, 'tag': 'ElEmbarcadero'}, {'start': 48, 'end': 62, 'tag': 'Ellaestupadre'}, {'start': 64, 'end': 78, 'tag': 'Cuerpodeélite'}, {'start': 79, 'end': 88, 'tag': 'Cuéntame'}, {'start': 89, 'end': 102, 'tag': 'SeisHermanas'}, {'start': 103, 'end': 125, 'tag': 'ElMinisteriodelTiempo'}, {'start': 126, 'end': 130, 'tag': 'sms'}, {'start': 131, 'end': 142, 'tag': 'eltransito'}], 'mentions': [{'start': 143, 'end': 159, 'username': 'cuento_contigo_'}]}}",#LaNoviaGitana #LaFortuna #Parot #ElEmbarcadero #Ellaestupadre  #Cuerpodeélite #Cuéntame #SeisHermanas #ElMinisteriodelTiempo #sms #eltransito @cuento_contigo_,raulyuste,https://t.co/JduGyskSLA,False,https://pbs.twimg.com/profile_images/1512357263670972416/PfIBL04v_normal.jpg,"{'followers_count': 1472, 'following_count': 1392, 'tweet_count': 22794, 'listed_count': 34}",Madrid,1.4754242251922883e+18
113369968.0,False,kaan tokat,,,ktokat,,False,https://pbs.twimg.com/profile_images/882464097098493952/PtfCjWM3_normal.jpg,"{'followers_count': 57, 'following_count': 244, 'tweet_count': 1775, 'listed_count': 1}",europe/middle east/asia minor,
407896948.0,False,Patrick Heathcock,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/QHGT9frBtd', 'expanded_url': 'http://www.patrickheathcock.co.za', 'display_url': 'patrickheathcock.co.za'}]}}",Seeing the world through my eyes ...,Pawdrick,http://t.co/QHGT9frBtd,False,https://pbs.twimg.com/profile_images/2562986373/qz9gjsotgd11c9bjt6i0_normal.jpeg,"{'followers_count': 36, 'following_count': 230, 'tweet_count': 167, 'listed_count': 4}",Swartland,
2214267668.0,False,patriçia loves lei !,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JuaoWIjtE8', 'expanded_url': 'http://instagram.com/pimpamtrukutruku2.0', 'display_url': 'instagram.com/pimpamtrukutru…'}]}, 'description': {'mentions': [{'start': 122, 'end': 137, 'username': '___niallsvoice'}]}}","i used to read survival guides when my world was full of seven legged cats, but here i am with eight more lives || mi vae @___niallsvoice💫 || fan account",PatriOlakase,https://t.co/JuaoWIjtE8,False,https://pbs.twimg.com/profile_images/1521477833478057984/ceFQ_QoG_normal.jpg,"{'followers_count': 896, 'following_count': 1341, 'tweet_count': 45658, 'listed_count': 13}",En un lugar de la Mancha.,6.424068581924823e+17
317423290.0,False,DJC,,Liverpool FC YNWA JF97,dannyjc09,,False,https://pbs.twimg.com/profile_images/1434447302136107010/EV8wbuYs_normal.jpg,"{'followers_count': 240, 'following_count': 658, 'tweet_count': 7854, 'listed_count': 6}","Clitheroe, England",
19449627.0,False,Mary T,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1st29XtFtC', 'expanded_url': 'http://purplewoollyphotos.etsy.com', 'display_url': 'purplewoollyphotos.etsy.com'}]}}","Technical communicator, music enthusiast, technology lover, photography and hockey fan, and Starbucks addict",mtan14,https://t.co/1st29XtFtC,False,https://pbs.twimg.com/profile_images/491815009719050243/PwEL8ly8_normal.jpeg,"{'followers_count': 458, 'following_count': 623, 'tweet_count': 67214, 'listed_count': 63}","Toronto, ON",
8.743536557382246e+17,False,Pilar Alberca Torner 🐭🍄🐘🐶🍊,,"no quiero , pero siempre caigo 🤦🤦🤦🤦",torner_pilar,,False,https://pbs.twimg.com/profile_images/1517490097159032832/gh1mX_kv_normal.jpg,"{'followers_count': 292, 'following_count': 243, 'tweet_count': 9368, 'listed_count': 0}","Castilla-La Mancha, España",
1.239854214026875e+18,False,marine,,en/fr/nl,marinermpt,,False,https://pbs.twimg.com/profile_images/1500479814351953925/IzOxubbA_normal.jpg,"{'followers_count': 31, 'following_count': 168, 'tweet_count': 821, 'listed_count': 0}",,
3648386832.0,False,Nilabhra Roy Chowdhury,"{'description': {'urls': [{'start': 16, 'end': 39, 'url': 'https://t.co/fKiEyWKPau', 'expanded_url': 'http://www.carted.com', 'display_url': 'carted.com'}]}}",NLP engineer at https://t.co/fKiEyWKPau | Opinions are my own,nilabhraroy,,False,https://pbs.twimg.com/profile_images/992039965495308288/bZva0tiG_normal.jpg,"{'followers_count': 106, 'following_count': 335, 'tweet_count': 357, 'listed_count': 4}","Essen, Germany",
8.649419812728709e+17,False,Gina (She/Her),,a ball of opposites,oddballolive,,False,https://pbs.twimg.com/profile_images/1513388250530041859/Cmj2qJkw_normal.jpg,"{'followers_count': 21, 'following_count': 325, 'tweet_count': 1410, 'listed_count': 0}",,1.4970116319304172e+18
93513738.0,False,ひでさんだよ！,,あかいの。monmonnu-。下手ゲーマー。 時たまぶちまけツイッター めんどくさいコ 謎を解くのは苦手勢  ゲーム好き,superciel_red,,False,https://pbs.twimg.com/profile_images/610088488092856320/2cUuUp7q_normal.jpg,"{'followers_count': 300, 'following_count': 994, 'tweet_count': 36472, 'listed_count': 16}",東京都新宿区,
365820057.0,False,Tomoko,,,ttsacc,,False,https://pbs.twimg.com/profile_images/978800326181453824/ruZ3KeCY_normal.jpg,"{'followers_count': 48, 'following_count': 63, 'tweet_count': 8295, 'listed_count': 0}",,
804566630.0,False,𝔼𝕞𝕞𝕒 💙,,"🏳️‍🌈 🇪🇺 

|   Star Wars, music and politics   |   tweeting in a personal capacity    |
  she/hers/her",aNorfolkLass,,False,https://pbs.twimg.com/profile_images/1482679218446213121/MzwsOn5j_normal.jpg,"{'followers_count': 238, 'following_count': 875, 'tweet_count': 16069, 'listed_count': 9}","Norfolk, UK",1.476262460290175e+18
344655415.0,False,Haziq Tajul Rahim,,,haziqtr,,False,https://pbs.twimg.com/profile_images/1459752529206513665/DJ9oMOLO_normal.jpg,"{'followers_count': 223, 'following_count': 204, 'tweet_count': 18580, 'listed_count': 2}",Kuala Lumpur Federal Territory,
1660127990.0,False,Roberto Prado,,San Antonio de Los Altos - Edo. Miranda,RobertoPradoF,,False,https://pbs.twimg.com/profile_images/816063514456358912/4GedRMsp_normal.jpg,"{'followers_count': 323, 'following_count': 877, 'tweet_count': 1591, 'listed_count': 1}",Venezuela,1.2497500207626117e+18
75296967.0,False,Sudhakar,,,sudhakarrs,,False,https://pbs.twimg.com/profile_images/1196845584327618562/noVRjv9q_normal.jpg,"{'followers_count': 17, 'following_count': 161, 'tweet_count': 134, 'listed_count': 0}",Abu Dhabi,
165854751.0,False,Luis M Losada,"{'description': {'hashtags': [{'start': 56, 'end': 85, 'tag': 'sigocorriendoqueyaesbastante'}, {'start': 86, 'end': 120, 'tag': 'MaratonianoEsElQueCorreUnaMaratón'}]}}","Me tomo a mí mismo en serio sólo lo justo. Haced igual. #sigocorriendoqueyaesbastante #MaratonianoEsElQueCorreUnaMaratón ¡Anda, si lo soy, he acabado una!",LuisMLosada,,False,https://pbs.twimg.com/profile_images/1518455874905419779/9V97SGMy_normal.jpg,"{'followers_count': 206, 'following_count': 567, 'tweet_count': 5946, 'listed_count': 1}","Valladolid, España",1.5188131923104727e+18
3306888346.0,False,"as above, so below","{'description': {'mentions': [{'start': 126, 'end': 135, 'username': 'ovamagus'}, {'start': 145, 'end': 160, 'username': 'wakeurpsycheup'}]}}","Grey, 26, she/they, biggol lesbian. I talk a lot at once and deal poorly with heat | Seiren Marinterre/Midgardsormr | icon by @ovamagus | i KISS @wakeurpsycheup",seer5th,,False,https://pbs.twimg.com/profile_images/1245306428438401024/mYAXxoqT_normal.jpg,"{'followers_count': 182, 'following_count': 713, 'tweet_count': 45595, 'listed_count': 4}",New Culiacan,1.340252205190824e+18
1.4393653199198659e+18,False,iki⭑ ๋࣭,"{'description': {'mentions': [{'start': 4, 'end': 12, 'username': 'ikidraw'}]}}",🎨 › @ikidraw,erwinkissu,,False,https://pbs.twimg.com/profile_images/1509180420696514563/4ZQt8Q49_normal.jpg,"{'followers_count': 114, 'following_count': 123, 'tweet_count': 4736, 'listed_count': 1}",she/they   19 ָ࣪ ۰,1.5031932674034688e+18
15293062.0,False,miggiepdx,"{'description': {'hashtags': [{'start': 79, 'end': 93, 'tag': 'KHiveforBiden'}], 'mentions': [{'start': 65, 'end': 77, 'username': 'BarackObama'}]}}","Political junkie. Linux devotée. 
Vote down-ticket. 
Followed by @BarackObama. #KHiveforBiden   
💙🐝🇺🇲🐝💙",miggiepdx,,False,https://pbs.twimg.com/profile_images/821027198949699584/sLuC6H8R_normal.jpg,"{'followers_count': 8711, 'following_count': 8931, 'tweet_count': 65210, 'listed_count': 8}",Portland OR,1.5135549383532257e+18
1.4609205699235226e+18,False,R,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EZOziEht3M', 'expanded_url': 'https://bookmeter.com/users/995476', 'display_url': 'bookmeter.com/users/995476'}]}}",大学生/ミステリ,rotkappchen___,https://t.co/EZOziEht3M,False,https://pbs.twimg.com/profile_images/1463073866960744452/eRF_L-KB_normal.jpg,"{'followers_count': 61, 'following_count': 68, 'tweet_count': 168, 'listed_count': 0}",,1.5127561148947866e+18
246499166.0,False,Stuart Garry,,"40s, left leaning canary. Hates this government. Brexit is bad. Loves his Garry clan. Enjoys stuff",GFunkYellow,,False,https://pbs.twimg.com/profile_images/1495331387863351297/B5bNmaso_normal.jpg,"{'followers_count': 1087, 'following_count': 2170, 'tweet_count': 10989, 'listed_count': 11}",Norwich,
220265609.0,False,Bharat Bhandari,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/p3UlWkDzx0', 'expanded_url': 'http://www.bcaaccountants.co.uk', 'display_url': 'bcaaccountants.co.uk'}]}, 'description': {'mentions': [{'start': 82, 'end': 89, 'username': 'ManUtd'}, {'start': 94, 'end': 99, 'username': '49er'}, {'start': 138, 'end': 148, 'username': 'NFLGirlUK'}], 'cashtags': [{'start': 43, 'end': 47, 'tag': 'Tel'}]}}","Accountant during day, Sith Lord at night. $Tel Fam. Gym enthusiast. Sports fan - @ManUtd and @49er’s. Find the link to my company below 👇@NFLGirlUK's Husband.",bharatbhandari1,https://t.co/p3UlWkDzx0,False,https://pbs.twimg.com/profile_images/1490700589776392196/XzBaQ109_normal.jpg,"{'followers_count': 1257, 'following_count': 1665, 'tweet_count': 39895, 'listed_count': 32}",Manchester UK,1.225945613876904e+18
577078103.0,False,♪☀♥ CħärLïє ♥☀♪,,I recorded my sneeze this one time and I'm an incomplete blinker.,TarrynCharlie,,False,https://pbs.twimg.com/profile_images/1411910766131822592/_b28a0YJ_normal.jpg,"{'followers_count': 286, 'following_count': 376, 'tweet_count': 5881, 'listed_count': 5}","Cape Town, South Africa",7.664725062743532e+17
396535193.0,False,しけん,,flexible person ヘッダー:あばにょろすさん,greeeeeat_,,False,https://pbs.twimg.com/profile_images/1310220104022417408/8QjsG6uZ_normal.jpg,"{'followers_count': 503, 'following_count': 494, 'tweet_count': 255601, 'listed_count': 0}",GUNMA帝国SAITAMA支部,1.4550477028283556e+18
1.1414849320253112e+18,False,GRAS Lab,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xvwyBipefl', 'expanded_url': 'http://graslab.com.au/', 'display_url': 'graslab.com.au'}]}, 'description': {'hashtags': [{'start': 13, 'end': 26, 'tag': 'ImmuneSystem'}, {'start': 32, 'end': 50, 'tag': 'StructuralBiology'}, {'start': 66, 'end': 73, 'tag': 'Tcells'}, {'start': 78, 'end': 86, 'tag': 'viruses'}, {'start': 145, 'end': 158, 'tag': 'scienceIsFun'}]}}",Discover the #ImmuneSystem with #StructuralBiology. We 💗 powerful #Tcells and #viruses. From one of my student “the GRAS is greener in our lab”. #scienceIsFun,GrasLab,https://t.co/xvwyBipefl,False,https://pbs.twimg.com/profile_images/1391225582193561603/oywizUAL_normal.jpg,"{'followers_count': 1173, 'following_count': 679, 'tweet_count': 2264, 'listed_count': 0}","La Trobe University, Melbourne",1.4549419882483343e+18
19819380.0,False,Joan Simpson,,"Anxious human, mother and grandmother",joan580,,False,https://pbs.twimg.com/profile_images/1418955153345073155/58iGgu83_normal.jpg,"{'followers_count': 391, 'following_count': 4992, 'tweet_count': 40772, 'listed_count': 83}",North West England,
2822885226.0,False,Brandon Walton,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QSwIOZsILd', 'expanded_url': 'https://scorebooklive.com/idaho/', 'display_url': 'scorebooklive.com/idaho/'}]}, 'description': {'mentions': [{'start': 55, 'end': 64, 'username': 'SBLiveID'}, {'start': 91, 'end': 105, 'username': 'TheIdahoPress'}, {'start': 110, 'end': 124, 'username': 'argusobserver'}]}}","Multiple-time award-winning journalist Contributor for @SBLiveID Former sports reporter at @TheIdahoPress and @argusobserver. Love Tawna, Aaden, Lennon and Evey",MrIdahoPreps,https://t.co/QSwIOZsILd,False,https://pbs.twimg.com/profile_images/1501290077393096706/1uRmMwTr_normal.jpg,"{'followers_count': 1781, 'following_count': 1496, 'tweet_count': 10800, 'listed_count': 11}",,1.4099502381571482e+18
2847213502.0,False,miguel.z.v,,nepe,Miguelzuvey,,False,https://pbs.twimg.com/profile_images/1260322439139143682/q6Rbl9hX_normal.jpg,"{'followers_count': 153, 'following_count': 90, 'tweet_count': 70552, 'listed_count': 3}",País Valencià,9.776665029828813e+17
2687620860.0,False,Charlie,,"Work in wine & spirits industry, soft spot for Southampton FC. Keen but appalling photographer.",WessexSaint,,False,https://pbs.twimg.com/profile_images/1359497687649972225/xz6oVO7T_normal.jpg,"{'followers_count': 396, 'following_count': 480, 'tweet_count': 24076, 'listed_count': 1}",,
2393117503.0,False,"Naomi Sanders, Professional Fangirl","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CMRfk1bl36', 'expanded_url': 'http://naomisnews.wordpress.com', 'display_url': 'naomisnews.wordpress.com'}]}, 'description': {'hashtags': [{'start': 15, 'end': 30, 'tag': 'cardifftrained'}], 'mentions': [{'start': 31, 'end': 45, 'username': 'Distorted_Mag'}, {'start': 46, 'end': 59, 'username': 'emergingrock'}, {'start': 121, 'end': 131, 'username': 'erb_radio'}]}}",I write things #cardifftrained @Distorted_Mag @emergingrock Live and Breathe Music (she/her) Forever Forte Mondays @ 8pm @erb_radio,naomisnews,https://t.co/CMRfk1bl36,False,https://pbs.twimg.com/profile_images/1505509278567776261/r3V5q-ft_normal.jpg,"{'followers_count': 986, 'following_count': 1194, 'tweet_count': 43711, 'listed_count': 27}","Here, There, and Everywhere",
265827906.0,False,bella.,,i love you and you love me but not in the same way 🖤,hcllabella,,False,https://pbs.twimg.com/profile_images/1244046414285398016/lfd4ELzX_normal.jpg,"{'followers_count': 1183, 'following_count': 1879, 'tweet_count': 80439, 'listed_count': 6}",california ,1.2765610262640845e+18
1.1208848055061955e+18,False,pete_naylor@AWS,,"Product Manager on the Amazon DynamoDB team.  Comments here are my personal opinion.  I tweet on DynamoDB, indexed data storage, AWS.",pete_aws,,False,https://pbs.twimg.com/profile_images/1190313391140802560/LTT98lOl_normal.jpg,"{'followers_count': 418, 'following_count': 319, 'tweet_count': 811, 'listed_count': 6}","Near Seattle, WA, USA.",
1.454723599948976e+18,False,Gary James,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xmxXn4GgoU', 'expanded_url': 'http://gazpics76.picfair.com', 'display_url': 'gazpics76.picfair.com'}]}}","Musician and Photographer . Images available on Picfair. Music on Apple Music & Spotify . Teacher of guitar, maths , German and sports over the years ! 💙💛🙏",Gazpics76,https://t.co/xmxXn4GgoU,False,https://pbs.twimg.com/profile_images/1505907489992232966/xfaPJKO3_normal.jpg,"{'followers_count': 2419, 'following_count': 2031, 'tweet_count': 13339, 'listed_count': 10}",Devon,1.464242559606272e+18
1.4891972084697047e+18,False,Frits,,"Niederländer in München, schreibe mit Akzent… :-)",FritsMUC,,False,https://pbs.twimg.com/profile_images/1503628932284751873/34E9_kr2_normal.jpg,"{'followers_count': 5, 'following_count': 76, 'tweet_count': 130, 'listed_count': 0}","Munich, Bavaria",1.504354736228561e+18
14946008.0,False,"Brady ""Boosted” Eidson 🇺🇦","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FJnFyufMtU', 'expanded_url': 'https://bugs.webkit.org', 'display_url': 'bugs.webkit.org'}]}}","WebKit Architecture at Apple. Opinions my own, retweets not endorsements, yadda yadda yadda. He/him",bradeeoh,https://t.co/FJnFyufMtU,False,https://pbs.twimg.com/profile_images/1276547141981188097/1r7g-UFE_normal.jpg,"{'followers_count': 3221, 'following_count': 1098, 'tweet_count': 15805, 'listed_count': 129}","Cupertino, CA",1.275154675147268e+18
318363351.0,False,Reg,,Real ale and cycling enthusiast.  Season ticket holder at MCFC since 1987. Living the dream in Spain 🇪🇸,regmcfc,,False,https://pbs.twimg.com/profile_images/1479826399779336192/oLu8IK5P_normal.jpg,"{'followers_count': 88, 'following_count': 200, 'tweet_count': 5044, 'listed_count': 0}","Torrox, Spain",
3094723492.0,False,Richard Hering #SaveSheikhJarrah,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bjDTPdbdSx', 'expanded_url': 'https://youtube.com/c/ContemporaryClassical', 'display_url': 'youtube.com/c/Contemporary…'}]}, 'description': {'urls': [{'start': 85, 'end': 108, 'url': 'https://t.co/2pJyIHKD5s', 'expanded_url': 'http://youtube.com/channel/UCE5NS7SIv0-tmnZGVQ638GA', 'display_url': 'youtube.com/channel/UCE5NS…'}]}}","My non-work account for chunterings on music, film and politics. Some movie vlogging https://t.co/2pJyIHKD5s Book coming on Wagner's Ring.",PerfecWagnerite,https://t.co/bjDTPdbdSx,False,https://pbs.twimg.com/profile_images/578205600468725760/8MiK_Vzf_normal.jpeg,"{'followers_count': 433, 'following_count': 572, 'tweet_count': 2485, 'listed_count': 1}",London,
2326663879.0,False,Nicola,,,nicola_anne__,,False,https://pbs.twimg.com/profile_images/1277127535546052614/1oXq7ysO_normal.jpg,"{'followers_count': 45, 'following_count': 505, 'tweet_count': 666, 'listed_count': 0}",Norfolk,
63705662.0,False,Break shit eat kebabsito🌯🦝,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/A5oeHRWsSG', 'expanded_url': 'https://www.youtube.com/ZyllAdhames', 'display_url': 'youtube.com/ZyllAdhames'}]}}","🏳️‍🌈 ✨Cabrón, yo soy la hostia, mi mente una mina✨ A veces hago vídeos en YT y no me gusta la gente🤷🏽‍♀️",ZyllAdhames,https://t.co/A5oeHRWsSG,False,https://pbs.twimg.com/profile_images/1361748775010721794/cSDz5EyM_normal.jpg,"{'followers_count': 1580, 'following_count': 900, 'tweet_count': 60528, 'listed_count': 11}",Segovia / Sto Dgo✈️,1.0902581715814523e+18
143071204.0,False,Urko,,"Sólo existe un lugar 
al que me muero por volver;

              tu mirada...",Hurco60,,False,https://pbs.twimg.com/profile_images/1401974947895992326/fQsR459m_normal.jpg,"{'followers_count': 132, 'following_count': 2112, 'tweet_count': 6985, 'listed_count': 0}",Gramenet del Besòs            ,8.451943816656159e+17
1.5002831311774433e+18,False,Bliz,,"Follow if you're interested in Konjiki no Gash/Zatch Bell! | SPOILERS |
-Fav manga: Zatch Bell
-Fav anime: Kaiji/Devilman
-Fav RPG: Inazuma Eleven",Mystelex,,False,https://pbs.twimg.com/profile_images/1501421475517145091/QKZTv74t_normal.jpg,"{'followers_count': 34, 'following_count': 47, 'tweet_count': 307, 'listed_count': 0}",,1.5016916336660767e+18
131074329.0,False,Shera Myers,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cdrPlnTOAP', 'expanded_url': 'http://www.Shutupaboutit.com', 'display_url': 'Shutupaboutit.com'}]}}",I'm a BRCA1+ mom to 2 girls & 1 boy. I had bilateral prophylactic mastectomy & DIEP flap reconstruction in 2012 & blogged about my process. Blog pics are NSFW.,Shera_P_rox,https://t.co/cdrPlnTOAP,False,https://pbs.twimg.com/profile_images/1158274592/Family4_normal.jpg,"{'followers_count': 289, 'following_count': 387, 'tweet_count': 9180, 'listed_count': 18}",Seattle,
1.1078400843453235e+18,False,SenatorMoronJohnson,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ryueFsGg2h', 'expanded_url': 'http://vote.gov', 'display_url': 'vote.gov'}]}, 'description': {'hashtags': [{'start': 101, 'end': 114, 'tag': 'MoronJohnson'}]}}",I’ve infiltrated the “Secret Society” and I’m also the dumbest senator in America 🥳 I’m very stoopid #MoronJohnson,devin_farm,https://t.co/ryueFsGg2h,False,https://pbs.twimg.com/profile_images/1497254034507546628/lZmTqZVe_normal.jpg,"{'followers_count': 1544, 'following_count': 394, 'tweet_count': 11699, 'listed_count': 7}",GodHelpThe USA,1.4035676445660406e+18
284534581.0,False,Sheldon Brown,,🇹🇹🇹🇹😏😏⚽️💪🏾✈️🕹️🖱️,Shello2k,,False,https://pbs.twimg.com/profile_images/1480042047151259648/bgs0HwBH_normal.jpg,"{'followers_count': 122, 'following_count': 345, 'tweet_count': 708, 'listed_count': 0}",Trinidad,
67147837.0,False,Michelle Edgerley,,"Lover of classical music (especially opera and art song), compulsive reader, knitter, parent, public servant, has-been musician.",MichelleEdgerle,,False,https://pbs.twimg.com/profile_images/816920801857269760/O1hE0P7w_normal.jpg,"{'followers_count': 1161, 'following_count': 1617, 'tweet_count': 29951, 'listed_count': 48}","Wellington, New Zealand",
30537387.0,False,Anna,,"Graphic designer, professional rock concert aficionado, and extreme wheelchair racing champion. Okay maybe that last one was slightly fabricated...",lucka2k,,False,https://pbs.twimg.com/profile_images/714693982081695744/0WEX1Ahi_normal.jpg,"{'followers_count': 235, 'following_count': 304, 'tweet_count': 18197, 'listed_count': 21}","Bay Area, CA",
253016518.0,False,Jimmy Lees,"{'description': {'hashtags': [{'start': 98, 'end': 102, 'tag': 'UTB'}], 'mentions': [{'start': 81, 'end': 86, 'username': 'Boro'}]}}","Teesside based eCommerce professional | Awards Judge, Teesside Tech Evangelist & @Boro supporter. #UTB",jimmylees,,False,https://pbs.twimg.com/profile_images/1333399788872753152/K_f9ZWEf_normal.jpg,"{'followers_count': 1371, 'following_count': 1125, 'tweet_count': 23229, 'listed_count': 64}","Eaglescliffe, England",
985386289.0,False,jules ✨ @ graduating 🎓,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oOBVG1Dtk6', 'expanded_url': 'https://julesriseling.com/', 'display_url': 'julesriseling.com'}]}, 'description': {'mentions': [{'start': 74, 'end': 89, 'username': 'firstbitegames'}, {'start': 92, 'end': 102, 'username': 'rpprjimin'}]}}","she/they, 23, mixed, lesbian • illustrator & graphic designer • UI Artist @firstbitegames • @rpprjimin 💖 • inquiries: julesriseling@gmail.com",julesriseling,https://t.co/oOBVG1Dtk6,False,https://pbs.twimg.com/profile_images/1416600698825883650/XyGA6S_R_normal.jpg,"{'followers_count': 457, 'following_count': 917, 'tweet_count': 104285, 'listed_count': 17}",USA,1.448023416850768e+18
2382622470.0,False,Hellvatican,,"20, on twitter. he/they",Hellvatican,,False,https://pbs.twimg.com/profile_images/1496366020474331142/ZCriFVxF_normal.jpg,"{'followers_count': 168, 'following_count': 2224, 'tweet_count': 17992, 'listed_count': 5}","Schaumburg, IL",
18085385.0,False,Levi,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AQNw3UhnvH', 'expanded_url': 'http://www.smashandpass.co.uk', 'display_url': 'smashandpass.co.uk'}]}}",Graphic Designer & Photographer. Lifter of heavy things made of Stone & Steel. Founder of Smash & Pass Gymwear,aekido,https://t.co/AQNw3UhnvH,False,https://pbs.twimg.com/profile_images/1201409125348982785/MyrpZTBC_normal.jpg,"{'followers_count': 1004, 'following_count': 66, 'tweet_count': 38181, 'listed_count': 49}",Aberdeen,
1.0388496262736609e+18,False,Mark Kolakowski,,,baozi_oh,,False,https://pbs.twimg.com/profile_images/1515047630350565384/TEqcO7PI_normal.jpg,"{'followers_count': 13, 'following_count': 23, 'tweet_count': 220, 'listed_count': 0}",,
1.0831620076820644e+18,False,mars,,It's golden like daylight ✨,dramars_,,False,https://pbs.twimg.com/profile_images/1520739066064609289/OebBaf5t_normal.jpg,"{'followers_count': 57, 'following_count': 98, 'tweet_count': 4154, 'listed_count': 0}",Fútbol Club Barcelona ,
25376226.0,False,Arthur Moy,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pEx2V5lQ15', 'expanded_url': 'https://www.twitch.tv/speedbrkr', 'display_url': 'twitch.tv/speedbrkr'}]}, 'description': {'urls': [{'start': 130, 'end': 153, 'url': 'https://t.co/8gUIw0y0li', 'expanded_url': 'http://bit.ly/ChromaCamGET', 'display_url': 'bit.ly/ChromaCamGET'}], 'mentions': [{'start': 21, 'end': 33, 'username': 'NetherRealm'}]}}",Senior QA Analyst at @NetherRealm | All tweets are my own. | Amazon Associates participant. Tweets may contain affiliate links. | https://t.co/8gUIw0y0li | He/Him.,SpeedBrkr,https://t.co/pEx2V5lQ15,False,https://pbs.twimg.com/profile_images/3445955316/880b04b8a53a5d312c046a2297816ac8_normal.jpeg,"{'followers_count': 5129, 'following_count': 5580, 'tweet_count': 147190, 'listed_count': 320}","Chicago, IL",
27411617.0,False,Anthony Widdowson,,"Data Architect - SQL Db, Azure,C#,DDD,Design Patterns,Powershell,Azure Automation,Oracle,NoSQL,CosmosDB,DevOps,AWS,Beer,Punk,Ska,Mod,Patriot",awiddowson,,False,https://pbs.twimg.com/profile_images/445992294735282176/9RGtwQ5z_normal.jpeg,"{'followers_count': 308, 'following_count': 744, 'tweet_count': 1978, 'listed_count': 11}","Nottingham, UK",
4625762956.0,False,uili,,me llaman uili,willygutierrezX,,False,https://pbs.twimg.com/profile_images/1359034342203351042/p3q5oSXR_normal.jpg,"{'followers_count': 137, 'following_count': 1412, 'tweet_count': 2476, 'listed_count': 1}",Mi puta casa,1.249398824164098e+18
