id,protected,url,name,description,public_metrics,username,profile_image_url,verified,entities,location,pinned_tweet_id
978945983395622912,False,https://t.co/IfiUfY3u9E,bea,"crees que me conoces hasta que me sigues en twitter 🏳️‍🌈🔻🤡
4 8 15 16 23 42","{'followers_count': 346, 'following_count': 655, 'tweet_count': 36591, 'listed_count': 0}",lapeacelove,https://pbs.twimg.com/profile_images/1480228922965078017/NVtGlkRj_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IfiUfY3u9E', 'expanded_url': 'http://www.instagram.com/beapeacelove', 'display_url': 'instagram.com/beapeacelove'}]}}",Jaén,1.26096556041993e+18
1318007691722199040,False,,Jena Smith,"Learning Recovery TOSA, Girl Scout Leader, Cub Scout Leader, #teacher #technerd #reader #swimmer #mom #leader (she/her)","{'followers_count': 92, 'following_count': 148, 'tweet_count': 312, 'listed_count': 1}",jenavsmith,https://pbs.twimg.com/profile_images/1318008819117481985/bz1WbEk1_normal.jpg,False,"{'description': {'hashtags': [{'start': 61, 'end': 69, 'tag': 'teacher'}, {'start': 70, 'end': 79, 'tag': 'technerd'}, {'start': 80, 'end': 87, 'tag': 'reader'}, {'start': 88, 'end': 96, 'tag': 'swimmer'}, {'start': 97, 'end': 101, 'tag': 'mom'}, {'start': 102, 'end': 109, 'tag': 'leader'}]}}","Garden Grove, CA",
136635431,False,https://t.co/qCDOs1k29n,katsuhiko,jazz/soul大好きドラマー 最近はnanaというアプリで叩いております,"{'followers_count': 149, 'following_count': 448, 'tweet_count': 3215, 'listed_count': 3}",katsu1126,https://pbs.twimg.com/profile_images/1488211343698128896/zZCtD_Av_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qCDOs1k29n', 'expanded_url': 'https://nana-music.com/users/8898132', 'display_url': 'nana-music.com/users/8898132'}]}}",,1.477644201278206e+18
845086162725294080,False,,Annalise,"Always a work in progress. Sarcastic information freak. Life long, diehard New York Yankees fan.
Other sports are just a game. Baseball is a love.","{'followers_count': 752, 'following_count': 376, 'tweet_count': 68059, 'listed_count': 7}",lsanmbora,https://pbs.twimg.com/profile_images/1447209090221023233/SGL1B2I3_normal.jpg,False,,upstate NY,1.4266680584086364e+18
1288491864786644992,False,,la tía merche,🍅💥,"{'followers_count': 142, 'following_count': 219, 'tweet_count': 15720, 'listed_count': 0}",anaiseris,https://pbs.twimg.com/profile_images/1521558493655965696/YoSAVfLU_normal.jpg,False,,she/her,
1099307899925475328,False,,Karen Hutchinson,"Irish Citizen from North of Ireland, Ireland x Love my family, Love Celtic FC, Equality for All !! #FreePalestine #JusticeForNoahDonohoe","{'followers_count': 92, 'following_count': 363, 'tweet_count': 1719, 'listed_count': 1}",KarenHutch72,https://pbs.twimg.com/profile_images/1513148458319892486/IDofBDhB_normal.jpg,False,"{'description': {'hashtags': [{'start': 99, 'end': 113, 'tag': 'FreePalestine'}, {'start': 114, 'end': 136, 'tag': 'JusticeForNoahDonohoe'}]}}",Ireland,
175721864,False,,Andrea Pedicone,"Consulente investigativo e GDPR 2016/679 Addestramento e certificazione PSD, CQB","{'followers_count': 131, 'following_count': 59, 'tweet_count': 3065, 'listed_count': 4}",apedicone,https://pbs.twimg.com/profile_images/460777675561246721/jXfCUUiG_normal.png,False,,"Roma, Lazio IT",4.726481296498442e+17
1488967598033170432,False,,Geo,jesse’s tia,"{'followers_count': 6, 'following_count': 6, 'tweet_count': 94, 'listed_count': 0}",________geo__,https://pbs.twimg.com/profile_images/1488967719743471617/kEoHu8Nu_normal.jpg,False,,,
46620838,False,https://t.co/Paid4Lsfzo,Christeeneexxx,"Gymnastics Fan, Blogger & Club Judge","{'followers_count': 156, 'following_count': 708, 'tweet_count': 811, 'listed_count': 8}",Christeenee,https://pbs.twimg.com/profile_images/1180220652646780928/ltbrsYuz_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Paid4Lsfzo', 'expanded_url': 'http://i-gym.blogspot.com/', 'display_url': 'i-gym.blogspot.com'}]}}",Scotland,
217668272,False,,kama,ビールと妄想が大好き。不器用です。,"{'followers_count': 142, 'following_count': 355, 'tweet_count': 5650, 'listed_count': 3}",kamakuma3,https://pbs.twimg.com/profile_images/1171484353/kamakuma_normal.JPG,False,,Akita.Japan,
27373771,False,https://t.co/Dzjypway59,Patricia,"Ole Miss Alum, Teacher, Titans💙⚔️, RealityTV, The80's, NKOTB, Robot Army, Doggy Mom 🐾💗🇺🇸. To Teach is to Touch a life Forever. Be Kind. Titan Up!","{'followers_count': 330, 'following_count': 868, 'tweet_count': 33334, 'listed_count': 18}",MissTitan,https://pbs.twimg.com/profile_images/809125932225232896/Zsi4bbRz_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Dzjypway59', 'expanded_url': 'http://Instagram.com/MissTitan2', 'display_url': 'Instagram.com/MissTitan2'}]}}","Byhalia, Mississippi",
16133743,False,,Mike Thomas,“Absolutely harmless to humans”,"{'followers_count': 931, 'following_count': 840, 'tweet_count': 29448, 'listed_count': 57}",mike_thomas,https://pbs.twimg.com/profile_images/1436404812615016452/j62QaJLh_normal.jpg,False,,"Winnipeg, Manitoba",
185155755,False,,Paqui Berlanga,,"{'followers_count': 80, 'following_count': 167, 'tweet_count': 4533, 'listed_count': 0}",PaquiBerlanga,https://pbs.twimg.com/profile_images/1195800298960441345/6IOgGCrG_normal.jpg,False,,,
2557762548,False,https://t.co/4T0IyaPpYo,Remi Kalir,Author of #Annotation from @mitpress: https://t.co/6sus1wS7a2 | #AnnoConvo | #Annotate22 | Assoc Prof @CUDenverEd | better half @ebonydraws,"{'followers_count': 4551, 'following_count': 1481, 'tweet_count': 20860, 'listed_count': 358}",remikalir,https://pbs.twimg.com/profile_images/1392240770187288584/7zLs0PHW_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4T0IyaPpYo', 'expanded_url': 'http://www.remikalir.com', 'display_url': 'remikalir.com'}]}, 'description': {'urls': [{'start': 38, 'end': 61, 'url': 'https://t.co/6sus1wS7a2', 'expanded_url': 'https://mitpress.mit.edu/books/annotation', 'display_url': 'mitpress.mit.edu/books/annotati…'}], 'hashtags': [{'start': 10, 'end': 21, 'tag': 'Annotation'}, {'start': 64, 'end': 74, 'tag': 'AnnoConvo'}, {'start': 77, 'end': 88, 'tag': 'Annotate22'}], 'mentions': [{'start': 27, 'end': 36, 'username': 'mitpress'}, {'start': 102, 'end': 113, 'username': 'CUDenverEd'}, {'start': 128, 'end': 139, 'username': 'ebonydraws'}]}}","""a mesh of associative trails""",1.4773540099712328e+18
318921423,False,http://t.co/kcXodNb19J,Montse H Aguilar,"Artista, Escultora.

No importa que se utilicen las obras y palabras,siempre que figuren el origen y la autoría,sé respetuos@,gracias","{'followers_count': 1996, 'following_count': 2152, 'tweet_count': 109168, 'listed_count': 30}",Mou_h_Art,https://pbs.twimg.com/profile_images/1399850965/Dibujo4_5_normal.JPG,False,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/kcXodNb19J', 'expanded_url': 'http://supervivenciaconysinarte.blogspot.com.es/', 'display_url': '…ervivenciaconysinarte.blogspot.com.es'}]}}",Barcelona,7.018045016369275e+17
402078941,False,https://t.co/zKuogxQ4cw,jeff🥳,big stupid relentlessly gay idiot | Leetham stan | #SFGiants 🧡🖤 | he/him :) | 6th Grade Teacher,"{'followers_count': 1298, 'following_count': 1179, 'tweet_count': 77819, 'listed_count': 6}",jeffreyyaaron,https://pbs.twimg.com/profile_images/1457457484684087297/5wGfgPjM_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zKuogxQ4cw', 'expanded_url': 'https://www.patreon.com/jeffspositivity', 'display_url': 'patreon.com/jeffspositivity'}]}, 'description': {'hashtags': [{'start': 51, 'end': 60, 'tag': 'SFGiants'}]}}","Salt Lake City, UT",1.50119852949828e+18
367880905,False,https://t.co/4JgS9BK8ol,Miss Moneypenny,So tired of being so tired.,"{'followers_count': 64, 'following_count': 235, 'tweet_count': 1155, 'listed_count': 0}",laferulove,https://pbs.twimg.com/profile_images/1275491880915083266/8dcJLLlc_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4JgS9BK8ol', 'expanded_url': 'http://instagram.com/laferulove', 'display_url': 'instagram.com/laferulove'}]}}",Hyrule,
1374693169560907776,False,,CHELLAM,H E L L O,"{'followers_count': 3, 'following_count': 169, 'tweet_count': 360, 'listed_count': 0}",Chellamhere,https://pbs.twimg.com/profile_images/1485623822803865602/98LQ2gv1_normal.jpg,False,,cinemas,
3726114748,False,,Jessica Jackson 🇦🇬🇧🇸,just a lovely mess embracing her loveli𝘯𝘦𝘴𝘴 🤪 @backtojess on everything except TikTok (@backtojessagain),"{'followers_count': 26, 'following_count': 185, 'tweet_count': 613, 'listed_count': 0}",backtojess,https://pbs.twimg.com/profile_images/1513197282459631616/48X82ixP_normal.jpg,False,"{'description': {'mentions': [{'start': 46, 'end': 57, 'username': 'backtojess'}, {'start': 87, 'end': 103, 'username': 'backtojessagain'}]}}","Chicago, IL",1.3599959860142653e+18
264561188,False,,Thomas VanOosting,"Composer for films, ads, and games. Mostly orchestral.
https://t.co/uunrJMUNL4","{'followers_count': 12245, 'following_count': 291, 'tweet_count': 14927, 'listed_count': 158}",musicinmind3,https://pbs.twimg.com/profile_images/1286016338/musicinmind_logo_2_normal.jpg,False,"{'description': {'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/uunrJMUNL4', 'expanded_url': 'https://www.pond5.com/artist/musicinmind3#1/2064', 'display_url': 'pond5.com/artist/musicin…'}]}}","Cobden, IL",1.3316364640529981e+18
32216809,False,,almost rev. bex 🫠,she/her. bi. mildly hip. married. mom-to-be. seminarian. CCDOC. black lives matter. trans lives matter. $bexjustbex,"{'followers_count': 708, 'following_count': 632, 'tweet_count': 59247, 'listed_count': 12}",justbexdavis,https://pbs.twimg.com/profile_images/1516968178164895744/YNfsObVo_normal.jpg,False,,the fort,1.519125631014826e+18
1136992075998728192,False,,Piter_21🌳🚵⛰️🏔️,He aprendido a abrazar la soledad.,"{'followers_count': 445, 'following_count': 802, 'tweet_count': 10848, 'listed_count': 0}",piter_21_,https://pbs.twimg.com/profile_images/1516217236121214978/s8YfNICl_normal.jpg,False,,,
1130913818798952448,False,,más panic que practical,— gritando bloody twittah con reborn,"{'followers_count': 1478, 'following_count': 814, 'tweet_count': 20290, 'listed_count': 6}",practicalpanic,https://pbs.twimg.com/profile_images/1521608459313106944/oJ0mP4wu_normal.jpg,False,,she/her ,1.367217388110889e+18
1246062257433387008,False,,FOZ,,"{'followers_count': 5, 'following_count': 75, 'tweet_count': 92, 'listed_count': 0}",Sonia410208571,https://pbs.twimg.com/profile_images/1268657603808288769/aferZqNP_normal.jpg,False,,,
36205249,False,,Pamela Jacobs,"Lyric Theatre Volunteer, Farmers Market & Creemee Enthusiast! gardening girl, food, everything Vermont, travel, photography & writing alongside. :D","{'followers_count': 2331, 'following_count': 3855, 'tweet_count': 76034, 'listed_count': 253}",Dandeliondirtrd,https://pbs.twimg.com/profile_images/1520908697110777858/W9OqVJrz_normal.jpg,False,,"Colchester, VT, USA",
366395528,False,,GabesTower,,"{'followers_count': 1004, 'following_count': 4997, 'tweet_count': 128740, 'listed_count': 19}",DJSzuba1,https://pbs.twimg.com/profile_images/1511710120442576896/CyKUsx_Y_normal.jpg,False,,United States,1.4610811369736888e+18
864084774821871616,False,https://t.co/8CtbTnOve3,優花＊,東葛92nd→立教 理 数    サークル/ROOKS🏸/クイ研/T会,"{'followers_count': 212, 'following_count': 200, 'tweet_count': 1127, 'listed_count': 2}",1031_yh,https://pbs.twimg.com/profile_images/1248203795009400832/D4sVOUak_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8CtbTnOve3', 'expanded_url': 'https://instagram.com/kfy._.1031', 'display_url': 'instagram.com/kfy._.1031'}]}}",日本,
828202077927022592,False,https://t.co/H6k4D2gSB7,'⊙♡⊙'' 🍑 tin,"furuba spoilers alert https://t.co/A30nz2bqBv
https://t.co/skbi0wf7W9 (๑˃ᴗ˂)ﻭ","{'followers_count': 58, 'following_count': 530, 'tweet_count': 11755, 'listed_count': 2}",09momomo,https://pbs.twimg.com/profile_images/1516597120312102915/M2E1_IYD_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/H6k4D2gSB7', 'expanded_url': 'http://twpf.jp/09momomo', 'display_url': 'twpf.jp/09momomo'}]}, 'description': {'urls': [{'start': 22, 'end': 45, 'url': 'https://t.co/A30nz2bqBv', 'expanded_url': 'http://instagram.com/0909momomo/', 'display_url': 'instagram.com/0909momomo/'}, {'start': 46, 'end': 69, 'url': 'https://t.co/skbi0wf7W9', 'expanded_url': 'http://myanimelist.net/profile/midoripeach9', 'display_url': 'myanimelist.net/profile/midori…'}]}}",PH,1.5218834970691215e+18
827231822,False,https://t.co/QTNfzDzlS6,Beca Mitchell,Estamos todas... El tema bollo está muy presente.,"{'followers_count': 1436, 'following_count': 528, 'tweet_count': 309491, 'listed_count': 20}",FanADG,https://pbs.twimg.com/profile_images/1511816207967600645/78Fz7MZC_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QTNfzDzlS6', 'expanded_url': 'https://curiouscat.me/FanADG', 'display_url': 'curiouscat.me/FanADG'}]}}",Spanish/English tweets,1.3215776555699446e+18
523878439,False,,Coach Hunter Davis,"Husband, Coach, Teacher. Trion High School Football & Baseball.","{'followers_count': 307, 'following_count': 366, 'tweet_count': 704, 'listed_count': 0}",DavisHunter15,https://pbs.twimg.com/profile_images/1421218262805848071/_mMtIGWM_normal.jpg,False,,,
1032011872336269312,False,,Ð∆NI³⁵🏆🇪🇦,"“Good, better, best. Never let it rest. 'Til your good is better and your better is best.”
@realmadrid","{'followers_count': 75, 'following_count': 346, 'tweet_count': 1101, 'listed_count': 0}",dani_zd23,https://pbs.twimg.com/profile_images/1496495189422133255/6t92ErAI_normal.jpg,False,"{'description': {'mentions': [{'start': 91, 'end': 102, 'username': 'realmadrid'}]}}",Setenil,1.512191930163245e+18
169235672,False,,Kyna,Producer/Host of This One Woman (All opinions are my own) she/her,"{'followers_count': 522, 'following_count': 933, 'tweet_count': 24817, 'listed_count': 4}",KJintheCity,https://pbs.twimg.com/profile_images/1490935438441390084/NmZtD-zP_normal.jpg,False,,,
520876413,False,https://t.co/Ob3GbXfGR7,"Mariah Davies, . 🖤",Build yourself as beautiful as you want your world to be. Wrap yourself in light then give yourself away with your heart.,"{'followers_count': 1033, 'following_count': 500, 'tweet_count': 55811, 'listed_count': 5}",_AwayWMyDreams,https://pbs.twimg.com/profile_images/1501015110629875712/OBd5JNCQ_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ob3GbXfGR7', 'expanded_url': 'http://Instagram.com/mariahelizabeth__', 'display_url': 'Instagram.com/mariahelizabet…'}]}}",,8.233796718532403e+17
380979033,False,,Tassadaar,,"{'followers_count': 6, 'following_count': 177, 'tweet_count': 205, 'listed_count': 0}",_Tassadaar,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,,,
13075632,False,,King Petty 👑,Fuctifano 🇨🇦 🏴󠁧󠁢󠁳󠁣󠁴󠁿,"{'followers_count': 488, 'following_count': 669, 'tweet_count': 6840, 'listed_count': 2}",guessmyname,https://pbs.twimg.com/profile_images/1388551982151999493/qNyO8LwN_normal.jpg,False,,"Alberta, Canada",
1077722713,False,,J. Rubén Balaguer,Graduado en química,"{'followers_count': 38, 'following_count': 54, 'tweet_count': 151, 'listed_count': 0}",Jorru10,https://pbs.twimg.com/profile_images/1112264128184365056/jC8nEt_w_normal.png,False,,,
715209502,False,,nora 🧚🏽‍♀️ PCD/40 days,🇵🇷 | ☼ ♑︎ ☽ ♍︎ ↑ ♋︎ | 21+ | deep and enigmatic *:.｡.･HIGHKEY fan account ･｡.:*,"{'followers_count': 2454, 'following_count': 1158, 'tweet_count': 28566, 'listed_count': 4}",cvprihorny,https://pbs.twimg.com/profile_images/1517537914556723200/tnP0aYP8_normal.jpg,False,,NYC | binge watching some show,1.5165597648467845e+18
802489415952203776,False,,twentyseven09,"🌟❤️🌙🦋
#JiminJeong","{'followers_count': 5, 'following_count': 187, 'tweet_count': 764, 'listed_count': 0}",twentyseven09,https://pbs.twimg.com/profile_images/802557751603798017/Iv2Vfp6H_normal.jpg,False,"{'description': {'hashtags': [{'start': 6, 'end': 17, 'tag': 'JiminJeong'}]}}",,1.463391550407254e+18
1141157875047251968,False,,きたっち(しがない美芸生),SC18→駿茶LA→utl3-15🇩🇪 →文学部思想文化(A群)4年　東大オケ01Va./エスポワール のび太的な生活をしています ゆくタイムラインの流れは絶えずしてしかも元のツイートにあらず画面に浮かぶ呟きはかつ燃えかつバズりて久しく留まりたるためしなし世の中にある人とすみかとまたかくのごとし,"{'followers_count': 412, 'following_count': 547, 'tweet_count': 3809, 'listed_count': 0}",Tchaikovskyski,https://pbs.twimg.com/profile_images/1457387809208414208/2LU9YRKt_normal.jpg,False,,鷹ファンです,1.3002798509435494e+18
223886834,False,,Michalis Skaventzos,"yo https://t.co/QXdhVch7et
mskaven@gmail.com","{'followers_count': 213, 'following_count': 479, 'tweet_count': 1647, 'listed_count': 1}",MrSkopelos27,https://pbs.twimg.com/profile_images/1192230457779408896/Vvgz8qNa_normal.jpg,False,"{'description': {'urls': [{'start': 3, 'end': 26, 'url': 'https://t.co/QXdhVch7et', 'expanded_url': 'http://youtube.com/MrSkopelos27', 'display_url': 'youtube.com/MrSkopelos27'}]}}",,
48770419,False,,Etienne L,"Language education, training for intl missions, translation, writing, politics, cooking, travel, music","{'followers_count': 68, 'following_count': 232, 'tweet_count': 3611, 'listed_count': 1}",StGudmont,https://pbs.twimg.com/profile_images/827638600133144576/Ruev2a1u_normal.jpg,False,,Berlin / Barcelona,
2176645622,False,,Still Mad Still Ma(sked)x,🎼🎶🎤Judging me? judging youuuuuuuuu           🎶bah🎶bah🎶bah🎶                sweet Caroliiiiine            🎶he🎶him🎶 hey🎶.,"{'followers_count': 887, 'following_count': 909, 'tweet_count': 77197, 'listed_count': 26}",chxamaxhc,https://pbs.twimg.com/profile_images/1280576363355934720/D9mX1ntP_normal.jpg,False,,likely in a ravine with pooch,1.1592388468669645e+18
107317696,False,,Coti Mazzeo,,"{'followers_count': 94, 'following_count': 171, 'tweet_count': 1001, 'listed_count': 0}",cotimazzeo,https://pbs.twimg.com/profile_images/1252631531/0376_normal.jpg,False,,,
191279642,False,,Tim McEvoy,#TeamBiden #BlackLivesMatter Basketball fanatic. Politically passionate. Detlef Schrempf enthusiast. Philippians 2:3 🇺🇦 🇺🇦,"{'followers_count': 217, 'following_count': 4757, 'tweet_count': 2713, 'listed_count': 1}",tim_mcevoy,https://pbs.twimg.com/profile_images/432696004698447872/QDnkv_Qe_normal.jpeg,False,"{'description': {'hashtags': [{'start': 0, 'end': 10, 'tag': 'TeamBiden'}, {'start': 11, 'end': 28, 'tag': 'BlackLivesMatter'}]}}","Long Island, NY",1.2998878668106424e+18
598050807,False,https://t.co/pDu6M3tY2m,Adam BΩmb 🤯,"Fully Vaccinated; Producer  at /Film, podcaster, filmmaker,Writer,Trivia Master, Ghostbuster... I like following my favorite artists and writers","{'followers_count': 141, 'following_count': 823, 'tweet_count': 4176, 'listed_count': 8}",DrKorkaboltz,https://pbs.twimg.com/profile_images/1439805427101966337/--BhJuvt_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pDu6M3tY2m', 'expanded_url': 'http://www.cinemadnesspodcast.com', 'display_url': 'cinemadnesspodcast.com'}]}}",Florida,
1004495243058835456,False,https://t.co/iEP87T6cTY,I’ve heard your gist so I,Physiotherapist//Model//Yogi//Aspiring Front-End Designer//Chocoholic,"{'followers_count': 1086, 'following_count': 1088, 'tweet_count': 8263, 'listed_count': 1}",so_munachi,https://pbs.twimg.com/profile_images/1507007863754948619/wmk2CZx8_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iEP87T6cTY', 'expanded_url': 'https://curiouscat.qa/so_munachi', 'display_url': 'curiouscat.qa/so_munachi'}]}}","Lagos, Nigeria",1.3812799987373302e+18
2424153823,False,,△⃒⃘ Bruce Leroy,"Keep grinding, your life can change in one year, and even when it’s dark out, the sun is shining somewhere.","{'followers_count': 769, 'following_count': 278, 'tweet_count': 43830, 'listed_count': 0}",MixedMamba12,https://pbs.twimg.com/profile_images/1349486766026321922/6iUh0h1H_normal.jpg,False,,,1.5147863090337587e+18
22590877,False,https://t.co/OMWkjWgkJN,𝖏 𝖔 𝖗 𝖌 𝖊,I tweet stuff.,"{'followers_count': 773, 'following_count': 807, 'tweet_count': 110942, 'listed_count': 22}",jgomez89,https://pbs.twimg.com/profile_images/1233971504255123458/fpoRfEzN_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OMWkjWgkJN', 'expanded_url': 'http://realizationsaretheworst.wordpress.com/', 'display_url': 'realizationsaretheworst.wordpress.com'}]}}",Pretending I'm Still in London,7.788266545419837e+17
796512546710843392,False,https://t.co/EuCmIj6cJY,Marcus,Twitch affiliate Cubbie on https://t.co/669LiH8RA9 Join my discord channel. https://t.co/adgJpsf96N. $cubbie1701 for CashApp,"{'followers_count': 47, 'following_count': 231, 'tweet_count': 1437, 'listed_count': 3}",cubbie_15,https://pbs.twimg.com/profile_images/1275580281207107585/022QnDQA_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EuCmIj6cJY', 'expanded_url': 'http://fsbizsite.com/mblock/', 'display_url': 'fsbizsite.com/mblock/'}]}, 'description': {'urls': [{'start': 27, 'end': 50, 'url': 'https://t.co/669LiH8RA9', 'expanded_url': 'http://Twitch.tv/cubbie_15', 'display_url': 'Twitch.tv/cubbie_15'}, {'start': 76, 'end': 99, 'url': 'https://t.co/adgJpsf96N', 'expanded_url': 'https://discord.gg/FpSqZcg9', 'display_url': 'discord.gg/FpSqZcg9'}]}}",Indianapolis,
956231615671361536,False,https://t.co/o2nbL5OXfh,Anissa,***I am also ASL Anissa. My old Twitter got suspended****,"{'followers_count': 103, 'following_count': 121, 'tweet_count': 424, 'listed_count': 0}",AnissaMTBC,https://pbs.twimg.com/profile_images/1312209361129930752/4KdxE_pX_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/o2nbL5OXfh', 'expanded_url': 'http://youtube.com/aslanissaofficial', 'display_url': 'youtube.com/aslanissaoffic…'}]}}",United States,1.4509571215126897e+18
3287659699,False,,陳小陳,無聊大叔，偶爾在嘉義出沒,"{'followers_count': 33, 'following_count': 708, 'tweet_count': 292, 'listed_count': 1}",ciear65,https://pbs.twimg.com/profile_images/1301326399832166400/FOWCzgbz_normal.jpg,False,,Chiayi City 🇹🇼,
2777180855,False,,david,#bitcoin is life,"{'followers_count': 75, 'following_count': 175, 'tweet_count': 537, 'listed_count': 1}",ooohh_david,https://pbs.twimg.com/profile_images/1479887308010622979/u-1be-6o_normal.jpg,False,"{'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'bitcoin'}]}}",,1.279500584983429e+18
29026523,False,,Bonnie Mac,"(She/her) @UPEI and @QueensU grad. Work: https://t.co/M3qzpgubB1
I love Jays baseball, feminism, science, silliness. Block early & often! #ToastieTwitter","{'followers_count': 572, 'following_count': 2712, 'tweet_count': 17945, 'listed_count': 0}",BonnieMacD,https://pbs.twimg.com/profile_images/1377649053178200064/HaGMqnE0_normal.jpg,False,"{'description': {'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/M3qzpgubB1', 'expanded_url': 'http://TourismNS.ca', 'display_url': 'TourismNS.ca'}], 'hashtags': [{'start': 138, 'end': 153, 'tag': 'ToastieTwitter'}], 'mentions': [{'start': 10, 'end': 15, 'username': 'UPEI'}, {'start': 20, 'end': 28, 'username': 'QueensU'}]}}","Halifax, NS",1.247921019026903e+18
14742782,False,,Ashley Harbison,💍💚 Cat mom. Corgi mom. Cryptogeek. Jawnbreaker 🎮,"{'followers_count': 389, 'following_count': 810, 'tweet_count': 22027, 'listed_count': 17}",ashleyhrbsn,https://pbs.twimg.com/profile_images/1521311766973751304/NVvqdHbl_normal.jpg,False,,South Jersey,
1278627669794414592,False,,JackieAppu,"ಕನ್ನಡಿಗ......
ಅಪ್ಪು ಅಭಿಮಾನಿ…

RCBIAN FOREVER","{'followers_count': 993, 'following_count': 1399, 'tweet_count': 21467, 'listed_count': 0}",JACKIEAPPU1,https://pbs.twimg.com/profile_images/1510643046739636230/-Hry1yGl_normal.jpg,False,,Most Precious land on earth,1.4862209059990446e+18
1322552311336570880,False,https://t.co/VC7cSdmLQI,Valerie B. Williams,"Writer, dog mom, tea drinker","{'followers_count': 78, 'following_count': 142, 'tweet_count': 361, 'listed_count': 1}",ValWillWrite,https://pbs.twimg.com/profile_images/1516535448394506242/h6tFrFhH_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VC7cSdmLQI', 'expanded_url': 'http://www.valeriebwilliams.com', 'display_url': 'valeriebwilliams.com'}]}}","Charlottesville, VA ",
31025772,False,,Mads,Attended both CSUF & UCF for their proximities to Disney parks.,"{'followers_count': 797, 'following_count': 897, 'tweet_count': 16400, 'listed_count': 6}",mad_skate,https://pbs.twimg.com/profile_images/1520961433751588864/TlVyoxkA_normal.jpg,False,,"Seattle, WA",1.4992637252194427e+18
1345180665315274752,False,,"Thari says You're a kewn, you're a nigguh","No thoughts, just empty headed, please give me a lobotomy. Altijd boos. Notifications off. Blocka blocka blocka. She/her. rip @gewoonthari","{'followers_count': 211, 'following_count': 1054, 'tweet_count': 10506, 'listed_count': 1}",ObliviousThari,https://pbs.twimg.com/profile_images/1488725020830576642/0SfRf9wD_normal.jpg,False,"{'description': {'mentions': [{'start': 126, 'end': 138, 'username': 'gewoonthari'}]}}",,
270146110,False,,"Nah,",What do you expect me to tweet?,"{'followers_count': 257, 'following_count': 286, 'tweet_count': 61268, 'listed_count': 0}",perilousfluff,https://pbs.twimg.com/profile_images/1479462448021139456/mF7uP7yd_normal.jpg,False,,,1.2240033507707945e+18
260448456,False,,kemiez,hmmm....,"{'followers_count': 12, 'following_count': 79, 'tweet_count': 157, 'listed_count': 0}",kemiez,https://pbs.twimg.com/profile_images/1143330629175713793/b9HrPX32_normal.jpg,False,,here and there,
121975878,False,,sarah,"all my baseball takes are good, thank you for your time ¯\_(ツ)_/¯ (she/her)","{'followers_count': 3064, 'following_count': 1092, 'tweet_count': 82324, 'listed_count': 40}",slwein,https://pbs.twimg.com/profile_images/1392674801941164035/Nxh8-IyC_normal.jpg,False,,"Houston, TX",1.5005717414956974e+18
1913942130,False,https://t.co/LBxyBmjc1d,Vaughn Franklin,I'm so good at being bad. I'm the best you never had. I epitomize the word sexy.,"{'followers_count': 213, 'following_count': 1261, 'tweet_count': 1693, 'listed_count': 0}",vaughn_franklin,https://pbs.twimg.com/profile_images/1077988472852500481/M1kZ3xqE_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LBxyBmjc1d', 'expanded_url': 'https://www.facebook.com/#!/vfranklin', 'display_url': 'facebook.com/#!/vfranklin'}]}}","Hurst, TX",
