,entities,verified,description,profile_image_url,public_metrics,url,username,id,name,protected,location,pinned_tweet_id
58,"{'description': {'hashtags': [{'start': 43, 'end': 50, 'tag': 'resist'}, {'start': 51, 'end': 63, 'tag': 'progressive'}, {'start': 64, 'end': 76, 'tag': 'independent'}, {'start': 77, 'end': 86, 'tag': 'VoteBlue'}, {'start': 87, 'end': 101, 'tag': 'HelpingOthers'}, {'start': 102, 'end': 110, 'tag': 'Empathy'}, {'start': 111, 'end': 116, 'tag': 'Love'}, {'start': 117, 'end': 126, 'tag': 'Kindness'}, {'start': 127, 'end': 137, 'tag': 'WearAMask'}, {'start': 138, 'end': 152, 'tag': 'SaveOurPlanet'}]}}",False,"Mother, Grandmother and Software Engineer. #resist #progressive #independent #VoteBlue #HelpingOthers #Empathy #Love #Kindness #WearAMask #SaveOurPlanet 🚫DMs",https://pbs.twimg.com/profile_images/1496986697334026256/KDGiWN5t_normal.jpg,"{'followers_count': 1435, 'following_count': 2232, 'tweet_count': 26008, 'listed_count': 1}",,SouthernOmaEng,823702142896762880,OmaResists! 🌊 🌊,False,"Redwood City, CA",
59,,False,Observando 🐆🐠🍀🌾🔭🔬📸🌍,https://pbs.twimg.com/profile_images/1442942782629298178/67wkqCrE_normal.jpg,"{'followers_count': 305, 'following_count': 278, 'tweet_count': 3634, 'listed_count': 3}",,pi_r_cuadrado,1221015296577867776,Andi,False,🌍,1414175418589106178
60,,False,"Don’t waste precious time reading this, go look at the tweets because one might be funny",https://pbs.twimg.com/profile_images/1344043437981642752/tK0S8f0h_normal.jpg,"{'followers_count': 82, 'following_count': 420, 'tweet_count': 2880, 'listed_count': 0}",,sirijo_uk,16101684,Simon Johnson,False,"Hull, England",733309346692628481
61,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/02UD9glhJ1', 'expanded_url': 'https://doodlezark.artstation.com/', 'display_url': 'doodlezark.artstation.com'}]}, 'description': {'mentions': [{'start': 68, 'end': 79, 'username': 'doodlezark'}]}}",False,"Dibujante y guionista en formación, dungeon master, hago dibujos en @doodlezark",https://pbs.twimg.com/profile_images/1423745239588745225/A8TFmq70_normal.jpg,"{'followers_count': 79, 'following_count': 216, 'tweet_count': 18920, 'listed_count': 0}",https://t.co/02UD9glhJ1,ZNalfo,1359476968924807176,ZarkNALFO,False,Flanflia,1359500726523805697
62,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gGWfUVvJax', 'expanded_url': 'https://ffm.to/johndohertywhatifitdidntmatter', 'display_url': 'ffm.to/johndohertywha…'}]}}",False,"John Doherty. Singer/Songwriter from Donegal, Ireland. Formerly known as Little Hours.  ‘What If It Didn’t Matter?’ OUT NOW!",https://pbs.twimg.com/profile_images/1466110025122918407/6OXVfkND_normal.jpg,"{'followers_count': 5617, 'following_count': 1862, 'tweet_count': 4640, 'listed_count': 26}",https://t.co/gGWfUVvJax,JohnDoherty_,2392970406,John Doherty,False,Ireland,1471633778468696069
63,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nHwu0FAuH7', 'expanded_url': 'https://www.instagram.com/p/CYFOD-at6B52slXDc5gKizUXBv2AQiVPjISMYQ0/?utm_medium=copy_link', 'display_url': 'instagram.com/p/CYFOD-at6B52…'}]}}",False,":)
hipócrita pero solo a ratos",https://pbs.twimg.com/profile_images/1519994197784338434/ccSbb71S_normal.jpg,"{'followers_count': 153, 'following_count': 169, 'tweet_count': 1626, 'listed_count': 0}",https://t.co/nHwu0FAuH7,paalomaafg,1178372930331402240,Palooo,False,Spain,1514998301216628741
64,,False,✨✨✨Music is a world within itself 🎶 🌙 ✨✨✨🌙She/Her/Black ✨✨✨🌙,https://pbs.twimg.com/profile_images/1490334662786433024/x5tTE0ET_normal.jpg,"{'followers_count': 533, 'following_count': 266, 'tweet_count': 6749, 'listed_count': 5}",,bestofjoi,1404458881137451012,🌹🌹,False,"London, England",1488825504006291456
65,,False,,https://pbs.twimg.com/profile_images/1381265866952744964/CaG3ObAn_normal.jpg,"{'followers_count': 173, 'following_count': 531, 'tweet_count': 1637, 'listed_count': 2}",,MANUELMARTINROD,346773703,Manolo,False,,
66,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lLsLfzBUrs', 'expanded_url': 'https://en.m.wikipedia.org/wiki/Trust_(social_science)', 'display_url': 'en.m.wikipedia.org/wiki/Trust_(so…'}]}}",False,Fiduciary and Notary Public,https://pbs.twimg.com/profile_images/1231931580777668608/N7PMLNge_normal.jpg,"{'followers_count': 61, 'following_count': 47, 'tweet_count': 3097, 'listed_count': 1}",https://t.co/lLsLfzBUrs,VesteyWilliam,488400081,Art Lover,False,"New York, NY",
67,,False,notts county fan,https://pbs.twimg.com/profile_images/538403899187945473/SlT1FW9d_normal.jpeg,"{'followers_count': 374, 'following_count': 361, 'tweet_count': 12169, 'listed_count': 4}",,robj1957,540270823,Robert Jackson,False,"Christchurch, England",
68,,False,,https://pbs.twimg.com/profile_images/1490720036574670849/w8Ds5nV9_normal.jpg,"{'followers_count': 34, 'following_count': 96, 'tweet_count': 604, 'listed_count': 0}",,damiien_g_5,888102411524595712,°Dam°,False,"Baleares, Islas Baleares",1510896366179991554
69,,False,"Periodista y Comunicador de Audiovisuales |    
       Guionista en proceso📝🎬",https://pbs.twimg.com/profile_images/1419011179603693570/F3zTZgMj_normal.jpg,"{'followers_count': 304, 'following_count': 156, 'tweet_count': 8022, 'listed_count': 0}",,alexmonteroo97,440899694,Alex,False,"Martorell, España",
70,,False,,https://pbs.twimg.com/profile_images/663445298920992768/h30bO6oF_normal.jpg,"{'followers_count': 58, 'following_count': 149, 'tweet_count': 348, 'listed_count': 0}",,chonigg2010,4136480793,Chon Garcia,False,,
71,"{'description': {'hashtags': [{'start': 0, 'end': 4, 'tag': 'WLU'}]}}",False,#WLU 💛🖤 Covid 19 survivor. O40’s Keeper. Jessica Georgia & Charlotte’s Dad. Northern Soul fan since 77. Vinyl Collector. Helped bring House Music into the UK.,https://pbs.twimg.com/profile_images/1499523928225632258/kEcRzDLC_normal.jpg,"{'followers_count': 1046, 'following_count': 711, 'tweet_count': 30869, 'listed_count': 17}",,AthleticsDad,265605111,Athleticsdad,False,Newcastle Upon Tyne,701362549581869057
72,,False,28//manchester,https://pbs.twimg.com/profile_images/1070212837094645762/MSjLqd9q_normal.jpg,"{'followers_count': 827, 'following_count': 570, 'tweet_count': 116571, 'listed_count': 15}",,victoriajaneox,62243217,vicky.,False,"manchester, uk",873911741989740545
73,,False,,https://pbs.twimg.com/profile_images/1316685678101626881/p4_25bBs_normal.jpg,"{'followers_count': 25, 'following_count': 75, 'tweet_count': 1961, 'listed_count': 1}",,HopeYouAreWell4,1316086130996060162,Hope,False,,
74,,False,"Head of department, passionate and enghusiastic..All views are my own :)",https://pbs.twimg.com/profile_images/1520151328139456517/3oRSh-QK_normal.jpg,"{'followers_count': 261, 'following_count': 1177, 'tweet_count': 1014, 'listed_count': 0}",,ZoeCruise,45007909,MsC,False,"Derby, England",
75,,False,🤟🏻,https://pbs.twimg.com/profile_images/1427961971446632448/SZjxNwWU_normal.jpg,"{'followers_count': 437, 'following_count': 602, 'tweet_count': 7042, 'listed_count': 0}",,AlexCasanova99,1092846437279457281,Ä,False,Barcelona / Sant Jaume,1155494442754879489
76,"{'description': {'mentions': [{'start': 27, 'end': 37, 'username': 'V02115013'}]}}",False,"Nitoto♪
無言フォロー･ファボ爆･ブロック注意
@V02115013 ←v用の分身",https://pbs.twimg.com/profile_images/1509856903123566592/3yr-QTN4_normal.jpg,"{'followers_count': 548, 'following_count': 2830, 'tweet_count': 5136, 'listed_count': 2}",,TAKES_TAKES_42,1067725756053090304,T@KES,False,イエローストーン国立公園パークレンジャーステーション地下,1419239983571902470
77,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZunGZd7Sm8', 'expanded_url': 'http://soundcloud.com/musicanlis', 'display_url': 'soundcloud.com/musicanlis'}]}}",False,"Music teacher at Bromsgrove school. Studied Piano at Birmingham Conservatoire. Multi-instrumentalist and songwriter. Loves coffee, gin, running and badminton.",https://pbs.twimg.com/profile_images/844997076006162433/7uQyOL_Z_normal.jpg,"{'followers_count': 232, 'following_count': 843, 'tweet_count': 1131, 'listed_count': 2}",https://t.co/ZunGZd7Sm8,musicanlis,1459310683,Fiona McCanlis,False,"West Midlands, United Kingdom",
78,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CPouKZhFCI', 'expanded_url': 'http://www.agenciatributaria.es/', 'display_url': 'agenciatributaria.es'}]}}",False,Tengo a todas las culebrillas ancap llenandome los bolsillos y escribiéndome declaraciones de amor,https://pbs.twimg.com/profile_images/1483498885742010376/2D-m1qgt_normal.jpg,"{'followers_count': 346, 'following_count': 740, 'tweet_count': 7708, 'listed_count': 1}",https://t.co/CPouKZhFCI,agenciatrib,132520774,Ministerio de Hacienda🍥,False,Agencia Tributaria ,
79,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KsDt3D57ML', 'expanded_url': 'http://Instagram.com/EatPunRepeat', 'display_url': 'Instagram.com/EatPunRepeat'}]}}",False,بيـن المـزح والجـدّ,https://pbs.twimg.com/profile_images/1457064070847287296/pcxCgOZp_normal.jpg,"{'followers_count': 1569, 'following_count': 2187, 'tweet_count': 17718, 'listed_count': 2}",https://t.co/KsDt3D57ML,EatPunRepeat,842852125742841858,آكل كاتب نايم,False,Lebanon,1377108845596569608
80,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HAj7mxpJlM', 'expanded_url': 'https://freedomforthai-en.carrd.co/', 'display_url': 'freedomforthai-en.carrd.co'}]}}",False,wish me luck,https://pbs.twimg.com/profile_images/1503504606868828160/kaH5r6ON_normal.jpg,"{'followers_count': 303, 'following_count': 310, 'tweet_count': 261454, 'listed_count': 8}",https://t.co/HAj7mxpJlM,bouey_mistletoe,227666705,ขี้เกียจมากing,False,,1423943242203090947
81,,False,,https://pbs.twimg.com/profile_images/1228214254873874432/0zXSVCC0_normal.png,"{'followers_count': 56, 'following_count': 489, 'tweet_count': 6154, 'listed_count': 0}",,monoi_yusuke,734112618,🫒路傍の寝具🏳️‍🌈,False,,
82,"{'description': {'mentions': [{'start': 105, 'end': 116, 'username': 'CanExplore'}]}}",False,"Making my way through life in the Mother City! Sharing thoughts, moments, ramblings of my mind.
IG & TT: @CanExplore",https://pbs.twimg.com/profile_images/1446023030426243072/35MUIdv3_normal.jpg,"{'followers_count': 924, 'following_count': 965, 'tweet_count': 8677, 'listed_count': 0}",,CanExplore,1675877256,Can.I.Explore,False,,1395726837213433858
83,,False,,https://pbs.twimg.com/profile_images/1499147027044782082/hhNi7ySH_normal.jpg,"{'followers_count': 39, 'following_count': 167, 'tweet_count': 663, 'listed_count': 1}",,suisse1677,242008442,Susan Davey,False,Burnham-on-Sea,
84,,False,,https://pbs.twimg.com/profile_images/851748669649027073/Y0cBWJAF_normal.jpg,"{'followers_count': 308, 'following_count': 994, 'tweet_count': 3816, 'listed_count': 7}",,filmantrop,118177819,Jacob Olsen,False,Norway,
85,,False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 23, 'following_count': 607, 'tweet_count': 1110, 'listed_count': 1}",,sharon93433241,955927725314887681,LadyPenelope,False,"England, United Kingdom",
86,,False,☁️☁️☁️,https://pbs.twimg.com/profile_images/1384266883801567233/1yWPM2bV_normal.jpg,"{'followers_count': 132, 'following_count': 127, 'tweet_count': 8915, 'listed_count': 0}",,helennnnn_5,1309098041400602625,:) 🇮🇹,False,,
87,"{'description': {'hashtags': [{'start': 10, 'end': 14, 'tag': 'ATH'}, {'start': 21, 'end': 26, 'tag': 'LCFC'}]}}",False,"|| 26. || #ATH 🔴⚪ || #LCFC 🦊 || It's never too late. || Y el Cuervo dijo: ¡Nunca más!. || Do or do not, there is no tray. ||",https://pbs.twimg.com/profile_images/1477502176763256839/NpptX-M7_normal.jpg,"{'followers_count': 165, 'following_count': 668, 'tweet_count': 74558, 'listed_count': 0}",,AdrianBlackfyre,4278021675,Adrián Opazo,False,"Vitoria-Gasteiz, Spain",
88,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/07AkS1rybG', 'expanded_url': 'https://www.instagram.com/matttbastard/', 'display_url': 'instagram.com/matttbastard/'}]}, 'description': {'hashtags': [{'start': 12, 'end': 21, 'tag': 'afropunk'}], 'mentions': [{'start': 52, 'end': 67, 'username': 'HellboundMetal'}]}}",False,"they/them | #afropunk noisemangler/rave momm | prev @HellboundMetal etc | politics shmolitics 🏴🚩

her phobia is infection
she needs one to survive",https://pbs.twimg.com/profile_images/1297011155551035393/4c30sy-1_normal.jpg,"{'followers_count': 6534, 'following_count': 7094, 'tweet_count': 236654, 'listed_count': 354}",https://t.co/07AkS1rybG,matttbastard,3847661,Matthew Elliot,False,bastardlogic at gmail dot com,1340859112641445888
89,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gigkJXARKv', 'expanded_url': 'https://note.com/slivers_note', 'display_url': 'note.com/slivers_note'}]}, 'description': {'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/bqJ29hnJw7', 'expanded_url': 'http://sliverstomentosa.booth.pm', 'display_url': 'sliverstomentosa.booth.pm'}, {'start': 80, 'end': 103, 'url': 'https://t.co/Ciij2sVmiw', 'expanded_url': 'http://amazon.jp/hz/wishlist/ls', 'display_url': 'amazon.jp/hz/wishlist/ls'}]}}",False,"常に眠い なぜ 検索 

万年六段INFINITAS ID:C-0181-7308-9946
booth:https://t.co/bqJ29hnJw7 
芋:https://t.co/Ciij2sVmiw…",https://pbs.twimg.com/profile_images/1200066228758269952/WSSU4GCH_normal.jpg,"{'followers_count': 320, 'following_count': 592, 'tweet_count': 153420, 'listed_count': 22}",https://t.co/gigkJXARKv,__sliver,183889604,しの,False,バーチャルながさき,1215119324823744512
90,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/jKpS3X390a', 'expanded_url': 'http://www.carlabethany.com', 'display_url': 'carlabethany.com'}]}}",False,,https://pbs.twimg.com/profile_images/1258509745620684806/Xaw6TPNP_normal.jpg,"{'followers_count': 202, 'following_count': 295, 'tweet_count': 1556, 'listed_count': 5}",http://t.co/jKpS3X390a,itscarlabethany,21507486,Carla,False,,785478578657906688
91,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/B58nAuyXs0', 'expanded_url': 'http://littlegreenfootballs.com', 'display_url': 'littlegreenfootballs.com'}]}}",True,"Guitar with Al Jarreau, George Duke, Stanley Clarke, Pages, many others. Dirty mouth. Zero tolerance for Trumpism. Also write code. Hele on, braddah.",https://pbs.twimg.com/profile_images/1441170294060716046/j3zBMeSx_normal.jpg,"{'followers_count': 50245, 'following_count': 5942, 'tweet_count': 172770, 'listed_count': 1028}",https://t.co/B58nAuyXs0,Green_Footballs,21785215,Charles Johnson,False,Anonymous Function Junction,1496940531989028867
92,,False,aspiring robot,https://pbs.twimg.com/profile_images/1509511190992498690/VbMoAM62_normal.jpg,"{'followers_count': 326, 'following_count': 255, 'tweet_count': 8342, 'listed_count': 15}",,caitlindawn,20535797,cait,False,032 🇵🇭,1279710232675880960
93,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8WpCi9qrqS', 'expanded_url': 'https://www.behance.net/AlejandroPalao', 'display_url': 'behance.net/AlejandroPalao'}]}}",False,"Creative copywriter. Le escribí a su amor tantas veces que podía llenar dos bibliotecas, lástima que nunca le gustó leer. Publicidad y RRPP. Madrid-Murcia.",https://pbs.twimg.com/profile_images/1509292554898051085/viBQuMx4_normal.jpg,"{'followers_count': 1039, 'following_count': 143, 'tweet_count': 14464, 'listed_count': 3}",https://t.co/8WpCi9qrqS,AlejandroPalaoO,418731370,Palao,False,"Madrid, Comunidad de Madrid",1521624651981631490
94,,False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 2, 'following_count': 2, 'tweet_count': 38, 'listed_count': 0}",,Gnes15003916,1504884842051289093,Günes,False,,
95,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bzxEFBk7Hd', 'expanded_url': 'http://1ChrisFry.co.za', 'display_url': '1ChrisFry.co.za'}]}, 'description': {'hashtags': [{'start': 114, 'end': 119, 'tag': 'COYS'}]}}",False,"Customer Service Champion | Operations Expert | Business Coach | Speaker | Musician |

Likes aren't endorsements. #COYS",https://pbs.twimg.com/profile_images/1496405349171093504/sBFkML2b_normal.jpg,"{'followers_count': 815, 'following_count': 1947, 'tweet_count': 27973, 'listed_count': 21}",https://t.co/bzxEFBk7Hd,1ChrisFry,20227117,Christopher Fry,False,Cape Town,
96,,False,"darling, fucking what?",https://pbs.twimg.com/profile_images/1517354795224678400/pa1PZhPT_normal.jpg,"{'followers_count': 0, 'following_count': 83, 'tweet_count': 12098, 'listed_count': 0}",,lessgirittt,1075699491053793280,a woman who is: assertive,False,Malaysia,1513924952923467776
97,,False,,https://pbs.twimg.com/profile_images/450958637054181376/kIXyKnr8_normal.jpeg,"{'followers_count': 16, 'following_count': 57, 'tweet_count': 92, 'listed_count': 1}",,sdonmez71,388811894,Selahattin Dönmez,False,,
98,"{'description': {'mentions': [{'start': 11, 'end': 20, 'username': '93weston'}]}}",False,Instagram: @93weston,https://pbs.twimg.com/profile_images/658269110447579136/MxFr1ucX_normal.jpg,"{'followers_count': 159, 'following_count': 385, 'tweet_count': 2204, 'listed_count': 0}",,93Weston,402652664,Will Weston,False,Manchester,
216302379,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tMCI29DA1M', 'expanded_url': 'http://csayosays.blogspot.com', 'display_url': 'csayosays.blogspot.com'}]}, 'description': {'hashtags': [{'start': 78, 'end': 104, 'tag': 'DevelopmentCommunications'}, {'start': 107, 'end': 113, 'tag': 'Youth'}, {'start': 116, 'end': 122, 'tag': 'Women'}, {'start': 125, 'end': 150, 'tag': '10000ReasonsToBeThankful'}], 'mentions': [{'start': 23, 'end': 37, 'username': 'LetsDoItWorld'}, {'start': 40, 'end': 48, 'username': 'norecno'}, {'start': 57, 'end': 66, 'username': 'business'}]}}",False,Comms | Board Director @LetsDoItWorld | @norecno fellow |@business FJT Alum | #DevelopmentCommunications | #Youth | #Women | #10000ReasonsToBeThankful .,https://pbs.twimg.com/profile_images/1296071099944521729/crjjcR6r_normal.jpg,"{'followers_count': 4332, 'following_count': 2786, 'tweet_count': 31957, 'listed_count': 57}",https://t.co/tMCI29DA1M,csayosays,,Christine Sayo,False,Proudly African ,1436731227441139715
61485585,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RYhcYpCOCg', 'expanded_url': 'http://www.ebenezerruth.com', 'display_url': 'ebenezerruth.com'}]}}",False,I know a lot of things about a lot of things,https://pbs.twimg.com/profile_images/378800000721858640/e4d7b44935bd6a6281969cc39347a8bc_normal.jpeg,"{'followers_count': 641, 'following_count': 391, 'tweet_count': 18918, 'listed_count': 6}",https://t.co/RYhcYpCOCg,olanshile,,Shile,False,,1299846281792286720
312285999,"{'description': {'hashtags': [{'start': 32, 'end': 41, 'tag': 'SaintsFC'}, {'start': 42, 'end': 50, 'tag': 'Magpies'}, {'start': 51, 'end': 61, 'tag': 'RangersFC'}]}}",False,"Love life, my family & football #SaintsFC #Magpies #RangersFC

Enjoy Life this not a dress rehearsal.",https://pbs.twimg.com/profile_images/1498792383735025667/CE4RlXXt_normal.jpg,"{'followers_count': 548, 'following_count': 843, 'tweet_count': 7431, 'listed_count': 29}",,saintpahars,,Dave Maidment 💙,False,,1091239609718239232
