,location,name,protected,url,verified,public_metrics,description,profile_image_url,username,id,pinned_tweet_id,entities
4097484885,,Gioia🇪🇸💪🇮🇹🌎🌍🌏,False,,False,"{'followers_count': 65, 'following_count': 153, 'tweet_count': 3948, 'listed_count': 1}","No puedo cambiar el mundo, pero sí mi mundo",https://pbs.twimg.com/profile_images/661191486684463104/-8gZJzqc_normal.jpg,GioiaGioia1974,,,
764318335500709888,,Maca,False,,False,"{'followers_count': 54, 'following_count': 313, 'tweet_count': 6715, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1496972226268065827/lfRqfAzN_normal.jpg,delkarmen24,,1519471296257695745,
1267980777284792320,"Sydney, New South Wales",Earn2lol🇦🇺🐾,False,,False,"{'followers_count': 92, 'following_count': 505, 'tweet_count': 10760, 'listed_count': 0}","Jeremy, diesel mechanic and truck driver for life an lovin it 🐾 #MV1 #DR3 #LN4 @PenrithPanthers #MKFC *Scott Sorensen* 🔥 @sixersbbl - Mostert - Waters-Randle",https://pbs.twimg.com/profile_images/1501070312783618052/ljfpV6-e_normal.jpg,earn2lol1,,,"{'description': {'hashtags': [{'start': 64, 'end': 68, 'tag': 'MV1'}, {'start': 69, 'end': 73, 'tag': 'DR3'}, {'start': 74, 'end': 78, 'tag': 'LN4'}, {'start': 96, 'end': 101, 'tag': 'MKFC'}], 'mentions': [{'start': 79, 'end': 95, 'username': 'PenrithPanthers'}, {'start': 121, 'end': 131, 'username': 'sixersbbl'}]}}"
176422043,"Clemson, SC",Dan Scott,False,https://t.co/fmDoJQc23Z,False,"{'followers_count': 3360, 'following_count': 1438, 'tweet_count': 26818, 'listed_count': 68}",Follower of Jesus Christ; Steward at Grand Slam Ministries; Furman PBP Voice; Voice of the Greenville Drive; Podcast Host; Ask about my testimony. DM always on.,https://pbs.twimg.com/profile_images/1379241237090287616/JB29VPUt_normal.jpg,DanScottShow,,1471291099893407744,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fmDoJQc23Z', 'expanded_url': 'http://www.danscottshow.org', 'display_url': 'danscottshow.org'}]}}"
1005184626380468225,Spain,@claritasjulia,False,,False,"{'followers_count': 37, 'following_count': 491, 'tweet_count': 1058, 'listed_count': 2}","Andalucía, la historia del arte, la cultura, la política,  la historia de los pueblos, los viajes. No es no.🇪🇸🇪🇸🇪🇸🇪🇸",https://pbs.twimg.com/profile_images/1006271019366191104/ixRniJFj_normal.jpg,claritasjulia1,,,
38836968,ハビットトラッカーで英検1級合格(著書・下記URL) ,よこいなおみ (英語講師),False,https://t.co/EGP22cS9DH,False,"{'followers_count': 4868, 'following_count': 3164, 'tweet_count': 71810, 'listed_count': 116}",よこい英語塾主宰 ■ 好きな英語だからこそ、できる誰かと比べて強烈なコンプレックス→幼児育てながら英検1級合格→国連英検特A級、TOEIC990も取得 (留学なし・基本独学) ■ 中2・大2の母 ■ 「ヴァ夏 」代表 #vana13 ■ 西検4級 ■ 40代で脳梗塞に ■ 人生の終わりに後悔しそうなことは今やるすぐやる,https://pbs.twimg.com/profile_images/1441363406905221129/fdn77ayV_normal.jpg,nabo64,,1220136004473896961,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EGP22cS9DH', 'expanded_url': 'http://goo.gl/Hz3lI5', 'display_url': 'goo.gl/Hz3lI5'}]}, 'description': {'hashtags': [{'start': 109, 'end': 116, 'tag': 'vana13'}]}}"
1329544909246717952,"California, USA",Dom - Geek Toybox,False,,False,"{'followers_count': 94, 'following_count': 125, 'tweet_count': 1797, 'listed_count': 2}",Amateur Wheel Re-Inventor,https://pbs.twimg.com/profile_images/1347038433122811907/ch8lqQUQ_normal.jpg,geektoybox,,,
1601038411,,seanleck,False,,False,"{'followers_count': 49, 'following_count': 340, 'tweet_count': 745, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/848319714434711552/Lz9fa6fP_normal.jpg,seanleck2,,,
15178058,Buxton,Robbie Carnegie,False,,False,"{'followers_count': 714, 'following_count': 731, 'tweet_count': 5963, 'listed_count': 16}","Senior Communications Officer for Moors for the Future Partnership, actor/ director/ singer/ writer. All views my own.",https://pbs.twimg.com/profile_images/1171039714696192000/4lHV6ms6_normal.jpg,RobbieCarnegie,,841268478036303873,
25887131,Valencia,KattaK,False,https://t.co/h0wTZk8YxC,False,"{'followers_count': 253, 'following_count': 1173, 'tweet_count': 10587, 'listed_count': 11}","News/Memes/Gaming | TWITCH Affiliate |
| ex-refugee | Iranian",https://pbs.twimg.com/profile_images/1493012029074022401/RQqvCvKl_normal.jpg,B_KattaK,,1478040412518551561,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/h0wTZk8YxC', 'expanded_url': 'https://linktr.ee/KattaK', 'display_url': 'linktr.ee/KattaK'}]}}"
945672371142320128,🇷🇴,🦋 𝓐𝓷𝓪 ❖⋈⁷🌙♠️♥️,False,,False,"{'followers_count': 458, 'following_count': 1100, 'tweet_count': 71025, 'listed_count': 5}","⋆ she/her ⋆ fan account ⋆ 24 ⋆ i love wonho and i make a lot of typos ⋆ ults: bts, mamamoo, monsta x (ot7), oneus, onewe, purple kiss ⋆",https://pbs.twimg.com/profile_images/1477669569326198789/c3foeRAW_normal.jpg,Iovesynonym_,,1329217588153511938,
967195689338974210,"Madrid, Comunidad de Madrid",IMBECIL,False,https://t.co/CcLHhc9hXQ,False,"{'followers_count': 310, 'following_count': 472, 'tweet_count': 7407, 'listed_count': 0}",no se qué coño poner aquí 🏳️‍🌈♏️,https://pbs.twimg.com/profile_images/1334599143977873408/8x_nZbJQ_normal.jpg,angeeelacv12,,1484270336367603714,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CcLHhc9hXQ', 'expanded_url': 'https://www.paypal.me/sumisofinanciero', 'display_url': 'paypal.me/sumisofinancie…'}]}}"
5333962,東京都,ultra super SDGs DX progknn@ハイパー化中,False,,False,"{'followers_count': 578, 'following_count': 920, 'tweet_count': 83031, 'listed_count': 24}",北海道から東京に異世界転移したプログラマー。モバイル、漫画、ゲーム好き。 Mac/iPhone/iPad/コミック/ゲーム/アニメ/政治/社会,https://pbs.twimg.com/profile_images/778840485775286272/S10jrCs4_normal.jpg,progknn,,,
3067684645,書のまち,ゆりちゃ,False,,False,"{'followers_count': 265, 'following_count': 536, 'tweet_count': 14045, 'listed_count': 11}","アニメとアニソンを糧に生きているおばあちゃん
JAMproject/遠藤会/OxT/オートレース/ingressは青(でやってた)",https://pbs.twimg.com/profile_images/932222680664702976/bxZcPuY8_normal.jpg,satsukiYuricha,,,
7702772,"-33.696987,151.303344",Hans Orph,False,https://t.co/LfopI6cQkv,False,"{'followers_count': 925, 'following_count': 2184, 'tweet_count': 94427, 'listed_count': 47}","Beer is important, Rugby is importanter. Hater of bad parking, despiser of risotto #carntherats",https://pbs.twimg.com/profile_images/1429006774267355137/DbqUrTGV_normal.jpg,HansOrph,,1476323093538742273,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LfopI6cQkv', 'expanded_url': 'http://www.warringahrugby.com.au', 'display_url': 'warringahrugby.com.au'}]}, 'description': {'hashtags': [{'start': 83, 'end': 95, 'tag': 'carntherats'}]}}"
22925627,"Boston, MA, USA area",Ed DeJesus 🇺🇦,False,https://t.co/XXn2DmNNCF,False,"{'followers_count': 812, 'following_count': 1341, 'tweet_count': 11546, 'listed_count': 6}","writer | tech writer | husband | dad | fan of P. G. Wodehouse, Douglas Adams, Sherlock Holmes, math, science, and the Oxford comma.
#Resist #BLM",https://pbs.twimg.com/profile_images/1496854528238489601/bh2b4XEY_normal.jpg,ed_dejesus_,,1476569714839236609,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XXn2DmNNCF', 'expanded_url': 'http://eddejesus.com/', 'display_url': 'eddejesus.com'}]}, 'description': {'hashtags': [{'start': 132, 'end': 139, 'tag': 'Resist'}, {'start': 140, 'end': 144, 'tag': 'BLM'}]}}"
87054019,"South Coast, UK",Andy Smith,False,,False,"{'followers_count': 247, 'following_count': 216, 'tweet_count': 30791, 'listed_count': 7}",36 • Theatre lover • Theme Parks • Snooker fan/ player • Tennis • Travel buff • General nerd • Rail Trip 🇧🇪🇩🇪🇨🇭🇫🇷 17-28 May 2022! •,https://pbs.twimg.com/profile_images/1481952437602865154/BuVAhQP4_normal.jpg,Statsmanuk,,1447948440495955975,
93816228,,PD,False,,False,"{'followers_count': 86, 'following_count': 15, 'tweet_count': 1351, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1555578715/sfcr78_normal.jpg,Berat9,,,
345368342,,ひのっくま @ 社会のもくず（10%増量中）,False,,False,"{'followers_count': 183, 'following_count': 192, 'tweet_count': 15049, 'listed_count': 15}",サルガッソーに流されて岐阜やらシアトルやらを漂流しているへたれ系おっさん型くま。。燃料はスイートブール。昔人力飛行機屋さん。元研究室警備員。今は飛行機を設計しているらしい。つぶやくというよりぼやく,https://pbs.twimg.com/profile_images/677334664109932544/gQX3sCLj_normal.png,hinokkuma,,,
95429234,,BERNA,False,,False,"{'followers_count': 683, 'following_count': 2576, 'tweet_count': 14739, 'listed_count': 1}",İZMİR.... BAL☘️..... GSF.... 🇹🇷 ATATÜRK 🇹🇷🇹🇷🇹🇷,https://pbs.twimg.com/profile_images/816222197048025089/CueU-vDc_normal.jpg,BrNkLt,,,
1275665827187040265,nhmdm y cn🏡,cande abrazó a mauro -16 -30 -49 -114 🇦🇷,False,https://t.co/8piag0pMqk,False,"{'followers_count': 2318, 'following_count': 1093, 'tweet_count': 37990, 'listed_count': 18}",un gusto likila; un gusto latkila,https://pbs.twimg.com/profile_images/1520428782506500096/wOWE4mmJ_normal.jpg,mawzxespos,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8piag0pMqk', 'expanded_url': 'https://enredaos.xn--0ci/', 'display_url': 'enredaos.✨'}]}}"
895921710,,송월,False,,False,"{'followers_count': 27, 'following_count': 271, 'tweet_count': 1163, 'listed_count': 1}","아무튼 공부하고 코딩하는 엔지니어, 불자이고 법명은 대지심, 주로 눈팅중",https://pbs.twimg.com/profile_images/1496354422137372680/bYtspAMT_normal.jpg,Milena__Lee,,1389953457298108425,
1292218741,,John M Katz,False,,False,"{'followers_count': 22, 'following_count': 280, 'tweet_count': 933, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/3419822353/f1feedd2b56e38095e4747de09962eea_normal.jpeg,Hafgrin,,,
37194721,日本,kanta✨,False,https://t.co/FhAvL7F5fp,False,"{'followers_count': 298, 'following_count': 280, 'tweet_count': 2897, 'listed_count': 13}",beer/bike/book/cafe/cake/coffee/curry/design/hot springs/illustration/jog/movie/music/photo/program/soup/tech/trip,https://pbs.twimg.com/profile_images/778077114843013120/PqOGAe86_normal.jpg,takeiteasykanta,,1499355660634701826,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FhAvL7F5fp', 'expanded_url': 'https://canteatanymore.blogspot.com/', 'display_url': 'canteatanymore.blogspot.com'}]}}"
1307703286338924544,any pronouns,No thoughts just touya,False,,False,"{'followers_count': 7, 'following_count': 38, 'tweet_count': 297, 'listed_count': 0}",dabi | spoilers,https://pbs.twimg.com/profile_images/1519256749848547329/A3b5bvXs_normal.jpg,dabiiroki,,,
184138019,,Kelly 👻,False,,False,"{'followers_count': 104, 'following_count': 407, 'tweet_count': 75214, 'listed_count': 5}",knows too much about pop culture. rebellious if somewhat spineless. turn on the subtitles. she/her.,https://pbs.twimg.com/profile_images/1413491628627664896/9dpcTF_w_normal.jpg,kelly_streets,,,
244444667,"MA, USA",Shuba,False,,False,"{'followers_count': 0, 'following_count': 62, 'tweet_count': 108, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,shubaviswa,,,
311769460,Close to you,gingmabobs,False,,False,"{'followers_count': 349, 'following_count': 270, 'tweet_count': 73341, 'listed_count': 9}","The guy with no sense of direction | living life full of regrets | no mistakes,just happy accidents |closure",https://pbs.twimg.com/profile_images/1455875282284388359/GAXPd7Up_normal.jpg,Zed_tryglav,,1368251261070368770,
265082106,dihatimu suatu saat nanti,dek bihun,False,https://t.co/uI7rltcbMW,False,"{'followers_count': 776, 'following_count': 389, 'tweet_count': 83433, 'listed_count': 0}","suka foto pake filter, tapi omongan suka ga kefilter, ya maap | udah pensiun jadi 'pemikat bapak-bapak' | @mahardhikaokky",https://pbs.twimg.com/profile_images/1517824833349771266/LKOXCOyQ_normal.jpg,bihunkecapena,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uI7rltcbMW', 'expanded_url': 'https://shopee.co.id/product/17720757/2796170764?smtt=0.0.9', 'display_url': 'shopee.co.id/product/177207…'}]}, 'description': {'mentions': [{'start': 106, 'end': 121, 'username': 'mahardhikaokky'}]}}"
2809759622,limbo,eesh,False,https://t.co/iRuqteb8RN,False,"{'followers_count': 428, 'following_count': 434, 'tweet_count': 2821, 'listed_count': 1}",i say things - sometimes profound but mostly dumb,https://pbs.twimg.com/profile_images/1469024370534273028/7NEKG4dQ_normal.jpg,HellaEmpathetic,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iRuqteb8RN', 'expanded_url': 'http://beholdmyabditory.wordpress.com', 'display_url': 'beholdmyabditory.wordpress.com'}]}}"
278818685,"Melbourne, Australia",Dr Tanya Vaughan,False,https://t.co/7QEnR4Rgp6,False,"{'followers_count': 4587, 'following_count': 2724, 'tweet_count': 10509, 'listed_count': 75}","Senior Research Fellow @acereduau, Honorary Fellow @EduMelb 2016 @ACELVIC Media award 2019, @next25au 2020- Co-author https://t.co/YmsVpJtTxj. Opinions are personal.",https://pbs.twimg.com/profile_images/1462190092148109312/kHqMunwl_normal.jpg,tvaughanEdu,,1393125895284555777,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7QEnR4Rgp6', 'expanded_url': 'https://works.bepress.com/tanya-vaughan/', 'display_url': 'works.bepress.com/tanya-vaughan/'}]}, 'description': {'urls': [{'start': 118, 'end': 141, 'url': 'https://t.co/YmsVpJtTxj', 'expanded_url': 'http://ow.ly/VsElF', 'display_url': 'ow.ly/VsElF'}], 'mentions': [{'start': 23, 'end': 33, 'username': 'acereduau'}, {'start': 51, 'end': 59, 'username': 'EduMelb'}, {'start': 65, 'end': 73, 'username': 'ACELVIC'}, {'start': 92, 'end': 101, 'username': 'next25au'}]}}"
555688601,Hobart Tas,Noel Mundy,False,,False,"{'followers_count': 875, 'following_count': 1621, 'tweet_count': 2199, 'listed_count': 15}","GM Housing and Comm Serv Anglicare Tas Go the Melb Demons, Jackjumpers & Spurs. Passionate about Social Justice and strengthening local communities Views my own",https://pbs.twimg.com/profile_images/2141927943/image_normal.jpg,NoelMundy59,,,
48996767,"Reading, MA",Emmy Balon Dove,False,,False,"{'followers_count': 29, 'following_count': 220, 'tweet_count': 285, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/820696622166380544/WhNczbzn_normal.jpg,elbdove,,,
1427580788917350401,,Merve,False,https://t.co/LBjj0jqnOV,False,"{'followers_count': 248, 'following_count': 233, 'tweet_count': 3125, 'listed_count': 0}","hissettirdiğinin önüne geçemezsin
#İHH",https://pbs.twimg.com/profile_images/1487162141304143883/-ppvpb4J_normal.jpg,bidelisosyolog,,1427586583344164868,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LBjj0jqnOV', 'expanded_url': 'https://instagram.com/bidelisosyolog?utm_medium=copy_link', 'display_url': 'instagram.com/bidelisosyolog…'}]}, 'description': {'hashtags': [{'start': 34, 'end': 38, 'tag': 'İHH'}]}}"
3301098943,"sl,ut",Emma Ashley 🏳️‍🌈🏳️‍⚧️,False,https://t.co/Ls9LCDFiSl,False,"{'followers_count': 157, 'following_count': 97, 'tweet_count': 26756, 'listed_count': 0}",in my catgirl era | 19 | she/her | BLM ACAB | @ambivirgo 💕 | backup @PancakeIden2ty | 🔞 @PancakeIdent18,https://pbs.twimg.com/profile_images/1324600177454317568/tltZ-Gr8_normal.jpg,PancakeIdentity,,1426083901022162945,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ls9LCDFiSl', 'expanded_url': 'https://www.curseforge.com/minecraft/customization/platys-advancement-and-recipe-pack', 'display_url': 'curseforge.com/minecraft/cust…'}]}, 'description': {'mentions': [{'start': 46, 'end': 56, 'username': 'ambivirgo'}, {'start': 68, 'end': 83, 'username': 'PancakeIden2ty'}, {'start': 88, 'end': 103, 'username': 'PancakeIdent18'}]}}"
871254116227465216,,Queerie💗,False,,False,"{'followers_count': 940, 'following_count': 2300, 'tweet_count': 33651, 'listed_count': 3}","Ambivert || Dreamer || Sport fan 🏀⛹️‍♂️😇🙏
I'm only one of me",https://pbs.twimg.com/profile_images/1510048076957855744/9D3BApGM_normal.jpg,Queerie03,,,
2450527440,,Cherita :),False,https://t.co/WZsEqXV63U,False,"{'followers_count': 2720, 'following_count': 1121, 'tweet_count': 10738, 'listed_count': 3}",Part time fake famous YouTuber and vlogger! Looking to be part of the future of cheerleading...my passion!,https://pbs.twimg.com/profile_images/762483589988519936/ilAqMlgo_normal.jpg,cheer_ology,,936748340489760769,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WZsEqXV63U', 'expanded_url': 'http://cheerology.wordpress.com', 'display_url': 'cheerology.wordpress.com'}]}}"
1291722328036925441,,Gauri Shankar H,False,,False,"{'followers_count': 5, 'following_count': 321, 'tweet_count': 390, 'listed_count': 0}",A soul lost in this chaos,https://pbs.twimg.com/profile_images/1291723536306827264/J9Yg1SoW_normal.jpg,GauriShankarH1,,,
92882460,Australia,Matthew Mitcham,False,https://t.co/p26wpfr2Me,True,"{'followers_count': 40118, 'following_count': 1364, 'tweet_count': 11900, 'listed_count': 747}",Olympic champion | mc | author | presenter | motivator | laugh-inducer | stage idiot | enquiries: max@marksonsparks.com,https://pbs.twimg.com/profile_images/1340873872833298434/evTxz518_normal.jpg,matthew_mitcham,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/p26wpfr2Me', 'expanded_url': 'http://www.youtube.com/user/mjmitcham', 'display_url': 'youtube.com/user/mjmitcham'}]}}"
84531411,istanbul,Özge Işılay,False,,False,"{'followers_count': 389, 'following_count': 505, 'tweet_count': 4815, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/378800000828410408/a7a4fa39dcdcbb1301a2cc4d3b846e97_normal.jpeg,ozgeisilay,,,
2762608080,奈良公園,zxa2233g,False,https://t.co/pTL47KArQ1,False,"{'followers_count': 62, 'following_count': 48, 'tweet_count': 1741, 'listed_count': 1}",ShortNote がなくなるということで。。。,https://pbs.twimg.com/profile_images/992251283905003520/-e8CPOZS_normal.jpg,zxa2233g,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pTL47KArQ1', 'expanded_url': 'https://note.com/zxa2233g', 'display_url': 'note.com/zxa2233g'}]}}"
923120359808704512,"Queensland, Australia",💧☘️PlanetEarthAdvocate,False,,False,"{'followers_count': 1577, 'following_count': 1397, 'tweet_count': 117939, 'listed_count': 3}",Passionate abt PlanetEarth/protecting her/our life-giving enviro.Despise IPA-Coalition.Member BirdlifeAus.Want ‘Aunty’. ABC back,https://pbs.twimg.com/profile_images/1216138563944796161/0Ovt3o3e_normal.jpg,AdvocatePlanet,,,
425080359,ﾏｼﾞﾌｨｺ横浜,🕊,False,https://t.co/tqyaDRMBmi,False,"{'followers_count': 13946, 'following_count': 1049, 'tweet_count': 197224, 'listed_count': 248}",女の子を描く鳩です。ｼｬﾆﾏｽとvtuberとFF14。https://t.co/yYpV53YbXp,https://pbs.twimg.com/profile_images/1246683731403788289/YJiUCjXE_normal.jpg,nico_dot,,1246683405732859904,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tqyaDRMBmi', 'expanded_url': 'https://hato.fanbox.cc', 'display_url': 'hato.fanbox.cc'}]}, 'description': {'urls': [{'start': 28, 'end': 51, 'url': 'https://t.co/yYpV53YbXp', 'expanded_url': 'http://odaibako.net/u/nico_dot', 'display_url': 'odaibako.net/u/nico_dot'}]}}"
157335490,千葉 市川市,ぐろ,False,,False,"{'followers_count': 212, 'following_count': 285, 'tweet_count': 8616, 'listed_count': 9}",数理計算案件進捗管理系アクチュアリー年金数理人。元コンサル。育児中。名古屋→大阪→東京。中日ドラゴンズと名古屋グランパス、ドラム、ピアノ。日本証券アナリスト協会検定会員。公認会計士、社会保険労務士勉強中。,https://pbs.twimg.com/profile_images/942298794607067137/oCHo0_vv_normal.jpg,igrogro,,,
19002445,"Melbourne, Australia",Ian McGinley,False,,False,"{'followers_count': 161, 'following_count': 276, 'tweet_count': 8513, 'listed_count': 9}","Bit of riding, bit of weightlifting, bit of crossfit.",https://pbs.twimg.com/profile_images/99421083/deathmonsters_normal.jpg,parawolf,,,
61283698,"Scotland, United Kingdom",Liz Forsyth 🇺🇦🕊,False,,False,"{'followers_count': 100, 'following_count': 132, 'tweet_count': 634, 'listed_count': 2}","Mum, granny, wife, friend. Strategy Support Manager for NHS. 💕family, friends, running and food. Wishing for peace, health and happiness. Views are my own",https://pbs.twimg.com/profile_images/1212671092701192193/lW0E8hY3_normal.jpg,LizzieF1515,,,
330347480,"Norwich, England",Sam.M.Fox,False,,False,"{'followers_count': 75, 'following_count': 160, 'tweet_count': 1540, 'listed_count': 0}","Lover of BTCC, Minis, Chilli's, Nature & Nascar. GoGo/Wild in Art sculptures geek 🐘🐇🐉🦍",https://pbs.twimg.com/profile_images/1486119427435290628/naggxFoI_normal.jpg,Warrior_Hamster,,,
3124116334,,Muramasa,False,,False,"{'followers_count': 181, 'following_count': 424, 'tweet_count': 29860, 'listed_count': 1}","Hell is empty, and all the devils are here.",https://pbs.twimg.com/profile_images/584365824628035585/ytZ8aL35_normal.jpg,willworkforsex,,1008714684789415937,
165266705,🍵と🎸と🎧と💭と🚩と👘,ぶるー,False,,False,"{'followers_count': 1828, 'following_count': 1379, 'tweet_count': 150161, 'listed_count': 60}",「THE IDOLM@STER 765PRO ALLSTARS LIVE SUNRICH COLORFUL」でなんと𝑮𝒐𝒐𝒅-𝑩𝒚𝒆𝒔が聴けるらしいです,https://pbs.twimg.com/profile_images/1509518973057986560/zGzIdfTk_normal.jpg,b841p,,,
1177112322306912256,"Tennessee, USA",K. Downey,False,,False,"{'followers_count': 197, 'following_count': 441, 'tweet_count': 7697, 'listed_count': 0}",Margarita! it’s what’s for dinner! ❤️Mom of triplets! 🇺🇦; ✊🏼✊🏽✊🏿✊🏾BLM! Support 🌈!✌🏼Laugh or lose it. Titans🏈! Preds🏒! UAB/MTSU/APSU/UCCS,https://pbs.twimg.com/profile_images/1177112761345724416/jJg1xZFU_normal.jpg,KDOWNEY_3,,,
102172687,Hong Kong (via Porthcawl),Gabriella,False,,False,"{'followers_count': 4484, 'following_count': 1994, 'tweet_count': 43926, 'listed_count': 83}",Welsh-Italian champagne-loving foodie with wanderlust. “Those who fly solo often have the strongest wings”. #avgeek,https://pbs.twimg.com/profile_images/1245374015885070338/NlPP3BRa_normal.jpg,gabrielladriver,,1305187008709496834,"{'description': {'hashtags': [{'start': 108, 'end': 115, 'tag': 'avgeek'}]}}"
31656160,San Francisco,Leo Chan,False,http://t.co/aF4Q8pbw7z,False,"{'followers_count': 88, 'following_count': 485, 'tweet_count': 2544, 'listed_count': 15}",Anywhere... Anytime...,https://pbs.twimg.com/profile_images/3642249639/fada9071b19ab87e95c4cab6248eade8_normal.jpeg,mrleochan,,,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/aF4Q8pbw7z', 'expanded_url': 'http://www.instagram.com/mrleochan', 'display_url': 'instagram.com/mrleochan'}]}}"
131041745,"Ho Chi Minh, Vietnam",Hiroy,False,,False,"{'followers_count': 33, 'following_count': 115, 'tweet_count': 2219, 'listed_count': 4}",静かに暮らしたい🇯🇵🇻🇳🎾☕️🏃🏻🥃🏂🎧JOJO,https://pbs.twimg.com/profile_images/1485166281490046977/OpvykBmr_normal.jpg,auiioau,,,
1010068200,"Sydney, New South Wales",Dr Auriol Purdie,False,https://t.co/YWWxaD8MLa,False,"{'followers_count': 1215, 'following_count': 2567, 'tweet_count': 12034, 'listed_count': 4}",Molecular Biologist @SydneyUni #pathogenomics #immunefitness #transcriptomics #DiseaseResilience.  Wife & mum. Views are my own,https://pbs.twimg.com/profile_images/1085698399960129541/ewseQSOW_normal.jpg,AuriolAuriol,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YWWxaD8MLa', 'expanded_url': 'http://sydney.edu.au/science/people/auriol.purdie.php', 'display_url': 'sydney.edu.au/science/people…'}]}, 'description': {'hashtags': [{'start': 31, 'end': 45, 'tag': 'pathogenomics'}, {'start': 46, 'end': 60, 'tag': 'immunefitness'}, {'start': 61, 'end': 77, 'tag': 'transcriptomics'}, {'start': 78, 'end': 96, 'tag': 'DiseaseResilience'}], 'mentions': [{'start': 20, 'end': 30, 'username': 'SydneyUni'}]}}"
579079532,ネオナゴヤ,ドクター・シュンガ🔞,False,,False,"{'followers_count': 457, 'following_count': 548, 'tweet_count': 159166, 'listed_count': 49}",ホンワカ　マシュマロ→ https://t.co/tI4gW9ojBL,https://pbs.twimg.com/profile_images/1053616722064732160/2TJpbCwk_normal.jpg,Dr_shunga,,1320273425676390400,"{'description': {'urls': [{'start': 12, 'end': 35, 'url': 'https://t.co/tI4gW9ojBL', 'expanded_url': 'https://marshmallow-qa.com/dr_shunga?utm_medium=url_text&utm_source=promotion', 'display_url': 'marshmallow-qa.com/dr_shunga?utm_…'}]}}"
50754034,"Thatcham, England",Sean Mobsby,False,https://t.co/VgYKVviBA0,False,"{'followers_count': 845, 'following_count': 1545, 'tweet_count': 22661, 'listed_count': 21}","@_yazzieb's Player 2 • @Covcampus Product Design BA (Hons) • @ReadingFC & @AZCardinals • Gaming, D&D, Nature & Virtual Photography",https://pbs.twimg.com/profile_images/1501649790345510912/KTF37edd_normal.jpg,SeanMobsby,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VgYKVviBA0', 'expanded_url': 'http://Instagram.com/seanmobsby/', 'display_url': 'Instagram.com/seanmobsby/'}]}, 'description': {'mentions': [{'start': 0, 'end': 9, 'username': '_yazzieb'}, {'start': 23, 'end': 33, 'username': 'Covcampus'}, {'start': 61, 'end': 71, 'username': 'ReadingFC'}, {'start': 74, 'end': 86, 'username': 'AZCardinals'}]}}"
624953980,,Senga,False,,False,"{'followers_count': 129, 'following_count': 352, 'tweet_count': 5049, 'listed_count': 2}",💛,https://pbs.twimg.com/profile_images/871642946885611520/AoczjawU_normal.jpg,slsr17,,,
401684253,,yoon,False,,False,"{'followers_count': 135, 'following_count': 487, 'tweet_count': 8421, 'listed_count': 0}",남반구에서 털 복숭이들 하고 삽니다.,https://pbs.twimg.com/profile_images/1309976808629047297/ujhD9eB5_normal.jpg,komameng89,,,
5980022,真北の方角,Hirotomo Oi,False,,False,"{'followers_count': 833, 'following_count': 1070, 'tweet_count': 39249, 'listed_count': 60}",インターネットのサービスで日々の生活をより良くしたいなと思ってる人です。,https://pbs.twimg.com/profile_images/1306370092662308865/aid4B6Ki_normal.jpg,hiroohi,,,
786618540,,Centu@JPBT,False,,False,"{'followers_count': 181, 'following_count': 241, 'tweet_count': 5667, 'listed_count': 3}",WoT実質引退/遊戯王復帰/ポケカ半引退/,https://pbs.twimg.com/profile_images/1129886056923328512/iFdFskbp_normal.jpg,JPBT_Centu_,,,
