id,protected,verified,description,name,profile_image_url,url,public_metrics,username,location,pinned_tweet_id,entities
69745129,False,False,"In such a violent world let us bear culture and its discontents with our own passions Me: music,movies, fine arts, good journalism, literature & psychoanalysis.",Wal Huck,https://pbs.twimg.com/profile_images/1310764647587426305/KpaXBiaJ_normal.jpg,,"{'followers_count': 348, 'following_count': 1082, 'tweet_count': 9344, 'listed_count': 2}",wally1814,"Buenos Aires, Argentina",1.4973764391584645e+18,
1206905040,False,False,Laughter. Inspiration. Wisdom. Donuts. 🏳️‍🌈 he/him,Really Dan,https://pbs.twimg.com/profile_images/1455643684763049986/8ia09A2y_normal.jpg,,"{'followers_count': 235, 'following_count': 977, 'tweet_count': 11205, 'listed_count': 7}",dannedforlife,Massachusetts,1.1181664738333696e+18,
1559514728,False,False,Streamer on @twitch | College student | Video game connoisseur | DM for Business Inquires 📨,ButterIsPro,https://pbs.twimg.com/profile_images/1359607590846570496/mPUuX13d_normal.jpg,https://t.co/kwTShturur,"{'followers_count': 724, 'following_count': 488, 'tweet_count': 8819, 'listed_count': 3}",ButterIsPro,The Tower,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kwTShturur', 'expanded_url': 'http://Twitch.tv/ButterIsPro', 'display_url': 'Twitch.tv/ButterIsPro'}]}, 'description': {'mentions': [{'start': 12, 'end': 19, 'username': 'twitch'}]}}"
1321443715,False,False,"be cool, don’t be like all uncool",Thomas,https://pbs.twimg.com/profile_images/1141443562661449729/xChVxI8m_normal.jpg,,"{'followers_count': 89, 'following_count': 267, 'tweet_count': 8045, 'listed_count': 0}",screamingt23,"Orlando, FL",,
48001874,False,False,"if you don’t like lisa why is you here, hoe?",a. 🫧,https://pbs.twimg.com/profile_images/1521123756059602945/tHsv2z6X_normal.jpg,,"{'followers_count': 827, 'following_count': 280, 'tweet_count': 119339, 'listed_count': 25}",giftfrmpisces,24; she/her,1.5046595743762596e+18,
1518720233774612480,False,False,,Ann Hatch,https://pbs.twimg.com/profile_images/1518720391136485376/WOVsib46_normal.jpg,,"{'followers_count': 2, 'following_count': 2, 'tweet_count': 11, 'listed_count': 0}",Hatch20Ann,,,
431204857,False,False,Fruit Bat trying to make sense of it all. jokes hugs and a bit of crazy.,Mori Bat,https://pbs.twimg.com/profile_images/511887196995862528/pi0K9orB_normal.jpeg,https://t.co/lbmkhhMQMP,"{'followers_count': 867, 'following_count': 840, 'tweet_count': 43539, 'listed_count': 12}",MoriartyStJames,Bloomington IN,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lbmkhhMQMP', 'expanded_url': 'http://furaffinity.net/user/cr4shb01', 'display_url': 'furaffinity.net/user/cr4shb01'}]}}"
845966185,False,False,,Eshean Lucio,https://pbs.twimg.com/profile_images/1293171727707578374/5krzTq2S_normal.jpg,https://t.co/PzL5X9QdQF,"{'followers_count': 522, 'following_count': 201, 'tweet_count': 4151, 'listed_count': 2}",esh_lucio,"Durban, KZN",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PzL5X9QdQF', 'expanded_url': 'https://www.instagram.com/captain_esh/', 'display_url': 'instagram.com/captain_esh/'}]}}"
540760405,False,False,Founder @charterspaceco (hiring now!) | Space Lawyer | Former Singapore Army Officer | @beondeck Deep Tech | @UCLLaws & @DurhamLawSchool | Kombucha Brewmeister,Yuk Chi,https://pbs.twimg.com/profile_images/1263923653210710016/K0VeO5kF_normal.jpg,https://t.co/8albyEKYtq,"{'followers_count': 296, 'following_count': 314, 'tweet_count': 9350, 'listed_count': 7}",AstroLawyer,London,1.5183840236299756e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8albyEKYtq', 'expanded_url': 'https://sorryspeakup.substack.com/', 'display_url': 'sorryspeakup.substack.com'}]}, 'description': {'mentions': [{'start': 8, 'end': 23, 'username': 'charterspaceco'}, {'start': 87, 'end': 96, 'username': 'beondeck'}, {'start': 109, 'end': 117, 'username': 'UCLLaws'}, {'start': 120, 'end': 136, 'username': 'DurhamLawSchool'}]}}"
209181759,False,False,"BC born.  Fan of travel, food, comics, professional wrestling, hockey and various other sports.",Lower_Mainland_Rob,https://pbs.twimg.com/profile_images/1620949334/woodland_park_zoo_bears_normal.jpg,,"{'followers_count': 120, 'following_count': 399, 'tweet_count': 10698, 'listed_count': 0}",Lower_Mainland_,BC,1.4976378109578158e+18,
247941189,False,False,Keeping it real in moderation. Unfortunate fan of Minnesota sports teams. Also fan of Liverpool F.C. Just waiting for GTA VI.,Stubbs,https://pbs.twimg.com/profile_images/1330339994112831498/eNr1ZR4M_normal.jpg,,"{'followers_count': 48, 'following_count': 212, 'tweet_count': 2005, 'listed_count': 2}",D_Stubbs,,,
388507897,False,False,Go Browns.... Go Twins... Go TWolves,Annmarie Beutel,https://pbs.twimg.com/profile_images/593205828125138944/EwaBcySW_normal.jpg,,"{'followers_count': 375, 'following_count': 694, 'tweet_count': 5265, 'listed_count': 3}",AnnmarieBeutel,,,
2191434667,False,False,"geriatric millennial.
adulta menor de manual.
chilean doomer
#tazonesporboric",constantina 🌳,https://pbs.twimg.com/profile_images/1472736368891600898/idKICwNt_normal.jpg,,"{'followers_count': 599, 'following_count': 1696, 'tweet_count': 16431, 'listed_count': 7}",constantinaopla,hipster periferia,1.4842538622949212e+18,"{'description': {'hashtags': [{'start': 61, 'end': 77, 'tag': 'tazonesporboric'}]}}"
140697399,False,False,"Gilda, tal vez Manson..",PauPau,https://pbs.twimg.com/profile_images/1234592705403117568/dc-e5b72_normal.jpg,,"{'followers_count': 243, 'following_count': 789, 'tweet_count': 10683, 'listed_count': 1}",PauPauVomm,Salta-Cordoba,1.0286999975277937e+18,
305616650,False,False,"📸 Fotógrafo social, de retrato y apasionado a la fotografía de teatro 🎭.",José Joaquín SS,https://pbs.twimg.com/profile_images/1267953277544607744/NJQzvBeu_normal.jpg,https://t.co/hiujGQT8lN,"{'followers_count': 216, 'following_count': 290, 'tweet_count': 3402, 'listed_count': 0}",JoseJoaquinSS,Afincado en Torremendo,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hiujGQT8lN', 'expanded_url': 'https://josejoaquinss.com', 'display_url': 'josejoaquinss.com'}]}}"
4099452213,False,False,,Almudena Garcia,https://pbs.twimg.com/profile_images/1479493069313617931/iR5uktnG_normal.jpg,,"{'followers_count': 39, 'following_count': 130, 'tweet_count': 4401, 'listed_count': 3}",AlmugcMadrid,,,
214136529,False,False,ojalá otro planeta donde poder emigrar.....medeca de peluches por la UCM,"Teresa izquierda Pantene, al 5G y chis 🥄",https://pbs.twimg.com/profile_images/1362780906256220160/kTsUQ6eJ_normal.jpg,,"{'followers_count': 776, 'following_count': 832, 'tweet_count': 65057, 'listed_count': 9}",Terenaria,Carabanchel,1.2516211486992998e+18,
23874731,False,False,"Feelin good as HELL, Unapologetically PRO CHOICE, new to vegan-ism",Molly Pickard ❃,https://pbs.twimg.com/profile_images/1519132796081614848/RlPRHFrd_normal.jpg,,"{'followers_count': 216, 'following_count': 364, 'tweet_count': 20717, 'listed_count': 1}",mollsballs09,,,
528199468,False,False,get Busy Phillips or get Busy dyin’,janelle,https://pbs.twimg.com/profile_images/1510312220068134915/GC3mV9ld_normal.jpg,,"{'followers_count': 2236, 'following_count': 1138, 'tweet_count': 85350, 'listed_count': 26}",janelle__leigh,"Pennsylvania, USA",1.4572848255686615e+18,
1270839162753691648,False,False,Father. Believer. Lakers. Eagles.,Jeremiah.,https://pbs.twimg.com/profile_images/1521605032491245569/ZvP2JpRA_normal.jpg,,"{'followers_count': 249, 'following_count': 501, 'tweet_count': 15419, 'listed_count': 1}",JayCov21,,,
478058264,False,False,Writing about film for @FilmmakerMag @SCMPNews @AmericanCine and whoever else will let me. Author America's Film Legacy for  @BloomsburyPub,Daniel Eagan,https://pbs.twimg.com/profile_images/1850814057/Master_Hands_thumb_normal.jpg,https://t.co/aB74BFIcyX,"{'followers_count': 575, 'following_count': 862, 'tweet_count': 5590, 'listed_count': 22}",Film_Legacy,NYC,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aB74BFIcyX', 'expanded_url': 'http://www.filmlegacy.net/blog/', 'display_url': 'filmlegacy.net/blog/'}]}, 'description': {'mentions': [{'start': 23, 'end': 36, 'username': 'FilmmakerMag'}, {'start': 37, 'end': 46, 'username': 'SCMPNews'}, {'start': 47, 'end': 60, 'username': 'AmericanCine'}, {'start': 125, 'end': 139, 'username': 'BloomsburyPub'}]}}"
1336691284216406016,False,False,Retired USN Master Chief Petty Officer. Patriot. Keto and Low carb enthusiast. Lift weights to maintain sanity. Studying cybersecurity. Philly Sports!,CMDCMstr3,https://pbs.twimg.com/profile_images/1492656501734862848/nAegARbO_normal.jpg,,"{'followers_count': 380, 'following_count': 806, 'tweet_count': 5895, 'listed_count': 2}",CmdcMstr3,,,
822909203824148480,False,False,He/Him. Técnico superior de Marketing y Espacios Comerciales. All these flavors and you choose to be salty. @KingsdragonEs Pokémon VGC player. Pfp: homilily IG,Kings Dragon | Tetsu,https://pbs.twimg.com/profile_images/1516888752228126720/fSsed13K_normal.jpg,,"{'followers_count': 740, 'following_count': 828, 'tweet_count': 65521, 'listed_count': 3}",Tetsustal,Lugo/Vigo GZ,1.5043716720271196e+18,"{'description': {'mentions': [{'start': 108, 'end': 122, 'username': 'KingsdragonEs'}]}}"
354928164,False,False,"🇪🇦🇪🇦🇪🇦 
🇸🇪🇸🇪🇸🇪
🌏🌎🌍",diego alonso 🇪🇦🇪🇦🇸🇪🇸🇪,https://pbs.twimg.com/profile_images/761640897788387328/Itcr7OhQ_normal.png,,"{'followers_count': 139, 'following_count': 576, 'tweet_count': 4584, 'listed_count': 3}",ovieguin,"Oviedo, Spain",1.476914883287556e+18,
105623554,False,False,#AprilDidIt,April* Luther Queen X,https://pbs.twimg.com/profile_images/1346269653258088450/YdehempB_normal.jpg,,"{'followers_count': 697, 'following_count': 1067, 'tweet_count': 51369, 'listed_count': 5}",aplsz,ATL✈️NY,1.4814778923872584e+18,"{'description': {'hashtags': [{'start': 0, 'end': 11, 'tag': 'AprilDidIt'}]}}"
465703198,False,False,,Jordy Sloan,https://pbs.twimg.com/profile_images/1496842643963359233/oG3fSkbY_normal.jpg,,"{'followers_count': 228, 'following_count': 675, 'tweet_count': 4110, 'listed_count': 0}",sloanj1400,,,
40366741,False,False,Off travelling the world.....,Jemma Mcmullen,https://pbs.twimg.com/profile_images/1292621837/161582_694905693_2307350_q_normal.jpg,,"{'followers_count': 57, 'following_count': 257, 'tweet_count': 1744, 'listed_count': 0}",JemmaR14,Sydney,,
257276137,False,False,"PAFC 🏈💙⚫⚪♀️🌈🌈
♥️🖤💛👣ANTI CORRUPTION.Sewer Rat Fighting for justice & survivors of abuse the global environment.Privileged & honored to live on Kaurna Land",Robyn Bonser 💉💉💉sewer🐀,https://pbs.twimg.com/profile_images/1327875299959181312/cuVyaM3i_normal.jpg,,"{'followers_count': 4070, 'following_count': 4985, 'tweet_count': 296125, 'listed_count': 0}",Bloss55,Adelaide South Australia,,
18205705,False,False,"“These are the dark times. But they don’t sustain. Darkness never sustains, even though sometimes it feels like it might.”  -13th Doctor",Kristen,https://pbs.twimg.com/profile_images/1183192328887947264/TlikkJAQ_normal.jpg,,"{'followers_count': 1641, 'following_count': 1778, 'tweet_count': 364298, 'listed_count': 103}",bitch_dracarys,Hogwarts ,1.2142775940042506e+18,
882712994127466496,False,False,"★°• le lloro a Ace todos los dias ★°• oya oya oya ★°• 
★°• mi carrd: https://t.co/mzhwRyInbc
★°• match con @noranakano
pfp artist: @PicassoDJennie",AinhoA ★·.°• (107/180),https://pbs.twimg.com/profile_images/1486041078910308352/Ng_3m4kE_normal.jpg,https://t.co/WHVoIvFmkn,"{'followers_count': 506, 'following_count': 579, 'tweet_count': 26119, 'listed_count': 12}",Ainhoo_chan,she/her/de levi ,1.5028055624966308e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WHVoIvFmkn', 'expanded_url': 'https://myanimelist.net/profile/Ainhoa-sama', 'display_url': 'myanimelist.net/profile/Ainhoa…'}]}, 'description': {'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/mzhwRyInbc', 'expanded_url': 'http://ainhoalvsace.carrd.co', 'display_url': 'ainhoalvsace.carrd.co'}], 'mentions': [{'start': 107, 'end': 118, 'username': 'noranakano'}, {'start': 131, 'end': 146, 'username': 'PicassoDJennie'}]}}"
1478265225119887360,False,False,"Fan of, TOH, Marvel Heartstopper, and Degrassi Franchise 
He/They/It/She | MINOR | Black | DNI anti-lgbtq, racist, heavy NSFW acc. | I swear",🏳️‍🌈 Dragon/Ray Check 📌,https://pbs.twimg.com/profile_images/1518487716723273728/P1M2laG__normal.jpg,,"{'followers_count': 28, 'following_count': 76, 'tweet_count': 913, 'listed_count': 1}",EnberDragon__21,State of Washing Machines ,1.513756876386693e+18,
748266059329900544,False,False,"ShellieMay and her friends, @MrBunnyFooFoo, Duffy, Skippy, Shaggy, Gelatoni, StellaLou, Cookie, ‘Olu and more! 💖 She/Her",Shellie May 🌻,https://pbs.twimg.com/profile_images/1348883483322552323/p_-DvJjY_normal.jpg,https://t.co/fXkVxNJRkX,"{'followers_count': 563, 'following_count': 67, 'tweet_count': 16077, 'listed_count': 8}",CraftyShellie,"California, USA",9.37850134544638e+17,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fXkVxNJRkX', 'expanded_url': 'https://www.etsy.com/shop/ThatsSewAmandaShop', 'display_url': 'etsy.com/shop/ThatsSewA…'}]}, 'description': {'mentions': [{'start': 28, 'end': 42, 'username': 'MrBunnyFooFoo'}]}}"
260022146,False,False,just a person | she/her,Melinda,https://pbs.twimg.com/profile_images/1447947640038121481/JBxMB5So_normal.jpg,,"{'followers_count': 1988, 'following_count': 3841, 'tweet_count': 157813, 'listed_count': 27}",melwedde,Pittsburgh,1.5214820620075745e+18,
19241206,False,False,"Computer Desktop Support Technician and Writer of Short Stories, Essays, and Screenplays",Randy Wong,https://pbs.twimg.com/profile_images/150440226/rbw_normal.jpg,,"{'followers_count': 304, 'following_count': 2365, 'tweet_count': 2518, 'listed_count': 5}",randywong,"San Rafael, California",,
1217894172771917824,False,False,matt reeves fan account,isma,https://pbs.twimg.com/profile_images/1513077708317728770/2au9BxmR_normal.jpg,,"{'followers_count': 66, 'following_count': 122, 'tweet_count': 2869, 'listed_count': 0}",vmitphlegm,,1.381323046422651e+18,
868353706311516160,False,False,20 ♡ 𝖘𝖍𝖊/𝖍𝖊𝖗 ʚ https://t.co/JvXwEGkOzn ɞ 🪷🐁,𝔏,https://pbs.twimg.com/profile_images/1518869451147563009/ymkBpGJz_normal.jpg,https://t.co/W526tsWc4v,"{'followers_count': 157, 'following_count': 114, 'tweet_count': 11141, 'listed_count': 1}",polarizey,"Marbella, Andalucía",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/W526tsWc4v', 'expanded_url': 'https://anilist.co/user/cansaita/', 'display_url': 'anilist.co/user/cansaita/'}]}, 'description': {'urls': [{'start': 15, 'end': 38, 'url': 'https://t.co/JvXwEGkOzn', 'expanded_url': 'http://cansaita.carrd.co', 'display_url': 'cansaita.carrd.co'}]}}"
444864876,False,False,🏳️‍🌈🇺🇸 #StopAsianHate #BlackLivesMatter #LGBTQ,Hung Nguyen,https://pbs.twimg.com/profile_images/1359908740695228423/HpIBwoc-_normal.jpg,,"{'followers_count': 16, 'following_count': 140, 'tweet_count': 544, 'listed_count': 0}",lehungster,United States,,"{'description': {'hashtags': [{'start': 7, 'end': 21, 'tag': 'StopAsianHate'}, {'start': 22, 'end': 39, 'tag': 'BlackLivesMatter'}, {'start': 40, 'end': 46, 'tag': 'LGBTQ'}]}}"
3880302520,False,False,"https://t.co/ZLXWwB69ZG  🇺🇦🌻

Black Lives Matter, Palestinian Lives Matter, Incel Lives Don't Matter and Putin can go fuck himself.",............................................,https://pbs.twimg.com/profile_images/1426983229064679426/YcjP3ijB_normal.png,,"{'followers_count': 59, 'following_count': 584, 'tweet_count': 5278, 'listed_count': 0}",mytittertatter,,1.4353925707340964e+18,"{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZLXWwB69ZG', 'expanded_url': 'https://www.thiswebsitewillselfdestruct.com', 'display_url': 'thiswebsitewillselfdestruct.com'}]}}"
1371941519104516096,False,False,,Raven,https://pbs.twimg.com/profile_images/1449555831045853189/MK5idCWC_normal.jpg,,"{'followers_count': 8, 'following_count': 179, 'tweet_count': 94, 'listed_count': 1}",RavenofSix,,,
1421557048739762176,False,False,"#GoDawgs 🏆 2021 National Champions 🏆

Not that it matters, but most of what follows is true…",Rick Simon 🏆🏈,https://pbs.twimg.com/profile_images/1510714372385120258/TbOh4NEh_normal.jpg,,"{'followers_count': 56, 'following_count': 242, 'tweet_count': 488, 'listed_count': 1}",TheRickSimon,,,"{'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'GoDawgs'}]}}"
15190773,False,False,昭和生まれ。一番好きなペンギンはアデリーペンギン。TV実況post多め。朝ドラ・おかいつ・ニチアサ・大河ドラマなど。突発性ガンプラビルド症候群   https://t.co/toTW4P9L4e,YQ,https://pbs.twimg.com/profile_images/931803620005240832/8ov7-7XZ_normal.jpg,http://t.co/dRy01lG4Ns,"{'followers_count': 366, 'following_count': 462, 'tweet_count': 144423, 'listed_count': 0}",YQsan,はやか県,1.3238991276762604e+18,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/dRy01lG4Ns', 'expanded_url': 'http://yqsan.tumblr.com/', 'display_url': 'yqsan.tumblr.com'}]}, 'description': {'urls': [{'start': 74, 'end': 97, 'url': 'https://t.co/toTW4P9L4e', 'expanded_url': 'http://instagram.com/yqsan', 'display_url': 'instagram.com/yqsan'}]}}"
1325115882624921600,False,False,,NintendoMan89,https://pbs.twimg.com/profile_images/1325117406373683206/R42IVTKZ_normal.jpg,,"{'followers_count': 11, 'following_count': 73, 'tweet_count': 494, 'listed_count': 1}",NintendoMan89,,,
767990124,False,False,"""En tiempos de engaño universal, decir la verdad se convierte en un acto revolucionario"". George Orwell",Emma Rouault,https://pbs.twimg.com/profile_images/1443808575231598593/5IyRAIse_normal.jpg,,"{'followers_count': 3909, 'following_count': 4629, 'tweet_count': 11968, 'listed_count': 10}",EmmaRouault80,Rosario,1.0189510868860641e+18,
15579801,False,False,"Meanderings through articles on technology, music and natural capitalism.",Jonathan Kenny,https://pbs.twimg.com/profile_images/1381564338113159171/s7z43zwx_normal.jpg,,"{'followers_count': 457, 'following_count': 980, 'tweet_count': 199, 'listed_count': 12}",jonathanwkenny,"Sydney, Australia",,
19146337,False,False,,Darryl Lewis,https://pbs.twimg.com/profile_images/1523429244/8753d454-abcd-4753-b5f5-251a8889b36d_normal.png,,"{'followers_count': 605, 'following_count': 675, 'tweet_count': 47869, 'listed_count': 23}",Bazilizk,"Paris, France",9.750141604791583e+17,
1331114001002971136,False,False,,wetnwavy,https://pbs.twimg.com/profile_images/1357184281596993536/Q8ujXFKe_normal.jpg,https://t.co/MZ9wrKDgBv,"{'followers_count': 153, 'following_count': 146, 'tweet_count': 7781, 'listed_count': 0}",ericanailedme,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MZ9wrKDgBv', 'expanded_url': 'http://instagram.com/ericanailedme', 'display_url': 'instagram.com/ericanailedme'}]}}"
289522537,False,False,"No creo en pensar fuera de la caja, es más, ni existe. Papá 3.0. Wannabe del café. Brand booster, creativo estratégico. Gastrofán y copywriter sin remedio.",Manuel Calderón,https://pbs.twimg.com/profile_images/1184889137964281856/i0YClmQt_normal.jpg,https://t.co/ZitRzjZ5y0,"{'followers_count': 443, 'following_count': 2106, 'tweet_count': 824, 'listed_count': 9}",manuelcalderond,Monterrey,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZitRzjZ5y0', 'expanded_url': 'https://www.linkedin.com/in/manuelcalderoncopywriter/', 'display_url': 'linkedin.com/in/manuelcalde…'}]}}"
364663234,False,False,From Chi-Town now in Chatt.,Mia Johnson,https://pbs.twimg.com/profile_images/1365478862021414916/-LkThOWl_normal.jpg,,"{'followers_count': 392, 'following_count': 330, 'tweet_count': 6583, 'listed_count': 3}",Miamor90_,Chattanooga,1.4879443207202816e+18,
4284615083,False,False,"liest, lebt & übersetzt",Alexandra Kranefeld,https://pbs.twimg.com/profile_images/703360853790355458/RVZJ3l9i_normal.jpg,,"{'followers_count': 752, 'following_count': 427, 'tweet_count': 20684, 'listed_count': 21}",greenishglass,Hamburg,,
1274058090887950336,False,False,will she ever become a proper stan account?? we’ll see!,get help pls,https://pbs.twimg.com/profile_images/1495792446302613512/MpNAYWu3_normal.png,https://t.co/2PCzKAWz7k,"{'followers_count': 4, 'following_count': 45, 'tweet_count': 319, 'listed_count': 0}",slayjoo,she/her,1.2794733711771976e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2PCzKAWz7k', 'expanded_url': 'https://blacklivesmatters.carrd.co/', 'display_url': 'blacklivesmatters.carrd.co'}]}}"
164617454,False,False,,Brad Drodge,https://pbs.twimg.com/profile_images/1513631796159782912/hXSStOkJ_normal.jpg,,"{'followers_count': 15, 'following_count': 189, 'tweet_count': 485, 'listed_count': 0}",traveller59,,,
130399581,False,False,普段のつぶやき用   広州嫁日記→@Cantonwife,おすし,https://pbs.twimg.com/profile_images/1100156292495159296/s28YiaFy_normal.jpg,,"{'followers_count': 959, 'following_count': 2820, 'tweet_count': 104247, 'listed_count': 18}",plutoniurn,Kanazawa city,,"{'description': {'mentions': [{'start': 17, 'end': 28, 'username': 'Cantonwife'}]}}"
162454101,False,False,"No era mi plan de vida, pero ya llevo 31 años en Málaga y en el CSIC, disfrutando y sufriendo, que así es la vida. No tengo nada que ver con el Betis.",AJ Cordón P.,https://pbs.twimg.com/profile_images/1408700257244954625/RMA7HBvt_normal.jpg,,"{'followers_count': 269, 'following_count': 303, 'tweet_count': 2336, 'listed_count': 2}",AntonioCordon,Málaga,,
3424196824,False,False,"Català d'Arenys de Munt, estudiant el Grau d'Administració d'Empreses i Gestió de la Innovació al Tecnocampus de Mataró i amb molta fal-lera geganteraaa!!!",Martí Salvà Riera,https://pbs.twimg.com/profile_images/933011014756552706/BfUwYLaX_normal.jpg,,"{'followers_count': 95, 'following_count': 534, 'tweet_count': 7665, 'listed_count': 1}",MartiSalva2015,"Arenys de Munt, Catalunya",,
2234699924,False,False,"Eagle Scout, Isaiah 1:17, Christian, ally, professional rambler, he/him Host of @TruesStoriesPod https://t.co/tGQKtccSmS 💚🤍🖤",Ethan Hulen,https://pbs.twimg.com/profile_images/1429797027085492239/oWuzQl9F_normal.jpg,,"{'followers_count': 165, 'following_count': 392, 'tweet_count': 2339, 'listed_count': 1}",etph0n3h0m3,,,"{'description': {'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/tGQKtccSmS', 'expanded_url': 'https://spoti.fi/2W3YvDD', 'display_url': 'spoti.fi/2W3YvDD'}], 'mentions': [{'start': 80, 'end': 96, 'username': 'TruesStoriesPod'}]}}"
2420605664,False,False,Nobody at all,HomeyD,https://pbs.twimg.com/profile_images/1220373544506404864/9KX7TRUP_normal.jpg,,"{'followers_count': 22, 'following_count': 130, 'tweet_count': 2817, 'listed_count': 0}",HomeyDee,New Hampshire,,
1967567514,False,False,Lawyer husband dad; Cannabis business/strategy/law; Drug policy; environmentalist; dog person; sports/music fan: NYY NYG NYK; concerned citizen,Jerry Chesler,https://pbs.twimg.com/profile_images/1102595861928804353/O2rm_C2Y_normal.png,,"{'followers_count': 1124, 'following_count': 3614, 'tweet_count': 10473, 'listed_count': 2}",JerryChesler,Arizona Desert,1.3274311285384397e+18,
601356628,False,False,Great minds discuss ideas. Average minds discuss events. Small minds discuss people.#UT87 #WCK #SandwichArtist #FreeSubo \m/ ΩΔΦ #Spring13,Don Patricio,https://pbs.twimg.com/profile_images/865276675516497920/AmAA86E8_normal.jpg,,"{'followers_count': 932, 'following_count': 884, 'tweet_count': 30208, 'listed_count': 2}",PattyCakes0007,,8.598364326424494e+17,"{'description': {'hashtags': [{'start': 84, 'end': 89, 'tag': 'UT87'}, {'start': 90, 'end': 94, 'tag': 'WCK'}, {'start': 95, 'end': 110, 'tag': 'SandwichArtist'}, {'start': 111, 'end': 120, 'tag': 'FreeSubo'}, {'start': 129, 'end': 138, 'tag': 'Spring13'}]}}"
632067825,False,False,人生舐めクジ団二代目団長 アイコンは前団長様より グラブル/遊戯王/ポケカ/東方/秘封倶楽部,テレ〆ス,https://pbs.twimg.com/profile_images/1476888447688519681/yalU5WdG_normal.jpg,,"{'followers_count': 170, 'following_count': 234, 'tweet_count': 74769, 'listed_count': 7}",tele0mes,玉座,1.2978657524945797e+18,
1469431915157590016,False,False,,Queco,https://pbs.twimg.com/profile_images/1469432038923067394/g1kY3Yx9_normal.jpg,,"{'followers_count': 8, 'following_count': 186, 'tweet_count': 395, 'listed_count': 0}",quecojv,,,
1401231307351412736,False,False,,Sarmie,https://pbs.twimg.com/profile_images/1462649503878635524/fkMaIRHH_normal.jpg,,"{'followers_count': 93, 'following_count': 255, 'tweet_count': 844, 'listed_count': 0}",areyewokay,,,
198853531,False,False,海外ドラマ：現在視聴中→ SEAL TEAM、FBI、CSI: Vegas、FBI: Most Wanted｜散歩｜スポーツ視聴：ほぼテニス｜Sasatica｜数学、回文、畳文、古文｜たまに洋画｜Excel｜座布団(4!-4-4)/.4枚,ミキ,https://pbs.twimg.com/profile_images/1493594292123992065/TdHrlenn_normal.jpg,,"{'followers_count': 125, 'following_count': 223, 'tweet_count': 59725, 'listed_count': 23}",mikideci,Tokyo,1.505880196121047e+18,
20477713,False,False,,Becks,https://pbs.twimg.com/profile_images/1213617065531039744/DRKVI5Ta_normal.jpg,,"{'followers_count': 78, 'following_count': 508, 'tweet_count': 4163, 'listed_count': 2}",becks28nz,,,
844966792149774336,False,False,"En piloto automático desde el 2012.
IG: https://t.co/wASlFjc2V0",tuyo,https://pbs.twimg.com/profile_images/1506000557210845193/02lxodim_normal.jpg,https://t.co/QPlUYNki1A,"{'followers_count': 230, 'following_count': 785, 'tweet_count': 16448, 'listed_count': 0}",deinermh,Costa Rica,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QPlUYNki1A', 'expanded_url': 'https://letterboxd.com/Deiner/', 'display_url': 'letterboxd.com/Deiner/'}]}, 'description': {'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/wASlFjc2V0', 'expanded_url': 'http://instagram.com/deiner.mh/', 'display_url': 'instagram.com/deiner.mh/'}]}}"
2438024130,False,False,I am ABBA’s masterpiece Acts 20:24,Bukky Akinwale,https://pbs.twimg.com/profile_images/1461804108793450509/VJCweSlA_normal.jpg,,"{'followers_count': 291, 'following_count': 197, 'tweet_count': 16070, 'listed_count': 1}",Salamatu__,,9.359630885447639e+17,
823076198,False,False,kick balls about on the weekends ⚽️,Jordy Chubb,https://pbs.twimg.com/profile_images/1493565360469069825/Oiurprxo_normal.jpg,,"{'followers_count': 408, 'following_count': 587, 'tweet_count': 3978, 'listed_count': 2}",Jordy_Chubb,Cardiff/ Lake District,1.3415313823681372e+18,
47637662,False,False,Canadian/American; Winnipeg Jets fan; he/him; “member” of ANTIFA,D'Arcy Palmer (Слава Україні!),https://pbs.twimg.com/profile_images/447879032/darcytoronto_normal.jpg,,"{'followers_count': 81, 'following_count': 943, 'tweet_count': 7061, 'listed_count': 2}",tomservo50,"Fukuoka, Japan",1.395374941726417e+18,
