id,public_metrics,lang,text,conversation_id,created_at,author_id,source,context_annotations,possibly_sensitive,reply_settings,entities,in_reply_to_user_id,referenced_tweets,geo,attachments
1520783526089887746,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ja,"ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛⬛⬛🟩⬛
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/6J1sja4m5n
 #ポケモンWordle",1520783526089887746,2022-05-01T15:13:42.000Z,846851569056403456,Twitter for Android,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",False,everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/6J1sja4m5n', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",,,,
1520783524315340800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ja,"ポケモンWordle 6/10

⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛🟩⬛
⬛⬛⬛⬛⬛

https://t.co/v70CDLQfEn
 #ポケモンWordle",1520783524315340800,2022-05-01T15:13:41.000Z,742936968653373444,Twitter for iPhone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",False,everyone,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/v70CDLQfEn', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",,,,
1520783521224458240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ja,"ポケモンWordle 7/10

⬛⬛⬛⬛⬛  🟨⬛⬛⬛⬛
⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟨

https://t.co/bAUBCPAAAn
 #ポケモンWordle",1520783521224458240,2022-05-01T15:13:40.000Z,592687984,Twitter Web App,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",False,everyone,"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/bAUBCPAAAn', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 87, 'end': 98, 'tag': 'ポケモンWordle'}]}",,,,
1520783516325355529,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,"Wordle 316 4/6

⬜⬜⬜⬜⬜
🟨🟩🟨⬜⬜
⬜🟩⬜🟨🟨
🟩🟩🟩🟩🟩 https://t.co/0ZXCRMlgwY",1520783516325355529,2022-05-01T15:13:39.000Z,473237799,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,"{'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/0ZXCRMlgwY', 'expanded_url': 'https://twitter.com/JimMaruschak/status/1520783516325355529/photo/1', 'display_url': 'pic.twitter.com/0ZXCRMlgwY', 'media_key': '16_1520783509547360261'}]}",,,,{'media_keys': ['16_1520783509547360261']}
1520783515851264001,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 317 4/6

⬜⬜⬜⬜⬜
⬜🟨⬜⬜⬜
🟩⬜⬜⬜🟨
🟩🟩🟩🟩🟩",1520783515851264001,2022-05-01T15:13:39.000Z,1084496239721295872,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,mentionedUsers,,,,,
1520783515737985024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ja,"Wordle 317 3/6

⬜⬜⬜⬜🟨
🟨🟩⬜⬜🟨
🟩🟩🟩🟩🟩

(*ﾟ∀ﾟ)!!",1520783515737985024,2022-05-01T15:13:39.000Z,940826853677334528,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520783515549593605,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 317 5/6

🟨⬜⬜⬜⬜
⬜⬜🟨⬜🟨
🟩🟨⬜⬜🟨
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩",1520783515549593605,2022-05-01T15:13:39.000Z,1678343190,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520783513762418690,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ja,"ポケモンWordle 8/10

⬛⬛⬛⬛⬛  ⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛  ⬛🟨⬛🟩⬛
⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛🟨⬛⬛⬛
⬛⬛⬛⬛⬛

https://t.co/h4o0dRKMRZ
 #ポケモンWordle 
当たらんかと思った･････････",1520783513762418690,2022-05-01T15:13:39.000Z,1056712688800161792,Twitter Web App,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",False,everyone,"{'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/h4o0dRKMRZ', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 94, 'end': 105, 'tag': 'ポケモンWordle'}]}",,,,
1520783512001216513,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ja,"Wordle 317 5/6

🟨⬜⬜🟨⬜
⬜⬜🟩⬜⬜
🟨⬜🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

あれ？w",1520783512001216513,2022-05-01T15:13:38.000Z,60482832,Twitter for iPad,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520783510847787008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ja,"Wordle 317 4/6*

⬛⬛⬛⬛🟨
🟨⬛🟨🟨⬛
🟨🟨⬛⬛🟨
🟩🟩🟩🟩🟩

くぅぅ…でも良し！",1520783510847787008,2022-05-01T15:13:38.000Z,139678784,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520783509140385792,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",ja,"ポケモンWordle 1/10

🟩🟩🟩🟩🟩

https://t.co/NbkfSw6UzP
 #ポケモンWordle",1520783509140385792,2022-05-01T15:13:38.000Z,1288458575208042496,Twitter for iPhone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",False,everyone,"{'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/NbkfSw6UzP', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 49, 'end': 60, 'tag': 'ポケモンWordle'}], 'annotations': [{'start': 0, 'end': 9, 'probability': 0.31, 'type': 'Other', 'normalized_text': 'ポケモンWordle'}]}",,,,
1520783503125790720,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"RT @RashadEst85: Wordle 316 4/6

⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩 https://t.co/tPXxMkUlVk",1520783503125790720,2022-05-01T15:13:36.000Z,1516281478212202498,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",True,everyone,"{'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/tPXxMkUlVk', 'expanded_url': 'https://twitter.com/RashadEst85/status/1520645399966535680/video/1', 'display_url': 'pic.twitter.com/tPXxMkUlVk', 'media_key': '7_1520645381977223168'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'RashadEst85', 'id': '1516281478212202498'}]}",,"[{'type': 'retweeted', 'id': '1520645399966535680'}]",,{'media_keys': ['7_1520645381977223168']}
1520783499019489281,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 317 3/6

⬜⬜⬜⬜🟩
⬜🟨🟨🟨⬜
🟩🟩🟩🟩🟩",1520783499019489281,2022-05-01T15:13:35.000Z,143405833,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520783498054803457,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ja,"ポケモンWordle 7/10

⬛⬛🟨⬛⬛  🟨⬛⬛🟩⬛
⬛🟨⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛🟩⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛

https://t.co/n5Ftnt9HOs
 #ポケモンWordle",1520783498054803457,2022-05-01T15:13:35.000Z,1266722618616328198,Twitter for iPhone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",False,everyone,"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/n5Ftnt9HOs', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 87, 'end': 98, 'tag': 'ポケモンWordle'}]}",,,,
1520783494183497734,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",ja,"Wordle 317 6/6

🟨🟨⬛⬛⬛
⬛🟨🟨🟨⬛
🟨🟨⬛⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

こっちも全然あたらなかった。",1520783494183497734,2022-05-01T15:13:34.000Z,2971464458,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520783487221264385,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 317 6/6

🟨⬜⬜⬜🟩
⬜⬜⬜⬜🟨
⬜🟨⬜⬜⬜
⬜⬜🟨⬜⬜
🟩🟩🟨🟨🟩
🟩🟩🟩🟩🟩",1520783487221264385,2022-05-01T15:13:32.000Z,386058496,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520783482640691200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ko,"쳇
#Wordle 317 3/6

⬜⬜🟨🟨⬜
🟨🟨🟨⬜⬜
🟩🟩🟩🟩🟩",1520783482640691200,2022-05-01T15:13:31.000Z,303651330,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,"{'hashtags': [{'start': 2, 'end': 9, 'tag': 'Wordle'}]}",,,,
1520783482045476864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ko,"워들 201 5/6
https://t.co/GFVawTGwKB

⬜⬜⬜⬜🟩
⬜⬜⬜⬜🟩
⬜⬜⬜⬜🟩
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩",1520783482045476864,2022-05-01T15:13:31.000Z,1133337705394262016,Twitter for Android,,False,everyone,"{'urls': [{'start': 11, 'end': 34, 'url': 'https://t.co/GFVawTGwKB', 'expanded_url': 'https://jhlov.github.io/wordle', 'display_url': 'jhlov.github.io/wordle'}]}",,,,
1520783482041028609,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",en,"@Triped67 @CanuckleGame @MTBTTLady Good morning Trisha
Canuckle 81 3/6
May 1
⬜🟥⬜⬜🟥
🟥🟥⬜🟥🟥
🟥🟥🟥🟥🟥

Wordle 316 3/6
⬜🟩⬜⬜⬜
⬜🟩⬜🟨⬜
🟩🟩🟩🟩🟩

WordHurdle 205 2/6
💙💙🤍🤍🤍💙
💙💙💙💙💙💙",1520783482041028609,2022-05-01T15:13:31.000Z,321522911,Twitter for iPad,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,"{'annotations': [{'start': 48, 'end': 62, 'probability': 0.3829, 'type': 'Person', 'normalized_text': 'Trisha Canuckle'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'Triped67', 'id': '378612836'}, {'start': 10, 'end': 23, 'username': 'CanuckleGame', 'id': '1491613863128805381'}, {'start': 24, 'end': 34, 'username': 'MTBTTLady', 'id': '455237544'}]}",378612836,,,
1520783481487257600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 317 5/6

⬛⬛⬛⬛🟨
⬛⬛⬛⬛🟩
⬛🟨⬛⬛⬛
🟨⬛🟨⬛🟩
🟩🟩🟩🟩🟩",1520783481487257600,2022-05-01T15:13:31.000Z,1517450990274084865,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520783469655334913,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,"Wordle (ES)  #115 6/6

⬜⬜⬜⬜🟨
⬜🟩🟨🟩⬜
🟨🟩⬜🟩⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/FGzUdYy1x5.                     Hacer esta madre cruel no es buena idea",1520783469655334913,2022-05-01T15:13:28.000Z,890629189753331714,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/FGzUdYy1x5', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520783467931480064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜⬜🟨🟨⬜
🟨🟩⬜⬜⬜
⬜🟩⬜🟨🟨
🟩🟩🟩🟩🟩",1520783467931480064,2022-05-01T15:13:28.000Z,24746316,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520783467004452865,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ja,"ポケモンWordle 6/10

⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛🟨⬛⬛
🟨⬛⬛⬛⬜
⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛

https://t.co/IoSKNG6BAg
 #ポケモンWordle",1520783467004452865,2022-05-01T15:13:27.000Z,853601105606922243,Twitter for iPhone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",False,everyone,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/IoSKNG6BAg', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",,,,
1520783459375063044,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 5/6*

⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520783459375063044,2022-05-01T15:13:26.000Z,172420055,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520783458418950144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ja,"Wordle 317 6/6

⬜⬜🟨🟨🟨
🟨🟨⬜⬜🟨
⬜🟨🟨🟨⬜
🟨🟨⬜⬜⬜
🟨🟨⬜🟨⬜
🟩🟩🟩🟩🟩
危なかった。",1520783458418950144,2022-05-01T15:13:25.000Z,3237211532,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520783454115602433,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ja,"ポケモンWordle 6/10

⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛🟩⬛⬛
⬛⬛⬛⬛⬛
⬛⬛🟨⬛⬛
🟨🟨⬛⬛⬛

https://t.co/Wa1mjv8jUF
 #ポケモンWordle",1520783454115602433,2022-05-01T15:13:24.000Z,1091632195091935232,Twitter for Android,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",False,everyone,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/Wa1mjv8jUF', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",,,,
1520783448226803712,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",ja,"日本語のWordle（ローマ字）
#109
5/6
https://t.co/GjTGyQB0ry
⬜ 🟥 ⬜ 🟥 🟥
🟥 🟥 🟥 ⬜ ⬜
🟩 🟩 🟥 ⬜ 🟥
🟩 🟩 ⬜ 🟩 🟩
🟩 🟩 🟩 🟩 🟩",1496270518802345984,2022-05-01T15:13:23.000Z,65339288,Twitter for iPad,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,"{'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/GjTGyQB0ry', 'expanded_url': 'https://wordle-jp.netlify.app/', 'display_url': 'wordle-jp.netlify.app'}]}",65339288,"[{'type': 'replied_to', 'id': '1520298169099501568'}]",,
1520783447501209600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 317 4/6

🟨⬛🟨⬛⬛
⬛⬛⬛⬛🟩
⬛🟨⬛⬛🟨
🟩🟩🟩🟩🟩",1520783447501209600,2022-05-01T15:13:23.000Z,102693029,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
