,location,name,protected,url,verified,public_metrics,description,profile_image_url,username,id,pinned_tweet_id,entities
443085471,,pontarddulaisrfc⚫🟡⚫🟡,False,https://t.co/yiHs0T1HP2,False,"{'followers_count': 2921, 'following_count': 2216, 'tweet_count': 3121, 'listed_count': 15}",Official Twitter Account of Pontarddulais RFC #cmontheambers,https://pbs.twimg.com/profile_images/1336782751681359876/zcmITJqu_normal.jpg,bontrfc,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yiHs0T1HP2', 'expanded_url': 'http://www.pontarddulais-rfc.co.uk', 'display_url': 'pontarddulais-rfc.co.uk'}]}, 'description': {'hashtags': [{'start': 46, 'end': 60, 'tag': 'cmontheambers'}]}}"
233068068,"Winnipeg, MB",Belinda Squance,False,https://t.co/IY4gwhOxxB,False,"{'followers_count': 2569, 'following_count': 1713, 'tweet_count': 49898, 'listed_count': 29}",Who says you can't be conservative and care about community? I do every day! (Never been an award winner.),https://pbs.twimg.com/profile_images/1328337780494065664/1a11o79J_normal.jpg,BelindaSquance,,1184229970736009219,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IY4gwhOxxB', 'expanded_url': 'http://www.bs-belinda.blogspot.com', 'display_url': 'bs-belinda.blogspot.com'}]}}"
701755756006219776,"Peterborough, UK",Debbie,False,,False,"{'followers_count': 31, 'following_count': 51, 'tweet_count': 524, 'listed_count': 0}",💙💙,https://pbs.twimg.com/profile_images/1512458153115504644/zo8eSuE8_normal.jpg,lukejakesmum,,,
1497788148465782784,it/he/pup/they pls,Jack,False,,False,"{'followers_count': 74, 'following_count': 483, 'tweet_count': 6140, 'listed_count': 1}",i draw sometimes // aceflux + queer + trans masc 🏳️‍⚧️🏳️‍🌈 // I'm a minor,https://pbs.twimg.com/profile_images/1507817766832779266/NHR43OFl_normal.jpg,ArsonRowan,,1520480625794461697,
738921441534545920,02766,Tommy Grealy,False,,False,"{'followers_count': 32, 'following_count': 82, 'tweet_count': 317, 'listed_count': 2}",Patriots FAN,https://pbs.twimg.com/profile_images/738926397348012032/JxHCe56x_normal.jpg,grealy_tommy,,,
2053221,Los Angeles,"Jarrett ""Jett"" Lennon Kaufman",False,https://t.co/V6B9rKrBWr,False,"{'followers_count': 888, 'following_count': 757, 'tweet_count': 18127, 'listed_count': 65}","(he/him) 
Was in that show you saw a long time ago. Has just ALL the ADHD. Moderately funny. Host and editor of @SuperLegitPod. Her Body Her Choice.",https://pbs.twimg.com/profile_images/1190004483188764672/7zMZbjMf_normal.jpg,TurboFool,,1304544768853045248,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/V6B9rKrBWr', 'expanded_url': 'http://jarrettlennon.com', 'display_url': 'jarrettlennon.com'}]}, 'description': {'mentions': [{'start': 112, 'end': 126, 'username': 'SuperLegitPod'}]}}"
1506811342220677123,she/her   14   ⚢,kam … ★,False,https://t.co/KaWJOy34Ed,False,"{'followers_count': 291, 'following_count': 413, 'tweet_count': 2798, 'listed_count': 0}","anyway, don’t be a stranger ➶",https://pbs.twimg.com/profile_images/1521292807826296832/csvlkamp_normal.jpg,bakersjulien,,1521295664176578561,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KaWJOy34Ed', 'expanded_url': 'http://graceland-too.xn--1ci06b/', 'display_url': 'graceland-too.✩⡱'}]}}"
390145544,,The Black Crow (Dafp),False,https://t.co/MVWgRHml9d,False,"{'followers_count': 244, 'following_count': 562, 'tweet_count': 17602, 'listed_count': 1}","You'd better learn that this will not blow over and over. #keepsmiling. Rítmica en @somosmaranya
IG: @quiquesm_",https://pbs.twimg.com/profile_images/1244976363918045184/h9aqigEO_normal.jpg,quiquesm_,,1509608605187641360,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MVWgRHml9d', 'expanded_url': 'https://open.spotify.com/artist/7ABB8NyEwY3pi1TX3dVqZR', 'display_url': 'open.spotify.com/artist/7ABB8Ny…'}]}, 'description': {'hashtags': [{'start': 58, 'end': 70, 'tag': 'keepsmiling'}], 'mentions': [{'start': 83, 'end': 96, 'username': 'somosmaranya'}, {'start': 101, 'end': 111, 'username': 'quiquesm_'}]}}"
1444287875852365824,愚者出鬼没,思い込みも時には生きていく力になると思い込んでる人です、こんばんは。,False,,False,"{'followers_count': 340, 'following_count': 371, 'tweet_count': 842, 'listed_count': 2}",すぐニュースを語りたくなるからtwitterは向いてない。でもね、この頃、アカウント持ってないと投稿もプレゼントの応募もできなかったりするし。とりあえず、邪魔にならないようにするね。,https://pbs.twimg.com/profile_images/1444299753676677137/cZCLX1gd_normal.jpg,RYxjj80GjxNJK14,,1446789141413326850,
969326109136363520,Mayagüez Puerto Rico,Chopo,False,https://t.co/TX1xHwG4AM,False,"{'followers_count': 32, 'following_count': 237, 'tweet_count': 1252, 'listed_count': 0}","🏳‍🌈🍓🇵🇷✝, he/him/honey. Aspiring software engineer at the UPRM. Find me anywhere with this handle. All views my own. 1 Kings 19:7",https://pbs.twimg.com/profile_images/1460125282854223872/izDxlsTR_normal.jpg,igtampe,,1496919089570267139,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TX1xHwG4AM', 'expanded_url': 'https://sites.google.com/view/igtampe', 'display_url': 'sites.google.com/view/igtampe'}]}}"
50320426,,Lisa Harris,False,,False,"{'followers_count': 721, 'following_count': 1988, 'tweet_count': 12437, 'listed_count': 8}",Blessed and Grateful Mom to Darien and Jordan|Bibi to Naomi|Lawyer|Aspiring Writer|Empath|#BlackLivesMatter|She/Her,https://pbs.twimg.com/profile_images/1394385052486848516/T2LNLXm-_normal.jpg,lisakay1215,,,"{'description': {'hashtags': [{'start': 90, 'end': 107, 'tag': 'BlackLivesMatter'}]}}"
1151094877,,Andrewstyle22,False,,False,"{'followers_count': 17, 'following_count': 174, 'tweet_count': 485, 'listed_count': 1}","Tengo tanto que decir, que no me da la gana de escribir ;)",https://pbs.twimg.com/profile_images/3211739301/f9d91350aa7b6344cc590292df82d788_normal.jpeg,Andrewstyle22,,,
226615780,えんぐれす いんらいてんど えばらき,こばやし,False,https://t.co/4THB5hOOxR,False,"{'followers_count': 291, 'following_count': 345, 'tweet_count': 10029, 'listed_count': 3}",ただのビールくずから出戻り系こどおじビールくずに進化（退化,https://pbs.twimg.com/profile_images/1236759860932481030/YHnuGAEe_normal.jpg,5884ten,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4THB5hOOxR', 'expanded_url': 'https://www.seicomart.co.jp/sp/instore/info.html#storesong', 'display_url': 'seicomart.co.jp/sp/instore/inf…'}]}}"
178077858,"Essex, United Kingdom",Neil Pellinacci,False,http://t.co/MQieTHwcFm,False,"{'followers_count': 150, 'following_count': 86, 'tweet_count': 16214, 'listed_count': 20}","Music, Technology, Photography, Food, Drink, Mountains, Seas, Forests, Wolves, Packers... what more could you want?",https://pbs.twimg.com/profile_images/740289196473102336/R_pJkhbK_normal.jpg,npellinacci,,,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/MQieTHwcFm', 'expanded_url': 'http://neilpellinacci.blogspot.com/', 'display_url': 'neilpellinacci.blogspot.com'}]}}"
1286924025378172928,,Nate,False,https://t.co/GefHsEWT3U,False,"{'followers_count': 486, 'following_count': 725, 'tweet_count': 3320, 'listed_count': 0}","Howdy. I'm a professional crastinator. 
https://t.co/H86ZYUq8DW

120 ⭐- 2:00:17
70 ⭐- 55:38
16 ⭐- 16:45
1 ⭐- 8:30",https://pbs.twimg.com/profile_images/1480048179848441857/oc-aT_AI_normal.jpg,N8rBeans,,1477145020515766273,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GefHsEWT3U', 'expanded_url': 'https://funnyhotdog.com/', 'display_url': 'funnyhotdog.com'}]}, 'description': {'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/H86ZYUq8DW', 'expanded_url': 'http://twitch.tv/n8rbeans', 'display_url': 'twitch.tv/n8rbeans'}]}}"
191685442,Where The Money Reside,Ny,False,,False,"{'followers_count': 255, 'following_count': 205, 'tweet_count': 46544, 'listed_count': 5}",Chile....,https://pbs.twimg.com/profile_images/1213834638252236800/w2ZrUSZk_normal.jpg,CallMeNY_,,,
2792230581,"Melbourne, Australia",Shane,False,,False,"{'followers_count': 193, 'following_count': 629, 'tweet_count': 21713, 'listed_count': 0}","Gopher, Amateur star gazer, Amateur tea snob (Ripened Pu erh,  Oolong), NZer, general know it all. 

It's only magic until you understand it.

He Him",https://pbs.twimg.com/profile_images/1294048921405153281/tmSwxVXV_normal.jpg,SaturniusMons,,1358142296554786816,
98607385,Washington State,Katie Hall,False,,False,"{'followers_count': 459, 'following_count': 375, 'tweet_count': 20616, 'listed_count': 2}",Voter. She/her. Black Lives Matter. Trans Lives Matter. 🏳️‍🌈,https://pbs.twimg.com/profile_images/1404506409308327939/LXIJpklh_normal.jpg,khall71,,,
431255545,She/They,Lala ✘⁷ 📌,False,,False,"{'followers_count': 362, 'following_count': 562, 'tweet_count': 54133, 'listed_count': 13}","Professional Fan, Cultural Studies MA",https://pbs.twimg.com/profile_images/1511165217417297920/2D4x4FVX_normal.jpg,ldsimmons12,,1521977911015657472,
540654367,グンマー,ゆきじ,False,,False,"{'followers_count': 40, 'following_count': 600, 'tweet_count': 19180, 'listed_count': 3}",大人になっても忘れない,https://pbs.twimg.com/profile_images/1991749716/image_normal.jpg,Yukiji_AUO,,,
1288762506824101893,daly ♡ || he/they,tyler™ lluco’s bf -1,False,https://t.co/Y6pgHJrjcW,False,"{'followers_count': 78, 'following_count': 267, 'tweet_count': 9761, 'listed_count': 1}",INTP ♌️ || #GOT7 ; u feel like home || 18 || eruri enthusiastic || . . . ⌦BENNETT: This is your team?,https://pbs.twimg.com/profile_images/1485763827169964033/JRs_35nx_normal.jpg,tylerjoto,,1499028839371993090,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Y6pgHJrjcW', 'expanded_url': 'https://tilerjoto.carrd.co', 'display_url': 'tilerjoto.carrd.co'}]}, 'description': {'hashtags': [{'start': 11, 'end': 16, 'tag': 'GOT7'}]}}"
1260740526887895040,17 ,'o',False,,False,"{'followers_count': 91, 'following_count': 314, 'tweet_count': 48328, 'listed_count': 0}",put your pussy lips on live I’ll give you a thousand dollars,https://pbs.twimg.com/profile_images/1511075951597268996/tj0qjlRM_normal.jpg,tylqbt,,1464996113228967942,
3317581524,"Pasig, Philippines",Deyl | STREAM GLITCH and LOVE DIVE,False,,False,"{'followers_count': 131, 'following_count': 542, 'tweet_count': 6186, 'listed_count': 0}","OT12, Always and Forever. Thank You IZ*ONE",https://pbs.twimg.com/profile_images/1509321233141497859/ZxxQPePP_normal.jpg,Squidbucks_,,1475517546233171969,
261553082,Utah,Boo Bitch 👻,False,,False,"{'followers_count': 214, 'following_count': 158, 'tweet_count': 28414, 'listed_count': 3}",crazy weenie dog mom. #BlackLivesMatter,https://pbs.twimg.com/profile_images/1513651122887860224/tVhllDkh_normal.jpg,EmilyRosee5,,1046821695883898880,"{'description': {'hashtags': [{'start': 22, 'end': 39, 'tag': 'BlackLivesMatter'}]}}"
123591841,NJ-USA,C.Reed,False,,False,"{'followers_count': 16, 'following_count': 121, 'tweet_count': 635, 'listed_count': 0}",“… Dragged into the Twitterverse kicking and screaming.,https://pbs.twimg.com/profile_images/2284388370/95BtiOK8_normal,ChucksBrainDump,,,
338828258,"Los Angeles, CA",Nick Rodriguez,False,https://t.co/FdruxCqTTI,False,"{'followers_count': 1670, 'following_count': 2415, 'tweet_count': 18073, 'listed_count': 29}","Staff Writer @ DreamWorks // Sometimes I’m paid to write things. Most of the time, I DO IT ANYWAY. // Repped by Annette van Duren // 🇵🇷 + 🏳️‍🌈 // he/him",https://pbs.twimg.com/profile_images/1495335904432431110/_VrjtdAo_normal.jpg,NickRodriguez00,,1338240376621035520,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FdruxCqTTI', 'expanded_url': 'http://nickrodriguezwriter.com', 'display_url': 'nickrodriguezwriter.com'}]}}"
27769404,Bay of Plenty,Lindsay Vette,False,,False,"{'followers_count': 47, 'following_count': 415, 'tweet_count': 1356, 'listed_count': 1}",Bicycle obsessed computer geek,https://pbs.twimg.com/profile_images/1157140221596598272/YkJP02mV_normal.jpg,LGVette,,,
1257719485,"San Francisco, CA",Celery Caraway,False,,False,"{'followers_count': 2307, 'following_count': 4584, 'tweet_count': 381292, 'listed_count': 184}",Multicultural through my life experience. Compulsive retweeter due to enduring culture shock. Lifelong Democrat. No Lists! #BlackLivesMatter #StrongerTogether,https://pbs.twimg.com/profile_images/1501269892837769217/153L9tE7_normal.jpg,CeleryCaraway,,1479214233334128641,"{'description': {'hashtags': [{'start': 123, 'end': 140, 'tag': 'BlackLivesMatter'}, {'start': 141, 'end': 158, 'tag': 'StrongerTogether'}]}}"
19773884,"Tokyo, Japan",𝘴𝘢𝘬𝘶💉💉💉,False,,False,"{'followers_count': 213, 'following_count': 468, 'tweet_count': 36943, 'listed_count': 10}",運用でカバーし続けているチャラリーマン。忘れがちな教訓「何事もやりすぎはよくない」 bio→不惑から知命の間。キックボクシング、酒、活字（読書）、クラシックが生きる糧、料理は息抜き。見る専は野球、相撲、フィギュアスケート、時々見る将。超ド級天然19歳娘の製造責任者です。柄付き。,https://pbs.twimg.com/profile_images/1509626948733267969/nv2fQ30t_normal.jpg,saku_o,,1520508040663150593,
3334791,,chowdown,False,https://t.co/XJlaXsxM2b,False,"{'followers_count': 712, 'following_count': 433, 'tweet_count': 51143, 'listed_count': 67}",Always hungry. Or is that sleepy.,https://pbs.twimg.com/profile_images/1460467098983886851/JKLly3bU_normal.jpg,chowdown,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XJlaXsxM2b', 'expanded_url': 'http://carnality.wordpress.com', 'display_url': 'carnality.wordpress.com'}]}}"
1875422887,"Ludwigsburg, Deutschland",𝙼𝚒𝚌𝚑𝚊𝚎𝚕 𝙵𝚒𝚝𝚣𝚖𝚊𝚢𝚎𝚛 🏳️‍🌈🏴‍☠️,False,https://t.co/bxrw83eawC,False,"{'followers_count': 720, 'following_count': 795, 'tweet_count': 6105, 'listed_count': 6}","Dad, husband, gearhead, video game historian, embedded software dev, hacker culture cultivator and a nerd at heart. About in this order. @ertesx @nokia_ngage",https://pbs.twimg.com/profile_images/1473301473182330885/mdacV0xG_normal.jpg,mupfdev,,1485260032950386691,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bxrw83eawC', 'expanded_url': 'https://mupf.dev', 'display_url': 'mupf.dev'}]}, 'description': {'mentions': [{'start': 137, 'end': 144, 'username': 'ertesx'}, {'start': 145, 'end': 157, 'username': 'nokia_ngage'}]}}"
169159886,Canada,Mszue🌻,False,,False,"{'followers_count': 180, 'following_count': 320, 'tweet_count': 2604, 'listed_count': 7}","Left-wing ideologue and all-round person of interest, living and lolling about in the Southern Gulf Islands of BC.",https://pbs.twimg.com/profile_images/421030822666186752/bgwkzhXv_normal.jpeg,Mszue1,,,
95329717,"Phoenix, Arizona",Matt Poppe,False,https://t.co/x2ue6CvpvC,False,"{'followers_count': 689, 'following_count': 358, 'tweet_count': 119, 'listed_count': 15}",Columnist @christandpc丨Author of The Unofficial Anabaptist Guide To Disneyland 2023 (forthcoming)丨Matt Poppe rhymes with That Dope丨He/Him,https://pbs.twimg.com/profile_images/1467356766597877760/sKnAqR2Q_normal.jpg,TheMattPoppe,,1521612872975110145,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/x2ue6CvpvC', 'expanded_url': 'https://christandpopculture.com/author/mattpoppe/', 'display_url': 'christandpopculture.com/author/mattpop…'}]}, 'description': {'mentions': [{'start': 10, 'end': 22, 'username': 'christandpc'}]}}"
1402210019454558210,,lily_eng_learner,False,,False,"{'followers_count': 311, 'following_count': 238, 'tweet_count': 1147, 'listed_count': 1}",ダラダラ英語と付き合い続けてはや何年？の40代。TOEIC915(2021.5)、英会話コンプレックスを覆すべく奮闘中。転勤族な配偶者と国内うろうろし始めて10数年。(英語読み書きありの)フリーランス仕事9年目。旅行、料理、飲食、お酒、スポーツ観戦(サッカー)好き 英語関連の方、無言フォロー失礼します🙏,https://pbs.twimg.com/profile_images/1515655411432452098/v-kYF-4S_normal.jpg,LearnerLily,,1509506711216074759,
1377739944,,Amogh Mhatre,False,,False,"{'followers_count': 90, 'following_count': 450, 'tweet_count': 367, 'listed_count': 0}","Jack of all, Master of Computer Applications.   

Politics | Movies | Cricket | Life | Crypto | Stock Market

Caution : Retweets & Likes are not endorsements!!",https://pbs.twimg.com/profile_images/1047557531571290113/x76knxp5_normal.jpg,amogh_mhatre,,1483507421284691968,
1453383460320546821,,Tamar Coln,False,,False,"{'followers_count': 7, 'following_count': 15, 'tweet_count': 264, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1453383567791124482/m8lzBAIa_normal.jpg,ColnTamar,,,
49933645,Earth,Becca Jackaman,False,,False,"{'followers_count': 196, 'following_count': 672, 'tweet_count': 5439, 'listed_count': 5}","#She/#her. Disability Rights-fighter, bookworm, music-lover, film-buff, wannabe-author...that's me *waves*

I also run monthly Progression Sessions: @ProgSesh",https://pbs.twimg.com/profile_images/1199805367494103040/R2yvpY3w_normal.jpg,WheelsOfViolets,,1517539856217526275,"{'description': {'hashtags': [{'start': 0, 'end': 4, 'tag': 'She'}, {'start': 5, 'end': 9, 'tag': 'her'}], 'mentions': [{'start': 149, 'end': 158, 'username': 'ProgSesh'}]}}"
1165944193174274049,N5,Joseph,False,,False,"{'followers_count': 800, 'following_count': 962, 'tweet_count': 10031, 'listed_count': 2}",🇸🇬 | @j0esphh | @Arsenal,https://pbs.twimg.com/profile_images/1521468870258614272/eByC9IKp_normal.jpg,jxseph77,,1458810291727134720,"{'description': {'mentions': [{'start': 5, 'end': 13, 'username': 'j0esphh'}, {'start': 16, 'end': 24, 'username': 'Arsenal'}]}}"
98758915,Bella Noche's,Just call me POLLY!,False,,False,"{'followers_count': 298, 'following_count': 245, 'tweet_count': 11187, 'listed_count': 7}",My name is 7 letters. Awesome is 7 letters. I don't think that is a coincidence.,https://pbs.twimg.com/profile_images/1509601185279393796/aJ5ZrK5l_normal.jpg,ShesSoAmbitious,,,
349134256,,María José González,False,,False,"{'followers_count': 228, 'following_count': 600, 'tweet_count': 19420, 'listed_count': 18}","El huevo eclosionó, pero yo prefiero mantener el misterio.",https://pbs.twimg.com/profile_images/1484994054408577024/kdoeBn7Z_normal.jpg,Marijosegonzal,,,
1249254920,"Vancouver, British Columbia",Jace Bennest,False,https://t.co/Q5aMXmd9bn,False,"{'followers_count': 13, 'following_count': 127, 'tweet_count': 1130, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/851291634289451009/KfRJC8ZF_normal.jpg,thejacer87,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Q5aMXmd9bn', 'expanded_url': 'http://twitch.tv/thejacer87', 'display_url': 'twitch.tv/thejacer87'}]}}"
190825165,"Pittsburgh, PA",Questionally Pronunced Gloop N’ Spook,False,https://t.co/JOFV9UjvOE,False,"{'followers_count': 341, 'following_count': 2127, 'tweet_count': 54277, 'listed_count': 9}","(He/Him) BLM, Queer. Author of ""The Archer & The Mage"" available now on Barnes & Noble & Amazon (link below). Die-hard fan of 2019 World Champion Nationals.",https://pbs.twimg.com/profile_images/1138474304704790528/J0EhNdDi_normal.jpg,steelphoenix8,,813888105317072896,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JOFV9UjvOE', 'expanded_url': 'https://linktr.ee/zackbyam8', 'display_url': 'linktr.ee/zackbyam8'}]}}"
723008510,pluto,honey,False,,False,"{'followers_count': 31, 'following_count': 86, 'tweet_count': 3278, 'listed_count': 0}",too fragile to function,https://pbs.twimg.com/profile_images/1520800650073755648/zZ-kWulT_normal.jpg,ibraaaa,,1322963534125387777,
98840432,"Dubai, United Arab Emirates",Basem Shendy,False,,False,"{'followers_count': 248, 'following_count': 842, 'tweet_count': 6177, 'listed_count': 1}",#GGMU,https://pbs.twimg.com/profile_images/1489507863286398978/K7BjnQaI_normal.jpg,BasemShendy,,,"{'description': {'hashtags': [{'start': 0, 'end': 5, 'tag': 'GGMU'}]}}"
6371142,"Somewhere, with you",いくた♥️なお Featuring トリシティ155,False,https://t.co/ceeTkOnukN,False,"{'followers_count': 2064, 'following_count': 2228, 'tweet_count': 270526, 'listed_count': 177}","成人済み https://t.co/5fI306oL3G 量産型肉食暗号研究者/CISSP。研究者かつオタク。アマチュア小説家(自称)。BL,GL,NL雑食です&レイヤー。分野は鉄道、アニメ、漫画、ゲーム、ミリタリ等 最近はヤマト、プリキュア中心。好きな艦は二連三段空母",https://pbs.twimg.com/profile_images/1354385234226102274/ijIg5pvN_normal.jpg,ikutana,,1355873739112517633,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ceeTkOnukN', 'expanded_url': 'http://www3.4bn.ne.jp/blog/', 'display_url': 'www3.4bn.ne.jp/blog/'}]}, 'description': {'urls': [{'start': 5, 'end': 28, 'url': 'https://t.co/5fI306oL3G', 'expanded_url': 'http://twpf.jp/ikutana', 'display_url': 'twpf.jp/ikutana'}]}}"
83075290,Republic of the Philippines,Jeremy 🩹,False,,False,"{'followers_count': 115, 'following_count': 95, 'tweet_count': 654, 'listed_count': 1}",Electronics Engineer ⚡️ || BSECE Grad  - AdU💙⚪️ || MSECE candidate - Mapua 🔴,https://pbs.twimg.com/profile_images/1521806614788919297/JZRuaWBM_normal.jpg,TheJeremyVirata,,1521806467984072704,
380189237,Colorful Culver City CA,nancy neff,False,,False,"{'followers_count': 2746, 'following_count': 5000, 'tweet_count': 358163, 'listed_count': 0}",Often the smallest person in any given room of adults...former VP of Maui Chamber of Commerce.,https://pbs.twimg.com/profile_images/1197745843110940674/7xUbS-OV_normal.jpg,nancyneff2,,,
1301980115572850689,In Your Heart,Rajesh Khurana,False,,False,"{'followers_count': 13, 'following_count': 403, 'tweet_count': 1304, 'listed_count': 0}","Husband, Father of two brats, on twitter to gauge the mood of fellow citizens and NOT to have followers...",https://pbs.twimg.com/profile_images/1473737907403993097/awhFh2Xt_normal.jpg,Rajesh49039007,,,
1382085115,,amb 🌸,False,https://t.co/5QVHOXyJm5,False,"{'followers_count': 310, 'following_count': 91, 'tweet_count': 86982, 'listed_count': 16}",amb • 27 • cis ♀️┊actual normie disguised as an idol account 💌,https://pbs.twimg.com/profile_images/1509613711501275139/KtCe8duh_normal.jpg,shikifes,,1483818941088735239,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5QVHOXyJm5', 'expanded_url': 'https://lazylazy.carrd.co/', 'display_url': 'lazylazy.carrd.co'}]}}"
937773546343825408,Blue earth ,👩‍⚕️,False,,False,"{'followers_count': 420, 'following_count': 229, 'tweet_count': 22471, 'listed_count': 1}","Dinkoist
#MedicineTwitter",https://pbs.twimg.com/profile_images/1516953637150285825/bISZ0C03_normal.jpg,Free11_09,,,"{'description': {'hashtags': [{'start': 9, 'end': 25, 'tag': 'MedicineTwitter'}]}}"
1131060140818489349,"Ohio, USA",Darl𖧷ing Nic \⁷ 🌓Don’t Fall Away,False,,False,"{'followers_count': 178, 'following_count': 569, 'tweet_count': 8501, 'listed_count': 2}",ARMYcarat enjoying music w/my daughter. BTS sun~SVT moon~TxT rising. Depression/anxiety/social phobia. Also a rock/alt fan. She/her ~Don’t Fall Away....Dream~,https://pbs.twimg.com/profile_images/1513898506452406280/PXmt8McB_normal.jpg,DontFallAway19,,1453075545898602499,
318126636,Sydney,Nick Wood,False,,False,"{'followers_count': 343, 'following_count': 1561, 'tweet_count': 3617, 'listed_count': 4}",Lifelong social distancer,https://pbs.twimg.com/profile_images/1423246929505308676/0N9LbK9j_normal.jpg,woodynickp,,,
797887136,,luciano martin,False,,False,"{'followers_count': 56, 'following_count': 106, 'tweet_count': 646, 'listed_count': 0}","me gusta saber, aprender y vivir la vida con alegria e ilusion",https://pbs.twimg.com/profile_images/692263184682598400/3qxe9Zrc_normal.jpg,luckidl,,,
37675160,"Flusherville, ON",Royal Flusher,False,https://t.co/79vOXhjtgT,False,"{'followers_count': 3157, 'following_count': 2509, 'tweet_count': 14291, 'listed_count': 24}","Astoundingly stupid Vegas misadventurist. Trip Report blog, Laffs, Food, Gambling. https://t.co/79vOXhjtgT",https://pbs.twimg.com/profile_images/1098739254199545856/WwXL3jqr_normal.png,royalflusher,,1392489607317671936,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/79vOXhjtgT', 'expanded_url': 'http://www.royalflushervegas.com', 'display_url': 'royalflushervegas.com'}]}, 'description': {'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/79vOXhjtgT', 'expanded_url': 'http://www.royalflushervegas.com', 'display_url': 'royalflushervegas.com'}]}}"
163207045,Europe,Eri Ca,False,,False,"{'followers_count': 313, 'following_count': 217, 'tweet_count': 16300, 'listed_count': 23}",Mastodon: @ericalaeta@ruhr.social 😃🌱🌺,https://pbs.twimg.com/profile_images/1001407152660107264/wLjIlRXn_normal.jpg,ericalaeta,,,
2789950536,"Dubai, United Arab Emirates",Leyla Najafi Anaraki,False,,False,"{'followers_count': 17, 'following_count': 57, 'tweet_count': 172, 'listed_count': 1}",Boho Yoga Instructor teaching in Dubai and Saudi Arabia. Trained in USA and Canada.,https://pbs.twimg.com/profile_images/1514318520762437642/YAJ879NW_normal.jpg,dxbyogagirl,,,
18962304,Springfield MO,fidellaty,False,,False,"{'followers_count': 3, 'following_count': 18, 'tweet_count': 39, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,fidellaty,,,
77584913,sakai,akinel,False,https://t.co/NyfQP9qmpP,False,"{'followers_count': 596, 'following_count': 553, 'tweet_count': 3545, 'listed_count': 17}",アコーディオンとノコギリを弾いてます。@リュクサンブール公園 自然派です。,https://pbs.twimg.com/profile_images/773539160053252096/tdpQ7tG6_normal.jpg,akinelo,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NyfQP9qmpP', 'expanded_url': 'https://www.instagram.com/luxembourg_park', 'display_url': 'instagram.com/luxembourg_park'}]}}"
817773459564593154,she/her - 21 ♡ j,marie 🌸 DEUKAE 2ND WIN!!,False,,False,"{'followers_count': 1168, 'following_count': 1101, 'tweet_count': 36421, 'listed_count': 13}",thinking about yoohyeon,https://pbs.twimg.com/profile_images/1516397890654113793/nOwf4_Zh_normal.jpg,mariekalimu,,1518901233381429248,
1296505968511954947,,リット,False,,False,"{'followers_count': 1, 'following_count': 89, 'tweet_count': 314, 'listed_count': 0}",普段言いづらいことを文字通りつぶやくためのひとり言アカウント。役に立つことは言わない。,https://pbs.twimg.com/profile_images/1296515358870736897/HJKyKCq2_normal.jpg,k5UNHGBwtx0NHL4,,,
1503917778977366018,New result every 30 minutes,Тwitter Plays Wordle,False,https://t.co/RZ8RnttMs3,False,"{'followers_count': 16, 'following_count': 2, 'tweet_count': 2473, 'listed_count': 1}","Reply with your guess to my most recent tweet! Refer to pinned tweet for examples of valid guesses

Most liked tweet is the next guess. Updates every 30 minutes",https://pbs.twimg.com/profile_images/1503925008288133126/14hJBQ9k_normal.jpg,WordleGame_Bot,,1507778544025444360,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RZ8RnttMs3', 'expanded_url': 'https://github.com/afnzmn/twitter-plays-wordle', 'display_url': 'github.com/afnzmn/twitter…'}]}}"
