id,profile_image_url,entities,url,public_metrics,username,protected,name,description,location,verified,pinned_tweet_id
723269126181904384,https://pbs.twimg.com/profile_images/1501355942373384193/H7zUmqGq_normal.jpg,,,"{'followers_count': 11, 'following_count': 110, 'tweet_count': 752, 'listed_count': 0}",DCap57,False,Doreen C,,"Windsor, Ontario",False,
1114665056,https://pbs.twimg.com/profile_images/684470673788383232/50enqw3A_normal.jpg,,,"{'followers_count': 142, 'following_count': 173, 'tweet_count': 2951, 'listed_count': 0}",BeaverJkbeaver,False,Jim beaver,"Tiger got to hunt. Bird got to fly. Man got to sit and wonder, Why, why, why.",,False,
1133081212988416000,https://pbs.twimg.com/profile_images/1364355776299556865/cQs30pmC_normal.jpg,,,"{'followers_count': 6, 'following_count': 137, 'tweet_count': 1644, 'listed_count': 0}",julius_irl,False,I’d love a sandwich right now 🗯,,,False,1.3798199778601165e+18
73290252,https://pbs.twimg.com/profile_images/1130987488091099136/5HARIhY9_normal.jpg,,,"{'followers_count': 63, 'following_count': 168, 'tweet_count': 323, 'listed_count': 1}",HudsSeaz,False,Hudson Smith,Husband & Father | Christian,,False,
871657725704507392,https://pbs.twimg.com/profile_images/1502243020292378624/At2rJw_-_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bXBGEU3xdf', 'expanded_url': 'https://www.instagram.com/planetalorenafunkos', 'display_url': 'instagram.com/planetalorenaf…'}]}}",https://t.co/bXBGEU3xdf,"{'followers_count': 111, 'following_count': 380, 'tweet_count': 1126, 'listed_count': 0}",PlanetaLorena_,False,Planetalorena,,"Zaragoza, España",False,
36189649,https://pbs.twimg.com/profile_images/1180522385616834560/lRzK7F18_normal.jpg,"{'description': {'hashtags': [{'start': 95, 'end': 105, 'tag': 'FreeFezco'}]}}",,"{'followers_count': 1752, 'following_count': 1587, 'tweet_count': 67845, 'listed_count': 5}",MissLAiAm,False,Summerhouse Sno,Slow Jam Gymnast ~Inch high private eye~ 5'4 and loving it~ Young auntie~ Double D’s n dimples #FreeFezco,,False,1.375858541370749e+18
21233841,https://pbs.twimg.com/profile_images/967065311123070976/_M3uqD7h_normal.jpg,,,"{'followers_count': 390, 'following_count': 705, 'tweet_count': 7193, 'listed_count': 24}",Tylersdaytoday,False,Tyler,Here to brighten your day one word at a time. Follow along. Me: 37. Writer. Associate Creative Director. Toronto.,Toronto,False,
434416016,https://pbs.twimg.com/profile_images/1288498916804243458/NQ2F1jMl_normal.jpg,,,"{'followers_count': 498, 'following_count': 669, 'tweet_count': 4719, 'listed_count': 1}",EricRiihinen_10,False,Eric Riihinen,Booze™️,University of Minnesota-Duluth,False,1.2768431311332188e+18
100397543,https://pbs.twimg.com/profile_images/1455010023264952323/Ugm324OQ_normal.jpg,,,"{'followers_count': 113, 'following_count': 131, 'tweet_count': 11575, 'listed_count': 15}",thornt52,False,Jimmie 💬,"debits and credits, b!*ch","South Lyon, MI",False,1.4643600540276982e+18
1455907327413047296,https://pbs.twimg.com/profile_images/1455918519305048069/HsANkr3D_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oaKbz4ZHXN', 'expanded_url': 'https://twitter.com/heymattia', 'display_url': 'twitter.com/heymattia'}]}, 'description': {'hashtags': [{'start': 65, 'end': 74, 'tag': 'Tweet100'}], 'mentions': [{'start': 11, 'end': 21, 'username': 'heymattia'}]}}",https://t.co/oaKbz4ZHXN,"{'followers_count': 381, 'following_count': 1, 'tweet_count': 61049, 'listed_count': 9}",BotTweet100,False,ReTweet100 🐦,Created by @heymattia 😉 I help you get more exposure during your #Tweet100 challenge: use the hashtag and I will RT your tweet.,Connect with me ➝,False,1.4940581626636616e+18
1457174116935639040,https://pbs.twimg.com/profile_images/1457174378593009666/5gBC83_X_normal.jpg,,,"{'followers_count': 62, 'following_count': 195, 'tweet_count': 760, 'listed_count': 0}",uglydolltherapy,False,Sophia,no comment,all pronouns,False,
1321556768049299456,https://pbs.twimg.com/profile_images/1516581423041466369/JuZG07qd_normal.jpg,,,"{'followers_count': 23, 'following_count': 55, 'tweet_count': 93, 'listed_count': 0}",zabijtemeprosim,False,tribunak,Autisticka kraska,,False,1.4384340823299727e+18
1433037463119745024,https://pbs.twimg.com/profile_images/1433798615240085519/9X4nNcac_normal.jpg,,,"{'followers_count': 26, 'following_count': 133, 'tweet_count': 433, 'listed_count': 0}",bayupratamacoid,False,Bayu Pratama,25 | lebih lancar ngomong lewat ketikan ketimbang lewat ucapan.,,False,
24149573,https://pbs.twimg.com/profile_images/1513054310229504000/2HjLNQkr_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rIEr2NeNjh', 'expanded_url': 'http://www.yourdiabeteshub.com', 'display_url': 'yourdiabeteshub.com'}]}}",https://t.co/rIEr2NeNjh,"{'followers_count': 822, 'following_count': 570, 'tweet_count': 12671, 'listed_count': 131}",heltweet,False,Helen,"Poet. Gardener. Teacher.
 EducateLearnAdvocate
I write from my lived experience. My characters are sometimes thinly veiled.",Barngala country Australia,False,1.495142670561583e+18
1268260581959663616,https://pbs.twimg.com/profile_images/1484396177005109248/g0I_qThi_normal.jpg,,,"{'followers_count': 33, 'following_count': 110, 'tweet_count': 200, 'listed_count': 0}",AlexSalyer3,False,Alex Salyer,,,False,
199524095,https://pbs.twimg.com/profile_images/1442814509303926790/XQpBPwcN_normal.jpg,,,"{'followers_count': 148, 'following_count': 136, 'tweet_count': 4280, 'listed_count': 0}",willsabol,False,will,"NREMT, BS neuroscience and biology, chemistry minor. Clinical research, healthcare, outreach, public health, environment, policy and ethics",Hell,False,
940063033,https://pbs.twimg.com/profile_images/1216035365330407429/iS9UfA6a_normal.jpg,,,"{'followers_count': 8, 'following_count': 80, 'tweet_count': 94, 'listed_count': 1}",dspooner55,False,David Spooner,,,False,
155206266,https://pbs.twimg.com/profile_images/694501220204023808/qnSHqHQ__normal.jpg,,,"{'followers_count': 232, 'following_count': 727, 'tweet_count': 34274, 'listed_count': 1}",SilasReal,False,Ariel Citra,"Contador.Amo el buen café y las charlas con amigos. Me encanta el Tiki Tiki, pero manda el resultado. 
Gracias viejo por hacerme de Chaca!",San Martin,False,
1258762821774520320,https://pbs.twimg.com/profile_images/1497618324242448384/5IyKq7HZ_normal.jpg,,,"{'followers_count': 463, 'following_count': 870, 'tweet_count': 4762, 'listed_count': 0}",ThomasF47461890,False,Old Gold and Blue💛💙 Mountaineer True,"Husband, father, WVU fan. Safety Manager, lifetime democrat. WVU Mountaineers Yankees Dolphins and Lakers","Fultondale, AL",False,
1503122205823193088,https://pbs.twimg.com/profile_images/1503122774063304711/ql1qHPSn_normal.jpg,,,"{'followers_count': 2, 'following_count': 80, 'tweet_count': 59, 'listed_count': 1}",Zbo1One,False,Zbo1,Zbo1,,False,
218230927,https://pbs.twimg.com/profile_images/1267900832718217221/EdG41QYC_normal.jpg,,,"{'followers_count': 68, 'following_count': 77, 'tweet_count': 17700, 'listed_count': 0}",Mr_BetaE,False,Beta ,"Siempre imitado, nunca igualado...",México,False,
333676707,https://pbs.twimg.com/profile_images/1507148507093864448/ZOw6TpxG_normal.jpg,,,"{'followers_count': 2802, 'following_count': 3221, 'tweet_count': 70088, 'listed_count': 2}",tastewart,False,tastewart 🌻,"“Real change, enduring change, happens one step at a time"". Ruth Bader Ginsberg","Cincinnati, OH",False,
54007516,https://pbs.twimg.com/profile_images/1317100055447351296/8j_7vsbI_normal.jpg,"{'description': {'hashtags': [{'start': 121, 'end': 129, 'tag': 'GoBolts'}, {'start': 130, 'end': 141, 'tag': 'PhiMuAlpha'}]}}",,"{'followers_count': 1171, 'following_count': 3006, 'tweet_count': 16427, 'listed_count': 11}",joeyaycock,False,14-🏆🏆🏆- J Aycock,"App State grad. Black tent light show operator, flag waver, orange box guard. Views don't reflect my employer. So there. #GoBolts #PhiMuAlpha","Charlotte, NC",False,
52884434,https://pbs.twimg.com/profile_images/1415004614454300672/25YAV5qd_normal.jpg,"{'description': {'hashtags': [{'start': 3, 'end': 12, 'tag': 'RejoinEU'}, {'start': 15, 'end': 25, 'tag': 'Foodbanks'}, {'start': 26, 'end': 35, 'tag': 'Homeless'}, {'start': 40, 'end': 44, 'tag': 'NHS'}, {'start': 82, 'end': 94, 'tag': 'GrowYourOwn'}, {'start': 95, 'end': 108, 'tag': 'ReduceCarbon'}, {'start': 109, 'end': 114, 'tag': 'RNLI'}, {'start': 120, 'end': 131, 'tag': 'AusTORYity'}, {'start': 132, 'end': 140, 'tag': 'Ukraine'}], 'mentions': [{'start': 53, 'end': 65, 'username': 'BylineTimes'}]}}",,"{'followers_count': 1097, 'following_count': 2976, 'tweet_count': 29064, 'listed_count': 4}",Liffey2,False,AutonomousTrish 🌻 💙#FBPE #Covid19IsAirborne,💉😷 #RejoinEU🇪🇺 #Foodbanks #Homeless Pay #NHS ++🦸🏻‍♀️ @BylineTimes Retired Teacher #GrowYourOwn #ReduceCarbon #RNLI Stop #AusTORYity #Ukraine 🇺🇦,UK,False,1.5045968147245384e+18
894031082,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,"{'followers_count': 11, 'following_count': 241, 'tweet_count': 92, 'listed_count': 0}",crag1515,False,Craig Morgan,,,False,
32702498,https://pbs.twimg.com/profile_images/947080415629717504/-0mdyVgm_normal.jpg,,,"{'followers_count': 1067, 'following_count': 937, 'tweet_count': 36729, 'listed_count': 17}",FunnyLikeAClown,False,"Jame, singular",Matthew mcconaughey stars as jame singular in To Kill A Mockingbird 2: The Mockingbird’s Revenge,The Piedmont,False,9.692787482343137e+17
1413869358007394304,https://pbs.twimg.com/profile_images/1432115465757892616/QqGyieNx_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CqGNLG7gii', 'expanded_url': 'http://www.worldinred.com', 'display_url': 'worldinred.com'}]}}",https://t.co/CqGNLG7gii,"{'followers_count': 123, 'following_count': 114, 'tweet_count': 1585, 'listed_count': 3}",rushedgirls,False,fIor,paseando a luna con marie :D,cats love and more cats,False,1.4321414007417487e+18
1011801625,https://pbs.twimg.com/profile_images/378800000158309309/1e0e2099694b3c990693c352f57d82aa_normal.jpeg,,,"{'followers_count': 831, 'following_count': 724, 'tweet_count': 244442, 'listed_count': 24}",Dupe1970,False,30 to 50 Hot Takes,"Jack of all trades, master of none.

There are no good Republicans.","Burning hellscape (Dallas, TX)",False,1.5215528119803822e+18
14504906,https://pbs.twimg.com/profile_images/1118103460367482880/Um92L3uQ_normal.png,,,"{'followers_count': 268, 'following_count': 1449, 'tweet_count': 23925, 'listed_count': 11}",Lolthien,False,Josh,"It is noble to be good. It is nobler to teach others to be good, and less trouble. Mark Twain","Owensboro, KY",False,1.2422751668282737e+18
349090632,https://pbs.twimg.com/profile_images/1354562348917338118/u8ER3mFU_normal.jpg,,,"{'followers_count': 1985, 'following_count': 597, 'tweet_count': 6015, 'listed_count': 9}",Jairosaneda,False,Jairo Sánchez,"Tal vez me recuerden por series cómo Flaman, Anclados, El Pueblo, Promesas de arena y Señor dame paciencia. He salido en otras, pero muy poco... 🤣",Sevilla - Madrid. España,False,1.4821567422344888e+18
385285595,https://pbs.twimg.com/profile_images/1513060636422455304/HcHOOSRe_normal.jpg,,,"{'followers_count': 4595, 'following_count': 1475, 'tweet_count': 121754, 'listed_count': 9}",spicey_xx,False,Unstoppable witch,"Cut's too deep for a band-aid solution. don’t dm me, leave me alone.",camp nou,False,1.380532519691559e+18
349054281,https://pbs.twimg.com/profile_images/1168786662547177472/Yqsb5tRI_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3lCPNDQl0H', 'expanded_url': 'https://www.instagram.com/granadosjesus/', 'display_url': 'instagram.com/granadosjesus/'}]}}",https://t.co/3lCPNDQl0H,"{'followers_count': 174, 'following_count': 250, 'tweet_count': 4909, 'listed_count': 2}",JesusAntonioGI,False,Jesús Granados,,,False,
954798726501019648,https://pbs.twimg.com/profile_images/1521941263842529280/mhcKcl6K_normal.jpg,,,"{'followers_count': 30, 'following_count': 230, 'tweet_count': 1373, 'listed_count': 0}",sailorurinal,False,katijo,yung gravy stan,she/they ,False,
24884552,https://pbs.twimg.com/profile_images/1384686267875614720/t5yop4QY_normal.jpg,,,"{'followers_count': 558, 'following_count': 805, 'tweet_count': 21119, 'listed_count': 10}",HeyHeyWadayaSay,False,Andy Biscuits,,"North Carolina, USA",False,
1226192086153781248,https://pbs.twimg.com/profile_images/1522638432496979975/SJvEaBgD_normal.jpg,,,"{'followers_count': 165, 'following_count': 203, 'tweet_count': 5226, 'listed_count': 2}",badmanblz,False,ً🫥,L&E | Wordsmith | Washington Wizards lead international talent evaluator lol,North PHL,False,
836600754,https://pbs.twimg.com/profile_images/1438175867172237313/2zr2086y_normal.jpg,"{'description': {'mentions': [{'start': 79, 'end': 90, 'username': 'BTLReports'}]}}",,"{'followers_count': 189, 'following_count': 247, 'tweet_count': 2818, 'listed_count': 9}",jharm55,False,Joe Harman,"Freelance writer, Screen Printer, Digital Media Editor, Graphics & Website for @BTLReports, News hound & baseball fan",22602,False,
3252734974,https://pbs.twimg.com/profile_images/1425443940573057024/J5VUXoxW_normal.jpg,"{'description': {'mentions': [{'start': 80, 'end': 89, 'username': 'RadNalCo'}, {'start': 90, 'end': 103, 'username': 'senalclasica'}]}}",,"{'followers_count': 520, 'following_count': 597, 'tweet_count': 8644, 'listed_count': 6}",MaIsabelQ1,False,MaIsabelQ,"María Isabel Quintero Restrepo. Violonchelista, realizadora y productora radial @RadNalCo @senalclasica. Allegro Colombia, porque la música nos conecta.",,False,
193550404,https://pbs.twimg.com/profile_images/378800000109538130/9c1a56bf513f2778ff408c1888920dfe_normal.jpeg,,,"{'followers_count': 185, 'following_count': 874, 'tweet_count': 25059, 'listed_count': 12}",barnhab,False,¡Brian!,Sorry - I fucked this up,616-517-312,False,
73142440,https://pbs.twimg.com/profile_images/531122044348268545/zF191hFy_normal.png,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SPbxKJTKLo', 'expanded_url': 'http://www.SirIsaacPublishing.com', 'display_url': 'SirIsaacPublishing.com'}]}}",https://t.co/SPbxKJTKLo,"{'followers_count': 308, 'following_count': 348, 'tweet_count': 4241, 'listed_count': 23}",AustinSkins,False,Cam White,"Content Manager at Sir Isaac Publishing. Works with speakers around the world specializing in education on trading Stocks, Futures, Options, Forex and Nadex.","Austin, TX",False,
38998450,https://pbs.twimg.com/profile_images/1387479979747852294/VeSuavE5_normal.jpg,,,"{'followers_count': 274, 'following_count': 1816, 'tweet_count': 10243, 'listed_count': 7}",helenboy,False,Jason Moore,"Disciple of Christ, Amanda's husband, Hannah, Lily, John, and Asa's dad, Providence Bible Church servant.
Yankees, Redskins/Commanders, 76ers",Almost Heaven,False,
1087735662550401024,https://pbs.twimg.com/profile_images/1476942159421050909/C1ncSB1O_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/B2xzw7kS6g', 'expanded_url': 'http://www.KirkBurris.com', 'display_url': 'KirkBurris.com'}]}, 'description': {'hashtags': [{'start': 75, 'end': 80, 'tag': 'UMKC'}, {'start': 81, 'end': 85, 'tag': 'BLM'}, {'start': 86, 'end': 103, 'tag': 'WritingCommunity'}, {'start': 104, 'end': 112, 'tag': 'Mystery'}, {'start': 113, 'end': 121, 'tag': 'Romance'}, {'start': 122, 'end': 133, 'tag': 'KansasCity'}, {'start': 134, 'end': 141, 'tag': 'Chiefs'}, {'start': 142, 'end': 148, 'tag': 'Books'}, {'start': 149, 'end': 157, 'tag': 'Reading'}]}}",https://t.co/B2xzw7kS6g,"{'followers_count': 9667, 'following_count': 9539, 'tweet_count': 15139, 'listed_count': 68}",BurrisKirk,False,Kirk Burris Author,"Author: Breaking Sandcastles, 12 Pills, Murder at Parkmoor, Soul Survivor. #UMKC #BLM #WritingCommunity #Mystery #Romance #KansasCity #Chiefs #Books #Reading",South Florida,False,1.5045003815182828e+18
33212599,https://pbs.twimg.com/profile_images/1438382923195961345/lNtDraAJ_normal.jpg,,,"{'followers_count': 579, 'following_count': 582, 'tweet_count': 318, 'listed_count': 10}",gustoffur,False,Trent Lalonde 🇨🇦,"Truck driver/political guru; speaks fluent pig-legalese; personal pronoun is Voter. Know the facts, not the opinions. I stand with Israel 🇮🇱.","Saskatoon, Saskatchewan",False,1.472607259150762e+18
1636961275,https://pbs.twimg.com/profile_images/1519333840321277957/MLmhuO5F_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FGxUgUpzke', 'expanded_url': 'http://instagram.com/thexmarksthespot', 'display_url': 'instagram.com/thexmarksthesp…'}]}}",https://t.co/FGxUgUpzke,"{'followers_count': 1794, 'following_count': 1231, 'tweet_count': 92693, 'listed_count': 4}",abnormalpeopIe,False,Emotion 98.3,in the flesh?,"San Fernando, Buenos Aires",False,
1069036329193938944,https://pbs.twimg.com/profile_images/1514518709020377091/dfWDSvbV_normal.jpg,"{'description': {'hashtags': [{'start': 68, 'end': 74, 'tag': 'Leafs'}]}}",,"{'followers_count': 1357, 'following_count': 1082, 'tweet_count': 29429, 'listed_count': 2}",PhoquenEddie,False,Random Fat Old White Dude,Eddie plays guitar and tries his best to sing well. Eddie likes the #Leafs. My pronouns are PHOQUE and EWE.,"Prince County, PEI",False,1.5160668649878856e+18
65549431,https://pbs.twimg.com/profile_images/1506123749782802433/z73KGaet_normal.jpg,,,"{'followers_count': 79, 'following_count': 383, 'tweet_count': 922, 'listed_count': 0}",wobblyrainking,False,Cyberpunk Buddhist,Believer of the asymptote of truth.,California,False,
1832689320,https://pbs.twimg.com/profile_images/1488323509248045058/FpJZCYFT_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2Et8nJVD3g', 'expanded_url': 'http://alexkies.semonin.com', 'display_url': 'alexkies.semonin.com'}]}, 'description': {'hashtags': [{'start': 86, 'end': 97, 'tag': 'BillsMafia'}]}}",https://t.co/2Et8nJVD3g,"{'followers_count': 262, 'following_count': 560, 'tweet_count': 9849, 'listed_count': 1}",alexmkies,False,Alex Kies 💙🦬❤️,KY Realtor®; Army Veteran; Die-hard Buffalo Bills fan; and husband to an amazing wife #BillsMafia,"Louisville, KY",False,
