id,lang,text,created_at,conversation_id,possibly_sensitive,context_annotations,public_metrics,source,author_id,reply_settings,entities,referenced_tweets,in_reply_to_user_id,geo,attachments
1521596104088899591,en,"Wordle 318 4/6

⬜🟩⬜⬜🟨
⬜🟩🟨⬜⬜
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩",2022-05-03T21:02:35.000Z,1521596104088899591,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,29614570,everyone,,,,,
1521596089949986816,en,"Wordle 319 2/6

🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩

periodddd",2022-05-03T21:02:32.000Z,1521596089949986816,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,814149455003942912,everyone,,,,,
1521596089580806145,ro,"Wordle 319 3/6

🟩⬜⬜⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

ΦΑΣΤ.",2022-05-03T21:02:32.000Z,1486460224961748994,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,104956513,everyone,,"[{'type': 'replied_to', 'id': '1521391769748877312'}]",104956513,,
1521596086091137024,tr,"Wordle Türkçe 319 4/6

⬛⬛⬛⬛🟨
🟩🟨⬛⬛⬛
🟩⬛⬛🟨⬛
🟩🟩🟩🟩🟩

https://t.co/Xh7LbwmSHG",2022-05-03T21:02:31.000Z,1521596086091137024,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,146976995,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/Xh7LbwmSHG', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,,
1521596080361717770,en,"Wordle 318 3/6*

⬜⬜🟨🟩⬜
🟨⬜⬜🟩⬜
🟩🟩🟩🟩🟩",2022-05-03T21:02:30.000Z,1521596080361717770,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1686451536,everyone,,,,,
1521596071629099008,es,"Wordle (ES)  #117 4/6

⬛⬛⬛🟨⬛
🟨🟩⬛⬛🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/OpYFsp4zED

El wordle de hoy estuvo super difícil, incluso estuve a punto de rendirme.",2022-05-03T21:02:28.000Z,1521596071629099008,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,1378422954,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/OpYFsp4zED', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521596069842497538,en,"Wordle 318 3/6

⬜⬜🟩⬜⬜
⬜🟨🟩⬜🟩
🟩🟩🟩🟩🟩",2022-05-03T21:02:27.000Z,1521596069842497538,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,136428293,everyone,,,,,
1521596059033563136,en,"Wordle 319 3/6

🟨⬜⬜🟩⬜
🟩🟨⬜🟩🟨
🟩🟩🟩🟩🟩",2022-05-03T21:02:25.000Z,1521596059033563136,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,819705099094134784,everyone,,,,,
1521596049877573633,tr,"Wordle Türkçe 319 3/6

⬜🟩⬜⬜🟨
⬜🟩🟨🟩⬜
🟩🟩🟩🟩🟩

https://t.co/OlE53lu5oJ",2022-05-03T21:02:22.000Z,1521596049877573633,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1380219948736319491,everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/OlE53lu5oJ', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/', 'status': 200, 'title': 'Wordle Türkçe - Günlük Kelime Oyunu', 'description': ""Wordle Türkçe Bundle'da! Her gün yeni, 5 harfli bulmacayı 6 denemede bulun. Bugünün Wordle bulmacasını çözmek için hemen tıklayın."", 'unwound_url': 'https://www.bundle.app/wordle-tr/'}]}",,,,
1521596049600782337,tr,"Wordle Türkçe 318 4/6

⬜🟨⬜⬜⬜
🟨🟨⬜⬜⬜
🟩⬜⬜🟩⬜
🟩🟩🟩🟩🟩

https://t.co/1PaVeZDng9",2022-05-03T21:02:22.000Z,1521596049600782337,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1475807425,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/1PaVeZDng9', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,,
1521596046836645890,en,"Wordle 318 4/6

⬜⬜🟨⬜⬜
⬜🟩⬜⬜🟨
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩",2022-05-03T21:02:22.000Z,1521596046836645890,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1297296899972661248,everyone,,,,,
1521596042294460418,en,"Wordle 319 4/6

⬜🟩🟨⬜⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T21:02:21.000Z,1521596042294460418,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,100525606,everyone,,,,,
1521596033666592773,und,"Η ζωή μου όλη
Wordle 319 6/6

⬜🟩⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T21:02:18.000Z,1521596033666592773,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 3, 'like_count': 11, 'quote_count': 0}",Twitter for Android,1393870902794899457,everyone,,,,,
1521596031619809281,en,"Wordle 318 4/6

🟩⬜🟨🟩⬜
🟩⬜⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T21:02:18.000Z,1521596031619809281,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,219394987,everyone,,,,,
1521596030860800000,en,"Wordle 319 4/6

⬛⬛⬛⬛🟨
🟩⬛🟩⬛⬛
🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩",2022-05-03T21:02:18.000Z,1521596030860800000,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,613740853,everyone,,,,,
1521596030210371584,en,"#Wordle deleted all of my stats. Everything is gone. Stream. My 100% winning %. WTF WORDLE!?!?

Wordle 318 3/6

🟩⬛⬛⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",2022-05-03T21:02:18.000Z,1521596030210371584,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,873989040046981120,everyone,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,,,
1521596025248526336,en,"🙂
Wordle 319 2/6
@PP_2903 2 day #2 streak! xD😂
🟩⬛⬛🟨🟩
🟩🟩🟩🟩🟩",2022-05-03T21:02:16.000Z,1521596025248526336,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Twitter for Android,1271752230350225408,everyone,"{'mentions': [{'start': 17, 'end': 25, 'username': 'PP_2903', 'id': '1301235912777457664'}]}",,,,
1521596016532901892,es,"Wordle Tildes #64 4/6

⬜⬜⬜⬜⬜🟩⬜
⬜⬜⬜⬜⬜🟩⬜
⬜⬜⬜🟨⬜🟩🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/7UENggkWbh 
Muy útil... siempre. #vicio 😉",2022-05-03T21:02:14.000Z,1521596016532901892,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2207882192,everyone,"{'hashtags': [{'start': 102, 'end': 108, 'tag': 'vicio'}], 'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/7UENggkWbh', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521596008135729152,en,"Wordle 319 2/6

🟨⬜⬜🟩⬜
🟩🟩🟩🟩🟩",2022-05-03T21:02:12.000Z,1521596008135729152,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,973457587,everyone,,,,,
1521595998220722176,ja,"Wordle 319 1/6

🟩🟩🟩🟩🟩

ヒントいただいてしまったので…",2022-05-03T21:02:10.000Z,1521595998220722176,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",Twitter for iPhone,1060339442588692480,everyone,,,,,
1521595992289730562,en,"Gotcha
Wordle 319 5/6

⬛⬛🟩⬛⬛
⬛🟩🟩🟨⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T21:02:09.000Z,1521595992289730562,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,80715546,everyone,,,,,
1521595957116391427,und,"SU-SU-SUTOM #116 3/6

🟥🟦🟦🟡🟦🟦🟡🟦
🟥🟡🟦🟦🟦🟥🟦🟥
🟥🟥🟥🟥🟥🟥🟥🟥

https://t.co/vhrobxrHWS

Le Mot (@WordleFR) #114 6/6

🟨⬛⬛⬛🟩
⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/pha23cfwHT",2022-05-03T21:02:00.000Z,1521595957116391427,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App,3004257065,everyone,"{'urls': [{'start': 50, 'end': 73, 'url': 'https://t.co/vhrobxrHWS', 'expanded_url': 'https://sutom.nocle.fr', 'display_url': 'sutom.nocle.fr'}, {'start': 141, 'end': 164, 'url': 'https://t.co/pha23cfwHT', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 83, 'end': 92, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,,,
1521595956952711170,en,"Really? 🤨
Wordle 318 5/6

⬛🟩⬛⬛🟨
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩
#Wordle #Wordle318",2022-05-03T21:02:00.000Z,1521595956952711170,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,519750535,everyone,"{'hashtags': [{'start': 56, 'end': 63, 'tag': 'Wordle'}, {'start': 64, 'end': 74, 'tag': 'Wordle318'}]}",,,,
1521595924434272257,en,"Wordle (ES)  #117 4/6

⬜⬜⬜⬜⬜
🟨🟩⬜⬜🟩
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/YcmNlN60Dz",2022-05-03T21:01:52.000Z,1521595924434272257,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,896123430,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/YcmNlN60Dz', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,,,
1521595922207023104,en,"Wordle 318 4/6*

⬜⬜🟩⬜⬜
⬜🟨🟩⬜⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩🟩",2022-05-03T21:01:52.000Z,1521595922207023104,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,400934180,everyone,,,,,
1521595918386089986,en,"Wordle 318 5/6

⬛🟨🟩⬛⬛
⬛⬛🟩⬛🟨
⬛⬛🟩⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩🟩🟩",2022-05-03T21:01:51.000Z,1521595918386089986,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1163592381851062272,everyone,,,,,
1521595908114296834,und,"#Wordle #wordle319 3/6

⬛⬛🟨🟨🟨
⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩

https://t.co/uB5Eoevw8u",2022-05-03T21:01:49.000Z,1521595908114296834,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1344191073309097985,everyone,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}, {'start': 8, 'end': 18, 'tag': 'wordle319'}], 'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/uB5Eoevw8u', 'expanded_url': 'https://www.nytimes.com/games/wordle/index.html', 'display_url': 'nytimes.com/games/wordle/i…'}]}",,,,
1521595895397195778,en,"Wordle (ES)  #117 X/6

⬜⬜⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
 https://t.co/QWiqR3j8BN",2022-05-03T21:01:46.000Z,1521595895397195778,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1586415462,everyone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/QWiqR3j8BN', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521595889042825216,tr,"Wordle Türkçe 318 6/6

🟨⬛⬛🟩⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/JDi3kohXAg",2022-05-03T21:01:44.000Z,1521595889042825216,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,26782522,everyone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/JDi3kohXAg', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,,
1521595870227177478,en,"Wordle (ES)  #117 6/6

⬜⬜⬜⬜🟨
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/LhEbx9PZ2J",2022-05-03T21:01:40.000Z,1521595870227177478,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,918554693688811521,everyone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/LhEbx9PZ2J', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521595858575413261,en,"My Wordling lately has been subpar. The dollar has too much else going on in its mind...

Wordle 318 6/6*

⬛⬛⬛⬛🟩
⬛🟩🟨⬛🟩
🟨🟩⬛⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T21:01:37.000Z,1521595858575413261,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter for Android,1439105397508411393,everyone,,,,,
1521595852392964096,en,"😌💅
Wordle 319 5/6

⬛🟩⬛🟨⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",2022-05-03T21:01:35.000Z,1521595852392964096,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,1070984704424378368,everyone,,,,,
1521595849482342401,en,"Wordle 319 3/6

🟨⬜🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",2022-05-03T21:01:35.000Z,1521595849482342401,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,70380162,everyone,,,,,
1521595844641890306,en,"Wordle 318 6/6

⬜⬜⬜🟨⬜
🟨🟩⬜⬜⬜
⬜🟩🟨⬜🟩
🟨🟩⬜⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T21:01:33.000Z,1521595844641890306,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1170538243,everyone,,,,,
1521595819668869121,en,"Wordle 319 4/6

⬜⬜🟨🟩⬜
🟩⬜⬜⬜⬜
⬜⬜🟩🟨⬜
🟩🟩🟩🟩🟩",2022-05-03T21:01:27.000Z,1521595819668869121,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1020900249630486529,everyone,,,,,
1521595803638407170,tr,"Wordle Türkçe 319 4/6

⬛⬛⬛⬛⬛
⬛🟩🟨⬛⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩

https://t.co/GWDMfPgRuP",2022-05-03T21:01:24.000Z,1521595803638407170,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1127958144724893701,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/GWDMfPgRuP', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,,
1521595796357066755,en,"Wordle 318 4/6

🟨⬛🟩⬛⬛
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

Hey, like me!!! #wordle318 #wordle",2022-05-03T21:01:22.000Z,1521595796357066755,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,158456678,everyone,"{'hashtags': [{'start': 57, 'end': 67, 'tag': 'wordle318'}, {'start': 68, 'end': 75, 'tag': 'wordle'}]}",,,,
1521595780477423616,en,"Wordle 318 3/6

🟩⬜⬜⬜⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",2022-05-03T21:01:18.000Z,1521595780477423616,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,1312092658366644225,everyone,,,,,
1521595776488509440,es,"Wordle (ES)  #117 4/6

Miren las estadíticas. Se abren las apuestas. 
@ElGranDp
@lucianociotti
@jimejiterman
@jmrb_ok

⬜⬜🟨⬜🟩
🟨🟩⬜⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/VSJsM1hLWP",2022-05-03T21:01:17.000Z,1521595776488509440,True,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,159999208,everyone,"{'urls': [{'start': 144, 'end': 167, 'url': 'https://t.co/VSJsM1hLWP', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 70, 'end': 79, 'username': 'ElGranDp', 'id': '128618455'}, {'start': 80, 'end': 94, 'username': 'lucianociotti', 'id': '17620434'}, {'start': 95, 'end': 108, 'username': 'jimejiterman', 'id': '186310611'}, {'start': 109, 'end': 117, 'username': 'jmrb_ok', 'id': '1114641381312598018'}]}",,,,
